gene_name	OAvsNOF_log2FoldChange	OAvsNOF_padj
ERP27	0.345914029210137	0.635654319375359
ETV6	-0.747558272062361	6.00080141160094e-05
GABARAPL1	-1.3101722729081	2.37805367095867e-20
KIF21A	-0.149651841218268	0.520382947135977
CPNE8	-1.10709862564056	1.11076775721479e-14
YARS2	0.180566360886561	0.29465069521106
FGD4	-0.40563613697963	0.0351928978085604
ALG10	0.122049903534384	0.833934455378988
PIK3C2G	0.379425737066222	0.181772712803454
SINHCAF	-0.258937798647867	0.484151596150958
PLCZ1	0.00579623513300789	NA
AEBP2	-0.228608371640218	0.123820861549929
SLCO1C1	0.876201759552708	0.188857368779775
ETFBKMT	0.525725153381249	0.00704685398112765
ETNK1	-0.333195418665876	0.0536476010280499
ZCRB1	0.0505895130625094	0.779481995554953
TMEM117	0.35755333106337	0.22405859526171
PRICKLE1	0.0733103269857619	0.760059323913021
C1RL	-0.787920130353696	1.84109408350126e-08
NDUFA9	0.34673651008675	0.068876012138603
CLSTN3	-0.966986509297145	2.72759759828164e-08
KLRG1	0.0637134407740364	0.87826942744614
VAMP1	0.548406569796256	0.00556641464837548
TAPBPL	-0.142421015023311	0.675849766867474
CD27	0.482820969695095	0.0157978064462961
RBP5	-0.750082276322383	0.000294088072315562
PEX5	-0.848126798286651	6.54858719984567e-16
PIANP	0.755283946634159	0.0253830428448087
SLC38A4	0.166570741534254	0.797950472548658
AMIGO2	1.79340016006535	1.21282045601871e-14
SCAF11	-0.264788055293034	0.00794924154848448
COL2A1	1.36348433562451	0.00249377013536353
PPFIA2	-0.829165773391944	0.187147926908607
ANP32D	0.0333244970704851	NA
LLPH	-0.167514832897374	0.371070591018096
RPL14P1	-0.459468424552443	0.214044885085629
LRIG3	0.846919270748715	9.96582921909443e-08
MARCH9	-0.0336988025532427	0.854872628032742
INHBE	0.0475996528651419	0.947640851553448
GLIPR1	0.60022326620886	0.0704980561660425
TPH2	-0.0119045750753428	0.944087909267301
PHLDA1	-1.0138924056892	5.36768033038076e-06
TMEM19	0.412550660015787	0.154946951481231
LGR5	-0.731758142129093	0.179377290569877
PTPRQ	0.239038570662986	NA
DUSP6	-1.13520942900516	0.00470197501589024
POC1B	-0.46413559721378	0.001108857866954
TMTC3	0.195003762813435	0.329123732960475
LUM	0.0957407167111934	0.694257728891175
KERA	0.0546613905729334	NA
SNRPF	-0.0542471307759231	0.869810847568702
AMDHD1	-0.112021961669183	0.591267104370578
NEDD1	-0.0243841952126437	0.966230074076698
SYCP3	-0.185277203732375	0.716482846072364
ASCL1	-0.0735390132562824	NA
GAS2L3	0.305198322001262	0.387880651626817
TMEM132B	0.509847303962187	0.310702481761423
SLC15A4	-0.608812017883688	5.28651768486156e-09
TDG	-0.370414703772097	0.0027878698685047
RITA1	0.390151320400293	0.000247130220509902
SDSL	-0.264196338298253	0.28130050644327
MMAB	-0.107963767376923	0.620218167789858
GLTP	-0.310448206803022	0.0570815792387446
GIT2	0.275750839047635	0.0141583736722006
TCHP	0.443182494021509	0.0107522240238144
FAM222A	0.0354798453640774	0.911403511179684
FOXN4	-0.258887922744584	0.563574442428581
NUP58	-0.930290265774393	4.0491497053393e-07
MTMR6	0.179497309081719	0.334854272502861
SLC46A3	0.402368663322091	0.119603045376078
SLC7A1	-0.80509892943699	7.8564325408603e-05
PDX1	-0.0451015786749519	NA
LNX2	-0.00943245311227378	0.998859638410826
SUOX	0.210072116399375	0.114426642622397
CCDC65	0.0575141091019422	0.87153658663147
SLC39A5	0.323141087537172	0.483501607059712
TARBP2	0.066643401179162	0.831010751618962
RDH16	0.251918094563665	0.0798799145764103
DHH	0.124278319463022	0.821199620988946
ACVRL1	-0.159983654792826	0.756612630569203
GPR84	-1.78659738450496	0.00059416089285296
NPFF	-0.211405333080725	NA
NABP2	0.1401648982371	0.367815742368744
N4BP2L1	-1.41235946047233	3.59019810195406e-09
CELA1	0.467570324896094	0.428223048674472
SMARCC2	0.0571596511425935	0.738629328207903
BRCA2	-0.257548488047041	0.559947075987694
KANSL2	-0.272790662734999	0.0344558331137235
CERS5	-0.27236761861628	0.0148184460543988
MAP3K12	0.0797421757703971	0.719700080231157
ITGB7	1.41928409046212	1.54345081155373e-15
GALNT6	-0.159561235806712	0.623330584587776
CSAD	0.359629111553339	0.0138593897153575
LMBR1L	-0.682855642073214	1.00244120329281e-06
C12orf10	0.0852264583155852	0.586108471223029
ESYT1	-0.169197963722807	0.254953537166265
TMBIM6	-0.441569553215617	2.15674802060161e-07
ANKRD52	0.519416316945676	7.74837850982183e-05
KRT71	0.319639294678099	NA
ZNF740	0.149314658635064	0.562808042686302
SMIM2	1.42297425301773	0.0011874250560126
WDFY2	0.25275663004544	0.312830066029577
HNRNPA1L2	0.407060592077269	0.0126193957905067
LPAR6	0.506603179071702	0.166821854242186
ESD	-0.151022175573741	0.247569053245982
RB1	-0.0362165020478867	0.922052007369185
SBNO1	-0.0846341445474414	0.63260957558637
MORN3	0.183151961678491	0.563680627644947
SETD1B	0.321114585957174	0.0613236618405042
VPS33A	0.240778052647378	0.217256557429075
VPS37B	-0.752971833384744	9.35345542700664e-09
RHOF	-0.111714031166057	0.688080339447066
DENR	-0.0864145263709584	0.60614952984946
DIAPH3	-0.212221444677298	0.640353095001849
SLAIN1	0.00887005914707196	0.97106625143453
RBM26	0.104821979427507	0.312351234648766
SRRM4	-0.218763013141885	0.346139060169753
METTL21C	-0.0501945332795319	NA
MBNL2	0.289595915117062	0.192395363871238
RNF113B	0.100813759891693	NA
ZIC5	0.108878030528067	NA
ABHD13	0.130360657391945	0.617367724283692
RAB20	-0.933714805776398	9.61713553479896e-05
GRTP1	0.131691472421914	0.721601204011532
CUL4A	-0.0824963193050886	0.624216970804646
TTC6	-0.196445912223984	0.55154458288018
SSTR1	0.0596812082263276	NA
CDH24	0.300034887089446	0.274072354289283
REM2	-0.220849355923455	0.350779809497746
CBLN3	0.217975659958567	0.580748029676001
TSSK4	0.0102767302104372	0.975353719728746
NOVA1	-0.441300345715071	0.0677615310075555
FITM1	0.0202067915804786	0.997817836815554
MDGA2	-0.014990323020685	0.929443633409657
TMX1	0.166368426743517	0.249366579142689
FRMD6	0.213551064379522	0.536443129824308
PELI2	-0.146567446714444	0.804270100628477
RTN1	-0.07320532840139	0.978050703134766
ARMH4	0.244752329535678	0.343048419406
SYT16	0.587631964325597	0.10809423591349
SLC38A6	-0.233667319992861	0.371153794498947
NAA30	-0.159768061789135	0.451009618160926
ADAM21	0.33173080952801	0.523431765462433
RDH12	0.212175869275794	0.772185960012374
DCAF5	-0.127723338328138	0.359942028867953
RAB15	0.145204912948054	0.685439242830476
WDR89	-0.0557655840786618	0.725697677704103
ESR2	-0.0787048063758053	0.855758393468085
KCNH5	-0.746185048627053	0.0709961589884866
STON2	-0.301562899898522	0.129725487887479
EFCAB11	0.240570102527353	0.184706935488844
GPR65	-0.490090326619644	0.353555476454716
PTGR2	-0.218815147296114	0.122975950348162
JDP2	-0.144150301154039	0.549469522093303
AK7	-0.159461849664375	0.55800266865372
FAM181A	-0.122911346379331	NA
SLC24A4	-0.0715314381476348	0.731330513336946
FBLN5	1.17068140218817	1.05666166092899e-07
SERPINA10	-0.0674255494788696	0.976934722084435
CLBA1	-0.517300381275521	0.00148278798415359
WARS	-0.896221313216026	6.98440152421499e-05
SLC25A47	-0.288097269938796	0.494006510909077
WDR20	0.116744810249578	0.539531405662622
NIPA2	0.0271651054361665	0.924445801700024
SLC12A6	-0.690117678588427	0.00140970735156786
DUOXA1	-0.028254094301124	0.966135052140517
MFAP1	-0.423746840178696	4.27043156300971e-05
TCF12	0.265969782024256	0.179466378435504
SORD	0.128729178675218	0.530214313051456
SERF2	0.0401489726633742	0.848560896711824
ZSCAN29	0.132595653830895	0.534162635231864
DUOXA2	0.97306807365604	NA
DUOX2	-0.238207821826157	0.397237644153901
LYSMD2	0.407670616481569	0.182001342755183
SLC27A2	0.355546444435672	0.462124129018835
FGF7	-0.537202230591131	0.441765633542201
HDC	-0.338816092020056	NA
GCNT3	-0.837999726073286	0.0251180762730391
BNIP2	-0.175939074334275	0.358941058341058
GTF2A2	-0.0358124811207459	0.919572039543688
SRP14	0.0214643923261771	0.917945800321472
BAHD1	-0.0827867748632959	0.675190940412011
DISP2	0.195584452509985	0.764446266128273
CDAN1	0.396461466992514	0.00850355152503311
TLE3	-0.446094358792621	0.0172454843403148
ANP32A	-0.0130183137054627	0.966524026611511
COMMD4	0.174309216546762	0.341306840423824
UBE2Q2	0.3710104175979	0.021443359630529
PSTPIP1	1.41390259177387	4.17511923977882e-13
ETFA	0.16195381584829	0.306158692323533
BCL2A1	-3.30424669659485	6.71907163855974e-11
HMG20A	-0.0746357535580705	0.71315682380046
SCAPER	0.128444169526644	0.623323561664082
TSPAN3	0.605460486466274	1.38497424810544e-06
WDR61	0.280376745831836	0.0186568104983722
NCOA2	0.503885105954087	0.0514164761409242
NEIL1	0.423356284604903	0.00253944331942005
MAN2C1	-0.243479981590277	0.0584750865473908
DNAJA4	-0.16024565337605	0.613547250100803
TLNRD1	-0.479478448111292	0.000197407187368939
TPM1	0.502889556830823	0.00148050605952685
IGF1R	-0.289133889830734	0.256234518428491
ARRDC4	0.85262743516614	3.09868147291186e-05
PIF1	0.218038844986394	0.615820953035105
USP3	-0.152601216889026	0.289830093344103
CYP11A1	0.313518047493673	0.185074373522244
BBS4	-0.435249394819992	0.00697182077828301
PML	-0.631769192701303	9.73109767274302e-09
CYP1A1	-0.310223082238731	0.429589995398805
ADAMTS17	-0.369153894597285	0.216059420524991
LINS1	0.0347822343593196	0.915988021613443
ULK3	0.0587179599207035	0.857451940149588
GOLGA6D	-0.554604271151392	0.293824169706125
PCSK6	0.385123284385957	0.322888768753811
CCDC33	0.164246891299265	0.856551196618225
CELF6	0.301473459828643	0.530805748412424
SCAMP2	0.0735138157802078	0.663676687789925
CYP1A2	-0.281554184383076	0.198153023806442
LMAN1L	0.139433027578756	0.732959004596004
HAPLN3	-0.534084095467412	0.000373715691350957
RHCG	-0.132917218376834	0.846140102824264
POLG	-0.00478179760321034	0.999718873714616
RLBP1	-0.272232149545514	0.693680347586184
FANCI	-0.305453650908394	0.226979848018411
ABHD2	-0.0817600525481754	0.882497851107533
WDR93	-0.0294236262039674	0.894467071988945
TICRR	0.475535425318914	0.0921957095074699
NTRK3	-0.635635287756989	0.0539968350379974
DET1	0.327627206270942	0.200482150656165
MFGE8	-0.295066760410751	0.431496157096711
ZNF710	-0.135874695297237	0.599048943039731
UNC45A	-0.147510060604687	0.174769055053002
ST8SIA2	0.180107922041116	0.820666906650833
MCTP2	-1.02746323917113	2.78538883975827e-07
FURIN	0.512683530419324	0.00194813400393183
IQGAP1	-0.0097219285544511	0.974695795281909
CRTC3	-0.198159210282279	0.255910129277133
EFL1	-0.894396823098525	1.41838535141978e-08
SH3GL3	-0.355596210098532	0.415154008351505
SEC11A	-0.0924507478703418	0.490778248265904
SEPT12	-0.0743042815099963	0.857451940149588
GLYR1	0.10610895546405	0.456270725340479
PMM2	-0.0740079298529312	0.594828714691083
SLC5A2	0.103627037016641	0.854250190581182
ITGAX	-0.328386047996743	0.083405102093095
TGFB1I1	0.257172198173686	0.0205446290351987
C16orf58	0.0698187026623302	0.63053749556676
ARMC5	-0.130902413517006	0.175657077262087
PARN	0.253893839765689	0.107596287509015
FTO	0.18172567770089	0.086215499494417
UQCRC2	-0.0346865902542081	0.8768200448985
CDR2	0.101367551668177	0.683945317110093
IGSF6	0.394354270522294	0.42798795265311
ARHGAP17	0.0626285709587088	0.615163007257766
MYLK3	0.0931287104406528	0.721270603499352
ABCC12	-0.419679914088626	NA
NKD1	0.207002540054091	0.553163035143362
DHX38	0.0294794029588536	0.872259096507113
TXNL4B	-0.403537664645025	0.0859690109948461
MARVELD3	-0.173739506228234	0.569427777990596
CHST4	-0.0813157386453242	0.896227645874196
ZFHX3	0.0846375367701946	0.716482846072364
CLEC18B	1.50821589471759	4.43082190987867e-06
CPNE2	0.222024546240721	0.184704895567698
NLRC5	-0.0693887987793904	0.730511036897219
KATNB1	0.213535891924949	0.0607432975456969
KIFC3	-0.116815793504513	0.626905903972155
ADAMTS18	0.221145714092323	0.732857034641055
NUDT7	0.301326556401662	0.387228350732206
GCSH	0.410487256542956	0.0287201680979071
CMTM3	-0.394387911937103	0.0501385308430157
CMTM2	0.124159058628696	0.864157640772304
CDH11	0.162201645264653	0.782874988508855
NOL3	-0.155063398162035	0.557841290940851
MAP1LC3B	-0.610049246825787	3.73585224542615e-07
MBTPS1	0.129166871038246	0.145021302312606
CDH13	0.440933699813472	0.243286535430196
ZCCHC14	0.86166689347652	5.02551426004734e-08
TLDC1	-0.288284807029573	0.023648261334856
ADAD2	-0.446172029735843	0.226494619803386
OSGIN1	-0.334068392922202	0.201043174404121
IRF8	-1.86922559605763	2.87735750254536e-20
RHOT2	-0.0408562214534647	0.845872702691691
RPL3L	-0.0276808512856018	0.893027408813722
ZSCAN32	-0.00420048164521721	0.998346353356731
RPS2	-0.542457116205107	0.000963841173828423
NDUFB10	0.352080350184996	2.32463782227398e-05
PDPK1	0.415723193131117	0.00203519137631089
TIGD7	0.328893480535998	0.106472183583201
DEF8	0.0710084751480613	0.717722205678008
TCF25	-0.455227225761955	2.82509170485661e-05
GALNS	-0.0898658601267079	0.542509918525658
GAS8	-0.529019291492249	0.000125409460239173
MED9	-0.289493838116223	0.0021317364916797
NCOR1	-0.328103062855183	1.03553006811686e-05
CDRT15P1	0.46754347710055	0.455657420012085
COPS3	-0.132983006783765	0.428945335098343
GID4	-0.227902170377585	0.0975584231454723
ZNF287	0.371490838845861	0.140720067118054
MYOCD	-0.268985743893977	0.597609500867711
KSR1	-0.734940975863243	5.15488869570458e-11
UTP4	-0.315036753624857	0.107417856205311
RANBP10	-0.388397052529031	0.000187822731431382
CTRL	-0.074290749386907	0.916774788131955
DPEP3	-0.183887711116985	NA
GFOD2	-0.00602516946838939	0.985693632510602
NOB1	-0.190830749688221	0.237736697968548
PRPSAP2	0.0770699785437718	0.656545892650818
UNC45B	-0.108647941390085	0.713704375834567
PCTP	0.119908469832868	0.534096055756358
OR4D1	-0.253555369926096	0.370976743388799
TOM1L1	-0.587651101058652	0.0246713011253996
KIF2B	0.427052037355715	0.267543942413732
C17orf80	0.227416792564006	0.138275534538755
TOB1	-0.604279588430407	0.0337398120071636
VPS53	0.0521705386926001	0.794172537762994
SPATA22	0.574051745046255	0.377977084018833
SGSM2	0.0856946304147155	0.511786900045056
NPEPPS	-0.796390585860338	2.16512204102001e-05
SKAP1	-0.504375396121248	0.426604467993387
LRRC46	0.354897086241256	0.213477988532709
SCRN2	0.461235015926579	0.00503427558394358
SSH2	0.0956261317982555	0.702581621689377
RHBDL3	-0.17480507792422	0.549324747225659
SPACA3	0.0941130858163792	0.967686501610819
ARSG	0.26192697707495	0.11131074205951
ABCA8	1.21293517504006	7.62993864286107e-09
G6PC3	0.197225508551684	0.0397825077716837
CLTC	0.314630960751422	0.0192250906776988
C17orf64	0.178779315984238	0.749634255725158
BCAS3	0.162514019256886	0.0829470847828156
PTRH2	-0.499363676604637	0.000273873040102648
SS18	0.297221853896689	0.128719927658562
TAF4B	0.0302175736000441	0.924262875503575
AFG3L2	-0.0246983304435827	0.914769292966304
PRELID3A	0.234945916577404	0.265041228675573
IMPA2	-0.483332497683986	0.00294070216871027
GNAL	0.610733464266379	0.0114081920456511
SLC39A6	0.58956992636118	5.67791114124401e-07
RPRD1A	-0.0979008289876536	0.366330693939516
C18orf21	-0.675304845669375	1.63891255190485e-07
GALNT1	0.842325849837333	3.9249349074887e-06
ASXL3	-0.262735881873718	0.685105332877252
ADCYAP1	-0.246729705626205	0.615163007257766
MEP1B	0.0124961207597693	0.994614810945274
SLC25A52	0.0558996303449329	NA
GAREM1	0.161888404965874	0.576176825363029
ESCO1	-0.24116054763302	0.184301262563218
OSBPL1A	0.85700825965419	4.34388015240651e-12
GATA6	-0.895987208672567	0.00441317481950448
GREB1L	-0.105845310952934	0.747818668214788
RMC1	-0.0772873164982192	0.734492974655428
PELP1	-0.118351894744639	0.430612210616634
NPC1	-0.408312943457031	1.10029176101877e-07
SLC14A1	1.11342042610839	0.00125711040882249
ARRB2	-0.119181141363372	0.488277470311112
SLC13A5	-0.331001418934315	0.197358064331257
ZMYND15	0.0566561126051746	0.9710492388472
WRAP53	-0.0974240790007874	0.818625171804828
MINK1	0.139772971217107	0.128417518716358
SAT2	-0.676072451247583	4.91272049521471e-08
ASGR1	-0.291312817304306	0.137842630423677
PIK3R5	-0.365973145953274	0.400737190054794
TP53	0.0276831349733307	0.906904359010126
CCDC40	0.257713129391849	0.387667393578463
ARHGDIA	-0.362186783835925	2.12267800546708e-05
TMC6	0.193253848659245	0.617887780380097
SLC16A3	-0.220517434400096	0.401156790189863
CARD14	-0.0296682641005969	0.869821390119455
TTYH2	-0.222762688221225	0.437629895076561
RAB40B	0.677526427285688	7.490196020582e-05
EIF4A3	-1.132977845278	1.24634935730874e-10
CSNK1D	-0.462474845527103	1.41410278102666e-06
ANAPC11	0.0254709381094139	0.904259579847188
TBCD	-0.162951113343227	0.53107677511887
FN3KRP	0.33933619794338	0.0422139402143345
NARF	-0.530656791071021	0.000114272039260791
RPTOR	0.190507760450416	0.158304813056277
FOXK2	0.0402282838516956	0.834947247698066
TRIM65	0.795201796838703	8.11601842617102e-13
CBX8	-0.304995416835719	0.53428967221246
SECTM1	-0.494033388423649	0.280279768500893
RNF157	-0.0577153494770594	0.895854597378857
CEP131	0.259516483069722	0.328807192367872
ZNF750	0.206080690892827	0.50904191547883
WDR45B	-1.51314421661679	2.74216449157268e-20
CBX4	0.559913527284506	0.000140928541811618
RNF165	-0.0361302317211646	0.886363344063824
DYM	-0.626433247970593	9.01211026467023e-06
MAPK4	0.0306590896296205	0.931229578782167
ELAC1	0.149000223322672	0.651943346409641
MBD1	-0.295227414432632	0.000110596456536228
SMAD4	-0.17607514170462	0.362401872945232
TNFRSF11A	0.0861720352624352	0.965524305629252
ZCCHC2	-0.0843597758644372	0.625992518802688
FBXO15	0.264522784910637	0.095018306181977
CBLN2	0.302988145845276	0.718321563965218
PMAIP1	-0.339728554268446	0.486270860521734
P3H4	1.26308411903983	5.9866538890119e-10
NT5C3B	-0.36321159609649	0.073585057859487
RETREG3	0.0145749330328132	0.922268709087292
ERBB2	0.333762621461553	0.0123601869225131
GRB7	-0.489227767451248	0.00169845711020343
MIEN1	-0.558276144058611	0.00403650349635658
PNMT	0.360808716045694	NA
ARL5C	-0.0793989810441516	0.759534644285243
STAC2	-0.622138667232969	0.044805438090935
IGFBP4	-0.584877887762766	0.358924475321569
FKBP10	0.32029211628081	0.0358365793975033
TXNL4A	0.135935931807266	0.529902394723962
CACNA1A	0.061285547812963	0.857451940149588
MISP3	0.111363790543561	0.796171942550764
SAMD1	0.488580940023304	0.000599734522932686
BRD4	-0.528748714052272	1.05059108072904e-06
SLC39A3	0.344585419580587	0.0831851456446448
NFIC	0.0593015163133236	0.731468036137942
TPGS1	-0.0317462307861309	0.917921534157938
PLPP2	0.010059464957854	0.951507191836913
ZIM3	-0.12389719963995	0.772364469423916
PRDM15	-0.631062495081851	0.0113485008682978
PFKL	-0.0706898327763601	0.743891616085901
FEM1A	0.0367238929722133	0.845344729276043
VAV1	-0.121378967959947	0.624953369005782
MVB12A	-0.057841933938734	0.750273787184561
CIB3	0.216048581508288	0.764682263614536
AC008764.1	0.368486452269149	NA
SH3GL1	-0.172670232841909	0.160146643524451
DUS3L	-0.487697701079964	0.00319433477930698
DPP9	-0.0480258204682229	0.829383862573065
DMRTC2	0.0140676896767085	0.999795999179523
CCDC97	0.0649003553283411	0.680311157376674
TMEM91	0.0514943700183802	0.832566404639179
ZFP14	0.155063299683156	0.541038490452774
SIRT3	0.325326448342323	0.022129974523874
IFITM3	-1.55141183122419	6.72229783471464e-11
PGGHG	-0.257420306157993	0.105370202709089
HUNK	-0.110342753340537	0.695127429178619
COL6A1	0.666106476647511	0.0410304230908377
OR1E3	0.030022989636034	NA
IFNAR1	-0.331029540690702	0.148648455570773
SOD1	-0.105173043965031	0.638224503871101
COL6A2	0.393111717056454	0.252162730294343
SIK1	-1.17723922705554	0.00300406488011286
DNMT3L	-0.164861869624961	0.595309809626885
TRPM2	-0.255173558155624	0.362302190019997
SCYL1	0.112879344755566	0.499390796912755
TMEM50B	0.273782583193216	0.10285425535456
APP	0.0670465390700717	0.696489935927555
DOP1B	0.00742743303768074	0.9963391148803
URB1	-0.182857500877084	0.351020314083561
AKT1	-0.020291999498178	0.931503123074367
IL19	-1.29710549590194	0.00515236532827844
EMP3	-0.0328409827247391	0.878353802366672
SAE1	-0.0806017750937136	0.691402930158845
NTN5	0.957742224873599	2.32689314550781e-05
LMTK3	0.79401739268336	0.00227057144886227
GEMIN7	0.0954479664876478	0.648384588797871
CBLC	-0.292150944953124	0.423660716488535
WTIP	-0.139802423876387	0.485948593969221
ADAMTS10	0.187584136847916	0.320439754036326
SLC6A3	0.0660852646231792	0.876915192327875
RNPEPL1	0.126332495483109	0.628128339323624
CAPN10	0.0700805004591786	0.721402539098202
MYO1F	0.196486362044949	0.147212841787354
ERVK3-1	-0.136836123427146	0.295921579413988
NLRP12	0.0493561094670617	0.859465678310925
CACNG8	-0.122784084025041	0.512954145037247
ZNF787	-0.289434948550157	0.0238228184524194
TIMM29	-0.0493120160302012	0.812468342422772
FBN3	-0.270630965620943	0.270070959409055
CARM1	0.162667821066995	0.068509375622823
EVI5L	0.678734453877552	0.00245729065520873
TM4SF5	-0.375352633819294	0.473541421306444
SLC47A1	-0.0603359003626859	0.82708967145665
PSMB6	0.139028112608975	0.251294103052174
GPR32	0.0679229990256797	0.915988021613443
SIGLEC10	-0.0665968951812774	0.771596213804247
ACP4	-0.146943882900394	0.692414761070552
KLK3	0.192974289108151	0.654201425411551
ZNF473	-0.71147432979344	6.79458407006644e-07
FAM71E1	0.390714897006903	0.348391773341589
RPS11	-0.304089799974378	0.089597811126744
PTH2	0.12446743242684	NA
AC020909.1	0.0463765087203738	0.975353719728746
RPL13A	-0.282553339201365	0.0851226937049467
CTU1	-0.190052016737886	0.428967525471783
NOSIP	-0.36136150428761	0.00900861473169675
IGLON5	-0.116374201758149	0.550522119334245
RCN3	0.0147279914406643	0.947016327659313
ZNF614	-0.138449902593063	0.523998402145709
SLC2A5	-1.03153447866082	0.0448315281553029
RERE	-0.0749501556895801	0.755952139459707
MMEL1	0.0545856890809688	0.964339921487197
CFAP74	-0.12257909242731	0.600630509928172
PRDM16	-0.709565108452535	0.00915768775953728
CELA2A	-0.248567581454291	0.549806212630468
PADI3	-0.107887701367226	0.810432362674504
FHAD1	0.278604232461058	0.411750612270274
PADI1	-0.186056894786087	0.697943939130516
EPHA2	-1.78171671870104	2.57823212558466e-18
ARHGEF19	-0.147313486374785	0.473193075484212
EFHD2	-0.750477980761804	0.0304386444622524
PEX14	-0.0789383842887756	0.588402395117121
PGD	0.0302385063813314	0.907968383413678
MYOM3	-0.0369340462831662	0.893999717989374
SH3BGRL3	-0.115858097204506	0.542360178367056
CNKSR1	-0.24553499516836	0.0835230603462535
RPL11	-0.297391336375862	0.0743955122556565
IL22RA1	0.0729898728642276	0.915819595033956
ZNF593	-0.685355200006473	0.000457711806247595
C1orf216	0.362173722284626	0.0301342957333747
KIAA0319L	0.151707627473728	0.304652403406726
EVA1B	-0.170379149116102	0.226987359572617
C1orf94	0.207223084573379	NA
DMRTA2	0.664080073299047	NA
PLK4	0.0165395042910175	0.98282354808596
MAP3K6	0.0880504912372966	0.770614166686801
FCN3	0.410712719786247	0.18179095988794
GPN2	-0.150142960308395	0.439919202741757
SYTL1	1.08493565927445	1.84750022612695e-07
WDTC1	0.0599488441099438	0.690930887029193
CELA3A	0.146810696909304	0.801683292698692
NBPF3	-0.191283931400688	0.403404085913448
HSPG2	0.490551972326573	0.0204067919719348
ITGB3BP	0.675539694618483	0.0229075852649712
SERBP1	-0.0872397023081165	0.480104769198607
BCL10	-0.472305837874907	0.000508955738335828
CYR61	0.729534620367675	0.00350550418934563
PRKACB	1.0116700538041	2.92186314680164e-09
PIGK	0.421847546084192	0.00744105611733975
TINAGL1	0.236209240424326	0.575420857326547
AZIN2	-0.339368162196616	0.0574423520751601
RPS8	-0.290177530877023	0.0802543275283135
KIF2C	-0.139980414871624	0.68243828551655
PTPRF	0.103844535216448	0.581520372040169
BEST4	-0.0747273901577053	0.739398746571259
MOB3C	0.0850909208160494	0.807502517980105
CYP4B1	-0.283158177083246	0.498386808595789
TMEM61	0.423672452688998	0.31884296604506
DMRTB1	-0.0514746379860956	NA
LMO4	0.64055841928314	8.61709477446282e-06
SYPL2	-0.1944558935152	0.647598435828462
BARHL2	-0.138548890441212	0.781301718765801
MTF2	-0.0453605687792713	0.86471211093326
SLC44A3	0.231804067092556	0.435662938242563
IGSF3	-0.156466938656757	0.653146149284551
ZNF697	0.00540567059303464	0.992180528742257
CTTNBP2NL	-0.252197926604246	0.0829470847828156
STRIP1	0.135778456201933	0.404875907876711
KCNA10	0.203836326368775	NA
PSMA5	0.0897039004486019	0.68190636210256
FNDC7	-0.0248845785086256	0.960955004069435
C1orf162	-0.041932701884826	0.888493054229868
CD53	-0.288260844187819	0.68772158780858
PROK1	0.48304366087407	0.482049683890463
CELSR2	0.140228574956194	0.660349518140553
ITGA10	-0.0854358211642346	0.777331318892059
GPR161	0.167563830776095	0.489973106054046
ALDH9A1	0.215916322770048	0.189306579818799
ATP1B1	0.80198687540693	5.12744532414662e-07
TIPRL	-0.181241451449397	0.460217415161229
NME7	-0.239488707096496	0.402652976422542
POGK	-0.141721233592357	0.322888768753811
MPC2	0.188944995304229	0.29178126987303
CREG1	0.333760257182646	0.0169717313115829
DCAF6	0.199144519002452	0.0762583079889862
GPA33	0.313646918824345	0.632391773161778
RXRG	0.438886915714072	NA
TBX19	-0.443528266801138	0.0272849296131588
UCK2	-0.316023929450988	0.304695221564955
TMCO1	0.128728993550027	0.130048692659575
XCL1	0.0707349785313967	NA
XCL2	-0.244354924693551	NA
POU2F1	-0.334526446008434	0.121368183964464
MAEL	-0.697864477318372	0.0890850257124054
ILDR2	-0.306526411615493	0.419030441998397
DPT	0.830387692583521	0.00992818040525759
MGST3	-0.0529040446060399	0.827223306887107
ADCY10	-0.268573443046038	0.401037248080393
COP1	0.272623756685127	0.118810410905467
NECTIN4	-0.0213027137299938	0.963129176154435
UFC1	-0.152882813426521	0.276748896442562
PPOX	0.382359743486133	0.00125454232946645
FCGR2A	-0.356856051490683	0.606232523998233
NUF2	0.493331891657157	NA
RGS5	0.0638648164530017	0.87005041053764
SDHC	-0.0911648922979025	0.53616544349355
PFDN2	0.0875594820356249	0.652781999504783
NR1I3	-0.238798010324633	0.395715492930032
USP21	0.29768332603151	0.00993213986811824
F13B	0.115267238899251	NA
PRCC	0.0628271455132917	0.766907122444495
FCRL5	-0.0659926238242554	0.781144666651137
RRNAD1	-0.0742665479653642	0.541268539370818
MRPL24	-0.0716893656313084	0.720062168308754
PIGM	0.0807241966924115	0.67613650392857
CASQ1	-0.136050403967197	0.794013696991588
ISG20L2	-0.145176005266142	0.267242773209698
CRABP2	0.402034013965557	0.101949069737617
HDGF	-0.0458190088319407	0.751707696457851
ABL2	-0.519908324591962	0.02640695461735
XPR1	-0.189132892901111	0.52955878440126
RGS16	-2.24969704636741	1.29790255987241e-15
TOR1AIP1	0.444965151063449	0.000133753243650423
FAM163A	0.0127458949021785	0.990833252091377
HMCN1	1.27933561181339	7.20584354129975e-05
RGL1	0.581633732973502	0.00393080214051986
LYPLAL1	-0.0854996708884452	0.827064536341018
LHX9	-0.303925562457204	0.593326909423857
PRUNE1	-0.252477849645077	0.0389251052831019
