ID	age..18.weeks.strain..Str.ortvsage..18.weeks.strain..CBA_logFC	age..18.weeks.strain..Str.ortvsage..18.weeks.strain..CBA_padjFilter
Brox	0.0153448468211934	0.917878461264298
Brpf1	-0.0723737133178428	0.618439874345304
Brpf3	-0.306476293627103	0.0340451975841027
Brs3	-0.311709960113153	0.0628052508505986
Brsk1	-0.0236843328855585	0.903874050875951
Brsk2	0.0158612108222584	0.917105144789734
Brwd1	0.200800174867823	0.132788201099677
Brwd3	0.0465899142710207	NA
Bscl2	-0.208316815986038	0.0985101253806811
Bsdc1	-0.414013489047427	0.0144242189944033
Bsg	-0.269897556320794	0.0045457244939051
Bsn	0.00702912290628888	0.970353341148614
Bsnd	-0.0878882545741577	0.490516287612131
Bsph1	0.0215096554154233	NA
Bsph2	-0.0502741176097388	NA
Bspry	-0.0510931580272977	0.696968466295003
Bst1	0.484244933352771	0.00792872769242693
Bst2	0.00580019441635748	0.97823091499009
Bsx	0.0198079437903216	0.89637852512811
Btaf1	-0.229495348564164	0.054604869066751
Btbd1	-0.0867252965827188	0.578095197552292
Btbd10	-0.19987252855786	0.039099224461068
Btbd11	0.0242464655521273	0.893659851749617
Btbd16	-0.133003551283918	NA
Btbd17	-0.0160656903773422	0.93916251661152
Btbd19	-0.174179825792175	0.258481050670737
Btbd2	-0.14145258145509	0.284574748062064
Btbd3	0.0342518035895694	0.898411798178696
Btbd6	-0.0617638499234126	0.655645636929304
Btbd7	0.0356485049866411	0.805722421833586
Btbd8	-0.22854353881334	0.0558403674439408
Btbd9	-0.175507654512167	0.180840850430598
Btc	-0.0289083117255622	0.880505990822036
Btd	0.000560564806519892	0.997822599212488
Btf3	0.1121128288822	0.344306162573897
Btf3l4	-0.0617284704779149	0.715127828857489
Btg1	0.0540575218389368	0.775761940235221
Btg1b	-0.147116149954821	NA
Btg1c	-0.0859438572223254	NA
Btg2	-0.38434226437092	0.00727162383998032
Btg4	0.0097542696158408	NA
Btk	-0.037889331038123	0.812494353473767
Btla	0.30851753327074	0.0905129118427463
Btn1a1	-0.166815126057362	0.298693703816727
Btn2a2	0.0744558175989356	NA
Btnl1	-0.00979007423131684	0.967213806332004
Btnl10	-0.971701537244467	3.50421172920195e-05
Btnl2	-0.294285226301243	0.129112076994218
Btnl5-ps	-0.127037666923659	0.519710799919328
Btnl9	-0.457331433909486	0.000992171169142634
Btrc	-0.563477760879939	5.9484082080575e-06
Bub1	-0.408011255351457	0.0189727205871113
Bub1b	-0.0998164529871133	0.479760288156663
Bub3	-0.20125099372026	0.0853205223621892
Bud13	-0.140470011368841	0.222529639605619
Bud23	-0.110008790051269	0.495813309596021
Bud31	-0.025097781270853	0.873550001096674
Bves	0.147193962620416	0.702263248481074
Bysl	-0.122184910245423	0.37858658900954
Bzw1	0.0139135568087827	0.92462095404864
Bzw2	0.0104635081532294	0.957741809544388
C030016D13Rik	-0.105586578302129	0.415074147379373
C030034I22Rik	-0.179379032992985	0.374716057733436
C130021I20Rik	0.0316877283396551	0.894589844427517
C130023O10Rik	-0.220107212254428	NA
C130026L21Rik	-0.0530734639174906	0.758917468803679
C130036L24Rik	-0.168925935132103	0.119906583312148
C130050O18Rik	0.358603406132866	0.0119526472493683
C130073F10Rik	0.151643264479827	NA
C130074G19Rik	-0.266983582946774	0.0143460390581262
C1d	0.0246324681311361	0.943681529194167
C1galt1	-0.219557021812147	0.0685460954064595
C1galt1c1	0.141118530989481	0.504910455758022
C1qa	-0.0338846965598041	0.939416314319762
C1qb	-0.0117428250889962	0.978783778896418
C1qbp	-0.298722262138448	0.0727179082405511
C1qc	-0.336043484267668	0.3413563445598
C1ql1	0.0837462903096258	0.507646049833888
C1ql2	-0.0428124317254337	0.813375870638601
C1ql3	-0.0567052583489014	0.761566221307878
C1ql4	-0.0456001447734318	0.786394717282882
C1qtnf1	0.151053766235082	0.339790842213065
C1qtnf12	0.081762472194896	0.506920191781042
C1qtnf2	-0.0160686942073864	0.957953051606574
C1qtnf3	0.294588566958796	0.781677570383568
C1qtnf4	0.137465253833033	0.233583705586791
C1qtnf6	0.347107578990582	0.0837086874930879
C1qtnf7	-0.376712001541463	0.181688562985292
C1qtnf9	0.0615697740046306	0.816552520799211
C1ra	0.330141395747969	0.143974251334993
C1rl	-0.176769481247952	0.322551595831055
C1s1	3.79217960924438	0.000124235329554979
C1s2	1.16451588218055	0.000326745889300802
C2	-0.589499127562192	0.000161308850616869
C230012O17Rik	0.166434933572958	0.117773939877379
C230029F24Rik	0.0499640224538433	NA
C2cd2	-0.0142728619450274	0.957072854421755
C2cd2l	-0.320029054717214	0.00751497415127096
C2cd3	-0.131391408234947	0.23590194031848
C2cd4a	-0.014131378736927	0.952509536974735
C2cd4b	-0.0758677348868266	0.752696820681693
C2cd4c	-0.0719183082536601	0.692942798909898
C2cd5	0.0121076532898652	0.946665402228206
C2cd6	0.0773002623817209	NA
C3	0.159116957369424	0.459591690537524
C330007P06Rik	-0.114551775495411	0.362549351023644
C330018D20Rik	-0.233838640242963	0.154939936795284
C330021F23Rik	0.0369553523916473	0.816212293044528
C330024D21Rik	-0.0077335923002293	NA
C3ar1	0.651956140021358	0.060620891935085
C4a	0.714442629979776	0.00627497937888711
C4b	1.76786894069301	2.22839441090222e-07
C4bp	-0.000685143427101131	0.997659318225204
C4bp-ps1	-0.0203464149953465	NA
C530005A16Rik	-0.299584644470396	0.0872198738062891
C530008M17Rik	-0.627770001878407	0.00222901745744713
C530047H08Rik	0.000683626163920259	0.997870515407202
C5ar1	0.372184090145742	0.0975170809065156
C5ar2	0.722386951725428	9.63882803342103e-05
C6	-0.496588218090593	0.011643483278895
C7	-0.411651820676053	0.519710799919328
C77080	0.0962423509891579	0.491935832924797
C87436	-0.0227571480814124	0.896413325576925
C87499	0.06015625790151	0.621998229456667
C8a	-0.00940217129887078	0.966823831660133
C8b	-0.062768654766626	0.583400774127129
C8g	-0.096019473199596	0.533002670142488
C9	-0.0984205681000185	NA
C9orf72	-0.0392858093456265	0.825339102860402
Caap1	0.0214348741680164	0.928892916020507
Cab39	0.0134257402405371	0.951063613311077
Cab39l	-0.112828261014633	0.383749357192471
Cabcoco1	-0.26503622304349	0.0816956858983422
Cabin1	-0.227748220065171	0.0827958556424424
Cables1	0.165824237027114	0.299723145643547
Cables2	-0.0375673863974697	0.853208454796229
Cabp1	-0.0309512358491055	0.881767787049584
Cabp2	0.00865445630192774	0.963196179651909
Cabp4	0.0601857854723091	0.770509131915045
Cabp5	-0.0704465342396299	0.43129502217659
Cabp7	-0.0959817815705355	0.480518342448445
Cabs1	-0.0959502902946126	NA
Cabyr	-0.0840691663740527	NA
Cacfd1	-0.0495381348046582	0.712916950891033
Cachd1	0.0080911318042638	0.969825036018994
Cacna1a	0.145622719829378	0.318165195865937
Cacna1b	-0.209762907727798	0.023944568022592
Cacna1c	0.080171642584963	0.609754915808996
Cacna1d	-0.2946722969814	0.00885422035506273
Cacna1e	-0.141514229589307	0.489945220531153
Cacna1f	-0.144230233149494	0.221843022462985
Cacna1g	-0.129847318591976	0.413770259052292
Cacna1h	-0.0639987497143073	0.744414592030244
Cacna1i	-0.00698155508003762	0.975491581163615
Cacna1s	-0.0439298119273932	0.894589844427517
Cacna2d1	0.347058101636234	0.0189055842845057
Cacna2d2	-0.10729812970624	0.340513614321458
Cacna2d3	0.0281599670034449	0.929055625143801
Cacna2d4	-0.0110810358764644	0.944989158935143
Cacnb1	0.0175783926408872	0.938594166966377
Cacnb2	-0.145186507705294	0.313937679442582
Cacnb3	0.148088632990066	0.354965890476905
Cacnb4	-0.061665320368566	0.682501130447445
Cacng1	0.0108144675311568	0.975556264183854
Cacng2	0.00623787198600834	0.97452540444371
Cacng3	-0.0345966878953332	NA
Cacng4	0.0234403422398817	0.869543071827119
Cacng5	-0.0318353200476782	0.831212471537213
Cacng7	-0.215332951466953	0.0822918546219817
Cacng8	-0.0936683325967653	0.437486106691238
Cactin	-0.0920636554966752	0.606377272729392
Cacul1	0.0375668423291469	0.851304569708531
Cacybp	0.0726390885114565	0.696070080506091
Cad	-0.128267485794225	0.482125831400368
Cadm1	-0.393186620937659	0.0116390597235102
Cadm2	-0.0621741312714628	0.698708611918717
Cadm3	0.248785328685324	0.219583878994104
Cadm4	-0.12655777832771	0.464740149932113
Cadps	-0.0672726002135695	NA
Cadps2	0.0286648679982626	0.911853939083652
Cage1	-0.0999107234951229	NA
Calb1	0.0505765449413964	NA
Calb2	-0.309710301630095	NA
Calca	-0.0809529048037136	0.550688278376419
Calcb	0.0422698026405568	0.832528335656883
Calcoco1	-0.293067077522458	0.0138834871026488
Calcoco2	0.0518932079881722	0.674715167220934
Calcr	0.25855846525594	0.0777790042125392
Calcrl	0.0935863259861858	0.765480876907272
Cald1	0.466579268109868	0.00306440087597339
Calhm1	0.0589425952756493	0.691240678288047
Calhm2	0.0973393000011811	0.61773571962873
Calhm4	-0.18876967283334	0.145211921582123
Calhm5	0.091428202683792	0.681711625805358
Calhm6	0.0150416289674773	0.94662070765212
Calm1	0.0831087222573359	0.485006436025995
Calm2	0.00438363098935213	0.98158469054399
Calm3	-0.0700492733152362	0.564777651040963
Calm4	-0.0238885564145663	0.9180206278669
Calm5	-0.0200137001045597	NA
Calml3	-0.466900603386513	0.339941385205135
Calml4	0.217944561336817	0.151512142457887
Caln1	-0.0814879075651893	0.661942528322244
Calr	0.0923353309100126	0.422494391903483
Calr3	-0.018983247462363	0.896758058703717
Calr4	-0.0473013229633175	NA
Calu	0.366389747311949	0.0118290990757321
Caly	0.0128920747949426	0.943681529194167
Camk1	0.197610537749785	0.112339935686462
Camk1d	0.0696999149350344	0.795255885642292
Camk1g	0.0285225424992301	0.888687150935003
Camk2a	-0.0561246118477632	0.766156429796996
Camk2b	-0.178489451640687	0.314226162701839
Camk2d	0.117257089763147	0.506363618119027
Camk2g	-0.0199331679699455	0.921315577738667
Camk2n1	0.367662609160169	0.0103832517543749
Camk2n2	-0.0125786170028785	0.960287294236261
Camk4	-0.0401870723376136	0.891273739218489
Camkk1	0.150041110726706	0.282247265841985
Camkk2	0.137531709772288	0.372008139052724
Camkmt	0.0235277683070656	0.896563918252565
Camkv	0.0333173249412484	0.873918899521333
Caml	0.0663387107737723	0.564158685800536
Camp	0.684301062935251	0.000185721714087847
Camsap1	-0.0189447253399955	0.909443598612998
Camsap2	-0.225295530838826	0.0274891396195475
Camsap3	-0.154553595611392	0.250622641875192
Camta1	-0.04306369327269	0.777138139117008
Camta2	0.113024901781666	0.225873535356801
Cand1	-0.0987724328747941	0.31026753987699
Cant1	-0.0860298693123287	0.513169981950527
Canx	0.000983455880044559	0.995964349395964
Cap1	0.144460064520196	0.398292678802816
Cap2	0.222090988268468	0.487713646998105
Capg	0.019577641664748	0.93961729843258
Capn1	-0.0724931260610884	0.733140494078335
Capn10	-0.02197454953982	0.916075928048669
Capn11	-0.0165273512011455	NA
Capn12	0.0268524181260306	0.863720151346365
Capn13	-0.0797533265702874	NA
Capn15	-0.0619761356964545	0.639789306927577
Capn2	0.357568607650782	0.00813481258098985
Capn5	0.158849353963737	0.358232457906426
Capn6	0.345672198009878	0.449674330877826
Capn7	-0.132898170099727	0.364252874253945
Capn8	-0.0720772931932459	0.528908800918588
Capn9	-0.143162886504711	0.284147722723181
Capns1	0.0243915304541868	0.895248626455022
Capns2	0.129822925673629	0.616456878072125
Caprin1	-0.00528414722023562	0.975491581163615
Caprin2	-0.254032708295056	0.0467979276350798
Caps2	-0.0733973777470851	NA
Capsl	-0.170717700161798	0.423831150050119
Capza1	0.180723795823384	0.0976233876491471
Capza2	0.00417674028805592	0.985717391363185
Capza3	0.227808836302276	NA
Capzb	-0.0139293051397882	0.926344573407666
Car1	-0.496352297045105	1.13136814119385e-05
Car10	-0.305391604551089	0.0111689581504652
Car11	-0.189651410315186	0.125677908317887
Car12	-0.068817697755974	0.939817453124661
Car13	-0.798653265987189	0.000520039305632368
Car14	0.00553928842343598	0.98645628469509
Car15	-0.0873048954579216	0.578641263321887
Car2	-0.51925549478378	0.00231711394469367
Car3	-0.184051275608134	0.243290430920946
Car4	-0.233062265609183	0.291596211536264
Car5a	0.0141210605411688	0.941179014809064
Car5b	-0.00572641136113816	0.991389271472772
Car6	0.114598121365455	NA
Car7	0.00423503674919523	0.984663347612032
Car8	0.0569321133431187	0.83433091205739
Car9	-0.109956861871322	0.414502471644365
Card10	-0.0210809775367427	0.926106250736034
Card11	-0.212763592269297	0.103270411485887
Card14	-0.0505244193668641	0.689621649545312
Card19	0.149301211596537	0.30361749376178
Card6	0.0217188885766699	0.908170094470228
Card9	0.241337691504784	0.127169084496617
Carf	-0.301517075683686	0.0469320754608029
Carhsp1	-0.400944109336637	0.0136782809411729
Carm1	-0.355529818375965	0.00207288145987719
Carmil1	-0.0570499316114645	0.841260782601989
Carmil2	0.049263658276347	0.778391026324407
Carmil3	-0.146986714727208	0.17751620179961
Carnmt1	-0.267971716984743	0.313766910737777
Carns1	0.196175382026205	0.0894459846927073
Cars	-0.0403203583751246	0.805004851138383
Cars2	-0.0556852327499637	0.680401551635388
Cartpt	0.122678019044416	0.320081054428856
Casc1	-0.0176003301402572	0.901854363306982
Casc3	0.00474584944497103	0.984346421396167
Casc4	-0.11910162385414	0.457223245953042
Casd1	0.0915607008564443	0.438619350604068
Cask	0.283709084251306	0.076278456298813
Caskin1	-0.0745533166305625	0.498577495337791
Caskin2	-0.112259397320971	0.411427728741955
Casp1	-0.0142295724248989	0.963597619227043
Casp12	0.194039242201971	0.60674466698281
Casp14	0.108697422185849	0.49962325698613
Casp2	-0.257503016417424	0.0237247773515621
Casp3	-0.303345030066676	0.00566743660630809
Casp4	0.0176908209798352	0.958074002963627
Casp6	-0.286894930480184	0.0137644544467473
Casp7	-0.0269361723407275	0.879018400749828
Casp8	-0.0989760066157732	0.604857255812181
Casp8ap2	-0.173749975611662	0.206129309307683
Casp9	-0.293115027158821	0.012960468851344
Casq1	-0.150019028222452	0.848943379136644
Casq2	0.0146800548352255	0.94662070765212
Casr	-0.270001379675808	0.472609076735573
Cass4	-0.112740466195752	0.537044537189401
Cast	0.0592014079069489	0.618096774762249
Castor1	-0.168397580854563	0.318724450142338
Castor2	-0.0124436169455429	0.951474378731259
Casz1	-0.0241515729722304	0.893659851749617
Cat	-0.474128259561951	0.00114916336877051
Catip	-0.0609731646590612	0.622962885673055
Catsper1	0.0225446025328022	NA
Catsper2	0.044507575944631	0.818779784506894
Catsper3	-0.111066477437964	NA
Catsper4	-0.113886397190509	0.199873213057346
Catsperb	-0.0788817668234518	NA
Catsperd	-0.0506867203484882	NA
Catsperg1	0.249660236586809	0.263181959268344
Catsperz	0.0349806306843998	0.856836611429479
Cav1	0.280936484561101	0.3003402776713
Cav2	0.122221656667895	0.687214531650198
Cav3	0.107010989462712	0.389431643829998
Cavin1	0.191961115543894	0.214562245352785
Cavin2	-0.217384610597332	0.112040356571522
Cavin3	0.0977148102824668	0.693822701179437
Cavin4	-0.229951311199058	0.220399846762103
Cbarp	-0.105443170761566	0.294717869037447
Cbfa2t2	-0.0410911854523537	0.793651799284361
Cbfa2t3	0.0177131161383599	0.927008086115812
Cbfb	0.124118332306784	0.38409008739227
Cbl	0.243384220201104	0.133630211546056
Cblb	0.444446539589928	0.00118869660440458
Cblc	-0.142317972533277	0.174969074812575
Cblif	0.117380558836574	0.373010300224825
Cbll1	-0.185011897164797	0.318460488988774
Cbln1	0.299107289635454	0.284415210634671
Cbln2	-0.0144643074986757	0.929152287558357
Cbln3	0.336375961945736	0.0113163579816126
Cbln4	0.194637309265315	0.145053572833783
Cbr1	-0.278439115377154	0.0292165353924827
Cbr2	-0.201321076076413	0.66035041496365
Cbr3	0.23333207851243	0.205453268479182
Cbr4	-0.325220630281217	0.134395076133865
Cbs	-0.0144177453004346	0.935673495356587
Cbwd1	-0.338681872401223	0.0816956858983422
Cbx1	-0.297505378945674	0.00320214920933052
Cbx2	-0.0256059385199023	0.895248626455022
Cbx3	-0.0424550808044621	0.751587099456271
Cbx4	-0.20484626283838	0.342474905400142
Cbx5	-0.276498785596445	0.0118989472315788
Cbx7	-0.241511645949112	0.019293592861391
Cbx8	0.0129379223886339	0.964568793702978
Cby1	-0.0801318894345115	0.639521141548699
Cc2d1a	-0.0146849915711638	0.948949523402784
Cc2d1b	-0.105549762116134	0.411452544946932
Cc2d2a	-0.190779044197447	0.307129831267714
Cc2d2b	-0.0470893327345792	NA
Ccar1	-0.0441066372266565	0.802163938341054
Ccar2	-0.0361598951430224	0.848737377883723
Ccbe1	0.0480267103917864	0.786650368225881
Ccdc102a	0.147734699748844	0.268062424655698
Ccdc105	-0.0944769511050705	NA
Ccdc106	0.237538189065643	0.0728877428339536
Ccdc107	-0.275259981797726	0.0163721628515182
Ccdc110	-0.0173324671430493	0.932132323940278
Ccdc112	0.167638880279858	0.296040235405597
Ccdc113	0.00858440513693459	0.970480183492391
Ccdc114	0.00938645835018459	0.966516084774588
Ccdc115	-0.203253697449901	0.212061160929683
Ccdc116	-0.0724811958162705	0.67316757349316
Ccdc117	0.0193195687714027	0.918242529322711
Ccdc12	0.393666886773268	0.0127473971915547
Ccdc120	-0.0587528896985843	0.676206161441982
Ccdc121	-0.0339144024142213	0.852934716092505
Ccdc122	-0.530875108245688	0.0246724439474009
Ccdc124	-0.0850917115586771	0.585019887133741
Ccdc125	-0.0416234790692585	0.865879477655521
Ccdc126	-0.014554371230135	0.943142248462902
Ccdc127	-0.0486549303814474	0.8472340904693
Ccdc13	0.0662864745672946	0.549169708853454
Ccdc130	-0.163884969475891	0.268591086863762
Ccdc134	0.0260698382687021	0.877211404398903
Ccdc136	0.030188582408857	0.8472340904693
Ccdc137	0.010414407123843	0.950192110412498
Ccdc138	-0.236091946170001	0.126505360999857
Ccdc14	-0.230029291779695	0.117938945951177
Ccdc141	-0.201612603243837	0.165448652043714
Ccdc144b	0.0107834123804382	NA
Ccdc146	-0.206691810127717	NA
Ccdc148	-0.0887661179207111	NA
Ccdc149	0.104946315758613	0.221603204261587
Ccdc15	-0.0958431617153535	0.424585995016316
Ccdc150	-0.228463257828363	0.125451257795676
Ccdc151	-0.0764385203918954	0.600761438583161
Ccdc152	-0.0220677629581898	NA
Ccdc153	-0.101857605926402	0.357547212826897
Ccdc154	0.0184788916500285	0.917105144789734
Ccdc155	0.00319881701786784	0.985341115814104
Ccdc157	0.0427001189308696	0.77830365335258
Ccdc158	0.00256868209670547	0.989454640345522
Ccdc159	-0.127057535208595	0.400471700589293
Ccdc160	-0.0624229418798006	0.763647533995864
Ccdc162	-0.00661293746061009	0.96362511562425
Ccdc163	-0.145013422692161	0.201907712219471
Ccdc166	0.0244236939775657	0.883623783715966
Ccdc167	-0.219709583881917	0.04981680672595
Ccdc169	0.00100825815725525	NA
Ccdc17	-0.17466997681932	0.116873857573492
Ccdc170	-0.0277781922720921	0.838225154752276
Ccdc171	-0.442361814516073	0.00273474258420891
Ccdc172	0.0636860947809073	NA
Ccdc173	0.0577875778710677	0.744837666817087
Ccdc174	-0.194116085837674	0.304856024849494
Ccdc175	0.0422985489813579	NA
Ccdc177	-0.0570519666639884	0.780594705426352
Ccdc178	-0.0665946210045121	NA
Ccdc18	-0.333383353721798	0.0108949531546981
Ccdc180	-0.0665527876623093	0.663975414757399
Ccdc181	-0.165792705418291	0.249665133161292
Ccdc182	-0.0880404365651586	0.575528237234867
Ccdc183	0.0514736691686659	0.714964734020769
Ccdc184	-0.102995078515861	0.528908800918588
Ccdc185	-0.0119180113506641	0.949991254271302
Ccdc186	0.0881051812669735	0.609720368669891
Ccdc187	0.0039784323803671	0.983001109132594
Ccdc189	-0.337033320762158	0.0120650516746204
Ccdc190	-0.114997763423959	0.302399280352695
Ccdc191	0.0321029178873555	0.830848816023583
Ccdc192	-0.0487692286509214	NA
ccdc198	0.0216085864130493	NA
Ccdc22	-0.096644845439732	0.400873037117779
Ccdc25	0.00469598074547939	0.984346421396167
Ccdc27	-0.0491001669805913	NA
Ccdc28a	-0.640932472972547	1.37709849971803e-05
Ccdc28b	-0.0874705362013071	0.464396509125555
Ccdc3	-0.025634770356886	0.956093983751619
Ccdc30	-0.0777065209971983	NA
Ccdc32	-0.359442585968731	0.000739424454199381
Ccdc33	-0.0559193478908346	0.647832012425414
Ccdc34	0.070944768646811	0.625714969340377
Ccdc36	-0.0715892992807188	NA
Ccdc38	-0.220315945879791	NA
Ccdc39	-0.0105400024654463	0.966516084774588
Ccdc40	-0.0772091508596953	0.573361868652257
Ccdc42	0.0369229120485421	0.802189459767234
Ccdc43	-0.000100338593433058	0.999540249185081
Ccdc50	-0.0627526791841024	0.571093059738678
Ccdc51	-0.0602522572306778	0.584267769948054
Ccdc54	0.104501867118219	0.52212066735255
Ccdc57	-0.268531523754572	0.0141481673079026
Ccdc58	-0.0642405724675177	0.723845475088429
Ccdc59	-0.11724832143388	0.417602466976487
Ccdc6	-0.0829427222607553	0.641848267916046
Ccdc60	0.0286570789137235	0.893340357116412
Ccdc61	-0.239794200602308	0.0526282948339017
Ccdc62	-0.106138139284076	0.4482481240583
Ccdc63	0.0688719940547111	0.726908578237415
Ccdc65	-0.08179587190891	NA
Ccdc66	0.0574388139197879	0.741272289902825
Ccdc68	0.102302818884803	0.579918998195658
Ccdc69	-0.231757115618779	0.0724870445356201
Ccdc70	-0.0293033517175703	NA
Ccdc71	0.0374672425232863	0.786394717282882
Ccdc71l	-0.379410046472819	0.00101787140009496
Ccdc73	-0.040698756256953	NA
Ccdc74a	-0.552823040828324	0.00050090907996102
Ccdc77	-0.247478853240102	0.0173981050677118
Ccdc78	-0.061703321184619	0.676206161441982
Ccdc7a	0.0361370230484725	NA
Ccdc8	-0.0222368649863736	0.935311178570859
Ccdc80	0.244143372193919	0.26473847344819
Ccdc81	-0.0702844119843578	NA
Ccdc83	-0.0211715620425563	NA
Ccdc84	-0.287901119038962	0.0286434595698384
Ccdc85a	0.1403336683803	0.335040265609283
Ccdc85b	0.100568918631041	0.226864413466825
Ccdc85c	-0.0764339395929117	0.624739080500872
Ccdc86	-0.113219008125297	0.493364619000083
Ccdc87	-0.0503484338560041	0.716152816815909
Ccdc88a	0.0632096784107521	0.700020937251253
Ccdc88b	0.254953409297409	0.182037751724856
Ccdc88c	-0.308661317797105	0.036547808074675
Ccdc89	-0.031933884332342	NA
Ccdc9	0.302920742534573	0.0366495287103852
Ccdc90b	-0.0353869413835	0.908136072796864
Ccdc91	0.190480910448255	0.291441550142977
Ccdc92	-0.11518068785748	0.519710799919328
Ccdc92b	0.134764884837919	0.194627695510203
Ccdc93	0.030157676268658	0.837510201192155
Ccdc96	-0.141943035248968	0.239972032361509
Ccdc97	0.0840218774647639	0.635503086483279
Ccdc9b	-0.07831663874701	0.498149241615992
Ccer1	-0.0209390146638375	NA
Cchcr1	-0.316265245528214	0.00726460729073855
Ccin	-0.174707480138952	0.435865146884572
Cck	-0.0352049285520186	0.85715808411805
Cckar	0.0510974714507233	0.806302985802503
Cckbr	-0.104376162616337	NA
Ccl1	-0.101762387824899	0.450136514743183
Ccl11	0.100935057424213	0.705637621030358
Ccl12	0.0984425056676663	NA
Ccl17	0.0383161353898389	0.823789351528977
Ccl2	0.715605082193294	0.0011315129028323
Ccl20	-0.0225506121439043	0.896758058703717
Ccl22	-0.0293252913909869	0.865518501406381
Ccl24	-0.150068119373331	0.575518100250962
Ccl25	-0.16758998355566	0.201928725326832
Ccl26	-0.0781096881789241	0.590245932334441
Ccl28	0.210795880050623	0.0920867501486813
Ccl3	0.503832252495869	0.0888676140305009
Ccl4	0.0459077668355441	0.7371374523736
Ccl5	-0.694185048909242	0.000222518287739516
Ccl6	-0.131441173373823	0.58255331228431
Ccl7	0.571392464649727	0.00283885635415183
Ccl8	0.282487999460346	0.350972952300017
Ccl9	0.503906534853298	0.000571379249197467
Ccm2	0.0538729106739808	0.772414982878158
Ccm2l	0.241316362137644	0.0345880857298437
Ccn1	0.0796092683779221	0.799336010644137
Ccn2	0.350033353300518	0.18933129221394
Ccn3	0.728388878111152	0.00652191325840959
Ccn4	0.200175692450468	0.531355033112584
Ccn5	0.420191619463024	0.0235841773146498
Ccn6	-0.0264198798591346	0.937746495991066
Ccna1	0.0847420418808875	0.622745012463991
Ccna2	-0.466483049569593	0.000592053056051353
Ccnb1ip1	-0.34499201399764	0.1901655167423
Ccnb2	-0.427823174090479	0.000282774373702296
Ccnb3	-0.0843000949485209	NA
Ccnc	0.00151869835598184	0.996295801656141
Ccnd1	0.167946475688394	0.158616587757142
Ccnd2	0.441484152910517	0.0127287879849462
Ccnd3	0.0895955953189471	0.637933019348376
Ccnd3-ps	0.178357032606423	0.37313331735961
Ccndbp1	-0.504519174168362	0.000167625882582278
Ccne1	-0.72029391748204	0.000214587065471611
Ccne2	-0.544355975164997	0.00262973877341065
Ccnf	-0.572014622617662	0.00106101802943085
Ccng1	-0.0575448289271279	0.761566221307878
Ccng2	-0.182527778695414	0.239651079886579
Ccnh	-0.312958210502176	0.0485759786369025
Ccni	-0.178099668038662	0.0292165353924827
Ccnj	-0.10581441511421	0.410450257050092
Ccnjl	-0.160407469516728	0.305017718549146
Ccnk	-0.157549140204805	0.259963286383924
Ccnl1	0.0726613309813526	0.462957471725003
Ccnl2	0.024419246454487	0.893428888001578
Ccno	0.118971847201601	0.603887395258133
Ccnq	0.0191955885414794	0.917682881962093
Ccnt1	-0.0477393233703314	0.720798554529323
Ccnt2	-0.0392578663360386	0.782486139913181
Ccny	-0.077410487365448	0.564114019682762
Ccnyl1	0.594596438908625	0.0045457244939051
Ccp110	-0.249204787281476	0.0318244993371669
Ccpg1	0.28622271853212	0.00685393876774303
Ccr1	0.929597342196086	0.000544401628734839
Ccr10	0.0311903659878734	0.873550001096674
Ccr1l1	0.133169028168321	0.448593919238954
Ccr2	-0.116213993364571	0.46269763258845
Ccr3	-2.38165267129776	2.4269828453253e-07
Ccr4	0.0037488946491866	0.985717391363185
Ccr5	-0.0826900686698933	0.766026692461922
Ccr6	-0.0435137881211141	0.778391026324407
Ccr7	-0.234577595677147	0.0931751716603538
Ccr8	-0.169468390726371	NA
Ccr9	-0.715087994574966	1.37709849971803e-05
Ccrl2	-0.782507313523322	0.000477024564310852
Ccs	-0.0426826558348115	0.820410066998652
Ccsap	-0.282090505351057	0.0167229320423092
Ccser1	-0.0757418675845036	0.602428163514009
Ccser2	0.106422278720242	0.370316185892267
Cct2	-0.13681113704744	0.141483365793349
Cct3	0.162213601374608	0.298692202377754
Cct4	-0.0524438460561552	0.822534672967212
Cct5	-0.0876163686158247	0.482525691874017
Cct6a	-0.0678914325020212	0.692119743068321
Cct6b	-0.143589271161162	NA
Cct7	-0.0224012539448672	0.910909175310363
Cct8	-0.0102471547678107	0.970715191849928
Cct8l1	-0.0302862430351389	NA
Ccz1	-0.177756247215312	0.250454419528676
Cd101	0.187467941755108	0.439409533844387
Cd109	0.589294774655748	0.00524206514771143
Cd14	0.288141790595201	0.0626780892433195
Cd151	0.417254961839573	0.01042429830347
Cd160	-0.0258473506187276	NA
Cd163	-1.37109374672396	0.000723698742372072
Cd163l1	0.0672122116063489	0.646597883887177
Cd164	-0.0821485218954781	0.440619870926918
Cd164l2	-0.039544136171541	0.738465165264774
Cd177	0.293559376146471	0.199621255513649
Cd180	-0.606493181223003	7.08900050964242e-05
Cd19	-0.36313560775079	0.102901999195604
Cd1d1	-0.414612110932966	0.0487526367425108
Cd1d2	-0.121179000934253	0.448319774885299
Cd2	-0.120396238569093	0.49962325698613
Cd200	0.419265677866038	0.057342168206434
Cd200r1	0.0158406314362489	0.943681529194167
Cd200r2	0.101906592134327	NA
Cd200r3	0.166514503392249	0.308579616034548
Cd200r4	0.148350675832467	NA
Cd207	-0.0780132427156017	0.631768351608619
