ID	age..8.weeks.strain..Str.ortvsage..8.weeks.strain..CBA_logFC	age..8.weeks.strain..Str.ortvsage..8.weeks.strain..CBA_padjFilter
Esco2	-0.548461410411264	0.00148916476580984
Esd	-0.0134138036435569	0.967342724205431
Esf1	-0.116851107773595	0.775393947737447
Esm1	-0.257587116960753	0.214523078579022
Espl1	-0.294551171602317	0.171217316274918
Espn	-0.121234704048055	0.367755313726555
Espnl	-0.105452557222559	0.545110421391551
Esr1	0.468980642806638	0.0131514156412248
Esr2	-0.0463103720269302	0.885075303151731
Esrp1	-0.053863930789305	NA
Esrp2	-0.127031636904493	0.50984432950237
Esrra	0.0919140584062994	0.625298899515921
Esrrb	0.121352507360263	0.615975992438418
Esrrg	0.19182009341865	0.31122695261029
Ess2	-0.0072481287629067	0.976604941726164
Esx1	-0.180569210183062	0.289813099657839
Esyt1	0.0919677892749657	0.728634274861194
Esyt2	0.089931732641908	0.530386673209426
Esyt3	-0.117617660636522	0.287115294710664
Etaa1	0.0683765389821405	0.801607756621791
Etd	-0.126739790545246	NA
Etf1	0.0150367630950488	0.972792952765418
Etfa	-0.26184270566405	0.295842831831352
Etfb	0.0300019892536305	0.903545458857657
Etfbkmt	-0.158805452805986	0.601521865136865
Etfdh	-0.0464259232782176	0.853469582986302
Etfrf1	0.389110123786947	0.152848531631852
Ethe1	0.0836714016340565	0.715108719682432
Etl4	0.32617925904376	0.117591180972063
Etnk1	0.105441335419183	0.643112345382194
Etnk2	-0.239543651538749	NA
Etnppl	-0.00971895806601708	0.986651180320128
Etos1	-0.294163257314378	0.0350734323688609
Ets1	-0.00098375644047799	0.997291700462795
Ets2	0.225099760953173	0.225394126396039
Etv1	0.00979284151316051	0.978202492390144
Etv2	-0.0894736037103803	0.578637815869158
Etv3	0.0893852781121698	0.656487228461169
Etv3l	-0.079978937642931	0.503901812752826
Etv4	-0.0204508381790456	0.945323516645549
Etv5	-0.0705868680461936	0.782055131460274
Etv6	0.159626976502114	0.508772867572623
Eva1a	-0.183177165738971	0.16708439926581
Eva1b	-0.0647453715935917	0.684938618953758
Eva1c	-0.300284232651633	0.018739222763952
Evc	-0.039771169861444	0.833759560392527
Evc2	-0.0469984371952563	0.839554852364971
Evi5	-0.211732228340452	0.242026958381696
Evi5l	-0.0896567468699452	0.55474345699762
Evl	0.00782159109896341	0.975007926326311
Evpl	-0.0311205350021622	0.861678382073038
Evx1	-0.0509445435063238	0.795803363388024
Evx2	-0.167971696569841	0.322653736761799
Ewsr1	-0.119972480875806	0.538657723058567
Exd1	0.0127391821526199	0.973671612427732
Exd2	0.386380299424518	0.031981194732224
Exo1	-0.188332456678454	0.335578486427212
Exo5	-0.0417074416511554	0.824647009229611
Exoc1	0.0202944736913029	0.932932880503266
Exoc2	0.126399944055185	0.396148412227601
Exoc3	0.306080667098554	0.0310614506783078
Exoc3l	-0.0836429348571146	0.703674471617804
Exoc3l2	-0.0956976827079146	0.673464648014192
Exoc3l4	-0.0377184666657779	0.896575499233844
Exoc4	0.19574087038834	0.182053829609617
Exoc5	0.0288645652098793	0.909319606425271
Exoc6	0.0175297180695004	0.945236330585949
Exoc6b	0.218292347962587	0.154888751163519
Exoc7	-0.0201380662939492	0.939967275018098
Exoc8	-0.162579044496294	0.359878618425459
Exog	-0.105276955339144	0.675362009652642
Exosc1	0.0145144010661404	0.961717306804133
Exosc10	-0.0132507767954539	0.949894608656543
Exosc2	-0.0659941924195131	0.77348209059122
Exosc3	-0.0943360568497917	0.799750629825013
Exosc4	-0.24143241516705	0.208368970465598
Exosc5	0.157597126601985	0.566897416674016
Exosc7	0.0062239669338684	0.98188261660951
Exosc8	-0.0271180453256683	0.944487125524563
Exosc9	-0.130389814620639	0.446725118348377
Exph5	-0.0736005594039533	NA
Ext1	-0.0176356253766699	0.96111736991745
Ext2	0.199204681744458	0.141092255962867
Extl1	0.0271495131025956	0.930301566152044
Extl2	0.0896068542794453	0.695244309405266
Extl3	0.140334874588827	0.417535305499254
Eya1	0.400284878361504	0.0802846721884454
Eya2	-0.22435878014903	0.270695762750185
Eya3	0.0426546369601581	0.812271938940632
Eya4	0.940621964755342	0.00156761720769653
Ezh1	0.138431903331616	0.380534441439809
Ezh2	-0.168660383921535	0.316569541871049
Ezr	-0.240999548824851	0.209300297924243
F10	0.0234758321666995	0.947026522509323
F11	0.0245864498136035	0.905841769405088
F11r	-0.380390311100582	0.016234214969069
F12	-0.0753966477079384	0.672698777223511
F13a1	0.474725337127836	0.0115725350640239
F13b	0.0113824429769434	NA
F2	-0.00382197132313244	0.9904291025557
F2r	-0.288777163450536	0.166350736800078
F2rl1	-0.0716314279295105	0.778065046919147
F2rl2	-0.260989612189638	0.327026821356881
F2rl3	-0.0530199046842945	0.871935846646999
F3	0.264060584051255	0.614761333784088
F420014N23Rik	-0.290658712241497	0.127871752626818
F5	0.204634663981372	0.432760869333984
F630042J09Rik	-0.0870005249231287	0.606123978607555
F7	-0.00316025637052597	0.992848183991584
F730043M19Rik	-0.0364932143113208	0.880514634288642
F8	0.298451839082576	0.213628919903992
F830005K03Rik	-0.664002516826415	0.00314508916941679
F830045P16Rik	-0.0322359669192416	NA
F830208F22Rik	-0.0588107558180981	0.82813088648759
F8a	-0.0448664981834046	0.821800208982978
F9	-0.0838572421725381	NA
F930015N05Rik	-0.185027070822121	0.404578604604974
F930017D23Rik	-0.419144994335138	0.0697674483783865
Fa2h	-0.0290228840431519	0.909760830504312
Faap100	-0.0621509788671126	0.767002975433381
Faap20	-0.28133527514324	0.0893826858015656
Faap24	-0.134988758542974	0.541703931773932
Fabp1	0.0578435107999864	NA
Fabp12	0.0527614478072431	NA
Fabp2	-0.147288255152442	NA
Fabp3	0.12184474274355	0.886760293973171
Fabp4	-0.643689099508791	0.179643328644227
Fabp5	0.108803251902431	0.738443562705992
Fabp6	-0.00562445056562044	NA
Fabp7	-0.123564848884429	0.748797216346573
Fabp9	-0.015756370668476	NA
Fadd	0.0132304138135613	0.964485384344197
Fads1	-0.292577810534839	0.0919297565390978
Fads2	-0.208663354485051	0.451417214916475
Fads2b	0.139701436163852	NA
Fads3	-0.382596613093028	0.0978443619262435
Fads6	0.10891218349039	0.556797153783726
Faf1	0.0101781739843432	0.973966524848039
Faf2	0.110729947418291	0.610223840547796
Fah	-0.0657628492054503	0.840389631971915
Fahd1	-0.698740016031691	0.0114974845533334
Fahd2a	-0.0273981554887825	0.904065781302323
Faim	-0.153510873781093	0.326980759778956
Faim2	0.564272215954826	0.013908005580393
Faiml	0.165564660276385	NA
Fam102a	0.051501645791328	0.87939941605017
Fam102b	-0.200320635549936	0.334883531986809
Fam104a	-0.567071910593132	0.000684850352278894
Fam107a	0.0993795102803992	0.705586296792282
Fam107b	-0.108765158654522	0.495013131342363
Fam110a	-0.0792554760933157	0.694897869483011
Fam110b	-0.236396943868702	0.0415380971730329
Fam110c	0.206864914268755	0.379676218596472
Fam111a	-0.197017929195232	0.240223267296468
Fam114a1	0.272813811008703	0.125477344817125
Fam114a2	-0.0365693241843257	0.892200327097004
Fam117a	-0.343823956642797	0.112322642960635
Fam117b	0.0348876469422699	0.908937836214536
Fam118a	0.0605319217194555	0.703674471617804
Fam118b	0.0929029362534752	0.674475974787679
Fam120a	0.0449371821855529	0.786464315584211
Fam120aos	-0.0736752046802636	0.623000074684176
Fam120b	0.0119984915278302	0.956132988755117
Fam120c	0.279478507541395	0.0745088909718586
Fam122a	-0.227658562174467	0.255163703433948
Fam122b	0.228029134926196	0.222418226530178
Fam122c	0.037200511612828	NA
Fam124a	0.11074359113355	0.699487339397975
Fam124b	-0.00391390107376832	NA
Fam126a	-0.237216289259049	0.234480813562437
Fam126b	0.445134721015972	0.00180138505311216
Fam129a	0.271310754577202	0.201399010631591
Fam129b	-0.0670165109724952	0.828739215153482
Fam129c	0.101860826210412	0.801378366268051
Fam131a	0.110402886960591	0.679479312189943
Fam131b	-0.135654465029831	0.338462866994132
Fam131c	-0.0124126197309105	0.965132043750322
Fam133b	-0.102772282022642	0.613394995039361
Fam135a	0.135077880055329	0.654566283247017
Fam135b	-0.0207682742363575	0.928438641559221
Fam136a	0.00197972385213774	0.995677613355684
Fam13a	-0.108517578417712	0.654200792097633
Fam13b	-0.0791313654162948	0.642849961780254
Fam13c	-0.074198632470047	0.695244309405266
Fam149a	0.0114937650578106	0.972015776395592
Fam149b	-0.00457924964151424	0.983792241563594
Fam151a	-0.0649847122475782	0.72217302021583
Fam151b	0.0518477255194512	0.821150607110907
Fam155a	-0.0754821442298628	0.741280289541694
Fam160a1	0.284623575410084	0.153103117591838
Fam160a2	0.128795934886414	0.583979341586335
Fam160b1	-0.0097030625020107	0.972125700127791
Fam160b2	0.152291766549622	0.159558290392306
Fam161a	0.0128564435106346	0.961641970338281
Fam161b	-0.19852340776916	0.144101258806024
Fam162a	-0.0648546820262705	0.840011478608465
Fam162b	-0.0102309337001136	0.974341132368704
Fam163a	-0.0734528372627308	NA
Fam163b	0.0687252717396447	0.730562874308402
Fam166a	-0.0594321485561951	0.775118404718824
Fam166b	-0.0430641477106981	NA
Fam167a	-0.186227012427549	0.515988529037103
Fam167b	-0.112016032396824	0.439943572362618
Fam168a	0.0280005021894105	0.919678403199359
Fam168b	-0.0315432468261889	0.902294790638141
Fam169a	-0.11264795007042	0.512994603469896
Fam169b	-0.208719194763738	0.352012117471217
Fam170a	-0.0160060600656537	0.956541672115729
Fam170b	-0.0813600791639404	0.718553568286493
Fam171a1	0.0544053586260791	0.853895934338857
Fam171a2	0.0438356858029945	0.779297860663141
Fam171b	0.14150634016056	0.638430672225256
Fam172a	-0.0177426833785788	0.956541725621069
Fam173a	-0.244754697890581	0.148058836958318
Fam174a	0.140166436482597	0.651383551362036
Fam174b	-0.350657530187437	0.0624852301873276
Fam178b	-0.0317707389823152	0.873689871625319
Fam180a	-0.0449249897083881	0.954283654069917
Fam181a	0.0987835514592179	0.684938618953758
Fam181b	0.0207668336998106	0.924967738957301
Fam183b	-0.00933104471369361	0.972383371419534
Fam184a	-0.0852606339564765	0.56322756560307
Fam184b	-0.0711869483822278	0.654220133549211
Fam185a	0.051908331464265	0.871545630381291
Fam186a	0.148511464814381	NA
Fam186b	-0.0881123447691552	0.643840710684519
Fam187b	-0.171897391952563	0.234223346243027
Fam189a1	-0.0717631089524495	0.61508451686219
Fam189a2	0.187973763354072	0.33090534178758
Fam189b	-0.0630680291549695	0.781949437700225
Fam192a	-0.100654292223421	0.518379987040161
Fam193a	0.0708985607117274	0.734383898385198
Fam193b	-0.181080669619091	0.325484238038476
Fam199x	0.0177134308256237	0.9512488780711
Fam204a	0.0216819493326312	0.937198459900211
Fam205c	-0.141491666213605	NA
Fam207a	-0.147965174742863	0.329538512537922
Fam209	-0.0395203092431089	0.911702435375302
Fam20a	-0.00183101493725246	0.996492026140978
Fam20b	-0.123787982128462	0.352742459694927
Fam20c	0.149593255442367	0.557328535627151
Fam210a	0.146424654639478	0.651383551362036
Fam210b	-0.492300475663852	0.0310805787616508
Fam214a	0.158439157950715	0.415465539011165
Fam214b	-0.261893709708312	0.116139050668757
Fam216a	-0.00125293220098044	0.996698120557198
Fam216b	-0.0313957052952318	0.888037232144812
Fam217a	0.0337271057180644	0.88958844392016
Fam217b	0.0779693040175093	0.711002544563409
Fam219a	0.0376786820380994	0.882712532037014
Fam219aos	0.0328127614103586	0.926456394290758
Fam219b	-0.0352496264512627	0.84907181559139
Fam220a	-0.275819717388343	0.278868998133073
Fam221a	-0.17103159352183	0.407922831113124
Fam221b	0.0928864517765708	0.568032610492785
Fam222a	-0.126741924340529	0.420921464843615
Fam222b	0.0638148919188541	0.820358713246043
Fam227a	0.0470378684305706	0.852542650335395
Fam227b	-0.140313130510027	NA
Fam228a	-0.139552609426698	NA
Fam228b	0.0841593744358455	NA
Fam229b	-0.104572909858157	0.532741288508567
Fam234a	0.117245534418325	0.559376922557162
Fam234b	0.296684200291953	0.22095947286469
Fam241a	-0.437630064071588	0.0209296368581391
Fam241b	0.0680411436342538	0.699905053507483
Fam243	-0.013481211627254	NA
Fam24a	-0.0678939590581935	NA
Fam24b	-0.106701916886199	0.582973626414861
Fam25c	-0.225465931676085	0.0760617444550965
Fam32a	-0.10671589250714	0.465995352270877
Fam3a	-0.0108024584056388	0.972383371419534
Fam3b	0.0644735213807976	NA
Fam3c	0.0447868702479504	0.869531183312156
Fam43a	-0.104971574772845	0.559474268352295
Fam43b	0.0066767702106425	0.981966433573179
Fam45a	-0.00247211855033669	0.992724810344119
Fam47c	-0.122139655452372	NA
Fam47e	-0.0397076302576984	0.852316264279248
Fam49a	0.0638075126865054	0.800811518834893
Fam49b	0.0912722316275936	0.604798519771356
Fam50a	-0.127083889955008	0.471574358317089
Fam50b	-0.0460767190112064	0.862120702535581
Fam53a	0.080356015956653	0.696210719341916
Fam53b	-0.0913374441791799	0.715162366218775
Fam53c	0.0921357931927513	0.611955186039772
Fam57a	0.0103554720314776	0.975007926326311
Fam57b	-0.0429335300920659	0.842974191072692
Fam71a	-0.0101239754008722	0.971603399420976
Fam71b	-0.163821037325793	0.319856030463989
Fam71d	0.0396684459189851	NA
Fam71e1	-0.0702429047141822	0.731355964831909
Fam71e2	-0.156301568017568	NA
Fam71f1	-0.0651136156306782	0.73712262611425
Fam71f2	-0.023973208382424	0.901345859997694
Fam72a	-0.253746852038182	0.139497180559283
Fam76a	-0.034948908766566	0.864121581813713
Fam76b	-0.18119376145653	0.145447473247136
Fam78a	0.0194638842185579	0.961239963515709
Fam78b	0.292621272722995	0.351976001113233
Fam81a	0.0177370372318206	0.951373155528797
Fam81b	0.0851389692336513	NA
Fam83a	0.00490367472802333	0.986651180320128
Fam83b	0.0761780582634115	NA
Fam83c	-0.149671390886661	0.24225278985308
Fam83d	-0.177517126426347	0.372732554646648
Fam83e	-0.119022824000518	0.525275574485738
Fam83f	-0.177315339242483	0.287115294710664
Fam83g	-0.0378297345231626	0.877331512864833
Fam83h	0.124684943923242	0.612309781498867
Fam89a	-0.0817026431094545	0.717739414112993
Fam89b	0.0156529509622132	0.956747344594383
Fam8a1	0.0467623108725999	0.881686740276268
Fam90a1b	-0.0713706887413528	NA
Fam91a1	-0.0942079999317347	0.606313336654877
Fam92a	-0.178267082040026	0.579093941151189
Fam92b	0.0586702107041779	NA
Fam98a	0.0270240827690706	0.935145900009194
Fam98b	-0.232200588899662	0.2496151995972
Fam98c	-0.0319259419370095	0.903587245326826
Fan1	-0.172578055747418	0.164686133458191
Fanca	0.00358340980571192	0.9911503303642
Fancb	-0.136122138675568	0.332811767001152
Fancc	-0.383586034043232	0.0336576797991068
Fancd2	-0.308603430729665	0.0528201991168323
Fancd2os	-0.046006799610935	NA
Fance	-0.05275878277196	0.776944238635798
Fancf	-0.126940896744191	0.645396359108384
Fancg	-0.277996248454263	0.0702913153762837
Fanci	0.0436250925994948	0.822651474765038
Fancl	-0.928390605369669	8.98199915434477e-06
Fancm	-0.100030212286351	0.616101547931733
Fank1	0.0667651149616999	0.706110884830585
Fap	0.380562019804215	0.219273027045376
Far1	-0.211594846806328	0.217215299734348
Far2	0.0811451949571538	0.827704837027631
Farp1	0.041716793365044	0.916573985506957
Farp2	0.403379207090305	0.224124748478156
Fars2	0.0438085309234051	0.85026369500709
Farsa	-0.108135899275661	0.497758956451628
Farsb	-0.0510583818926271	0.87529672566284
Fas	0.239256967852636	0.28399043054883
Fasl	-0.00701938860798368	NA
Fasn	-0.243824126092338	0.687928410042387
Fastk	0.0463168980932895	0.804911363647076
Fastkd1	0.0231533061586227	0.945388415590838
Fastkd2	-0.0470069471551966	0.924156811888318
Fastkd3	-0.00278435036014546	0.98927374158973
Fat1	0.575407219986593	0.0841780903053282
Fat2	0.0880560326265023	0.608466568785661
Fat3	0.297739123843053	0.414672248582056
Fat4	0.154357784487486	0.646369977766875
Fate1	0.0179906376373893	NA
Fau	-0.0249686030656218	0.888903211590579
Faxc	-0.0241231748662232	0.916911980986822
Fbf1	-0.18682111790892	0.215675556790488
Fbh1	0.0894614276596464	0.59824627681989
Fbl	-0.13485729696267	0.364227056547651
Fblim1	0.257240963455089	0.160447494836531
Fbll1	-0.0490931095906211	0.814105818968976
Fbln1	-0.247996584072206	0.447413451407859
Fbln2	-0.196072176992871	0.550913818714988
Fbln5	0.0112215173977326	0.978092200592585
Fbln7	0.324884663136565	0.464590540464979
Fbn1	0.481195781509676	0.0848502075573254
Fbn2	0.164300844430685	0.608406051615772
Fbp1	0.118197113747878	0.781554297383267
Fbp2	0.0646600295694171	0.861838961914584
Fbrs	-0.153256499218953	0.607636708339791
Fbrsl1	-0.0480616664907387	0.82126112580054
Fbxl12	0.0164472817823498	0.959969507703559
Fbxl12os	-0.124104978839982	0.440020504814456
Fbxl13	-0.0726430799392599	NA
Fbxl14	-0.0493843746239708	0.856327141948091
Fbxl15	-0.129917215586715	0.467705834575694
Fbxl16	-0.0622535863448093	0.697288095366819
Fbxl17	0.19969192894472	0.125221115684751
Fbxl18	0.0545622435792135	0.802061461077269
Fbxl19	-0.342609983849251	0.0328938363333253
Fbxl2	-0.00327993423547923	0.993458351787267
Fbxl20	0.0256274574812139	0.905640525542203
Fbxl21	0.121249563266201	0.370079003107723
Fbxl22	0.008255470483852	0.975465366933751
Fbxl3	-0.0523461504447305	0.792257042774555
Fbxl4	0.306416443931347	0.217999928157495
Fbxl5	0.254960594804896	0.185604486104251
Fbxl6	-0.0197590519045914	0.954283654069917
Fbxl7	-0.00469139455755396	0.985815305514761
Fbxl8	0.0383824159021344	0.921739323454182
Fbxo10	-0.0826520107815618	0.709484788167085
Fbxo11	0.0715191360589458	0.671378359027759
Fbxo15	0.137931204738597	NA
Fbxo16	-0.114973668590332	0.50421902964538
Fbxo17	-0.000890411553874593	0.997045515912445
Fbxo2	0.0380762582163676	0.859807476035657
Fbxo21	0.0343782631926022	0.91602944154705
Fbxo22	-0.0342349150061025	0.896087655867964
Fbxo24	0.0475819614810664	0.873886477948351
Fbxo25	0.244467713951737	0.0325311055982908
Fbxo27	-0.0865468678150902	0.540882754864742
Fbxo28	0.214669657900684	0.28099226020433
Fbxo3	0.0361208631858378	0.877051706090277
Fbxo30	-0.26808411897562	0.0734976111141788
Fbxo31	0.0333739636980361	0.910954584122028
Fbxo32	0.360243686724884	0.204394575446848
Fbxo33	-0.13294059942133	0.491578520555719
Fbxo34	-0.160350412448913	0.287115294710664
Fbxo36	0.12223463047296	0.574130549048779
Fbxo38	0.0324190523575272	0.834776869535517
Fbxo39	-0.086006179568642	0.622116789731414
Fbxo4	-0.111257062331418	0.52831627051976
Fbxo40	0.0671569383360193	0.81275307200963
Fbxo41	-0.16625021305107	0.380534441439809
Fbxo42	-0.174397331775916	0.307309854129759
Fbxo43	-0.0871128913372896	0.625968401123002
Fbxo44	0.0944849823331761	0.6678491553952
Fbxo45	-0.146822650869396	0.39628898838072
Fbxo46	-0.206067379910383	0.258332836342618
Fbxo47	-0.0999657953363231	0.598021138515832
Fbxo48	-0.437320146004494	0.0244545102130623
Fbxo5	-0.603643203972762	0.00745991569739169
Fbxo6	0.0193944876962302	0.94069499316008
Fbxo7	-0.396857649266554	0.00861490849208557
Fbxo8	-0.0109284680170667	0.974973027285468
Fbxo9	-0.0722641549944996	0.799168474092057
Fbxw10	-0.228225608632724	0.169799991217248
Fbxw11	0.13654579614948	0.375546765006372
Fbxw13	0.102240619983498	NA
Fbxw15	0.16839215511678	NA
Fbxw17	-0.0832393690381892	0.584444741616465
Fbxw18	-0.0216346578616529	NA
Fbxw2	0.0283755947979305	0.909319606425271
Fbxw20	0.251791374925213	NA
Fbxw21	0.155258004187256	NA
Fbxw22	-0.0193996936826828	NA
Fbxw24	0.0557007595039059	NA
Fbxw26	0.158820139900166	NA
Fbxw4	0.160646947434067	0.329052153799657
Fbxw5	0.0545537514765844	0.817464360645561
Fbxw7	0.0990927744957109	0.404542771146866
Fbxw7as1	-0.104958959713401	NA
Fbxw8	0.0244276016354252	0.924459468227707
Fbxw9	-0.0285360374276022	0.88888591186271
Fcamr	0.0584814951522503	0.769749549917139
Fcer1a	0.554410891393879	0.10247200926646
Fcer1g	-0.0136105302072984	0.96575611115326
Fcer2a	-0.773934427198857	0.0707454558113656
Fcf1	-0.280580482650288	0.131898033372189
Fcgr1	0.336783603969785	0.290879473943843
Fcgr2b	0.0581036558910295	0.821793857128789
Fcgr3	0.152621698307643	0.557328535627151
Fcgr4	0.215916620971603	0.518379987040161
Fcgrt	0.0574149809361195	0.73712262611425
Fcho1	-0.143887018170592	0.608617779753225
Fcho2	0.0933785299086409	0.601393262407707
Fchsd1	-0.0776385197868628	0.748797216346573
Fchsd2	0.0945437705107537	0.620452694546806
Fcmr	-0.75019817203817	0.020573822526251
Fcna	-0.938845780086835	0.01042365956832
Fcnaos	-0.16212859626858	0.554067541035129
Fcnb	-0.047221481908565	0.880514634288642
Fcrl1	-0.0651056866609583	0.756968610158936
Fcrl5	0.0549666028093316	0.812271938940632
Fcrl6	-0.682953493223392	0.000481522970181499
Fcrla	-0.112387436049664	0.721845505864162
Fcrlb	-0.0356290061079969	0.866703822550553
Fcrls	-0.059433221328141	0.852059195612247
Fcsk	0.0141077365942053	0.966392891120621
Fdft1	-0.0117697183514345	0.972301706289147
Fdps	-0.0756139739210084	0.792517223810878
Fdx1	-0.0128841255189505	0.966805251091164
Fdxacb1	-0.270794453524869	0.12259277533206
Fdxr	-0.0324740070678953	0.899737281421132
Fech	-0.353901545082133	0.0748522391167052
Fem1a	0.0903308872507314	0.573804986928209
Fem1al	-0.202136766363073	NA
Fem1b	-0.0736438140676956	0.66363811965629
Fem1c	0.160156285564083	0.226345705190207
Fen1	-0.404163018108136	0.128426093577358
Fer	0.00646739100998595	0.977155962521112
Fer1l4	-0.089940992712493	0.568092699108752
Fer1l5	-0.0590061566454407	0.7972527422314
Fer1l6	-0.207879366270056	0.175076621503458
Ferd3l	-0.260163818710923	0.1670308562975
Fermt1	-0.0497915102233986	NA
Fermt2	0.381690916996824	0.0670073693953929
Fermt3	-0.17289694335631	0.513768643914727
Fes	0.150538259027668	0.566268073251271
Fetub	0.0979580362102048	NA
Fev	-0.0780180608332905	0.624162772868735
Fez1	0.055469856968374	0.842974191072692
Fez2	0.382354526021004	0.0724313053199005
Fezf1	-0.0846646496032433	0.620138577522635
Fezf2	0.0911496952774247	0.606819886135223
Ffar1	-0.22639830064324	0.21814488858869
Ffar2	-0.0542857236813976	0.797503113287067
Ffar3	-0.0095836115598269	0.974559652262945
Ffar4	0.16332559811817	0.293181940738692
Fga	-0.0993759247593236	0.568979859322021
Fgb	0.0492190466865159	0.779297860663141
Fgd1	0.0774917585556381	0.676150257058113
Fgd2	-0.222494672685613	0.217831380808312
Fgd3	0.198431689677182	0.466621697758007
Fgd4	0.518531663669576	0.0131185813212502
Fgd5	0.0249179361206915	0.919678403199359
Fgd6	0.178829159742271	0.437596959971563
Fgf1	0.0715340018031547	0.832182364482114
Fgf10	-0.137051874890139	0.516308460466091
Fgf11	0.197215895611545	0.296673757589396
Fgf12	-0.117917588715723	0.584006719403465
Fgf13	0.276266624263298	0.127824709629929
Fgf14	0.0504698983596938	0.83729644862153
Fgf15	-0.084574306115881	0.645666373967288
Fgf16	-0.0148929364953041	0.96439969734006
Fgf17	-0.14921627605425	0.38426938382234
Fgf18	-0.00787885698701984	0.974522896429969
Fgf2	-0.430491518869625	0.170830097171788
Fgf20	0.0103879180702338	0.968820438181389
Fgf21	-0.0356283142625298	0.841924194018316
Fgf22	-0.0491922301699681	0.783993014717073
Fgf23	-0.0206146159700635	0.94837010221769
Fgf2os	-0.0950042380838134	NA
Fgf3	-0.0540951013359461	0.775031632899025
Fgf4	-0.206342770151148	0.275444171908827
Fgf5	0.020582559725157	0.937536284478033
Fgf6	-0.0545177991175798	0.882679605103366
Fgf7	0.11943472175432	0.668870013132951
Fgf8	-0.135886738124748	0.426581229660169
Fgf9	-0.0840256788977287	0.604449286536785
Fgfbp1	-0.0155690504902033	NA
Fgfbp3	-0.028974161223501	0.902294790638141
Fgfr1	0.0479902180858911	0.899737281421132
Fgfr1op	0.0286192660244531	0.914691416285802
Fgfr1op2	0.260945124077256	0.0188254398019846
Fgfr2	-0.0234689874609604	0.956541725621069
Fgfr3	-0.0986751901666523	0.799168474092057
Fgfr4	-0.067998669299298	0.686720633656364
Fgfrl1	-0.0338038863739651	0.913701142406486
Fgg	-0.00914735993095217	NA
Fggy	-0.224473595110636	0.370410275045934
Fgl1	0.143186929562817	0.458498718472453
Fgl2	0.381906888051336	0.373721788461898
Fgr	0.328791508392557	0.249830637407509
Fh1	0.0181135191012469	0.961641970338281
Fhad1	0.0505007208836608	0.725802407690096
Fhdc1	-0.32410188233445	0.388244508634051
Fhit	-0.0850403878667354	0.514806824654985
Fhl1	0.0777540085960187	0.865960329095348
Fhl2	0.314669647557608	0.250845814531859
Fhl3	0.17356878421119	0.551092435753609
Fhl4	-0.0554445135842867	NA
Fhl5	0.125965297395699	0.654658845469548
Fhod1	0.134572558322814	0.593024975266499
Fhod3	0.475515883776541	0.0584721033880941
Fibcd1	-0.202570759047097	0.164462624910117
Fibin	0.853762868689813	0.00259099516281413
Fibp	-0.0585855497314274	0.796505524181814
Ficd	-0.0133637459299383	0.964854623991892
Fig4	0.140709635434327	0.291775027815045
Figla	-0.198780267734369	0.189220043525227
Fign	0.127552143510847	0.663474377787434
Fignl1	-0.453232323260947	0.0140520628441815
Fignl2	-0.217711662623541	0.307309854129759
Filip1	0.23349232753784	0.312124014625312
Filip1l	0.0585496697826908	0.759644971575238
Fip1l1	-0.196073266699383	0.151404987659294
Firre	-0.184631146404952	0.314799536487988
Fis1	0.229878036017222	0.150590742786815
Fitm1	-0.0903367710809402	0.846199436046721
Fitm2	-0.197317188534889	0.354620545845665
Fiz1	-0.0350704377631015	0.88958844392016
Fjx1	-0.172021559893327	0.390108216426871
Fkbp10	0.0421503332171973	0.949210137151352
Fkbp11	0.0871164073864028	0.745682146536759
Fkbp14	0.508348031497054	0.0304832221714414
Fkbp15	0.116848546356367	0.4459629799428
Fkbp1a	0.0200548443729129	0.93740253395644
Fkbp1b	-0.863313063040157	9.9230309608327e-06
Fkbp2	-0.0317773053692019	0.912001993002889
Fkbp3	-0.281498591841627	0.345561259970288
Fkbp4	0.0264662822319846	0.916889244942639
Fkbp5	0.187851871553695	0.684208891567301
Fkbp6	-0.136770800354028	0.459900678543931
Fkbp7	0.115967397594904	0.75636359465149
Fkbp8	0.00527213280079408	0.983526521751591
Fkbp9	0.225691625200335	0.162916318533876
Fkbpl	-0.212046374798783	0.236841632897127
Fkrp	-0.148410725105979	0.41834842838633
Fktn	0.212278064890572	0.325320119878586
Flacc1	-0.108144567499873	NA
Flcn	0.245029290523824	0.12259277533206
Flg2	0.12356446595275	NA
Fli1	-0.0338009279082634	0.910954584122028
Flicr	-0.0101151091970086	NA
Flii	0.236735016060253	0.155185023802738
Flna	0.192789430599239	0.337175990724935
Flnb	-0.0186638462383364	0.961632219101053
Flnc	-0.0495820321043308	0.936562790796776
Flot1	0.0742207829424526	0.781554297383267
Flot2	0.308655833199136	0.290879473943843
Flrt1	-0.0573782906522915	0.780511464888014
Flrt2	0.624126624291859	0.00698283018290473
Flrt3	0.152954013355864	0.402554074306806
Flt1	0.288290281604757	0.257158431001247
Flt3	-0.356867451927963	0.0611023107914609
Flt3l	-0.210584823569997	0.233151473089239
Flt4	0.299949799858679	0.193916091638504
Flvcr1	0.0405059467425204	0.866703822550553
Flvcr2	0.17717577020099	0.625968401123002
Flywch1	0.158300207077178	0.315036477873933
Flywch2	0.119323388016829	0.420913809530876
Fmc1	0.0736114640063814	0.75312459940517
Fmn1	0.00174987100354151	0.995850260156479
Fmn2	-0.125558648165459	NA
