ID	age..40.weeks.strain..Str.ortvsage..40.weeks.strain..CBA_logFC	age..40.weeks.strain..Str.ortvsage..40.weeks.strain..CBA_padjFilter
Car6	-0.071309205144491	NA
Car7	-0.0173922701286218	0.917577800932753
Car8	0.645423240844615	0.00218312065610563
Car9	-0.27265688276633	0.0291679111217467
Card10	0.0327284153591059	0.862159439900617
Card11	-0.250585208605461	0.0559528160577948
Card14	-0.0453960300049525	0.705098735498645
Card19	0.193084793640155	0.164527865496374
Card6	-0.25128629898756	0.0440801311600117
Card9	0.337096515873805	0.0340906549799904
Carf	-0.202513687704577	0.192096394729345
Carhsp1	-0.267770525047954	0.103073819933008
Carm1	-0.317612833339826	0.00644787461724348
Carmil1	0.092739211771967	0.698664730708916
Carmil2	-0.171419820303507	0.195019657435332
Carmil3	-0.198528139841577	0.0664404499416577
Carnmt1	-0.417731756479824	0.098677194745836
Carns1	0.158385543970519	0.175192983346031
Cars	-0.0615915825635529	0.660651002402221
Cars2	0.00255266623215533	0.987456088387674
Cartpt	-0.0402519473511349	0.777210520375538
Casc1	-0.13411460755659	0.162194977245313
Casc3	-0.0608809411554319	0.705098735498645
Casc4	-0.012712404209184	0.947956604403833
Casd1	0.0700289271286767	0.558416497565281
Cask	0.118880018999423	0.498180223462853
Caskin1	-0.159697254863377	0.104699689939282
Caskin2	-0.108499356601651	0.414231529280837
Casp1	0.101765969526351	0.619530951993907
Casp12	0.0393373863653146	0.927475244219432
Casp14	0.0597970045851035	NA
Casp2	-0.257562507420186	0.0276635691075219
Casp3	-0.241766450689447	0.0273064261282649
Casp4	0.134368536166889	0.539026000534535
Casp6	-0.124583779948415	0.303700415055604
Casp7	-0.0663461329150454	0.631959846187756
Casp8	-0.116654764672887	0.508334737006487
Casp8ap2	-0.0972710515637765	0.508273825940906
Casp9	-0.420583795911291	0.00126208331875445
Casq1	0.105182181698412	0.883354098038079
Casq2	0.017088503156069	NA
Casr	0.0439787224636401	0.923387414849117
Cass4	-0.1205559157232	0.485138548810325
Cast	-0.0340548361925119	0.778750345688584
Castor1	0.0405091521901131	0.840032748126655
Castor2	0.0517268512717175	0.727108963802764
Casz1	-0.0897884311163359	0.49563707358318
Cat	-0.433132722234504	0.00338901098751502
Catip	0.0633335496949607	0.589013018783486
Catsper1	-0.0267163792180254	NA
Catsper2	0.116873239614025	0.440317524304819
Catsper3	-0.0833804471074595	NA
Catsper4	-0.0437249474030565	0.666865098913965
Catsperb	0.0929487754591634	NA
Catsperd	-0.135661485790338	NA
Catsperg1	-0.0140274751112726	0.961558005524096
Catsperz	-0.183769118440558	NA
Cav1	0.265950234395724	0.32118615098222
Cav2	0.34587005422569	0.161201406693954
Cav3	0.0220878011801604	0.880028776141126
Cavin1	0.188411045909186	0.217911400172902
Cavin2	-0.279228467780589	0.0425992892621114
Cavin3	0.240942213004622	0.234005072693328
Cavin4	-0.170301362692872	0.375271511648871
Cbarp	-0.131475657882945	0.172728856015316
Cbfa2t2	-0.133809973182954	0.264831489015686
Cbfa2t3	-0.0473220916492547	0.755158356069783
Cbfb	0.213420234510069	0.107182350850337
Cbl	0.172966488335852	0.299777620126842
Cblb	0.0726720817744955	0.626580312372421
Cblc	-0.0126020811338492	0.928634991829007
Cblif	0.0575419585075041	0.688691200004337
Cbll1	-0.245889273722637	0.163613949386629
Cbln1	0.370640672750079	0.167339921577905
Cbln2	0.00938362500263601	NA
Cbln3	0.257482876886712	0.0532205841881561
Cbln4	0.0562416348059536	0.721202160435821
Cbr1	-0.21103060315388	0.104736131864889
Cbr2	-0.380658529076968	0.329753980537827
Cbr3	0.240105018204353	0.188170105370186
Cbr4	-0.49164854321427	0.0252765597904961
Cbs	0.00571092332512979	0.970087734445728
Cbwd1	-0.183580694152484	0.370281834705186
Cbx1	-0.174728483916772	0.0767944386493428
Cbx2	-0.27800985255956	0.0346964343136747
Cbx3	0.034649722685975	0.781992893112822
Cbx4	-0.0395576654893102	0.878394052257709
Cbx5	-0.274149923304508	0.0152781569206885
Cbx7	-0.229159098041169	0.0298588736065305
Cbx8	-0.179908494697823	0.301257005311962
Cby1	-0.198382010608471	0.165241387219122
Cc2d1a	0.0192226813693761	0.919269269841074
Cc2d1b	-0.038275925744502	0.79006663912361
Cc2d2a	-0.323196399854545	0.069717018465649
Cc2d2b	0.0015290530916694	NA
Ccar1	-0.127091817789214	0.350714410649197
Ccar2	-0.0646027540179652	0.682326156823825
Ccbe1	0.0169531050225684	0.925641281969237
Ccdc102a	0.0219252372652594	0.895962392782118
Ccdc105	-0.0647437006254599	NA
Ccdc106	0.169415936285128	0.20921709311947
Ccdc107	-0.182402635442886	0.117078468247097
Ccdc110	-0.0608764738880678	0.693680855219666
Ccdc112	0.103345580913987	0.540832719019643
Ccdc113	0.0590548921013392	0.709015798397132
Ccdc114	-0.0746078465268276	0.607211497703063
Ccdc115	-0.177308572938337	0.277616956684554
Ccdc116	-0.150091641929466	0.297858830870909
Ccdc117	0.0330634715109337	0.831575442336023
Ccdc12	0.421507170621719	0.0104047093362637
Ccdc120	-0.0730160631143502	0.568197804706255
Ccdc121	-0.0536069064781834	0.727295292877023
Ccdc122	-0.437978272664908	0.0690987739437801
Ccdc124	-0.283400785614376	0.0346738973022636
Ccdc125	0.147200669138272	0.423410849861357
Ccdc126	0.0826773858271235	0.559830408608397
Ccdc127	-0.0925185106386266	0.656853649626642
Ccdc13	-0.0491319899147937	0.659559982063205
Ccdc130	-0.140013691461229	0.344955521292648
Ccdc134	-0.0271178743819576	0.853462718863236
Ccdc136	0.0662277815722598	0.598409703760256
Ccdc137	0.091910318885196	0.389735102449367
Ccdc138	-0.232153764500801	0.133978088329845
Ccdc14	-0.196895856591151	0.185625394473179
Ccdc141	-0.17552693271776	0.230320480874559
Ccdc144b	-0.0338661048147957	NA
Ccdc146	-0.229339733962989	NA
Ccdc148	-0.18886885899643	NA
Ccdc149	-0.0104416739185496	0.926831258973426
Ccdc15	-0.0426950711887937	0.745121216017773
Ccdc150	-0.241335335062859	NA
Ccdc151	-0.0207885578893237	0.898675208067012
Ccdc152	-0.139827760287232	NA
Ccdc153	-0.0927694143683873	0.393593993686712
Ccdc154	-0.14905617472916	0.201915981668682
Ccdc155	-0.214481738738209	0.0308638996661812
Ccdc157	0.0181572699266574	0.904413736935077
Ccdc158	-0.0335797919089895	0.797190337841464
Ccdc159	-0.00831268831986076	0.964822539248835
Ccdc160	-0.214439956566421	0.176375449819781
Ccdc162	-0.146771372621769	0.0794538515128421
Ccdc163	-0.119223241768141	0.299777620126842
Ccdc166	-0.0862887904424205	0.481547451283495
Ccdc167	-0.291527092644932	0.0128076843181899
Ccdc169	0.099654658543427	NA
Ccdc17	-0.271512677030126	0.0172385472758311
Ccdc170	-0.0510783524756597	0.652296910966338
Ccdc171	-0.40167114152183	0.00744754464630693
Ccdc172	0.123175726620148	NA
Ccdc173	5.24702917701347e-05	0.999684528591329
Ccdc174	-0.099754242376056	0.628291704364001
Ccdc175	-0.0900151806222986	NA
Ccdc177	0.143878502418661	NA
Ccdc178	-0.0858941919500209	NA
Ccdc18	-0.384837537746589	0.00539013619733142
Ccdc180	-0.0170954211058394	0.919543224158104
Ccdc181	-0.270853253753792	0.0520823883615245
Ccdc182	-0.178037323167489	0.190700909254865
Ccdc183	-0.0497618481626612	0.705098735498645
Ccdc184	-0.0180641029367559	0.925984231028866
Ccdc185	-0.0993184205858046	0.418740267125749
Ccdc186	-0.0257177247812166	0.891235101532974
Ccdc187	0.0392403679566975	0.75242144900813
Ccdc189	-0.319998243473361	0.0199390615023283
Ccdc190	0.0370571909077722	0.774385572474633
Ccdc191	0.0775344403233094	0.509542654177187
Ccdc192	0.0267738573745895	NA
ccdc198	0.0388951830003998	NA
Ccdc22	-0.21936774478902	0.0397463571465054
Ccdc25	-0.0305359484568033	0.858973227203931
Ccdc27	-0.105347462507348	NA
Ccdc28a	-0.598967332080044	4.17372170878754e-05
Ccdc28b	-0.0443030399799067	0.730103067766724
Ccdc3	-0.273128048419698	0.344712848606775
Ccdc30	-0.223724000561226	NA
Ccdc32	-0.224133550500769	0.0261627788762941
Ccdc33	0.026899572801379	0.832972142257427
Ccdc34	0.123236630098921	0.329705964713875
Ccdc36	-0.0239463731254972	NA
Ccdc38	-0.226142829927923	NA
Ccdc39	-0.00218179802770457	NA
Ccdc40	0.0440687867661165	0.755403110060717
Ccdc42	-0.118920264296577	0.289854817934082
Ccdc43	-0.234526011613474	0.178888098452078
Ccdc50	-0.189715025055289	0.0467877027242247
Ccdc51	-0.152337577680782	0.106844537439383
Ccdc54	0.0262604032476643	NA
Ccdc57	-0.322081234473515	0.00561197713301089
Ccdc58	-0.170137863657713	0.240759890671332
Ccdc59	0.0600355737407572	0.700496869598432
Ccdc6	-0.206638145305357	0.165597997529758
Ccdc60	0.146923508630334	0.322556277329386
Ccdc61	-0.130254344002713	0.315634041393399
Ccdc62	-0.184835401480146	0.146821315744333
Ccdc63	-0.0367992308513472	0.850615138027778
Ccdc65	-0.091544403569789	NA
Ccdc66	-0.100127570199167	0.493912779040323
Ccdc68	0.00733872055095031	0.972363982510471
Ccdc69	-0.218549600237042	0.0939546239019828
Ccdc70	0.0172798753072039	NA
Ccdc71	-0.0103853246989107	0.942559096586601
Ccdc71l	-0.244481837619974	0.027038855261165
Ccdc73	-0.078385986742048	NA
Ccdc74a	-0.417960129108799	0.00641426232474999
Ccdc77	-0.30711212136198	0.0056528338938098
Ccdc78	0.00198051843815161	0.991023668851298
Ccdc7a	0.0346197995108479	NA
Ccdc8	-0.0772039808454208	0.706768808391547
Ccdc80	0.469189906964694	0.0277085661870494
Ccdc81	-0.176255879315048	NA
Ccdc83	-0.0419845559593828	NA
Ccdc84	-0.127242500935067	0.362463716550313
Ccdc85a	-0.183903754463044	0.182219355429977
Ccdc85b	0.0131076690545289	0.903197317207481
Ccdc85c	-0.167924814490927	0.203683400237525
Ccdc86	-0.308196580663225	0.0380729946881192
Ccdc87	-0.293125396394944	NA
Ccdc88a	0.0989119591716285	0.486130501933873
Ccdc88b	0.275496684072749	0.145728889692836
Ccdc88c	-0.299110071404733	0.0469763908602911
Ccdc89	-0.0883019833770531	NA
Ccdc9	0.336373426771255	0.0245733279889731
Ccdc90b	-0.0169956605459376	0.950084263468482
Ccdc91	-0.0468904511915813	0.828114538229854
Ccdc92	-0.0757814402656471	0.681396155622245
Ccdc92b	-0.00716041770731302	0.958366839751456
Ccdc93	-0.0288386921929877	0.826541863130226
Ccdc96	-0.14222027271662	0.231133570963448
Ccdc97	0.00144922157156202	0.99444719198329
Ccdc9b	-0.0502749487399026	0.676574219592238
Ccer1	-0.0768654524841352	NA
Cchcr1	-0.323723876055253	0.00792576107985621
Ccin	-0.130217599485227	NA
Cck	-0.0405690103051706	NA
Cckar	0.0854015172591129	0.628240269029959
Cckbr	-0.0382310047360308	NA
Ccl1	-0.121923678441054	0.33625871502901
Ccl11	-0.115290422385925	0.638324605474555
Ccl12	-0.184643978688347	NA
Ccl17	-0.0965735038516069	0.47075786389356
Ccl2	0.924928601829578	0.000160523683644725
Ccl20	0.0371790829336147	0.795033388708869
Ccl22	-0.0307308699269209	0.84018204787004
Ccl24	-0.269766647254506	0.248248941608474
Ccl25	-0.156480250096591	0.231133570963448
Ccl26	-0.17253857521122	0.165159418994741
Ccl28	0.103448970232978	NA
Ccl3	0.134981013748376	0.699489212650536
Ccl4	0.000482921517700241	0.99745647137366
Ccl5	-0.923613867520039	1.37223350349047e-05
Ccl6	-0.293889898805864	0.153589005131091
Ccl7	0.682647844308082	0.000974406200799238
Ccl8	0.189166431368503	0.546263798960853
Ccl9	0.402812189048129	0.00489683803187354
Ccm2	0.150132895706763	0.29912929404571
Ccm2l	0.194231937158083	0.0955323172556087
Ccn1	0.330461376670899	0.159135945782715
Ccn2	0.403453222611867	0.126735480677753
Ccn3	0.697108039181924	0.0110460751843577
Ccn4	0.322976375742375	0.258820842328621
Ccn5	0.311615395854767	0.0992706795503682
Ccn6	0.210665487889056	0.342968976626434
Ccna1	0.00327486917513387	0.987596321140602
Ccna2	-0.323319283797352	0.0128076843181899
Ccnb1ip1	-0.0177038398330254	0.959231295170167
Ccnb2	-0.302054675859377	0.00654582178562561
Ccnb3	-0.0565086509844601	NA
Ccnc	-0.00986746221598978	0.960986625951686
Ccnd1	0.0746508112214279	0.574609666283851
Ccnd2	0.344997411963728	0.0527593704730152
Ccnd3	0.102478181047108	0.562237689830081
Ccnd3-ps	0.153113428789394	0.442362688590129
Ccndbp1	-0.388249126236412	0.00236023263586546
Ccne1	-0.53890664730072	0.00357067307044508
Ccne2	-0.351945010848455	0.0460869971045838
Ccnf	-0.430089058513953	0.0118712650356218
Ccng1	-0.153343249898636	0.303370448426308
Ccng2	0.013883550878754	0.946747484362999
Ccnh	-0.132589933118263	0.441612120032475
Ccni	-0.12546605688318	0.132106440971308
Ccnj	-0.127825958423085	0.2932162436417
Ccnjl	-0.166538723454376	0.27407140432478
Ccnk	-0.220424532673485	0.102960653704435
Ccnl1	0.0969529317154638	0.292634881123585
Ccnl2	0.111553699825544	0.3849776493488
Ccno	0.0747537687736752	0.746857319881013
Ccnq	-0.0564228767494752	0.692316109821723
Ccnt1	-0.0422033396704471	0.737721836066974
Ccnt2	-0.0377484348126629	0.771881679250636
Ccny	-0.114467200774833	0.341750485968117
Ccnyl1	0.631104850836037	0.00401974123882901
Ccp110	-0.168071868496209	0.156806885394299
Ccpg1	0.197219124758513	0.0604770623242088
Ccr1	0.567614499287735	0.0243094091556826
Ccr10	-0.0930277479824593	0.535160035246992
Ccr1l1	0.123623306941936	0.471286597103226
Ccr2	0.0525619999492477	0.761040802881265
Ccr3	-1.94562320148835	3.75689709069396e-06
Ccr4	0.0997271944926146	NA
Ccr5	-0.254485625571427	0.233825661658337
Ccr6	-0.178046473686558	0.126402132305644
Ccr7	-0.43001701920862	0.00397601312702226
Ccr8	-0.246027428329348	NA
Ccr9	-0.899636205557293	1.01400347925715e-06
Ccrl2	-0.684875026893309	0.0020902653271114
Ccs	-0.0635991215752725	0.692316109821723
Ccsap	-0.283599972981785	0.0196509020942843
Ccser1	-0.0870458566008914	0.517764915655544
Ccser2	-0.0215861466221607	0.878394052257709
Cct2	-0.138941067849558	0.135573676391359
Cct3	0.0180199027789563	0.928700388727018
Cct4	-0.0611054563941664	0.766495975676595
Cct5	-0.15868580262504	0.15943382984909
Cct6a	-0.248094338808562	0.0733690920863323
Cct6b	0.0157722602590695	NA
Cct7	-0.0994309317490014	0.485259717180999
Cct8	-0.0585110714734345	0.765533530953541
Cct8l1	0.0757635227878719	NA
Ccz1	-0.117973773768831	0.462802658041554
Cd101	-0.0119288315596648	0.967886424158077
Cd109	0.655835558609285	0.00324430978704892
Cd14	0.39622309901366	0.0138903397555059
Cd151	0.397731600362254	0.0169543685360795
Cd160	-0.306785285018921	NA
Cd163	-1.48714937901535	0.000514766028360392
Cd163l1	-0.0588746745901627	0.679305541424198
Cd164	-0.0708966272795255	0.501167205587788
Cd164l2	0.0374073900540992	0.732770491068233
Cd177	0.380506259073975	0.0912850058096069
Cd180	-0.402752567925026	0.0037773319287411
Cd19	-0.441445011753899	0.0488242914260531
Cd1d1	-0.509716761408141	0.0192433620730244
Cd1d2	-0.0496683698289466	0.778239004247217
Cd2	-0.332720776515732	0.0373490320895844
Cd200	0.353270641708207	0.115393212613157
Cd200r1	0.115319873907696	0.443044078287998
Cd200r2	0.180290172267252	NA
Cd200r3	0.146887900732583	NA
Cd200r4	0.0445874862563649	NA
Cd207	-0.0755722050524961	0.627675987204122
Cd209a	-0.375351465139756	0.15557564264744
Cd209b	-0.204153929685905	0.130783965221443
Cd209c	-0.141029592585986	0.371162425624427
Cd209d	-1.00250672440578	0.00227270019129489
Cd209e	0.000342304811518979	0.99905708513461
Cd209f	-1.25989841803826	0.0338375084487112
Cd209g	-0.318968141108144	0.175302560361646
Cd22	-0.311089035505175	0.18619056959703
Cd226	-0.151080390046237	0.297767712981472
Cd247	-0.220292278062612	0.0489397631926373
Cd248	-0.0597092036803062	0.792947179228284
Cd24a	-0.00980522907401138	0.947652897864158
Cd27	-0.0730948407350187	0.688175892466455
Cd274	-0.257615092469717	0.154459769229486
Cd276	0.421521289204835	0.00255271613737944
Cd28	-0.204729174921914	0.359763956587183
Cd2ap	-0.0934576719873235	0.597353271992112
Cd2bp2	-0.127736212473748	0.338370063198723
Cd300a	0.0229898679619698	0.928925220335743
Cd300c	0.527936972222005	0.00021532405087837
Cd300c2	0.870406468646241	9.4283525222072e-06
Cd300e	-0.740553886370394	0.000410972436780784
Cd300lb	0.147847426047486	0.530508661015452
Cd300ld	0.139202262158921	0.564074779756812
Cd300ld2	0.399235800255193	0.0416427768076824
Cd300lf	0.539728331884616	0.0255829383514278
Cd300lg	-0.559502894075409	0.000858088422132257
Cd302	0.114116130810798	0.454262791278531
Cd320	-0.00670056977760769	0.96733851208397
Cd33	-0.0726690768513638	0.71787314467211
Cd34	0.128028011242622	0.593920843231864
Cd36	-0.834182914096987	0.0010786180267392
Cd37	-0.0932092369175201	0.593716404086452
Cd38	-0.686463654157901	0.000191810158235178
Cd3d	-1.61033961882321	5.43641473144938e-07
Cd3e	-0.770824112213759	0.000288059648178979
Cd3eap	0.0507333979684876	0.713196800003421
Cd3g	-1.13853300456641	1.28668600726033e-06
Cd4	-0.349368569228377	0.0285568872527719
Cd40	0.0747248959093287	0.58448990750171
Cd40lg	-0.0434478690345861	NA
Cd44	0.359359021759328	0.0092628359163026
Cd46	-0.244396760747237	0.214110914003485
Cd47	0.0646187551692634	0.549879490251936
Cd48	-0.067796990757909	0.730090937165354
Cd5	-0.173277061259679	0.179125853618124
Cd52	0.101827691244218	0.498034887000624
Cd53	0.219324798026998	0.0692478408040267
Cd55b	0.285770615648208	NA
Cd59a	0.677926891450694	0.0019387382031784
Cd59b	-0.0855618167896628	0.740499126550437
Cd5l	-1.49700498654282	0.000637267763756081
Cd6	-0.162299755531468	0.156629089873007
Cd63	0.358683049752555	0.0481695459249579
Cd68	-0.0553755167030587	0.755250085667933
Cd69	0.00695671951745602	0.979192286619686
Cd7	-0.781804356875641	1.38105307877345e-06
Cd70	-0.141222235141263	NA
Cd72	-1.16184198144673	0.00021532405087837
Cd74	-0.310489558359611	0.0769116735118955
Cd79a	-0.195203783768381	0.286235612972998
Cd79b	-0.210356810616176	0.159718887387355
Cd80	0.194005756149476	0.344267031651923
Cd81	-0.0714101002456289	0.503414933467995
Cd82	-0.364548294679294	0.00209947618908094
Cd83	0.162683105898507	0.313328989133422
Cd84	-0.0339606616687433	0.833348876395767
Cd86	-0.310713329929085	0.112880287824313
Cd8a	0.10972409805468	0.379803528854711
Cd8b1	-0.427898288843216	0.00588665846324895
Cd9	0.464670838055321	0.000742952731729232
Cd93	0.0740119586768735	0.705039051254431
Cd96	-0.542864001757565	0.00264662441222441
Cd99l2	-0.279111891728457	0.0490719583579587
Cda	-0.468596242605853	0.00386835522261287
Cdadc1	-0.143828511371424	0.157796412153502
Cdan1	-0.264365211190885	0.103979266440356
Cdc123	-0.0666709646304664	0.610339246177871
Cdc14a	0.0165285145373204	0.926206730680836
Cdc14b	0.091854749878209	0.573931891432874
Cdc16	-0.176101715443293	0.0860487542540299
Cdc20	-0.207322453799273	0.126263133608279
Cdc20b	-0.029032303231614	0.833410718927662
Cdc23	-0.149914739169756	0.117196617425931
Cdc25a	0.199137199956063	0.201115468927502
Cdc25b	-0.231145304588917	0.25855559583639
Cdc25c	-0.255971413900401	0.104965029650177
Cdc26	-0.107638004481602	0.743084587044909
Cdc27	-0.175098856082725	0.0794538515128421
Cdc34	-0.184764057449922	0.255089543869746
Cdc37	0.00307332117706416	0.985784372638557
Cdc37l1	-0.011742828146275	0.945021311860167
Cdc40	-0.113548599576493	0.367900871888985
Cdc42	0.212660397209985	0.0375564228152906
Cdc42bpa	-0.118775619477033	0.465089721370249
Cdc42bpb	0.0809120707962574	0.692841944868342
Cdc42bpg	-0.0971732352755836	0.408170859539138
Cdc42ep1	-0.006627169447329	0.979692417293419
Cdc42ep2	-0.0460057093731621	0.797183216538008
Cdc42ep3	0.13384327492035	0.285116152465744
Cdc42ep4	0.0951483653111431	0.576042621719425
Cdc42ep5	-0.137270203571823	0.646125957860471
Cdc42se1	0.271943525947922	0.0347685760283443
Cdc42se2	-0.0332874749434158	0.807263202058346
Cdc45	-0.172544037625135	0.133838209904528
Cdc5l	-0.119202158064811	0.22252191672375
Cdc6	-0.409237973386011	0.00995937013301722
Cdc7	-0.0583858158248489	0.639804658105216
Cdc73	0.00539516781880955	0.969242628386468
Cdca2	-0.112863129891736	0.387188888508621
Cdca3	0.207336058825824	0.145100681569834
Cdca4	-0.333431178396998	0.00358297570946993
Cdca5	-0.155251311597215	0.513944852116284
Cdca7	-0.0596935810209889	0.694138468729229
Cdca7l	-0.239551140636575	0.0828850446113204
Cdca8	-0.220449247827387	0.231254252493473
Cdcp1	0.0688651346480667	0.71145663704526
Cdcp2	-0.0293397094803378	0.884167841243967
Cdcp3	-0.181624309275121	0.199679827311679
Cdh1	0.107877590053551	0.297661947723727
Cdh10	0.0456382792791237	NA
Cdh11	0.00887904932855577	0.973737590880425
Cdh12	-0.145931124017106	NA
Cdh13	0.18946840763928	0.434308452474973
Cdh15	0.236184061950771	0.174030129028122
Cdh16	-0.043719850978456	0.787180373456853
Cdh17	-0.0616558869965242	NA
Cdh18	0.0306313234746662	NA
Cdh19	0.129614878778034	NA
Cdh2	-0.0623780668902434	0.841380094802567
Cdh20	-0.0322384542211909	NA
Cdh22	-0.00625172690080422	0.966216428503821
Cdh23	0.0114013377526359	0.940479562820791
Cdh24	0.0790656949287412	0.587616506686989
Cdh26	-0.0724701788032691	0.589339729928427
Cdh3	-0.0473943464418447	0.746247033131156
Cdh4	-0.243551087650697	0.0246334186997237
Cdh5	-0.13227153958316	0.465661295070878
Cdh6	0.0820233033823348	0.369348720293694
Cdh7	0.13816651757917	NA
Cdh8	0.115473919831747	0.382664352350443
Cdh9	-0.0601517195566288	NA
Cdhr1	-0.0906968514931057	NA
Cdhr2	-0.128015491878715	NA
Cdhr3	-0.0264599973583284	0.83726868151625
Cdhr4	0.212841588989209	0.163613949386629
Cdhr5	-0.0427745689415708	0.886860378195719
Cdip1	-0.187535658774856	0.100634481521181
Cdipt	0.171223624918143	0.213010129598499
Cdk1	-0.231781029170468	0.0865788172574916
Cdk10	-0.143403542963156	0.174710562605936
Cdk11b	0.135980418798203	0.201142416862954
Cdk12	0.0618892005408611	0.609870074207578
Cdk13	0.0128698602450026	0.942260652351936
Cdk14	0.0322882868220979	0.829012579476935
Cdk15	0.0703796008840669	0.787578660910315
Cdk16	-0.188679946729515	0.0613968598892829
Cdk17	-0.038565602829463	0.845227431528415
Cdk18	-0.129382302904434	0.283896291845466
Cdk19	-0.0378243241081542	0.802322227271487
Cdk2	-0.0838722607929263	0.571537367158113
Cdk20	-0.17817042571931	0.0663014292868894
Cdk2ap2	-0.139774768540546	0.508334737006487
Cdk3	-0.0181869746589349	0.915202076787919
Cdk4	-0.0294108887566455	0.802114690785531
Cdk5	0.0679780174185538	0.583213750119574
Cdk5r1	0.0926182522575925	0.466307317246895
Cdk5r2	-0.0934192924178845	0.378533153218078
Cdk5rap1	-0.330054422548749	0.00740276600563864
Cdk5rap2	-0.166056706613471	0.107140336910693
Cdk5rap3	-0.378288320946242	0.000490081584976522
Cdk6	0.0591942808154204	0.733049332721128
Cdk7	0.0235263164531236	0.850996948658689
Cdk8	-0.212679410684476	0.0682834314734803
Cdk9	0.0857211911012357	0.636814418791637
Cdkal1	-0.122344034282285	0.385063521375274
Cdkl1	-0.777433591078625	0.000121590782015194
Cdkl2	-0.075617192351924	0.625788546498852
Cdkl3	-0.302288953794001	0.0337739622494289
Cdkl4	0.0146776172178917	NA
Cdkl5	-0.0249975176945867	0.940987774926589
Cdkn1a	0.168389012730477	0.450549603654218
Cdkn1b	0.200852390207597	0.0828850446113204
Cdkn1c	0.0607408093304738	0.641953482456437
Cdkn2a	0.0646568386237103	0.562237689830081
Cdkn2aip	-0.126407749184583	0.396407524738595
Cdkn2aipnl	-0.499960500029323	0.00175358816080384
Cdkn2b	-0.0827241726703827	0.618853777272471
Cdkn2c	-0.205765553498269	0.200421584568584
Cdkn2d	-0.0448745662593293	0.821580228637268
Cdkn3	-0.168298535931005	0.238271892549606
Cdnf	-0.178327392506232	0.447098600467844
Cdo1	0.299343709821731	0.326466507319309
Cdon	0.501983524652633	0.00972807675522948
Cdpf1	-0.27855834600798	0.0807769320670752
Cdr1os	-0.189551757153777	NA
Cdr2	-0.0260829756639716	0.921183807174743
Cdr2l	0.225737954659881	0.189143678587666
Cdrt4	0.0625498198982983	NA
Cds1	-0.127272442412649	0.514792713733232
Cds2	0.157767203099782	0.349788058016301
Cdsn	0.179425431381169	0.104202518333434
Cdt1	-0.421261148280118	0.0426084008780863
Cdv3	0.154320335070956	0.102047733991712
Cdx1	-0.0987681798254538	0.472562988547457
Cdx2	0.0342539175063896	0.837395398566498
Cdx4	-0.083437747212205	NA
Cdyl	-0.27518798226666	0.00405257218030028
Cdyl2	-0.114441806637586	0.417657416138155
Ceacam1	0.296738914195675	0.0637085130841884
Ceacam10	1.06813506498873	7.40557866090825e-05
Ceacam11	-0.0327009542643504	NA
Ceacam12	-0.100136872586769	NA
Ceacam13	-0.0175541587525592	NA
Ceacam14	-0.0263375960378331	NA
Ceacam15	-0.135818148471481	NA
Ceacam16	-0.047206237420796	0.787663360098907
Ceacam18	0.00873272622977339	NA
Ceacam19	0.0407677234428299	0.785269593949486
Ceacam2	0.050766842200173	0.816150201743485
Ceacam20	-0.08694171502313	0.553356418363155
Ceacam3	0.0682050846029947	NA
Ceacam5	-0.0029153657799732	NA
Ceacam9	0.00110211413598993	NA
Cebpa	0.0333691265285641	0.885025411725795
Cebpb	0.311329992567579	0.0388865607696622
Cebpd	0.239172292800864	0.285067717338778
Cebpe	0.229370263245366	0.128770489307733
Cebpg	-0.13290718447788	0.345244592232256
Cebpz	-0.0897767428513685	0.517711895094572
Cebpzos	-0.464983938109667	0.0103837701363382
Cecr2	-0.53375574438529	0.0209180532728128
Cel	-0.0837127554412866	NA
Cela1	0.0072529138736499	0.963982694252224
Cela2a	-0.0435099096604032	0.744220613904566
Cela3a	0.0654952600152505	0.790276013961821
Cela3b	-0.224903094215774	0.115393212613157
Celf1	-0.0837255331999085	0.659124549442118
Celf2	-0.0859864549615175	0.561688210573203
Celf3	-0.0436207634718517	0.778750345688584
Celf4	-0.0656270126076439	0.48487296931711
Celf5	-0.0203944728603664	0.902435515646782
Celf6	-0.134108683687704	0.271605521633867
Celsr1	0.201168712109151	0.0991875949184902
Celsr2	-0.176409479045203	0.159512722399021
Celsr3	-0.0373383795529039	0.877946959361049
Cemip	0.741560770202403	0.00693406310602678
Cemip2	0.302030393032728	0.0215105170633099
Cend1	-0.0106007897028082	0.941250468980804
Cenpa	-0.237078204983964	0.0703496892865705
Cenpb	-0.0795828248194077	0.536183317611225
Cenpc1	-0.289903593918586	0.0316075964605761
Cenpe	-0.262727207558093	0.0600920206472104
Cenpf	-0.302431179177105	0.0266504951575304
Cenph	-0.401745662430704	0.0312238386467041
Cenpi	-0.385521217156645	0.00370803292232939
Cenpj	-0.0882142837174094	0.591312082805008
Cenpk	-0.623498242952969	0.0011223580252141
Cenpl	-0.0193730756631538	0.921365891767026
Cenpm	-0.557448086556438	0.000121590782015194
Cenpn	-0.454007290874697	0.000482343171070127
Cenpo	0.130759059795169	0.183123580663504
Cenpp	-0.301971259954398	0.0729131561543433
Cenpq	-0.200320086418184	0.259876544788067
Cenps	-0.0577693552978271	0.691689770342623
Cenpt	-0.080153610328189	0.646069747841091
