ID	subchondral.bone.operation.1.week.postsurgeryvssubchondral.bone.sham.operation.1.week.postsurgery_logFC	subchondral.bone.operation.1.week.postsurgeryvssubchondral.bone.sham.operation.1.week.postsurgery_padjFilter
Ctsa	0.380255523482619	0.0408260551009587
Ctsb	0.264688504786502	0.080578071385195
Ctsc	-0.124664073282602	0.541837723441509
Ctsd	-0.118614383138567	0.47078953717626
Ctse	0.263490863712585	0.323772363575492
Ctsf	0.302423442273204	0.13244518353228
Ctsg	0.124806052399871	0.728817244077121
Ctsh	0.0400742756756056	0.834706686269642
Ctsj	-0.225639224838772	0.152737185846232
Ctsk	0.573642209614675	0.63409581743732
Ctsl	0.816718835313321	0.0126013336854682
Ctsm	0.152714495387995	NA
Ctsq	-0.0354002045546071	NA
Ctsql2	-0.440707475368974	0.200908599934251
Ctsr	0.0752305263563029	NA
Ctss	-0.0430993847386691	0.89154133046409
Ctsw	-0.477610991945547	0.167681141759361
Ctsz	-0.304554706902746	0.170602427888433
Cttn	0.116526503055084	0.438029169864472
Cttnbp2	0.045057814077996	0.643922327087604
Cttnbp2nl	0.0753998685736157	0.494066057466273
Ctu1	0.114064709731693	0.32608544821165
Ctu2	-0.494546636620845	0.233971440799651
Ctxn1	0.0448934262372651	0.8188657445156
Ctxn2	0.101915947545371	NA
Cubn	0.0827128095864165	0.392296453792477
Cuedc1	0.0295751240326165	0.820601772988937
Cuedc2	-0.534462805072216	0.00348934800360552
Cul1	0.427760642522822	0.0080166058488806
Cul2	0.0153519169055363	0.896082187681705
Cul3	0.330942028870595	0.0196173666019707
Cul4a	0.239638934240804	0.0543543073024662
Cul4b	0.0287075700436796	0.89436638474643
Cul5	0.0172441160575882	0.880565927550315
Cul9	0.444502726946041	0.0733406257126142
Cuta	-0.316394807206565	0.0169417884315273
Cutc	0.202621748103047	0.508828773214439
Cux1	-0.0515977755920147	0.710902161118493
Cuzd1	0.003471819139234	NA
Cwc15	-0.309329009422411	0.165393474111257
Cwc22	0.297191338074775	0.197186235664283
Cwc25	0.0949950479746677	0.289476167153401
Cwc27	-0.277472641719381	0.11180279124758
Cwf19l1	0.209250813320677	0.287567991638119
Cwf19l2	0.402891813873691	0.0196173666019707
Cwh43	-0.0712585353920874	NA
Cx3cl1	-0.0655830509239843	0.751675886108699
Cx3cr1	0.161763231816057	0.391691311039451
Cxadr	0.144558410182388	0.296590741854295
Cxadrl1	0.23780946738388	0.396505138357664
Cxcl1	0.380344611417069	0.175349140220894
Cxcl10	-1.13189652479974	0.0926823352796649
Cxcl11	-0.92708096914809	0.0594780410895818
Cxcl12	0.0321849496024154	0.936235287614669
Cxcl13	-0.545341172473529	0.641069382795821
Cxcl14	0.161719284238686	0.707967082050234
Cxcl17	-0.282552033006691	0.587649090075619
Cxcl2	0.15899348643429	0.450160217108233
Cxcl3	-0.0850406735947855	0.510100200381056
Cxcl6	-0.0667551555113173	NA
Cxcl9	-0.952678943712946	0.253385162512107
Cxcr1	0.0481120039935758	NA
Cxcr2	0.643580802950036	0.00906161173034025
Cxcr3	0.125027894872034	0.747842516491018
Cxcr4	-0.034945632936406	0.94139188947583
Cxcr5	0.0732875014558996	0.87921735696638
Cxcr6	0.0166468533627802	0.975029972587224
Cxxc1	-0.0410809368709923	0.785680785104219
Cxxc4	0.0848156533612183	0.67661672652312
Cxxc5	0.109051437907143	0.819229590746038
Cyb561	0.0377617435858308	0.87037416049834
Cyb561a3	0.0478839975196816	0.803174776264038
Cyb561d1	0.170689202398449	0.0263148171849757
Cyb561d2	-0.528479024164665	0.21957612956618
Cyb5a	-0.117368763715675	0.577572212651528
Cyb5b	-0.0346497917259629	0.937505764866507
Cyb5d1	0.043841486434653	0.776888973016667
Cyb5d2	0.123706582848959	NA
Cyb5r1	0.287144797630428	0.0348951500143556
Cyb5r2	-0.355951160686411	NA
Cyb5r3	0.216561408103074	0.127142649084147
Cyb5r4	-0.384384177662991	0.177965154106049
Cyba	-0.143677701452399	0.496205800159158
Cybb	0.458590427093743	0.165454340190432
Cybc1	-0.0420344323676201	0.853227256965579
Cybrd1	0.223352067973025	0.489244198569738
Cycs	-0.106312417003425	0.611454460013406
Cyct	0.0187704656527794	NA
Cyfip1	0.456727485475222	0.00239878577612703
Cyfip2	0.170602152208142	0.366958825506993
Cygb	0.287557436059236	0.228702664078588
Cyhr1	0.0181002648642883	0.946786326064603
Cylc2	-0.0494427826349888	NA
Cyld	0.086994078096982	0.429384941082725
Cym	-0.0659902978216254	0.89154133046409
Cyp11a1	-0.0251911252446764	NA
Cyp11b1	-0.136856436258686	0.451764902033371
Cyp11b2	0.0407265827873671	NA
Cyp11b3	-0.364576800328988	0.254888976834017
Cyp17a1	-0.270648659721531	0.160751118929838
Cyp19a1	-0.0235432824434421	NA
Cyp1a1	-0.0238907966860396	NA
Cyp1a2	0.00140904440616652	NA
Cyp1b1	0.138783698292023	0.402115675331365
Cyp20a1	0.289678915347777	0.115942463414628
Cyp21a1	-0.0080934543718314	0.961161285439305
Cyp24a1	0.00300244260881843	NA
Cyp26a1	-0.0957949802123457	0.629949435509276
Cyp26b1	0.290437677937981	0.445478009601984
Cyp27a1	0.00662289032179331	0.97986695915004
Cyp27b1	-0.0495041986489309	0.886798512456914
Cyp2a1	0.0776757010082267	0.551675174401596
Cyp2a2	0.111971402716761	0.42597440554354
Cyp2a3	-0.0872336921475609	NA
Cyp2b1	-0.0288507844732102	NA
Cyp2b12	-0.0393337976470978	0.878812638432864
Cyp2b15	-0.401194852588681	0.176254628415041
Cyp2b2	-0.0543333860911863	0.635865774903136
Cyp2b21	0.04308347274032	0.592051992910356
Cyp2b3	-0.265996117516813	0.327532319014014
Cyp2c11	0.404837292706081	0.387941132499926
Cyp2c12	-0.0125754934407185	NA
Cyp2c13	-0.0783101341564487	NA
Cyp2c22	-0.0137279189232347	NA
Cyp2c6v1	0.0486205971595481	NA
Cyp2c7	0.0485380779044267	NA
Cyp2c79	-0.154732351767619	0.278485865766629
Cyp2d2	0.00712675452105671	NA
Cyp2d3	-0.292173078109617	0.40504044712428
Cyp2d4	-0.472208261968261	0.149616951899502
Cyp2d5	0.327933948380881	0.680307450327755
Cyp2e1	-0.0883723412900324	NA
Cyp2f4	0.0534761520300089	0.639415482380322
Cyp2g1	-0.0891256323350875	NA
Cyp2j10	-0.151379756378906	0.0940079559147311
Cyp2j13	0.0226368447157848	NA
Cyp2j3	0.0298717044318666	NA
Cyp2j4	0.186987257788107	0.71073997481858
Cyp2r1	0.229356706163023	0.0184320174011484
Cyp2s1	-0.180033488160546	0.774940104622157
Cyp2t1	0.0314498047875746	0.828509305355151
Cyp2u1	-0.0303441894931673	0.867434482380248
Cyp2w1	0.0376816615776017	0.780801316619891
Cyp39a1	0.0316657800545546	NA
Cyp3a18	-0.199692913802284	NA
Cyp3a2	0.0475131560307487	NA
Cyp3a23/3a1	-0.0468434015251011	NA
Cyp3a62	0.0300544162763066	NA
Cyp3a9	0.0830560057951946	NA
Cyp46a1	-0.0582002832613977	NA
Cyp4a1	-0.675658818226371	0.358863634769655
Cyp4a2	-0.279670599874613	0.601961849904882
Cyp4a3	0.0790105535233794	NA
Cyp4a8	-0.0334287490837761	NA
Cyp4b1	0.168017704323443	0.146998115350577
Cyp4f1	-0.210665289549461	0.126484943157123
Cyp4f17	0.0148922290085469	0.924961037984568
Cyp4f39	0.0422718845649159	0.864446646015333
Cyp4f4	-0.0423481320006616	0.665953204742993
Cyp4f5	0.118843722842732	0.818242831005508
Cyp4f6	0.521273022116835	0.276555502947409
Cyp4v3	0.35506194725838	0.116463213239112
Cyp4x1	-0.0124905559116604	NA
Cyp51	-0.357272824798484	0.0912716601958636
Cyp7a1	0.0322048492209364	NA
Cyp7b1	-0.0310422258138887	0.827239099373987
Cyp8b1	-0.0142747372785115	0.975462088959735
Cyren	-0.312722908181729	0.00652180253262138
Cys1	0.00273726819323095	NA
Cysltr1	0.00290209835270172	NA
Cysltr2	0.0596890283738061	NA
Cyss	-0.00945166714363754	NA
Cyth1	0.0751089643495089	NA
Cyth2	0.209860804426912	0.0781079850269111
Cyth3	0.106212513848662	NA
Cyth4	-0.030186559538647	0.876069445810559
Cytip	0.368834634931179	0.197137093375441
Cytl1	0.103967868183509	0.92649872316498
Cyyr1	0.101738337466949	NA
Czib	-0.142369810483157	0.414944934687568
D2hgdh	0.0649731654289099	0.708469325423351
Daam1	-0.213673825752559	0.24487139712513
Dab1	-0.0405418563855422	NA
Dab2	0.612827427605257	0.0268147699483592
Dab2ip	0.169301309538668	0.207050529637109
Dach2	-0.256313942825757	0.176976008285214
Dact1	0.0562263473250733	0.867731084085798
Dact2	0.0669662118491905	NA
Dad1	0.132246634800465	0.421176573252098
Dag1	-0.0718796370077408	0.783604792021443
Daglb	-0.00898210431969915	0.969358189258002
Dalrd3	0.0478000436821873	0.806609899136001
Dao	0.0988198048995264	NA
Dap	-0.0518114202916813	0.859214275892817
Dap3	-0.251951525165124	0.0392815855627756
Dapk1	0.144833513834684	0.37208005718828
Dapk2	0.0771326005736288	0.849047669591452
Dapk3	-0.129250266004929	0.480279948152321
Dapl1	-0.0190730515599	0.896074600402456
Dapp1	-0.26331195854674	0.15529416356911
Dars	0.0177468418476305	0.963594316217655
Dars2	-0.309362293008542	0.0252466938919515
Daw1	-0.049449772447435	0.729771756013222
Daxx	-0.104508533051883	0.63377023339686
Dazap1	-0.0326521980013483	0.886798512456914
Dazap2	0.301396847161904	0.026883325940236
Dazl	0.0925708644256353	NA
Dbf4	-0.0470184597276102	0.83700535337065
Dbh	-0.605356952373295	0.133054766098234
Dbi	0.0488612249137965	0.880565927550315
Dbil5	-0.0483769902342175	0.891130939762111
Dbn1	0.3389586960516	0.195130909636579
Dbndd1	-0.0266738062943501	NA
Dbndd2	0.441357539786993	0.117310072668603
Dbnl	-0.351854238833971	0.0598334055278983
Dbp	-0.308710931418346	0.298447405290126
Dbr1	0.157357894146204	0.263272573179479
Dbt	0.24222056745707	0.136880353692019
Dbx1	0.104476135120006	0.523449591654972
Dbx2	-0.0181610491164239	NA
Dcaf1	0.137691222227231	0.214240715415054
Dcaf10	0.12405635172138	0.348804207460822
Dcaf11	-0.212364834786545	0.303360603838788
Dcaf12	-0.0192300689528011	0.959571015051569
Dcaf12l1	0.256177940665046	0.336374570940609
Dcaf12l2	-0.0306549667478038	NA
Dcaf13	0.182731805058872	0.189522793797313
Dcaf15	-0.485928008634739	0.149898172284335
Dcaf4	-0.0187300032866045	0.916507148821795
Dcaf5	-0.1104310583112	0.503820425958358
Dcaf6	-0.374729775514376	0.188118524221341
Dcaf7	0.329270727237409	0.0169417884315273
Dcaf8	0.00977510395984638	0.947167472047495
Dcakd	0.113774924792025	0.508878033256083
Dcbld1	0.160032165952479	0.204168010077969
Dcbld2	-0.0314640830582231	0.886798512456914
Dcc	0.021972476903338	NA
Dcdc2	-0.0610008390764767	NA
Dcdc2c	-0.0457992247764247	NA
Dcdc5	-0.0888039733806245	NA
Dchs1	1.0039538576105	0.00986871382863683
Dck	-0.0242972524987275	0.928110858465692
Dclk1	0.305611131104556	0.0140134770895905
Dclk2	0.0312711213052355	0.755536465906528
Dclk3	0.0953541818647325	0.257891816600196
Dclre1a	0.234525199260879	0.522675026243664
Dclre1b	-6.33085197820904e-05	0.999904410300434
Dclre1c	-0.132697668832271	0.686414062696254
Dcm5	-0.0202410138335347	NA
Dcn	1.11710856467899	0.0544988089118861
Dcp1a	0.431957758733441	0.0011918784751181
Dcp1b	-0.238651688158633	0.09019343634882
Dcp2	0.0694413387714929	0.498314695673828
Dcps	0.039827534866431	0.764481856698778
Dcst1	0.0330758933912447	0.836638276152726
Dcstamp	0.628314350539562	0.0724224830805847
Dct	0.0178533207546892	NA
Dctn1	-0.461311504253338	0.0540808940520161
Dctn2	-0.116552259007221	0.545009543943788
Dctn3	-0.225012595254798	0.131120966501903
Dctn4	0.180590601772397	0.20229332159358
Dctn5	0.386947021088069	0.00131593308364713
Dctn6	0.15756986883479	0.189693531032988
Dctpp1	-0.175905916362087	0.470035626797317
Dcun1d1	0.470805350565398	0.0963247381744047
Dcun1d2	0.115792749276289	0.560578710667074
Dcun1d3	-0.1384366292268	0.124181690682501
Dcun1d4	-0.310832246738746	0.268799433379388
Dcun1d5	0.0203131680747735	0.914666857666624
Dcx	0.187827860915451	0.441151672748573
Dcxr	0.0825369840376258	0.616682070036707
Dda1	-0.111983244659168	0.591069020975704
Ddah1	0.0962744231266246	0.815031117479571
Ddah2	0.519172858839749	0.197186235664283
Ddb1	-0.0660634075938322	0.642567533252403
Ddb2	0.308073754054486	0.0940079559147311
Ddc	0.7740732768284	0.0241766543987958
Ddhd1	0.313224226065007	0.0238296381137521
Ddhd2	-0.11845330290247	0.616697165489327
Ddi1	0.139158561071612	0.459078078266971
Ddi2	0.0739504957531203	0.75094994613455
Ddias	0.0769586199287229	0.723713837004781
Ddit3	-0.631862696532145	0.00917174696107771
Ddit4	0.174230399111894	0.442710820981586
Ddit4l2	0.292044892007837	0.389911651970102
Ddn	-0.142208262775966	0.14571659672603
Ddost	-0.0738552465237827	0.753475351557344
Ddr1	-0.0584945622806883	NA
Ddr2	0.524703620289847	0.00439345254090185
Ddrgk1	-0.222693870288149	0.0988893072622316
Ddt	0.126887497900496	0.642567533252403
Ddx1	0.330833768006126	0.10470869459207
Ddx10	0.194291681319929	0.0259748242789924
Ddx17	-0.0886598401437135	0.803174776264038
Ddx18	-0.0205779468783565	0.893139008839931
Ddx19a	-0.433243648566611	0.0459130242702823
Ddx19b	0.0498135201959098	0.815345167193908
Ddx20	0.0898293697904311	0.42409882263792
Ddx21	-0.0801662360929623	0.622720419581606
Ddx23	0.0801405258037544	0.276542337798048
Ddx24	-1.02859839913227	0.0432685090216155
Ddx25	0.0484056857945925	0.891703632433249
Ddx27	-0.731597473501576	0.0113437215985576
Ddx28	-0.408572585805237	0.0780889056084414
Ddx3	0.786359117815657	0.00574253310442367
Ddx31	0.13150857426596	0.436683154304403
Ddx39a	-0.309881356999755	0.134238821058842
Ddx39b	-0.193612308491211	0.253669901375308
Ddx3x	0.403909481418681	0.0051124139372908
Ddx3y	0.015622324183231	NA
Ddx4	-0.068166909047755	0.625459827192641
Ddx41	-0.197728948826134	0.512343850867048
Ddx42	0.396962576770167	0.0238723422415655
Ddx46	-0.340778112271726	0.0969909484843213
Ddx47	-0.0672779007469471	0.682722460753206
Ddx49	-0.351047954153726	0.0733406257126142
Ddx5	0.159697957753174	0.409981695512491
Ddx50	-0.262039714935589	0.260212604307159
Ddx51	0.0782112709016571	0.8188657445156
Ddx52	-0.332575375130558	0.252868917971307
Ddx54	-0.175182352537934	0.51880267552432
Ddx55	-0.175537167743505	0.307988741473939
Ddx56	-0.307062697642069	0.151800729073057
Ddx58	0.556663015792176	0.0870939022095706
Ddx59	-0.341856342569992	0.117331936436805
Ddx6	-0.09232892275738	0.850553059126121
Ddx60	0.430102507991503	NA
Deaf1	-0.414647800241275	0.0858105867570804
Decr1	0.0458130697708192	0.831165099391477
Decr2	0.0432341226743835	0.861320813948043
Dedd	-0.177778581802214	0.766994084893164
Dedd2	-0.173892674903213	0.555431321891266
Def6	-0.620338853144501	0.0120779439208363
Def8	-0.0389707599552729	0.781270165977698
Defa24	0.0646189115191689	NA
Defa5	-0.593961181285955	0.0397967441878131
Defa6	-0.131872769038464	0.626724386561387
Defb1	0.0172852203151903	NA
Defb22	-0.474080852601239	0.534724313811721
Defb24	0.0534183274132207	0.616682070036707
Defb4	-0.0481270936605975	NA
Defb50	-0.244677410447722	0.169145668039598
Degs1	0.393971015440597	0.102021293681291
Degs2	0.208829837515273	0.484351192773142
Dek	0.0308476708937047	0.934842552826157
Dele1	0.147062023291442	0.258617364623522
Dennd10	0.595095125253795	0.157907723980698
Dennd11	0.0176387506228757	NA
Dennd1a	-0.329498021835169	0.407851468962936
Dennd1c	0.145692678366942	0.724377367747037
Dennd2a	0.0287359853652838	NA
Dennd2b	0.388145805751281	0.0296395572007059
Dennd2c	0.0476113142026868	0.809452023119116
Dennd2d	-0.494234248334607	0.014305017128916
Dennd3	0.119885022659677	0.43091944291864
Dennd4b	0.104641414212128	0.41350754978668
Dennd5a	0.0882258266196683	0.635865774903136
Dennd5b	0.157649285197407	0.39066148513461
Dennd6a	0.260870315634387	0.347359687792918
Dennd6b	0.057096419528321	0.815132331928695
Denr	-0.342235267515113	0.0793704032794636
Depdc1	0.366209238591343	0.0114512800561013
Depdc1b	0.177267643065148	0.335505533467089
Depdc5	0.0620361007255816	0.579242158975894
Depdc7	0.0642951842154833	0.808653717900108
Depp1	0.140915924755589	0.715008155931692
Derl1	-0.0936810192755857	0.669785484797297
Derl3	0.0882066707407789	0.665035048249401
Des	0.345457641394605	0.424106813079986
Desi1	-0.00208343127611599	0.993579718026151
Desi2	-0.350732506232417	0.221600335154189
Det1	-0.0392853068245511	0.806144416354318
Dffa	-0.446188981828065	0.230199430546952
Dffb	-0.0718002776089532	0.474558528698202
Dgat1	0.0133213964355292	0.940767826551076
Dgat2	-0.0252145426526358	0.951505250364676
Dgat2l6	0.0645459582795924	0.931527528388618
Dgcr2	0.0388095335607499	0.77014633384071
Dgcr6	0.012860688863026	0.954017712717061
Dgcr8	0.252449632862868	0.213580581681413
Dgka	0.207436264746168	0.536044953494233
Dgkb	-0.0166417411987894	0.881328521495276
Dgkd	-0.00561648905273238	0.9874805968796
Dgke	0.164185162584526	0.441379306789801
Dgkg	0.462421738080811	0.101401717205946
Dgkh	0.105541547776678	NA
Dgki	0.527619983021172	0.0327747732599039
Dgkk	0.056817617409763	NA
Dgkq	0.0882364395925208	0.408581383646782
Dgkz	-0.435886028025084	0.199885104778697
Dglucy	0.0675731168370231	0.696859031954083
Dguok	-0.309835219527088	0.345442336697108
Dhcr24	-0.0355105385207422	NA
Dhcr7	0.00874426696407582	0.969633612966834
Dhdds	-0.0938395805639169	0.347138745270695
Dhdh	0.0190136426386651	0.918145227404421
Dhfr	-0.0299921638279912	0.943252716797343
Dhh	-0.233661162400117	0.225731925709553
Dhodh	-0.196098025249736	0.148710298183454
Dhps	-0.0952144840729865	0.613153679785214
Dhrs1	-0.196490961649246	0.797523518571442
Dhrs11	-0.00778499659326037	0.988696698145693
Dhrs2	0.0404982306988027	NA
Dhrs3	0.351574553985833	0.0302217234494102
Dhrs4	0.328781003910462	0.260827446874385
Dhrs7	0.165187290019917	0.318446076516511
Dhrs7b	0.127615153439327	0.444592705208562
Dhrs7c	0.454390672193068	0.282147232376702
Dhrs7l1	-0.105929695843929	NA
Dhrs9	0.0158463164982763	NA
Dhrsx	-0.36041264300694	0.0404319902941254
Dhtkd1	0.033719644733468	NA
Dhx15	0.10022369413046	0.720075174652671
Dhx16	0.00253426675896229	NA
Dhx29	0.0772114239475838	0.688662536843179
Dhx30	0.00588153973308359	0.984585071440442
Dhx32	0.222178964278553	0.109785433809581
Dhx33	0.0727855331585463	NA
Dhx35	-0.524437172780386	0.204467685447827
Dhx36	0.248702781192342	0.516242855806183
Dhx37	-0.0112026494830024	NA
Dhx38	-0.195277744950458	0.129549409739134
Dhx40	0.239422698559582	0.126940401237943
Dhx57	0.0956843375369134	0.257771836394889
Dhx58	0.222327604755179	0.37182262567184
Dhx8	-0.260075981213909	0.0788569031763607
Dhx9	-0.133885000860213	0.478283143583095
Diablo	1.46836533030381e-05	0.999904410300434
Diaph2	0.022004746529114	NA
Diaph3	-0.049288399561215	0.753481942779468
Dicer1	0.0674611744862599	0.742452132667799
Dimt1	-0.232475469187866	0.329653009290632
Dio1	-0.0528266031152134	0.829323311600546
Dio2	0.258016011713209	0.0129694936036484
Dio3	-0.114201969707556	0.616513128910435
Dip2a	0.0613977683398588	0.537048212835878
Dip2b	0.153635776766503	0.0861532487431924
Dip2c	0.116881714801512	0.298884216200357
Dipk1a	-0.193266200987543	0.387036401992843
Dipk1b	0.257706385312209	0.197494233759565
Dipk2a	0.373158226365423	0.00453845883268782
Diras1	0.0117348136567639	NA
Diras2	0.0640824020762558	NA
Diras3	0.19788644981048	0.120121891587854
Dis3	0.0678339770579184	0.849821326830502
Dis3l	-0.302096736938665	0.154459999208032
Dis3l2	-0.0389591327246199	0.79504708279999
Disc1	0.0642032157223857	NA
Disp1	-0.0516640433546778	0.776563384000668
Disp2	0.00683781592565325	0.977890032538572
Dixdc1	-0.0383799787051791	NA
Dkc1	-1.12021867518479	0.00310101068778355
Dkk1	0.634668684695338	0.123769099332895
Dkk3	0.670137629739802	0.0236099082809598
Dlat	0.109425795036497	0.652129264403696
Dlc1	0.741719004617997	0.00669120383854437
Dld	0.23477735187735	0.171031821805361
Dleu7	-0.0452933042476378	NA
Dlg1	0.240122598194602	0.0729453513018659
Dlg2	0.0187508218882497	0.95794975165721
Dlg3	-0.0862684631451067	0.286577807402742
Dlg4	-0.00656851227395094	NA
Dlgap1	0.164088036976893	0.15843563886083
Dlgap2	-0.1645941121657	NA
Dlgap3	-0.271872376291051	0.536671651097933
Dlgap4	-0.290501400155629	0.18977722585998
Dlgap5	-0.0413418761565758	0.809273340160094
Dlk1	0.00722088253821962	0.981211506708582
Dlk2	-0.00635405896519448	0.994166440428399
Dll1	0.216478911028765	0.18917528144203
Dll3	-0.359253696125688	0.273698060265274
Dlst	-0.0860583147649727	0.635155835335221
Dlx1	-1.13594499273256	0.111388726705439
Dlx2	0.0456178343449203	0.707408447979479
Dlx3	-0.00648195533528373	NA
Dlx4	0.0506847983673175	0.788543398826021
Dlx5	1.02140537630226	0.0412589654364568
Dmac1	0.069380732355631	0.721650257302126
Dmac2	0.00141668972666409	0.993179000784574
Dmac2l	0.0153750301436339	0.969931902464236
Dmap1	-0.212546183707042	0.144426149436647
Dmbt1	0.140248373299951	0.440124702341434
Dmbx1	-0.000559533352941344	NA
Dmc1	-0.072360527749308	NA
Dmd	-0.00950250908552874	NA
Dmgdh	0.0168537713305543	NA
Dmkn	0.02700810531275	0.883029663003167
Dmp1	0.966406272824754	0.0192760021989414
Dmrt1	-0.081937657854267	NA
Dmrt2	-0.0385638076589041	NA
Dmrt3	0.0915062450170909	NA
Dmrta1	0.021884706553279	NA
Dmrta2	0.171479746429472	0.211209127034146
Dmrtb1	-0.218852471048007	NA
Dmrtc1a	0.0077513825824056	NA
Dmrtc1b	0.0714657764818298	0.376137335573733
Dmrtc1c1	-0.0830207300683394	NA
Dmtf1	0.219156213387893	0.301976939896693
Dmtn	-0.0473976326466063	0.876099882317835
Dmwd	0.00358941701400717	NA
Dmxl2	0.385399497605835	0.0679295711462503
Dna2	-0.010110075170477	NA
Dnaaf1	-0.0443419981127828	NA
Dnaaf2	-0.0708366872545039	0.652394630592259
Dnaaf4	0.0594253205439381	0.52233518175682
Dnaaf5	-0.243836940925894	0.281605614644286
Dnah1	-0.298559699172429	0.157957251790535
Dnah10	0.07084184254124	NA
Dnah17	0.00535329852927902	NA
Dnah2	0.0192662219929609	NA
Dnah3	0.0576115984562273	0.576479877033655
Dnah5	-0.0132248074324393	NA
Dnah6	0.0283393583913103	NA
Dnah7	-0.0670991260426836	NA
Dnah8	0.0346105861605288	NA
Dnah9	-0.0206339714273449	NA
Dnai1	0.0518125598010943	NA
Dnai2	0.100595961364414	0.536044953494233
Dnaja1	0.160471075091866	0.514248582046622
Dnaja2	0.193705328885143	0.183829929751105
Dnaja3	0.00957094699614025	0.965253320683197
Dnaja4	-0.0623321555133947	0.83700535337065
Dnajb1	0.0489254027843682	0.801689271218272
Dnajb11	-0.0386056207937129	0.89771417724593
Dnajb12	-0.266574321085939	0.206583619085697
Dnajb13	-0.000288796223339993	0.999810574512189
Dnajb2	0.0851752475954815	0.651639626855701
Dnajb3	0.0177741208949076	0.963023183824228
Dnajb4	0.463983650154462	0.0403767359864232
Dnajb5	-0.0581056870236578	0.565139967006069
Dnajb6	0.015955874660686	0.959701558141854
Dnajb7	-0.0374939027787553	NA
Dnajb8	-0.153692303313584	0.451902209938849
Dnajb9	0.559599988201536	0.037981894958416
Dnajc10	0.180675786247743	0.131198312781881
Dnajc11	-0.132095431466833	0.501987821778641
Dnajc12	0.326711906832069	0.0697300314887915
Dnajc14	-0.0193439032882825	0.924968605465886
Dnajc15	-0.109698233269194	0.635865774903136
Dnajc16	-0.381552817398536	0.197761217404728
Dnajc17	-0.153205499591188	0.39647567727149
Dnajc18	0.289866742639676	0.157737542606793
Dnajc19	0.063343238621675	0.828509305355151
Dnajc2	-0.379718986375368	0.0728619969409829
Dnajc21	0.377503534252275	0.18997575414161
Dnajc22	0.0744541830416328	0.808607174034664
Dnajc24	0.22117215993334	0.197186235664283
Dnajc27	0.0595318609839524	NA
Dnajc3	-0.198469899850661	0.225452106002849
Dnajc30	0.157934256666869	0.192919675307024
Dnajc4	-0.0635457032817737	0.709955514196133
Dnajc5	-0.174539444223969	0.329468276954388
Dnajc5b	-0.0994041569525344	NA
Dnajc5g	0.0790080039860834	NA
Dnajc6	0.0412828202393438	0.690912364121479
Dnajc7	0.113988738734815	0.810779432565036
Dnajc8	0.108735091606299	0.36712416984404
Dnajc9	-0.151007718073554	0.48219970890125
Dnal1	0.0301820657723582	NA
Dnal4	-0.139047240688568	0.194328530814338
Dnali1	-0.0418960245969657	0.812230422395695
Dnase1	0.109018800249789	0.875806528095521
Dnase1l1	-0.0897898493585476	0.658719443059534
Dnase1l3	0.266709453241509	0.541424396479768
Dnase2	0.0359647862977859	0.832811459389447
Dnase2b	0.167032643854562	0.778338653939364
Dnlz	0.0291717480129137	0.912401706034335
Dnm1	0.760271657270116	0.00255259979210877
Dnm1l	-0.012491582628658	0.921004577412151
Dnm2	-0.100064171664496	0.733519994854104
Dnm3	0.215100186874771	0.0425402705881694
Dnmbp	0.0241689799574099	0.933441465703327
Dnmt1	-0.332043118108337	0.0256142671279702
Dnmt3a	0.170968429161849	0.437037876489143
Dnmt3b	0.16786738249197	0.398599035973669
Dnmt3l	-0.107510009220982	NA
Dnpep	0.123137973316775	0.394574510546267
Dnph1	-0.246077153782183	0.319634489146392
Dntt	0.290816714125044	0.130890166318743
Dnttip1	-0.230240184861097	0.244757815313699
Doc2a	-0.0700911920797198	0.494021806643943
Doc2b	-0.116308151395509	NA
Doc2g	-0.000206699907142394	NA
Dock1	0.0723564031206481	0.446679559203757
Dock11	0.0792874254523479	0.503996446823069
Dock4	0.0136801305098366	0.887103054466312
Dock6	0.24144746838228	0.352824446967899
Dock7	0.319521257051374	0.045663180551917
Dock8	0.426532883331243	0.0165446969850799
Dock9	0.294525292924055	0.0213123900382647
Dok1	0.0500429482664861	0.851595779521363
Dok2	-0.248199529589804	0.218981083547778
Dok3	-0.272157392130378	0.384497734250691
Dok4	-0.0235505044689761	NA
Dok5	0.190919522991834	0.170602427888433
Dok7	0.0666064154227506	NA
Dolk	-0.174511914187706	0.491355960531205
Dolpp1	-0.248405584677189	0.233866419067134
Donson	0.28156271210081	0.103235247815752
Dop1a	0.197415465478257	0.397032996999937
Dop1b	0.186609107163864	0.320216152927453
Dot1l	-0.166149113881687	0.569801573188902
Doxl1	-0.372463265076431	0.384994219035262
Doxl2	-0.0441453737563569	0.719869940692562
Dpagt1	0.0683270030591547	0.685608718872384
Dpcd	-0.192946434094518	0.22174905375092
Dpep1	0.0573821006856656	0.739370720399753
Dpep2	0.0745228537091602	0.891755097849234
Dpep3	0.130183065814229	0.408740736684514
Dpf1	-0.325325557912308	0.19354233497171
Dpf2	-0.229357853809299	0.205189189551124
Dpf3	-0.167895026564261	NA
Dph1	-0.115490041908064	0.433203860441806
Dph2	-0.220289244807386	0.428163507349441
Dph3	0.437153516665674	0.0150348371214701
Dph5	-0.178610202835721	0.293722914864518
Dpm1	0.104302502981973	0.828509305355151
Dpm2	-0.24181665406012	0.248386099510469
Dpp10	-0.133182326515018	NA
