ID	subchondral.bone.operation.4.weeks.postsurgeryvssubchondral.bone.sham.operation.4.weeks.postsurgery_logFC	subchondral.bone.operation.4.weeks.postsurgeryvssubchondral.bone.sham.operation.4.weeks.postsurgery_padjFilter
Cyp4f6	-0.785972449063838	0.0409679709155896
Cyp4v3	0.266073437882593	0.141748748560024
Cyp4x1	0.00443275684639399	NA
Cyp51	0.152646677553845	0.376114938574684
Cyp7a1	-0.00837545792676941	NA
Cyp7b1	0.0437942930642885	0.675484471304672
Cyp8b1	-0.14344645473347	0.611743097984999
Cyren	-0.0940856862338233	0.247493255562926
Cys1	0.020733144206206	NA
Cysltr1	-0.0288878645942008	NA
Cysltr2	0.0365974850517903	NA
Cyss	-0.0289569357879502	NA
Cyth1	0.0563675645343471	NA
Cyth2	0.134255822101496	0.155418054793982
Cyth3	-0.0194280182326105	NA
Cyth4	-0.0428592182227305	0.767231341067986
Cytip	0.36627407829722	0.108580740560494
Cytl1	0.191123970514393	0.811326384378006
Cyyr1	-0.0935985164632154	NA
Czib	0.423011240448767	0.00406985097423504
D2hgdh	0.306456195794201	0.0160852236615052
Daam1	0.0993011726430542	0.525059972568587
Dab1	-0.115037299333489	NA
Dab2	0.14964556545627	0.511136971657287
Dab2ip	-0.0174243366156732	0.894059680486747
Dach2	-0.139065836708235	0.372890653070491
Dact1	0.259106253166608	0.235373218809298
Dact2	-0.0308542564477916	NA
Dad1	0.523417341999908	0.000480265925687104
Dag1	-0.379847639528512	0.0335205454993104
Daglb	0.044756643836644	0.767982663480042
Dalrd3	-0.164193798410283	0.204786190192768
Dao	-0.0265190758330549	0.790755533296612
Dap	-0.552682365743923	0.00644870029918187
Dap3	0.0179536716491544	0.876809261087803
Dapk1	0.107245374875625	0.41718081824071
Dapk2	0.0896444672702863	0.770794085030564
Dapk3	0.086603931408165	0.568336005863479
Dapl1	-0.0151899007676581	0.892312041559775
Dapp1	0.170029082841483	0.25426180343997
Dars	-1.15079812149284	0.000109293461981289
Dars2	0.192038155929595	0.0699779589063669
Daw1	-0.0280554415605891	0.812891770493666
Daxx	-0.0461206821022859	0.807301157860551
Dazap1	0.30246156229733	0.0409679709155896
Dazap2	-0.0684325756069644	0.545005215621941
Dazl	0.108886385043228	NA
Dbf4	0.587304028178059	0.000677928933842637
Dbh	-0.70204852539234	0.0328275342505283
Dbi	0.449615026078158	0.0335366193727133
Dbil5	0.619992341719453	0.00878545561641543
Dbn1	0.0914114330845006	0.699600647380037
Dbndd1	0.0795357275987429	NA
Dbndd2	0.141213458909071	0.561408863573466
Dbnl	0.0184546231612153	0.919188777847788
Dbp	-0.398952249393684	0.0889742774646549
Dbr1	0.412240075391177	0.00114300420851455
Dbt	0.0589476479608066	0.688601693109557
Dbx1	0.178441738021601	0.151261216646501
Dbx2	-0.110978631922505	NA
Dcaf1	-0.0341571046623255	0.738176144971888
Dcaf10	0.196468846289863	0.0592569416600738
Dcaf11	-0.508509921581215	0.00417746845212209
Dcaf12	-0.00715204363428512	0.978845063416827
Dcaf12l1	0.35846484621829	0.0867891591578239
Dcaf12l2	-0.308486808789994	0.0849841294980481
Dcaf13	0.307546788593937	0.00891659652069836
Dcaf15	-0.0589386175308881	0.857765902309228
Dcaf4	0.247783246686174	0.0259251098065848
Dcaf5	0.162271051919865	0.197893321216389
Dcaf6	-0.251724812497177	0.27264576499948
Dcaf7	0.400268613901551	0.000786642926823093
Dcaf8	-0.00968780810667536	0.929055243168129
Dcakd	0.26186586601478	0.0469183329410867
Dcbld1	0.0649018040091622	0.549527185873945
Dcbld2	-0.200640391814735	0.155209058332854
Dcc	-0.0361325404427646	NA
Dcdc2	0.0235004013198026	NA
Dcdc2c	0.0198279235596157	NA
Dcdc5	0.0527207289794092	NA
Dchs1	0.0944721696933239	0.776221432983086
Dck	0.125351099125475	0.457591629932667
Dclk1	0.205458643909052	0.0287993712301669
Dclk2	0.0622378756688144	0.38113542090123
Dclk3	-0.00609279474523916	0.943322646961376
Dclre1a	0.57023979152029	0.0423975478064395
Dclre1b	0.0450269930669878	0.646625920465863
Dclre1c	-0.0262143844740699	0.929530088306668
Dcm5	-0.0108639202431613	NA
Dcn	0.357449050564547	0.457263446394509
Dcp1a	0.305904392721736	0.00152555179184327
Dcp1b	0.170198835884548	0.127118674912005
Dcp2	0.0551423805796292	0.505750216228343
Dcps	0.203535397545773	0.0278607815061321
Dcst1	-0.320204521434793	0.00457095559386852
Dcstamp	0.167560147693393	0.575795061827675
Dct	0.0330273433695609	NA
Dctn1	-0.0849459022064494	0.689795493992056
Dctn2	-0.042915005770837	0.803305322926447
Dctn3	0.0786025875667722	0.53868023509444
Dctn4	0.215978747063335	0.0572517095437649
Dctn5	0.110957714405762	0.153695080697974
Dctn6	0.245274632410071	0.0140909679388557
Dctpp1	0.30129411107146	0.106301279961782
Dcun1d1	0.179125479510418	0.447467605028936
Dcun1d2	0.177363930971188	0.235597174385649
Dcun1d3	-0.0560364520316012	0.457943631529174
Dcun1d4	-0.356040241622583	0.109468596765916
Dcun1d5	0.369112813311034	0.00342970483153563
Dcx	-0.302952251849823	0.106246226235729
Dcxr	0.203389139745425	0.0904004720118105
Dda1	-0.0446600888839992	0.806183328309906
Ddah1	0.192009106940365	0.503940394702096
Ddah2	0.401971115199936	0.214217411177672
Ddb1	-0.329320984920233	0.00358426357187072
Ddb2	0.314416927663456	0.0345944830280402
Ddc	0.291732067301089	0.27264576499948
Ddhd1	-0.00632056101073175	0.962987885541098
Ddhd2	-0.145149713701651	0.420866571155484
Ddi1	-0.348368866872461	0.0195764147212408
Ddi2	0.686943683734578	0.000373326287152786
Ddias	0.765268025371871	0.000115995792048954
Ddit3	-0.325965849891104	0.0625175966245593
Ddit4	0.224080989826023	0.202135229730449
Ddit4l2	0.452762617761243	0.0863501330332209
Ddn	0.0508745726212867	0.544508664043297
Ddost	-0.283622699379986	0.0788010008340765
Ddr1	-0.147792456623946	NA
Ddr2	0.0322713589642047	0.831753439534442
Ddrgk1	0.00530416721855076	0.969225253183521
Ddt	0.141532325144542	0.503359408298831
Ddx1	0.0759858657840828	0.678419620368844
Ddx10	0.27190653075436	0.000547559772984823
Ddx17	0.0379553125053214	0.894662949599151
Ddx18	0.374342351990803	0.000789405142962672
Ddx19a	-0.199022499095788	0.245336327507578
Ddx19b	0.419007370234607	0.00543472143408478
Ddx20	0.114253283575341	0.190540567804228
Ddx21	0.0241615329765397	0.868087615191564
Ddx23	0.0201121234536448	0.768485634319763
Ddx24	-0.163986468961786	0.719155584876911
Ddx25	0.342299002714859	0.127479463248938
Ddx27	-0.169212422607367	0.445169753400052
Ddx28	0.0855606706792313	0.678470267558119
Ddx3	0.30401262800586	0.124412430314444
Ddx31	-0.0444271814349717	0.770794085030564
Ddx39a	-0.07570740315664	0.685228517333056
Ddx39b	0.000499320980074103	0.9977092893754
Ddx3x	0.22721427275656	0.0258655121335796
Ddx3y	-0.0180149233026388	NA
Ddx4	0.175929183299594	0.0829963495991896
Ddx41	0.146522973007377	0.551159392766911
Ddx42	-0.0716622948872603	0.629270665769275
Ddx46	-0.160543393651661	0.336058302382035
Ddx47	0.0432615382759645	0.751285632723651
Ddx49	0.0314130019615817	0.868204034187216
Ddx5	0.251821425853381	0.0929396209470515
Ddx50	0.300131325324715	0.102857256264598
Ddx51	0.0223193018513941	0.937807334407555
Ddx52	0.428133393349578	0.063757451188209
Ddx54	0.29141431063252	0.157398718733741
Ddx55	0.242204499339336	0.0752349969547333
Ddx56	0.428514131043867	0.0160083429436216
Ddx58	0.0598922661987729	0.849953625176442
Ddx59	0.357911216190468	0.0424588047677047
Ddx6	-0.0816906842771061	0.831652063620032
Ddx60	-0.0774004897646918	NA
Deaf1	-0.242676870770831	0.206130103885554
Decr1	0.142063708391275	0.319277729975942
Decr2	-0.19863704966869	0.218084684493719
Dedd	-0.0120690921973496	0.980756860239239
Dedd2	-0.0778392134405941	0.763023773104848
Def6	-0.181544649862341	0.326544970101278
Def8	-0.0208554681784063	0.856401430471044
Defa24	0.207642045500713	NA
Defa5	0.142341244938532	0.559342610173755
Defa6	0.171930328664713	0.400620258464031
Defb1	0.0805182778725522	NA
Defb22	-0.551153241991755	0.351355453665714
Defb24	0.0867145822778248	0.271283593017029
Defb4	0.0704014871432523	NA
Defb50	-0.404886053964506	0.00754682294599884
Degs1	0.550318197756638	0.00716636251654941
Degs2	0.0865800453047285	0.743233823353465
Dek	0.377716921124955	0.0870341839980322
Dele1	0.14871653830869	0.150855103576132
Dennd10	0.455422848048519	0.177737663070496
Dennd11	-0.0670034424871462	0.370290653402877
Dennd1a	-0.404246893963535	0.193330778313823
Dennd1c	-0.236334381689751	0.432987085831482
Dennd2a	-0.134307202573227	0.0534498153840702
Dennd2b	0.134539654291263	0.342744563466729
Dennd2c	0.112335070899341	0.408027398000499
Dennd2d	0.0987512133828421	0.537595807897004
Dennd3	-0.0148293030934408	0.918091794129057
Dennd4b	-0.0952166323741945	0.3489131071569
Dennd5a	0.00950651287932658	0.956390578220479
Dennd5b	0.272169345807788	0.0580812931078685
Dennd6a	0.377079523225049	0.0828084993453644
Dennd6b	0.165859642837075	0.307243367488073
Denr	0.263796274633432	0.0864407190033017
Depdc1	0.131056209896141	0.219525683861268
Depdc1b	0.189368757638649	0.193992506764367
Depdc5	0.292030919812543	0.00167436953913327
Depdc7	0.516426271455272	0.00600887931261643
Depp1	0.145098333645215	0.62657035149519
Derl1	0.236587931443067	0.132918595454662
Derl3	-0.0465448438100777	0.787321881364693
Des	-0.113617388155607	0.7717408578937
Desi1	-0.0552944585031359	0.724624421941663
Desi2	0.100943392528505	0.697205613188722
Det1	0.212381543232408	0.0465642387749764
Dffa	0.141558765905504	0.669286936860336
Dffb	-0.00880699918502525	0.927199591069378
Dgat1	-0.202994004767532	0.0540559468073712
Dgat2	-0.187876468182727	0.459908827286527
Dgat2l6	0.363711664458306	0.434855079787743
Dgcr2	0.0286206496685928	0.787097525489944
Dgcr6	0.0594771772270564	0.685174396873937
Dgcr8	0.253639715823232	0.117367926142704
Dgka	-0.152452371442049	0.57976568032733
Dgkb	0.0463940575701605	0.54546221890486
Dgkd	-0.121217679589423	0.551846240627031
Dgke	0.0714665551736253	0.701394084616727
Dgkg	0.302130704256109	0.180062871628982
Dgkh	0.150272000316965	NA
Dgki	0.289143070940744	0.132971566811618
Dgkk	0.0140408002455263	NA
Dgkq	-0.00846456712211285	0.935721028782361
Dgkz	-0.421067308502733	0.121661926677614
Dglucy	0.209319976758485	0.0878111545664262
Dguok	0.238160415558086	0.369113331277484
Dhcr24	-0.0050931914393022	NA
Dhcr7	0.242123311334776	0.0574834989003899
Dhdds	0.246608154104758	0.00386811391119188
Dhdh	0.0198288258781414	0.884388085370271
Dhfr	0.344210100380115	0.165745702130029
Dhh	-0.307912522285546	0.0472038439521263
Dhodh	0.093884825195703	0.404653607080074
Dhps	0.219365088012585	0.110579472843832
Dhrs1	-0.268029721705418	0.632070492354386
Dhrs11	-0.274249671363766	0.354989356804323
Dhrs2	-0.0165308430194777	0.937017865150485
Dhrs3	0.0638587779478925	0.648617341491625
Dhrs4	0.437219802536553	0.0598472425397962
Dhrs7	0.13354030676661	0.314466424419178
Dhrs7b	0.372359405286421	0.00670416262022018
Dhrs7c	-0.0506210431117218	0.901419732959013
Dhrs7l1	0.137541435527773	NA
Dhrs9	0.0604221144167036	NA
Dhrsx	-0.34695785194226	0.0152816526774589
Dhtkd1	0.0149771973452522	NA
Dhx15	0.593945172342755	0.00479177021281169
Dhx16	0.0592388119261162	NA
Dhx29	0.113307669581902	0.429104428371893
Dhx30	0.124857331498328	0.468385362462145
Dhx32	0.0545097705354616	0.659454610337453
Dhx33	-0.0290953619795564	NA
Dhx35	-1.00192589194276	0.00500667394242368
Dhx36	0.287297629561101	0.331339349519617
Dhx37	-0.0792037285463216	NA
Dhx38	0.0871733870558362	0.415674581128713
Dhx40	0.299723823022318	0.0203386570186991
Dhx57	-0.0172325997850553	0.830894227534624
Dhx58	-0.122438625294092	0.560088363231221
Dhx8	-0.181177552696555	0.121719767687459
Dhx9	0.341100450074558	0.0220161552033624
Diablo	0.48545033701607	0.000546656509042038
Diaph2	0.150215711753464	NA
Diaph3	0.0284665465576213	0.826310400055674
Dicer1	-0.174184775358683	0.223117970925269
Dimt1	0.172988538826996	0.371183320774926
Dio1	-0.165103853882713	0.309434772882292
Dio2	0.0922460390279243	0.231545619432275
Dio3	0.12464604485389	0.479764319807285
Dip2a	0.0346340744325939	0.682911586271586
Dip2b	0.0256297878881027	0.756110293599904
Dip2c	0.0218216301566425	0.840639337284918
Dipk1a	0.485268739555293	0.00856759535438615
Dipk1b	0.361002720762865	0.0276297587607226
Dipk2a	0.289832633468387	0.00334023372472997
Diras1	0.0560706841655909	NA
Diras2	-0.156721586228133	NA
Diras3	0.16958433817236	0.0942171086965892
Dis3	0.226135665452488	0.344506694500123
Dis3l	0.2073410676871	0.223772360239685
Dis3l2	0.0710726350176953	0.501517654306694
Disc1	0.0415946403868581	NA
Disp1	-0.283795203298269	0.0242540372997529
Disp2	-0.206932125345362	0.129020557369044
Dixdc1	-0.0451967204726893	NA
Dkc1	-0.467734533346063	0.0643466627815099
Dkk1	-0.0138735529673877	0.972868902565489
Dkk3	0.411787984299975	0.0687103209203841
Dlat	0.497954725569006	0.00757009597083079
Dlc1	0.166641787885374	0.406029188542251
Dld	0.428516305613085	0.00406459763034386
Dleu7	0.150859425025771	NA
Dlg1	-0.0469301745751496	0.695337290375092
Dlg2	0.19368083511786	0.349154526079864
Dlg3	0.188354391719797	0.00621762611252222
Dlg4	-0.0275726629910764	NA
Dlgap1	-0.0572698905846014	0.56956422615868
Dlgap2	0.0176884923838987	NA
Dlgap3	-0.780607826309834	0.0225083842901823
Dlgap4	-0.220331179573825	0.215176431144878
Dlgap5	0.0629808685734687	0.61166459090496
Dlk1	-0.353495424939218	0.0364569071728767
Dlk2	0.0808021796966463	0.884285004876174
Dll1	0.0640239384615207	0.663042242798573
Dll3	-0.547680609590398	0.0380196564458937
Dlst	0.221426402877512	0.0913235107498394
Dlx1	-0.769193469394121	0.178917906354208
Dlx2	-0.0208939558677175	0.841358360761571
Dlx3	0.014692964681104	NA
Dlx4	-0.255455196408614	0.0447411079672076
Dlx5	0.442694160710069	0.263319179712091
Dmac1	0.281973728966753	0.0402965605473075
Dmac2	-0.000412665678617863	0.997018058444165
Dmac2l	-0.107610473073247	0.66892926241239
Dmap1	0.218773673877655	0.0605048544738916
Dmbt1	0.0804498060137258	0.598822068031288
Dmbx1	-0.0478766318265045	NA
Dmc1	0.118214895515969	NA
Dmd	0.0268036712735737	NA
Dmgdh	-0.0171593445714153	NA
Dmkn	-0.0307357573104587	0.827266962017986
Dmp1	-0.115478028003791	0.749197055118085
Dmrt1	0.0732798309878584	NA
Dmrt2	0.0559969869960257	NA
Dmrt3	0.0336453273075197	NA
Dmrta1	-0.0189279636890225	NA
Dmrta2	0.0820694376968962	0.479368465136411
Dmrtb1	-0.13185882396899	NA
Dmrtc1a	0.0460509550836461	NA
Dmrtc1b	-0.0186403579075947	0.803305322926447
Dmrtc1c1	0.00777667318230435	NA
Dmtf1	-0.162812245503039	0.344507343811026
Dmtn	-0.257405669556121	0.187478991395275
Dmwd	0.00590684718784296	0.954985609494066
Dmxl2	0.0431008070906032	0.829498658331932
Dna2	-0.0933143068386775	NA
Dnaaf1	-0.155111402252393	NA
Dnaaf2	0.279636000429424	0.0175157778395929
Dnaaf4	-0.0485005072190416	0.518491546646527
Dnaaf5	0.0167600161299646	0.941723254575671
Dnah1	-0.149529178027824	0.391788456863687
Dnah10	0.0703790349519213	NA
Dnah17	0.0176970386915123	NA
Dnah2	0.0354040057331559	NA
Dnah3	-0.00795144903654954	0.934530317803901
Dnah5	0.015775758450971	NA
Dnah6	0.111501761515228	NA
Dnah7	0.000493943009144182	NA
Dnah8	0.029462961069334	NA
Dnah9	-0.0444364900528846	NA
Dnai1	0.0399058125886711	NA
Dnai2	0.085430498196251	0.514554557369804
Dnaja1	0.515674283846712	0.00887419611224184
Dnaja2	0.434219217940104	0.00106324608084779
Dnaja3	0.015869565290533	0.91724479703521
Dnaja4	-0.0141524773073369	0.95531504778216
Dnajb1	0.048680370508956	0.743451720147322
Dnajb11	-0.0898824935538878	0.670087409755137
Dnajb12	-0.158077549334228	0.361742877687524
Dnajb13	0.177263366136314	0.169324789605561
Dnajb2	0.0773398140711175	0.603345722610532
Dnajb3	-0.120089726704824	0.614534178954686
Dnajb4	0.40462289026963	0.0258655121335796
Dnajb5	-0.0100662288881574	0.913688368768888
Dnajb6	0.0777354361595979	0.701041224104621
Dnajb7	0.075305721109487	NA
Dnajb8	-0.143416567231543	0.375292620518793
Dnajb9	0.390003536656724	0.0641746535867836
Dnajc10	0.446108699502032	0.000214788580202411
Dnajc11	0.0882400348219905	0.58725605525679
Dnajc12	0.371089866433271	0.0126064615305065
Dnajc14	-0.126889308584342	0.307806287277704
Dnajc15	0.0583075349357589	0.766884100992253
Dnajc16	-0.337655332509153	0.155579116405456
Dnajc17	0.107760851715317	0.467441023862013
Dnajc18	0.133706935543492	0.434482390906515
Dnajc19	0.298102379130924	0.118757294950652
Dnajc2	-0.00278944098481837	0.989629905393554
Dnajc21	0.847359061409703	0.00115703821105133
Dnajc22	0.442301835042208	0.0326225026681429
Dnajc24	0.517038798679527	0.000985986541804011
Dnajc27	-0.0240009795529179	NA
Dnajc3	0.0514219139571797	0.732772647251627
Dnajc30	0.335667492171221	0.00191208746610358
Dnajc4	0.140665352325524	0.245340069490936
Dnajc5	-0.153358420275087	0.282911841524536
Dnajc5b	0.111796927882814	NA
Dnajc5g	0.0330707469862803	NA
Dnajc6	0.0317927628027332	0.705381360387597
Dnajc7	0.193756259045497	0.56956422615868
Dnajc8	0.0606574174235011	0.550136188767512
Dnajc9	0.156563079783876	0.352816435827129
Dnal1	0.0169004166460809	NA
Dnal4	0.198249873345362	0.0240225432103573
Dnali1	0.198407051928067	0.0867361878797069
Dnase1	0.148836648994689	0.776309238757135
Dnase1l1	0.257291153271902	0.0785247544322344
Dnase1l3	0.213358780877428	0.547548725958248
Dnase2	-0.0250377019278822	0.853460933528448
Dnase2b	0.587277374631334	0.142332487697563
Dnlz	0.478453255313934	0.00600744867216007
Dnm1	0.187137311685849	0.267044957090564
Dnm1l	0.0281246969353433	0.748575082514283
Dnm2	0.0202182042877528	0.938017061746915
Dnm3	0.086789308009541	0.302302137900698
Dnmbp	-0.021854758906346	0.917388785733745
Dnmt1	-0.131303830592026	0.254651788550559
Dnmt3a	-0.102498249048417	0.577612817375412
Dnmt3b	0.585524210747721	0.000974931521597594
Dnmt3l	-0.0292401556154243	NA
Dnpep	0.0719963987165251	0.553366497262647
Dnph1	0.559830040967718	0.00722094845827287
Dntt	0.218484133984078	0.156180447864819
Dnttip1	-0.343405646007906	0.0325016643433548
Doc2a	-0.0350707645771049	0.689966920334245
Doc2b	0.0826725625145226	NA
Doc2g	-0.171098618052961	NA
Dock1	0.0710033646406592	0.343448995936445
Dock11	-0.106064486748941	0.242501007548702
Dock4	0.110269872947224	0.0724031082714109
Dock6	0.00701804613439272	0.978454529518125
Dock7	0.225641105243787	0.0712399832111974
Dock8	-0.0692961605103051	0.638278600974777
Dock9	-0.189382461012973	0.0532507720925297
Dok1	0.157477529059043	0.381891263588663
Dok2	0.0909928675800789	0.605545039922522
Dok3	-0.336264870192309	0.168893650096732
Dok4	-0.0375425190308656	NA
Dok5	-0.171652443713347	0.123274994588081
Dok7	-0.0128009197786927	NA
Dolk	0.514852351044787	0.0111355677305
Dolpp1	-0.252626741956098	0.128143731481395
Donson	0.383078511614114	0.00867364179445353
Dop1a	0.156667934758097	0.406037104248157
Dop1b	-0.0832822357388991	0.608052121325042
Dot1l	0.0192092415008327	0.94476977228148
Doxl1	-0.467309011572981	0.162421247855341
Doxl2	0.0189880235421187	0.856235338896606
Dpagt1	-0.0765685401088128	0.554545019279031
Dpcd	0.0693512494206834	0.616286793241729
Dpep1	-0.0477149487816986	0.729486857123521
Dpep2	0.276673159172638	0.445346065293733
Dpep3	-0.132418959927174	0.284423993548173
Dpf1	-0.285946649350664	0.153300936575232
Dpf2	-0.154018844630652	0.293588561582183
Dpf3	-0.116669395219811	NA
Dph1	0.211164024825887	0.063441297705479
Dph2	-0.576636122626039	0.0105768346393064
Dph3	0.69272818460167	0.000109293461981289
Dph5	0.430040173768038	0.0035975107225144
Dpm1	-0.274289331109463	0.400871950398846
Dpm2	0.45809291115819	0.00915259467271441
Dpp10	-0.0964155103324966	NA
Dpp3	0.124792210676956	0.239476648137688
Dpp4	0.449166276330137	0.304895496588564
Dpp6	0.0718539814864458	0.710220259917952
Dpp7	-0.209837512612147	0.219502371573107
Dpp8	-0.0165143889527606	0.85829875543946
Dpp9	-0.223286761610366	0.188929243676646
Dppa1	-0.76286167876536	0.00943980735132447
Dppa3	0.00405848407413067	NA
Dpt	0.314480829155754	0.219552343712137
Dpy19l1	0.25802193949264	0.0133672542375404
Dpy19l2	0.129236296375849	NA
Dpy19l3	0.0201657448251966	0.850558735063898
Dpy19l4	0.386817392980149	0.00160442591380625
Dpy30	0.104979113220992	0.649671686467998
Dpyd	0.063978809768698	0.508112439440678
Dpys	0.033755157632835	NA
Dpysl2	0.0722574699645815	0.460057732568045
Dpysl3	-0.108959255122147	NA
Dpysl4	0.228446191054553	0.148720726902898
Dpysl5	-0.0434680338442721	NA
Dqx1	-0.0738611243052176	0.717003873531798
Dr1	0.509661115305947	0.000447243711830676
Dram1	0.20956067561131	0.173567668209484
Dram2	0.647509587635586	0.000112024092804152
Drap1	-0.132519510290052	0.563971817438643
Drc1	-0.488631760655519	0.0118669753188893
Drc3	0.200246518082039	0.243808315564361
Drc7	-0.141659543424393	NA
Drd1	0.0613820131200935	NA
Drd2	-0.216190570490947	0.0218773426596306
Drd3	-0.626262270969839	0.0324876402088881
Drd4	0.215693912326809	0.463081247101681
Drd5	0.077950360817697	0.916253752159893
Drg1	0.0571974666438697	0.875957193690703
Drgx	0.00832577244846799	NA
Drp2	-0.139572058912785	0.210841778565198
Dsc2	0.159649509090878	0.052400149589569
Dsc3	-0.0711720779164366	0.455679736466962
Dscam	0.0135230453441366	0.88406920576469
Dscaml1	0.031127785705598	0.873644544333432
Dscc1	-0.0136961773908197	0.959410675655515
Dse	0.490729378608552	0.000306874228806849
Dsel	0.304670647789867	0.0165078885153229
Dsg1	-0.0106242912541559	NA
Dsg2	0.252449523746964	0.191628129771452
Dsg3	0.0793815489454648	0.331863042340596
Dsg4	-0.00193801629203882	NA
Dsn1	-0.378865478741765	0.0114537086890139
Dsp	-0.00801009341903391	0.938839597357298
Dspp	0.0565811161558418	NA
Dstn	-0.562626457618906	0.00446891091838941
Dstyk	-0.0162854770706558	0.864526694598671
Dtd1	0.31101517019973	0.00413089770434864
Dtd2	0.347294173684782	0.0151338472599094
Dtl	0.0469824146090403	0.593292816739628
Dtnb	0.0721340423082752	0.65925634490146
Dtnbp1	0.0500012371123999	0.718412276329821
Dtwd1	0.379700971668698	0.00406459763034386
Dtx2	0.0997098753342645	0.666264156012578
Dtx3l	0.0344987845454003	0.87959162688966
Dtx4	0.344258410803056	0.00730329490600769
Dtymk	0.287314495501127	0.0975274088929686
Duox1	-0.151028750661419	0.31612400082781
Duox2	0.135511588147932	0.108580740560494
Duoxa1	0.0905239996264156	0.558138236639026
Dupd1	-0.124530090321946	NA
Dus1l	-0.153918320399541	0.339162569164613
Dus2	0.0701003988503199	0.761223231527012
Dus3l	0.0817095897704334	0.65472522899183
Dus4l	-0.0378546721315836	NA
Dusp1	-0.151667777359412	0.726356910487783
Dusp11	0.281156519209638	0.0792011975855795
Dusp12	0.265689373183481	0.0427052387309841
Dusp13	-0.570021174781407	0.00201790654433723
Dusp14	0.207141925614139	0.0494695530024349
Dusp15	-0.0790439488748751	0.545275022390589
Dusp16	-0.126653374790776	0.329615321098465
Dusp18	0.18154853439882	0.204786190192768
Dusp19	0.502109532557697	0.000979401748792645
Dusp2	0.0293328893949942	0.943699891985741
Dusp21	0.143393281221197	0.11948276656604
Dusp22	0.626920543652322	0.000251345781452457
Dusp23	-0.0277109301217697	0.708880290276197
Dusp26	-0.0139433706455243	NA
Dusp27	0.0362875633942901	0.839958520294984
Dusp3	-0.0834255926638674	0.693185536064747
Dusp4	-0.243541120175972	0.117546177071456
Dusp5	0.359555402122961	0.0773447894382186
Dusp6	-0.417279846609318	0.172276837886061
Dusp7	-0.0353133393562679	NA
Dusp8	-1.10865520446932	0.0642686663509661
Dusp9	-0.0871558831374406	0.203573094652518
Dut	0.222819738243514	0.336590235678655
Dux4	0.00879642761127553	NA
Dvl1	0.162151327294255	0.599713752037344
Dvl2	-0.459551914668129	0.16430971602907
Dvl3	-0.021991958549612	0.815227438056901
Dxo	0.263136640376676	0.041108823115986
Dydc1	0.123879204141126	0.559643610288936
Dym	-0.130535326280302	0.444861437384286
Dync1h1	-0.0562064306635239	0.503940394702096
Dync1i1	0.248578554994328	0.258287198282457
Dync1i2	-0.330094189415124	0.0460718904454456
Dync1li1	0.0374103748771697	NA
Dync1li2	0.245189430952717	0.0342179399807001
Dync2h1	0.0244822740260293	0.857712018405611
Dync2li1	0.155595280240918	0.160282216501999
Dynll1	0.236008849536676	0.023708244594236
Dynll2	0.420293876687343	0.0051850781805448
Dynlrb1	0.00599490357910781	0.967006507516171
Dynlrb2	0.0471142016759867	NA
Dynlt1	0.288979268398618	0.0130478532447206
Dynlt3	0.265710385049852	0.0202629179187036
Dyrk1a	0.215812368775785	0.243951336096541
Dyrk1b	0.0357781493619553	0.766235738936373
Dyrk2	0.285003558739653	0.0310951108821
Dyrk3	-0.00805200575063925	0.980274461110382
Dyrk4	0.216133298421146	0.0266199792307791
Dysf	0.0834789739273791	0.652531751224283
Dzip1	0.548157170700513	0.0393891984627026
Dzip1-ps1	0.0713693436849754	NA
Dzip1l	-0.177194767102297	0.708659160228848
Dzip3	-0.00257054684280522	0.994719025587963
E230034O05Rik	-0.0869026476529369	NA
E2f1	0.160041508102275	0.17105028605896
E2f3	-0.242882575109748	0.564462274923504
E2f5	0.00826789650915405	0.938839597357298
E2f6	-0.0372505921230255	0.802182649212587
E2f7	0.00968527275091624	NA
E2f8	0.447759256000923	0.00199174098282247
Eaf1	-0.0288555920601103	0.709246933744402
Eaf2	0.679185179312298	0.0350126569485788
Eapp	0.366698098048079	0.0516880172749323
Ear1	0.354193497878438	0.663042242798573
Ears2	0.287299670298268	0.117546177071456
Ebag9	0.114109434292532	0.342599665475725
Ebf1	0.233341393913182	0.780152520601679
Ebf2	-0.0771677856971973	0.436703971116281
Ebf4	-0.0203420676021926	0.855478609327705
Ebi3	0.0958305252961509	0.766884100992253
Ebna1bp2	0.0504766897007709	0.804210196875516
Ebp	-0.115849921909261	0.620898202014972
Ebpl	0.269906037029502	0.0889233942414457
Ece1	-0.431706826710503	0.0783093703383131
Ece2	0.0728308709635703	NA
Ecel1	-0.181093864329519	0.280021248495823
Ech1	0.183103191514242	0.191963910363129
Echdc1	0.188036916601025	0.113725828525864
Echdc2	0.189096623944129	0.364466423200439
Echdc3	0.162795426075219	0.307444993332255
Echs1	0.334599513596251	0.0149144054733797
Eci1	-0.0578172741937788	0.80943392599238
Eci2	0.615994995769668	0.186018046046089
Eci3	-0.0329845225007848	0.901938072560428
Ecm1	0.0445173316198835	0.802873461547285
Ecrg4	-0.122847098163971	0.746818310498548
Ecsit	0.304619909784122	0.0791418562372789
Eda	-0.12660643671642	NA
Eda2r	-1.12469332487282	0.0544347505098765
Edar	0.0507295908659087	NA
Edc3	0.4834227499579	0.00205139130091085
Edc4	-0.553148578239738	0.00143655030173584
Eddm3b	-0.575715946020783	0.159431886335416
