gene_name	Injury.Day28vsControl.Day0_log2FoldChange	Injury.Day28vsControl.Day0_padj
ZNF655	-0.0133813800728214	0.980912938264523
ZNF789	-0.114129674738255	0.791244951394581
	0.108178975383446	0.778729377483257
BUD31	0.394182793838031	0.349033947713312
ARPC1B	0.914878113813757	4.51233842433186e-05
	NA	NA
GJC3	-0.0820323525466847	NA
TRIM4	2.54684673288706e-06	1
	0.000134885299026144	NA
	0.855548420144177	0.08597928294331
	0.306595844255712	NA
	-0.0955320542305455	NA
LAMTOR4	0.213465718005826	0.70141969894373
C7orf43	-0.24423356072608	0.500619143082121
GAL3ST4	0.825431341948561	0.207319593564431
GPC2	0.27756784846604	0.787796576118317
STAG3	0.210090859885303	0.83864057835404
PPP1R35	-0.245867010668169	0.713449089848863
PVRIG	-0.341154321057164	0.717983011721701
ZCWPW1	-0.993297161319218	0.0547444287204231
AGFG2	0.275011165557102	0.333387315413664
	-0.791476591404147	NA
LRCH4	-0.433677690151518	0.078826791224001
GIGYF1	-0.779735300977764	0.000805998433396088
GNB2	0.309765998582779	0.149882037393648
ACTL6B	-0.107812298024263	0.93312091664488
TFR2	-0.34461670252513	0.536135683347189
POP7	-0.088213093208078	0.872526784127143
EPO	0	NA
ZAN	-0.21883853549926	NA
EPHB4	0.545493505710876	0.0242534344006125
COL26A1	0.176682037185138	0.907660667652668
IFT22	0.0657188337999102	0.836879206053524
MYL10	0.364684847788474	0.65670847566109
CUX1	0.0473504845863025	0.893094070307965
SH2B2	1.78975600534834	0.000124067044284817
PRKRIP1	0.221497202457908	0.678455857966679
LRWD1	-0.106935748000057	0.829349308801562
	0.144346232722817	0.745560807772249
ZP3	0	NA
YWHAG	0.417772091016211	0.0476990566439444
	-0.0149032679304874	NA
HIP1	-0.267674868438311	0.681517840680511
FKBP6	-0.467760379128833	NA
TRIM50	-0.189224188964918	NA
NSUN5	-0.0697968102176238	0.890196577301086
	0.170420284639735	0.778729377483257
BCL7B	-0.108434144326837	0.893229797402072
TBL2	0.257091290049197	0.334689107670338
MLXIPL	-0.861285527012332	0.222998734958888
DNAJC30	-0.214310859969284	0.720192721630375
BUD23	0.027783186576511	0.941768817592623
ABHD11	0.0539217757752667	0.911192891893169
TMEM270	NA	NA
METTL27	0.2628007145306	0.711590244718913
CLDN4	-0.0319237098826042	0.990567926936317
	0.315678715509287	0.193317041640211
GTF2IRD1	-0.287922285424157	0.417525864590679
GTF2I	0.0599486975932539	0.851717790038846
NCF1	-0.184289763381336	0.776364506316948
RCC1L	-0.286298901520883	0.227629865167656
AUTS2	-0.0828811148352862	0.928716258350871
	0	NA
CALN1	-0.162773128612679	NA
SBDS	-0.192085578001208	0.461789371079709
	0.149032498176848	0.614892236475767
	-0.0753440145169585	0.80588868528806
TMEM248	-0.129028638444045	0.521865776802706
TPST1	0.508262113193856	0.0659174066523926
ASL	-0.317062830257257	0.517638132190876
GUSB	-0.0649009535830306	0.82201876907518
NUPR2	-0.123009348151129	NA
	-0.0446006354242123	0.921504088145073
PHKG1	-0.259365208287144	0.602188331951125
	0.347152449768918	0.3757261736312
PSPH	0.174532480072496	0.78679073052111
	0.306142854329953	0.466899153944514
SEPT14	0.0145127526164505	NA
C16orf58	-0.429117168566589	0.338020962445941
ITGAM	-0.429982470399546	0.46026583302406
TRIM72	-1.10310400785141	0.0866270285451924
PRSS36	0.191954469869594	NA
BCKDK	0.408717022833911	0.149727915597327
PRSS53	0.0766629275966129	0.923303566487523
ZNF668	-0.0169747412812427	0.988855172225928
STX4	0.329728753185324	0.357825482575485
ORAI3	0.53793009728527	0.0156637629079479
STX1A	0.522858435162363	0.471329829916998
	NA	NA
CTF1	-0.992299404383144	NA
BCL7C	0.20893124263949	0.707018585628463
CCDC189	-0.482026638265699	0.58546892283947
ZNF629	0.00342804547875855	0.990946940029704
SETD1A	-0.19339471027603	0.445222241406292
RNF40	0.0632392857192151	0.805392483139972
PHKG2	0.0324148503992106	0.953185650980502
	-0.476057226778427	0.537907747269226
PRR14	-0.0211491413628004	0.965173001807033
CD2BP2	0.163117453157186	0.508678684912541
	0.256654737761263	0.193104639271036
ITGAL	0.470466707607248	0.0623242155138568
TBC1D10B	0.264754187949877	0.178148286707868
MYLPF	0.910032427958758	NA
SEPT1	-0.438994781243013	0.570797161238491
ZNF48	-0.0667703230550664	0.908103456976446
TUFM	0.320818038782673	0.204813840989646
SH2B1	-0.183943479657286	0.474919377371089
ATP2A1	-0.25438001280036	0.776764149059367
RABEP2	-0.0669968254786261	0.904590587157753
CD19	-0.686846611708905	0.0705598181577605
NFATC2IP	-0.0329877309697168	0.935726913995478
SPNS1	0.0936656407617007	0.786703317697381
LAT	-0.548005216903249	0.177339177737982
XPO6	0.0709126690790182	0.76757006856663
	-1.34401979394262e-05	NA
KIAA0556	-0.141036626664788	0.748970921785789
GTF3C1	-0.37520373356913	0.261030606620854
IL21R	-0.337414299544643	0.707347188591687
IL4R	1.61878373858594	1.17631889805815e-06
KDM8	-0.0653386121334784	0.920111041824711
ZKSCAN2	-0.414264267907125	0.370462817886204
	0.069222005171469	0.897305793609334
RBBP6	0.0184435686568298	0.980862112197546
SCNN1G	-0.119760654413883	0.921504088145073
OTOA	0.182553102840305	NA
EEF2K	0.216972064196061	0.360169485174471
POLR3E	0.0413284721283521	0.911981320072813
SDR42E2	-0.042417607109463	0.983115190263537
UQCRC2	0.0950780472337274	0.687584839513542
	NA	NA
	-0.0604246695381084	NA
CRYM	-0.95417945804742	0.222777635615417
ANKS4B	-5.52513437928139e-06	NA
ZP2	0.000637489111257599	NA
LYRM1	-0.0623109034790343	0.921610606600076
DCUN1D3	0.277670762061449	0.480119640362772
REXO5	0.376488778442104	0.0866518895892314
ACSM3	0.917988052213091	0.0310266410909527
	-0.958354122679315	0.191364178668108
UMOD	NA	NA
PDILT	0.127410829232213	NA
GP2	-0.965964212395425	0.145251876265933
GPR139	NA	NA
GPRC5B	-0.222101816973195	0.67887449937539
TMC7	-0.855338033145412	0.105671033452817
TMC5	0	NA
XYLT1	0.836094888708129	0.173704354196754
ABCC6	-0.0356599072715231	NA
	-0.123141419561069	0.765503836387508
PARN	0.0700151553875821	0.838741081873712
ERCC4	0.0315947624159375	0.972452622417823
	NA	NA
ZC3H7A	-0.115452323534399	0.77187303102113
TXNDC11	-0.388081319753072	0.0427078570836235
SNN	-0.363498065938152	0.664498420654676
	-0.36946744173939	NA
CIITA	0.175871472083178	0.760962406914857
TEKT5	-6.518270109351e-05	NA
USP7	-0.0491841924439337	0.904614880618333
ABAT	-0.0741829127651489	0.904452598134863
METTL22	0.0883562018495134	0.879323021084598
TMEM114	NA	NA
RBFOX1	0.784936554313257	0.119959529626483
	-0.019426500138727	0.96162367068454
	0.0208090210331854	0.960703387399786
	-0.0431268891517039	NA
UBN1	0.154086066924909	0.626791826222084
NAGPA	-0.0265424739367713	0.969759988623487
SEC14L5	-0.203379407372232	0.829200308135063
PPL	0.670198000006481	0.639470405097235
MGRN1	-0.307726372463577	0.150495675315309
GLYR1	0.0491418696294982	0.923590594647976
ROGDI	0.26785464570732	0.705243332003522
SEPT12	-1.04830929387258	0.227000529454625
	-0.651519895867084	0.17154346775212
ANKS3	-0.451671473504938	0.269770572377318
	-0.653973508130665	0.163682313563568
CDIP1	-0.513581321343628	0.121020626223789
HMOX2	0.0349858397241602	0.935858172522675
NMRAL1	-0.0800920240576838	0.904982765128741
	0.283870310022233	0.664647238708805
	0.0281266904044304	0.97078871670505
SRL	0.132273671969654	0.847692483786542
ADCY9	0.0620565331475941	0.900723505705563
CREBBP	-0.541529884377595	0.2809504471039
TRAP1	-0.141957823840503	0.61391316530685
SLX4	-0.492587100817695	0.151808847229734
CLUAP1	-0.0832355654420454	0.794150946367584
NLRC3	-0.9311735517455	0.150777787687334
C16orf90	-0.176598054487712	NA
ZNF174	-0.285005983622826	0.210438114489524
OR2C1	0	NA
	NA	NA
SNRNP25	0.282027192925125	0.554117124269289
ZNF263	-0.228834522178263	0.545030535068356
	-0.757957370901789	0.36461106345143
ZNF200	0.186128014261985	0.729714631618469
ZNF213	-0.719658552146096	0.0229320271602214
RHBDF1	-0.138574070602399	0.808310354973727
	NA	NA
POLR3K	0.0443246006531113	0.835838328574686
IL9R	-1.21860161073503	NA
HBZ	-0.0139620888732649	NA
HBM	-0.887078028778617	0.300829855527257
	-1.4568473881367	0.0990904711395017
LUC7L	-0.324550470952647	0.428192381732745
	0.273256141900769	0.581105657520121
NPRL3	-0.48652130241401	0.121081542353506
MPG	-0.477391590624233	0.293656286763255
PDIA2	0	NA
MRPL28	0.174444852047202	0.744711385034863
TMEM8A	0.183353915233192	0.680925090610814
NME4	0.59905877202932	NA
DECR2	-0.565298674648464	0.251639558250796
JMJD8	0.59028909847076	0.0412516050842765
PRR35	NA	NA
WDR90	-0.11966734486711	0.923590594647976
PIGQ	-0.361665906517314	0.268873128685554
CAPN15	-0.365095892167409	0.167323600851127
MCRIP2	-0.321947974014213	0.583091477931978
RHOT2	-0.293634590658069	0.524784272834911
RHBDL1	-0.288432596588902	0.681690086039291
RPUSD1	-0.131980981300809	0.842698369695344
	-0.00362636858992394	0.958524131335847
CIAO3	-0.204615663927512	0.735045672956263
HAGHL	-0.53215935644988	0.563052011418199
FAM173A	-0.105210287642788	0.869165281941832
METRN	0	NA
FBXL16	-0.513682780250337	0.493745919663896
WDR24	-0.262738838708123	0.479816652946407
STUB1	0.031741730410549	0.935858172522675
LMF1	-0.111223126441416	0.839498417773053
CHTF18	0.647542295019629	0.0920667036816457
GNG13	0	NA
HAGH	-0.0822827023640063	0.836873127878075
IGFALS	-0.969030072479682	0.225247964386505
NUBP2	-0.361429019986329	0.462037332658627
MRPS34	0.345279590292654	0.407210258378112
NME3	-0.575358527631141	0.669429997794511
MAPK8IP3	-0.432752366417007	0.169529474766731
JPT2	0.451120213265503	0.0564316329042463
IFT140	-0.559943817815884	0.046676958955802
TMEM204	-0.570253315762691	0.372500556326357
TELO2	-0.285171153264691	0.471752922972988
CLCN7	-0.551139616141597	0.259722994607268
CRAMP1	-0.643121625664121	0.000659702388582228
BAIAP3	-0.20323156219634	0.822442296751894
TSR3	0.193678353495125	0.662610602027895
GNPTG	-0.351133189330915	0.0356725396590421
	-0.153423738344078	NA
NOXO1	-0.0265285662560823	NA
	0.308263382440062	0.416114693549683
SYNGR3	0.199993673313055	0.800444800022517
SLC9A3R2	0.223600357268317	0.870732296655702
NTHL1	-0.298651107202107	0.563031997356885
TSC2	-0.345925575852524	0.51302431091374
PKD1	-0.848338426537338	0.0358541911832124
TRAF7	0.143627612810659	0.601823569834033
MLST8	-0.160206927222729	0.599423970108925
BRICD5	NA	NA
E4F1	-0.435142806361147	0.353866240938139
RNPS1	0.185209318184089	0.125502600078344
ABCA3	0.0126002539044037	0.983128942521338
	-0.043093177178001	NA
NTN3	-0.451701966462863	0.522141497414086
TEDC2	-0.207516328994042	0.738103365800448
ATP6V0C	-0.254177606517993	0.569026485898304
	0.190095922217853	0.759701988591816
KCTD5	0.135426611042157	0.722269087874066
	0.199043987613085	0.67419740615776
PRSS27	-0.581451506426555	NA
	-0.000423244296462205	NA
ZNF484	-0.12454858112023	0.75646959288077
IARS	0.113288710239508	0.756894123672459
NOL8	-0.0660874722749796	0.889060510558111
	0.59154147047317	0.309186696964112
ASPN	1.22814435951621	0.0752557734487912
OMD	-0.785742503684902	0.099246994804756
CARD19	0.273781988982928	0.49344811579808
	0.183565892713657	0.530227410815632
PHF2	-0.127259483453789	0.819673566529436
BARX1	-0.295652623255541	0.503185696534968
IL1B2	NA	NA
	0	NA
CKAP2L	2.40358307059041	1.05618338176241e-09
IL1A	0.276164975870618	NA
NT5DC4	0.0391435183288454	NA
CHCHD5	0.546870243482395	0.190835354627292
ZC3H6	-0.278421815344043	0.579417436311726
TTL	0.0762604280811398	0.806550075301444
POLR1B	0.163476878559807	0.636950696587547
ZC3H8	-0.332436305829985	0.385005268077988
FBLN7	-0.275725560964304	0.577494163640643
MERTK	0.723619380313132	0.283978674594597
ANAPC1	-0.064240054550026	0.871152107865835
	-1.18271638025474	0.101386462578905
NPHP1	-0.19843778291489	0.540279800473164
MRPS5	-0.00854002956410382	0.983448256300676
	0.892637840502694	0.131406416453423
ZNF2	0.0673472534710073	0.900327559890529
PROM2	-0.322722262413657	0.689481097203613
KCNIP3	-0.972489142881826	0.0604291565112808
	0.114013841203942	0.85338041627642
GPAT2	0.106147230198764	NA
ADRA2B	1.02651623367307	0.135053237729955
ARID5A	0.884186552468775	0.0405248985879819
NEURL3	0.0011872811802804	NA
NCAPH	1.34494743945891	3.38124452407734e-08
ASTL	NA	NA
SNRNP200	-0.257334146180379	0.297511975111749
CIAO1	0.499636889555146	0.164855976506029
STARD7	-0.279038457300307	0.477013643510489
EDAR	-0.718319533114719	0.402000590246175
CCDC138	-0.0611243813438544	0.900723505705563
RANBP2	0.0896892101296675	0.866458865553967
	0.191243605004326	0.446033140782318
GCC2	-0.0719259260957773	0.797497574792794
SLC5A7	NA	NA
ST6GAL2	-0.870018556537989	NA
UXS1	-0.0400668347033533	0.91873027764568
NCK2	-0.110660219967486	0.73879473498722
FHL2	0.848092190027533	0.277983678593084
TMEM182	0.785667033849477	0.205334575565689
SLC9A2	-1.57726461622745	0.00847490381174236
SLC9A4	0	NA
IL18RAP	-0.211125798820519	NA
IL1RL1	0.39679918522313	0.506581501710703
IL1R1	0.179072354369209	0.751240106132382
MAP4K4	0.607353072215275	0.00970477864522856
RFX8	-0.0295863400212561	NA
CREG2	-0.0576077722361903	NA
CNOT11	0.103477872810354	0.732220286934785
RNF149	-0.127118871814335	0.66157436002146
TBC1D8	-0.224341516741476	0.628940260433487
	0.0584534735048567	0.928294397279902
NPAS2	-0.24891638573757	0.738751419161128
CHST10	0.03509188899509	0.921645345427575
LONRF2	-0.397225055111063	0.522023031600817
REV1	-0.129106174540404	0.620740942581082
EIF5B	0.630879963696426	0.108061276691769
TXNDC9	-0.0249331125718944	0.955502604403342
	0.203820459667176	0.701009998299854
MITD1	0.200908539036417	0.68565588886549
TSGA10	-0.0419696798015066	0.923868232588955
KIAA1211L	-0.306609250275624	0.649577790757175
MGAT4A	-0.14635292663903	0.585811066582352
INPP4A	-0.363640796744572	0.522876983970899
TMEM131	0.0710010604117174	0.866759938718982
ZAP70	-0.651480208137237	0.330376181992648
ACTR1B	-0.193069064444212	0.514677742304225
COX5B	0.427097424461475	0.29949447296891
FAM178B	0.14735327053454	0.911330889051994
SEMA4C	-0.0194417474298477	0.968869116990116
ANKRD23	-0.0321267382487401	NA
CNNM3	-0.466122640294822	0.00458932741533601
CNNM4	0.0470490182580109	0.911660735831016
	NA	NA
	NA	NA
RPIA	-0.0348644495990261	0.928217675816046
EIF2AK3	0.335568240053852	0.364227216107057
TEX37	3.25563794025198e-05	NA
	0.453493452203855	NA
CD8B	-0.329387408129354	0.654550731115751
FABP1	-0.522908111954	NA
SMYD1	-7.81665504505368e-05	NA
CD8A	0.0548675951957031	0.975859699731175
RNF103	-0.457258607182264	0.102096648141542
KDM3A	0.164013328507854	0.685526213247272
	-0.244049275189247	0.471752922972988
PTCD3	0.0523240485363486	0.840367612533072
POLR1A	-0.167279702438409	0.782190451454063
ST3GAL5	-0.81519753892293	0.0986057079022969
GNLY	-0.796584368418657	0.248123598271798
SFTPB	NA	NA
ATOH8	-0.483291072582842	0.305801419024254
RNF181	0.447085256355638	0.308520315588169
TMEM150A	0.349143442121429	0.423083441043934
	0.00747871037826686	0.99116394074599
RETSAT	-0.25537119476637	0.116921327648713
ELMOD3	0.0148252673199801	0.974505382781977
CAPG	0.643307387063632	0.216176540896077
SH2D6	0.412632869485471	0.661051742929659
TCF7L1	-0.0459237528008554	0.926218161635868
KCMF1	0.294383159654353	0.17466649240993
TMSB10	1.39301783921375	0.00311987335690884
SUCLG1	0.338298101921128	0.345174398637516
CTNNA2	-0.564581898292949	0.440115259872914
	0.171795097800805	NA
LRRTM4	-0.429663705164182	0.530886727953786
HK2	2.12286922548382	2.52245654505376e-08
SEMA4F	-0.206237549616858	0.545282554869728
M1AP	-1.54377887857886	0.00179514189134771
DOK1	-0.93807078213418	0.00670161671450549
LOXL3	-1.07550333579118	0.0053599743395977
AUP1	0.202200899575509	0.571636514301354
CCDC142	-0.334112571290355	0.0037720181519194
	0.167018046900712	0.347430436860433
TTC31	-0.443160593201922	0.126610231267198
LBX2	-0.583075316178003	NA
RTKN	0.00862971725575074	0.974881079795377
WDR54	0.718223228990495	0.0827228268387517
	-0.569768057687398	0.466550291229497
	-0.492681272605818	0.187734973843411
MTHFD2	0.242004390357704	0.590956153664064
TET3	-0.550805697552315	0.47877366617236
DGUOK	-0.572772169804959	0.0497792605615372
ACTG2	1.32180763814613	0.0676070150927541
TPRKB	-0.151385155755437	0.748555283195522
DUSP11	-0.291228303220148	0.165857820843204
C2orf78	NA	NA
STAMBP	-0.198297929886992	0.403439806887639
FBXO41	-0.000200673132442808	NA
CCT7	0.00202688540488508	0.993462575896419
PRADC1	0.431013137109543	0.303847890233297
SMYD5	0.260308270116048	0.2911791082724
NOTO	-0.115943981071909	NA
SFXN5	-0.71624474017328	0.0373847761484167
EMX1	-0.224227216927736	NA
	0.00323371588529189	0.994219178893961
EXOC6B	-0.11405490331743	0.8848396533715
CYP26B1	0.300664895558186	0.58920590712086
DYSF	-0.0606896187531564	0.92365102768812
ATP6V1B1	0.175221987176748	NA
NAGK	0.168709940908483	0.582711253348839
	0.190871284864402	0.466556835787644
VAX2	0.533950975566799	0.482860657756248
CD207	0.389122500803721	0.693489023688464
FIGLA	NA	NA
TGFA	-0.523269566920272	0.452406065291987
C2orf42	0.0521657066618694	0.906959666893748
MXD1	-0.524823475752106	0.0737010479257598
	0.288126876464348	0.654045650168758
ANXA4	0.249333007686943	0.366458578889405
AAK1	0.0557374442857128	0.95678500661164
GFPT1	0.0787793201963495	0.8593906919638
ANTXR1	0.290612014591598	0.522139177379733
ARHGAP25	0.589909594055214	0.611883198477496
APLF	0.0163107763619614	0.969460673457781
FBXO48	-0.110317481774878	0.849670386800527
PLEK	-0.127858285255093	0.798676642840742
CNRIP1	-0.510025916146416	0.131756421062424
	0.344207765134661	0.290569204313245
WDR92	0.0203026363783433	0.962260615306072
SPRED2	-0.673091768512807	0.0537025907860255
ACTR2	0.238691271752688	0.367429326567261
RAB1A	0.364600599250616	0.125982451973049
CEP68	-0.538819134619856	0.211984189290743
AFTPH	-0.00179137783746082	0.994219178893961
UGP2	0.410707188887172	0.244659366941712
EHBP1	0.04679677649053	0.936243433298635
B3GNT2	0.727298823880949	0.0561818688315745
	-0.0288127692815465	NA
COMMD1	0.471429244148023	0.131406416453423
CCT4	0.146579074985704	0.534293976626603
FAM161A	-0.540553841855031	0.0592076181938203
USP34	-0.0187417013953916	0.981150363311698
	-0.045192545812495	0.939472751877132
C2orf74	0.194390209602831	NA
PUS10	0.00939346389102135	0.986371686698158
KIAA1841	0.151872017562211	0.786642663780717
PEX13	0.0591355828929372	0.860225972217819
REL	-0.458773760021793	0.348282826394389
PAPOLG	-0.128632530050792	0.773774025814443
BCL11A	-0.0838710946843132	0.899252503508811
FANCL	-0.128453824375377	0.825473618015826
VRK2	0.0189039507139871	0.968869116990116
CCDC85A	-0.150126455803454	0.806996528304999
EFEMP1	0.531151350752985	0.318623021329415
PPP4R3B	0.310121007971858	0.593249698327233
CFAP36	0.153509007826823	0.776674077387225
CLHC1	-0.176850194876131	0.811095432156887
MTIF2	-0.192953943150674	0.445955566086548
CCDC88A	0.0895703171645211	0.866458865553967
C2orf73	-0.035272968504981	NA
PSME4	-0.432865478374473	0.0161876614711104
GPR75	-1.53801733704991	0.00121496202886644
ERLEC1	-0.0407868229856636	0.899252503508811
	-0.0796799584937307	0.846380972019051
	-0.114605127275833	NA
	-0.121846965482606	NA
	0.149219374352299	0.776160767483347
PPP1R21	-0.0414113143562311	0.909371134195626
	-0.0973222985291927	NA
KCNK12	0.893253890751709	0.185426177036875
MSH2	0.398332458462892	0.323084246422381
EPCAM	-0.790476470729549	0.177024182247668
STPG4	-0.235336008331652	NA
CALM2	0.599934323213846	0.0167297298585991
TTC7A	0.190218733483683	0.66266522331903
SOCS5	0.193263974820316	0.660485607966288
	-0.231606190371543	0.492235402844839
ATP6V1E2	0.763233454615561	0.298689348200112
TMEM247	-0.190591298471744	NA
EPAS1	-0.0299169417244695	0.969460673457781
PRKCE	0.144252722222608	0.822668074394719
SRBD1	0.164691252348152	0.71859877813522
SIX2	-0.0783965786850842	0.864014356244661
CAMKMT	-0.0893845026259311	0.836873127878075
PREPL	0.031050680772599	0.964442485530797
SLC3A1	-0.135416792657388	0.940863847739339
	0.0255361207830699	0.982353299975522
LRPPRC	0.129809589463569	0.760712072356519
ABCG8	-0.895662861174485	0.103202472669364
PLEKHH2	-0.153773845731445	0.781741859844213
THADA	-0.101504387289155	0.869261683567196
MTA3	-0.162970464130919	0.625840500207345
KCNG3	-0.0286876374680744	NA
COX7A2L	-0.128116189936367	0.616674887286344
EML4	-0.186643157051139	0.636473578285127
PKDCC	0.675178003242855	0.00272358146294294
THUMPD2	-0.0240449419410025	0.940863847739339
	-0.0286854871636575	NA
	0.161230095878752	0.883454116662889
MAP4K3	-0.0870700544104275	0.834855400951797
SOS1	-0.347470214303645	0.16704762996689
DHX57	0.0984408443375678	0.775657882405146
MORN2	-0.149605347143814	0.792767805068753
GEMIN6	0.020439995002233	0.972113087404142
	NA	NA
SRSF7	0.249943838496584	0.242872586449125
	-0.0907833806035937	NA
GALM	-0.061004846253882	0.835632765776945
ATL2	0.0950902006908567	0.823799331587844
	-0.431062738903329	0.348282826394389
QPCT	0.309300550613064	0.457922486495104
CEBPZ	0.28501009475129	0.427483702047365
NDUFAF7	0.0910966556963821	0.911330889051994
PRKD3	0.337807034039504	0.402505386442042
	0.122394131308146	0.923303566487523
GPATCH11	-0.0148919478894666	0.969460673457781
HEATR5B	-0.115301292501862	0.841431342006279
STRN	0.0152459207509657	0.988979432140835
VIT	-0.639576220350871	0.14973200376406
FEZ2	0.028904432621433	0.934776219678688
CRIM1	-0.966752189119804	0.0041551359428389
	-0.0376142809830457	NA
FAM98A	0.710668079905757	0.000354160562321295
RASGRP3	0.324291078697552	0.831779108310244
LTBP1	-0.170182986353989	0.778720760641893
	0	NA
TTC27	0.322601150018231	0.294180458380248
BIRC6	-0.210362847907729	0.777138735997335
	0	NA
MEMO1	0.4637702448136	0.0866518895892314
DPY30	0.0967001028409805	0.84456113059664
SPAST	0.286807213388752	0.382724629051802
SLC30A6	0.182527884606506	0.653567495600303
SRD5A2	0.0298725723243341	NA
XDH	-1.04342101402549	0.132159176493608
GALNT14	0.17087684525002	NA
YPEL5	-0.173384917947838	0.596478757511701
	-0.0574300984753845	NA
ALK	0.00231983579630851	NA
TOGARAM2	-0.478293107664888	NA
CLIP4	-0.913912316114724	0.131258598689157
WDR43	0.51193978045582	0.0383002049539288
SPDYA	-1.30919778908128	0.0017344370164278
PPP1CB	0.353922758122254	0.273775122125798
C2orf16	-0.02858412630802	NA
ZNF512	-0.276810031183964	0.35621918021857
GPN1	0.357079557063748	0.0327672598867203
SUPT7L	-0.0755924567263435	0.83662959730405
SLC4A1AP	0.241893315524375	0.643565842142047
SLC5A6	0.0667526421163509	0.901244592519861
PRR30	-0.0290658554352511	NA
PREB	0.24015367762535	0.480340538343871
ABHD1	-0.565166055911289	0.30451574511145
CGREF1	0.0923713064112105	0.892925123404015
KHK	-0.364253668831658	0.480119640362772
EMILIN1	1.0005432710153	0.00151087750578054
AGBL5	0.070865421323741	0.8672708294983
TMEM214	0.198242082512027	0.522139177379733
DPYSL5	0.148903424322941	NA
SLC35F6	0.148763157430199	0.636073797655816
KCNK3	-1.09842291759665	0.15716823288242
CIB4	-0.105799049045664	0.961100625627755
C2orf70	NA	NA
DRC1	0.312423379729009	0.613113003813394
HADHB	0.270923990416199	0.294723703571209
ADGRF3	-0.415231601021506	NA
HADHA	-0.0864937669416869	0.781401512417319
GAREM2	-0.336081540304181	0.67922907716996
RAB10	0.236322391980962	0.389198717792609
KIF3C	-0.443589806385534	0.176928084520554
ASXL2	0.119274484204191	0.895129190838958
	0.0340598815865027	0.941426716084893
DNAJC27	-0.370002564902287	0.285996566745467
ADCY3	-0.0849500353692529	0.861826334351921
CENPO	0.755281951597975	0.0250037549224051
NCOA1	-0.394646758925969	0.214276132744205
	-0.303967021167868	0.650229873088999
ITSN2	-0.148332124265343	0.860300725833722
FAM228B	0.0943167971113782	0.878815165857727
PFN4	0.000388662654316205	NA
TP53I3	0.120184662261485	0.860365868173303
SF3B6	0.163989810452829	0.618335074298806
WDCP	0.119747711980787	0.792847363319135
MFSD2B	-0.242681779198582	0.738088193318279
ATAD2B	-0.29015375478424	0.469858532880828
KLHL29	-0.736218235924014	0.0517719135150436
APOB	-0.874330558587449	0.187734973843411
	-1.25336103479987	0.0294022788385907
PUM2	-0.191246247069165	0.538671430326909
SDC1	-0.103135355596606	0.722750777647623
LAPTM4A	-0.15093851386018	0.381032793271609
MATN3	0.826787336672407	0.281347546415458
WDR35	-0.206341567520612	0.640655341830668
OSR1	0.800321897212377	0.323160303180304
	-0.326483829693637	NA
RDH14	-0.0922128872685398	0.817802283711118
GEN1	1.85035967323198	0.00081327651357415
SMC6	0.117270151585898	0.829370036612372
VSNL1	0.000126057271395661	NA
FAM49A	0.725305158645616	0.132159176493608
MYCN	-0.417826929598369	0.590394414149533
DDX1	0.102813703986667	0.760690803528615
NBAS	-0.176368992368853	0.600026062206459
LPIN1	-0.279479754685322	0.33748824367548
NTSR2	0.00034373747972791	NA
ROCK2	0.388019338969356	0.620129917073025
PQLC3	0.0807973614052985	0.909371134195626
PDIA6	0.284104428112263	0.165857820843204
ATP6V1C2	-0.067235070386635	NA
NOL10	0.167959947124311	0.533380755655829
TAF1B	-0.0196597036013434	0.95330499913358
YWHAQ	0.420743147979475	0.00787123836262755
IAH1	0.140901277992808	0.778254896351249
ADAM17	0.168467378097017	0.64769759241739
ASAP2	0.0820346640671426	0.904705697271395
KIDINS220	-0.382848892003697	0.246373709729884
ID2	-0.226386128925528	0.735321414191296
RNF144A	-0.592278234702212	0.14297471073086
CMPK2	0.123754980371224	0.960595999337606
RSAD2	0.217718658372772	0.993740374279209
SOX11	-0.14431560424328	NA
ALLC	NA	NA
	NA	NA
ACP1	-0.0813140829788177	0.831421770021831
	0.000134885299026144	NA
FAM84A	0.0639894265988355	NA
	0	NA
RBAK	0.117933983407492	0.765503836387508
	NA	NA
LETM1	-0.0393269119163238	0.911557277796345
SLBP	0.361822117394681	0.0604291565112808
	1.34283315406415	0.000473586352674696
TMEM129	0.0632086654518704	0.851651181158558
NELFA	-0.513831968320528	0.0602702766968449
NSD2	0.683179240331993	0.0118939587705554
POLN	-0.75766831042439	0.240034551659259
C4orf48	-0.200631077435719	0.908103456976446
MXD4	0.0353214468494421	0.938925686587187
ZFYVE28	0.121314246623385	NA
RNF4	-0.123769073163926	0.60388855914127
TNIP2	-0.0601593638085893	0.931409402412406
ADD1	-0.328543387389124	0.134683132589558
NOP14	0.092452544646196	0.851651181158558
GRK4	0.0643710050257533	0.91368146726102
MFSD10	-0.312935799414602	0.438903136605005
HTT	-0.377607471448777	0.204349531404664
RGS12	-0.315748046790038	0.417465459146676
HGFAC	-0.0437159295891476	0.936621919094309
LRPAP1	0.0527895973665294	0.920137214358962
DOK7	-0.487945812892149	NA
ADRA2C	-0.53798745049168	NA
	-0.000197820720645309	NA
JAKMIP1	-0.109860717883566	0.954860430644368
	1.28116805504121	0.007981904344655
KIAA0232	0.0875832870697241	0.921610606600076
PSAPL1	-0.248564311163288	NA
HMX1	NA	NA
ABLIM2	0.271198538004986	0.765544211260991
