gene_name	InjuryRepair.Day28vsControl.Day0_log2FoldChange	InjuryRepair.Day28vsControl.Day0_padj
THBS1	-1.35701921553602	0.00255950127933281
RASGRP1	-0.57682879523562	0.0740303659075547
FAM98B	0.559870904260805	0.0778880290360356
TMCO5A	NA	NA
MEIS2	-0.433305696980636	0.258764725656395
ZNF770	-0.556633039240857	0.0412256284296471
AQR	-0.304958322427744	0.273860195032689
ACTC1	-1.36993911847822	0.0373523705282234
	2.11461093565046	1.43618318772967e-09
SCG5	-0.45804363217724	0.46736322229633
PGPEP1L	NA	NA
TTC23	-0.277253895757687	0.44225437764712
LRRC28	0.178267272190915	0.288156796940098
CERS3	-0.0231238875281531	NA
LINS1	-0.195222924602428	0.406254565198574
ASB7	-0.379399683796769	0.124306195261823
ALDH1A3	1.6344818070945	0.00551645937836029
LRRK1	-0.474237545592025	0.0156326356101737
CHSY1	1.02797585164767	2.89908575163174e-06
SELENOS	0.379313161264775	0.147922303081895
GABRA5	-0.587513857685586	0.450159958689405
CACHD1	0.019575725261655	0.980125114415401
ATP10A	1.06297716470426	0.0101547979540573
	-0.381379004730323	NA
UBE3A	0.215261945353985	0.333739868546688
NDN	-0.423214279589757	0.0594055918294887
MAGEL2	0.492982109429366	0.202941992283785
MKRN3	0.00814533458080691	NA
	-1.03698520725261	0.0859585011045635
OTUD7A	-0.958590997888404	0.0417743068946261
TRPM1	-0.831507464820441	NA
MTMR10	-0.426925167767453	0.158964703774905
FAN1	-0.338936070774737	0.0271010425032157
MPHOSPH10	0.120938182314861	0.738015686570266
APBA2	0.326186962002368	NA
	NA	NA
	0.393059239487081	0.250581913334295
NFATC1	0.211460482127287	0.641320438888884
ATP9B	-0.417699352988366	0.0406223040163406
SALL3	0	NA
ZNF516	-0.0918023652378603	0.783561996756126
TSHZ1	-0.0149890802168657	0.978889138156201
CNDP1	-0.269605610325507	NA
CNDP2	0.417156528853123	0.0398515855277235
FBXO15	-0.32554313582523	0.679379046375781
C18orf63	0	NA
CYB5A	-0.11831259979991	0.738310081055588
TMX3	0.49959175810742	0.128092497173686
CDH19	-0.104581408086863	NA
CDH7	NA	NA
SERPINB8	0.87261355038919	0.0176804740859233
SERPINB10	-1.01616726917008	0.0975591683514727
SERPINB2	-0.857854244732325	0.0973050889407842
SERPINB7	-0.191505944572677	0.73509035358602
VPS4B	0.174761970222422	0.603000304339428
SERPINB5	0.39545960051126	NA
PHLPP1	-0.0723688882975357	0.864417399239024
ZCCHC2	0.0318257686713458	0.959656112607941
TNFRSF11A	-0.375385863878361	0.337536628513318
RELCH	0.0728908137618121	0.810197892500108
PIGN	0.0166655362446874	0.967914585382863
RNF152	0.00501290035838156	0.981351737559891
CDH20	-0.288600947285189	NA
MC4R	-0.127044519151885	0.850281467191966
CCBE1	1.88754429696067	0.00180953901395727
LMAN1	0.796832266352605	0.00244920083299947
CPLX4	-0.00731363149654825	NA
RAX	NA	NA
	-1.10692557514511	0.107165279191882
SEC11C	-0.10814891615929	0.736885868273884
MALT1	-0.660215001160346	0.0493724406914415
ALPK2	-0.334577024704271	NA
NEDD4L	0.212068649841275	0.656941801198872
	-0.283355880012185	0.597351773481083
SLC51B	-0.0119138919878013	0.9282012373745
PDCD7	-0.0570469839095788	0.906951264413303
CLPX	-0.1430366534491	0.56473668131841
CILP	-1.93368134690812	0.00253242679329594
PARP16	-0.169663225163396	0.449095543530365
IGDCC4	-0.237974229874726	0.502630701817991
IGDCC3	0.0701556783405314	NA
DPP8	0.165621742373606	0.60802997497386
HACD3	0.62956783291317	0.231528883542086
INTS14	0.0676669305043384	0.791197593410608
SLC24A1	0.258948081234524	0.706703974970332
DENND4A	-0.023191682124633	0.951791632414407
MEGF11	1.21874571462882	0.0344974750636844
DIS3L	0.147300263303351	0.713118948493922
TIPIN	-0.067361968968535	0.777947363638876
MAP2K1	0.442766234333576	0.108849224345675
	-0.466080307108211	0.169350474644358
ZWILCH	0.605308550895656	0.00208505150060011
LCTL	-0.225445390455028	0.784011017220884
SMAD6	-0.608086282373859	0.057587674449845
	0	NA
AAGAB	0.131344997196577	0.559082664026194
SMAD3	0.590343878986305	0.0577508447989829
C15orf61	-0.875031881744186	0.0387241694363039
MAP2K5	-0.158773518770846	0.574812313457152
SKOR1	-0.0308873276630159	NA
CLN6	0.158785862349066	0.733933550550984
PIAS1	0.158842306346789	0.721125284165814
ITGA11	-0.114854686494994	0.826878357567183
CORO2B	-0.837133723960249	0.0769079260245779
	-0.0792771836914248	0.795791251820316
NOX5	-0.132762203391979	0.837674543156424
PAQR5	0.613451886337358	NA
	2.77051954769929	2.88769725935777e-13
	-0.747978235729067	0.0364471123275237
TLE3	0.241504073096372	0.42461831122304
UACA	0.0309563679523029	0.944427591568825
LARP6	0.273008676380955	0.333216090335372
LRRC49	0.137191587309146	0.760739416225639
NR2E3	0	NA
MYO9A	0.128995877902223	0.850950506036635
THSD4	0.317806797266002	0.667110117134862
	0.167389045424051	0.506558231464227
GEMIN2	-0.166826819933743	0.449813554372668
TRAPPC6B	-0.142726602897019	0.567170492575681
FBXO33	-0.0456850122439699	0.904406865713739
LRFN5	-0.396297050319876	0.626012708120668
	NA	NA
KLHL28	0.0328096623565443	0.959656112607941
PRPF39	-0.363376898662302	0.13812663971245
MIS18BP1	0.521728988288336	0.0317752824732632
FANCM	0.508933732816812	0.255413237815125
RPL10L	0	NA
MDGA2	0.26937841003212	0.690535005348665
LRR1	0.269982915350332	0.461531146081827
RPL36AL	-0.532030829416138	0.149314174775642
DNAAF2	0.0353749495645821	0.909891085130562
POLE2	1.39567879941771	0.00437478534621155
KLHDC2	-0.113698457126296	0.602424726143254
NEMF	0.31531687067634	0.508550498130186
ARF6	0.969039655795484	0.000248180578917937
SOS2	-0.0325671591930225	0.934804604811315
L2HGDH	-1.18743767696801	0.061502818607356
ATL1	-0.171663272887485	0.716596365491383
SAV1	0.214723616846021	0.361433639177269
NIN	0.581707809858293	0.321546716152199
ABHD12B	-0.628947867251026	0.206310398098325
PYGL	-0.130141490256872	0.567324407378445
TRIM9	0.260307453464637	0.743810580181078
FRMD6	0.241312200198185	0.620551787066384
RTRAF	-0.280585808446212	0.428956682570981
NID2	0.582259272620049	0.121905329445151
GPR137C	0.539100646418984	0.492969998160684
ERO1A	0.422354913030474	0.0548539585787869
PSMC6	0.292495558445886	0.219908851393037
STYX	0.563140471557859	0.0434902779192007
	0.604303687466289	0.0230783896410718
FERMT2	0.631165819777458	0.00122353478403006
DDHD1	0.0736469433202415	0.847924436529936
BMP4	-1.46531128532912	5.62017241734657e-11
CDKN3	1.28506139373433	0.000253282560840616
WDHD1	0.680118244047201	0.0208549902963912
MAPK1IP1L	0.0896813547668992	0.760977775342871
LGALS3	0.38389714713554	0.427537008555902
DLGAP5	1.53161282996045	9.25852167604326e-08
FBXO34	0.165974151270718	0.594219032249785
ATG14	0.0509213162472792	0.959656112607941
TBPL2	-0.661142708736127	0.385697664089876
KTN1	0.238915954675697	0.541520008350652
TMEM260	-0.453795884947328	0.0203723802079487
	-0.0656955559035947	NA
AP5M1	-0.0971736063006533	0.832870210157052
EXOC5	0.562036902175048	0.0183697265086974
CCDC198	-0.704093819298761	0.294692211186969
SLC35F4	NA	NA
ARMH4	-1.16784063086988	1.10502016933163e-06
PSMA3	0.171497527759941	0.611417093802244
ARID4A	0.207027226939226	0.590171965591378
TOMM20L	0.118719308201865	0.871142758257326
KIAA0586	0.116810781367596	0.734686133979965
	-0.0373716607137288	NA
DAAM1	0.544690916014075	0.118646549135864
LRRC9	-0.547982972907631	0.337536628513318
PCNX4	-0.213031490021866	0.571251966024904
DHRS7	-0.317158343493306	0.120373157134542
PPM1A	0.04438598979093	0.85055011918854
C14orf39	-0.338914622129076	0.590942218009672
SIX6	-0.780360175988011	0.189671393688769
SIX1	-0.577035044251927	0.0476095998928486
SIX4	0.191195128009048	0.69123390567395
MNAT1	0.18747819609594	0.413960777728148
	-0.221072700707103	0.563953911934587
TMEM30B	-0.612201083993107	0.251082461769703
	0.609774601296621	0.372437535098631
HIF1A	0.751831988452396	0.0139981363047968
SNAPC1	0.595295122473966	0.00716548036995419
SYT16	0.531335081268049	0.412488164412144
	NA	NA
AEN	0.708820107349688	0.00108601069040975
	-0.0310014440545133	0.920829106295618
MRPL46	-0.297931330868307	0.356446918089298
NTRK3	0.578017845117444	0.411088278861681
ESR2	NA	NA
SYNE2	-0.129286772171716	0.835793505512092
WDR89	0.356497508635345	0.389765902334278
GPHB5	0.00582661355731321	NA
	NA	NA
TEK	0.857529402643671	0.298665294009712
IFT74	0.269998520450296	0.525054663712904
LRRC19	-0.612672085676402	0.452547899035847
PLAA	0.272778724018326	0.211028308559882
CAAP1	-0.221258527658852	0.338367501029963
TUSC1	0.027443248274254	NA
IZUMO3	NA	NA
ELAVL2	0.230488260790132	NA
DMRTA1	0.149990379561579	NA
P14ARF	0.450621107070731	NA
	0.862457350554729	5.83611624056639e-05
IFNE	-0.799702551135113	0.247530461289911
	-0.994070691131371	0.161345848770312
KLHL9	0.464867190710538	0.460446284603557
IFN-DELTA-1	-0.862399983490682	0.048308240193214
IFNB1	NA	NA
HACD4	0.459030123475791	0.409371305309203
MLLT3	0.392181729019445	0.591151123291321
SLC24A2	-0.32825134873068	0.621627162098032
RPS6	-0.178256645616163	0.656108940353676
DENND4C	0.126109666592431	0.813382311821125
	0.0921821756875319	NA
HAUS6	0.549515562450435	0.0603121277035408
RRAGA	0.127192915252218	0.589323354578393
SH3GL2	-0.401770074497727	0.430930483914823
CNTLN	0.428594733980095	0.222067987592216
BNC2	-0.0127892849744392	0.956620636629927
CCDC171	-0.800654231490761	0.1542032700119
PSIP1	-0.0806004549706868	0.812838477819716
	0.180471586196044	0.593483905926792
TTC39B	0.0844981996104011	0.90860215643814
NFIB	-0.519321305801817	0.145704629381007
MPDZ	0.0945231669254634	0.818959752482122
TYRP1	-0.198314284486647	0.787340688107226
PTPRD	-0.594291111078171	0.164568003522104
DMAC1	-0.907017368461349	0.0462814216764546
KDM4C	0.688775954226578	0.0638285135381381
GLDC	0.808782524988673	0.149957428325743
UHRF2	0.660954183408054	0.0196224978277375
IL33	1.04311027820187	0.222636811772102
RANBP6	0.173239218259283	0.660624766568362
KIAA2026	-0.0523861685610749	0.922780666613067
MLANA	0.184001694659163	NA
ERMP1	0.448306763583669	0.402634623265615
RIC1	-0.0518306419246026	0.909891085130562
	0	NA
CD274	-0.160957429254032	0.779615073649536
PLGRKT	0.1680019467334	0.685324727275698
INSL6	-0.00713065353189762	NA
JAK2	0.15155634970618	0.794587863709245
	-0.234049960102867	NA
RCL1	-1.04857157430627	0.0131896641742898
CDC37L1	0.0405985807200403	0.878257273493364
PLPP6	0.0795219922580555	0.887039690668527
SPATA6L	-0.723302605740086	0.021186619504958
SLC1A1	0.849200242986919	0.0976287027829852
GLIS3	0.678955490128499	0.24258380889479
RFX3	0.0445950782218869	0.94829592882497
PUM3	0.232658442603043	0.223689554387879
KCNV2	0.00577014209249461	NA
VLDLR	0.546923417765109	0.258970816373118
SMARCA2	-0.611553957595787	0.0249638274374632
DMRT2	0	NA
KANK1	-0.129280840905153	0.802949051181274
DMRT1	0.0170717764710791	NA
DOCK8	0.00751505563836893	0.991715038208241
	-0.0644188483811266	0.869273386749423
PGM5	0.796716435687393	0.238125914453252
	0.570904477819822	0.0844543678392761
FAM189A2	-0.480820895246353	0.375992161504821
APBA1	0.542219933150982	0.173963760624133
PTAR1	0.300735553378151	0.689846042364917
	-0.143299874552818	0.660405957345796
	-0.930794067300117	0.142148769424979
TMC1	-0.147720709893951	0.840450700459484
ANXA1	0.943649688420609	0.0273827757917189
RORB	0.539699447265929	0.484133430093456
TRPM6	-0.218100996080371	0.74968755579198
CARNMT1	0.0421591941723967	0.914982257629147
NMRK1	0.103856760440275	0.843468970420311
OSTF1	0.52076927218174	0.0143331545942536
	0	NA
GCNT1	0.632554204298109	0.112485341941797
	0.829096444070452	0.202917075869241
FOXB2	NA	NA
VPS13A	-0.015825702477321	0.976729793105872
GNA14	-0.699828914265304	0.20033250674609
CEP78	0.146732714400155	0.657440717109712
PSAT1	0.526368127513819	0.422278614703553
TLE4	0.0369583384831316	0.938729552363023
TLE1	-1.19057619249041	9.04447952690307e-06
PHF24	-0.332614874550785	NA
DNAJB5	0.446333207383521	0.122494484646495
C9orf131	-0.555222076541312	NA
VCP	0.305234186061828	0.029463460755562
FAM214B	0.180157002543815	0.638960726468742
PIGO	0.0626149978775248	0.863953940853745
UNC13B	0.839345472813017	0.237914373337029
	0.00722387346960237	NA
RUSC2	-0.416600269975321	0.170136812622311
FAM166B	-0.46193990259018	NA
TESK1	-0.0946449013297043	0.785026332143976
	0.581275741063099	0.538580963704504
SIT1	-0.698076445856555	0.267177595040112
CCDC107	-0.648071314739688	0.329145601307993
ARHGEF39	2.26685621087736	2.35504117266615e-10
CA9	1.14624446408692	0.0060501577180026
TPM2	0.482281169001904	0.305691687510374
TLN1	0.111151529339605	0.637962269899727
CREB3	0.0598983171595017	0.792584667963933
GBA2	-0.246501454877821	0.479954477310784
RGP1	-0.241087491872905	0.605840843448336
NPR2	-0.375199461244134	0.124306195261823
FAM221B	-0.481161280127877	0.385667567185808
TMEM8B	-0.877550573662565	0.0321163715820834
	NA	NA
	NA	NA
RECK	-0.52803311960836	0.178969306416311
CCIN	0.185950308381149	NA
RNF38	-0.23086899276752	0.563134616447327
MELK	3.10241596520067	1.06527313518179e-18
ZCCHC7	0.113403690151594	0.615566447542366
POLR1E	-0.315801466398025	0.172144061535099
GRHPR	-0.0114942120572909	0.978725284165807
FBXO10	-0.15250882566848	0.702770284982073
FRMPD1	-0.904982469947535	0.177266099764567
TRMT10B	-0.289101187339941	0.43027185789944
EXOSC3	0.394127312400632	0.378434607738296
DCAF10	0.594460176661586	0.292170531690329
	1.01231155644677	0.00370053078697264
IGFBPL1	1.61588635676982	0.00551645937836029
ALDH1B1	0.388316602717655	0.115363723601889
TDRD7	-0.0516772438020485	0.896169865730624
NCBP1	1.01919116853259	0.000195827295371068
TSTD2	0.0289733366608373	0.943579101230845
XPA	0.25332482551662	0.334721042728627
FOXE1	-1.04796376801478	NA
TRMO	-0.45512390849242	0.0539176334494524
HEMGN	-0.449227643281062	0.116465649551943
NANS	0.459586854033286	0.160748207939482
CORO2A	0.16637763937276	0.907240461877358
TBC1D2	-0.299266751537467	0.383308329211716
ANKS6	-0.222180515584964	0.700722505899922
GALNT12	-0.390713471308904	0.232029146313056
COL15A1	-0.20600801086847	0.61500108202122
TGFBR1	0.323189751003431	0.487389492803674
ALG2	0.100489823644644	0.725684908839012
NR4A3	0.484994832474606	0.575305298827602
STX17	0.113223914844417	0.749150965170986
INVS	0.0382361445754758	0.887039690668527
TEX10	-0.104469913571682	0.644250150307302
MSANTD3-TMEFF1	0.264868123790136	0.332218744044058
PLPPR1	-0.291800446478388	0.713041607260591
	0	NA
RNF20	-0.164765881435236	0.581022317766648
GRIN3A	0.370797444031426	0.556958043672206
	NA	NA
SMC2	1.01498010647336	0.00510195454435048
	NA	NA
	NA	NA
	NA	NA
ABCA1	-0.461292476964378	0.355129990704556
NIPSNAP3B	0.273848706225113	0.259275598375395
SLC44A1	0.0199932146024584	0.934991601320972
FSD1L	-0.146753897825141	0.815534544279187
FKTN	0.3394599776308	0.326265928757837
	0.0144827151006858	NA
	0	NA
	0.294115141801608	0.0293986765775757
	0.723838013641805	0.0511740960183532
ACTL7B	0	NA
ACTL7A	0	NA
	-0.00945894451179295	0.97287592325112
ELP1	-0.160976084389996	0.664507174150818
TMEM245	-0.120676556116521	0.676527661761519
EPB41L4B	0.508190337910664	0.167102439397699
PTPN3	-0.0629095772192763	0.887039690668527
C9orf152	-1.1705716273403	0.0137711364975332
	0.467814656072682	0.161217266515208
TXNDC8	0	NA
SVEP1	0.659281677059493	0.322343536723431
MUSK	-0.607321863607123	NA
	0.415395173756913	0.109995326541555
OR2K2	NA	NA
ECPAS	0.0692703803647529	0.73442857415254
	0.557744690190371	0.00783322965604043
C9orf84	0	NA
SUSD1	-0.309905205518524	NA
PTBP3	0.688888237594082	0.0852566993310068
HSDL2	-0.221068265387293	0.347977468340625
KIAA1958	-0.107127407578533	NA
SNX30	-0.45925079482436	0.274119973367595
SLC46A2	0.0269796828777054	0.971691264990495
	0	NA
SAL1	-1.47381057077065	0.00866837658506788
	-0.977559266590028	0.0449953257407017
FKBP15	0.0753291400656156	0.72146824170877
POLE3	-0.307445465033645	0.0107517109116834
	-0.115869982743822	NA
	0.884801277453305	0.0129720687894123
	0.0550685928858771	0.91538591160285
ZNF618	0.401702672305107	0.519078703478202
AMBP	0.499108611190237	0.508772182019157
KIF12	0.600161628176879	0.231560719172724
COL27A1	0.555944415222074	0.234889606290339
	0.459395227418933	NA
WHRN	-0.947986841857157	0.05201982955424
TNC	0.340247222027904	0.440465042753162
PAPPA	-0.271172485192171	0.74124598774995
TRIM32	0.104013111671612	0.677981491275681
ASTN2	0.804732461596622	0.208770395953783
TLR4	1.24788128025518	0.0228944936329005
BRINP1	0.877375189909919	0.187404758501774
MEGF9	-0.129090145295129	0.798983885704819
PSMD5	0.673041243273854	0.00902711002688451
	0.605863513366802	0.132409567029347
PHF19	-0.00752254517204494	0.985054964694199
TRAF1	0.410474460284375	0.200299070578074
C5	0.899367959236823	0.0466338148795704
RAB14	0.402113707885743	0.382248002299884
	0.800607117615218	0.148853512082179
	-0.322480031818108	NA
DAB2IP	0.450920272888529	0.304058019523384
NDUFA8	0.10241896957658	0.786486695724195
MORN5	-0.749454873121138	0.291741921244363
LHX6	0.625060168553121	0.426500770905612
MRRF	-0.280254600285824	0.497649812436186
PTGS1	0.0268252818226466	0.955347660550423
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
RC3H2	-0.0693025137965157	0.826797343161611
ZBTB6	0.385426952671761	0.570784221066549
	NA	NA
STRBP	0.157006748633793	0.61651249976409
CRB2	-0.40410946761574	NA
DENND1A	-0.253794740137105	0.257929067226308
LHX2	1.386913252099	0.0188929897299709
NEK6	0.71713449912403	0.0114804185009853
NR5A1	0	NA
NR6A1	0.691828675509874	0.237729845271426
PSMB7	-0.0696510019001544	0.880593551773752
ADGRD2	-0.0231462492662994	NA
OLFML2A	0.563456530072082	0.533674004086011
WDR38	0	NA
ARPC5L	0.83057507326087	0.00518647524785829
GOLGA1	0.0733582238894652	0.773779978975582
SCAI	-0.445624516489837	0.517942958224513
RABEPK	0.0816932851247789	0.836428930817865
PPP6C	0.00738390435440732	0.978889138156201
HSPA5	0.408113976379197	0.192274413454169
GAPVD1	0.22425456806411	0.309239826070526
PBX3	-0.0874292538154686	0.760286353106176
RALGPS1	-0.0418108361829668	0.96101597288107
ANGPTL2	0.377784239643768	0.27862547900865
GARNL3	0.401193404713407	0.494614818041389
SLC2A8	0.460317933640347	0.245868793467517
ZNF79	0.186429208196703	0.744478421441787
	-0.0359283983866641	NA
LRSAM1	-0.655321352582648	0.0530062338413197
FAM129B	0.466592590789537	0.0293382402852982
PTRH1	-0.0231900325169412	0.970867129962612
TTC16	-0.572102040816025	0.291190118862353
STXBP1	0.927970915408372	3.94529158886741e-05
CFAP157	-0.895683066686917	0.0569751999388388
TOR2A	0.685335224675718	0.0944321398700047
SH2D3C	1.57643418857057	3.94529158886741e-05
CDK9	-0.1662395695735	0.576918461363125
	0.0947947124553193	0.721125284165814
ENG	0.839466402535004	0.00240225178140821
FPGS	-0.545250381756835	0.116935015774799
AK1	0.0293848262800969	0.951427102940605
ST6GALNAC4	0.456531116076875	0.254656095952664
PIP5KL1	-1.32165146354989	0.0323072043068484
NAIF1	0.262605130722702	0.720237208433594
FAM102A	0.954653527294313	0.00253234369928434
SLC25A25	0.471063439767732	0.376092778097183
LCN2	2.39761246983177	4.12537472005969e-07
CIZ1	-0.111044750087978	0.65726584559807
DNM1	0.115704357767369	0.769653390705963
	-0.312711881505103	0.0967350142089395
TRUB2	-0.380985488964245	0.0305276357609877
COQ4	-0.544431694286728	0.0170028024986472
SLC27A4	0.0553501623478783	0.886922990930058
URM1	0.117691696189692	0.666254180387997
CERCAM	-0.0802135103181662	0.820251943019214
ODF2	0.604028583784502	0.00377129159030874
GLE1	-0.432790229642729	0.00369025891341315
SPTAN1	0.0720516786163853	0.863953940853745
WDR34	-0.729838161995978	0.0429955697924848
	0.317271103839892	0.0643187603274684
PKN3	-0.765492321402068	0.0227094566455472
	-0.230766145385387	0.60114898755838
ZER1	-0.505210392477697	0.0408328756164226
TBC1D13	-0.244512669181203	0.0775312330683089
ENDOG	-0.847639654917993	0.112865552332647
SPOUT1	-0.287807888863243	0.417113092960608
KYAT1	-0.862400372043453	0.0230953389556038
LRRC8A	0.502824564867316	0.0314317960726458
PHYHD1	0.991593000834956	0.107942812917237
DOLK	-0.116309478999258	0.691858691699869
NUP188	0.163858982035098	0.519680869357381
SH3GLB2	-0.860737961587279	0.00404130730338126
MIGA2	-0.416633096121182	0.232680923439457
CRAT	-0.336280257440361	0.423759040976923
PTPA	-0.00712360235244318	0.991012760150939
IER5L	-0.380725589550627	0.461437049516075
NTMT1	-0.201483753710844	0.616710952951184
ASB6	0.10867326738268	0.743578812447129
PRRX2	0.646524609525829	0.148411841795077
TOR1B	0.693196078546915	0.0235509815549082
PTGES	2.13676952412727	3.45573866183097e-05
FNBP1	0.610340616710836	0.1387105154793
HMCN2	0.10214132209454	0.97400053204203
ASS1	-0.754875381581062	0.139698950501058
FUBP3	0.0666599329185273	0.844876942887567
PRDM12	NA	NA
EXOSC2	-0.00184880003130249	0.997195551558378
QRFP	-0.0365921872320155	NA
ABL1	0.129565605929441	0.675576419135422
FIBCD1	-0.122568583528888	NA
LAMC3	0.120077144754356	0.997476714304062
NUP214	-0.0577860021646769	0.846471172352725
PLPP7	-0.982537274240953	0.00592146338973031
PRRC2B	-0.367443689578125	0.215952543724142
POMT1	-0.0637070726617947	0.887193427034194
UCK1	-0.142978167279426	0.737588638896504
RAPGEF1	0.529941764410438	0.0635964838538946
MED27	0.225328119931675	0.354914556870223
NTNG2	0.308002437269291	0.776221230370231
SETX	-0.173040923925148	0.739165507092984
TTF1	0.149421886728185	0.608333224592691
CFAP77	-0.206045467859363	0.833111854186882
DDX31	0.0317581219547774	0.917028792684855
BARHL1	0	NA
GTF3C4	-0.0186711507741419	0.962944152243682
	0.041257917333341	0.996484356702407
GFI1B	0.0113875543338691	0.96127207901615
	0.983364862032451	0.00193843206033419
SARDH	-0.812518699012825	0.213019898372667
DBH	0	NA
VAV2	-0.179495545882935	0.520601402857165
BRD3	-0.294676903660631	0.251443097764354
COL5A1	0.312314599676999	0.505114805493895
CAMSAP1	-0.126483483376607	0.651204700235256
	NA	NA
MRPS2	-0.45932534414688	0.317745016493276
PPP1R26	-0.693469641393352	0.015417438815066
KCNT1	0.694710174989229	0.331142288996802
SKOR2	NA	NA
	0.165446246577805	0.464698447395716
HDHD2	-0.317295530917731	0.130754764520078
RBFA	-0.323324941123027	0.0804655972511625
TXNL4A	0.140962054781796	0.68582679731651
HSBP1L1	-0.382096080972835	0.468652318994174
KCNG2	0.0575299018448337	NA
TARSL2	-1.08692688740822	0.0254691581005144
TM2D3	-0.321787708443853	0.13377899584614
PCSK6	0.0236316637172452	0.970264581704824
SNRPA1	0.327413586067699	0.256488070233655
CTDP1	0.0966840172175922	0.628905166566177
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
OR8K1	NA	NA
	NA	NA
	NA	NA
	NA	NA
EGFL7	0.591239263839878	0.407542418749284
	-0.4396240292731	NA
MAMDC4	-0.602323066006559	0.202234113413899
	-0.008301210713758	NA
	NA	NA
LCN10	0.00607655492857216	NA
FAM69B	-0.450321175780425	0.181643534243678
TRAF2	0.780794420927382	0.00271917499360199
FBXW5	-0.132939550650016	0.726422984123993
C8G	-1.0921514805443	0.0714577866278747
RABL6	0.066341886173527	0.85893883078081
TMEM141	-0.483766595987801	0.346957671647228
NRARP	0.878372624212741	NA
TOR4A	-0.519714082380489	0.41853860285063
NELFB	-0.210363569580256	0.443120324715944
	NA	NA
FAM166A	NA	NA
ENTPD8	-0.369056669005084	NA
EXD3	-1.31161694420319	0.00152871409593724
RNF224	-0.0364609093404284	NA
CYSRT1	-0.333166010674478	0.61925764038668
RNF208	0.0228716510932543	NA
NDOR1	-0.922793886840519	0.026332835631148
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
C8orf33	-0.413270154342563	0.105425730520746
ZNF7	0.0699852906106475	0.749150965170986
	0.263394138729229	0.732282048301639
ARHGAP39	-0.276035797899308	0.503148195613474
C8orf82	-0.579539268401513	0.228726341170845
LRRC24	-0.0134427434683923	0.988108493655995
MFSD3	-0.131790841913134	0.83873006829178
	-0.401478097154205	0.29223915118858
FOXH1	-1.55536132002198	0.012973566214137
VPS28	0.0367920280135693	0.936463325631013
SLC39A4	-0.634688216934199	0.390355469474331
CPSF1	-0.0578884234369679	0.849052887985508
ADCK5	-0.869260447759221	0.0521996171781523
	0.0298929151969922	0.940917964977263
FBXL6	-0.215107151723738	0.509005285161462
TMEM249	-0.936079178437156	0.207749784386473
OPLAH	0.0543922032322387	0.968965000319942
GPAA1	-0.384400415658611	0.130905964227172
SHARPIN	-0.3671538844495	0.445532498410418
MAF1	-0.395243417430228	0.202566789609373
	-0.72357958155817	0.0731961761204434
HSF1	-0.309836448094953	0.319528418277636
DGAT1	0.0472111100518265	0.901877945880974
BOP1	-0.249239218993514	0.413152978554069
	-0.242264186372756	NA
SPATC1	0.075058773306638	NA
MROH1	-0.349621519740511	0.211411729394752
EXOSC4	0.0166080413062097	0.971571553664535
	NA	NA
SLC45A4	0.309676530382742	0.474214731013456
CHRAC1	-0.205733279644436	0.386585297640634
	-0.0147244268772385	0.972776991949133
AGO2	0.667136531347842	0.219456991646541
	-0.584376268385915	0.442032291709908
FAM135B	NA	NA
KHDRBS3	0.347927719914319	0.700463345929468
ST3GAL1	1.13582906308538	0.010876481376781
NDRG1	0.724514052156243	0.0126742560502706
WISP1	-0.0212017651626422	0.973680851014983
TG	-1.12513622040885	0.0207914894312917
SLA	-0.497324516856675	0.391696734354433
PHF20L1	0.363128770233617	0.207973019919892
TMEM71	-0.770467032466949	0.0926286303146682
LRRC6	-0.204861815961611	0.702971196317241
KCNQ3	0.0324707196373464	NA
	NA	NA
EFR3A	0.278731905611123	0.376092778097183
	0.475236526918324	0.113624499633976
	0.00845614809449123	NA
	-1.04026512377046	0.000859454094117524
MYC	1.08737376930336	9.21582832182952e-05
FAM84B	-0.823391716839999	0.140807392036726
WASHC5	0.0966590296243471	0.790299609056662
SQLE	1.0561661459185	0.00243548172251231
ZNF572	-0.062265582240069	0.930072801235285
MTSS1	0.23595460325333	0.718514914899644
NDUFB9	-0.305587608113114	0.423965191682397
ANXA13	-0.530688271692308	0.423117243373248
FBXO32	-0.357861962055263	0.415804597312765
	-0.0692548317303201	0.803518201221905
ATAD2	1.7803946338435	8.36664543803374e-05
ZHX1	0.155053057407942	0.595516770575982
FAM83A	-1.49612584974092	0.0184458145587932
TBC1D31	-0.127147416320696	0.695642698637785
SHAS2	0.306039271231508	0.380590230667908
SNTB1	0.301291155795638	0.850081346796034
MTBP	1.73073375541365	0.000404960910600901
MRPL13	0.330423359080679	0.400771008274412
COL14A1	0.140437958875531	0.84439193037994
TAF2	0.349520908670546	0.333013049343403
ENPP2	1.09231644888537	0.0143059791254118
NOV	0.510551933024097	0.411370990823473
MAL2	-0.0215200193276763	NA
	-0.0556143874664191	NA
EXT1	0.469790887984517	0.0283504524325722
SLC30A8	-0.323150261144351	NA
AARD	0	NA
RAD21	0.334167663337909	0.282761739376066
EIF3H	-0.803992224616825	0.00952873291176044
