gene_name	InjuryReconstruct.Day28vsControl.Day0_log2FoldChange	InjuryReconstruct.Day28vsControl.Day0_padj
CEP152	0.504659987792127	0.331882098528777
FBN1	0.524383311521898	0.420992353108478
SLC12A1	-0.719929326338589	0.250487207992028
MYEF2	0.297006763915666	0.747889061267493
SLC24A5	-0.315007799638612	0.690836485346588
SEMA6D	-0.601043668426704	0.312224918500647
	0.938389226902032	0.173132909372442
SLC30A4	-0.254187578152865	0.586939255142979
C15orf48	2.10751272722206	0.000647902460753551
SPATA5L1	0.282022648224357	0.602662031578333
GATM	-0.466552716733797	0.37929849031221
SLC28A2	-0.455203776411508	0.635911956141985
	0.0257473808098111	0.964763329175173
DUOX1	-0.453757799917462	0.29747093767882
DUOXA2	NA	NA
DUOXA1	-0.15563257514462	NA
DUOX2	-0.832946851263234	0.202607897612958
SORD	0.173620087964022	0.771307592181395
TERB2	-0.189587236859799	0.720869125851194
TRIM69	-0.00703439884806015	NA
SPG11	0.118309229680479	0.316593663713654
B2M	0.102203434744657	0.961190099193501
EIF3J	0.515617228344543	0.112414785702781
FRMD5	-0.651710668017606	0.349067399870253
WDR76	-0.287913930081464	0.462815529704822
SERINC4	0	NA
ELL3	-0.849521568664535	0.111293149479495
PDIA3	0.350343296970062	0.134559613859792
CATSPER2	-0.377877780597814	0.269054495196539
STRC	-0.477224762225102	0.634667865258732
	-1.1984043961223	0.155137643796434
PPIP5K1	-1.06191409032009	6.0372496087651e-05
MAP1A	0.221832258280751	0.833492243940442
TUBGCP4	-0.453251290189208	0.0204656092324622
	0.695470540809631	0.209846187248485
ADAL	-0.22036623522991	0.380493337632382
LCMT2	-0.0134819708573688	0.985778471379121
TGM7	NA	NA
TGM5	0.071241018066689	NA
EPB42	-0.851422117566207	0.00593409560611029
TMEM62	-0.888909658921651	0.00771140932430917
UBR1	0.114700649329078	0.843731924890231
TTBK2	-0.117170359692779	0.920220060435671
CDAN1	-0.599385601162313	0.0330957151131965
ZNF106	0.209560731448553	0.651453161656569
LRRC57	-0.306287528019362	0.111520383970031
CAPN3	-0.199129632085762	0.682585453141247
	-0.575671289623711	0.0638274268783282
TMEM87A	-0.110552344140547	0.648626511537333
VPS39	-0.0385987770308968	0.870807683428671
PLA2G4F	NA	NA
PLA2G4D	-0.00408998460728465	NA
SPTBN5	-0.535971391792401	0.356767993733021
PLA2G4B	-0.782733026240173	0.0280810922611659
MAPKBP1	0.23472584799878	0.452887754704919
MGA	-0.0844074071317742	0.929157771406249
TYRO3	0.802862106898868	0.0653454918249026
RPAP1	-0.00889642670611958	0.984027338490127
ITPKA	0.0369413393715565	NA
RTF1	0.0152356291274684	0.972637177838083
NDUFAF1	-0.143105372094179	0.693239927044033
OIP5	-0.083615088410116	0.864151805066633
CHP1	0.377863102592631	0.0746021842815079
EXD1	-0.573287227217673	0.142860701868036
INO80	0.0222312181640966	0.941177195862653
DLL4	1.23023055772183	0.0279796145940005
VPS18	0.0806058743135944	0.770507296622361
RHOV	-0.619784213651005	0.445649848336726
SPINT1	-1.09801681474113	0.0701614170453103
	-0.0452645872238472	NA
ZFYVE19	-0.532002022559057	0.200364281733306
DNAJC17	-0.0346703839440172	0.962374594438631
RMDN3	-0.259850136257245	0.355858395676534
RAD51	1.20413186879704	0.000329058249873938
	NA	NA
CHST14	0.0755982331263062	0.856971274601104
BAHD1	-0.036666613948085	0.901008030045636
IVD	-0.482341950366545	0.0306872325799543
KNSTRN	0.919704696445406	2.26096650748904e-05
DISP2	-0.581996040341635	0.434480098111643
PLCB2	0.151601769415138	0.980554449074539
	1.20920674467616	0.00868223384455677
BUB1B	2.29334438787054	4.20146845821354e-09
SRP14	-0.0115558591958468	0.974168233348729
	-0.0321889078191362	NA
GPR176	-0.129593240222909	0.859962312467731
THBS1	-1.0977425400727	0.0248011162968613
RASGRP1	-0.429615405303902	0.227942084766721
FAM98B	0.516220129811328	0.129071828784404
TMCO5A	NA	NA
MEIS2	-0.412588834532285	0.313701159286284
ZNF770	-0.422635571762381	0.158128162289599
AQR	-0.118042267346359	0.747406575470785
ACTC1	-0.852023928047281	0.229715803132899
	2.03220100914274	4.36935158842549e-09
SCG5	-0.532765101246682	0.408548630004886
PGPEP1L	NA	NA
TTC23	-0.256349893946072	0.524040788600872
LRRC28	0.228244427146791	0.176547144864219
CERS3	-0.032209923239897	NA
LINS1	-0.119868621652702	0.670928779974593
ASB7	-0.165813027080835	0.591651967120457
ALDH1A3	0.869463924587627	0.250401551684415
LRRK1	-0.353757403026436	0.09914757651254
CHSY1	0.719723020779749	0.00224486322335853
SELENOS	0.240260942578976	0.434360153930225
GABRA5	-0.83079460314181	0.293739807259244
CACHD1	-0.0218121272716208	0.939836296000314
ATP10A	1.14486466882732	0.00494878947758597
	0.177493443748427	0.894243992152496
UBE3A	0.14695361837548	0.575140825750906
NDN	-0.353240233391727	0.146769718120388
MAGEL2	0.434483708437949	0.304048758258896
MKRN3	-0.0171885634517444	NA
	-0.669696397284286	0.331537131255421
OTUD7A	-1.26093211702576	0.00644684061961693
TRPM1	-0.299687207107012	NA
MTMR10	-0.257846567604795	0.479496803581999
FAN1	-0.264620492560734	0.111817928829161
MPHOSPH10	0.103970622639273	0.806072747571511
APBA2	-0.167262028909837	0.814747664961569
	NA	NA
	0.31538881531851	0.414524828845379
NFATC1	0.356154331486857	0.420227274295741
ATP9B	-0.301911622527428	0.184185450990833
SALL3	0	NA
ZNF516	-0.13790268153029	0.69308205894042
TSHZ1	-0.0776193375704328	0.893825825495159
CNDP1	-0.206178277065208	NA
CNDP2	0.175947591738754	0.499342076617801
FBXO15	-0.142499880858222	0.880201330677123
C18orf63	0.0084165143584588	NA
CYB5A	-0.324002846469224	0.312951618247038
TMX3	0.331505239732927	0.38668033316741
CDH19	-0.102257796159	NA
CDH7	NA	NA
SERPINB8	0.481839062414541	0.283173425549338
SERPINB10	-0.714381050482686	0.309234802062139
SERPINB2	-0.712904324113968	0.224053977753157
SERPINB7	-0.687115549236413	0.302055155086765
VPS4B	0.102455280416416	0.80613906538659
SERPINB5	0.814199419146354	NA
PHLPP1	-0.0406452130962188	0.934769045537199
ZCCHC2	0.177383414245882	0.749148126251476
TNFRSF11A	-0.235891988862434	0.589892598757173
RELCH	-0.0350658656700337	0.917905283604265
PIGN	0.0842117524648017	0.833004678228235
RNF152	0.0268346976363172	0.942493514338623
CDH20	-0.211599427774536	NA
MC4R	0.453260937233341	0.530523648256389
CCBE1	1.24356174264638	0.0662421870517451
LMAN1	0.640055616182025	0.0219510987085645
CPLX4	-0.0173000533839323	NA
RAX	NA	NA
	-0.0631296648326666	0.941282003530642
SEC11C	-0.182870696887084	0.5725549804657
MALT1	-0.655398893759231	0.0586475111667467
ALPK2	-0.368325491958897	NA
NEDD4L	0.20395098801382	0.717226946400565
	-0.346543273216037	0.530523648256389
SLC51B	-0.721739998873734	0.199615167244882
PDCD7	-0.135514114336638	0.798691787636124
CLPX	-0.172376513915347	0.50745520442723
CILP	-1.44725225107577	0.0474114247273107
PARP16	-0.11879856435891	0.648626511537333
IGDCC4	0.186049004962468	0.643734103807353
IGDCC3	0.177452564295714	NA
DPP8	0.0224373670131721	0.963639527960367
HACD3	0.591147078217638	0.303007755827158
INTS14	0.200380807004248	0.385912661424319
SLC24A1	0.527859443969461	0.441917227042077
DENND4A	-0.230947243981922	0.601650222948976
MEGF11	1.686364774658	0.0011225328045954
DIS3L	0.151167594940969	0.742674175408633
TIPIN	-0.0642131500191135	0.814747664961569
MAP2K1	0.339789775921128	0.275309042909508
	-0.425543398955758	0.24859519576342
ZWILCH	0.378120710014354	0.0979011942155916
LCTL	0.067545444884963	0.993271578127429
SMAD6	-0.604834070257722	0.0697878512838933
	-0.00152700445736826	NA
AAGAB	0.0486568002324976	0.872484239902021
SMAD3	0.512476429901213	0.12331823620921
C15orf61	-0.965142802034362	0.0249097922298841
MAP2K5	-0.105130205319451	0.755995882349966
SKOR1	0.122854921174997	NA
CLN6	0.116371992897041	0.839120991806488
PIAS1	0.300402774822001	0.496400546575848
ITGA11	0.40121475926545	0.423186999219605
CORO2B	-0.6987525039594	0.182834952414707
	-0.127350368035637	0.686267230049289
NOX5	-0.574263186195468	0.429148897523738
PAQR5	0.331280757244773	0.728670472555608
	2.7594806147314	1.47334506137604e-13
	-0.805661356844327	0.0257976638577022
TLE3	0.19044248898374	0.586812410030085
UACA	-0.0436050206653845	0.924976890494393
LARP6	0.191263546040351	0.565244960575791
LRRC49	0.514817288288188	0.169070505144805
NR2E3	0	NA
MYO9A	0.206208796403015	0.781888335500239
THSD4	0.344125177618753	0.668882195988274
	0.124725536914429	0.670928779974593
GEMIN2	-0.177377470915634	0.45136982371853
TRAPPC6B	-0.259059742313151	0.278082874617085
FBXO33	0.0189331438717414	0.971383459422779
LRFN5	-0.325520583896873	0.743624408253458
	NA	NA
KLHL28	-0.123483832383819	0.832125792550325
PRPF39	-0.396725250785435	0.112610314971705
MIS18BP1	0.473085710980673	0.0664273899491794
FANCM	0.431502253690422	0.398250414100382
RPL10L	0.131837923994641	NA
MDGA2	0.349689302668704	0.614910553215957
LRR1	0.025164738629651	0.967844187869429
RPL36AL	-0.572109037710748	0.1342511344767
DNAAF2	0.096702537176596	0.764833916331951
POLE2	1.04989097961939	0.0554567763795426
KLHDC2	-0.231767966485481	0.259679663526324
NEMF	0.191246282992493	0.751630703373
ARF6	0.821357986880886	0.00264631538403858
SOS2	-0.0951017822291992	0.810037281578255
L2HGDH	-0.805865756336588	0.298442658725643
ATL1	-0.492996952033023	0.263882145605546
SAV1	0.0837080207297134	0.786213860250181
NIN	0.588772548159564	0.357591446521929
ABHD12B	-0.518787984711932	0.331155794403857
PYGL	-0.0991417885383591	0.706412932443426
TRIM9	0.369161547707726	0.685930835821516
FRMD6	0.0192214830650226	0.988240555670745
RTRAF	-0.38317634291161	0.280966050469486
NID2	0.764724365343735	0.0354279293796481
GPR137C	0.775322048164621	0.399664797636444
ERO1A	0.152257572882366	0.601544780517467
PSMC6	0.0920800903786219	0.781888335500239
STYX	0.276253064310241	0.429148897523738
	0.328195061854333	0.304787497206121
FERMT2	0.464734758386121	0.0283075894098518
DDHD1	0.0260713715449354	0.966089775755041
BMP4	-1.38804816889591	2.30697392441976e-10
CDKN3	1.46517258885543	1.76131004741496e-05
WDHD1	0.45965029085776	0.174035370203912
MAPK1IP1L	0.0237869583332587	0.951411510759788
LGALS3	0.173747385365855	0.778065509155777
DLGAP5	1.44534960586617	4.49773525398648e-07
FBXO34	0.201805653463082	0.539091356575944
ATG14	-0.206355621467862	0.771307592181395
TBPL2	-0.587992146644234	0.485103998599384
KTN1	0.143196060165683	0.770052338226845
TMEM260	-0.462739911969156	0.0193479992684276
	-0.162587001086331	NA
AP5M1	0.024476125210934	0.976385903136833
EXOC5	0.246064468199143	0.420168740711127
CCDC198	-0.83194756951171	0.237304095177889
SLC35F4	NA	NA
ARMH4	-0.988129307974125	4.42066211412423e-05
PSMA3	-0.0355514699481769	0.931246003245809
ARID4A	-0.0145122900184757	0.968803878481734
TOMM20L	0.303737567202671	0.717604737028229
KIAA0586	0.103547209057747	0.794895729038735
	-0.0451210592428556	NA
DAAM1	0.252387104586279	0.57332765846523
LRRC9	-0.122001583711653	0.902240914259544
PCNX4	-0.291040724112094	0.445967259152335
DHRS7	-0.408090838221917	0.041699516160476
PPM1A	-0.0128881778046202	0.965877488205277
C14orf39	0.181524471390139	0.831566163163631
SIX6	-0.641036245177298	0.3384902005666
SIX1	-0.531561127370486	0.0832363216806709
SIX4	0.24015868107795	0.635090344508501
MNAT1	-0.0585667786038294	0.847173033224881
	-0.322107762584559	0.409570315505668
TMEM30B	-0.398496859265817	0.540661593538023
	0.257913372291719	0.838869509527034
HIF1A	0.667435799115143	0.0371708015237941
SNAPC1	0.519783441632496	0.0252139734910322
SYT16	0.539044635829903	0.456189567031486
	NA	NA
AEN	0.785488925493359	0.000171584924592285
	0.108126494750623	0.723362538278322
MRPL46	-0.0560362388693601	0.904319039473867
NTRK3	0.0766127236648816	0.901517550062901
ESR2	NA	NA
SYNE2	0.130113874802604	0.870807683428671
WDR89	0.151289240203233	0.783808753481314
GPHB5	0	NA
	NA	NA
TEK	0.510167393520575	0.749390887387105
IFT74	0.124593014920164	0.814015491953364
LRRC19	-0.287125205002244	0.845026286131636
PLAA	0.140931646870609	0.603145646209905
CAAP1	-0.339614383760841	0.132025030451502
TUSC1	0.00962098615130441	NA
IZUMO3	NA	NA
ELAVL2	-0.145409953276636	0.881462102107528
DMRTA1	0.104205912475864	NA
P14ARF	0.203648923838118	NA
	0.670797167321781	0.00324013865852417
IFNE	-0.579486386179594	0.440184635156656
	-0.418187959594071	0.65469274673133
KLHL9	0.436912107553155	0.537502289664028
IFN-DELTA-1	-0.506956559309066	0.31981178128324
IFNB1	NA	NA
HACD4	-0.00869277622709056	0.950677775897511
MLLT3	-0.0680733859418025	0.848698475170926
SLC24A2	-0.669651441122577	0.34057946019581
RPS6	-0.208662349617875	0.628010360094879
DENND4C	0.0197867768598777	0.994442985121024
	0.0168924291419164	NA
HAUS6	0.370766572174091	0.275977686728876
RRAGA	0.0900262129286661	0.745981433625432
SH3GL2	-0.567875787207378	0.349067399870253
CNTLN	0.406162926890812	0.291054453917626
BNC2	0.211054210247718	0.786247612004711
CCDC171	-0.162852814077686	0.775443034515092
PSIP1	-0.222709155999429	0.490608021350343
	-0.294886243064169	0.368384373852305
TTC39B	0.29806699232812	0.647865831187386
NFIB	-0.199655886887439	0.673167872856555
MPDZ	-0.144232224173987	0.725039855766879
TYRP1	-0.131822721443019	0.832883534818431
PTPRD	-0.513946999993433	0.274492499846165
DMAC1	-0.453539046183586	0.401069878723138
KDM4C	0.675580352514159	0.0794123829040146
GLDC	0.818260181888403	0.158575768899458
UHRF2	0.643200850289549	0.0274701967538362
IL33	0.67737602565339	0.518052400729966
RANBP6	0.176704593401958	0.690460052730479
KIAA2026	0.0188781648358256	0.979439247678767
MLANA	0.0219564220801855	NA
ERMP1	0.103652253232313	0.927905540829601
RIC1	0.0381935325077821	0.949534822195611
	0	NA
CD274	-0.196795100576423	0.741128502429322
PLGRKT	-0.132444594250636	0.769222331406539
INSL6	-0.0174503447220628	NA
JAK2	0.0917943418946761	0.897361089298161
	-0.107007391097768	NA
RCL1	-1.03977767864992	0.0169420025755468
CDC37L1	0.0348112918918762	0.909951307555211
PLPP6	0.602464927702094	0.164466020661885
SPATA6L	-0.832076577703007	0.00723615214263741
SLC1A1	0.979853340393777	0.0501562623610536
GLIS3	0.899683740442154	0.108709196452942
RFX3	0.560244907464527	0.337251795854169
PUM3	0.0608724323287342	0.825551502306609
KCNV2	0	NA
VLDLR	0.215818161308896	0.770996798992357
SMARCA2	-0.662856664693489	0.0144555480474113
DMRT2	-0.00250526511316328	NA
KANK1	-0.170941747979193	0.749694319657877
DMRT1	-0.0329625472772151	NA
DOCK8	0.164016057419364	0.740832393846413
	-0.141895447181539	0.722952562548908
PGM5	0.397735066185904	0.663683071217214
	0.361821961541764	0.355389326640619
FAM189A2	-0.994703709066217	0.0593421303385288
APBA1	0.138342957929649	0.809965600860176
PTAR1	0.316673225871697	0.696346270026806
	-0.23184572221183	0.477058733329157
	-0.360930824222376	0.743311854935027
TMC1	0.0133948616703149	0.997213468598393
ANXA1	0.596538060685522	0.227439852822324
RORB	0.631959216850132	0.542947954079408
TRPM6	-0.25614321012068	0.728331681966145
CARNMT1	-0.00806529416773039	0.987141336818759
NMRK1	0.0369517689252931	0.952607587088592
OSTF1	0.361309180343023	0.133535894344424
	0	NA
GCNT1	0.961027935591229	0.0094310578651486
	1.16034086351542	0.0921774932674824
FOXB2	NA	NA
VPS13A	-0.214666015376355	0.767279484784804
GNA14	-0.240424378648057	0.753785914094488
CEP78	0.206037631259407	0.55342574962587
PSAT1	0.736128735066116	0.284591342912214
TLE4	0.420819321808848	0.242371923802612
TLE1	-0.877374405816069	0.00202037659090988
PHF24	-0.175076969687489	NA
DNAJB5	0.26956792534322	0.433134988814221
C9orf131	-0.249460792390653	NA
VCP	0.427121163262222	0.00100698883745499
FAM214B	0.112746462281241	0.807414652542222
PIGO	0.130125498247236	0.733717283284878
UNC13B	0.561908099110462	0.5725549804657
	-0.00446716204366841	NA
RUSC2	-0.301618033006215	0.386275540163862
FAM166B	-0.537799025009193	NA
TESK1	-0.10195096322313	0.796631918998761
	0.0538557559325831	0.949781598874972
SIT1	-0.723908606009665	0.299492356358965
CCDC107	-0.466653004203687	0.596992620151136
ARHGEF39	2.35280244180572	2.50923068417425e-11
CA9	1.54514284121835	7.03681286429892e-05
TPM2	0.251682661796052	0.688640364680617
TLN1	0.179360948921516	0.44704192267618
CREB3	0.0989410517498685	0.672680173336792
GBA2	-0.176687975205803	0.667723089856247
RGP1	0.0822806695162942	0.8844983108597
NPR2	-0.0388860335308489	0.923650420338668
FAM221B	-0.21441769017866	0.766294160365219
TMEM8B	-0.889017566865952	0.0332255681213451
	NA	NA
	NA	NA
RECK	-0.275768323878998	0.573526945076349
CCIN	0.0941511538378039	NA
RNF38	-0.290278054661558	0.484784758405465
MELK	2.91266696299389	7.37606375442336e-17
ZCCHC7	0.0576679471083276	0.839015719255404
POLR1E	-0.335108891077907	0.164466020661885
GRHPR	0.0323931960005011	0.945079969062607
FBXO10	-0.0222293985122802	0.962374594438631
FRMPD1	-0.860658293775981	0.248255261717081
TRMT10B	-0.16937221294292	0.698899935238945
EXOSC3	0.404263980946513	0.402467695581174
DCAF10	0.526992969427466	0.391280463595569
	0.667164960924235	0.0851449318681936
IGFBPL1	1.36291876313152	0.0144540325830835
ALDH1B1	0.478043867581313	0.0497096867750469
TDRD7	0.00944852909969559	0.999004490952144
NCBP1	0.77722493065815	0.00810528418319533
TSTD2	0.151017120787533	0.690041110743201
XPA	0.110738041457202	0.747023407939238
FOXE1	-1.08005203869103	0.160419652126463
TRMO	-0.715177943470946	0.00113459632837324
HEMGN	-0.314291764942862	0.326752207814204
NANS	0.462707149723688	0.182055549611443
CORO2A	0.0294512411588028	0.961367501728738
TBC1D2	-0.183482982444154	0.641868927966351
ANKS6	-0.153988279335193	0.836898348974046
GALNT12	-0.314540400652441	0.388012529478355
COL15A1	0.0808997291164998	0.86267179909609
TGFBR1	0.295890948489556	0.553156357406318
ALG2	0.227041341857077	0.399397418787691
NR4A3	0.484869817787165	0.628469680469315
STX17	0.0777176930835757	0.859598848312858
INVS	0.0425290623924394	0.890725066758432
TEX10	0.067522751661381	0.808607141403827
MSANTD3-TMEFF1	0.260708195545616	0.385248101134785
PLPPR1	0.19551153251661	0.810437906144855
	0	NA
RNF20	-0.124045675780581	0.719037242079011
GRIN3A	0.214453035318176	0.786107697459519
	NA	NA
SMC2	0.915183583247004	0.0157713627136551
	NA	NA
	NA	NA
	NA	NA
ABCA1	-0.268533813451757	0.537141112901985
NIPSNAP3B	0.144976129917066	0.634801212224009
SLC44A1	-0.0995023138221722	0.65469274673133
FSD1L	-0.460772197644215	0.467446502081291
FKTN	0.111500105820651	0.82174022093979
	0.0550628470589088	NA
	0.0152491432803896	NA
	0.200621620699706	0.190746984177321
	0.453852742760714	0.297828685767092
ACTL7B	-0.00397484417672268	NA
ACTL7A	-0.00360413725764141	NA
	0.0132500984613745	0.968803878481734
ELP1	-0.193192442147065	0.624390152552486
TMEM245	-0.244849248742941	0.383929941217212
EPB41L4B	0.351655676652502	0.411361191304283
PTPN3	-0.12569308676216	0.779892746717531
C9orf152	-0.669858927948067	0.22200807449974
	0.0596726626710626	0.908196993975468
TXNDC8	-0.00344406473103874	NA
SVEP1	0.536504513533281	0.537141112901985
MUSK	-0.670404670698552	NA
	0.280405068701707	0.348520605794428
OR2K2	NA	NA
ECPAS	-0.023575690834333	0.928026220907828
	0.429641971073612	0.0613614748892807
C9orf84	0.0284418627571305	NA
SUSD1	0.224691740241366	NA
PTBP3	0.389399115869357	0.436506219874762
HSDL2	-0.373127483243265	0.0931711418016694
KIAA1958	0.415049536525124	NA
SNX30	-0.322716145494999	0.512528870012904
SLC46A2	-0.402324699388262	0.49030627636572
	-0.00318575891604562	NA
SAL1	-1.56469997651084	0.00488659042560956
	-0.328936943866879	0.601730321216364
FKBP15	0.247334621898555	0.167492487454352
POLE3	-0.352858339827549	0.00271012218589141
	0.0289871388073311	NA
	0.969436812541344	0.00538194271589628
	0.14221878585001	0.791280371906178
ZNF618	0.394232568047941	0.569768383472152
AMBP	0.173516701607359	0.883859027161652
KIF12	0.404717528371931	0.492737500504397
COL27A1	0.767192365990328	0.0883179818954548
	0.0680198426394277	NA
WHRN	-0.741030345988583	0.169616003403715
TNC	0.868685036036786	0.0181560344347598
PAPPA	-0.0597981563435539	0.976502587473465
TRIM32	0.202118854494346	0.403291197609433
ASTN2	0.899503402372225	0.184576039608922
TLR4	0.832871310829474	0.191129610689902
BRINP1	0.0874480774712843	0.93367025129223
MEGF9	-0.0222966940256298	0.95550737140481
PSMD5	0.6922685706856	0.00713374995946714
	0.333292110436883	0.496512816629896
PHF19	0.157378976170938	0.544967790669137
TRAF1	0.318788102650066	0.380618569082451
C5	1.02728550063652	0.0223906805414394
RAB14	0.208303172259866	0.728544762994881
	0.447402582646078	0.538072736068793
	-0.411433606900745	NA
DAB2IP	0.300135497112386	0.572253057428493
NDUFA8	0.0456838657656477	0.92093169937403
MORN5	-1.04813533055329	0.154796686752703
LHX6	0.595383677661598	0.595061177253738
MRRF	0.0443495464858447	0.952848514441658
PTGS1	-0.0359791584081289	0.979302677703568
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
RC3H2	-0.0837142457491587	0.809462739916065
ZBTB6	0.45720699677062	0.51366189561156
	NA	NA
STRBP	0.191165811460681	0.572486081000038
CRB2	-0.478087864473174	NA
DENND1A	-0.107836326477667	0.713141185731558
LHX2	1.48597705737519	0.0144633548583525
NEK6	0.812793622525457	0.00324013865852417
NR5A1	0	NA
NR6A1	0.483282416203328	0.46116603738748
PSMB7	-0.0312051907110211	0.962532656337749
ADGRD2	-0.0322224896011521	NA
OLFML2A	0.166925598097305	0.964160131720946
WDR38	-0.00369140109830149	NA
ARPC5L	0.655962877488142	0.0404939584256325
GOLGA1	0.0638090572515415	0.829296381406381
SCAI	-0.263800748838423	0.768699666587551
RABEPK	0.206841918349312	0.592275555120745
PPP6C	-0.0247430757948581	0.929795335024675
HSPA5	0.345153175709855	0.31335461505975
GAPVD1	0.232513812366614	0.31981523461155
PBX3	-0.1507877122375	0.601028611078447
RALGPS1	0.174397189959777	0.781888335500239
ANGPTL2	0.627326405066318	0.0570428674203281
GARNL3	0.214498030815431	0.770996798992357
SLC2A8	0.223116633130939	0.643172470691413
ZNF79	0.111015128984157	0.877242000970792
	-0.057781840819926	NA
LRSAM1	-0.345896260870169	0.400725705917147
FAM129B	0.47103169082681	0.0293530188739182
PTRH1	-0.305115097468172	0.491479134223988
TTC16	0.034378029901806	0.994702068382066
STXBP1	0.753151103096084	0.00129102581358291
CFAP157	-1.06813229886776	0.0238771465154279
TOR2A	0.515809360853233	0.261976683561497
SH2D3C	1.60672004638362	2.15409085360639e-05
CDK9	-0.0258261589128853	0.955593385270178
	0.0777142488111233	0.80048737187422
ENG	0.895618227168488	0.00092013630403782
FPGS	-0.202005863415241	0.671614764439874
AK1	0.241385629984365	0.613614286457873
ST6GALNAC4	0.41868500620971	0.337251795854169
PIP5KL1	-1.27176378915597	0.0497787083135326
NAIF1	0.620446340767112	0.389974596698446
FAM102A	0.650432454797509	0.0674654454375002
SLC25A25	0.339814026835868	0.594361942455295
LCN2	2.2690938544011	9.48113421417293e-07
CIZ1	-0.0312026668723919	0.928298416756006
DNM1	0.418439209881492	0.21916359955057
	-0.258892684692284	0.209360676238354
TRUB2	-0.400226974173512	0.0238771465154279
COQ4	-0.305226696537747	0.259706523476546
SLC27A4	0.00682976196111706	0.986783465697044
URM1	0.0507029484529966	0.881462102107528
CERCAM	-0.0630446348175377	0.878838531777151
ODF2	0.62291813094769	0.00272683977335116
GLE1	-0.529010148727993	0.000206684587278694
SPTAN1	0.247119606760259	0.497276900592117
WDR34	-0.542934446579316	0.18142439882732
	0.141040638815646	0.517373863388973
PKN3	-0.55167627479202	0.146433684837377
	-0.293755420896951	0.53117599038923
ZER1	-0.300618052653239	0.299031439070969
TBC1D13	0.0341175011838033	0.870807683428671
ENDOG	-0.548979432855877	0.38956699428258
SPOUT1	-0.176543835017966	0.68101000276195
KYAT1	-0.372297073399814	0.434821471599156
LRRC8A	0.549257268014085	0.0175562533006163
PHYHD1	1.00484841398363	0.121993117970841
DOLK	0.0848450645484479	0.806633042552641
NUP188	0.151832988552086	0.59297460112692
SH3GLB2	-0.910525810517252	0.00224486322335853
MIGA2	-0.0677284718013701	0.899584006200852
CRAT	-0.424921908281466	0.324584094900137
PTPA	0.131565426446856	0.741177746063814
IER5L	-0.972098791155798	0.0346522022702312
NTMT1	0.129922265967862	0.777193801859807
ASB6	0.0458784065949983	0.907276506163081
PRRX2	0.273534605358863	0.62452585286563
TOR1B	0.793828220072378	0.00775211813211346
PTGES	2.01514328349347	9.4823639514687e-05
FNBP1	0.490916578991389	0.302231060394257
HMCN2	-0.00782762523162369	0.939558172600147
ASS1	-0.867562993804461	0.0972294204677916
FUBP3	0.0466862959065186	0.905694410842624
PRDM12	NA	NA
EXOSC2	-0.00297438243402915	0.997175816042818
QRFP	-0.0447300722820028	NA
ABL1	0.129190929073913	0.707098767151104
FIBCD1	-0.133230267974733	NA
LAMC3	-0.28118571528892	0.535387763255647
NUP214	0.0350801250716819	0.920220060435671
PLPP7	-0.949778594557581	0.00905373555492806
PRRC2B	-0.158466015944462	0.682496628989922
POMT1	-0.0727405431145792	0.889660764434051
UCK1	-0.139529206219468	0.777128985522984
RAPGEF1	0.334977491480833	0.307962582035186
MED27	0.246331003447011	0.335536803462939
NTNG2	0.201190538477562	0.923915316197459
SETX	-0.126584614636791	0.83107038435477
TTF1	-0.0366850628374217	0.926294514180285
CFAP77	-0.205532303034994	0.862451071805919
DDX31	-0.0283910726995912	0.937733563657489
BARHL1	0	NA
GTF3C4	0.0303952579890499	0.941177987653951
	0.457235076940474	0.676077756510361
GFI1B	0.162618479191779	0.781742911179808
	0.616225463058891	0.0889294203385019
SARDH	-0.280759638716936	0.781385250177107
DBH	0	NA
VAV2	-0.0699746741257153	0.852254614355069
BRD3	-0.307936424729108	0.257452519945279
COL5A1	0.392363875181662	0.403927957912979
CAMSAP1	-0.044353708876439	0.90313625334114
	NA	NA
MRPS2	-0.626633489040593	0.174009854881331
PPP1R26	-0.511519683524462	0.105818132214498
KCNT1	0.514196819440588	0.537645962937012
SKOR2	NA	NA
	-0.00260404896530457	0.996218614580985
HDHD2	-0.0921429765332566	0.746614679747526
RBFA	-0.30420303823619	0.117553465241423
TXNL4A	0.100979264019468	0.808661101919713
HSBP1L1	-0.147139452177856	0.808601288339906
KCNG2	0.0730537807026357	NA
TARSL2	-0.920859533796841	0.0813281950705221
TM2D3	-0.114877858282526	0.686499860018638
PCSK6	-0.405130299922636	0.348590851171485
SNRPA1	0.312847485587987	0.312335429314707
CTDP1	0.145419841827647	0.474655205655238
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
OR8K1	NA	NA
	NA	NA
	NA	NA
	NA	NA
EGFL7	0.191491748427485	0.894278950633274
	0.0832464573101787	NA
MAMDC4	-0.623052413467143	0.213191475392799
	-0.031551765309199	NA
	NA	NA
LCN10	0	NA
FAM69B	-0.491513884816278	0.16196904224975
TRAF2	0.511977599599462	0.0806586591799214
FBXW5	-0.254147147067793	0.50271067497552
C8G	-1.08269137606304	0.0944744019147183
RABL6	-0.0507899568643949	0.915679781472002
TMEM141	-0.611544135457201	0.253325973149222
NRARP	0.488441727704375	0.536524472981334
