gene_name	InjuryRepair.Day7vsInjury.Day7_log2FoldChange	InjuryRepair.Day7vsInjury.Day7_padj
HM13	-0.317817849976237	0.783559868651739
MYLK2	-1.08175661547137	0.799905086005978
DUSP15	-0.483516282245138	0.884752905987095
TPX2	-0.266033737986941	0.973259207760175
TTLL9	0.0525471201832319	1
PDRG1	-0.0228775851657748	1
XKR7	NA	NA
CCM2L	-0.23340919826712	1
HCK	0.116666326153323	1
PLAGL2	-0.0157357480298933	1
POFUT1	0.0624061892370765	1
TM9SF4	0.0574327687319081	1
KIF3B	0.0130324263468213	1
ASXL1	0.0580555667911697	1
NOL4L	0.14319802634256	1
DNMT3B	0.138329818980902	1
	0.0245563387117896	1
SUN5	NA	NA
BPIFA2	0.0240561577674358	1
BPIFA1	0.0522595575422126	1
BPIFB1	0.037946720158982	1
	-0.00528701309064472	1
	0.318907349749044	1
	-0.241684522058953	0.911124583689135
E2F1	-0.0812641503195339	1
CHMP4B	-0.0820494880635094	1
RALY	-0.171570326622562	0.983214270711892
ASIP	0.113294415491275	1
AHCY	0.0760484581988677	1
ITCH	0.152518161545518	1
MAP1LC3A	-0.252089701435933	0.981476477769113
PIGU	-0.0974209279391709	1
NCOA6	0.197318647184028	0.992136891092593
GGT7	-0.129288987327377	1
ACSS2	-0.0894617809860211	1
GSS	-0.202764063415755	0.902776562404138
	-0.508591378788333	0.876283039488698
TRPC4AP	-0.14693233517682	0.900585069824196
EDEM2	-0.332468122534396	0.927576799784163
	-0.181911706389186	1
SPAG4	0.262031360535892	1
CPNE1	-0.127019008547582	1
	-0.18739752006589	0.931617228846328
ROMO1	-0.438911330165693	0.799905086005978
RBM39	0.0768525924855656	1
PHF20	0.20993304014335	0.996007648286384
SCAND1	-0.0235099792135671	1
CNBD2	-0.386651913977527	0.9973014802209
	-0.157148905894275	0.983962949781216
AAR2	-0.437112585589041	0.662789080127535
DLGAP4	0.0288536246306778	1
	-0.053752498537204	1
DSN1	0.19474485845814	1
SOGA1	0.205866644368738	1
RBL1	0.200899797693722	1
GHRH	NA	NA
SRC	0.0149759771162874	1
NNAT	-0.909843217053232	0.768894366885691
CTNNBL1	-0.48914199924678	0.685750855184846
VSTM2L	-0.28319843378891	1
TTI1	0.145190801571856	1
RPRD1B	0.203684919337379	0.943968590505742
KIAA1755	0.328873074789901	0.98363657200756
RALGAPB	0.245336471736707	0.931617228846328
ADIG	-0.343801731551754	1
SLC32A1	0.0235205417003684	1
ACTR5	-0.203589375230383	0.921992702031752
PPP1R16B	0.148096819354432	1
FAM83D	0.680485575917097	0.792473195873133
DHX35	0.197964497364635	0.98363657200756
	0.148772775142016	0.983962949781216
PLCG1	0.181995883538716	0.975612496525707
EMILIN3	0.546510638801471	0.834913368511842
LPIN3	-0.290762631920963	0.94611528329852
CHD6	0.271429888889337	0.994274319058428
SRSF6	0.186234513248804	0.970067448258824
IFT52	-0.170285301284315	0.931617228846328
	0.420449034768812	0.994053313526411
MYBL2	-0.495325463192092	0.851506253586389
GTSF1L	0	1
	-0.170266263790058	1
R3HDML	-0.577737398557025	0.940453197608294
HNF4A	0.172140446097454	1
GDAP1L1	-0.245012051098608	1
KCNK15	0	1
	0.0566135946600617	1
PABPC1L	0.120611113485987	1
TOMM34	-0.171389794398582	1
	0	1
KCNS1	0.0900078666010933	1
MATN4	0.558835900151282	0.900379578751055
SYS1	0.08221407873711	1
	0.07591040225198	1
WFDC8	NA	NA
WFDC9	NA	NA
PTI	0.095337529964646	1
	-0.364476890735402	0.954082744581974
DNTTIP1	-0.133150781397733	0.980591846696185
UBE2C	-0.445481445939102	0.900379578751055
TNNC2	0.224147420284699	1
SNX21	0.0145952278205136	1
ACOT8	-0.298180747381034	0.925962411892111
ZSWIM3	-0.0108514981396369	1
ZSWIM1	0.197168597330406	1
NEURL2	-0.156991183315242	1
CTSA	0.0932118774482036	1
ZNF335	-0.1433208018068	1
PCIF1	-0.0630137859601658	1
	-0.096461427006704	1
MMP9	-0.398371666785154	1
SLC12A5	0.293671744754954	1
NCOA5	0.158969865569683	0.912556707077734
CDH22	0.0839348179168266	1
	-0.0053416702004961	1
OCSTAMP	-0.337628446796789	1
SLC2A10	-0.130258210295923	0.993486364799811
TP53RK	-0.321505284825821	0.900585069824196
EYA2	-0.597750928771497	0.890435255565993
	0.226148540295275	0.936080756004205
SULF2	0.0187964017886433	1
NCOA3	0.338716662383117	0.891183002884444
ARFGEF2	0.0741373938428156	1
KCNB1	0.112202635133054	1
PTGIS	-0.0682320280239215	1
	0.220507439659336	1
B4GALT5	0.547402662276859	0.834913368511842
SLC9A8	0.000354525079227172	1
PTPN1	0.242852707106519	0.917862133525118
RIPOR3	-0.64832305453784	0.851506253586389
BCAS4	-0.603636293706256	0.802281934196805
ADNP	0.363448869700284	0.897364843952944
MOCS3	0.168500045557602	0.931612122430795
KCNG1	-0.201336919469554	1
NFATC2	-0.227812410063379	1
ATP9A	0.294903421412039	0.886486250065454
SALL4	0.0303398442957409	1
	0	1
ZFP64	0.180957653454337	0.958565748920581
	0.480569865688098	0.912556707077734
ZNF217	0.354418329759664	0.900379578751055
BCAS1	-0.251274604494601	1
CYP24A1	0.271059350626473	1
PFDN4	-0.322225652556389	0.931617228846328
DOK5	0.0829625758293845	1
CBLN4	0.00905264566623806	1
MC3R	NA	NA
FAM210B	-0.0636518032792002	1
	-0.117129045133193	1
CSTF1	0.101624451767223	0.989600463378801
CASS4	-0.276130512312757	1
RTF2	-0.153617383013924	0.992136891092593
GCNT7	0.14058710679096	1
FAM209B	-0.857633307808321	0.836377381556333
TFAP2C	0.804558821080287	0.840808182593011
	0	1
BMP7	-0.424054977346552	0.97551990499038
SPO11	-0.154393658426221	1
RAE1	-0.0752823814267665	1
RBM38	0.264920552462927	1
CTCFL	0.0234869660682641	1
PCK1	-0.919678400457883	0.836377381556333
ZBP1	0.511296682236511	0.900585069824196
C20orf85	NA	NA
ANKRD60	0.0119542832030255	1
	0.430769057435097	0.755521725306824
RAB22A	0.132012153850409	0.981476477769113
VAPB	0.0651416983054651	1
APCDD1L	0.654599461763716	0.870874404013228
	0.139190281867262	0.992136891092593
NPEPL1	-0.216257158053938	1
GNAS	-0.141369384988475	0.949988003464855
NELFCD	-0.454137326534807	0.719673087768493
CTSZ	-0.028545498838749	1
TUBB1	-0.0245989909203985	1
ATP5F1E	-0.59234549229399	0.775738158375497
	0.0393853784182582	1
ZNF831	0.320003360519127	1
	-0.272047061250198	1
PHACTR3	0.619042687929029	0.834913368511842
SYCP2	0.514397784509638	0.904935407366738
PPP1R3D	0.477689954094425	0.98363657200756
FAM217B	0.226937910251322	0.875055699060551
GATA5	-0.00528422412757543	1
RBBP8NL	NA	NA
CABLES2	-0.325415734553711	0.883051691841836
PDGFA	0.410952764272519	0.916853860092696
PRKAR1B	0.0188061894456957	1
DNAAF5	0.303926331813083	0.867896191057748
SUN1	0.318559669440495	0.691684445755953
ADAP1	0.0276927901488315	1
CYP2W1	0.0231620853402612	1
	-0.0532358939092475	1
ZFAND2A	-0.21910854045103	0.94611528329852
UNCX	0.0669299237134809	1
PSMG3	-0.309553348162121	0.931617228846328
MICALL2	0.0625583876662186	1
INTS1	0.010315405850303	1
MAFK	0.551614102043623	0.900585069824196
TMEM184A	-0.109799104149185	1
BRAT1	0.0920140377958562	1
AMZ1	-0.0479929402730042	1
TTYH3	0.454181927436313	0.719673087768493
CHST12	-0.0150862593687279	1
IQCE	0.0197385819008174	1
GRIFIN	-0.165674686878354	1
LFNG	0.304778516506046	0.931963594999808
SDK1	0.584899068467995	0.870600730480692
RADIL	-0.0335178775113972	1
FOXK1	0.241847036598658	0.903060055613018
AP5Z1	-0.0411245551388	1
	NA	NA
WIPI2	0.178501787614981	0.836377381556333
ACTB	-0.220303537353066	0.931617228846328
FSCN1	0.117096991071923	1
	-0.38406179138528	0.980032823168776
PMS2	0.20900039954825	0.912573386621704
EIF2AK1	-0.0162558832842068	1
ANKRD61	0.325070579290545	0.98363657200756
	0.0851649324632733	1
LMTK2	0.347723225568793	0.834913368511842
TECPR1	-0.0583240915421171	1
BAIAP2L1	-0.126686128433697	1
NPTX2	-0.100797819618861	1
TMEM130	NA	NA
TRRAP	0.308440974505637	0.891200490990455
KPNA7	-0.294281955216278	1
	-0.065885591954649	1
ZNF655	0.0129825137657061	1
ZNF789	-0.113276810151019	1
	0.0557841160721184	1
BUD31	-0.491032573247542	0.790280268839553
ARPC1B	-0.195401102846105	0.94929348234032
	NA	NA
GJC3	-0.0383468030994703	1
TRIM4	0.167290662512152	1
	0	1
	0.186698903138572	1
	-0.181193808598436	1
	0.132316535192245	1
LAMTOR4	-0.468081293302113	0.839677255291611
C7orf43	-0.334011503564477	0.849751516650956
GAL3ST4	0.162217921240172	1
GPC2	-0.668113151765536	0.872373428552667
STAG3	-0.380514665752225	1
PPP1R35	-0.349800090939381	0.936485242519037
PVRIG	-0.397253179523119	1
ZCWPW1	-0.475396573094403	0.917768538991795
AGFG2	-0.376938325464814	0.753989840527081
	-0.0331411219135595	1
LRCH4	0.00266421864659691	1
GIGYF1	0.0239195051236036	1
GNB2	-0.271708307838625	0.799905086005978
ACTL6B	-0.549275839488797	0.916853860092696
TFR2	-0.35569723353264	0.922612867277217
POP7	-0.100760584326821	1
EPO	0.00926617222485931	1
ZAN	0.0641387760462432	1
EPHB4	0.0991102534365358	1
COL26A1	0.528708624722073	0.917339695632229
IFT22	-0.419605316544185	0.662789080127535
MYL10	-0.90472287350949	0.769545878505307
CUX1	0.0282785607599635	1
SH2B2	-0.0245052112383851	1
PRKRIP1	-0.481966558861497	0.836154648786829
LRWD1	-0.121965298747776	1
	-0.388095814599596	0.834913368511842
ZP3	0	1
YWHAG	-0.127739187461628	0.992136891092593
	0.0243511739712871	1
HIP1	0.239167068014118	1
FKBP6	-0.168076810715935	1
TRIM50	0.0374534208989447	1
NSUN5	0.0288657829943629	1
	0.125022094664542	1
BCL7B	0.0183030061640702	1
TBL2	-0.0124954053488447	1
MLXIPL	-0.708704467542668	0.856963738003857
DNAJC30	0.153822973357399	1
BUD23	-0.217747445168648	0.900585069824196
ABHD11	-0.398660174707255	0.786380818225798
TMEM270	NA	NA
METTL27	-0.307451826123203	0.997391364540927
CLDN4	0.0325187148360792	1
	-0.0262398726166527	1
GTF2IRD1	-0.0220985271053466	1
GTF2I	0.00339704892263638	1
NCF1	-0.143057512901409	1
RCC1L	-0.161694453892191	0.951906001034071
AUTS2	0.610055031397224	0.834913368511842
	0.0237814973739495	1
CALN1	-0.169421501419703	1
SBDS	0.0463655373418397	1
	-0.0565705221798041	1
	-0.0101533927366423	1
TMEM248	0.0158872781484596	1
TPST1	-0.250629343054016	0.904750862718313
ASL	-0.432622111204593	0.851506253586389
GUSB	-0.144553744318926	0.931963594999808
NUPR2	0.0190046377792471	1
	-0.2935549598361	0.851506253586389
PHKG1	-0.209016099406738	1
	-0.0448495655054264	1
PSPH	-0.507392967585564	0.85038594742996
	-0.233115051335916	0.973944392829156
SEPT14	-0.00529234486911204	1
C16orf58	-0.38617714922792	0.887738459574383
ITGAM	0.171409616923223	1
TRIM72	0.0604148302349299	1
PRSS36	-0.641832473208178	0.891183002884444
BCKDK	-0.109669977186472	1
PRSS53	-0.154058592909664	1
ZNF668	0.407008486114075	0.887738459574383
STX4	-0.213105185150486	0.963675587829159
ORAI3	-0.103617696239943	1
STX1A	0.131038972258487	1
	NA	NA
CTF1	0.285283554364615	1
BCL7C	-0.380617864034561	0.900379578751055
CCDC189	-0.766060589438917	0.839817354850654
ZNF629	-0.165084826429768	0.900585069824196
SETD1A	-0.0421634437245658	1
RNF40	-0.0597182898016462	1
PHKG2	-0.566855999906606	0.69968919652628
	0.278585369088763	1
PRR14	-0.109464097528044	1
CD2BP2	-0.301154164174076	0.764124229498934
	-0.0586802655105992	1
ITGAL	-0.0283484154224663	1
TBC1D10B	-0.0476636740759789	1
MYLPF	-0.0431075169418209	1
SEPT1	-1.01163938149966	0.694548517853404
ZNF48	-0.107799051868081	1
TUFM	-0.14954597364272	0.981476477769113
SH2B1	-0.0273121216536493	1
ATP2A1	-0.287943201961485	1
RABEP2	-0.254672006497117	0.927576799784163
CD19	-0.0519996466065803	1
NFATC2IP	-0.00268759509156342	1
SPNS1	-0.0330497155069697	1
LAT	-0.0277012735727576	1
XPO6	-0.0347598168129245	1
	0	1
KIAA0556	0.0692729185821761	1
GTF3C1	-0.0978751635881284	1
IL21R	-0.0523780838074084	1
IL4R	0.12788811203408	1
KDM8	0.00536940947133471	1
ZKSCAN2	0.229268101773296	0.996960625754597
	-0.415250611473326	0.824960972087697
RBBP6	0.166807472306528	1
SCNN1G	0.24182826479992	1
OTOA	-0.0199665686765992	1
EEF2K	-0.0535022810525435	1
POLR3E	0.120024242771727	1
SDR42E2	-0.0289931497077068	1
UQCRC2	-0.05460837850777	1
	NA	NA
	0.103100680886151	1
CRYM	-0.969098250419308	0.836154648786829
ANKS4B	-0.00525695425763235	1
ZP2	-0.0740080636501793	1
LYRM1	-0.344836006810189	0.909187836836805
DCUN1D3	0.0481839339649366	1
REXO5	0.0172084559234652	1
ACSM3	0.115107281760906	1
	0.138537292628513	1
UMOD	NA	NA
PDILT	0.254362297702222	1
GP2	-0.504129933386728	0.927576799784163
GPR139	NA	NA
GPRC5B	0.191461000476462	1
TMC7	0.386035805619707	0.927576799784163
TMC5	0.0235155449804179	1
XYLT1	0.095247702775082	1
ABCC6	-0.00328321822657574	1
	0.203514528936078	0.945922126510985
PARN	0.148601025060097	0.973259207760175
ERCC4	0.349863395608777	0.999710336650815
	NA	NA
ZC3H7A	0.156290040356629	0.994053313526411
TXNDC11	-0.261478784843584	0.802281934196805
SNN	1.38811694478862	0.639148573227977
	0.531340980290356	0.925962411892111
CIITA	0.0728455830183258	1
TEKT5	0	1
USP7	0.164310426652996	0.966227045896354
ABAT	0.374895217048382	0.965079270926494
METTL22	0.0848951012866105	1
TMEM114	NA	NA
RBFOX1	-0.333604083549752	0.972690372145357
	0.00952041072778085	1
	-0.00861488614937882	1
	0	1
UBN1	-0.0787524630508569	1
NAGPA	-0.378025633458661	0.889786730373692
SEC14L5	-0.356605896813242	1
PPL	0.314893895055997	0.973752660447975
MGRN1	0.116487194885023	0.9973014802209
GLYR1	0.0805643836052336	1
ROGDI	-0.56126295023514	0.851506253586389
SEPT12	-0.708436382530611	0.883501558227033
	-0.366111476164117	0.927576799784163
ANKS3	-0.325720214168177	0.910658621725561
	-0.186538953349646	1
CDIP1	0.0304725471428133	1
HMOX2	-0.355020030868585	0.806548836589021
NMRAL1	-0.175854275249705	1
	-0.0233363850684057	1
	-0.216280957814187	1
SRL	-0.0463188535322841	1
ADCY9	0.193166559429247	0.992136891092593
CREBBP	0.426676279279549	0.896519503230716
TRAP1	-0.0406028300152562	1
SLX4	0.0881836773303267	1
CLUAP1	-0.0837910862823954	1
NLRC3	0.2230154677574	1
C16orf90	-0.127643357787311	1
ZNF174	-0.128167182129952	0.992136891092593
OR2C1	-0.0053416702004961	1
	NA	NA
SNRNP25	-0.401643799199224	0.865956258758629
ZNF263	-0.123691112766143	1
	-0.127875147727268	1
ZNF200	0.16207885811722	1
ZNF213	-0.0610685268440635	1
RHBDF1	-0.265888374008307	0.952770313107088
	NA	NA
POLR3K	-0.0570365320488623	1
IL9R	-0.303616961236738	1
HBZ	0	1
HBM	-0.182087244204969	1
	-0.889077786077515	0.799905086005978
LUC7L	-0.132769193810222	1
	0.0202167866875727	1
NPRL3	0.0314591369439484	1
MPG	0.297341929760363	0.950478108882538
PDIA2	0.0234626778111457	1
MRPL28	-0.287850097913811	0.936080756004205
TMEM8A	0.126016088279026	1
NME4	0.17398143954259	1
DECR2	-0.133454899488078	1
JMJD8	-0.38933573061988	0.802281934196805
PRR35	NA	NA
WDR90	-0.10081382017356	1
PIGQ	-0.0894495175176482	1
CAPN15	0.209258300935624	0.925962411892111
MCRIP2	-0.511375778847164	0.856969884021118
RHOT2	-0.119066285098277	1
RHBDL1	-0.473861449921737	0.891200490990455
RPUSD1	-0.581785611065998	0.773467077929385
	-0.10567708149767	1
CIAO3	-0.582820353358239	0.768894366885691
HAGHL	-0.50422811644446	0.940424844627892
FAM173A	-0.701922227129834	0.662789080127535
METRN	0	1
FBXL16	-0.472367436969117	0.931617228846328
WDR24	-0.237874304693484	0.931617228846328
STUB1	-0.357369086706616	0.770059224872764
LMF1	-0.0896319822250666	1
CHTF18	-0.250911875047371	0.978779484202773
GNG13	0	1
HAGH	-0.138991353239553	1
IGFALS	0.366191200011415	1
NUBP2	-0.0950827675166551	1
MRPS34	-0.419062930137174	0.836377381556333
NME3	0.437168709101518	0.971359346480387
MAPK8IP3	-0.0670177226098512	1
JPT2	-0.290013284039664	0.836377381556333
IFT140	-0.0683940907666293	1
TMEM204	0.388521165560846	0.993900252536623
TELO2	0.0632086866256382	1
CLCN7	-0.343604201537601	0.943287647846748
CRAMP1	0.278006271183279	0.834913368511842
BAIAP3	-0.374385746765606	0.992136891092593
TSR3	-0.437085567795293	0.799859291911186
GNPTG	0.157602817325375	0.909386708845157
	-0.0120748647815696	1
NOXO1	-0.198788729745303	1
	-0.289887797424602	0.909187836836805
SYNGR3	0.169528926722253	1
SLC9A3R2	-0.0979506292084287	1
NTHL1	-0.0197397776710357	1
TSC2	-0.317409115984967	0.935519781160442
PKD1	0.475917750703594	0.843171955289235
TRAF7	-0.138133699618876	0.979967129089519
MLST8	-0.209542199319336	0.910360789248113
BRICD5	NA	NA
E4F1	0.215826881964581	1
RNPS1	-0.0507454587166555	1
ABCA3	-0.0529169942067171	1
	0	1
NTN3	-0.270620055941892	1
TEDC2	-0.0551112059862191	1
ATP6V0C	0.080694121408781	1
	-0.127025895054977	1
KCTD5	-0.0181626068317812	1
	-0.39288520759048	0.851506253586389
PRSS27	-0.307455414453489	1
	0	1
ZNF484	0.196619729172365	0.961315532665172
IARS	-0.0551703523321454	1
NOL8	0.103899664622239	1
	0.699844866695715	0.799905086005978
ASPN	0.416372527522913	0.960845687564481
OMD	-0.031086562143246	1
CARD19	-0.187352084063297	0.996960625754597
	0.156208711334105	0.970366289167586
PHF2	0.317976268440777	0.906729097688168
BARX1	-0.123025001358631	1
IL1B2	NA	NA
	0	1
CKAP2L	0.131774880373704	1
IL1A	-0.326086795537358	1
NT5DC4	0.654954036302764	0.891183002884444
CHCHD5	-0.708782170073429	0.685750855184846
ZC3H6	0.418664598555074	0.865956258758629
TTL	0.185667362317881	0.905026166064008
POLR1B	0.0263046294597704	1
ZC3H8	0.408531650615836	0.839677255291611
FBLN7	0.10094081289256	1
MERTK	0.114189960403246	1
ANAPC1	-0.0642299809127328	1
	-0.353481033927247	1
NPHP1	-0.338837643693121	0.821406928729397
MRPS5	-0.241896420626219	0.867299073025485
	-0.476735389404913	0.933586120499942
ZNF2	0.419054013328483	0.812276103189372
PROM2	0.360763926512714	0.981476477769113
KCNIP3	-0.205937747050296	1
	-0.713346125348364	0.723959966943508
GPAT2	0.140397224294519	1
ADRA2B	0.239633831661177	1
ARID5A	0.104823964238893	1
NEURL3	-0.100916649198985	1
NCAPH	-0.121562878405652	1
ASTL	NA	NA
SNRNP200	-0.0621310250112037	1
CIAO1	0.170020251164363	1
STARD7	-0.306763285630607	0.900585069824196
EDAR	-0.0814202230622106	1
CCDC138	-0.239519578018423	0.931617228846328
RANBP2	0.290208012405171	0.910658621725561
	0.0216255674472799	1
GCC2	0.0675844922770499	1
SLC5A7	NA	NA
ST6GAL2	1.00554630209613	0.781667129815811
UXS1	-0.15515112267946	0.952770313107088
NCK2	0.344734393109925	0.764124229498934
FHL2	0.302345187466067	1
TMEM182	-0.221888885474682	1
SLC9A2	-0.911086585835732	0.788742050087438
SLC9A4	-0.0196721270537504	1
IL18RAP	0.185922124971995	1
IL1RL1	-0.564750306797926	0.996635111532386
IL1R1	-0.0849788269606335	1
MAP4K4	0.147287378783218	0.994053313526411
RFX8	0	1
CREG2	0.0235003226593593	1
CNOT11	-0.179706113524973	0.916853860092696
RNF149	0.228828095086543	0.867299073025485
TBC1D8	0.25707267942789	0.939961846853454
	-0.553178775641919	0.786380818225798
NPAS2	-0.0457190440743848	1
CHST10	-0.316315943361799	0.786380818225798
LONRF2	0.622469778320582	0.834913368511842
REV1	0.130856376205508	0.975612496525707
EIF5B	0.0666306097407256	1
TXNDC9	-0.185612048999978	0.98363657200756
	-0.524027197909795	0.781667129815811
MITD1	-0.275682127749692	0.927576799784163
TSGA10	-0.114069149581591	1
KIAA1211L	-0.565081098379887	0.960845687564481
MGAT4A	-0.148276400194432	0.952770313107088
INPP4A	0.258162406681611	0.994053313526411
TMEM131	0.27015783769954	0.876283039488698
ZAP70	-0.326532584873649	1
ACTR1B	-0.197742751736858	0.917862133525118
COX5B	-0.573411916542566	0.723959966943508
FAM178B	-0.20152032482451	1
SEMA4C	0.406709854915707	0.768894366885691
ANKRD23	-0.0202875327885765	1
CNNM3	0.22701381081478	0.836154648786829
CNNM4	0.176642885032785	0.966338934974797
	NA	NA
	NA	NA
RPIA	-0.106940664982143	1
EIF2AK3	-0.00206225188359626	1
TEX37	0	1
	0.492147393341768	0.967479535438543
CD8B	-0.352993321491934	0.988123844295763
FABP1	-1.21381611928948	0.694548517853404
SMYD1	-0.0341045094408243	1
CD8A	-0.162590542080925	1
RNF103	-0.0286168881101931	1
KDM3A	0.395298251471485	0.786380818225798
	-0.0568262068029564	1
PTCD3	0.0712560588084445	1
POLR1A	0.157216055630822	1
ST3GAL5	-0.402226797092979	0.940453197608294
GNLY	-0.859462587634994	0.803412809178858
SFTPB	NA	NA
ATOH8	-0.435197521275293	0.877344571156707
RNF181	-0.753863419274335	0.662789080127535
TMEM150A	0.334570609139656	0.900585069824196
	0.0759261456417934	1
RETSAT	-0.00223967136247708	1
ELMOD3	-0.257339745140728	0.900585069824196
CAPG	-0.648549954745411	0.786380818225798
SH2D6	0.239067480860978	1
TCF7L1	0.145705888302789	1
KCMF1	-0.00833281331840033	1
TMSB10	-0.391085409022284	0.951197876424623
SUCLG1	-0.195616057652478	0.983214270711892
CTNNA2	-0.122748146466647	1
	-0.754408710589281	0.909859864856955
LRRTM4	-0.720113200494275	0.927576799784163
HK2	0.0643108925751772	1
SEMA4F	0.0266473086583282	1
M1AP	-0.700023254989763	0.802281934196805
DOK1	-0.516671707056319	0.781667129815811
LOXL3	-0.241323959967441	0.994053313526411
AUP1	-0.402338605811925	0.769545878505307
CCDC142	0.0375141885734813	1
	-0.0914322981533063	0.992136891092593
TTC31	-0.0775789197003859	1
LBX2	-0.150503531905187	1
RTKN	-0.382278116339468	0.881471265679617
WDR54	-0.321922448027412	0.936080756004205
	0.0539962201021056	1
	-0.318168477333909	0.90357210606617
MTHFD2	-0.598755475740903	0.694548517853404
TET3	0.366574586846697	0.999710336650815
DGUOK	-0.150768433877596	1
ACTG2	0.00832153434830806	1
TPRKB	-0.692731359278305	0.646661207311174
DUSP11	-0.107929882610118	1
C2orf78	NA	NA
STAMBP	0.0333420755107509	1
FBXO41	-0.00522368720597434	1
CCT7	-0.156330429336269	0.836377381556333
PRADC1	-0.598492580343078	0.719673087768493
SMYD5	-0.360460068643914	0.719673087768493
NOTO	-0.132114476204014	1
SFXN5	-0.271007035800954	0.950478108882538
EMX1	-0.0129395337873658	1
	-0.0641669359448906	1
EXOC6B	0.536423213491175	0.849214187737941
CYP26B1	0.414634012991172	0.900585069824196
DYSF	0.0426764055242649	1
ATP6V1B1	0.141055475809782	1
NAGK	-0.235538375713969	0.887738459574383
	-0.259925586789884	0.836377381556333
VAX2	-0.333798590744256	1
CD207	-0.0724829668664895	1
FIGLA	NA	NA
TGFA	0.679382692533653	0.836154648786829
C2orf42	0.151457175754615	0.996359200536575
MXD1	0.0353878004728385	1
	0.366282298862806	0.933072562276592
ANXA4	0.12369176585281	1
AAK1	0.254852900602811	1
GFPT1	0.0150522483638673	1
ANTXR1	0.369394778099916	0.865956258758629
ARHGAP25	0.161694533536552	1
APLF	0.198814965827584	0.900585069824196
FBXO48	0.079920661696603	1
PLEK	0.0249551644483246	1
CNRIP1	0.263956178535665	0.927576799784163
	0.0422657907593082	1
WDR92	0.182026387894477	0.929357034828492
SPRED2	0.482223302734215	0.786380818225798
ACTR2	0.144152205019993	0.979720041975479
RAB1A	-0.0457238177989607	1
CEP68	0.332333159376861	0.921071625217418
AFTPH	0.203999755349873	0.900379578751055
UGP2	-0.230266324204168	0.951906001034071
EHBP1	0.200741465958646	0.981476477769113
B3GNT2	0.408570933665159	0.867896191057748
	0	1
COMMD1	-0.409856985672853	0.788978291150108
CCT4	-0.0859979064400117	1
FAM161A	-0.160147357588673	1
USP34	0.538644010808457	0.854616273452954
	0.0319344380895464	1
C2orf74	0.12223598213423	1
PUS10	0.0497797043385673	1
KIAA1841	0.143661852691721	1
PEX13	0.100187149550853	1
REL	0.57399896263284	0.792473195873133
PAPOLG	0.215124377814449	0.960643473216315
BCL11A	0.126146364428216	1
FANCL	-0.0287737902482772	1
VRK2	-0.187588998845269	0.919364211372894
CCDC85A	0.3233408494737	0.942413218605663
EFEMP1	0.389015932003567	0.916853860092696
PPP4R3B	0.289720938824699	0.975612496525707
CFAP36	-0.660698630245728	0.685750855184846
CLHC1	0.332866383185817	0.974297392504619
MTIF2	-0.0272990676635551	1
CCDC88A	0.305762752155294	0.900585069824196
C2orf73	-0.364947640901572	0.9973014802209
PSME4	0.146552211635463	0.93852377800855
GPR75	0.154418859440323	1
ERLEC1	0.00645587129289366	1
	0.0531393607905793	1
	-0.226813591451439	1
	-0.504683028678096	0.992136891092593
	0.231786034767184	0.966227045896354
PPP1R21	0.194120199072607	0.911124583689135
	-0.0132387799262876	1
KCNK12	-0.170112983437579	1
MSH2	0.11259734043626	1
EPCAM	-0.288335978822376	1
STPG4	0.489381731508928	0.931617228846328
CALM2	-0.176794210703241	0.973259207760175
TTC7A	-0.0310613685641255	1
SOCS5	0.385427874767649	0.836377381556333
	-0.0434665405139211	1
ATP6V1E2	-0.0253058336488411	1
TMEM247	0.252257670453893	1
EPAS1	0.328084231821183	0.965995321083294
PRKCE	0.829580489008321	0.662789080127535
SRBD1	0.0879271246022593	1
SIX2	0.462582875436317	0.927576799784163
CAMKMT	0.0345392906471587	1
PREPL	0.297319837827237	0.925962411892111
SLC3A1	-0.225846342300675	1
	0.14438369500021	1
LRPPRC	0.0832160350341005	1
ABCG8	0.146768964104801	1
PLEKHH2	0.202260096616023	1
THADA	0.17141615181079	1
MTA3	0.142069602143016	1
KCNG3	0	1
COX7A2L	-0.261840766973667	0.786757087377461
EML4	-0.176023995861304	0.995836389763269
PKDCC	-0.0460285800014758	1
THUMPD2	-0.136982009985123	1
	0	1
	-0.888032415008624	0.836377381556333
MAP4K3	0.125375528459567	1
SOS1	0.376977664496273	0.723959966943508
DHX57	0.0771566950127059	1
MORN2	-0.433018921388686	0.854729300616774
GEMIN6	-0.264724492146165	0.911950089102127
	NA	NA
SRSF7	-0.0979209543167585	1
	0.0810571672143621	1
GALM	-0.0279106832885671	1
ATL2	-0.0513796147450107	1
	0.378178085438582	0.900585069824196
QPCT	-0.105085530402255	1
CEBPZ	0.0626709129140544	1
NDUFAF7	0.123490009570266	1
PRKD3	0.394693291713358	0.839677255291611
	0.630300847275391	0.836377381556333
GPATCH11	-0.554471371559255	0.685750855184846
HEATR5B	0.21108931772985	0.999710336650815
STRN	0.419723238720128	0.921560623121343
VIT	0.167076279804864	1
FEZ2	-0.097206832812491	1
CRIM1	0.440248570988592	0.836377381556333
	0	1
FAM98A	-0.345630917466344	0.764124229498934
RASGRP3	0.239364674492288	1
LTBP1	0.0216366885094575	1
	-0.00516712605537615	1
TTC27	-0.0530737405883844	1
BIRC6	0.447632224636824	0.909386708845157
	0	1
