gene_name	InjuryRepair.Day7vsControl.Day0_log2FoldChange	InjuryRepair.Day7vsControl.Day0_padj
AQR	0.00489215774833554	0.992194570494082
ACTC1	-1.013961759477	0.134364901308224
	0.821268401434588	0.0398787860456239
SCG5	-1.0358619159531	0.0577563156483473
PGPEP1L	NA	NA
TTC23	0.126866615639498	0.734596800239934
LRRC28	0.14562706095891	0.373986862994527
CERS3	-0.00805778179279627	NA
LINS1	-0.312291286860443	0.14256341369254
ASB7	-0.0100085143987189	0.976516965080801
ALDH1A3	2.31768846567922	5.80047724841984e-06
LRRK1	-0.244534320304718	0.239381700730379
CHSY1	0.170511672319678	0.547897965993321
SELENOS	-0.211841497295457	0.441405767513769
GABRA5	-1.02337928304767	0.140875144206698
CACHD1	1.23100032446708	0.0075690740591128
ATP10A	0.607043872787992	0.146809138414452
	-0.458362009544786	0.567553779759301
UBE3A	0.239908852719232	0.245225205882935
NDN	-0.530188324239042	0.0103075245084662
MAGEL2	0.126817773444242	0.772668997452398
MKRN3	0.0207056967027579	NA
	-0.934940861558473	0.127380306965009
OTUD7A	-0.481171218281938	0.34533428073718
TRPM1	-0.887858610880094	NA
MTMR10	-0.307455960786727	0.308937384797672
FAN1	-0.367256120782544	0.0133610900573973
MPHOSPH10	-0.0749816334095508	0.829206286762222
APBA2	-0.310949865800313	0.584988690657124
	NA	NA
	0.594565586911824	0.0453404761854676
NFATC1	0.336916838690847	0.381925530737385
ATP9B	-0.115250673117793	0.630513591312246
SALL3	0.0208332424268844	NA
ZNF516	0.019305546631062	0.960127170430486
TSHZ1	0.341593213649223	0.385289749262715
CNDP1	-0.134556237670752	NA
CNDP2	0.052228412260605	0.844553336717238
FBXO15	-0.795663835382523	0.228980871557835
C18orf63	0.0205590773011703	NA
CYB5A	0.180436486941103	0.565524158981123
TMX3	0.350971707148424	0.28413867966377
CDH19	-0.0215140969114262	NA
CDH7	NA	NA
SERPINB8	1.22485501840706	0.00019574378610117
SERPINB10	-0.229371910864501	0.760445840709778
SERPINB2	-0.0118283257064254	0.996619249740211
SERPINB7	0.947885320157149	0.14561399807192
VPS4B	0.430968200122485	0.105737688305243
SERPINB5	0.0963420621905844	NA
PHLPP1	-0.0452471463454152	0.910639168021434
ZCCHC2	0.478108029492767	0.210024076846263
TNFRSF11A	-0.174803080077706	0.651674290123068
RELCH	0.0312730261291831	0.923904425323646
PIGN	0.0907672536584506	0.780496294117134
RNF152	0.475731355636654	0.359343503449838
CDH20	0.0131816983135111	NA
MC4R	0.914738271856368	0.168794013073133
CCBE1	2.06746325233444	0.000239182816722963
LMAN1	0.148161502194509	0.647212319843102
CPLX4	0.00595675827076458	NA
RAX	NA	NA
	-0.389473424404122	0.649909804113415
SEC11C	-0.424718231008388	0.0781046734161024
MALT1	0.223083256064309	0.57233226368437
ALPK2	-0.249767436969472	NA
NEDD4L	0.418519363856588	0.29218790456551
	-0.0521105567582123	0.916293274097851
SLC51B	-0.0743523615210476	0.848286058384503
PDCD7	0.305885004738079	0.449509460066679
CLPX	-0.205273037219392	0.346634432913348
CILP	-2.40292147167633	3.04734854559143e-05
PARP16	-0.476633492229166	0.00871206093909579
IGDCC4	0.125375434825384	0.727726964197318
IGDCC3	0.0783753036003341	NA
DPP8	0.268764950350432	0.333715169066155
HACD3	0.823333274371825	0.0820204422545246
INTS14	0.0142384175845818	0.960657046255131
SLC24A1	0.280700946448656	0.654235292539698
DENND4A	0.730702832854074	0.0267586666554313
MEGF11	0.529327479841693	0.367103971842871
DIS3L	0.171096462697804	0.645402995348249
TIPIN	-0.239783852090865	0.218745885967977
MAP2K1	0.237881397149239	0.410793547753115
	-0.671023586194917	0.024228900568407
ZWILCH	0.213062084806776	0.383025889535989
LCTL	-0.0162475736403919	0.976842430437207
SMAD6	-0.429592627111872	0.197219273246551
	0.020205994642748	NA
AAGAB	0.201661418802638	0.307069883768941
SMAD3	-0.0960891533463043	0.8148292359238
C15orf61	-0.62117231324952	0.158345831182833
MAP2K5	0.0186244048523798	0.956460110078872
SKOR1	-0.26377324148604	NA
CLN6	0.364013363985747	0.316314557367376
PIAS1	0.163378632098569	0.694886088248868
ITGA11	1.06809344942529	0.00385133857966042
CORO2B	-0.315172454852308	0.541907560339805
	-0.519952186056523	0.0151156971810087
NOX5	0.387592481068376	0.710580748446381
PAQR5	0.876198837289856	0.192394571639663
	0.949824836982605	0.0264781936471407
	-0.813697868156237	0.0137996421322992
TLE3	0.959970563192957	1.52526534790445e-05
UACA	-0.312651450697605	0.299480140154819
LARP6	0.00203997635607477	0.997109911291772
LRRC49	0.137367095950453	0.75364816763217
NR2E3	0	NA
MYO9A	0.450209751755443	0.411612969357278
THSD4	0.389585181234072	0.555436969232102
	-0.301404447912363	0.172162924034573
GEMIN2	-0.35367001792496	0.0619224839679343
TRAPPC6B	-0.390381665479953	0.0515032670485049
FBXO33	-0.134952504141705	0.670463138168421
LRFN5	-0.363351475937408	0.653615693930329
	NA	NA
KLHL28	0.122672530001012	0.825351679201958
PRPF39	-0.471269910624369	0.0338803002070582
MIS18BP1	0.107497066134282	0.732334393064994
FANCM	-0.0185782847591442	0.972234292623203
RPL10L	0	NA
MDGA2	1.71879431744439	0.0167098077869875
LRR1	-0.00560071742020215	0.990085492919385
RPL36AL	-0.815051203239763	0.0110086442306694
DNAAF2	-0.0556618465832958	0.855301080007228
POLE2	0.434128084524676	0.470566719035322
KLHDC2	-0.133085064024383	0.507586983034431
NEMF	0.233645538561002	0.621564795942303
ARF6	0.700909843278136	0.00840413254893225
SOS2	-0.0194752019267449	0.957619208450005
L2HGDH	-1.33106415433587	0.0287294988847819
ATL1	0.0576331496210251	0.922762978339376
SAV1	-0.227617083868014	0.302982712192488
NIN	1.45912849527033	0.00155266838202643
ABHD12B	-0.179618495218769	0.730194756440983
PYGL	-0.0744997700159139	0.744384230203774
TRIM9	0.629827111782116	0.338766139415846
FRMD6	0.896629851807655	0.012464686522177
RTRAF	-0.677466796007405	0.0163125991309729
NID2	0.370983173799029	0.31542640226908
GPR137C	0.553258845378435	0.457942331640325
ERO1A	0.00899082689367213	0.979692560874935
PSMC6	-0.0045892403228287	0.98704598882432
STYX	0.262270028028731	0.389443237068044
	-0.315358953513254	0.275855929280334
FERMT2	0.694176054698788	0.000150275684572538
DDHD1	0.0726506787437365	0.847282941801426
BMP4	-0.547362303332644	0.025388798422505
CDKN3	0.694712788859483	0.0768338017358547
WDHD1	0.0942321526485059	0.817765827101664
MAPK1IP1L	-0.0838003712724177	0.765389735424165
LGALS3	0.820990845413325	0.0355475943517673
DLGAP5	0.870726908435062	0.00509817546630137
FBXO34	0.0895672077904515	0.782340957578108
ATG14	0.392772107474303	0.567364135896542
TBPL2	0.0457395758129481	0.949646781430165
KTN1	0.0380969578088346	0.938216985276401
TMEM260	-0.550054158495641	0.00258674875972772
	-0.128480587214079	NA
AP5M1	0.115871510340909	0.79706327453206
EXOC5	0.557477281703195	0.0140912909331103
CCDC198	-1.34422607183561	0.0258420939060417
SLC35F4	NA	NA
ARMH4	-0.715746467294294	0.0038808397388531
PSMA3	0.00891856476031413	0.989653629737877
ARID4A	0.0579504021738755	0.902627875130584
TOMM20L	-0.235649662255217	0.82262446645941
KIAA0586	-0.120527044220352	0.714134506176636
	0.0059811165012962	NA
DAAM1	0.357132234193364	0.316206068561956
LRRC9	-0.0465326799167014	0.972317709248115
PCNX4	-0.217090832561578	0.528672820689163
DHRS7	0.0743874007231426	0.760974794312323
PPM1A	0.00188414095510758	0.995943088942063
C14orf39	-0.244432070276146	0.690963889451916
SIX6	-0.337218835024573	0.619965441508377
SIX1	0.352829855299156	0.237473205753564
SIX4	0.591943694580369	0.11460941680173
MNAT1	-0.447789141404787	0.0230362127025294
	0.305389371565551	0.381075044116995
TMEM30B	-0.0166147249774135	0.991206165524592
	1.71503786680682	0.000304515540017712
HIF1A	0.463643722429383	0.13600272405964
SNAPC1	-0.217321862529841	0.403247334683754
SYT16	0.221341028221529	0.759424879411111
	NA	NA
AEN	0.358535858286091	0.130926321101764
	-0.0396746951086277	0.892737045354902
MRPL46	-0.367009092311841	0.223514486021885
NTRK3	1.21316695220571	0.0588894079226615
ESR2	NA	NA
SYNE2	0.781803733750062	0.100529110550245
WDR89	0.0239297659140669	0.970187163414949
GPHB5	0	NA
	NA	NA
TEK	2.3935087513759	5.91624294643137e-06
IFT74	0.00289405212418479	0.993685683657332
LRRC19	-0.68080669987089	0.378573519087131
PLAA	0.0986331526942872	0.692351124683525
CAAP1	-0.246894458777609	0.262685652588052
TUSC1	0.17669203304498	NA
IZUMO3	NA	NA
ELAVL2	-0.115976597874506	0.856420686961446
DMRTA1	-0.18929678957499	NA
P14ARF	0.138182772478291	NA
	0.550971491658405	0.0149846685415971
IFNE	-0.45304365451019	0.511567435674269
	-0.664351664551043	0.386706748326869
KLHL9	0.677903678801871	0.218409886363902
IFN-DELTA-1	-0.0614056693207204	0.925772374309769
IFNB1	NA	NA
HACD4	0.903039852200762	0.0382546520076753
MLLT3	0.312638146585209	0.706501597155593
SLC24A2	-0.0583476366144895	0.8430953949262
RPS6	-0.556944618109654	0.0688597555013338
DENND4C	0.495186456088627	0.196332611760296
	0.212849726971787	NA
HAUS6	0.268548117266066	0.395208617350639
RRAGA	-0.306154345098729	0.110835021776778
SH3GL2	0.174290960439711	0.918789489694262
CNTLN	0.129614694465121	0.756039629760044
BNC2	1.04791603594801	0.0134011085347928
CCDC171	-0.243942808217263	0.673698420725105
PSIP1	0.0156347462824563	0.975887094781721
	-0.225926888203283	0.453886298351989
TTC39B	0.820896399342533	0.103347511382621
NFIB	-0.304398492527663	0.406956799227765
MPDZ	0.518619195562675	0.0696875484116773
TYRP1	-0.577676768281884	0.390675882019574
PTPRD	0.858769113087747	0.0293882290123842
DMAC1	-0.592599091570604	0.202667051337303
KDM4C	0.431535628121697	0.25282260679743
GLDC	0.463418973157202	0.423431897500281
UHRF2	0.444847786565439	0.121436700001907
IL33	1.68860833810144	0.0033803762263176
RANBP6	-0.0135326486098561	0.973817500873745
KIAA2026	0.141079800466536	0.759324139123835
MLANA	0.313180848907068	NA
ERMP1	0.343530909224471	0.510806338520902
RIC1	0.357916184471458	0.298534742914643
	0.0206348498798817	NA
CD274	-0.435106111071284	0.392522658275976
PLGRKT	0.109256352498639	0.798074972491836
INSL6	0.00617461855282064	NA
JAK2	0.0422679729549943	0.945505850772773
	0.140182520342371	NA
RCL1	-0.693357205771193	0.11067243322104
CDC37L1	-0.175299089771518	0.406472185471733
PLPP6	0.605485851633868	0.128750041256677
SPATA6L	-0.45925962970774	0.16355389637443
SLC1A1	-0.0425048878728427	0.998181638705176
GLIS3	1.11238999198595	0.0276026099679681
RFX3	0.793494992050156	0.118798251164431
PUM3	-0.0544820213655211	0.81075814329564
KCNV2	0	NA
VLDLR	1.00613949175828	0.0124578777449008
SMARCA2	-0.776014773514736	0.00153524407344624
DMRT2	0	NA
KANK1	-0.602573503969426	0.0938250063279973
DMRT1	-0.015399559367494	NA
DOCK8	0.347639684445159	0.336184078936543
	-0.634501890824982	0.0204350781305324
PGM5	2.57093936235756	8.47658195018548e-06
	1.10963789195757	6.52991623247271e-05
FAM189A2	0.803861487369305	0.142665795661789
APBA1	0.330850496202296	0.428665614979716
PTAR1	0.595305919278699	0.355894689241331
	-0.297040019926924	0.269416540940394
	-0.157684452947728	0.903453664377814
TMC1	-0.34731397309598	0.60297231560924
ANXA1	1.48898784652804	6.40156786776543e-05
RORB	2.01944049982484	0.00166007930068241
TRPM6	0.29380208607044	0.640201621609225
CARNMT1	-0.0249555039601093	0.94702747063383
NMRK1	-0.566832704053517	0.187617768927643
OSTF1	0.213997171357887	0.369418388030025
	0	NA
GCNT1	0.00540527413385538	0.978114902054235
	1.94502992227779	0.00139934936076641
FOXB2	NA	NA
VPS13A	0.750433648013256	0.158014384611494
GNA14	-0.89525454561052	0.078893111611403
CEP78	-0.279494729784402	0.343754999712425
PSAT1	-0.0125117695171241	0.995463268643972
TLE4	0.104246058571996	0.793131530841101
TLE1	-0.640345471248365	0.024612127839168
PHF24	-0.202998424813906	NA
DNAJB5	0.431953156065519	0.128750041256677
C9orf131	-0.360473652936611	NA
VCP	0.122983590003245	0.422391170632794
FAM214B	0.136997267191773	0.713978498188216
PIGO	-0.0242245534468296	0.949646781430165
UNC13B	2.11421061892732	8.86406545702297e-05
	0.0200050918567083	NA
RUSC2	-0.383105028413072	0.183592219431723
FAM166B	-0.312098242529274	NA
TESK1	-0.396701979630425	0.119843615463428
	0.47633618666238	0.552186511234858
SIT1	-0.0696804435802401	0.883680755285243
CCDC107	0.321498363066495	0.630514577927296
ARHGEF39	0.641703696054525	0.140153973880013
CA9	0.525067790756133	0.227788575661825
TPM2	0.438700682012343	0.328997736432295
TLN1	0.371289020900098	0.0377486296278791
CREB3	-0.0230472940056945	0.925672283145274
GBA2	-0.514123786869675	0.0713565892786974
RGP1	0.0654861954759009	0.88613890486043
NPR2	-0.303589080234152	0.202603541746703
FAM221B	-0.457261796283661	0.392522658275976
TMEM8B	-1.17673646752472	0.00155249775557845
	NA	NA
	NA	NA
RECK	-0.616858154967349	0.0852051074985073
CCIN	0.263346929965422	NA
RNF38	0.497503351369158	0.144235988328869
MELK	1.4583756707961	0.000215921732692872
ZCCHC7	0.175305292774186	0.394279843729636
POLR1E	-0.409464566570528	0.0560778227432335
GRHPR	0.274032676648156	0.358878142963783
FBXO10	-0.184301556047856	0.627297821365754
FRMPD1	-0.964980314667909	0.153219867184152
TRMT10B	-0.37266035569604	0.264630810946054
EXOSC3	0.276496947991107	0.551656282497665
DCAF10	0.668323856744884	0.199368286727899
	0.5311695409728	0.150574022502437
IGFBPL1	0.760243697715417	0.134409874769733
ALDH1B1	0.496475179816741	0.0289311393680335
TDRD7	0.429435431375452	0.195087022313989
NCBP1	0.723112329760262	0.0102576478276615
TSTD2	0.122821005393564	0.707265927617097
XPA	-0.097386951385996	0.741546664594302
FOXE1	-0.789130666190817	0.296787919204866
TRMO	-0.101902428425964	0.719227128990651
HEMGN	-0.771817304102793	0.00392510480641186
NANS	-0.275126064209716	0.403247334683754
CORO2A	0.515745381817087	0.469880716371773
TBC1D2	-0.108548651799235	0.764816539032947
ANKS6	0.190150452271345	0.722665265933696
GALNT12	-0.400094368981746	0.204332127418884
COL15A1	-0.0740230575527323	0.876923196803651
TGFBR1	0.266479324811285	0.538001974425852
ALG2	0.0304992875099848	0.918542871422478
NR4A3	0.65100741065306	0.334901368610406
STX17	0.0216630332137915	0.960049499083919
INVS	0.188323414485215	0.361055016401848
TEX10	-0.301705121152939	0.110392066578908
MSANTD3-TMEFF1	-0.185044729876599	0.51239974008271
PLPPR1	-0.491625920490952	0.507081413256255
	0	NA
RNF20	-0.327713779961631	0.190117705544277
GRIN3A	1.2966819202126	0.00585572208393382
	NA	NA
SMC2	0.431692560866238	0.284699677070054
	NA	NA
	NA	NA
	NA	NA
ABCA1	1.40886350523966	0.0231110948244709
NIPSNAP3B	-0.242747634335908	0.298770817316677
SLC44A1	-0.182211169920985	0.283121581361906
FSD1L	0.526033105954866	0.357981641407585
FKTN	0.148221205809978	0.70200812326865
	-0.0499933131738957	NA
	0	NA
	0.0620147150914908	0.711397317957694
	-0.41781116757212	0.274892605001827
ACTL7B	0.0204618100813012	NA
ACTL7A	0	NA
	-0.222582688291649	0.251820734938169
ELP1	-0.118413641770743	0.741546664594302
TMEM245	0.336805744893226	0.155706629398638
EPB41L4B	-0.310764212938858	0.431429537413827
PTPN3	-0.662927400922713	0.0158448004017027
C9orf152	-0.611412574876684	0.239581158866444
	0.137729733660355	0.718902440704589
TXNDC8	0	NA
SVEP1	2.43347176315335	1.55041763180186e-07
MUSK	-0.950080566143791	NA
	0.306510106537536	0.231707313084487
OR2K2	NA	NA
ECPAS	-0.146041529552948	0.388377833968037
	-0.0731538275705746	0.79706327453206
C9orf84	0.0269736845313241	NA
SUSD1	0.451522394137922	NA
PTBP3	1.40283915117111	2.01823687610126e-05
HSDL2	-0.418916133672556	0.0405549570402796
KIAA1958	0.263227346617229	NA
SNX30	0.282510580545201	0.514478467338521
SLC46A2	0.449739195356828	0.503062213747488
	0	NA
SAL1	-1.19453277512984	0.0327186633801257
	0.180991205844982	0.750160837440832
FKBP15	0.257645916134113	0.112275937522539
POLE3	-0.527319967442053	1.82388379163724e-06
	-0.0490596940595588	NA
	1.46301870019654	3.01177860918038e-06
	-0.242020775823289	0.605606356590718
ZNF618	0.87177548136347	0.0914022849572116
AMBP	-0.291993546967795	0.694834486932728
KIF12	-0.201909005021439	0.730293664117935
COL27A1	0.24751072058665	0.595099862671782
	0.235234355703173	NA
WHRN	-0.56088073414094	0.28439820974535
TNC	1.13378037655918	0.000507879043192428
PAPPA	0.515865930167964	0.395850456331602
TRIM32	0.144744965847147	0.525226273209761
ASTN2	2.63568086656609	5.95830866837199e-06
TLR4	2.38073257508322	1.2018902634667e-07
BRINP1	1.51660112591023	0.0106065422715606
MEGF9	0.64098359743131	0.114038424677825
PSMD5	0.562218165237875	0.0259088455015618
	0.680182503374073	0.0697900253633466
PHF19	0.0201406879989346	0.93550267874636
TRAF1	0.322766892721164	0.312492923416255
C5	0.403254191049753	0.418919340599432
RAB14	0.312683745236414	0.485896291315291
	1.73447881334349	3.59954297295369e-05
	-0.0900849866412263	NA
DAB2IP	1.12564257485673	0.00128877221003682
NDUFA8	-0.128655038003781	0.714134506176636
MORN5	-0.493017052177384	0.529230162224631
LHX6	2.37383977178605	0.000338624484465564
MRRF	-0.1654914970544	0.690112931568992
PTGS1	-0.0855466280643402	0.896952849657376
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
RC3H2	-0.0756820026243368	0.794119441437778
ZBTB6	0.67423046432039	0.242092749538602
	NA	NA
STRBP	-0.183971527618047	0.534300079237859
CRB2	-0.55579496931697	NA
DENND1A	-0.168553872537219	0.457772558974852
LHX2	0.844567788575241	0.145192333269042
NEK6	0.365783129933791	0.220336549743878
NR5A1	0	NA
NR6A1	1.39806459752231	0.00415400598973597
PSMB7	-0.250561165088379	0.496644166556863
ADGRD2	-0.00808870894772277	NA
OLFML2A	2.0789464005457	0.000219508172256442
WDR38	0.0205886073847944	NA
ARPC5L	0.425579303734109	0.185472145872381
GOLGA1	-0.198221226007433	0.349454117618949
SCAI	0.461161949452266	0.487154347048797
RABEPK	-0.408290231546946	0.185079025171967
PPP6C	-0.309892136513973	0.0640013751998108
HSPA5	0.0201766399714007	0.956595889360884
GAPVD1	0.100639084322542	0.664722272667686
PBX3	-0.381097509746222	0.0794904935583024
RALGPS1	0.321089164022765	0.573596842146469
ANGPTL2	-0.306570516303597	0.378169178095988
GARNL3	0.612020584233853	0.23321655462269
SLC2A8	0.000351764771932981	0.99133441536661
ZNF79	0.284008908449068	0.579610083521854
	-0.0370106223319599	NA
LRSAM1	-0.188711335551919	0.634151403114276
FAM129B	-0.0588428729643335	0.846005206801092
PTRH1	-0.203677497193674	0.618342241116316
TTC16	0.297540267916242	0.770571067568636
STXBP1	0.870672958642527	8.27601172179198e-05
CFAP157	-0.634984808093587	0.198618206030919
TOR2A	0.790341875225819	0.0406498469900873
SH2D3C	1.56110800651581	2.74043033222065e-05
CDK9	-0.116207324494913	0.692580492817589
	-0.134007659554404	0.580741948689777
ENG	1.33077370425092	7.15276494726495e-08
FPGS	-0.0877287496823229	0.850436536854538
AK1	-0.239035041031125	0.582241252310594
ST6GALNAC4	-0.0187775304442659	0.979692560874935
PIP5KL1	-1.02290733063272	0.113992276656724
NAIF1	0.718625720775326	0.265952243988969
FAM102A	0.349734120922139	0.333861480921302
SLC25A25	0.491231759828346	0.321170202877088
LCN2	1.39574040657894	0.00265837117035739
CIZ1	0.0470704823881721	0.855511629556814
DNM1	0.314962071607391	0.315530654706737
	-0.395493899909272	0.0192304169197677
TRUB2	-0.400164541883694	0.0204411382005189
COQ4	-0.191798998566204	0.463333240590959
SLC27A4	0.102823487816427	0.767617946036588
URM1	0.162885921733065	0.499926141167541
CERCAM	-0.000900628733048733	0.994202438407909
ODF2	0.282175082906556	0.217929711301065
GLE1	-0.402346701091046	0.0069307995679335
SPTAN1	0.859318521077091	0.000527640521836057
WDR34	-0.369408955855889	0.343148130601781
	-0.069527271947869	0.735377855514344
PKN3	-0.493225826642105	0.153801024089166
	0.0613145617509875	0.89762246861594
ZER1	-0.0816137826097485	0.792988125005984
TBC1D13	-0.212932682999963	0.118963655482382
ENDOG	-0.833684726069301	0.115369277805826
SPOUT1	-0.338746467716118	0.302947696256323
KYAT1	-0.584094656174598	0.136605884821693
LRRC8A	0.329754308530774	0.159291700710533
PHYHD1	1.13635527014479	0.049352247011741
DOLK	0.0297848683352874	0.927800108185316
NUP188	0.185692449880675	0.426127103385633
SH3GLB2	-0.0307689858138083	0.940533748725098
MIGA2	0.324712481196212	0.331858277948483
CRAT	-0.0992764194985684	0.827945389994606
PTPA	-0.110661153750756	0.758070318519939
IER5L	0.231351028965317	0.657132233717648
NTMT1	0.321623904805236	0.350691259799379
ASB6	0.13728562068885	0.650616759845859
PRRX2	0.487787679850373	0.265773465099726
TOR1B	0.552956347523267	0.0649633492298579
PTGES	0.822291822332854	0.133506083809439
FNBP1	0.817098622826918	0.0276026099679681
HMCN2	1.11186209087904	0.0664317607937371
ASS1	-0.270713500046788	0.62041910182264
FUBP3	-0.105629567080292	0.74065029082845
PRDM12	NA	NA
EXOSC2	-0.339063765154631	0.233662500473811
QRFP	-0.0225558699697337	NA
ABL1	0.732214889021365	0.000605952481959214
FIBCD1	-0.0805510811822971	NA
LAMC3	1.97882880409041	0.000408669645953266
NUP214	0.0761056465897801	0.776975810995567
PLPP7	-0.583623259205114	0.118659212916004
PRRC2B	0.0618154364846717	0.857583661631606
POMT1	-0.1262083835192	0.746051929473441
UCK1	-0.0433505352976438	0.927677071668765
RAPGEF1	0.753326570545287	0.00287419985157206
MED27	-0.127658269483633	0.627753709532695
NTNG2	1.12601163014314	0.106250450516193
SETX	0.392608161049354	0.400061654410922
TTF1	-0.123934908392135	0.667794069427495
CFAP77	-1.02912975643485	0.108919902769102
DDX31	0.0790111222238505	0.769061669629795
BARHL1	0.0207847196958172	NA
GTF3C4	0.184126588719628	0.515332927176557
	0.655208249411482	0.412126183063832
GFI1B	-0.294422134947167	0.744743811590264
	1.53510135465882	7.21262693331207e-08
SARDH	-0.219061363080022	0.822634289841697
DBH	0	NA
VAV2	-0.0515138746537105	0.869539203192271
BRD3	0.069248891645442	0.817084109760341
COL5A1	0.621834190319554	0.102535994676825
CAMSAP1	0.0414840372268334	0.887071338339923
	NA	NA
MRPS2	-0.400938454066804	0.368440866111296
PPP1R26	-0.191851124512537	0.581384551368055
KCNT1	0.57832863522424	0.410432998089347
SKOR2	NA	NA
	-0.386204054861445	0.0369916327172749
HDHD2	-0.438046914109412	0.0240763956753227
RBFA	-0.514981588143712	0.00226599057060972
TXNL4A	-0.112052885980128	0.744743811590264
HSBP1L1	0.403124546370587	0.457710365874074
KCNG2	0.354353437308919	NA
TARSL2	-0.228634336224899	0.728718441534416
TM2D3	-0.0959252501412876	0.702516503835891
PCSK6	0.18246135744727	0.697282497298681
SNRPA1	-0.013848639890398	0.975887094781721
CTDP1	0.114287386241395	0.541283550799652
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
OR8K1	NA	NA
	NA	NA
	NA	NA
	NA	NA
EGFL7	1.84100129560026	0.000226934980948956
	-0.0583638180349069	NA
MAMDC4	-0.774595950276895	0.067594074461864
	-0.00811789082845973	NA
	NA	NA
LCN10	0.0205812923289465	NA
FAM69B	-0.650765863280783	0.0290109810405828
TRAF2	0.379169481639369	0.182733319302541
FBXW5	0.141686008336844	0.674581050533868
C8G	-0.883720454129973	0.159703894171809
RABL6	-0.247308964050827	0.417224271420978
TMEM141	-0.0756045156130184	0.902740846606474
NRARP	0.853719502478242	0.185814622536722
TOR4A	-0.447041645427213	0.478937469952737
NELFB	-0.0496479674743938	0.877918539363243
	NA	NA
FAM166A	NA	NA
ENTPD8	-0.696827984276836	0.276541633925113
EXD3	-0.819455562654662	0.0583119322941536
RNF224	-0.0224108324492622	NA
CYSRT1	0.189813824665892	0.884031899179811
RNF208	0.0189389397318465	NA
NDOR1	-0.356817978042721	0.44170321114035
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
C8orf33	-0.270612032398168	0.30513196504375
ZNF7	0.219498837991539	0.217901645112159
	-0.576657373853572	0.125409521662299
ARHGAP39	-0.141428752002098	0.755890439843776
C8orf82	-0.742432846895534	0.107603578608248
LRRC24	-0.034936974890474	0.962799351879136
MFSD3	0.582781412151936	0.287486319529343
	-0.272887422539033	0.482898164435031
FOXH1	-1.90615417878145	0.00317016385326601
VPS28	-0.0321069712137229	0.954516107827208
SLC39A4	-0.690633055378703	0.342811072027663
CPSF1	0.180240274992641	0.452966782529233
ADCK5	-0.433106591692625	0.368066920195953
	0.402359369919773	0.153215730433845
FBXL6	-0.179770475035521	0.575282279710941
TMEM249	-1.29250937097879	0.0620155966274882
OPLAH	0.601172544964769	0.40539238238864
GPAA1	-0.124425107602314	0.663538680089919
SHARPIN	-0.349126124483581	0.444405102055175
MAF1	0.0800603458706868	0.827945389994606
	-0.664707402168475	0.0857312035662401
HSF1	-0.0649064841843341	0.865596253232381
DGAT1	-0.0709105460603197	0.855619071691111
BOP1	-0.0198508364817289	0.962298960301792
	0.271403333750759	0.803269788320895
SPATC1	0.0656850738245365	NA
MROH1	0.0987688153942545	0.756144851262329
EXOSC4	-0.112345708887222	0.790312957159321
	NA	NA
SLC45A4	1.03882681816331	0.00143653940406506
CHRAC1	-0.660914520001166	0.000342622991017253
	0.735082871209662	0.0218596888883854
AGO2	0.881507611754929	0.0650545166152636
	-0.135212915221557	0.803023992571947
FAM135B	NA	NA
KHDRBS3	1.41670597270705	0.0387734806979275
ST3GAL1	1.31175817427054	0.00151147176823205
NDRG1	0.0814132882767402	0.82299397033597
WISP1	0.330050971702021	0.432338519670097
TG	-0.492395978941737	0.388394968148906
SLA	-0.378863860948481	0.506356769452398
PHF20L1	0.507347441929439	0.0489902696923491
TMEM71	-0.326554441922819	0.500956487319693
LRRC6	0.200031733554047	0.913001304035953
KCNQ3	0.886031612666731	NA
	NA	NA
EFR3A	0.475361383528994	0.0744122035957098
	0.125906953258865	0.730034382487406
	0	NA
	-0.849688726066566	0.00685700052937133
MYC	1.24273179526877	2.75857581404352e-06
FAM84B	1.1531039454808e-05	0.907310717745599
WASHC5	0.355470697019591	0.187617768927643
SQLE	-0.340828510952547	0.413928431419271
ZNF572	0.0593091143764591	0.949343133613662
MTSS1	0.980659394167467	0.0198295518533278
NDUFB9	-0.364936717339187	0.291000504083406
ANXA13	-1.00573771622446	0.0908600592079926
FBXO32	0.54569228268986	0.180671537651606
	-0.571853240059252	0.00290270310255367
ATAD2	0.728821424114963	0.14965929973114
ZHX1	0.323235878136264	0.177540489288679
FAM83A	-1.27292005011693	0.0433009485684398
TBC1D31	-0.419315167731085	0.108515662745177
SHAS2	-0.27898230122336	0.397460558766835
SNTB1	1.68877023951753	0.00326594516514877
MTBP	0.934214829020095	0.0731334134013158
MRPL13	0.424138396787941	0.231054248360469
COL14A1	2.01522608728651	0.000843828926802502
TAF2	0.278474973416299	0.426400812693972
ENPP2	-0.112624353001829	0.835514076357079
NOV	1.64411328205513	0.000498598304446764
MAL2	0.0685451436598175	0.992594700557688
	-0.0102554891601508	NA
EXT1	0.675484297796287	0.000382851778458636
SLC30A8	-0.344623328317824	NA
AARD	0.0265968942279185	NA
RAD21	-0.0271911825497526	0.941021565070506
EIF3H	-0.787324973450765	0.007235190129789
TRPS1	0.491079779789283	0.260713957736118
