gene_name	DamagedvsIntact_log2FoldChange	DamagedvsIntact_padj
ITGA10	-0.217674439345586	0.336345633361467
GPR161	0.192714358886552	0.409586595324904
ALDH9A1	-0.0909831233748929	0.649814202052141
ATP1B1	0.332111300233176	0.00115152534347604
TIPRL	0.204818542251857	0.168495840706747
NME7	-0.056518731101502	0.784414087102483
POGK	0.0285119002978109	0.876085010151949
MPC2	0.237607276098866	0.336345633361467
CREG1	0.0161420234886357	0.984885456105868
DCAF6	-0.0428025850115826	0.834470964178674
GPA33	-0.239321357748616	NA
RXRG	0.501263798325129	NA
TBX19	-0.524704603770329	0.0206911399486304
UCK2	-0.0635168529581414	0.778151084611934
TMCO1	0.225805857930855	0.0371797953266794
XCL1	0.0824908962186265	NA
XCL2	0.0180173788165783	NA
POU2F1	-0.322802721395357	0.125108811435284
MAEL	-0.0158035248025085	NA
ILDR2	0.147348063747995	0.535865325127588
DPT	0.391953747362307	0.20079023712055
MGST3	0.416157564769063	0.0708367703073397
ADCY10	0.074282539333873	NA
COP1	0.0760247761575033	0.834539046873258
NECTIN4	0.504207332649071	0.349629989733742
UFC1	0.0689370343785826	0.722620042918313
PPOX	-0.0971772422860914	0.699866090445089
FCGR2A	-0.218419828103286	0.446590106007729
NUF2	0.614978561961951	0.124257934010807
RGS5	0.163975298476569	0.977586556333403
SDHC	0.408958483924242	0.00985626143461484
PFDN2	0.224705577180902	0.33337396881885
NR1I3	-0.244528978524759	NA
USP21	-0.251129123812816	0.206610543894371
F13B	0.0307712995890221	NA
PRCC	-0.315429007331022	0.253354652536273
FCRL5	-0.319157986021405	0.33216252861769
RRNAD1	-0.118459424844418	0.599366673546694
MRPL24	-0.0176058221822903	0.965090350554679
PIGM	-0.0337912984070285	0.903938499851254
CASQ1	-0.138896961909388	NA
ISG20L2	-0.284125869825489	0.246264911178735
CRABP2	0.227247940314005	0.535435382433559
HDGF	0.033792486050542	0.810118845752066
ABL2	0.45813529504151	0.000593251215430729
XPR1	0.292493900955412	0.0273851295324592
RGS16	0.329586414722328	0.413705023462287
TOR1AIP1	-0.0354736498006537	0.930437929433521
FAM163A	-0.910041366620044	0.0300566063575425
HMCN1	0.450556317553959	0.0786347987826752
RGL1	-0.254839319713349	0.133144335211248
LYPLAL1	0.193314056973733	0.532229291554722
LHX9	0.319531192696167	0.497681520379118
PRUNE1	-0.302425265585595	0.0284900091110945
RORC	-0.291302837160075	0.216768937698855
TUFT1	-0.00210898516922844	0.917981513736135
SF3B4	-0.0692839369123885	0.726269308603963
ECM1	0.207388623099731	0.316387869605183
ZNF687	-0.0525652463596794	0.870123698800774
TARS2	-0.196503225273754	0.214904956239166
CGN	0.308479624839027	NA
SNX27	-0.119751554172608	0.543104228098107
SETDB1	-0.127170815006445	0.575771002094059
ADAMTSL4	-0.368632996056663	0.0671966372002315
MCL1	0.421219184499755	0.0206898010292475
CTSK	0.37314067640085	0.120265671282468
RFX5	-0.133623647801095	0.367108026081136
PI4KB	-0.299647259866288	0.0568507011152573
PIP5K1A	-0.11625714313015	0.575905081190398
ANP32E	0.17728357791712	0.348350375067282
MINDY1	-0.526109597356523	0.013394646365076
ANXA9	-0.386136616215653	0.120145372735535
SELENBP1	-0.0866469536174142	0.731501620600905
CERS2	0.0559959070336053	0.692585168962889
ENSA	-0.0401650817280257	0.90810505173938
LSP1P4	0.21617377571096	0.493720083032161
SEMA6C	-0.131134192471107	0.801268871639446
MRPL9	-0.0853867037946232	0.69067762408766
ARNT	-0.138916809660428	0.623505065529582
POGZ	-0.523267817995149	0.000808302895754106
C1orf56	-0.676721440692478	0.003043678343298
OAZ3	0.531506303679322	0.20996484798316
HORMAD1	-0.0201898072474993	NA
GOLPH3L	-0.159073758569291	0.473634945001696
GABPB2	-0.163857512488532	0.633816268774396
SYT14	-0.233218577721775	NA
KCNH1	-0.458306497644903	0.35049763592489
DTL	1.29363667526585	5.80893652397949e-05
DYRK3	-0.0573422425935441	0.838598332032041
EIF2D	-0.0457995841538287	0.81555001318359
INTS7	0.312366752209068	0.257927952888289
VASH2	0.0878003924003804	0.745376593468196
TAF1A	0.0371026472347945	0.819763323549721
SMYD2	0.276646048603504	0.168463016374242
SUSD4	0.23058367220742	0.541856243944167
DUSP10	0.0308186296183471	0.983941567870308
HHIPL2	-0.0111828521918798	0.915263980950718
TP53BP2	0.152643026047915	0.310685848215608
ATP8B2	-0.200721267450052	0.240286627467121
FLG2	-0.0104756451501758	NA
CRNN	-0.0201898072474993	NA
ADAM15	0.0996221430932342	0.624684811307078
JTB	0.355626838523109	0.0118105342642612
RAB13	0.288382332164965	0.0237552554386985
S100A8	0.501379460532892	0.588208016762368
TPM3	0.383283624029537	0.0116798521484435
NUP210L	-0.231550344431141	0.496202203474162
SNAPIN	0.2366368121573	0.0719557475566449
SLC27A3	0.0666919419678335	0.939041322104745
S100A7	0.00528545828054132	NA
UBAP2L	-0.282703967840992	0.135302556969763
SLC39A1	0.082568645282449	0.662451133087064
HAX1	0.0206303444758482	0.941553770122075
CREB3L4	-0.170429514115034	0.326683031265209
EFNA3	-0.41983952710128	0.11476174328954
AQP10	-0.0441994877138928	NA
KCNN3	-0.44481469311583	0.0491670082331417
C1orf43	0.0456828846043186	0.810539540259828
GATAD2B	0.140188575201607	0.673228385972085
ILF2	0.0347643518855593	0.866217898040094
RIT1	0.483284581129461	0.00711640058911932
INTS3	-0.485122695018478	0.00222550172656477
PKLR	-0.0272153647124776	NA
HCN3	-0.229372973181665	0.611402790394983
FLG	-0.141793100272943	0.892729510791025
ACTA1	0.0397174156931119	NA
C1orf131	0.179694560962821	0.333196742180193
GALNT2	0.00364406022328356	0.983077279651927
TTC13	0.0127907927106774	0.993251555446007
SCCPDH	0.342406507102696	0.0885737474446596
LYST	0.0432392835455541	0.833113953105853
MAP3K21	-0.339189907316435	0.26667378598994
CEP170	0.37731764526566	0.0393760183937688
ACP1	0.100281109671062	0.630983513155974
SNAP47	-0.000480657888291418	0.986250543086579
SRP9	0.268209250822861	0.0491707531926557
NVL	-0.177551279553609	0.344218074174036
SDE2	0.194448556916419	0.535926359965441
DEGS1	0.249761223851987	0.126356400894642
FBXO28	0.278538033902099	0.126509123888485
ARF1	-0.0852903340216701	0.582928103404536
LEFTY2	1.09111412527459	0.00146753321573177
CNIH4	0.527965109781747	2.94670350706417e-05
ITPKB	0.0751087663011857	0.776116034082004
GUK1	-0.0274044660849479	0.990490104689537
CDC42BPA	-0.0927265883402399	0.611828602610902
CNIH3	-0.380456486938067	0.0965757369370551
C1orf35	-0.338455068052736	0.0735581306201553
MBOAT2	0.0559304634153519	0.942795198822747
PARP1	0.00195649435630459	0.985639115324913
PSEN2	0.104853020723903	0.714262825798519
PYCR2	-0.109316906696099	0.354564864285865
LBR	0.255037423870617	0.413706098372229
WNT9A	0.684098790870937	0.00428556803902002
EPHX1	-0.670816182160145	2.05642455714235e-07
REN	-0.0346825132007994	NA
SOX13	-0.381120847336351	0.219593349121592
ETNK2	-0.242738481726301	0.205836626002615
PPFIA4	-0.522362279900578	0.0193103927465849
PLEKHA6	-0.638469764392574	0.0553609731346945
PTPN7	-0.0457896813913199	NA
SYT2	-0.209953872882832	NA
ARL8A	-0.197362005945467	0.484578745712622
OSR1	-0.349475802856712	0.422165003331955
GDF7	-1.04920319344462	0.000258507566460895
PDIA6	0.112001302007382	0.397584993723069
RHOB	0.35756826676675	0.0469993533609706
ATP6V1C2	-0.394229407391916	0.516504428019238
HNRNPLL	0.292835456995656	0.110857301025176
GALM	0.0360205316906319	0.866596954547211
CAMKMT	-0.323400114417688	0.25916313716697
ABCG8	-0.235346260139314	0.637787710699053
EML4	0.0715055069983451	0.818190906750368
CALM2	0.453994871067143	0.0129103326076339
CHAC2	0.141425350028666	0.776585453688181
RPS27A	0.306120179472432	0.0975863339079136
WDPCP	-0.0519561445459547	0.787402960864516
VPS54	0.016400744467293	0.987317727395872
REG3G	NA	NA
ASXL2	0.0525512980293837	0.75271112600401
ETAA1	0.094987317489366	0.593346563011302
SNRPG	0.244121859128797	0.250810009210754
ABHD1	-0.170228247334992	0.719234710413869
MEIS1	-0.703616504732745	0.00853552493017699
TRIM43B	-0.0201769461866454	NA
TRIM43	NA	NA
CIAO1	-0.025338292577808	0.901946768976322
ZNF514	-0.254006594581876	0.193352376630088
SNRNP200	-0.0593737962442691	0.712612166454323
MRPS5	-0.126015981603711	0.410381104984232
ANKRD53	-0.476981767205094	0.240360143864306
TPRKB	0.47153241217619	0.000575049335356752
NAT8	-0.116245611585726	NA
EXOC6B	0.0992281351403353	0.646235908865422
SFXN5	0.0315450416431165	0.839140052757416
TEX261	-0.0756854742171206	0.651658922396293
DQX1	-0.0190775614121626	NA
DUSP11	0.166873619671124	0.337913994083732
ST6GAL2	1.21434329811049	8.83408402872961e-05
NPHP1	0.107239199150919	0.837750033375273
MALL	0.203950574116378	0.158507878257195
THNSL2	0.0101478679404171	0.97917666275881
RALB	0.253553458667689	0.192323158694311
C1QL2	-0.0201629206176643	NA
TMEM177	-0.33059056752217	0.287007902445636
NT5DC4	-0.0202306664402521	NA
RABL2A	-0.394539026817367	0.0664284052756658
SLC20A1	0.0272237461110968	0.891388870750255
FBLN7	-1.03859918938937	2.13152379989643e-08
AL078621.1	-0.0074381476906397	NA
ZC3H8	-0.647044341910603	0.00105098363425845
LIPT1	-0.13483481027511	0.570415515543754
TRIM43CP	0.017933137227801	NA
CNGA3	0.0675187042414658	NA
FAHD2B	-0.18913772010456	0.240642946896336
LYG1	0.0124682172149523	0.992675562355091
AFF3	-0.0225527453868694	0.989266983101655
UBXN4	0.0821353941476701	0.628327516600135
NXPH2	-0.00730674219723195	NA
SPOPL	0.237742708360383	0.179627103653167
THSD7B	0.489685816080669	NA
GPR17	-0.0326507237549116	NA
POLR2D	0.213296087783098	0.356236960936394
AMMECR1L	0.292235183617745	0.0369959534860564
GALNT13	1.23590943951512	9.3027657237482e-06
PKP4	-0.225006410778603	0.0709664603380522
SCN1A	0.124251279874059	NA
SLC4A10	-0.158166819573457	NA
SCRN3	0.229030404159964	0.197734900410887
LNPK	0.158746089311523	0.494199550537374
ZNF385B	-0.870032699059389	1.33952556811622e-06
TMEFF2	0.101130875276325	NA
CDCA7	0.39112641204093	NA
DLX1	-0.178475757067903	NA
UBR3	-0.0464394203741956	0.774161412404441
PHOSPHO2	0.220789685933232	0.7214300139289
GULP1	-0.109527387898967	0.679561241975853
FAM171B	-0.00712790275071653	0.93968862621459
HSPD1	0.112854203506221	0.62696659912182
CCDC150	-0.23693855800071	0.541366824699782
METTL21A	-0.066547854965288	0.82293263538945
UNC80	0.0443873075269925	0.997250076000112
PTH2R	0.508705798211536	NA
CPO	0.11856823446406	NA
NBEAL1	0.133265157632151	0.709651302792577
KANSL1L	-0.0109831990702798	0.972199511296348
SPAG16	0.217184591565588	0.242858995784214
ABCA12	-0.0147919891884392	NA
SUMF1	0.288433008412455	0.00157673159375669
NYAP2	0.184953217836443	NA
RHBDD1	0.0190660484876673	0.879276546201099
ACKR3	0.329954717223212	0.154679671876291
TRPM8	0.457143650084853	0.127593184255779
HES6	1.23426215212857	0.000182565604841492
ESPNL	0.538367548902242	0.0468947143269275
ANKMY1	-0.194089964341866	0.724376518281522
COPS7B	-0.393494873530556	0.00941331772363431
DIS3L2	-0.122189114884204	0.779457432197511
CPNE9	0.0525475137962616	NA
FANCD2	-0.0970191553686625	0.777385565431397
TAMM41	-0.0488963254762666	0.881712103534163
VGLL4	-0.489597971091218	0.000226001125432104
RAB5A	0.0847692633044764	0.545639935458579
RETREG2	0.0430831874476565	0.833113953105853
CTDSP1	-0.172634613406958	0.206824390070312
CNOT9	0.0839359072134188	0.692158469939059
MARCH4	0.00192917611406499	NA
STK11IP	-0.455289768577944	0.0773611385086165
GMPPA	0.191634010907364	0.162799526371223
GRIP2	-0.301817711593552	0.350577841748608
EAF1	0.217917328990032	0.190041541345318
CNTN4	-0.0228530759129012	0.981850183174932
DYNC1LI1	0.132513919195835	0.50123543101525
RBMS3	-0.628355182079195	1.28491658581981e-09
GADL1	0.144572181007869	0.774428690017785
OSBPL10	0.115679843037529	0.681300389990194
POMGNT2	-0.271602742992853	0.0705897550948755
ACKR2	0.574046004530265	0.0405022446033724
FAM198A	-1.14051269660147	5.87497382735896e-07
CSRNP1	0.402183325599238	0.364605376523153
SLC25A38	-0.00729250200088407	0.940744523288691
ITGA9	0.478687635663986	0.0291490799069424
SLC22A14	-0.0224837488750188	NA
GOLGA4	-0.0181229834369259	0.917794346933591
CTDSPL	0.100692422975547	0.607664743363349
STAC	0.0876347331201404	NA
IQSEC1	-0.229216538914474	0.32396254750231
CAND2	0.011585748224862	0.992609803186046
RPL32	0.0536738778895569	0.836161768832595
PTPRG	0.141991427518535	0.385332221640133
IL17RD	0.0974786076963226	0.771213694809476
SHQ1	0.327038719971476	0.139252344810213
SLC25A26	0.277669699081696	0.332819859047903
UBA3	0.11697949364994	0.541000503091782
ARL6IP5	0.281862609502161	0.0215741167245463
TMF1	0.189728719443506	0.511506591632433
LRIG1	-0.761531469028801	5.50730544648103e-06
LRTM1	-0.252184244738021	NA
AC073896.1	-1.06345012411041	0.00166426419926782
LIMD1	-0.246587817542662	0.50446981264702
ZNF660	0.0138101997785672	0.962725859071938
NFKBIZ	0.345784106285063	0.310645694826811
COL8A1	0.911349094908749	0.00119975627595923
NXPE3	0.230843754603443	0.136839615230622
ADGRG7	0.0734192803031341	NA
MYH15	0.164283788696766	NA
PHLDB2	0.614456075398464	0.15758587314225
ABHD10	0.00433282227330132	0.985185445228918
TAGLN3	0.00529292190974261	NA
PLA1A	-0.153626158410466	NA
RABL3	0.0432473933683332	0.868463803933569
ADPRH	0.393639820519626	0.0412863928178238
IGSF11	-0.0123925467995257	NA
ATG3	0.0304221085489886	0.876334328223216
NR1I2	-0.00652738565965578	NA
BOC	-0.686752946764154	2.38905364416532e-06
SRPRB	0.18829895306216	0.477630683772524
TMEM108	0.175230296451832	0.476020319848812
AGTR1	-0.479150902400169	0.128958837090956
MED12L	-0.258194102027355	0.763433603586944
EIF2A	0.081583607139132	0.617077214531696
ALDH1L1	-0.204534868409641	0.293331751746116
OSBPL11	0.359404288370407	0.0671966372002315
TRPC1	0.0233917578238476	0.988353489136366
NCEH1	0.245723609792417	0.199390594337028
SPATA16	-0.0201898072474993	NA
FAM86B2	-0.22687628090751	NA
LPP	0.024063066646453	0.881712103534163
TMEM44	-0.0925942651243971	0.8233827125481
RUBCN	0.143061521683508	0.69728568051235
AMT	-0.452704964975176	0.0014020308205063
TCTA	-0.180727821363606	0.206516249586617
NICN1	-0.223936480053451	0.368742197529558
UCN2	0.490341724315193	NA
DCAF1	-0.123114618760073	0.462047624425953
MANF	0.142111378786663	0.344907971185396
CCDC39	-0.00394903389484091	0.943035697410626
STXBP5L	0.156728470131184	NA
EAF2	0.557594002873728	0.0439564041838796
ILDR1	0.204869301420038	NA
TM4SF19	0.559721259580631	0.354564864285865
MUC4	-0.107020595686463	NA
SLIT2	0.266619411262087	0.677310286803895
EIF2B5	-0.164627736075556	0.274574582513311
AHSG	NA	NA
ECE2	-0.159498482155183	NA
VWA5B2	0.0777735302765995	NA
DGKQ	-0.012890944763288	0.951271240417135
FIP1L1	-0.0591753614087177	0.876408114636805
SLC26A1	-0.412256087488987	0.3210783915118
LYAR	0.0310321716033931	0.962754850621942
CENPC	0.127816454128238	0.460831387467098
EPHA5	-0.141789400420021	NA
CORIN	0.11340639503796	0.776585453688181
ATP10D	-0.0862775875797653	0.816155214729737
OCIAD2	0.789771971500502	0.00307230531151296
SLC10A4	0.0794486266230695	NA
SLC10A6	-0.00908772334257673	NA
SCD5	0.300775435598786	0.303195023160666
PLAC8	-0.0893419177584696	NA
ENOPH1	0.300666428684081	0.202875540317524
CABS1	NA	NA
GC	NA	NA
TRMT10A	0.0979581944105235	0.82828545410239
KLHL8	0.217345997996578	0.408402258018045
SNCA	-0.744713960679466	0.0425952368746244
PYURF	0.318891235265123	0.128439592221296
TBCK	-0.100528017421782	0.621731527711992
CAMK2D	-0.0694650825281884	0.775387030085708
CISD2	0.391329300957432	0.0175742465367468
DDIT4L	0.131668387435316	0.704017862590345
ANK2	0.192948403227441	0.419922252338186
TIFA	0.35505312645347	0.122271487543249
SPATA5	0.0434970551596819	0.996997869344595
FABP2	-0.12809248694857	NA
CCNA2	0.426951570742431	0.367436593224093
METTL14	0.144049891659515	0.535189694687901
USP53	0.312084294947236	0.147630392835529
SETD7	0.0247888962836629	0.94743609423572
NAF1	0.132211681583772	0.62696659912182
MARCH1	0.17368631389209	0.928805899772125
SFRP2	0.342879432697564	0.426142610751815
RPS3A	0.296767910406941	0.0626896430450551
RNF175	0.467914390684354	0.337312581935195
PDGFC	0.913001123880419	2.03944207415928e-09
CBR4	-0.00874038700705171	0.916705209164466
GLRA3	0.0836871666120427	NA
CYP4V2	-0.149770135348348	0.373667387092418
ROPN1L	-0.15098260182696	NA
NDUFS6	0.220859570999529	0.277310380073337
MARCH6	-0.156412324314348	0.192107122514164
NKD2	0.00848472591245015	NA
CDH18	-0.137023809532864	NA
ADAMTS16	0.485432089555569	0.333516134223789
SRD5A1	0.583426691905432	0.00741995594634036
MYO10	0.127225015212978	0.533264309855502
OTULINL	0.484117833151533	0.262503788454438
RPL37	0.174670776148919	0.324219606465557
SKP2	-0.0166060431896819	0.916410772082265
OSMR	-0.238306725384258	0.255445566596313
UGT3A1	-0.475063578686063	NA
PLK2	0.577517113902431	0.181173996016383
SHISAL2B	0.970677829412437	0.0141329152033362
GZMA	0.287621035638545	NA
PIK3R1	-0.989405299985744	6.73425422587374e-08
HAPLN1	-0.820806390618585	7.28665943044989e-05
LHFPL2	0.218930667670952	0.130097012750739
SSBP2	-0.154288043836433	0.299489435284391
BHMT	-0.0930707448684989	NA
ANKRD31	-0.13534716740606	0.615017987114904
IQGAP2	-0.0919028567459517	0.571361816992888
CRHBP	0.0903994325927277	NA
RASA1	0.064616063529164	0.705470685405432
LIX1	-0.288640717715216	NA
GIN1	0.0345837560358791	0.95962907685261
PPIP5K2	-0.0377208914231857	0.918500042086775
PAM	0.0299587360800478	0.954047428104971
BDP1	0.242181765598795	0.624684811307078
GTF2H2	0.0560792940279619	0.856093688961076
SLC30A5	0.101150878075851	0.580027298023158
BTF3	0.149844070635968	0.354665237695316
FBXL17	0.162283727492247	0.462263171673348
SPATA9	-0.277895928168453	0.459909914667654
TSLP	-0.314431631210784	0.218183324652309
TNFAIP8	0.190443615050043	0.483907552795104
FEM1C	0.425592289445607	0.000979566096412392
COMMD10	0.393362871341982	0.0690054512155174
ATG12	0.237177973721283	0.232313438269411
MEGF10	0.0179408548707323	0.805584535900167
ADAMTS19	-0.0809712496615152	NA
YIPF5	0.29032399610196	0.0348113574467642
ARHGAP26	-0.179537096231483	0.659042739101966
CXCL14	0.480069355979474	0.205836626002615
LECT2	-0.434595233037799	0.429529330159606
SLC25A48	-0.114232661139969	NA
DDX46	0.0787275512919746	0.660082696102233
CDKN2AIPNLP2	NA	NA
IL9	NA	NA
TIMD4	0.0974898253500206	0.509454443913124
RNF145	0.00206154712127613	0.985185445228918
C1QTNF2	0.419189845409642	0.200657609153869
GABRA6	NA	NA
GABRB2	0.391806291736669	0.672509215811905
FBXO38	-0.0999920246902781	0.764363053638264
SPINK7	0.0585085564938812	NA
PCYOX1L	-0.0986532978495323	0.692172646281062
GLRA1	0.00456686458089982	NA
TNIP1	-0.13141852221387	0.610165091955584
G3BP1	0.235033774449977	0.092650437692858
ZNF300	0.304131321316017	0.113160012721018
N4BP3	0.374453978080317	0.109322631361082
NHP2	0.00360912797939122	0.969889273486441
RMND5B	-0.249578167393281	0.116086132555232
BOD1	-0.147035531343465	0.287679862900055
CPLX2	NA	NA
TENM2	0.501295854239973	0.0706406409313846
KCNMB1	0.15809302179182	0.732711476396859
FAM50B	-0.251024388011246	0.311616894562628
MYLK4	-0.532823805417585	0.149135268664073
FAM217A	0.100824816045588	NA
TBC1D7	0.559649073628505	0.0269320940106314
FARS2	0.126562510769516	0.580993501567078
GFOD1	0.0112792091607919	0.98476960721744
CDKAL1	0.065989065062698	0.849790141635415
PCDHB18P	-0.0620349719257755	0.917645209196355
PSD2	0.17651574587712	0.600209818366508
LRRTM2	-1.33961541190058	2.4708394502338e-10
ZMAT2	0.124444950802109	0.584631365930619
GFRA3	-0.0360235782386409	NA
KLHL3	-0.249871511361881	0.368471078543339
DCDC2	-0.000131333760445531	NA
SLC17A4	0.0396936554783599	NA
HIST1H2BA	NA	NA
KAAG1	NA	NA
TRIM7	0.112743673075629	0.816155214729737
TRIM41	-0.0416285988899949	0.785336869083083
HIGD2A	0.319100522819015	0.197521661836807
FAM193B	-0.577133798637316	0.00766387245625626
PLA2G7	-0.306005051103462	NA
TNFRSF21	-0.422493831593927	0.209437251439744
RNF44	-0.321521028094059	0.1305143616579
MUT	0.245080921007132	0.153480773133735
RASGEF1C	-0.0347287566758402	NA
DOK3	0.336977711118334	0.494504874497168
ABT1	0.0426564603858587	0.887383384858262
PPP1R18	0.199554088694727	0.676444521779889
DAAM2	-0.483239763899015	0.000417417743058101
PRIM2	0.305503043408952	0.30561728796089
MLIP	0.0104005218331403	0.987651015048542
HMGCLL1	-1.17469944098157	5.62107907356052e-05
LGSN	-0.224140894011669	NA
FGD2	-0.136029962983401	0.405126534695127
SCUBE3	-0.674618703228728	0.0582400759418289
ANO7	-0.347275847377315	0.286857456909116
CRIP3	-0.115521788332557	NA
TTBK1	-0.3176410978592	NA
TCTE1	-0.132169784154558	NA
RPL7L1	0.0728512557140564	0.755187765366386
NFKBIE	0.120364845498237	0.708060507953502
CYP39A1	-0.705305650945617	0.00146510296213802
TPBG	0.37777020335121	0.00149670044828787
IRAK1BP1	0.0604588517254151	0.998324585021782
PHIP	-0.0354182195623988	0.801568795487945
PRSS35	0.251246071359307	0.801568795487945
MMS22L	0.273674786316179	0.310100787109191
FAXC	-0.196131610315187	0.960283880378164
GABRR1	-0.0283063034286342	NA
PNRC1	0.282469472291118	0.437879831598403
PM20D2	-0.0732152547460813	0.595748722174517
RARS2	0.269700260638731	0.0765239739650966
SCML4	0.327570144746236	NA
TBC1D32	-0.0371787966416114	0.863413988466086
CLVS2	0.756076489720341	0.00781466329793334
GPR6	NA	NA
RNF217	0.0479637014403405	0.975054193558669
RSPO3	-1.35555392247645	1.6594217737628e-05
ARHGAP18	0.0186108450569643	0.935049600785484
TAAR2	NA	NA
TAAR6	NA	NA
TAAR8	0.00529292190974261	NA
ABRACL	0.946289743233321	7.63638829651631e-08
TAAR1	NA	NA
SLC18B1	0.292328416308453	0.289273808404893
MTFR2	0.184769706191796	0.654809173643253
SLC2A12	0.868168082824718	3.3486975051673e-05
SHPRH	-0.298118749545258	0.0546066958058693
AIG1	0.200447448755598	0.22639427725561
DYNLT1	0.152820711876826	0.554635773749596
TIAM2	-0.053433472540125	0.930844098964039
TMEM181	-0.0770908938400067	0.650608150314734
PNLDC1	0.218728754962913	NA
WTAP	0.148330456131154	0.210079275782905
ZMYM4	-0.0689628695728935	0.798975593116743
VIP	0.0610681375764642	NA
ARMT1	0.309203309361405	0.0831691953762417
SLC22A3	-0.431538260228791	0.276585246154543
VWDE	-0.522148793978054	0.00211623177626787
GNA12	0.089780817281001	0.500531335017089
C7orf50	0.00177031043125788	0.989167150639702
SDK1	0.442099124644137	0.114924794146138
WASH2P	-0.373468002598451	0.089543505385892
CCZ1B	-0.0463476198072797	0.813349577529489
C7orf26	-0.172648591761474	0.396874759234406
RBAK	0.0656034552007371	0.739772741749325
CREB5	-0.158966825880564	0.397042356670252
FERD3L	-0.0556350136644816	NA
EGFR	-0.337346445313145	0.0897773009263543
CDCA5	0.548656086915018	0.143684998239605
IGFBP3	0.735851200563322	0.00174379183378347
PURB	0.0566668698699133	0.860988631383699
AC004453.1	-0.0759284096514669	NA
IGFBP1	0.681616938791445	0.0148679189886698
SSC4D	-0.0343266383314908	NA
MDH2	-0.121223718151603	0.739772741749325
POMZP3	-0.254373217491437	0.415117221304808
AC211486.1	-0.512067612082471	NA
NIPSNAP2	-0.0680102765973715	0.765329484501117
CCT6A	0.403222975464716	0.0366314253383009
PSPH	0.0158606830879689	0.982635133941654
TRIM50	-0.188996948158282	NA
ZNF92	0.302201985386189	0.378667264728166
ATXN7L1	-0.516305927978089	0.0514998574104092
TMEM168	0.194675525496401	0.162423785290105
ASB15	0.042817408832261	NA
C7orf43	-0.2156418606888	0.481511612775127
SLC12A9	0.122777506586971	0.484958373585226
GIGYF1	-0.245843798831579	0.226488986415954
TRIM4	-0.233199401087473	0.195462936176283
MEPCE	-0.176463488973642	0.165481282782222
ZAN	-0.0328520174234951	NA
TMEM209	-0.0685811089934243	0.76968384142856
AGBL3	0.0958028361179932	0.896957278519885
STRA8	-0.0146313133810648	NA
ZC3HAV1L	-0.111052545979587	0.7214300139289
TMEM140	-0.0986866006197519	0.691866525954837
TLK2	-0.0943655125752381	0.75501978709991
EPHA1	-0.0214306012338823	NA
NOM1	-0.303075510965408	0.209168601682263
CNPY1	0.106521367175493	NA
NCAPG2	0.320898590643737	0.221394423877303
ASB10	NA	NA
NLGN4X	0.00513310556747573	0.961509156583142
SHROOM2	0.483153095243205	0.222495882302516
RAB19	0.0306743061794519	NA
LUC7L2	-0.103346532448109	0.565553725860357
DENND2A	0.355387846891822	0.574848338826137
CLTRN	0.0853334005470224	0.849905562005424
SH3KBP1	0.594743564957202	0.00026640329104258
TMEM47	0.428896991733368	0.000143082786239257
LANCL3	0.720164859490201	0.0560952410249895
SYTL5	0.0922512125149708	NA
CASK	0.146601141815592	0.409963063702673
KDM6A	0.0871512912752244	0.697444645295206
SPIN2A	-0.16490331946535	NA
MSN	0.199804643633898	0.132425503480013
AKAP4	-0.0333694950235591	NA
CCNB3	0.47977788720127	NA
HDAC8	0.0851221036708625	0.688182683855599
SLC16A2	-0.342368983399144	0.0534044913859163
CXorf36	0.16462715103037	0.580022583605948
ZNF157	0.142257442638771	0.827516944501045
ZNF182	-0.0782278323922454	0.8322048672621
CHST7	0.399709335339607	0.238639354769894
KRBOX4	0.0594847345434017	0.78333737465206
NDUFB11	0.176999748396042	0.337029705100084
ZNF41	0.10362363071664	0.685784172296079
RAB41	0.0868063004218972	0.978402669611733
ZMYM3	-0.419502500099793	0.00138480722794331
TAF1	-0.151736753060911	0.600557291345946
GPR174	-0.439201802970819	NA
NONO	-0.34559272548524	0.225041717269804
CCDC120	-0.453343134363127	0.134151510982538
LPAR4	-0.450669484335175	0.00768521882985565
EBP	0.0247046151213918	0.844166717812362
AWAT2	0.0178261742597849	NA
OGT	-0.311729074106419	0.338122284039134
SNX12	-0.107967510845399	0.67918198380387
ITGB1BP2	-0.214196468684292	NA
IL2RG	-0.108659940155291	0.876334328223216
GCNA	-0.329548263543648	0.340173370858028
ZNF711	-0.169938578597057	0.440730566227989
CPXCR1	NA	NA
DIAPH2	-0.0172327231777092	0.971259880170179
NXF3	0.018196811097903	NA
RIPPLY1	-0.130479361220652	NA
PRPS1	0.129809162328542	0.468757262161043
CXorf57	0.469561374246364	0.111151050540715
FRMPD3	-0.493298620922077	0.0419675080720975
HTR2C	NA	NA
DOCK11	0.169031687812537	0.594502180398719
IGSF1	-0.124676731204534	NA
ARHGAP36	NA	NA
GPC3	-0.26553329683342	NA
GPR119	NA	NA
RBMX	-0.124856956370673	0.316451992679706
MCPH1	-0.0971805694456952	0.706489337973113
MFHAS1	-0.673815668829286	4.49292886378232e-05
FBXO25	0.403529117770556	0.0186271513983156
FATE1	-0.0198961738808974	NA
MAGEA4	NA	NA
NSDHL	0.0206476348252502	0.849905562005424
ZNF185	-0.0989784618142342	0.860652969801788
CETN2	-0.095695447644814	0.50397974624773
