ID	surgery..OA.time.after.surgery..8.weeksvssurgery..Sham.time.after.surgery..8.weeks_logFC	surgery..OA.time.after.surgery..8.weeksvssurgery..Sham.time.after.surgery..8.weeks_padjFilter
Cyp3a18	0.0758027417950045	NA
Cyp3a2	0.037596337721534	NA
Cyp3a23/3a1	0.0395651576065355	NA
Cyp3a9	0.107507078272535	NA
Cyp46a1	-0.217468259460746	0.286773591040274
Cyp4a3	0.0640380835478265	0.747016782961831
Cyp4a8	0.074686566665326	NA
Cyp4b1	-0.0800282183464276	0.768667038694302
Cyp4f1	-0.127503930076345	NA
Cyp4f17	0.0768659912412	NA
Cyp4f4	-0.0355814835809714	0.928982553067602
Cyp4f5	0.0776931880134697	0.714651454109261
Cyp4f6	-0.182884663958195	0.664933425544654
Cyp4v3	0.762292594205684	0.309546382415813
Cyp51	-0.00543371570746309	0.990104993979868
Cyp7a1	0.201681299415574	NA
Cyp7b1	0.113098242296411	NA
Cyp8b1	-0.0313881238404647	NA
Cyren	-0.0459954976285823	NA
Cys1	0.0206024611417321	0.961232029188533
Cysltr1	-0.0676896882967997	NA
Cysltr2	0.0118281284291051	NA
Cysrt1	-0.154700701940783	0.589157763877376
Cyss	0.0487034280415113	NA
Cystm1	0.845898897463995	0.150339243448805
CYTB	-0.0641762986837584	0.762061217696421
Cyth1	0.0418860991308811	0.865089512093143
Cyth2	-0.177512919630129	0.502909128375319
Cyth3	0.026568440851694	0.936027745249383
Cytip	-0.0988540023742912	NA
Cytl1	0.0628676389515217	0.936079527702383
Cyyr1	-0.544166866331164	0.369477636763361
Czib	-0.0444577948073839	0.899589961755509
D2hgdh	0.0414997593780022	NA
Daam1	0.0193135616342452	0.961912273960674
Daam2	0.0124207792696165	0.965329353358155
Dab1	0.0686558283702112	NA
Dab2	0.213576769290542	0.597683697411276
Dab2ip	-0.0907071199359448	0.691910041926368
Dach1	0.0459327994958745	NA
Dact1	-0.40568904974889	0.243014336314978
Dact2	-0.0694756796043503	NA
Dact3	0.00609344803407197	NA
Dad1	-0.0224413929168854	0.922910900641379
Dag1	0.0654782145390733	0.769502554424783
Daglb	-0.0397653338042092	0.868234491888137
Dancr	-0.414338324786012	0.0517506043913129
Dao	-0.0453445289564431	NA
Dap	0.0732290959723567	0.695063684987617
Dap3	-0.188818082421431	0.540594721341658
Dapk1	-0.258386972180702	0.267635105784168
Dapk2	-0.0535593368402383	NA
Dapk3	-0.216125803842985	0.512772291062429
Dapl1	-0.166198033078649	NA
Dapp1	-0.0681261548404599	0.822673606607904
Dars	0.227331942786464	0.49736599582433
Dars2	0.136858423568816	0.561259073153514
Daxx	-0.160381859850817	0.547069872474385
Dazap1	-0.131090337458677	0.43807517631767
Dazap2	0.136282738569754	0.524400630967569
Dbh	-0.0738027983873328	NA
Dbi	-0.062760991921559	0.890621261536302
Dbil5	-0.0622305241787702	NA
Dbn1	0.160506623792688	0.708441859314299
Dbndd1	-0.167887176979757	NA
Dbndd2	-0.0498587108212334	0.784477033309133
Dbnl	-0.195335903557927	0.434160424089527
Dbp	0.382005370029106	0.390073663609287
Dbr1	0.171373711635406	0.666788397020068
Dbt	0.106283679676876	0.660960349028106
Dcaf10	-0.173282880700853	0.552256004492822
Dcaf11	0.239005590209928	0.35470657483999
Dcaf12l1	0.0425294484639425	0.888148556371715
Dcaf13	0.0140461719184799	0.974461744236354
Dcaf15	-0.04858514190847	NA
Dcaf17	0.0137196142123246	NA
Dcaf4	0.095228863769238	0.67103255643666
Dcaf5	-0.0452227044198921	0.850954410912047
Dcaf6	-0.0548391054043265	NA
Dcaf7	0.0868305073025226	0.735799152731852
Dcaf8	-0.0189175120466452	0.943223573798552
Dcakd	0.11875728308546	0.573061604304992
Dcbld2	-0.192178031537002	0.641317720722418
Dcc	-0.183944189267118	NA
Dcdc2	0.139869644305154	NA
Dchs1	0.0642528927198942	0.771436572887612
Dck	-0.00300933010821236	NA
Dclk1	0.744015014843349	0.0722552925182043
Dclk2	0.0764979788128777	0.745440183561813
Dclk3	0.0578349181922322	NA
Dclre1a	0.105102233814106	0.767975588591682
Dclre1b	0.093519568686613	0.669397365861405
Dclre1c	0.0492871576739979	NA
Dcm5	-0.0658157909125441	NA
Dcn	0.979604659382622	0.0481561552846913
Dcp1b	-0.0393128788837691	0.902162451740538
Dcps	0.14608507990293	0.580172872661879
Dct	-0.0709702289361696	NA
Dctd	-0.229678179154606	0.366865155864093
Dctn1	0.0510386175286879	0.888365847215286
Dctn2	0.0573312742108456	0.825228322984363
Dctn3	0.207215927671713	0.433919668034394
Dctn4	-0.212254660405835	0.44193435120666
Dctn5	-0.0193273174723512	0.947588353228014
Dctn6	0.0380203637951997	0.871376810022364
Dctpp1	0.19260095944561	0.583028078051434
Dcun1d1	-0.0776611367376754	0.736131180609789
Dcun1d2	0.0367078298332082	0.915609364736537
Dcun1d4	0.0220064889947746	0.946003552204574
Dcun1d5	0.0311997556060035	0.938731699233561
Dcx	0.0899164030139552	NA
Dcxr	0.134790357959812	0.676210117664363
Dda1	0.0138129804468647	0.985374242914701
Ddah1	-0.136919779007284	0.773286153899634
Ddah2	-0.497052938791417	0.0334279074952096
Ddb1	-0.452450852296236	0.114752516795105
Ddb2	0.0869434150511577	0.691575546279324
Ddc	-0.00923718148015595	0.974205699499332
Ddhd1	0.0173646402625849	0.948513127784893
Ddhd2	0.259915225720803	0.383588264429665
Ddi2	0.170949507941982	0.404826762680277
Ddias	0.171497464673277	NA
Ddit3	0.685221991472389	0.0770696044548227
Ddit4	0.254091676301552	0.512642198997802
Ddn	-0.155256311156465	NA
Ddost	0.0561580877282033	0.819428994677505
Ddr1	-0.212772626608777	NA
Ddr2	0.261469882294671	0.241964571743238
Ddrgk1	0.0910743008573931	0.877572450200422
Ddt	0.0137559561743785	0.971724784822521
Ddx1	0.022143719047973	0.947620553634876
Ddx10	0.102311800399614	0.748211792320579
Ddx17	-0.0828524723068291	0.751902259690419
Ddx18	-0.0187916945329718	0.948579700691318
Ddx19b	-0.0577872403209572	NA
Ddx20	0.00780740528899493	0.99016344792877
Ddx21	-0.288904459010302	0.324193660964226
Ddx23	-0.284932166871579	0.399274075785093
Ddx25	-0.170456377354393	0.537116471829114
Ddx27	-0.122493872054282	0.567121229602337
Ddx28	-0.161539273772211	0.392456036086679
Ddx31	-0.114986862612783	0.717451388374483
Ddx39a	0.0728562137054993	0.764434135110432
Ddx39b	0.0549354033613518	0.915494573486052
Ddx3x	0.00079050597986452	0.999301703173656
Ddx41	0.0407890337398662	0.911985665055134
Ddx42	0.337011228438062	0.390810050937194
Ddx46	0.0663240334036956	0.822673606607904
Ddx47	-0.114989875076191	0.818345777170385
Ddx49	0.0726503073388347	0.768667038694302
Ddx5	0.130130295498118	0.507779397531393
Ddx50	-0.142507605228162	0.716290571303292
Ddx51	-0.0584578447140949	0.776982563231154
Ddx52	0.183311988508429	0.480285514039346
Ddx54	-0.113647945401333	0.667798212084837
Ddx55	0.144439865349896	0.551718331120077
Ddx56	-0.126966247605854	0.709120936771149
Ddx58	0.131857751291903	0.850472801267835
Ddx59	0.145830046247292	0.494000918445314
Ddx6	0.410743228132295	0.120005174297088
Ddx60	-0.0382607930718226	NA
Deaf1	0.326438513057928	0.198285157499936
Decr1	0.318068091352323	0.254086431294332
Decr2	0.285487946803929	0.270500793831437
Dedd	0.0906581942068811	0.832292300720118
Dedd2	-0.029737589709411	NA
Def8	-0.0817477252571823	0.779294532278533
Defa24	-0.00824340865758355	0.980207461367895
Defa5	-0.419165062689489	0.880507964984753
Defal1	0.0552098117008599	NA
Defb1	-0.0215475414310147	NA
Defb22	0.0608291849918334	0.858987931866689
Defb24	-0.225933743150053	NA
Defb4	-0.0264070983714344	NA
Degs1	0.21947739892107	0.719830723908632
Degs2	-0.176122493689856	NA
Dek	-0.193809828752084	0.418686488802122
Dele1	-0.266603807092368	0.246299601461129
Dennd10	-0.115502124745692	0.702974762071951
Dennd1a	0.00186269690594898	NA
Dennd1b	-1.37537874111122	0.320993026886286
Dennd1c	0.0574059476623798	0.77832412419881
Dennd2a	-0.200617146943629	0.302057402972474
Dennd2b	0.203518342505509	0.327630890366375
Dennd2c	0.112406015008413	0.751039881362458
Dennd2d	-0.0225134665383599	NA
Dennd3	0.155649460399953	0.397713111421825
Dennd4b	0.0135105480554767	0.959425663300683
Dennd5a	0.0407255781536264	0.855804615625957
Dennd6a	0.144137125070738	0.615729880809412
Dennd6b	-0.0321369890611649	0.902209780348248
Denr	0.14119462872155	0.547806933171972
Depdc1	0.131974454951473	0.870249488171253
Depdc1b	-0.13757031106253	0.531021002961904
Depdc5	-0.0913740778706646	0.788172867052387
Depdc7	0.389514815867706	0.482462719329467
Depp1	0.731722105384984	0.00694877844283549
Deptor	0.271169280380776	0.677178520679712
Dera	0.0589445400915309	0.884908049434429
Derl1	0.152146456723013	0.470326053628389
Derl2	0.0940323727302008	0.797185473485117
Des	-0.275699453485856	0.547806933171972
Desi1	-0.160614598341404	0.657014214722416
Desi2	0.0276599090420824	0.934448598930646
Det1	-0.289679038010602	0.318525234099661
Deup1	-0.16764990862983	NA
Dffa	0.0381307268709765	0.890621261536302
Dffb	0.041962448611617	NA
Dgat1	-0.164238517952436	0.487781792469901
Dgat2	-0.191088439544163	0.313226507423881
Dgcr6	-0.226909355488162	0.561939915110179
Dgcr8	-0.19107010562392	0.415661819812473
Dgka	0.168485305083102	0.642247878222305
Dgkb	0.00159435311197065	NA
Dgkd	-0.00102030286300625	0.99674588664274
Dgke	0.116761722148578	0.707963406444448
Dgkg	0.275810823585656	0.680204203566811
Dgkh	0.110629321382823	0.619342298960563
Dgki	-0.0196275548941918	0.946911270480695
Dgkk	0.0541070934650527	NA
Dgkq	0.235721473529653	0.44193435120666
Dgkz	0.0674963668315307	0.86461536715006
Dglucy	0.0477858869769996	0.865089512093143
Dguok	0.0316550422836892	0.985429173537937
Dhcr7	0.305892899615568	0.574278737126449
Dhdds	-0.177218228614209	0.535064953768431
Dhfr	0.0753483715699552	0.741721091048797
Dhh	-0.104679984990777	0.742034241379454
Dhodh	-0.221370824333775	0.353932349067392
Dhps	0.287440700787386	0.390981560576506
Dhrs1	-0.0798001932853509	0.808459399128859
Dhrs11	-0.0569429378068005	0.85410182122886
Dhrs13	0.0154090830414564	NA
Dhrs3	-0.0489579766567818	0.892634637743903
Dhrs4	-0.225651908571395	0.24749454077833
Dhrs7	0.167509178690977	0.547069872474385
Dhrs7b	-0.0900366702956301	0.690186453583245
Dhrs7c	-0.48867456739786	NA
Dhrs9	0.069736304969334	0.73100632615044
Dhrsx	-0.25420578476762	0.37768014227874
Dhtkd1	0.435052544386382	0.232849563344756
Dhx16	-0.0945666571950419	0.833927294098948
Dhx29	-0.0780809033419576	0.843692056723683
Dhx30	0.179338388743529	0.367878943287235
Dhx32	-0.292217577532569	0.42643364498669
Dhx34	-0.0657341805694731	0.846621439412365
Dhx35	0.0093182608488247	0.976792231183316
Dhx36	0.758577471142157	0.381993743196686
Dhx37	0.0211050028745667	0.955632065509186
Dhx38	-0.0810666066527723	0.781737924170657
Dhx40	0.0145777065239159	0.97887636886983
Dhx57	0.0611695632273594	0.892742012671943
Dhx58	-0.0807256596106312	NA
Dhx8	-0.043832825506815	0.909159331904382
Dhx9	-0.0340211014231535	0.91494025152312
Diablo	0.0470273517214181	0.871389360567791
Diaph1	0.130751017330174	0.544851863915367
Diaph3	0.149165757390402	0.640793124597302
Dicer1	0.0964732581113292	NA
Dido1	0.148508308113033	0.657693957035375
Dimt1	-0.0591239515163116	0.767678226805088
Dio1	0.0457424050644137	NA
Dio2	0.0236738041751963	0.959425663300683
Dio3	0.0806063360416074	NA
Dip2a	0.0991306800116547	0.848215066839604
Dip2c	0.0840406698033522	0.815231470977474
Dipk1a	0.1917882424343	NA
Dipk1b	-0.423845924772897	NA
Dipk1c	-0.0743403789625718	NA
Dipk2a	0.0685887148987394	0.770007020845613
Diras1	-0.104548349650814	NA
Dis3l	0.0295280709401329	0.939488091633584
Dis3l2	-0.12644264849057	NA
Disp1	-0.127383669706052	0.666346647803147
Disp2	-0.126383478649386	NA
Disp3	-0.0289563917331561	0.882193682590767
Dixdc1	0.192198645031551	0.584019165981683
Dkc1	-0.397047577628992	0.302023970423509
Dkk2	-0.0170119641304591	NA
Dkk3	-0.0900662783092256	NA
Dlc1	0.409308090284272	0.1554072503743
Dld	0.0603061248667665	0.871326261890495
Dlg1	0.207430645200084	0.266084962135143
Dlg2	0.0249460057894977	NA
Dlg3	-0.0654999308839042	NA
Dlg4	-0.00283251373851101	0.992885739441774
Dlg5	0.21388799354601	0.396956513338327
Dlgap1	-0.0488479435503315	NA
Dlgap2	-0.182049959007924	NA
Dlgap3	-0.0570084145317136	NA
Dlgap4	0.0493992895113182	0.856248053224035
Dlgap5	0.0812081752171867	0.826595426301732
Dlk1	-0.198813833260549	NA
Dlk2	-0.0505518620345846	0.832292300720118
Dll1	-0.0342455251236249	0.874561582693641
Dll3	-0.104219974398726	0.664367881340008
Dll4	-0.0244422652078775	0.917664150116607
Dlst	-0.105794661930553	0.632043283283594
Dlx1	-0.0629717063940642	NA
Dlx3	0.0899584354209519	0.672899161713878
Dlx5	0.0465715529899455	0.86055714465985
Dmac1	0.0217651243815737	0.959425663300683
Dmac2	-0.0614432430812624	0.768667038694302
Dmac2l	0.0558096920041127	0.914205921050346
Dmap1	0.145479219217323	0.699651932980293
Dmd	-0.114865801677865	0.525466173698382
Dmgdh	-0.178072415151891	NA
Dmp1	-1.44170449479908	0.0241328477070479
Dmpk	-0.0349357007673436	0.915276113744485
Dmrt1	-0.0960833407180033	NA
Dmrt2	0.0182120123630893	NA
Dmrta1	0.0202181432218653	NA
Dmrtc1a	-0.0049979968985685	NA
Dmrtc1c1	-0.0307275888624874	NA
Dmtn	-0.0755016644582298	0.696925660905364
Dmwd	-0.143326286448232	0.585210471208829
Dmxl1	0.0277145147748294	0.923304587418159
Dnaaf1	-0.171359170878678	NA
Dnaaf3	0.110179182407576	NA
Dnaaf5	-0.130128887609425	0.555476837743164
Dnah1	-0.161147558920042	NA
Dnah17	0.027897914588416	NA
Dnah2	-0.081460907259955	NA
Dnah7	0.0698048062232886	NA
Dnai1	-0.166249969313672	NA
Dnaja1	0.0745962964772442	0.838786116356955
Dnaja2	0.0466341865103335	0.890892661817994
Dnaja3	0.0597736458473523	0.892634637743903
Dnaja4	-0.245124976284566	0.275690219899935
Dnajb1	-0.226899115757126	0.288101492326613
Dnajb11	-0.0645967761047892	0.879038342721559
Dnajb12	-0.229393824097202	NA
Dnajb13	-0.120216354476794	0.618229511035025
Dnajb14	-0.0954158809487105	NA
Dnajb2	0.0927058420233404	0.68768684773639
Dnajb3	-0.110159289931771	NA
Dnajb4	0.123620936828191	0.753029067600195
Dnajb5	-0.0146815452348292	NA
Dnajb6	0.0451989552866401	0.98179072369899
Dnajb7	-0.00356765999190678	NA
Dnajb9	0.0610503832040958	0.817684102824482
Dnajc1	-0.0919474221213772	0.653311547132426
Dnajc10	0.0775747301091787	0.773254587866441
Dnajc11	-0.168505680167501	0.417333109808527
Dnajc12	0.496437967501258	0.272016035769626
Dnajc13	0.149025424704753	0.664367881340008
Dnajc14	0.255774511228694	0.262812617499379
Dnajc15	0.126620727525873	0.653311547132426
Dnajc17	-0.106282714325988	NA
Dnajc18	0.381126411892764	0.314469985381463
Dnajc19	0.00246115666123359	0.99356753107724
Dnajc2	-0.0715048163598784	0.708871085363006
Dnajc21	-0.098233098994509	0.707963406444448
Dnajc22	-0.12056006326303	0.767686708390074
Dnajc24	-0.0202750984130766	0.955426919223003
Dnajc27	0.207656522189023	0.310731439256397
Dnajc3	0.00598898853923835	0.988041499269706
Dnajc30	-0.162962617502471	0.475497198192638
Dnajc4	-0.0951972820816813	0.822673606607904
Dnajc5	-0.0128668976243489	0.971724784822521
Dnajc6	-0.0398711609601428	NA
Dnajc7	-0.0776836026681273	0.859989731240913
Dnajc8	0.0758821070709867	0.718299041871206
Dnajc9	0.0841921020435361	0.740256827104965
Dnal1	-0.082003923861139	NA
Dnali1	-0.123882762793475	NA
Dnase1	-0.0549870525468883	0.810571319295962
Dnase1l1	0.084824774214102	0.675768469373886
Dnase1l3	0.0348121041452707	0.950994428392796
Dnase2	-0.237392239254815	0.367625699265487
Dnase2b	-0.558624832308192	0.254757205204756
Dnlz	0.0163475231813592	0.962330485295885
Dnm1	-0.114284535933932	0.558316018466807
Dnm1l	0.107448334200673	0.711325148327959
Dnm2	-0.20550172146943	0.444563881121233
Dnm3	-0.0800401274642502	0.716766841659148
Dnmbp	0.182189721923029	0.492050317543244
Dnmt1	-0.0254986160420021	0.947791944407291
Dnmt3a	0.052013782548876	0.899589961755509
Dnmt3b	-0.121947324021169	0.684918131627679
Dnpep	-0.00458789855114006	0.989973145351328
Dnph1	0.0361634151339914	0.906934851973337
Dnttip1	-0.0793829878498062	0.80057943583654
Dnttip2	0.107454887364224	0.577390936202467
Doc2b	0.0517568609103254	0.812835464651515
Doc2g	0.0565325163184793	0.837308032647167
Dock10	-0.237736649650299	NA
Dock11	0.10010656878754	0.828983027669024
Dock3	0.103594661657795	0.607144255676133
Dock5	0.18071316384987	0.508165640822939
Dock6	-0.117477227801459	0.665180740859946
Dock7	0.103395434407203	0.773254587866441
Dock8	0.081305680260888	0.768667038694302
Dock9	0.205846008163302	0.501584407647651
Dohh	-0.167345548196709	0.538259790669498
Dok1	-0.448804068010469	0.224978952592362
Dok2	0.195550000449297	NA
Dok3	-0.473088359476206	0.0909747240483016
Dok5	-0.100788705343188	0.670322543456395
Dok7	0.130055600863795	0.541769931040781
Dolk	0.0509609311900903	0.918451824332084
Dolpp1	0.300446417690798	0.161457411907996
Donson	0.0406619906934793	0.942332454575528
Dop1a	-0.0724854635343863	0.809062702938726
Dop1b	-0.0841787954708346	NA
Dot1l	-0.0247439135206378	NA
Doxl1	-0.365423511634078	NA
Dpagt1	0.0578178619533301	0.783901379111253
Dpcd	0.0516872199479241	0.84548447111969
Dpep1	-0.16557502411867	NA
Dpep2	-0.0626403113327623	NA
Dpf1	-0.0341942920942859	0.868383582277439
Dpf2	-0.0146624205494792	0.95422000129171
Dpf3	-0.21430151964528	NA
Dph2	-0.142142790195169	0.566193424543245
Dph3	-0.0927319058784271	0.670887869147745
Dph5	0.173514293205367	0.659001150050566
Dph6	0.0193913093496416	0.951098857315
Dph7	-0.123240950452981	0.680204203566811
Dpm1	-0.0809447278135007	0.709120936771149
Dpm2	0.229640645071278	0.346247600259147
Dpp10	-0.00923642975582606	NA
Dpp4	-0.111244657770285	NA
Dpp6	-0.0385099306461099	NA
Dpp7	-0.406015576492523	0.0381531492457144
Dpp8	0.0402659323248411	0.873571671094115
Dpp9	-0.0959207822284842	0.698772134517711
Dppa3	-0.0479178974471886	NA
Dpt	0.20534223167618	0.79745660595382
Dpy19l1	0.175348334520418	0.487532287434764
Dpy19l3	-0.130268002916941	0.596416243892717
Dpy19l4	0.0803400474653149	0.868406691832337
Dpy30	0.136490356493374	0.605840868116906
Dpyd	0.103936455457893	NA
Dpys	0.0104901721690478	0.97940784058212
Dpysl2	0.618536455081131	0.0442725500619098
Dpysl3	0.160628652605125	0.661126623778203
Dpysl4	-0.195237742895268	NA
Dram1	0.519049045612869	0.0860197567239777
Dram2	0.0811901343480645	0.813637159368105
Drap1	-0.325527704606728	0.286773591040274
Draxin	-0.269170683322669	0.51263984295042
Drc1	0.0798755098903854	0.740449448493056
Drc3	-0.194546209093494	0.482064715577617
Drd1	0.016114489430211	NA
Drd2	0.203063450750926	0.381041123602837
Drd3	-0.0980794923747741	NA
Drd4	-0.00925194343158342	NA
Drd5	0.175412165375916	NA
Drg1	0.0959351815430587	0.800450161061535
Drg2	0.106835614258497	0.801500836083802
Drgx	-0.218032680003549	NA
Drosha	-0.0202630437294236	0.945731971195791
Drp2	-0.0171971003653058	NA
Dsc1	-0.0166055934045284	0.956672064461117
Dsc2	0.085178820795428	NA
Dscam	-0.107378663771147	NA
Dscc1	-0.125023869219083	0.678856261230923
Dsel	0.156982243666057	0.675768469373886
Dsg1	0.000510746369684512	NA
Dsg2	-0.00168073773038468	NA
Dsn1	-0.0577273862637568	NA
Dsp	-0.0814186122228948	0.71053574687464
Dspp	-0.0332265188212233	NA
Dst	-0.201208983242121	NA
Dstyk	0.0105697027174276	0.986520183811501
Dtd1	-0.100944584650843	0.750051463743159
Dtd2	0.225374285395716	0.302057402972474
Dtl	0.185183018163809	0.743047503338101
Dtna	-0.0228718828045524	NA
Dtnb	-0.0599882987010547	NA
Dtnbp1	0.243915526911831	0.262812617499379
Dtwd1	0.0746110491402714	0.750757473927569
Dtwd2	-0.263085887586181	0.468305555129143
Dtx1	-0.203504253629903	NA
Dtx2	-0.3774787536062	0.160658966913277
Dtx3l	-0.235298296576348	0.670461705870225
Dtx4	-0.0424709390899043	NA
Dtymk	0.0890986092690582	0.647844828850349
Duox2	-0.0399976931726194	0.857636464057935
Duoxa1	-0.0464097755750403	NA
Dus1l	0.0837723082500546	0.751902259690419
Dus2	0.253722640674999	0.433629558248625
Dus3l	0.0260329807782576	0.917664150116607
Dus4l	0.00132586009996061	NA
Dusp1	0.576392316244446	0.0400365336462248
Dusp10	-0.256809390137473	NA
Dusp11	-0.0729309055084784	0.853369524897108
Dusp12	0.051265138934097	0.859124516870236
Dusp13	-0.275341855276426	0.315732966618655
Dusp14	-0.272050091308461	0.614834733571294
Dusp15	-0.215733705682032	NA
Dusp18	-0.0264194640703215	0.947760224298618
Dusp19	-0.0143177615034684	0.966797433706771
Dusp2	0.308501987381138	NA
Dusp22	0.462134635499405	0.0456186727561889
Dusp23	-0.0585531467632858	0.755409209160243
Dusp26	-0.511104183485361	0.116524940656302
Dusp27	-0.168500546164824	0.80743448287733
Dusp3	-0.0523062892603345	0.819040742677759
Dusp4	-0.245742461581113	NA
Dusp5	0.247806523294091	0.513663507899033
Dusp6	0.520960228669152	0.238042487400309
Dusp7	-0.0927472754621537	0.695757165582885
Dusp8	0.00705882506418387	NA
Dusp9	0.0025932227542862	NA
Dut	0.0339460235098414	0.899543219153567
Dux4	0.00652292275776567	0.98458666076299
Dvl1	0.187804110229987	0.492535315797176
Dvl2	-0.0331930281516764	NA
Dvl3	-0.482350548347142	0.232783265564737
Dxo	-0.0228884372541653	0.941865927385805
Dym	-0.193567434649733	0.532681979719362
Dync1h1	0.286090307553001	0.164581300955215
Dync1i1	0.0768234258009919	0.809525949789506
Dync1i2	0.232806055622637	0.173558487575977
Dync1li1	0.0345967599228558	0.909353456180136
Dync1li2	0.267376364863608	0.369477636763361
Dync2h1	-0.0154039430620649	0.973380623080463
Dync2li1	0.253359378482164	0.26176083051795
Dynll2	-0.0863798812235945	0.756856540291819
Dynlrb1	0.161717092995678	0.454533971495484
Dynlrb2	0.0663534440810993	NA
Dynlt1	-0.0367854226359814	0.892631241445225
Dynlt3	0.361065608598832	0.307283363103597
Dyrk1a	0.206926026784059	0.497949322816091
Dyrk2	-0.297877576582092	0.487781792469901
Dyrk3	-0.124140955418222	NA
Dysf	-0.638702914889297	0.0679923089550082
Dzip1	-0.0555288162244896	0.781770453220259
Dzip1l	-0.107046283254645	0.664367881340008
Dzip3	0.125057470338409	0.583332484274566
E2f1	0.118128250004309	0.603501094549939
E2f2	-0.313539369913127	0.713949288357135
E2f4	0.268306825709288	0.369477636763361
E2f5	0.0795580852561333	0.826966140363024
E2f6	0.111619521694507	0.659489752815479
E2f7	0.0283514605603123	NA
E2f8	-0.171070374961978	NA
E4f1	-0.0388960862750736	NA
Eaf1	0.109767159218174	0.646870313743867
Eaf2	0.0213205399027601	NA
Eapp	0.10375256345654	0.652743063898705
Ears2	0.0847292260580765	0.771022584438092
Ebag9	-0.194335517896256	0.44791957298748
Ebf1	0.0187433846114846	NA
Ebf2	-0.00336027416865825	NA
Ebf4	-0.0972082129763452	0.723921731469934
Ebi3	0.0995081280068044	0.653311547132426
Ebp	0.102678809278325	0.668218025774455
Ebpl	-0.330496930381921	0.461609986769022
Ecd	0.174972892462435	0.666788397020068
Ece1	-0.0531674675758911	0.855801761011079
Ece2	-0.116217277069918	NA
Ecel1	0.00806631520344414	NA
Ech1	-0.139485602105003	0.704323602387672
Echdc1	-0.165134918668119	0.538160066237121
Echdc2	0.118017578016692	0.713949288357135
Echdc3	-0.114516086902192	NA
Eci1	-0.0156009419724761	0.959088209268256
Eci2	-0.126272303248466	0.619138862196975
Eci3	0.418399306673356	0.435240886181454
Ecm1	0.786106117778624	0.0304786225806693
Ecpas	-0.0706494400750834	0.705122211164614
Ecrg4	0.0672681614682133	0.70929757908539
Ecscr	-0.074680236364757	NA
Ecsit	-0.200841060149952	0.353499732591849
Ect2	-0.423022731524092	0.0522724443898904
Eda	-0.0555097828212805	NA
Edc3	0.0770263897991672	0.670887869147745
Edc4	0.097748725480832	0.595068673721696
Edem1	0.252226793512117	0.266079443885791
Edem2	-0.212981530528046	0.411638149861056
Edem3	-0.0724586990078464	0.821892696845087
Edf1	0.0339086025295963	0.933300012610542
Edil3	0.51821655238702	0.100285367754465
Edn1	0.261984000987886	NA
Edn2	0.0670047931421882	NA
Ednra	0.180810879119116	0.390073663609287
Ednrb	-0.200163600795432	NA
Edrf1	0.107263688944194	0.678103365593116
Eea1	0.126244931187916	0.609246659439721
Eed	0.159258941867783	0.596918246556797
Eef1a1	-0.00562484230207438	0.985768928470263
Eef1a2	0.0223541820065432	0.924803709107228
Eef1akmt1	-0.177430515273571	0.509152380622034
Eef1akmt2	0.237011371113686	0.322207833835767
Eef1akmt4	0.0820497159790694	0.718493972709321
Eef1aknmt	-0.138912508520459	0.536854328857464
Eef1b2	0.0382020599315016	0.86055714465985
Eef1d	0.135213305220924	0.642247878222305
Eef1e1	-0.186319824713172	0.469753393559642
Eef1g	0.0184801597623423	0.942332454575528
Eef2	-0.116565070855019	0.580172872661879
Eef2k	0.0790543057527149	0.809062702938726
Eefsec	-0.0621955555253546	0.879120159836106
Eepd1	-0.465993734933072	0.0884878335699602
Efcab14	0.011860249570633	0.979356370786823
Efcab2	0.12226702330423	NA
Efcab7	0.210885900915011	0.639719528566525
Efemp1	0.283042592031309	NA
Efemp2	-0.0113085219090525	0.97940784058212
Efhc1	-0.182588647978267	NA
Efhc2	0.00547059013991369	NA
Efhd1	0.292062417626566	0.195279435515092
Efhd2	-0.439619395854708	0.137259194778774
Efl1	8.07415978121284e-05	0.999760354816214
Efna1	-0.160590556356049	0.547806933171972
Efna4	-0.0778995049730922	0.801500836083802
Efna5	0.115607844146878	0.548899005289493
Efnb1	-0.0818889162730034	NA
Efnb3	-7.99218973890348e-05	0.999667503920539
Efr3a	-0.0681455022455228	0.895577115202539
Efr3b	0.725046309764195	0.045876333354454
Efs	0.226614350022871	0.400179826337535
Eftud2	-0.0281979342690004	0.952083433263728
Egfl6	0.813412593036126	0.32547272936378
Egfl7	-0.340029982496779	0.106669428081954
Egfl8	-0.0472929333116712	0.869709818999524
Egflam	0.0289262179401879	0.888148556371715
Egfr	-0.0264767995446418	0.964353786857751
Egln1	0.177311180298958	0.39236754957806
Egln2	-0.122094541646909	0.713949288357135
Egln3	1.75854602027357	0.00592979502011508
Egr1	-0.297814595043882	0.740449448493056
Egr2	0.347117618692333	0.203266820839826
Egr3	-0.199971212011818	NA
Egr4	0.0865011246348999	NA
Ehbp1	0.228850541042283	0.411334847531372
Ehbp1l1	0.518240989511522	0.0332610538729792
Ehd1	-0.344094478845145	0.1950791031887
Ehd2	-0.0976553045101749	0.742587921340874
Ehd3	-0.161148056764654	NA
Ehd4	0.00714841678457034	0.97887636886983
Ehf	0.056107976996107	NA
Ehhadh	-0.201413013148381	NA
Ehmt1	-0.0847333140042856	0.737281368711262
Ehmt2	-0.0130075933398484	0.975542499471773
