gene_name	OAvsNonOA_log2FoldChange	OAvsNonOA_padj
FAM86C1	0.65165051124476	0.00415147405015593
CD1B	0.0398060084435026	NA
DNAH3	0.481083897271339	0.314933285130209
CD1E	0.0674096763829889	NA
HMHB1	-0.0360749502521757	NA
CPA2	-0.165396712795731	0.966464961025296
NCF1	-0.40327340907956	0.278441901557456
CPA5	-0.0768750821121607	0.96630369743974
TSR2	-0.166383073836666	0.317085051083502
PPP1R9A	0.592519802987662	0.25536600506118
ZC3H18	0.00411120360631737	0.986831818057952
ZFAND2B	-0.168388089410441	0.346598523784126
POM121L2	0.488450719873022	0.453033209767737
GDPD5	0.0508235651788542	0.913514838089274
DYNC1I1	-0.849276162403402	2.99086708479019e-07
PFKFB1	0.809273370612379	0.12683994067553
ALAS2	-0.098603499811267	0.914312388006866
TMED4	-0.0221470143606198	0.905908040676034
PPP1R15B	-1.32083861696842	2.97828000841335e-14
COPG2	0.14751997083318	0.537430103027506
EMSY	-0.57060663008132	0.0322078570672905
PAGE5	0.0369011338137115	NA
GPAT4	0.128362997892657	0.648478502714803
PKD1L1	0.154656405552961	0.701167639090016
ZSCAN12	0.214755462213988	0.340011312293611
TAGLN2	0.864529649761059	0.0131086952773193
ELK4	0.158786786121883	0.637795886167921
SLAMF8	2.00792915877991	0.000295263406452727
SLC45A3	0.153045895633584	0.820769995226071
DUSP23	-0.0929826299883493	0.870338137603611
RNF166	0.204234659729687	0.658082948822478
OR10J6P	0.274170505033656	0.890786998282857
NBL1	0.897330268019975	0.0157112482345672
HTR6	0.720253759696184	0.317836212529012
ITLN2	0.119901435331404	0.953703279265666
F11R	0.503474025499996	0.105052530911456
USF1	0.141501872804904	0.51812534744007
PLA2G2F	0.899620491125434	0.339416553539371
SPATA2L	-0.478617610178443	0.243305020341551
NIT1	-0.521361581456984	0.00151249354668282
DEDD	-0.146904629374428	0.575980518762238
ZNF276	-0.279199153817327	0.176691272061842
NPM2	-0.174535304755756	0.817666843815458
EDA	-0.132906587060249	0.803865698410392
FGF17	0.483017018404792	0.525201115640678
VWA5B1	0.515395527317299	0.108268545746743
CDA	-0.95880398912216	0.0163308696927116
PINK1	0.0068960862210182	0.987045457553952
B4GALT3	-0.390695969790446	0.251207432141005
DMTN	0.359739657436414	0.469929298502259
ADAMTS4	-0.458495174595791	0.3214056654803
FAM160B2	0.0323060801039027	0.924822783995141
NDUFS2	-0.223551322797918	0.438645011422774
SLC5A11	0.0725911924983959	0.906431373599717
FCER1G	0.0676690172538056	0.917550664182748
APOA2	0.573992951276057	0.315741490101957
TOMM40L	0.697453277864642	0.00856721155407256
MPZ	0.0552547945262531	0.908635114203161
WFDC8	0.352219439716303	0.45027917514656
CCAR2	-0.269081181701422	0.241303715666989
WNT9B	0.0353034395196611	0.946932789026591
CACHD1	0.305604414046823	0.222373219130118
CDC42SE2	-0.0287367542916201	0.926904856467566
RAPGEF6	-0.657181866215051	0.000327841174839421
EPB41	-0.28305728550041	0.213744595724161
MIS18A	0.134585248341801	0.727381260302784
ALG8	0.337540636651522	0.0564553687686436
FBXW5	0.16740442156854	0.672210408842324
CFAP298	0.222542073107716	0.252771171938359
SYNJ1	0.259159838127124	0.248409998934292
PAXBP1	-0.202863061198908	0.137646466844592
IFNAR2	0.439665981201015	0.0748436901310904
MRPL10	-0.255907085307007	0.276888715513551
IFNGR2	-0.0630916642273344	0.891044259359096
GART	-0.225472587691043	0.142369296372702
SON	0.0309357007656677	0.951673603368707
DONSON	-0.637417806817877	0.0010903107918071
SV2A	0.186271458092622	0.453975406365839
LAD1	0.55487255184981	0.481558217449353
STC1	-0.963066861472588	0.0216691049276771
TNNI1	-0.0890342542656576	0.824931231373022
CSRP1	-0.328859037308836	0.156569584715056
PRAC1	0.0229577065261662	NA
HOXB13	0.502175930336801	0.215104288906435
AC007383.1	0.0380435561312448	NA
C1QC	1.38880695981081	0.016401125745123
KCNE2	-0.434490163455564	0.359096513502723
ATP5MC1	0.64084402268133	0.0659166710723399
RCAN1	0.884441595949648	0.0195505551686539
UBE2Z	0.113049532612079	0.692120627854713
CIART	-1.38538552340348	7.10456828177329e-08
SNF8	0.475097335723084	0.00489954379091054
CLIC6	0.134051148209205	0.720197944352776
CCDC24	0.0573119471269517	0.868782586539341
RUNX1	-0.288584331641604	0.309934922736374
IGF2BP1	-0.0955818761457027	0.815576934468158
GIP	0.134768241653177	NA
CBR1	0.213683673342553	0.527980765549598
CBR3	-0.416006839520012	0.075380967291345
AC005041.1	0.0555859139017926	0.860491836130421
TUBBP5	0.766547198571762	0.403783142747563
GJD2	0.561593446715818	0.334007807759813
ACTC1	0.870478906155894	0.0440982992518084
MORC3	-0.461006664160101	0.0194672769419382
CHAF1B	-0.0329980240200357	0.932106672320478
CLDN14	0.429118143580813	0.47248910289835
SIM2	-0.290019859283857	0.132678368164088
HLCS	0.21108414495405	0.317570523361505
GOLGA6A	0.49495029306045	0.458343791479419
SCUBE1	-0.697899073088526	0.0282322470159996
ARHGAP27	-0.325449970153296	0.500197735781215
ADPGK	0.16200046506346	0.503002726302699
PTMS	-0.0728469797729456	0.900444533044502
PLA2G4D	0.361942842656907	0.104826316199326
PADI4	0.676189530651476	0.156477644473142
ADIPOR1	-0.209865292397651	0.364550428673542
CYB5R1	-0.118776344048075	0.599688798351791
PSMD4	-0.092880150355646	0.672013704204958
ATP13A2	-0.207257499673108	0.538860158964249
M1AP	0.327490579136417	0.504007058059802
PSMB4	-0.271480167180076	0.3342043867199
IRX6	0.534107111615355	0.562338511956877
BTG2	-2.49840683007251	2.28603683202926e-21
CES5A	0.459145794421418	0.784110436446123
HK2	-2.64365546284796	4.93312821988879e-44
C1R	0.913846565996721	0.000774369838950117
CELF3	0.719172881951315	0.240631261966673
ALDH4A1	-0.293565591384027	0.651659577160714
STARD9	-0.339857045257275	0.0598676852859675
THEM4	0.465477554019999	0.000432911195420074
TCHH	0.684382762300142	0.288158104281721
LCE2B	0.0649596079477796	NA
UBR1	-0.291208847427926	0.288158104281721
AMFR	-0.155474433710865	0.549340784464633
MED8	-0.175155898759174	0.322581555577317
TGM7	0.653811525900237	0.514824616683139
RGL4	0.534185316860559	0.103655927183821
SPRR2G	0.0213736886520537	NA
PGLYRP3	0.0181776028312185	NA
ISL2	0.377281751916369	NA
RSPRY1	0.0235393654041603	0.925815792624357
CCDC17	-0.737012006281575	0.0437738717836386
GPBP1L1	-0.306641952531852	0.0290528566171091
NAE1	-0.313885936962695	0.118175924681717
TMEM69	0.00436693267491629	0.980919879578342
ADGRG5	0.27868119223231	0.672131330561002
DRC7	0.00853284115411688	0.981524262722573
ACE	0.388851656219462	0.461447208844246
TEPP	-0.205132859227898	0.607214367617651
UROC1	1.14260094307558	0.00631124563285559
EFCAB14	0.0845682424669872	0.736341618624155
SPON2	0.524685859919615	0.0760146319772953
CHCHD6	-0.255719883213725	0.411149795097698
CTBP1	0.141428968062415	0.66775785908679
LRRC36	0.131442047474433	0.800899245111735
ANKRD18CP	-0.261506603964884	0.577670449711211
TPPP3	1.74594571044799	6.2847395342826e-05
ZDHHC1	0.475704018319231	0.0704933564429889
ATP6V0D1	0.770501078310167	0.00403591083027843
AGRP	0.180701298940168	0.787250316977061
ZFYVE28	-0.623625785383781	0.0256735350152123
CARMIL2	-0.259090017669312	0.645252254405924
C16orf86	-0.982547667430184	0.000926585144803814
PIP	0.0924386470334409	NA
FAM131B	0.468045750118837	0.674824174975568
RGS12	-0.229723134218241	0.332123860557671
PSKH1	-0.397803124181859	0.358333698581074
ZYX	-0.557398446300628	0.0720496357454668
ABR	-0.534819983107783	0.133414774624265
TCAF2P1	-0.386814399074343	0.627373207835884
LYPD5	0.39359480242016	0.127386883874362
CCDC117	0.0661117158863517	0.797070707039562
ZNF230	0.135947309954508	0.717726484737748
CCDC107	-0.26137544702043	0.466392033581156
ZNF222	0.123489096362005	0.798635565927798
NPR2	-0.105552697970338	0.800600958507397
ZNF890P	0.19358241406315	0.882497718629086
ZNF221	0.480992057951939	0.0372058916956827
ZNF233	0.538687900232892	0.0153766849926101
ZNF235	-0.0315796959296964	0.946550112355713
GNE	-0.20443959577885	0.204727424927124
TNFRSF13C	0.18563184463544	0.607931841337157
OR3A3	0.550156362917394	0.172728032100208
ARHGAP35	-0.342168663198134	0.0608975887249577
PTGIR	-0.0718671027937075	0.861576447443819
CALM3	0.549358106243826	0.0048548380182621
DFFA	0.18073728832582	0.312551566651532
CCDC28B	-0.15422031022419	0.430989481942707
IQCC	-0.175037142716576	0.446130806759289
TMEM234	-0.263345366754584	0.254579479560597
BSDC1	-0.519417515625807	0.00181085029921601
ZBTB8A	0.195686261420168	0.48385664473096
ATAD3B	0.200280424599248	0.322410885296568
SSU72	0.048812646772712	0.811269826060476
UBE2J2	-0.217277540338847	0.557152741360154
ZNF362	0.340929656981206	0.425634482643235
FNDC5	0.219731224606397	0.693193951022729
CPAMD8	-0.724233922529862	0.0109708180591663
NR2F6	0.318669621185351	0.453655581409992
ANKLE1	0.390126979867782	0.126987227084893
CCDC58	-0.125300048381225	0.68296581706872
VMA21	-0.160216312691852	0.460073912042559
KALRN	0.359748662945214	0.239776163658879
CILP2	-0.126835326517975	0.769000533050522
FAM86C2P	0.55877554972881	0.0206262179181371
ABCG1	-0.614444477821798	0.198232258937952
TFF3	-0.0336652106942131	0.898744691957031
TFF2	0.276139570628217	0.630540782901752
TFF1	0.201269356422955	NA
TMPRSS3	0.271123232141058	0.573308434116441
UBASH3A	-0.393804845122032	0.309617357713981
RSPH1	0.122254030180036	0.843738134246394
SLC37A1	0.202946606357296	0.655482577266109
PDE9A	1.00882102459071	0.107036937352193
WDR4	0.113246304382097	0.761568462222572
NDUFV3	-0.00704832105946025	0.972132456391086
PKNOX1	0.328111382840928	0.179495673645811
CBS	-1.07288886027888	0.000128648098295161
U2AF1	-0.252492164592465	0.593339315001579
CRYAA	-0.629120491049234	NA
HSF2BP	0.0101263036099412	0.980284742545115
RRP1B	-0.0134760813003579	0.949864781997574
PDXK	-0.593627308897617	0.00176082328877446
G6PD	0.230832404972782	0.413613949046905
CSTB	0.458347110408595	0.0361725698154115
RRP1	0.331731974975329	0.0207061489284794
AGPAT3	0.0757700896365522	0.724910029400506
TRAPPC10	0.342595871788571	0.21795759296334
GAB3	0.438475601529222	0.218687358017826
GATD3A	-0.961403850469433	0.000177691152614963
ICOSLG	0.0275918394305067	0.96411308375983
AIRE	0.459401149332897	0.29824464529269
CFAP410	-0.363634459692682	0.107064417961822
ZNF66	0.686165142433598	0.00687440020120349
LRRC3	-0.127877863961334	0.832192339374244
ITGB2	1.40190196506446	0.00151495175868106
FAM207A	-0.540424344586003	0.022355699754706
RALGDS	-1.70619833170889	1.50049151570009e-08
FTCD	-0.529783457595055	0.404943009863051
SPATC1L	0.627304242825023	0.18779092311162
LSS	-0.595652395649044	0.0255421039963027
VAV2	-0.281829134703995	0.146014497466518
MCM3AP	-0.201146862430685	0.281948676132676
C21orf58	0.128673721794932	0.685249971248866
PCNT	-0.0629313603124299	0.862498970899612
DIP2A	-0.326020884986728	0.0176172854356254
S100B	0.0911933482505984	0.811352691553915
PRMT2	0.519497651036877	3.88774311625463e-06
CLDND2	-1.44243499686102	0.00249112960910701
ZNF208	0.0396789755771778	0.947156577066451
ADAMTS13	0.00118702092632651	0.984384170492416
CACFD1	-0.489625877489228	0.0591449691652786
SLC2A6	0.00263242301301721	0.995698117903934
ZNF761	0.310778280480553	0.128220616141574
FCN2	-0.916880675021301	NA
C9orf116	0.0933662909864003	0.861509615296199
LCN1	-0.0855145107774968	NA
ZNF714	0.228994432873504	0.384865068663475
GPSM1	-0.926493076328486	0.00418060736470833
C19orf47	0.0815353005670771	0.827719887587981
HIPK4	-0.131819353707836	0.832481151020263
CFAP157	0.126448848840332	0.785060744764224
TOR2A	0.0960192902240031	0.793407874403412
ST6GALNAC6	-0.647906298645508	0.00543014061438144
SHKBP1	0.424694719511609	0.219757434183305
RDH13	-0.1084380302788	0.675022260537317
ZER1	-0.612741373371498	0.0720496357454668
ZDHHC12	0.50316413492782	0.0376709008321551
PKN3	0.390533841665325	0.160376493179741
SPTBN4	-0.524361373648826	0.135664084698636
BRSK1	0.122284439528836	0.851567563790452
COX6B2	-0.23332811770247	0.527980765549598
TMEM190	1.04452872627949	NA
NLRP4	0.431367264806547	0.731208039561038
PLPP7	0.231979297310915	0.299636266619594
TAOK1	0.0374477120158737	0.886834356361797
MED27	-0.340226151309848	0.257376579285108
DEDD2	-0.455882728926248	0.00797339429771347
SIK3	-0.396045376409742	0.0914169854868784
MPZL3	1.18429659955552	2.95835551238575e-06
JAML	0.638724049359794	0.100193210734855
NEK8	-0.000462632889483852	0.998861689685133
TLCD1	0.41342977302262	0.272142880556203
PCSK7	0.294376992150086	0.0510628512420573
SAFB	-0.66718383518941	0.00218718757218211
CD3G	0.0450773276407544	0.9236081518701
S100A1	-0.259349085480988	0.61388097155455
CHTOP	-0.146707687947374	0.311908760402411
CXCR5	-0.0547952305606446	0.928954034900599
ZBTB7B	-0.742770651559534	0.0209238412486669
FLAD1	0.344768924344647	0.054092380709061
SHC1	0.002344747643707	0.994455598663838
VPS11	0.0120576491140857	0.956239570956947
NLRX1	0.462336043764482	0.0380687527865103
ADAR	-0.28219995575374	0.307797504681678
IL6R	-1.46825984754419	7.15159241942666e-08
UBE2Q1	0.476835868815604	0.0217958299247162
CHRNB2	0.412468214075089	0.281074153871434
CRTC2	-0.455569761084554	0.228558021983081
ANO10	0.294479029304332	0.262691284733724
FDPS	0.145556906708011	0.354954724506244
RUSC1	0.178570506818822	0.460763279010614
GBAP1	0.30151513694628	0.438187665875073
FAM189B	0.0866932024412833	0.673345451270362
PAQR6	0.218347866348321	0.664649696399861
PMF1	0.0485857013074828	0.845728834496184
SLC25A44	0.0977543964344402	0.806339194999135
LMNA	0.206547547611997	0.671931485332927
CCR5	1.57455314992724	0.0144234098073738
NBEAL2	0.122719554610136	0.781966314886129
CCDC12	-0.384868127307634	0.396489843728838
PTH1R	0.150705493294704	0.694715434890724
UBQLN4	-0.085507131402212	0.824565377735455
MYL3	-0.0164115247638643	0.975500088811244
PPP1R35	-0.260608338522386	0.380259547472745
GPATCH4	0.333725979040093	0.159819602924879
LRRC71	0.235930767696916	0.700704592665763
FCRL3	0.44808515267646	0.112132509339285
AZGP1	-0.339643159117938	0.666718601422752
FGFR4	-0.380681615330409	0.364470722876529
CYP3A4	0.136959038093941	0.714011407882283
CYP3A7	0.548240508981887	0.163353970375528
NACC1	0.73071190935028	0.00402089728836032
CYP11B1	0.686637266312315	0.364425109359943
HK3	1.20680003585783	0.0282169604200199
LY6K	0.265390405312989	0.457501056740523
IER2	-2.75499773372494	3.80759272711416e-27
ZNF394	-0.59933885572852	0.000432484956317509
CPSF4	0.156126447715306	0.441557399853776
LY6E	-0.162785500435736	0.432274425108963
VPS28	0.342132277087504	0.531747469077183
TONSL	0.357404941089224	0.220369366986868
PTGER1	0.266647044525753	0.715695087675995
MUM1	0.0895089812412433	0.683789640240927
RECQL4	0.152801531669996	0.77747915495246
LRRC14	-0.0371756720854409	0.92205850174496
ZNF333	-0.366720240261792	0.293730705114899
COL26A1	0.728236906918706	0.214119265092939
PPP1R16A	-0.738391371225047	0.00605360212690895
FOXH1	-0.271094168810082	0.904516649782925
ORAI2	0.386113834411652	0.0182500907733868
ALKBH4	0.467333019984802	0.00244061667368678
CCDC105	0.0658232819606356	NA
SH2B2	-1.05529114569992	0.0293998930114164
MRNIP	-0.488240981936483	0.0304700742656314
SQSTM1	-0.454364145692644	0.0214399368786647
MGAT4B	0.527158674741012	0.030953209161351
RPL8	-0.636928979001062	0.0555913257986602
MAML1	-1.1016664199454	0.0700909391962737
PGLYRP2	0.329131081363201	0.713714203325487
LRWD1	-0.0342545686033237	0.912394814274522
FBXL13	0.150930493995767	0.645591028416071
NAPEPLD	0.550144605867503	0.00121010056741787
SCGB3A1	0.20240211053147	NA
PSMC2	0.25338358628786	0.323739254743337
CELF5	0.147288521231678	0.781424725198546
MFSD12	0.101899668728134	0.711550249861044
AC008132.1	-0.0806709247511295	0.87640438595937
AC007663.1	0.679796590103289	0.391040414991749
USP41	0.386676961900059	0.763294279295675
YDJC	-0.680503739574348	0.023416152541485
CCDC116	0.509306291409971	0.404672420526129
DVL3	0.0144793214180911	0.969765426390886
AP2M1	0.242002052026413	0.258212972179306
ABCF3	-0.246190821494037	0.295139861424178
PCYT1A	-0.106557633511886	0.754376489501625
FBXO27	0.172642263408616	0.609906238203717
DMKN	-0.335888665739414	0.308854418291905
U2AF1L4	-0.612754969715825	0.0340221553838301
BDH1	-0.701183013640818	0.00884926759496056
NPHS1	0.582718887372808	0.150194076215194
THAP8	-0.906574766821613	0.000357195037800483
COX7A1	-0.335142914154951	0.284517289327902
ZNF382	0.460885665099712	0.0816111107262212
LRRC56	0.243498216668324	0.750981470778058
PLXDC1	0.849511562547555	0.0242865359722486
PGAP3	0.318859488469576	0.326367822691777
IKZF3	0.206581343155363	0.475189173955809
GRIN2C	0.357563728491143	0.397105373651684
FDXR	0.852460292946099	0.0337817717115107
SAP30BP	-0.634729614867154	5.52080841081725e-05
ACOX1	-0.363736199669456	0.0160397361699138
PRPSAP1	0.0715904648674004	0.837412678379924
CYGB	-0.961809198941439	9.55155758829228e-06
SRSF2	0.0480245659028234	0.864934384078701
ZNF577	0.134446016065245	0.562372816605776
TMEM143	-0.00779748601865305	0.981719112160283
KLHL10	0.167187821901641	0.877544835201202
CCDC155	0.709702353875994	0.24796815345215
HCRT	0.0651200257010515	NA
ALDH16A1	0.148135745487512	0.560264478511348
DCD	-1.18931272711932	0.0191046582823804
ITGA5	-1.31269987717092	7.27640481311291e-10
SIGLEC11	0.46625431696504	0.129328475347315
ZNF385A	0.0458107067610181	0.91696455597188
SIGLEC16	0.772033727437884	0.153701291796958
MPP3	0.64236981790758	0.0275603470507446
CD300LG	0.377565338103624	0.517064297621003
IZUMO2	0.0899074691112021	0.872355840686905
NAGS	-0.329736566504052	0.410836310296788
LSM12	-0.0372541606183068	0.86001484462824
ASB16	0.243601861198108	0.386464130616399
EMC10	0.200866528886288	0.303615930290432
JOSD2	0.344434544053099	0.260157470545062
SHANK1	0.511641925128219	0.222596392573129
FAM171A2	0.619588280152045	0.0517252959825194
DBF4B	0.31880645355327	0.2024939184404
PLCD3	0.131721165724434	0.659509313338431
FMNL3	0.296602907314081	0.329320707841322
AQP5	0.0978904866538366	0.938688697531569
RACGAP1	0.616013697389102	0.0520443852834051
OR7G1	0.347022909504932	NA
LARP4	-0.192389336593227	0.438697349958791
GRASP	-0.917691660165967	0.0379552012231966
RAVER1	-0.345681269069763	0.135124427373182
KRT84	0.013208913453307	0.954291530082763
KRT82	-0.0133502579533145	0.973387712719404
SYCE2	-0.941124643496211	0.0440378668832595
SPC24	-0.187838055621311	0.580662490847172
IP6K3	1.37093944262814	0.0126353966920943
LEMD2	-0.257376470946461	0.0848036618110958
ALOX15	1.25088102419382	0.0264215385711682
TREML1	0.311913079344474	0.658402803195673
ADCY10P1	-0.0833828936287248	0.807415379308955
ZNF653	-0.436537581981453	0.242808527201714
MED11	0.575308750040855	0.0109968917875919
CXCL16	0.301299852227669	0.216526189622802
SCIMP	-0.132904593303243	0.543096268044087
RNASEK-C17orf49	0.022497127565652	0.874947165474775
BCL6B	0.548944384641501	0.364424470982089
ASGR2	0.888492397223946	0.229626259161367
TNFSF13	-0.679231597416992	0.0470821721307798
SENP3	-0.126611703710716	0.699290670007926
FGF11	-0.219067346341	0.542029571497408
EIF4A1	-0.237665941265703	0.315791124408386
RPL26	-0.301385827015635	0.245667308773736
CCDC42	-0.0776398902394386	NA
POLR3K	0.301200030339796	0.176598404825017
SNRNP25	-0.0228789163332739	0.956325732857974
PRR35	-0.0692808096553012	NA
WDR90	-0.100640441051609	0.676559687418652
JMJD8	0.353729014707066	0.204782496701572
CCDC78	0.335984259481531	0.444105352715336
MSLNL	0.286349034286019	NA
SSTR5	-0.885778244334356	0.0226036013179766
SPSB3	-0.291731565148131	0.305793024538339
MEIOB	0.102738441014699	0.910400964738317
HS3ST6	0.050773683276492	NA
TEDC2	0.950406274691958	0.112743031870592
CCNF	0.309906991881954	0.264992041805312
TBC1D24	0.14482447403042	0.505188780482118
AMDHD2	0.0322866126439112	0.939971191222398
NTN3	1.03945776992953	0.0380326915536528
BICDL2	0.00521567837409005	0.997461691975741
PAQR4	2.21225106467053	1.92871637119411e-06
FLYWCH2	-0.129624307814102	0.820829000426879
ZG16B	0.135264298383793	NA
ZNF75A	0.237765635080546	0.143081265349622
ADCY9	-0.110417732482883	0.75115839653004
SHANK2	0.329972104983775	0.485783114892396
CLPB	0.0114028153963461	0.966431134501164
NEU3	-0.181925989921149	0.633010829391358
CYB561A3	0.342974585481383	0.0188979898836107
PPP1R32	-0.801254525269133	0.0159755748660798
ASRGL1	0.186608633268397	0.569504118137597
GNG3	-0.0375544490906361	0.969498778268922
UBXN1	-0.565774792501496	0.0145260333274086
LBHD1	0.172439705902374	0.619630462596305
TTC9C	-0.107830442387275	0.792272603039169
TAF6L	0.0367009566472492	0.940398979029774
NXF1	-0.953803724736253	3.36884325438279e-06
STX5	-0.708919280839579	0.000186782651059357
SLC25A45	0.374236161128633	0.105654127949391
RPL29	-0.52550332326389	0.0434589364729712
ITIH3	0.491723415314556	0.46459866560897
SYVN1	-0.358948454524508	0.467201625624061
ZFPL1	-0.677744282608087	0.011891509512852
RPS6KA4	1.09623055918358	0.000683067502009562
LRP5	-0.987996351349717	0.000691955676922304
TPCN2	-0.564247889410297	0.000975543565933041
FGF19	0.656830088522467	NA
CYP4A22	0.469681839222714	0.186699838024963
PDZK1IP1	-0.59410599430466	0.34179769257105
TAL1	-0.540722238129863	0.252802551454152
CMPK1	0.0843898094442347	0.764042295978504
BEND5	-1.4218855277404	7.05307317704293e-08
ELAVL4	0.697320163497873	0.410586039104056
COA7	0.525948615706703	1.7195156274294e-05
ZYG11B	0.0408708078349259	0.831710265399771
SLC1A7	0.356700511622583	0.749346805703304
C1orf123	0.428378766415223	0.000785966216976976
MAGOH	-0.179954939163169	0.508472041819736
ACOT11	0.0336904009565358	0.856512163801329
FAM151A	0.328242161096999	0.488254206920521
PARS2	1.34311608038766	6.47956695347987e-06
LEXM	-0.00255944082548337	0.989386307980666
BSND	0.240010973466999	0.568403480827653
USP24	-0.330008808196685	0.0495659983782479
PLPP3	-0.586715984978094	0.057692240976338
NOL9	0.286194160038371	0.0479616351270209
PRKAA2	-0.691184195598395	6.78824893891444e-05
KLHL21	-0.918323613866561	1.14224963627358e-06
ZSWIM5	-0.571815936717762	0.0479599255264442
GMEB1	-0.120717305830652	0.445387450187465
SLC45A1	-0.0302312560261822	0.989399098293513
SELENON	0.286690283059858	0.195924476203407
AK4	-0.841569955464482	2.86296501472055e-05
JAK1	-0.749500496439059	0.000493381170008653
RAVER2	0.0617137208835304	0.830530076525615
CTRC	-0.0650134910584104	0.896939099593684
LZIC	0.0958616571068526	0.75042464966948
RBP7	-0.0237690034268033	0.964046789119542
KNCN	0.802720376288652	0.450966537821476
FBLIM1	0.467171180904877	0.075688535732172
TMEM82	0.247656909289796	0.765950579893136
SLC25A34	-0.095778631818836	0.712262544824564
AKR7A3	0.0469095907089111	0.947708907715965
DRAXIN	0.115034246986073	0.734018031178835
PDPN	0.609583496539098	0.0916404886293656
LRRC38	-0.0298323085695363	0.958430218725226
DHRS3	-2.09859596965376	6.70362768887704e-21
MATN1	-1.39069377097673	8.83210731202065e-06
LAPTM5	1.00620820681907	0.0174552770693275
SDC3	-0.529731302490378	0.152839149778264
PEF1	-0.416304007021137	0.0671488864557754
SYNC	0.733973982033556	0.0706606265362702
RBBP4	-0.15849737291986	0.526639432276372
KIAA1522	-0.90680131030415	0.00972243337933016
TSSK3	-0.0464705776087473	0.972349382383508
TMCO4	0.0394906142990753	0.896939099593684
UBXN10	-0.522547258994026	0.157321167992555
CAMK2N1	0.91441093813627	0.000307986529217372
ALPL	1.82989508682989	0.000814010544115815
WNT4	0.435677531741284	0.306090713677126
TTLL10	-0.401483531697664	0.517000071955333
SCNN1D	-0.428093319510829	0.332085870808089
MXRA8	0.126980024870862	0.817666843815458
FAAP20	-0.212545633763625	0.58321892839838
MEGF6	-0.164886934270714	0.734418506101657
CCDC27	0.385550193919327	0.334315140242739
IL23R	0.647328297962878	0.193186360447404
DIRAS3	-1.01384909474347	0.00156633664872873
C1orf87	-1.34325834073581	0.00291471408385634
NFIA	-0.322358170213824	0.231095515749049
OMA1	-0.346456861465235	0.261932836196731
MYSM1	-0.19930054816317	0.443952470072668
TM2D1	0.388024697364604	0.119858569116435
USP1	-0.353978041528381	0.0176648918691553
FUBP1	-0.705083517384147	0.000647718677775818
NEXN	0.515942415028664	0.0347270300632121
DNAJB4	-0.0766456048914822	0.852332597967024
ADGRL4	-0.304157982590995	0.378461610449992
LRRIQ3	1.23106030907669	0.0163875807955062
LRRC53	0.215748734068703	0.769245580208565
TYW3	0.225772122802329	0.324860269901625
LHX8	0.550004987484132	0.460073912042559
SNX7	0.686990544664132	0.00558838038819094
B3GALT2	-0.561719668059578	0.0296413115039429
NTNG1	-0.120766277898873	0.774053255467776
FAM102B	1.09655841612057	5.95028079879517e-06
HENMT1	0.542538177563873	0.0227636361709716
AKNAD1	-0.375331870997405	0.202067673905839
C1orf52	-0.180970420211924	0.44567275662433
WDR63	0.960966132603796	0.0423054193829433
GBP2	-1.2491193926291	6.33576673133022e-08
ATXN7L2	0.593786570147683	0.0302079858978087
GBP4	0.064918544869841	0.856478986884154
ZNF326	-0.191724068776243	0.266596282440021
HFM1	-0.0263080130092392	0.95971323125005
BRINP3	0.141573964838363	0.960053202364036
GFI1	0.955784617292508	0.159900918991466
LSP1P3	NA	NA
KCNT2	-1.03473020296577	3.20088099483441e-06
AGL	0.343552752182054	0.0879329413948261
VCAM1	0.736989919224037	0.0845002850933777
EXTL2	1.16859238109097	3.61129918226987e-11
SLC30A7	0.305661815008398	0.252604412348614
DNAJA1P5	0.0974558768405026	NA
ZNF281	0.815789000219544	0.000199928581859919
ARPC5	1.040498494584	8.33251589326888e-09
CADM3	0.258003858335271	0.729524216778061
NLRP3	0.6965424302153	0.0908875991204899
ZNF496	-0.121346619906126	0.408575715121137
TRIM58	0.0515507767862851	0.908635114203161
SLAMF9	-0.0993992695756899	NA
OR2M5	0.0212144552849795	NA
KCNJ9	-1.70812486123337	1.42922131878004e-08
IGSF8	-1.01864134673999	7.06496041171794e-05
DDR2	-0.525635563770929	0.0138860957821678
PEA15	0.0685668194972873	0.828253400087835
PEX19	-0.201478294089467	0.310632505858786
NCSTN	0.0767130889989677	0.78184525725095
VANGL2	0.629909312620426	0.340167765673204
SLAMF6	0.0891682378923047	0.862393778663028
OLFML2B	1.88390665459834	4.65593497402118e-07
FCRLB	0.648080968314058	0.355289856494481
FCGR3B	0.0735859919468224	0.682605408847454
SLC9C2	0.741690686294682	0.173435794042251
KLHDC9	-0.269083843930262	0.546250479258313
C1orf74	0.644957279055933	0.0810504053116011
LMX1A	0.88656812307367	0.307173957149681
LRRC52	0.128065281743866	0.985515809000919
FLVCR1	0.18712918915246	0.421993641945178
FAM71A	-1.73005152435446	0.000683337249872354
ATF3	-3.02333036068744	5.34786982377899e-20
RBM15	-0.467118761194231	0.00314086435375247
DENND2D	-0.536218034160019	0.108850270596868
AXDND1	-0.290802502329519	0.60270309083197
TDRD5	0.908761913187721	0.057692240976338
IER5	-1.99815840616192	3.0052322881469e-12
SNED1	-0.505180234361577	0.123714844103921
BPNT1	0.690432912851514	0.00106458748058269
SPATA17	0.285252459829841	0.514674650959963
C1orf115	-0.764857522647173	0.00222131864246612
BROX	-0.217623411612942	0.230372624715071
