ID	WT.DMM.6wkvsWT.Sham.6wk_logFC	WT.DMM.6wkvsWT.Sham.6wk_padjFilter
Polr3g	-0.0804009725090823	0.835579560297446
Exosc7	-0.312065504821783	0.0903255848002841
Pcsk7	-0.0743925220194428	0.785177053571779
Hba-x	-0.0595611590568492	NA
Pou2af1	-0.508129897033187	0.586848509219242
Ppp3r1	-0.0266695191030107	0.936229847601202
Cxxc4	0.0865168707005639	NA
Alk	-0.0171319350358275	NA
Spata6	-0.0119585083553364	0.955476807594533
Zfp553	-0.304907647238753	0.196389295337583
Capn12	-0.085078608686965	NA
Csnk1g2	-0.466105456973033	0.14497083346649
Sipa1l1	-0.432148928486321	0.167319852052639
Rasd1	0.287205509082328	0.566793366483894
Rfwd3	-0.178485395439783	0.24590555170858
Ctif	0.0210694388732465	0.913934325162048
A830005F24Rik	-0.150428143726027	0.668486188026496
Ing1	-0.207621429189676	0.159799247575676
Klhl17	-1.09450398813113	0.000409877055343743
Ago4	-0.026735579609516	0.902901469034566
Mrpl1	0.517685296252044	0.028120433387974
Disp3	-0.0500666572463112	0.806341505136725
Atad5	-0.158931750266658	0.512321792795514
Lce3c	-0.149179818767167	0.379284963170742
Lyrm9	0.0353333929524821	0.874234381112837
Wdr59	-0.0543043952777935	0.845228094276253
Trhr	-0.0395554440106586	NA
Acbd5	0.636756562939653	0.00164552175606637
Arxes1	0.425183601326337	0.222634731005605
Entr1	-0.0717571584420021	0.753228435743636
Cdk1	-0.180961955432461	NA
Rere	-0.268988858539938	0.306189481040946
H2ac20	-0.762583308263706	0.00305581621468144
Itgb6	0.00801231170842691	NA
Slc35a2	0.454253784308066	0.169704742959408
Mfsd4a	0.0279688982264003	NA
Iigp1	0.0112208043616777	NA
Tmem52b	0.166346489211741	0.649431830567099
Olfr930	-0.0899280364769828	0.603980997913509
Krt34	-0.0274718105693151	0.876137364897723
L3mbtl1	-0.641078837026779	0.0883342763017258
Gm4861	0.0595593548707115	NA
Vcam1	-0.758138853360832	0.0465739402439487
Dlg2	-0.0649405625835579	NA
Cdkn2aip	-0.0360448966171299	0.924594473934831
Ints7	-0.0730695673966052	0.691421313334748
Exoc6	0.299666315889276	0.207881638555297
Rgs12	-0.302948458743693	0.227712759477192
Igf1r	0.190362792203917	0.496888485221048
Kyat3	0.787264776930409	0.0212865811155227
Brox	0.854883975081123	0.0379554718477496
Vegfa	-0.916987133589219	0.00288153051728036
Morc4	0.774036127360348	0.000719585214215589
2510022D24Rik	-0.685766592148512	0.0331221846590365
Pfdn5	-0.368784095218583	0.0653781452586085
Agpat3	-0.311147946117497	0.00745054584665549
Ankrd53	-0.0146419589600997	NA
Slc1a2	0.397830811967281	0.283310753554682
4931415C17Rik	0.0419643669297861	0.823937251931005
Tmem198b	-0.267511477055478	0.0448096924508915
Tcof1	-1.076346896682	0.0261537553424938
Krt8	0.00123341718258343	0.998520316294802
Ctps	-0.0310675849057516	0.922981632815706
Mfsd8	0.535528055347133	0.00563243901438608
E330034G19Rik	0.0281736770826042	NA
Tmem42	-0.313659422993086	0.312941430628366
Tigar	0.150060127195078	NA
Zfp105	0.620377370525014	0.000402243628845548
Diaph3	-0.263720620573665	0.362290914407763
Triml1	0.0397066274743583	NA
Macroh2a1	-0.314925438804767	0.18825841546703
Akirin1	1.04260989334953	0.00472898926561548
Cpne4	0.212749561484946	NA
Rnf19b	0.851103684304395	0.000352088855651611
Smpx	-0.180344103339905	0.867585487515225
Slc10a2	0.260926158822908	NA
Bri3	0.160067719483289	0.478333244713392
Med23	0.728936004215036	7.14094114422461e-05
Rack1	-0.197336853690835	0.593690893710298
Olfr1090	-0.083770099618648	0.696445339071554
Adgrl1	-0.875899286432121	0.00145852291156274
Spag5	-0.609549095886607	NA
Adad1	0.0445988673926046	NA
Nav2	-0.00119193859985076	NA
Zswim5	0.0221687590044425	NA
Tm9sf2	1.25556857095463	0.000906615132519374
Mtus1	-0.35200981495647	0.0188991917685209
Klrb1f	-0.374713845455118	NA
Zfp748	0.275548274094396	0.160706973712716
Purg	-0.0110542763706087	0.970369605691279
Zfp74	0.0469861712325382	0.814641049059358
Cops2	0.475571368628128	0.0612765341902198
Cnot4	0.0566110461974327	0.776150938357515
Lzic	0.390508388015633	0.1842441590144
A630081D01Rik	-0.328831131339175	0.502679094916554
Kat6a	0.00610311975981002	0.989874904632941
Pidd1	-0.255660663223113	0.212310922097716
Agl	0.154612222002575	0.507745622198528
Mbtps1	-0.117144956033906	0.49009176094906
Blk	-0.0515315773502348	NA
Vmn2r81	0.0133206592822592	NA
2410004B18Rik	1.14659190983247	0.00158390633390922
Gm28453	-0.038220854470451	NA
Gnai3	1.16210319983865	0.00237698508453189
Mbnl1	-0.568288216934351	0.156165351059432
Slc2a13	0.773586757228781	0.000534708611037379
Olfr161	0.505086487884412	0.0233990284273137
1500009L16Rik	-0.0295564351435358	0.961848840208349
Myo6	-0.0199608650868523	0.959671845303031
Ecm1	0.327612050765467	0.121140758498578
Spdef	-0.397665482680904	NA
Snx10	0.328204036183201	0.0947629919341464
Il1b	-0.173697686464034	0.777252057311652
Htr3b	-0.0210406596709791	NA
Cnih3	-0.20480542406576	NA
Akr1b8	1.17256173438	0.000257603773812006
Polr1e	0.330905643335847	0.206609979418801
Orc4	0.0392304877206316	0.860587638199207
Myl12a	1.4619167297623	0.00696884541041747
Sema3d	2.00335229385316	0.000163466594060872
Rasgrf1	0.855820615013544	NA
Sult2a5	0.0568087923034641	NA
Aldh1a7	0.30617189986784	NA
Tbc1d19	-0.0799230050929575	0.793567719294347
Arpp21	0.0138770875972332	NA
Srsf10	0.339371879402154	0.181822273837509
Bean1	-0.0699626223157631	0.908125195856087
Oser1	0.473865814808122	0.0187038925649348
Aplp2	0.18672619552241	0.236554010016958
Kif18a	-0.227023934168968	NA
Rab40b	-0.00903463446099313	0.980306128007815
Naip6	-0.0212343915236778	0.882058538140673
Calr	-0.213831166909611	0.296597533879261
Olfr44	-0.0220991779913868	NA
Vmn1r30	-0.0464430019483967	NA
Mier3	0.529524617160193	0.0744212867077442
Ccdc28a	0.0618519043997484	0.735781436334408
Fam178b	-0.0919407483139591	0.390394551971359
Cox7c	0.157241734842574	0.650329964116554
Abra	-0.0488521301485797	NA
Wnt2	-0.127762543533159	NA
Tmem131l	0.147738557710372	0.608339983921733
Sfmbt1	-0.0216444770995061	0.924405626036815
Rpf1	0.771512805018283	0.00102067244054826
4933427D14Rik	-0.289297742555939	0.0445103307021278
Olfr1262	-0.0248838567253543	NA
Tnfsf13b	0.182927870096381	0.534510608418265
Lgals2	0.271953751305738	0.548121795735664
Hacd1	0.399636003053077	0.0827927495476622
Otog	0.516354105680186	0.471069831482947
Mettl6	0.322285484803026	0.0582829904999845
Lgi4	-0.930760172883352	0.0131331006018272
Eif4a1	0.0287385333894338	0.887394104824402
Csl	-0.132617201212955	0.588776967144532
Wsb1	-0.0607092757035155	0.791938722555421
Fut7	-0.777171753894222	0.171376296281546
Eif2d	0.0460394393034426	0.818686443190896
Atp6v0a2	0.236564600949522	0.0930641319165671
Skint3	0.0543126751824624	NA
Trim25	-0.337845007392699	0.237696380127348
Tmed1	0.0361960612392538	0.879280676022156
Ngf	1.33772808496872	0.018157233719336
Gpr162	-0.422764564646542	0.110562396903431
Fam160b2	-0.94297669576935	0.00024825851099743
Nobox	-0.397793817629598	NA
Dnmt3b-ps1	-0.0973162282945209	NA
Serpinb5	-0.0675681156724935	NA
Ptgdr	-0.0534204186734736	NA
Gstm3	-0.883978820832963	0.00305763283549336
6230426I18Rik	0.0580123234868188	0.944621474883743
Cdh8	0.125547041702652	0.572883503975265
4932442G11Rik	0.000441952822466289	NA
Esco1	0.157920059168195	0.561780385110133
Msantd1	-1.43236024734611	1.81395290770124e-05
Vav2	-0.0408319554337998	0.896538592006798
Nr1h5	-0.0606674397864643	NA
Dcakd	-0.402654634239015	0.0519950878907067
Tmem161a	-0.581266937885881	0.00170214643366366
Pla2g4b	-1.43802230660531	0.000879607333257189
Tpsb2	-0.00827676396379497	0.966630404850848
Ccdc77	-0.246430972126469	0.274084454288602
Tab2	0.117530419178956	0.709117263011268
Cd81	-0.524230468549753	0.449702522117988
Arcn1	0.205301141476629	0.416298690921686
Smim18	-0.167776384306726	NA
Iqca	0.0628433147613011	NA
Svopl	-1.19495222395351	0.0248408949786326
Stfa2	-0.298650382426992	NA
Kctd8	0.449326728610384	0.295216008406673
Eif2ak2	0.272937109377886	0.348066127475229
Alpk1	-0.268639112234634	NA
Gng11	-0.32960678328749	0.18207114629654
Zfx	0.176934160190746	0.212349542014731
Tgs1	-0.0844824819475149	0.763517437669039
Cdan1	-0.268618074796487	0.114575495338062
Casp6	0.960937014215359	0.015972439792299
Uqcrfs1	0.928112105774522	0.000189041107371726
1700094I16Rik	0.00409571463601879	NA
BC061212	-0.0787694090376826	NA
Tmem74	0.116201722987312	NA
Cpne5	0.0357026608854404	0.797395355346632
Gm6489	0.176516151965788	NA
Pcdhgb4	0.330492229676634	NA
Cpxm2	0.0186708957328205	0.952133118298042
9630055L06Rik	0.0308601744790531	NA
Mcrs1	0.094365629828229	0.819638700698907
Hells	-0.0867976444791991	NA
Atoh1	-0.0331488794159468	NA
Fgb	-0.0209680426044322	NA
Nktr	-0.33787954076788	0.159326080029485
Tspan14	0.492436385616185	0.231731845017103
Pak6	-0.126566463722407	0.605979454660257
Fads2b	-0.0220283091907372	NA
Shpk	0.124673897021554	0.604096873860977
Slain2	0.470595046920255	0.00736134620306027
Acot3	-0.100568672782807	NA
Il1rapl2	-0.137116076426664	NA
Apof	0.0443773410427127	NA
AY074887	0.0532612407097216	0.878232455208644
Il6ra	0.0669019034773706	0.607675421739115
Gm5161	-0.177294329938321	0.321675889875621
Zmym3	-0.41826561430663	0.0327688013086627
Smc2	0.0450706964841366	NA
Mtmr4	-0.19422900135934	0.352357640159776
4930402H24Rik	0.0318075686428577	0.869346622946638
Kif4	-0.887250003112068	0.00658028012781214
Mfap3l	0.907485403263103	0.00113626161287316
Nutm1	0.051268908974465	NA
Tsku	-0.0687805204625908	0.643111228707087
Myh9	-0.0267688721664909	0.898354813056028
Kcnt1	-0.101364501038155	0.432078166942828
Kansl1	-0.17289512744241	0.349020516268439
Spatc1l	-0.531175618872182	0.0559031737955592
Lrig2	0.0348055880505618	0.858143260001479
Prickle2	0.514630105171049	0.0120174503970432
Edc4	-0.916271233843911	0.0128794263906531
Gp5	-0.0358257343238006	NA
Zmat2	0.0255036769572827	0.917626711616711
Tmem95	-0.323113521274174	0.389459463566045
Josd2	-0.786962304424396	0.00135477112294071
Zbtb46	-0.124838724843356	0.307441688519949
4930578I07Rik	-0.0155740634930931	NA
Chrna3	0.0347328094566809	NA
Rxrb	-0.389114078957539	0.0601006220967753
Rnf216	-0.25758888211199	0.0297520588422344
Terc	0.165433225023029	0.412708956487695
Kremen1	-0.435530013648044	0.105899200576088
Smurf2	0.478086302500962	0.11787364875335
Capza2	0.785833370083286	0.000381769282747122
Abca6	-0.0642554139598616	0.813575305914457
Olfr1378	0.00979469165378061	NA
A930018M24Rik	0.13320223751081	NA
Ubr4	-0.430882369042035	0.00768653453935546
Slc16a14	0.118113569323697	NA
Setbp1	0.0464298496186082	0.843309493658497
Gask1a	-0.0855570948259971	0.779627849394638
B3gat1	-0.00267929696908855	NA
Gng5	0.792267992872252	0.00142372553708891
Kcnip2	-0.0506013037167827	NA
Nfe2l1	0.241781798771463	0.445334187914868
Dis3l2	-0.0664916084434044	0.753970705905119
D1Ertd622e	0.593888256053188	0.0960450811129586
Olfr586	-0.126153671373724	0.279275610343816
Hnrnpl	-0.292701110564607	0.259433544582705
Clcn2	-0.870371285468215	0.000692493397565455
Kank4	-0.0510384086296987	NA
Olfr1216	-0.348854624594945	NA
Slc4a4	-0.0465307693310168	NA
Stard3	0.00874802016533848	0.980323325751285
Pcsk1	0.364675373877842	NA
Baiap2l2	0.0680002321227393	0.724733946314558
Jmjd1c	0.417187971748174	0.0103287871811614
D130079A08Rik	0.0743355546338907	NA
Fcamr	-0.0300084059344293	NA
Olfr613	-0.00952590478814755	NA
Mrpl45	0.0226445428816976	0.917782206429353
Nfatc3	0.169028696952224	0.445619920722699
Hspa1l	0.596661370501296	0.184552897052322
Sacs	-0.00454968393656291	NA
Ahcy	0.0625112823084829	0.720244632278175
Neurod1	0.298874917152701	NA
9630001P10Rik	-0.0557555973545547	NA
Dph3	0.28903624749938	0.0698546166195668
9330153N18Rik	-0.0303361998958558	0.933286352076124
H1f0	0.154480317044797	0.513096999329952
Rnaset2b	-0.302190656800116	0.0628496332146533
Med1	0.175416697202263	0.390309691658764
5730488B01Rik	-0.409039448865951	0.314410239469048
Kctd12b	-0.132017579633264	0.43011273241173
Timm9	-0.297472546869572	0.0542928925853072
Cyp2c65	-0.0368693823290729	0.878893015662504
Tbc1d23	-0.307371617466066	0.235073965562997
Oas1b	-0.0496688360948854	NA
Ube2j2	0.0428019162273001	0.873813982265832
Kif2c	-0.853414782282524	NA
Bdp1	0.204215259555071	0.388004037084454
Faah	-0.0554087041733684	0.816964948896617
Cxcr3	-0.219613435217383	0.204329017242362
Prdm11	-0.157525067797232	0.313255842955157
D030005H02Rik	-0.210593602000435	NA
Stox2	-0.43112118777042	0.0928528214916207
Olfr691	-0.12656610771628	0.612860467394969
Fryl	-0.421350434637179	0.0369153968794454
Foxd2os	-0.842504497163947	0.00528018964401192
Spata31d1a	-0.119466432084159	0.494139763895931
Ocstamp	-0.490381737841835	0.359227982198699
BC051665	0.906188703052693	0.0184611197216798
Olfr262	0.009474431212724	NA
Ube2dnl2	0.0643519692824321	0.67987065469457
Ahsp	-1.42515246700277	0.120118629183024
March4	-0.076281474186874	NA
Ankrd28	-0.234533619271231	0.224740843041172
Trnau1ap	-0.359127887922951	0.0459115991299822
Mphosph6	0.582896128915997	0.0359234298881326
Rcbtb1	0.127811632409722	0.51940238767179
A930037O16Rik	-0.17565106074409	NA
Diras1	-0.407972102003339	0.0412944316174127
Fam186b	-0.183505431628521	NA
Mtfr2	-0.413980148303514	0.12430003550562
Pard3	-0.275218464894492	0.218322055581054
Golga1	-0.0160121779978154	0.961848840208349
Gm28856	-0.0712481404649498	NA
Mgat4c	-0.0504051466500452	NA
Fbh1	-0.36336077104572	0.0353391821552147
Clca1	-0.160753860108126	NA
Gm5082	-0.0883226254419491	NA
Cyp2d13	0.0430334987159001	NA
Zbtb1	0.36323194981254	0.0225682751245863
1700065I16Rik	-0.203368952493874	0.611183756909141
Hbb-bh1	-0.0690825276806298	NA
Cpeb3	-0.374916252029161	0.0814244808840777
March2	-0.0333226145484078	0.866195664322308
Tssk3	0.00597119358959699	NA
Serpina3b	-0.0793352211942832	NA
Ogdhl	-0.0179047462497567	NA
Acy1	0.63854664272266	0.092437764003335
H2-Eb2	-0.073827758250938	NA
Gm13288	-0.0667183157331597	0.839887549024437
Mgmt	-0.0719919620817685	0.656502613305743
Cbr1	-0.175603237066659	0.467995079678485
4930447F04Rik	-0.14432090423007	NA
Ptcd2	-0.0671468290123567	0.835441063453333
4930532M18Rik	-0.06330205238262	NA
Serpine1	0.155372500981235	0.821369293191737
Tubb5	0.0389454124233291	0.871176893865026
Efcab5	-0.0965205062902464	0.759681159186856
Samd4	0.299293239685559	0.191396831724446
Olfr984	-0.0571968586037217	NA
Fzd3	0.41607052034926	NA
Lsm12	0.0763651427192709	0.825754699737874
Fzd5	-0.238288143307606	0.442315880500678
Ndst1	-0.0621327233492261	0.738819282398564
Rnf222	0.274234505273099	NA
Fbxo9	0.609107896429142	0.000182721231553122
Olfr308	0.134828065645979	NA
Cldn5	0.0246214891285463	0.977556663635707
Spsb3	-0.197260672233931	0.168031280645772
Phc1	0.0183192337945509	0.919874429424211
Ssu72	0.263412435301847	0.261030208698292
Cfap53	0.417999319753926	0.0516852195902903
Bmp2	1.44830872761454	0.00598598736977597
Khdrbs2	-0.0162419688807348	NA
Slc33a1	0.419937639497875	0.167162313645035
Ankfy1	0.212707153300587	0.342208723315001
Mfsd4b5	-0.145315960111751	0.298602978710936
Stat1	-0.191592903573498	0.534510608418265
Agxt	0.133846917743165	NA
Adam33	0.00958009658446217	0.952164731522518
2900006A17Rik	-0.183120239177444	0.770719472124625
Myom1	0.209935032875765	0.543522715335051
Cep250	-0.211365491683618	0.296591958102416
Rpl36a	-0.101019141265401	0.811823409020493
2310045N14Rik	-0.053765196787035	NA
Ric1	0.080004728300882	0.561339462528035
Cysrt1	-0.046255787831156	0.726830683702169
Zfp2	-0.343929886982581	0.0134274089220392
S100a13	0.13314923873847	0.573673153839913
Ect2	-0.373203097393492	0.252915560723339
Sim2	0.380417475685248	0.12672358593465
Wrnip1	0.90115668425958	0.00187286544794439
Cyp11b2	-0.100623009802271	NA
Olfr1156	-0.115730221816577	0.576822564957462
Hdac11	-0.585583651802665	0.115823385329021
Dact1	-0.520659494535219	0.0578168867253182
Slc25a13	0.0924295520987951	0.666101486925905
Fgf3	-0.0112467170887727	NA
Tpo	-0.124635839467467	0.361110180103763
Olfr812	-0.31264482374312	0.0853643616920584
Stk10	0.180970340355731	0.469704223098528
Psma5	0.563867778920114	0.00676292115728123
Arl4a	0.603988444293027	0.00275376630364983
Agbl3	0.097760242074157	0.631986964686197
Phex	0.530657838954849	0.412235121172844
Gpr4	-0.0393597789159163	0.845519728109183
Grid1	0.0206377636516718	NA
Tgm2	0.275287352202007	0.176121208767414
Glb1	0.152881374654723	0.521815885645096
Mastl	0.292329178969058	NA
Bivm	-0.126580462102312	0.467995079678485
Zfp354b	0.670115800170613	0.0490879186153257
Galnt17	0.00600700583015114	NA
Mroh9	-0.0103191086820891	NA
Plekha7	-0.114024624738285	0.5012173047588
Ube2s	-0.251103540721811	0.112685962530116
Tubb6	0.819971442275007	0.00499094833978779
Serpini1	1.21225353809806	0.00738830436992994
Proc	-0.113529170771875	0.469620045274036
Slc6a7	-0.0453615940609109	0.785699179183134
Ring1	-0.515561594193283	0.0239448767703216
Hmmr	-0.545554735241068	NA
Phpt1	-0.35865949943567	0.0519950878907067
A830021K08Rik	0.28435363835672	0.53323676074552
Lrrc20	-0.52599274856877	0.0160518383227139
Lockd	-1.25405739778124	0.0101260000402835
4933434E20Rik	0.336293654189645	0.131395560213073
Izumo1r	-0.0804460300394299	0.614662224031088
Rpap2	-0.206816551807723	0.429156745511808
Mybpc1	-0.257276122459321	0.692678829495613
Ap3m1	0.511532792275509	0.025423619846706
Gpi1	-0.743852317545947	0.000821304995673298
Smim24	-0.329525053651905	0.0831595228848544
Csnk1d	-0.0658044825741728	0.76460401842107
Ttbk1	-0.0700358516459234	0.53086501097345
Slc39a1	0.397473746182993	0.021501284279517
Slc39a7	-0.648731111226972	0.000610506947840837
9130011L11Rik	0.126814069759872	0.712739825920647
Afg1l	0.428034320128792	0.0967618666894284
Itga2	0.0693896153281418	NA
Egr1	1.17647909123154	0.028428928445943
Olfr402	-0.0688677309558319	NA
Zbtb26	-0.271994614770375	0.216733219267065
5730403I07Rik	0.274861160283134	NA
Fbxl16	0.061060753168476	0.893098822959447
Plk2	0.875670230535142	0.0702960550392038
Spaca7	-0.0176016659419125	0.947989882407583
Oog3	0.0335825000635994	NA
Aco1	0.323956433500683	0.156359533892119
Cstf2t	0.581169764971657	0.018157233719336
9130019P16Rik	-0.243227795452999	NA
Cryba1	0.0148575813137572	0.955259060694864
Cdkl5	0.0829738072906649	0.8336939544657
Prdx6	0.164452194394654	0.556061038967855
Uso1	0.120169822480183	0.709509667844151
Klf9	0.481078813153126	0.153110635139231
Pkd2	0.291889734706651	0.255428561380589
St6galnac5	0.0722485228834794	0.782666938424795
Htra4	-1.16744084466005	0.069393925130203
Crim1	0.59541682227298	0.256332399618584
AI843588	-0.0904956872024291	NA
Gm16223	0.332290312115569	0.294348123044583
Plagl1	0.739761268355823	5.45511570961258e-06
Srebf2	-0.264046393952073	0.0576462878757736
Spo11	-0.178418628934522	0.347499825403811
Wdr17	-0.149075471530888	NA
Tyk2	-0.21929142064832	0.299525943421515
Arl5b	0.0156716719112828	0.951458174776126
Cmtm8	-0.464854600280452	0.31007622815653
Skint7	0.000779453639272386	NA
Col4a1	0.206096364287438	0.628335771358503
A530079E22Rik	-0.218329851441989	0.465507311076847
Edem3	0.904376170246538	0.0561063012443328
Bfsp1	-0.538286631121908	0.086448434980425
Zscan18	-0.106272006795894	0.566930179955223
Cyb5r2	-0.305297799864118	0.0601006220967753
Mtif2	-0.690893841220998	0.00715731209322406
AA438147	-0.150742941354718	0.719718857359129
Ido2	-0.232128170606852	0.331110091520919
Ltbp2	1.2049002806383	0.120826644934191
Tmem239	-0.498878500656745	0.00401543708110887
Mrpl18	0.508602804641086	0.169673043902376
Nmnat2	-0.0388681918593198	NA
Manbal	-0.129442149404633	0.551607583877677
Tead1	0.0852500356812067	0.662482710677514
Ccdc167	-0.0478014470577207	0.863373986986567
Slc16a2	0.660157092600555	0.000614413982802481
Fam89a	1.35749705326925	0.0147411401160394
Htra2	-0.840192125468445	0.00287902757436023
Olfr1107	-0.0464068065336931	NA
Olfr66	-0.0167758201244743	NA
Invs	-0.605583242403535	0.0206131842041329
Mthfd1l	0.0242452609598933	0.964196606885395
Tbx20	0.15081772985308	NA
4930563E18Rik	-0.00182104501338895	NA
Eif1ad	0.517446796516604	0.0135237718804095
Wdr63	-0.0673997636452034	NA
Ago2	-0.0768577861326071	0.734415940442924
Olfr790	-0.00803257878159122	0.961568979595916
Tsc22d4	-0.630110148451389	0.0618430887110972
Myoz1	0.0162931608190425	0.986763866280779
Fxyd3	1.03972657019863	0.0068293420153331
Pagr1a	-1.00662795925821	0.000385414168750793
Slc5a1	-0.0417660885013819	NA
Olfr348	0.0108133911465842	NA
6720475J19Rik	0.39632663799494	0.39069074326702
Ano9	-0.104554533623754	NA
Zwint	0.235544270149901	0.30647991713162
4931431C16Rik	-0.507012237568902	NA
Txlng	-0.0616610484330123	0.791344375007551
Ak5	0.0073155844433547	NA
Ppp2r1a	0.149865833174335	0.720103931437526
Ramp3	-0.425576716162677	0.120826644934191
Tars	0.443232965354244	0.13716286940088
AU023762	-0.202844226223428	NA
Hspd1	0.877763597737662	0.0164536653120701
Hmx2	-0.326417642476117	0.223043633709319
Mgat4b	0.313054466205862	0.226141326952389
Olfr629	-0.0287924264745593	NA
Tcte3	0.0669216702796427	NA
Olfr1371	-0.0494877595130337	NA
Kcnj15	0.135940284907798	0.486888476763462
Nat8f1	-0.41090558452982	0.0143529498434115
Bahcc1	-0.0933200754370021	0.761406052569096
Me3	-0.094932683490995	NA
Pard6b	-0.0177455200768466	NA
4930485E13Rik	-0.457745022700047	NA
Cltb	0.253624225835149	0.459517367512887
Slc2a8	-0.0302597258286596	0.81307653187205
Ints10	0.205729781686012	0.162391600152247
Usp20	-0.482955187736804	0.00824550165686981
Hspa12a	-0.112471574961871	NA
Gpr183	-0.715874827961657	NA
Cd300lg	-0.165455718135911	0.330048996389864
BC028777	0.507859049092604	0.129818053461677
Rhbdl2	-0.0799648015907556	0.764166290659719
Tnip1	-0.655173962698801	0.00309152848599259
Krtap19-2	0.292778968698792	NA
Abhd14a	0.193090592029762	0.446470205791226
Abcc1	-0.461251634064277	0.27386754404136
Nt5c1b	-0.000258773378676958	NA
Itsn2	-0.257095343700173	0.192434121196657
Nme2	-0.448146639133174	0.160963143216213
C1qtnf3	0.168115713802054	NA
H2afv	0.175024809704409	0.27937662832152
Galr3	-0.25725968151789	0.196999970187276
Defa3	-0.292999044379155	0.127762477331346
Bhlhe40	1.59566526298984	0.000301070670445346
Oxld1	-0.54298746845928	0.00173682798128151
Deup1	-0.246227293025062	0.546945562180106
Sycp2	-0.00284090019539153	NA
Odf3b	-0.0938988727637073	0.801540922469294
Map3k10	0.0455708614271101	0.860852387354155
Cbx8	0.570360893630519	0.00490169738620234
Fermt1	0.153590997713062	0.568597059726699
6720482G16Rik	0.0824415130290749	NA
Agbl5	-0.0893523365027073	0.647839499223845
Slc12a1	0.200250567150124	0.504120516211937
Foxj3	0.414295063859117	0.00208744753548943
Katnal1	-0.212505191489041	0.410665963933592
Cyp2c38	-0.00673144145704578	NA
Pak1	-0.15316673242801	0.501633644142744
Plscr4	-0.1630613969193	0.69916189864165
Cops3	1.00784268445434	0.0149048047345837
Bcr	-0.136007443732912	0.226415344661076
Olfr1170	-0.117266106426941	0.524514668512102
Mettl9	0.556220302089593	0.120826644934191
Il18bp	-0.265471140804946	0.371406050373565
Med19	0.59962421885125	0.000149102984526852
Arhgap32	-0.283322388581721	NA
Flywch2	0.187853017825278	0.494105700119119
Wscd2	-0.183220827533812	0.598924016143361
St6gal1	0.788343508260606	0.0026984650123839
Ttll13	-0.608061590031785	NA
Rgs14	-0.717612653753429	0.177619207749117
Cog5	0.326502050117349	0.195466859218478
4930430J02Rik	0.100014284692788	NA
Fbxo30	0.837202978056944	0.00572360150427258
Col12a1	-0.0766390487449947	0.817291769449776
Tpbgl	-0.108885927238789	0.527263968250746
Ccar2	-0.066517125651942	0.729962152339683
Abcf1	-0.226909393231175	0.254759703947674
Capsl	-0.0656649927997562	NA
Adcy4	-0.450830086689446	0.188056571611477
A730011C13Rik	-0.681424659011149	0.036916192373828
Kcnj10	-0.152338690657291	0.811980442701893
Snora69	-0.503831904943923	0.28629167484861
Zscan4c	0.201643305513619	0.469672476060245
Clgn	-0.627996720206506	0.0389615553730343
Ccdc25	-0.214432442631581	0.582279573682948
Unc5b	-0.768974962637852	0.0393150749357812
Lamc2	0.734976167632106	0.00979009333752379
Ctnnal1	0.105150431160736	0.729074215314814
Paxx	0.238604211364348	0.519722121286854
Klk9	-0.110916611102953	0.585201559528477
Krcc1	0.195244829672242	0.523836274367704
Palm3	-0.0254801657571549	NA
Eif4g1	0.063631390966134	0.723702703809245
Rn28s1	-1.91055825299071	0.000634996077179472
Dcaf12	-0.353716457974572	0.0604544109615361
Uba52	-0.572002293825147	0.0212235722836942
Gulo	-0.0970426716059563	0.445352088209455
5430414B12Rik	-0.142333580917615	NA
Ncdn	-0.323026376693362	0.0255503396225264
Kprp	-0.0739458169366524	NA
Ccdc169	-0.176902801520892	NA
Mindy1	-0.291397799488209	0.206770920734321
4930555G01Rik	1.10515957434535	2.49361871638513e-05
Ptcd3	-0.0738450601195189	0.631242982130269
Fbxo46	-0.137310743899392	0.449697614758421
Cpa6	0.144136263097196	NA
Rgp1	-0.227970391101304	0.0508717543483885
Gm11696	-0.340592882309041	0.271192303249057
Gm20767	-0.173202791284821	0.176721367826039
H2-Aa	0.164442733687338	0.684767885936828
4930557B21Rik	0.139217612685075	NA
Gm10426	-0.0291321750639023	NA
Utp4	0.302816100489126	0.00150602940733201
Polq	0.032115891698072	NA
Fnip1	0.365026678359794	0.0212865811155227
Zfp658	-0.574157562104315	0.0691864716229199
Zfp638	0.0857610911671504	0.709117263011268
Gm13629	0.522248778637613	NA
Sptbn4	-0.264533779880161	0.201157048198652
Ebf1	0.0652320363728032	0.851925290791654
Fam24a	-0.0581134140203991	NA
Hsd3b3	-0.107513006084353	NA
Fignl1	-0.192238046987584	0.509029008340646
4930579D07Rik	0.193295872740453	NA
Adss	1.24959552205802	1.12105798525778e-05
Igfbp6	-0.249339785894969	0.618000682124635
Sun1	-0.0335303290771321	0.918020694913314
Nudt22	-0.625851831779835	0.000815758100222139
Cttnbp2nl	0.610999671132514	0.00603429134165454
Rpl11	-0.91518240045742	0.0369421498728975
Ranbp6	0.179493555808278	0.266421139506815
A330107A15Rik	-0.0180565006909658	NA
Mphosph9	0.511109858129249	0.0328690866700845
Gpsm3	0.616020439107247	0.258662399212195
Ralbp1	0.226546620976711	0.266743407639271
Mob1b	-0.0270875656671219	0.893493870015856
Inpp5k	-0.522148372862703	0.141669733480814
Epb41l3	0.122022966036485	NA
