ID	Gene.expression.data.from.DMM.joints.16.weeks.after.surgeryvsGene.expression.data.from.sham.controls.16.weeks.after.surgery_logFC	Gene.expression.data.from.DMM.joints.16.weeks.after.surgeryvsGene.expression.data.from.sham.controls.16.weeks.after.surgery_padjFilter
Adgrf4	-0.190561071326191	NA
Adgrf5	0.0966924625839685	0.948308968596029
Adgrg1	0.0870724477095877	0.911965418758163
Adgrg2	0.458149698651104	0.462073786460058
Adgrg3	-0.137023461944557	0.939369802007538
Adgrg5	-0.234725141236811	0.536166195622373
Adgrg6	0.0253626892509526	0.988068156798905
Adgrl1	0.175740775073923	0.736525620801281
Adgrl2	0.0224149239458828	0.988068156798905
Adgrl3	0.0833734965358106	NA
Adgrl4	0.119061668925269	0.882149689905554
Adgrv1	-0.152058503994354	NA
Adh1	0.112560775873496	0.943090553743289
Adh4	0.0619999247715226	NA
Adh5	0.0104269582420802	0.993057824964972
Adh6-ps1	-0.208399577142668	NA
Adh6a	0.0176180451002494	NA
Adh6b	0.0186854748249896	0.991902532258893
Adh7	0.0255529465342601	NA
Adhfe1	0.0623534124863836	0.977549179113876
Adi1	-7.20094116193337e-05	0.999803867956903
Adig	-0.284250649305125	0.919252458586993
Adipoq	0.0332952928306653	0.992563179183878
Adipor1	-0.0980049423915599	0.815034535828579
Adipor2	-0.121499097763136	0.81703758927236
Adk	0.169091194150002	0.84048076254896
Adm	-0.0954712175345147	0.964504865914147
Adm2	-0.0656749117533479	0.961923204984058
Adnp2	-0.0689828510174504	0.939748622879433
Ado	-0.103602437720314	0.869663596673022
Adora1	0.117608871784582	NA
Adora2a	-0.0880042422690472	0.901404632370286
Adora2b	0.0199803953013609	NA
Adora3	0.0531603071606641	NA
Adpgk	-0.12749248226233	0.881337965448611
Adprh	-0.0323639390331261	0.978212125099614
Adprhl1	0.0803896227357832	NA
Adprhl2	-0.0642617231388476	0.949056472857791
Adprm	0.0928867124881929	0.889567656559212
Adra1a	-0.0118936975317556	NA
Adra1b	-0.228992971040292	NA
Adra2a	0.325601074890963	NA
Adra2b	-0.107752202028215	NA
Adra2c	0.0988881185631829	NA
Adrb1	-0.144544568191514	NA
Adrb2	-0.13005902847271	0.830226252003287
Adrb3	-0.153383512920691	NA
Adrm1	0.0669544632785488	0.939748622879433
Adsl	-0.143211383816647	0.819399262925473
Adss	0.0617074069610855	0.971353352342232
Adssl1	-0.0747680429242159	0.965422905260469
Adtrp	-0.121389071117718	0.939185819953366
Aebp1	0.681868295940149	0.0853227466223261
Aebp2	0.0804524340004864	0.946761883241896
Aen	0.00835694274768795	0.997726858489064
AF067061	0.208126021559212	0.898353923817596
AF067063	0.0225586062873626	NA
AF366264	0.0804117087092662	NA
Afap1	-0.164125580944454	NA
Afap1l1	0.129091123041287	0.825551928032598
Afap1l2	0.242352410135293	0.640767400763184
Afdn	0.113710172666001	0.749926675543456
Aff1	-0.216161996306319	0.682734225761331
Aff2	-0.00797252344947719	NA
Aff3	0.203292902886602	0.702131721035931
Aff4	0.00724329964489012	0.997726858489064
Afg1l	0.050992353696512	0.968143605683982
Afg3l1	0.0996530994661846	0.84166022801131
Afg3l2	-0.0766290530053437	0.944559334238251
Afm	-0.0952221024732838	NA
Afmid	-0.0235976435707244	0.988068156798905
Afp	-0.148714482491442	NA
Aftph	-0.146281969814327	0.812874185808176
Aga	0.292418952970204	0.184042547978154
Agap1	0.043169370404792	0.96629882165359
Agap2	0.00474554354441814	0.999757136548852
Agap3	0.0616728648548674	NA
Agbl3	0.127727831745956	NA
Agbl4	0.203200078029994	NA
Agbl5	-0.187050137934389	0.578895602933719
Ager	0.0158321234958301	0.991919980252316
Agfg1	-0.0380601801280207	0.968398917514632
Agfg2	-0.0886360252360348	0.881970689637477
Aggf1	-0.00793830160316134	0.993763188379364
Agk	-0.14462132324912	NA
Agl	-0.0173625234083143	0.99343845908554
Agmat	-0.166747217563031	0.815034535828579
Agmo	0.394022047436741	0.352111705560462
Ago1	-0.0412152781283908	0.96629882165359
Ago2	-0.0843097099211771	0.866822614150622
Ago3	-0.0297541054330432	0.988068156798905
Ago4	-0.0260847315882806	0.983594474833897
Agpat1	-0.00196715853965301	0.999757136548852
Agpat2	-0.065838149978104	0.97349363626017
Agpat3	0.0720969922119261	0.944559334238251
Agpat4	0.14853756194846	0.702131721035931
Agpat5	0.0253545722459938	0.983986118632305
Agps	0.0294524752587844	0.988068156798905
Agr2	0.0243277654427962	NA
Agr3	-0.129274535088405	NA
Agrn	-0.00910701409328141	0.997294393984695
Agrp	-0.0946429271336404	NA
Agt	0.156825250529441	0.830546208428035
Agtpbp1	0.00781007092476216	0.998202577540146
Agtr1a	-0.0304843077574759	0.987124848992472
Agtr1b	0.0528890383864091	NA
Agtr2	0.00136518409745667	NA
Agtrap	-0.0670731053517599	0.944559334238251
Agxt	-0.0534112447114792	NA
Agxt2	0.0633858550405204	NA
Ahctf1	-0.0997117362760349	0.845947289890129
Ahcy	-0.0755180739729777	0.898353923817596
Ahcyl1	-0.0668885236216266	0.967032344993201
Ahcyl2	-0.0690245787254096	0.95071931424986
Ahdc1	-0.21392973084125	0.658595978504579
Ahi1	-0.124092117235321	0.770326271882339
Ahnak	0.35534881111488	0.249116354305846
Ahnak2	0.460157343861521	0.450773356766688
Ahr	0.0162521758449445	0.988068156798905
Ahrr	0.108188449897709	NA
Ahsa1	-0.00416712012838438	0.99931153333592
Ahsa2	-0.0598329438513101	0.944559334238251
Ahsg	-0.0734876813831482	NA
Ahsp	-0.0285931379895725	0.982839394168527
AI043046	0.0387545996401251	0.987124848992472
AI120166	-0.0753973344963903	0.948347235052511
AI131651	-0.0364339599146266	0.971954004057548
AI132709	0.0894935317668892	NA
AI194348	-0.00353310714559996	NA
AI195470	-0.0340128552797823	NA
AI225934	0.00452919001219776	0.999757136548852
AI256396	0.340811156685676	0.688021447147189
AI314604	0.144835562195249	0.849417602773641
AI315376	-0.187612283548304	NA
AI316844	0.115368094785487	NA
AI317158	-0.0688250601396598	0.949056472857791
AI413582	0.0319423772020127	0.988068156798905
AI413759	-0.0597872529492838	0.971954004057548
AI414330	-0.158768801604222	NA
AI415730	0.113844259856781	0.911965418758163
AI426330	-0.0979124735076162	0.942615834952138
AI428301	0.0422613730010912	0.971954004057548
AI428898	0.16557148133579	NA
AI429214	-0.0134377096128908	0.99343845908554
AI429363	-0.0416615055894223	0.983986118632305
AI447881	-0.132401122953615	0.749926675543456
AI448005	0.0142824010774625	NA
AI448984	0.105099452477398	0.902355041370556
AI449212	-0.219816400833456	NA
AI450241	0.0281493105086401	NA
AI451250	-0.0549954442027971	0.955073078757799
AI451458	0.0212123800367756	0.988068156798905
AI462521	-0.143166547853079	0.854321356711177
AI463170	0.14343098590999	0.766549465850389
AI464196	0.0357419326031554	NA
AI465300	-0.0276174362892734	NA
AI467606	-0.0351548753995203	0.975509745353522
AI480526	0.161295039006959	0.669816978191712
AI480624	-0.00559775933108675	0.99922276571262
AI481207	-0.0670608012766856	NA
AI504432	-0.00387428631122688	0.999757136548852
AI506816	-0.0110914658234993	NA
AI507597	-0.0766714435355551	NA
AI593442	0.211420209922965	NA
AI594671	0.228522631805194	NA
AI596198	0.10729382970258	NA
AI597479	0.0268286917844192	0.986035650820088
AI605517	-0.0718577595196868	0.96860426197096
AI606473	-0.0425591230491635	NA
AI616248	-0.00782968555822183	NA
AI646383	0.0770646932646866	0.890950873769933
AI661323	-0.300692789303815	0.644051624355441
AI661384	-0.0163865947206236	0.991902532258893
AI661453	-0.232039917074191	0.642037393989628
AI662168	0.0503488429800916	NA
AI662175	-0.0586412509151755	NA
AI662245	0.148980399035041	NA
AI662270	-0.0607600908676247	0.921213140496312
AI662501	-0.00916955788557416	NA
AI746446	0.133425984643795	0.854353780224103
AI790276	-0.0134573016343706	0.99343845908554
AI835735	-0.0839619566040524	NA
AI836737	0.00368868228952168	NA
AI837181	0.097610581546288	0.807454067949022
AI839979	0.0440319180078816	0.96860426197096
AI844685	0.0990978107500133	0.96629882165359
AI844869	-0.318215472110196	NA
AI845619	-0.0664675096176532	NA
AI847159	0.0686642002150224	NA
AI848615	-0.131063072638476	NA
AI849538	0.00483858021670613	NA
AI851613	-0.191700811923244	NA
AI853106	-0.217861336844913	NA
AI853502	0.0881154170987184	NA
AI854703	-0.00921648244361695	NA
AI956758	0.169574528563446	0.709162116115774
AI987944	-0.148747822521909	0.747157005211238
Aicda	-0.00252044630776016	NA
Aida	-0.0290074459237175	0.971954004057548
Aif1	-0.17821481781626	0.701907854110399
Aif1l	-0.204681852938762	0.55592954235555
Aifm1	-0.0532722293718439	0.94595131915376
Aifm2	0.081385616131584	0.96629882165359
Aifm3	0.0179654873823107	NA
Aig1	0.398068841740086	0.410443024756463
Aim2	-0.0129253406934318	NA
Aimp1	0.0162993936028268	0.987839378443497
Aimp2	0.015292888300392	0.988068156798905
Aip	0.0466277371091994	0.975509745353522
Aipl1	-0.0610177412597546	NA
Aire	0.0997368260694849	0.88423280510381
Airn	0.206327371433933	0.713380999924781
Ajap1	-0.113556256300284	NA
Ajm1	-0.0644188979334697	NA
Ajuba	0.0951703800681951	0.95071931424986
Ak1	0.154989245867185	0.837313281105077
Ak2	-0.0498250705468184	0.968398917514632
Ak3	0.128239797887506	0.667592146590369
Ak4	0.0771122888823239	NA
Ak5	0.142275736374168	0.742156616172062
Ak7	-0.162562347508902	NA
Ak8	0.254079119600392	NA
Akain1	0.055900293585327	NA
Akap1	0.00296470419196648	0.999757136548852
Akap10	-0.148487439323153	0.713933924056029
Akap11	0.143987503822625	0.643138357903076
Akap12	0.200682768777927	0.831364409881739
Akap13	-0.0729320898029613	0.964504865914147
Akap14	-0.0170776372712709	NA
Akap17b	0.0247468254642076	0.988068156798905
Akap3	-0.0360225783736396	NA
Akap4	-0.0588782610385561	NA
Akap5	-0.00733562380791231	NA
Akap6	0.0079182129512585	NA
Akap7	-0.204672500603452	0.713605582669876
Akap8	-0.0259155850058974	0.980493836479548
Akap8l	0.0326181952483928	0.985859253164938
Akap9	-0.100713804963092	0.87360004944444
Akip1	-0.00331841083088058	0.999757136548852
Akirin1	-0.121739649160267	0.795970758736471
Akna	-0.04990936467774	0.971954004057548
Aknad1	-0.0296749856833305	NA
Aknaos	-0.00907402128676527	NA
Akp3	0.0987591452453005	NA
Akr1a1	0.0932013329617742	0.82134480275492
Akr1b10	0.0725917045669373	0.964978547251102
Akr1b7	0.0671831362896009	NA
Akr1b8	0.336735422185145	0.507336950028849
Akr1c12	0.130752575248727	0.849417602773641
Akr1c13	-0.00540254255643813	0.999360683176669
Akr1c14	0.179023166591616	NA
Akr1c18	0.0379632087322639	NA
Akr1c19	0.0487946409740578	NA
Akr1c20	0.0886134959108835	NA
Akr1c21	0.0313600549081086	NA
Akr1c6	0.269294679695791	NA
Akr1cl	-0.0382032640077439	NA
Akr1d1	-0.0195059024327735	NA
Akr1e1	0.100839100865667	0.880675239234398
Akr7a5	0.1693162819041	0.669816978191712
Akt1	0.0428441401600725	0.96860426197096
Akt1s1	0.152361176426608	0.902825226626874
Akt2	-0.240389126609249	0.534947722443569
Akt3	0.106860313898937	0.85151433654967
Aktip	0.154020463198971	NA
AL023008	0.066851139286964	0.965509162631052
AL023051	0.0771172352173188	NA
Alad	-0.0924583778293577	0.939369802007538
Alas1	-0.15014130241078	0.886053603171502
Alas2	0.00838355183655182	0.99922276571262
Alb	0.106017688631713	NA
Albfm1	0.1895847689964	NA
Alcam	-0.112368424193129	0.81664301571869
Aldh16a1	-0.0320168286678015	0.975611544261812
Aldh18a1	0.0213409773239288	0.988068156798905
Aldh1a1	-0.0825074780323671	0.912056776152141
Aldh1a2	-0.445626523208279	NA
Aldh1a3	-0.343707520444034	0.462073786460058
Aldh1a7	-0.17883961482721	0.806494119897119
Aldh1b1	0.00809544984875821	0.99922276571262
Aldh1l1	0.0501890104917697	NA
Aldh1l2	0.0885362416847677	0.971954004057548
Aldh2	-0.511870162016995	0.644317030423681
Aldh3a1	-0.01799312660859	NA
Aldh3a2	-0.0347885545649742	0.981263464516429
Aldh3b1	-0.0052392738157625	0.99931153333592
Aldh3b2	0.131570921352667	0.862326184470502
Aldh4a1	-0.0206162046873857	0.98852127418354
Aldh5a1	-0.0678621382627629	NA
Aldh6a1	-0.0729850958482281	0.965509162631052
Aldh7a1	0.0782893934949689	NA
Aldh8a1	-0.110168392186829	NA
Aldh9a1	-0.0781105843391501	0.878595956793169
Aldoa	0.14210195409116	0.878595956793169
Aldoart1	-0.152750554472381	NA
Aldoart2	0.0398909486045156	NA
Aldob	-0.0202317811161539	0.98852127418354
Aldoc	0.137812377984026	NA
Alg1	-0.0864729203975045	0.859826585304056
Alg10b	0.0649306730700019	0.908152608382641
Alg11	-0.0582490797824118	0.942615834952138
Alg12	0.304846329332904	0.674551682818439
Alg13	-0.0680266897252348	0.960530116705049
Alg14	0.163868248302375	0.713605582669876
Alg2	-0.0073228263444225	0.997294393984695
Alg3	0.104121621442324	0.922695074051171
Alg5	0.114754951892838	0.843645238439686
Alg6	0.00161633671899342	0.999757136548852
Alg8	-0.060062860562212	0.950266347985153
Alg9	0.035409888105292	0.972795557280879
Alk	-0.231259449614832	NA
Alkbh1	-0.137526793343123	0.729532316028019
Alkbh2	-0.00419121242062381	0.999757136548852
Alkbh3	0.0199633105650925	0.987124848992472
Alkbh3os1	-0.178761373607499	NA
Alkbh4	0.0639562322631253	0.96244901589615
Alkbh5	-0.0275936558796683	0.976590394170358
Alkbh6	0.139011944252307	0.768372974619819
Alkbh7	0.128531698271752	0.865257713688252
Alkbh8	-0.18238758113181	0.585757066187857
Allc	-0.130344806410886	NA
Alms1	-0.0553149244595161	0.968576387404465
Alox12	0.16945237170043	0.843645238439686
Alox12b	0.18607385226356	NA
Alox12e	0.0243576758995765	0.988068156798905
Alox15	-0.10963136997942	0.965422905260469
Alox5	-0.163729390450404	0.830546208428035
Alox5ap	-0.0871908814261459	0.964504865914147
Alox8	0.0434537463672671	NA
Aloxe3	-0.109938360206838	0.889480732197914
Alpi	-0.074690766335034	NA
Alpk1	-0.0570350878316619	NA
Alpk2	0.118495769476529	NA
Alpk3	0.362347835385559	0.329345473387065
Alpl	0.466876049313004	0.554966295604177
Alppl2	-0.0317905526547051	0.975611544261812
Als2	0.0620171761103192	NA
Als2cl	0.00601014430986169	0.998202577540146
Alx1	0.0417664766999506	NA
Alx3	0.0845943135106646	NA
Alx4	0.0618575709743538	NA
Alyref	0.0858018249969152	0.868836630827603
Amacr	0.253511121149868	0.573941252366559
Ambn	-0.0323108304829924	NA
Ambp	-0.0376342934938387	NA
Ambra1	0.00403775890023894	0.999757136548852
Amd1	-0.211770115378879	0.688021447147189
Amdhd1	0.0943499215595036	NA
Amdhd2	0.0147206943954661	0.98852127418354
Amelx	-0.0268798538716242	NA
Amer1	-0.0306267576521755	0.976590394170358
Amer2	-0.115354579266373	NA
Amer3	-0.123036014324623	NA
Amfr	0.0292702679679859	0.975022568320103
Amh	-0.1045158217019	0.907739379577743
Amhr2	-0.0780060012660861	NA
Amigo1	0.0199402241472812	NA
Amigo2	0.0344674584038449	NA
Ammecr1	-0.0566736991671339	0.967032344993201
Ammecr1l	-0.0723813749400559	0.905894906577332
Amn	0.143319383337873	NA
Amn1	0.207921872142864	0.360033536546069
Amot	0.0168117748951602	0.988068156798905
Amotl1	0.277077090054988	0.534947722443569
Amotl2	0.060524383758608	0.95071931424986
Ampd1	0.280664312008601	0.839195837878658
Ampd2	-0.0314994525708645	0.971954004057548
Ampd3	-0.0827403256529937	0.936726455626107
Amph	-0.0371218703802523	NA
Amtn	0.0927025458644239	NA
Amy1	-0.0298896512332067	0.993057824964972
Amz1	-0.0630658993301632	0.971954004057548
Amz2	0.0113760384928856	0.991902532258893
Anapc1	0.147731827018738	0.815034535828579
Anapc10	0.116307968828684	0.713605582669876
Anapc11	0.0203125256367462	0.988068156798905
Anapc13	0.0280827836660418	0.971954004057548
Anapc15	0.110584532244014	0.76846147456953
Anapc16	-0.0225898331387828	0.987839378443497
Anapc2	0.11124520863109	0.793477255609035
Anapc4	0.0800842391681496	0.872162772629399
Anapc5	0.0631040093766018	0.943090553743289
Anapc7	0.0461032278171611	0.95071931424986
Ang	-0.165401195494158	0.688021447147189
Ang2	-0.135752063073706	NA
Ang4	-0.018754556680018	NA
Angel1	-0.107648267285014	0.89072125278487
Angel2	0.020128242958199	0.987124848992472
Angpt1	-0.0465334621678757	0.963160126310965
Angpt2	-0.0986457429340382	NA
Angpt4	-0.00473180061722633	0.999757136548852
Angptl1	0.351269811897579	0.720951418219237
Angptl2	0.990088465519928	0.145367466369664
Angptl3	0.130917354006922	NA
Angptl4	0.028713695944611	0.990375181717925
Angptl6	-0.000393343653948719	0.999803867956903
Angptl7	0.048822620315029	0.988068156798905
Angptl8	0.184915424256092	NA
Ank	0.388828841362454	0.361918804902201
Ank1	-0.166131318886673	0.775335525509887
Ank2	-0.366525946563895	NA
Ank3	0.015735652333273	0.991902532258893
Ankdd1b	0.187037744958664	0.780416014349116
Ankef1	0.0994221679263125	NA
Ankfy1	-0.0864216494776002	0.901622564173846
Ankhd1	-0.140734876973832	0.714368314794179
Ankib1	0.0426275844648076	NA
Ankle1	-0.00776210342799555	0.998614754083076
Ankle2	-0.0799880323614772	0.927222322653282
Ankmy2	0.0212787335096403	0.98852127418354
Ankra2	0.0622038254236292	0.963160126310965
Ankrd1	0.825702061084339	NA
Ankrd10	0.000526170735994036	0.999803867956903
Ankrd11	-0.128148422919223	0.694921187852737
Ankrd12	-0.227840736170794	0.55592954235555
Ankrd13a	-0.0424600332997986	0.965422905260469
Ankrd13b	-0.0322461162282703	0.986035650820088
Ankrd13c	0.0138323835241776	0.993830028274065
Ankrd13d	-0.0110240279267515	0.993763188379364
Ankrd16	0.0497010690276127	0.943090553743289
Ankrd17	-0.00932521993894664	0.992852292329712
Ankrd2	-0.380450921649205	0.750030229439097
Ankrd22	0.000222806512551799	0.999803867956903
Ankrd23	0.847129671122685	0.0320152446537107
Ankrd24	0.152216405773961	0.713380999924781
Ankrd26	-0.267893568078388	0.36660615409615
Ankrd27	0.00515356018821045	0.998614754083076
Ankrd28	0.107963125060941	0.880675239234398
Ankrd29	0.314382846923009	0.482917835889452
Ankrd31	-0.0953065150342582	NA
Ankrd33	-0.10764707172424	NA
Ankrd33b	-0.290408846347757	0.59690907105624
Ankrd34a	-0.0909435998813324	0.93805416834734
Ankrd34b	-0.15337810314693	NA
Ankrd35	0.304978425985139	0.628066416154704
Ankrd36	-0.00893935172638916	NA
Ankrd37	0.329037630740619	NA
Ankrd39	0.00631028603091988	0.997726858489064
Ankrd40	0.0857280448218987	0.963160126310965
Ankrd42	0.00949747810650114	NA
Ankrd44	-0.00308280815241524	0.999757136548852
Ankrd45	-0.186232363923891	NA
Ankrd46	0.0419598934262932	0.96629882165359
Ankrd49	-0.00879671619710898	0.99562500506116
Ankrd50	0.275001476219373	0.370066161481945
Ankrd52	-0.0691474248076211	0.975611544261812
Ankrd54	-0.00412997343387467	0.99931153333592
Ankrd55	-0.0624637624804358	NA
Ankrd6	0.0363349616674631	NA
Ankrd61	-0.0343323799160853	NA
Ankrd63	0.0996982850163919	NA
Ankrd66	-0.0528703973130877	NA
Ankrd7	0.117290777946428	NA
Ankrd9	0.0977635715068095	0.905250826232712
Anks1	-0.172760189163597	0.682734225761331
Anks1b	0.0844321920429962	NA
Anks3	-0.0412597360146032	0.965509162631052
Anks4b	-0.0283311369167611	NA
Ankub1	0.159623400515522	NA
Ankzf1	0.0719292606449331	0.920057807730563
Anln	-0.101657288051811	0.902825226626874
Ano1	0.377069203490274	0.513170051166881
Ano10	0.0153313466909406	0.991902532258893
Ano3	0.0320951859389043	NA
Ano4	-0.0395038896796107	NA
Ano6	0.0312563975901679	0.971954004057548
Ano8	0.176068080008918	NA
Ano9	0.154871277227254	NA
Anp32a	0.0369194850564423	0.967449996977839
Anp32b	-0.0206066119031956	0.983986118632305
Anp32e	-0.0376951521368305	0.967449996977839
Anpep	0.193582845553103	0.942615834952138
Antxr1	0.671099612966234	0.0131830913737062
Antxr2	0.104903421305345	0.872162772629399
Anxa1	0.0767066729138772	0.926121887060278
Anxa10	0.286102442867791	NA
Anxa13	0.14698779882044	NA
Anxa2	0.128051200645257	0.869663596673022
Anxa3	-0.0339604014570369	0.987839378443497
Anxa4	0.108832925003897	0.944559334238251
Anxa5	0.135325936355457	0.892598666396879
Anxa6	-0.0957571520770513	0.809301982808206
Anxa7	0.0361076202524764	0.965422905260469
Anxa8	0.801781436837887	0.109644096189382
Anxa9	-0.144362814325659	0.886053603171502
Aoah	0.0163714653646005	NA
Aoc1	0.0296911731345295	NA
Aoc3	0.0992635463704392	0.96629882165359
Aopep	0.215690023041073	0.585757066187857
Aox1	0.15945007947317	0.895565307337776
Aox3	-0.203532969759896	NA
Aox4	-0.0220833340441251	NA
Ap1ar	-0.0910171449387427	0.901622564173846
Ap1b1	0.0216251319484719	0.987843952107139
Ap1g1	0.015512974619142	0.988984545320894
Ap1g2	0.122003914673037	0.832300625919113
Ap1m1	0.0378549900389782	0.974151283772055
Ap1m2	0.015149362614209	NA
Ap1s1	0.0507590922496206	0.971954004057548
Ap1s2	-0.0140642869764438	0.99343845908554
Ap1s3	-0.105577823593954	0.929244284583433
Ap2a1	0.0379095667748715	0.980218124830581
Ap2a2	-0.0381746232814066	0.978846883133264
Ap2b1	-0.107217267568531	0.859826585304056
Ap2m1	-0.00205488176806234	0.999757136548852
Ap2s1	-0.00407089575837638	0.999702053837179
Ap3b1	-0.120906647093149	0.675420527938192
Ap3b2	-0.0518083387679766	0.958846680238845
Ap3d1	-0.00233596807689729	0.999757136548852
Ap3m1	0.0613303171725574	0.943090553743289
Ap3m2	-0.201790309377913	0.585757066187857
Ap3s1	-0.0932018590037735	0.943090553743289
Ap3s2	-0.146915332848221	0.682734225761331
Ap4b1	0.00648363297842369	0.998202577540146
Ap4e1	-0.0588643198570669	0.944559334238251
Ap4m1	0.111830600399641	0.843645238439686
Ap4s1	0.0819841880637178	0.905469170243188
Ap5b1	-0.0604848961132323	0.970515085093727
Ap5m1	0.0200776185450238	0.987839378443497
Ap5s1	0.0898284661488269	0.877276238064537
Ap5z1	0.126314272411896	NA
Apaf1	-0.12836446513416	0.840553461353211
Apba1	0.00336497025418758	0.999757136548852
Apba2	-0.0115284159241869	NA
Apba3	-0.0112350113452671	0.992820689135817
Apbb1	0.229948098140306	0.554966295604177
Apbb1ip	-0.137464106809269	0.842656384219862
Apbb2	0.0693840724475443	0.960530116705049
Apbb3	-0.117321971618336	0.895565307337776
Apc	0.0699569625789334	0.929244284583433
Apc2	0.0224713966394683	NA
Apcdd1	0.133260463106682	0.779918717572788
Apcs	0.266678327920455	0.183432709260672
Apeh	-0.0329819776112554	0.971954004057548
Apela	-0.00282150569996809	NA
Apex1	0.0250097205404192	0.987124848992472
Apex2	-0.245786311459359	0.531058021961133
Aph1a	0.125126188710695	0.840631784652484
Aph1b	0.0479091337703039	0.965422905260469
Api5	-0.11560944212969	0.882149689905554
Apip	-0.0297106672171807	0.975611544261812
Aplf	-0.0385224902561045	0.977368858074071
Apln	0.0070141722308481	0.998202577540146
Aplnr	0.389960065658611	0.490651978240281
Aplp1	-0.00520314782565645	0.99922276571262
Aplp2	-0.0100286227352324	0.997325686960603
Apmap	-0.0807926994439532	0.943400283437386
Apoa1	0.126450181953818	NA
Apoa2	-0.0609514370325499	NA
Apoa4	0.0208452968351205	NA
Apoa5	0.0457324677423436	NA
Apob	-0.123983531231927	NA
Apobec1	-0.101307307014761	0.868574237854842
Apobec2	0.0487066689123221	0.984669088936116
Apobec3	-0.146008293410665	0.691909430947665
Apobec4	0.158638605099423	NA
Apobr	0.0180233786133197	0.9923191084031
Apoc1	0.0659710507679954	0.988068156798905
Apoc2	-0.170870830842683	0.901404632370286
Apoc3	-0.16836240557028	NA
Apoc4	-0.0640604469901138	NA
Apod	0.217276606987882	0.812874185808176
Apoe	-0.0636918369949129	0.978486665816606
Apof	-0.112539467217347	NA
Apoh	-0.136337141405971	NA
Apol11b	-0.549968080899896	0.370066161481945
Apol6	-0.0553992050340097	0.971954004057548
Apol7a	0.289971645499182	NA
Apol8	-0.199963135856136	0.809301982808206
Apold1	0.0592919379301406	0.967512285965423
Apom	-0.27353515039747	NA
Apon	-0.192171118349436	NA
Apoo	0.0957725998046435	0.878180783249294
Apool	-0.102352728512094	0.943090553743289
Apopt1	-0.203349112287381	0.65991027814474
App	0.122564598928093	0.84166022801131
Appbp2	-0.0480383640145465	0.960530116705049
Appbp2os	0.0455817095859476	0.965422905260469
Appl1	-0.0529570672522839	0.965422905260469
Appl2	0.211430625495323	0.628066416154704
Aprt	0.0183982441003145	0.988068156798905
Aptx	0.146093081395973	0.81533871854753
Aqp1	0.150002915960984	0.731383300788907
Aqp11	0.0242277394665296	NA
Aqp12	-0.0711018236742023	0.880675239234398
Aqp2	-0.142812770793069	0.864202058819487
Aqp3	-0.110226116716119	NA
Aqp4	-0.144089325414773	NA
Aqp5	-0.546586718252357	NA
Aqp6	-0.0832604831045636	NA
Aqp7	-0.152340347064183	NA
Aqp8	-0.056220301012881	NA
Aqp9	-0.150668345982995	0.669816978191712
Aqr	-0.028398970875708	0.988068156798905
Ar	-0.065275029335746	0.973322430572474
Araf	0.159358620444646	0.749926675543456
Arap1	-0.0292439035128798	0.978782670663427
Arap2	-0.173536792318645	0.880675239234398
Arap3	-0.0288046159436641	0.987124848992472
Arc	0.0279295242978632	NA
Arcn1	-0.0108996120613956	0.990527328450361
Areg	0.112046430054288	NA
Arel1	-0.0692732243773104	0.960142838745754
Arf1	0.0262161551008848	0.988274272668434
Arf2	0.0284090644100186	0.988068156798905
Arf3	0.0582361727854908	0.96244901589615
Arf4	0.00615190430999135	0.99922276571262
Arf5	0.069646840872732	0.93109046446869
Arf6	-0.0847498018046871	0.846623267472277
Arfgap1	0.113878445521992	0.812874185808176
Arfgap2	-0.0545448831691555	0.946761883241896
Arfgap3	0.00723511011942968	0.996347208023077
Arfgef1	-0.00340631794784585	0.999757136548852
Arfgef2	-0.035620961212163	0.980641236729806
Arfgef3	0.178650978142692	NA
Arfip1	0.0164880163220733	0.98852127418354
Arfip2	0.104297124476243	0.812874185808176
Arfrp1	-0.108000030311286	0.866822614150622
Arg1	0.133398689248781	NA
Arg2	-0.231284536566863	0.921213140496312
Arglu1	-0.0424271983285003	0.96629882165359
Arhgap1	-0.0653594503431272	0.939748622879433
Arhgap10	0.110355015239602	0.912056776152141
Arhgap11a	0.0415054911407555	0.971954004057548
Arhgap12	0.142514089024601	0.878595956793169
Arhgap15	0.0159022244586531	0.991919980252316
Arhgap17	0.0539440771131172	0.95071931424986
Arhgap18	-0.0532249550989388	0.967032344993201
Arhgap19	-0.187208941666392	0.628066416154704
Arhgap20	0.0734786960808798	NA
Arhgap20os	-0.35000333745963	NA
Arhgap21	0.0491583124048454	0.954914257744478
Arhgap22	0.0842628198142119	0.951231522804663
Arhgap23	-0.05782960584986	0.963160126310965
Arhgap24	0.199502952324782	0.745622773968013
Arhgap25	-0.0281670551997228	0.983986118632305
Arhgap26	-0.154735759675646	NA
Arhgap27	-0.345472211600758	NA
Arhgap28	-0.0150379929116475	NA
Arhgap29	-0.416128009903363	NA
Arhgap30	-0.296872883644475	0.50022087659734
Arhgap31	0.0467728741312046	0.963160126310965
Arhgap32	0.242557328968898	NA
Arhgap33	0.0824980226372984	0.925277832259661
Arhgap35	0.237457941951384	0.337743618978314
Arhgap36	0.0279099603441431	NA
Arhgap39	0.0756184631474195	0.965422905260469
Arhgap4	0.0439606733044045	0.971954004057548
Arhgap42	0.242284128286676	NA
Arhgap44	0.597997452709223	0.0149103957452494
