ID	contralateral.osteoarthritis.inductionvsipsilateral.osteoarthritic.induction_logFC	contralateral.osteoarthritis.inductionvsipsilateral.osteoarthritic.induction_padjFilter
Cramp1	-0.159231954663408	0.182966241234331
Crat	-0.00358611906160711	0.987844927119706
Crb2	0.0424179611252189	0.825914513812713
Crb3	-0.0225848023392921	0.869756034227419
Crbn	0.293704109365672	0.0463491928499153
Crcp	0.264329236073348	0.0113476201217795
Creb1	-0.032493040562092	NA
Creb3	0.0255669636584042	0.881292914029701
Creb3l1	-0.192920527062423	0.230138562105533
Creb3l2	0.0592724704115444	0.867577370012375
Creb3l3	0.0401181266701389	0.774147500416676
Creb3l4	-0.116060603100893	0.541483633007419
Creb5	0.313615006373405	0.196088978430985
Crebbp	0.0346575982178052	0.891348152339821
Crebl2	-0.0868669190615297	0.650653295395887
Crebrf	0.0822582124689095	0.654691454509091
Crebzf	0.0339261628976679	0.835280996331503
Creg1	0.371822283917039	0.0796317440051551
Creg2	0.0501725147415382	NA
Creld1	-0.119101400170001	0.453744189753387
Creld2	0.204281812334026	0.367238912327036
Crem	0.0304862925024372	0.89982410750934
Crh	-0.0386424371621548	NA
Crhbp	0.061238253616354	NA
Crhr1	0.0410365108842399	0.69847378875967
Crhr2	-0.0444822154143809	0.672681601666595
Crim1	0.549790082435582	0.0574582453047175
Crip1	-0.884145160294803	0.027437649556016
Crip2	-0.168516442844728	0.353437826783957
Cript	0.0085902637269637	0.98093337308985
Crisp2	-0.0693335924196292	NA
Crisp3	0.0729507799669422	NA
Crispld2	-0.867891273863448	0.0121236964310437
Crk	-0.33370112958859	0.104238295025268
Crlf1	-0.752661276815521	0.00109386716439527
Crlf2	0.0614936107952868	0.693706615514623
Crlf3	0.0415722253418664	0.845089124307175
Crls1	-0.0916904825251486	0.609091871055215
Crmp1	-0.0358064405846727	0.829105677672198
Crnde	-0.502924357832601	0.0266566200677754
Crocc	0.0157609459210901	0.941728490949813
Crot	-0.0285357555062511	0.916967950962371
Crp	0.0742796622622697	0.686247742529477
Crppa	0.153296440363093	0.580682912874447
Crtac1	-0.0871382773567335	NA
Crtap	-0.0073173357553209	0.977434245973747
Crtc1	0.0346561549363074	0.769966720661447
Crtc2	0.0860420862171685	0.528172803372491
Crx	0.085965503343564	NA
Crxos1	-0.0543352778105213	NA
Cry1	-0.301364385310041	0.546047613291112
Cry2	0.0066882234469734	0.978298819571768
Cryaa	-0.081685797941935	0.615007565695897
Cryab	0.175017037367994	0.476103995608836
Cryba1	0.100103235294325	NA
Cryba2	-0.0599939661482791	NA
Cryba4	-0.0151708088879001	0.965345973546953
Crybb1	0.055040591329484	0.765580478356999
Crybb2	0.0720867530383407	NA
Crybb3	-0.135695722355293	0.482873876758278
Crybg2	-0.0692089321133862	NA
Crybg3	0.0753338835731219	0.684680855094933
Cryga	0.1543678560314	0.408882114098914
Crygb	0.0178156261097921	NA
Crygc	0.0116469895434124	NA
Crygd	0.108860059550393	0.499129164551264
Crygn	-0.0111107207647754	NA
Crygs	0.0320578029780618	0.86738019996602
Cryl1	0.173980774734273	0.343781202167706
Crym	-0.274790262161487	0.0997777760796633
Cryz	0.137406994436477	0.451929270853102
Cryzl1	0.362563151321229	0.0189188926927175
Cs	-0.0705879261363229	0.689834319441778
Csad	0.143304383552488	0.32923522403721
Csap1	2.3690370655494	0.00580998946434303
Csdc2	-0.0236158953962065	0.92883651042051
Cse1l	0.135190378270057	0.264209926943835
Csf1	0.0227850612790839	0.886494159708623
Csf1r	0.0325212044643965	0.913934848949358
Csf2	-0.0500847611127497	0.67331826627263
Csf2ra	-0.00473238332435244	0.983686616170772
Csf2rb	-0.0249755225694201	0.886850513058557
Csf3	-0.083586234403831	0.454866696831868
Csf3r	-0.0244600722885622	NA
Csgalnact1	-0.0754508623547476	0.682068704044151
Csgalnact2	0.0667863139400602	0.761140289933021
Csk	0.171381063151033	0.155648425131025
Csn1s1	-0.041168373222022	0.821235499313985
Csn2	-0.115964038521222	0.408882114098914
Csn3	-0.0409999062695032	NA
Csnk1a1	0.0257627036973958	0.861931015841059
Csnk1d	0.00573280935637044	0.978541883454435
Csnk1e	0.000386727161568956	NA
Csnk1g1	0.0195258918622931	0.930897334152497
Csnk1g2	0.180904595580632	0.397073889202227
Csnk1g3	-0.129956218679217	0.223770955670568
Csnk2a1	0.138811086743209	0.689661738383682
Csnk2a2	-0.0716444554075846	0.60592275124751
Csnk2b	0.241684568755087	0.193829312579821
Cspg4	0.000192676176473228	0.999451988671762
Cspg5	-0.0287038565796101	0.867713030711454
Cspp1	-0.0900800473683541	0.60071739532795
Csrnp1	-0.102045870587228	0.653108445687988
Csrnp2	0.0847299698461121	0.503631476203174
Csrnp3	0.211535947083116	0.163358263464372
Csrp1	-0.0818180523147003	0.744130857847953
Csrp2	-1.45035523144563	0.00415490877040481
Csrp3	0.10669985110168	0.665443241332285
Cst11	0.100728539525172	NA
Cst12	-0.148831100196437	0.128149116765479
Cst3	0.162187813202278	0.0984228799524189
Cst5	0.0903082972790177	NA
Cst6	-0.0248819690340234	NA
Cst7	0.419110038567578	0.0452670137722554
Cst8	-0.0377966454972549	0.887112267809273
Cst9l	0.111593504614572	0.373910445973534
Cstb	0.0139320403148471	0.964013415646026
Cstf1	-0.0984782648239886	0.422069893074152
Cstf2	0.0939810254747631	0.304727804388519
Cstf2t	-0.0877239663791212	0.717258882704782
Cstf3	0.108391675175602	0.426658937120309
Ctbp1	0.0984079999445484	0.493555682983076
Ctbp2	-0.0427004719578825	0.836436046064303
Ctbs	-0.00132882293409509	0.998293629422643
Ctc1	0.129181700539537	0.420228428867349
Ctcf	0.249127007172547	0.140955359721823
Ctdnep1	-0.0818952797517785	0.60511403384499
Ctdp1	-0.191983899105023	0.242683292112535
Ctdsp1	0.149288219317615	0.152308038405856
Ctdsp2	-0.122187060742567	0.48083316440078
Ctdspl	-0.019762969918145	0.92829960226585
Ctdspl2	0.0633048193104742	0.712202800949513
Ctf1	0.031564492809613	0.909190781967566
Cth	0.535280646128602	0.0525176221593766
Cthrc1	-0.347400488155229	0.185700753236406
Ctla2a	-0.027214914238785	0.893739639974361
Ctla4	-0.106978391148061	0.447734757865031
Ctnna1	-0.039072517157269	0.827409950585828
Ctnna2	-0.00717084199700313	0.969738466704166
Ctnnal1	0.14949351738172	0.527810812740178
Ctnnb1	-0.0173219200833952	0.973004848943535
Ctnnbip1	0.124703403735218	0.317080267710779
Ctnnbl1	-0.0301346512471898	0.849062659711194
Ctnnd1	-0.199830223819541	0.117403147891777
Ctnnd2	-0.0772783037226779	0.639788395774037
Ctns	0.0392035536517934	0.851967734811261
Ctps1	-0.23553600093198	0.161003199151879
Ctps2	0.201287936716536	0.169356174902699
Ctr9	0.196294117563665	0.267374772838935
Ctrb1	-0.0716145648242197	NA
Ctrc	0.0904380504484292	0.666937974428173
Ctrl	-0.0981068085445589	0.534274575077128
Ctsa	0.00153820985726938	0.994777207679709
Ctsb	-0.153847471840896	0.361117904528842
Ctsc	-0.568245796125999	0.0189632747895023
Ctsd	-0.101620248342433	0.480902750396336
Ctse	0.158970729296146	0.595149162820173
Ctsf	0.110849580760616	0.504704977940448
Ctsh	-0.285695586273347	0.0659892650675807
Ctsj	-0.0388974513163243	0.795502398975712
Ctsk	0.0613107143985516	0.887406968570522
Ctsl	-0.0541648723428381	0.798449843372786
Ctsm	-0.00939555538136361	NA
Ctso	-0.101539901523404	0.690767346833984
Ctsq	-0.00903737182925379	NA
Ctsql2	0.00748110443489924	NA
Ctsr	-0.0249993427397106	NA
Ctss	-0.173201754494258	0.755283231274372
Ctsw	0.0165835395953904	0.929227705121649
Ctsz	0.171171179267525	0.461675085636118
Cttn	-0.137699095567299	0.278498102903647
Cttnbp2	0.0431735679775427	NA
Cttnbp2nl	-0.0574776184559056	0.767927375451078
Ctu2	0.103174666084305	NA
Ctxn1	-0.0984282131025225	NA
Ctxn2	-0.00754206332966145	0.964675904563872
Cubn	1.08063540406072	0.00999931360837129
Cuedc1	-0.0355858615195883	NA
Cuedc2	0.00429026821161571	0.987000385077017
Cul1	-0.0378260213134478	0.855855618703832
Cul2	0.0818076990193539	0.546519695363591
Cul3	-0.109665547980923	0.658088197920083
Cul4a	-0.0147728161795193	0.939414542053979
Cul4b	0.0562811180983687	0.696084377505227
Cul5	-0.0772691712803244	0.764392364110746
Cul9	-0.0256521186470779	0.900013694812352
Cuta	0.21968284867385	0.128965246236232
Cutc	0.0796581824453177	0.559842574488844
Cux1	-0.190353571373699	0.39185826482714
Cux2	-0.0213288416776036	NA
Cuzd1	0.0852118458801279	0.579442004286399
Cwc15	0.205123109628163	0.109262427962713
Cwc22	0.560014827802183	0.0343904340957893
Cwc25	-0.264794162246945	0.750192374871413
Cwc27	0.0597996490171226	0.733994597585049
Cwf19l2	0.0778331364871816	NA
Cwh43	-0.0200217731250425	NA
Cx3cl1	0.147874846845223	0.262582628612757
Cx3cr1	0.0528704502586539	0.70237051340536
Cxadr	0.00930005148853263	NA
Cxcl1	0.0219989566353513	NA
Cxcl10	-0.0295749260168954	0.848065684865475
Cxcl11	-0.110214952996329	0.441420074951718
Cxcl12	0.349054527794717	0.234463005830141
Cxcl13	0.67835352385136	0.4304962374936
Cxcl14	-0.309500860661734	0.03175280528251
Cxcl16	0.0225889844411942	0.870930417452316
Cxcl2	-0.0358412089302487	0.867713030711454
Cxcl3	-0.0790310967186363	NA
Cxcl6	0.0293688618116867	NA
Cxcl9	0.0104212690764012	0.959224806590092
Cxcr1	-0.000299852734155337	0.999326198958169
Cxcr2	0.032062849869618	0.833922728379857
Cxcr3	0.00266412869537191	0.990775055923986
Cxcr4	-0.276892883567678	0.321530259550616
Cxcr5	-0.0317254876801112	0.789373711748274
Cxxc1	0.151819658468922	0.26099442960291
Cxxc4	0.395012071553556	NA
Cxxc5	0.0105923776041106	0.974510675627276
Cyb561	0.250615892446206	0.381016590011221
Cyb561a3	-0.166957354883721	0.515435677074654
Cyb561d1	0.0232922504849444	0.929505609869159
Cyb561d2	0.101252633734989	0.533780717474611
Cyb5a	0.51800726225385	0.00467053023876349
Cyb5b	0.0235865630539553	0.897765648273978
Cyb5r2	0.655329345054245	0.0294848008176096
Cyb5r3	0.083012989988422	0.616080414662262
Cyb5r4	-0.124363485088439	0.495844305947105
Cyba	0.0114413675244247	0.963695457642706
Cybb	-0.130064189506979	0.401144118489718
Cybc1	-0.10330609080529	0.429055815067004
Cybrd1	0.371560693685298	0.0271714709942117
Cyc1	-0.0179023193477121	0.926950347090125
Cyfip1	0.00457968206935178	0.985088480240326
Cyfip2	-0.0449560271273217	0.785183203092271
Cygb	-0.100090477879377	0.588496248745566
Cyhr1	0.174631099735596	0.358653365976644
Cyld	0.0216919773934432	0.918212442853215
Cym	0.154602353001954	NA
Cyp11a1	-0.0467275779069594	0.748099837234045
Cyp11b1	-0.0449587929614577	0.866452200735987
Cyp17a1	-0.0263410770838188	NA
Cyp19a1	0.187407572985098	0.133701331132539
Cyp1a1	-0.0566264540751096	0.664395120221913
Cyp1a2	-0.107052330925994	0.673841512076439
Cyp1b1	-0.332211726969366	0.353644625713703
Cyp20a1	0.00370669048400352	0.990190062466317
Cyp21a1	-0.0792861720537585	0.559842574488844
Cyp26a1	0.00227196909349736	NA
Cyp26b1	-0.0965555640830509	0.645103164275581
Cyp27a1	0.13452345867346	0.533780717474611
Cyp27b1	0.0365383005977788	0.863341745170427
Cyp2a1	0.0227723243080025	NA
Cyp2a2	0.0654383793669071	NA
Cyp2a3	-0.16548298006532	0.362108296468559
Cyp2b12	-0.033484399170872	NA
Cyp2b21	-0.0605126869521726	0.712202800949513
Cyp2b3	-0.0891569680423441	0.609419507827763
Cyp2c11	0.0284474022010235	0.917370053614422
Cyp2c13	-0.069812165351947	NA
Cyp2c22	-0.0620506189767198	NA
Cyp2c23	0.0684385736420863	0.571963900275556
Cyp2c6v1	-0.0215567104011551	NA
Cyp2c7	-0.039207357074992	0.811830753314136
Cyp2d2	0.0437253653352538	0.873911600253853
Cyp2d3	-0.0304671253042468	NA
Cyp2d4	-0.0393666521178186	0.814258268424171
Cyp2e1	-0.0283739357562922	0.875086319364493
Cyp2f4	-0.0555771508746341	0.808640457839119
Cyp2g1	-0.00121994851823182	0.996232296270878
Cyp2j10	0.0751121515726219	NA
Cyp2j3	-0.00613682161749551	NA
Cyp2j4	-0.111576144734373	0.364783203216887
Cyp2s1	-0.0391567564762525	0.797691063740642
Cyp2t1	0.0488663142234564	NA
Cyp2u1	-0.0270616118630738	0.936300486713401
Cyp39a1	0.0171192145006991	NA
Cyp3a18	0.0686186937934377	NA
Cyp3a2	0.00904123722046801	NA
Cyp3a23/3a1	0.0283589273154927	NA
Cyp3a9	-0.0795358486076259	NA
Cyp46a1	0.0223271164142194	0.902248230169944
Cyp4a3	0.0630662872938785	0.665891615223006
Cyp4a8	-0.0517053998636126	0.7779073415913
Cyp4b1	-0.00442188943699673	0.985278900456921
Cyp4f1	-0.0362984252844143	NA
Cyp4f17	0.186251777045849	0.448425681320735
Cyp4f4	0.0250270399839989	0.874395141703504
Cyp4f5	-0.0291624857384676	0.912691017781465
Cyp4f6	-0.01176920021922	0.977869775693739
Cyp4v3	-0.325385191662552	0.47075209913906
Cyp51	-0.444973734395063	0.0342325253977218
Cyp7a1	-0.0531862562420473	0.634825850167574
Cyp7b1	0.0322829459360285	NA
Cyp8b1	0.0215965467477277	0.92888565233826
Cyren	-0.0360479676770744	NA
Cys1	0.365470723037274	0.364335819209958
Cysltr1	0.00697552851866146	0.974858351813585
Cysltr2	-0.111164861607368	NA
Cysrt1	-0.0941619221443757	0.595275068490548
Cyss	-0.0160784865229626	NA
Cystm1	-0.564889541053844	0.0507958364588257
CYTB	-0.0452052398176477	0.730127136925571
Cyth1	-0.162197470244339	0.118936444851719
Cyth2	0.0755231999568657	0.581383818276544
Cyth3	-0.0589821834659157	0.567130325486346
Cytip	-0.092864738205928	0.566688167814419
Cytl1	0.345562685774947	0.11083701788973
Cyyr1	-0.872489055813643	0.0324518331271725
Czib	0.228022726354075	0.168631559669257
D2hgdh	0.0912298948283192	0.655846533876323
Daam1	-0.0131027498922673	0.939952877316945
Daam2	0.145083679497406	0.378267928649152
Dab1	-0.0365203477194429	NA
Dab2	-0.136737621674291	0.350436612210541
Dab2ip	0.0649896254079545	0.764136197817845
Dach1	0.103396663814151	NA
Dact1	0.523990449664156	0.0813876213121159
Dact2	-0.000876682924783267	0.999326198958169
Dact3	0.159548548140097	0.203152489438442
Dad1	0.0459622671895499	0.756981155822083
Dag1	-0.052115013553621	0.772623529231569
Daglb	0.0467907824718079	0.692555896260908
Dancr	0.188418616432555	0.485573521954891
Dao	-0.00490872991208491	NA
Dap	0.130126713129009	0.198644347458925
Dap3	0.139272990936204	0.179224238618491
Dapk1	0.0506589553269992	0.814881771475825
Dapk2	0.125920524561131	0.329641648144284
Dapk3	0.0011390873611461	0.999326198958169
Dapl1	0.0249320290394577	NA
Dapp1	0.146118260477514	0.342185127675569
Dars	-0.07108930866295	0.75407776335846
Dars2	0.0625703691770934	0.65872650128438
Daxx	0.0500307676662164	0.765580478356999
Dazap1	-0.0242278920218242	0.92536761673013
Dazap2	-0.0574109046305296	0.665897200360023
Dbh	-0.0171532575592952	0.955682299371671
Dbi	0.224470819776466	0.131093039203623
Dbil5	0.0966008593459673	NA
Dbn1	-0.222197555186245	0.0998573934367675
Dbndd1	-0.0817197574830395	NA
Dbndd2	-0.017263902405384	0.954664911050077
Dbnl	0.0197682289691841	0.917286606510619
Dbp	0.285841453646878	0.757390463820789
Dbr1	0.0394903379993057	0.868309791481079
Dbt	0.0547053420042749	0.694040844930073
Dcaf10	-0.023605479781196	0.893847441754109
Dcaf11	0.120195803120229	0.448917455465816
Dcaf12l1	0.348737734476043	0.129747075268641
Dcaf13	-0.102095190640993	0.514981107067522
Dcaf15	0.0297028645043591	0.886850513058557
Dcaf17	0.0298579383826132	NA
Dcaf4	-0.0107216514402264	0.964364106549057
Dcaf5	0.0885127533014947	0.452269420317718
Dcaf6	-0.00411880294636191	0.99386191228798
Dcaf7	0.0131026068444928	0.951453482366051
Dcaf8	0.0455298484154891	0.744697322487701
Dcakd	0.00929791708400707	0.958640908648688
Dcbld2	-0.102555091043321	0.538331351457714
Dcc	0.128404953557204	0.277144210434325
Dcdc2	-0.0390782817696689	0.769966720661447
Dchs1	-0.0880350502551401	0.324880463147475
Dck	-0.0449707507354518	0.680813615482743
Dclk1	-0.555757261911528	0.00876651141964343
Dclk2	-0.0670630073493204	0.629017065528855
Dclk3	0.214009763852272	0.363847227921029
Dclre1a	0.0515068212368899	0.857833153527209
Dclre1b	-0.13335543378094	0.259941340236645
Dclre1c	0.00676328231783607	0.981084138537642
Dcm5	-0.0597476321613808	0.775315930029057
Dcn	-0.354788776451585	0.0245955762245816
Dcp1b	0.108577538235833	0.714588752920301
Dcps	0.0202137713308286	0.957781898639018
Dct	-0.0276904933388575	0.867577370012375
Dctd	0.469349383882282	0.0268210395053187
Dctn1	0.0270545480179454	0.92441033366211
Dctn2	0.338558434453088	0.0343969483564985
Dctn3	-0.0601796791897762	0.774346028695728
Dctn4	0.00689554464286779	0.97547825716932
Dctn5	-0.0634222458227676	0.588145252106784
Dctn6	0.161492427721058	0.129746620408824
Dctpp1	0.146502767327254	0.336638467142236
Dcun1d1	-0.0216620943937853	0.915774121310045
Dcun1d2	-0.239210535009398	0.10724319193835
Dcun1d4	0.172235402571987	0.214150700988404
Dcun1d5	-0.156136880565183	0.254635103081251
Dcx	-0.0769678638313085	0.77861567183616
Dcxr	0.293744189549903	0.100611025290496
Dda1	0.344870590431855	0.301369249931587
Ddah1	0.0347495183421795	0.954664911050077
Ddah2	-0.0822926921604124	0.823867123783493
Ddb1	-0.143289804768999	0.529200818641424
Ddb2	0.207450697180549	0.0814371834962865
Ddc	0.139763399219953	0.239013921619532
Ddhd1	-0.0841330013820816	0.465868667497388
Ddhd2	0.0993373745115456	0.525319176801705
Ddi2	-0.0954120535723106	0.479905527737966
Ddias	0.0143723515584409	NA
Ddit3	0.174814698372185	0.489288036298381
Ddit4	-0.526061469264253	0.122616149206417
Ddn	0.0421355710081777	0.840693884332642
Ddost	0.19575649022957	0.29679671693833
Ddr1	-0.0558553216141195	NA
Ddr2	-0.063234394660995	0.815335110175864
Ddrgk1	0.0562839070123413	0.822521437048471
Ddt	0.555822344027884	0.00784297767048111
Ddx1	-0.0410622427475129	0.762773251902646
Ddx10	-0.075928619768046	0.654538375611504
Ddx17	-0.0900647615382324	0.60001503549244
Ddx18	-0.0918637138379657	0.518404878727767
Ddx19b	-0.03519002560415	NA
Ddx20	-0.0518515419780705	0.706540196844315
Ddx21	-0.236648347190951	0.111961419621835
Ddx23	0.0648360137825357	0.799916834939215
Ddx25	0.0258633414296643	0.927040425721143
Ddx27	-0.039511327505906	0.823355482144206
Ddx28	0.0767017571484878	0.581383818276544
Ddx31	-0.00292199326150477	0.991849525563939
Ddx39a	-0.0589332557417048	0.784776967203507
Ddx39b	0.174917581994517	0.689488741225062
Ddx3x	-0.326966213032804	0.0733581825307816
Ddx41	-0.0711573221665489	0.798449843372786
Ddx42	0.046082842346582	0.725995571705344
Ddx46	-0.0146793792489763	0.96155783072544
Ddx47	-0.160761147705026	0.276938578507761
Ddx49	0.0848603201870706	0.644095839615395
Ddx5	0.00369672017992606	0.985088480240326
Ddx50	-0.03392427085151	0.873182963273097
Ddx51	0.0693658121934781	0.738316851409473
Ddx52	0.0624896757996245	0.722412413087723
Ddx54	0.0168044746963529	0.955682299371671
Ddx55	-0.0339832699289841	0.867070344856739
Ddx56	0.00925789562490387	0.961084851661976
Ddx58	-0.043529632165809	0.9476918147416
Ddx59	0.0926359338279905	0.719038705691408
Ddx6	-0.00585681635749857	0.98253708373068
Ddx60	0.137961378590624	NA
Deaf1	0.0379003230924422	0.879318247384372
Decr1	0.0194560384500946	0.897435134519818
Decr2	0.114616626035225	0.357480035189301
Dedd	0.184377025103176	0.341392763608467
Dedd2	0.0200962853602986	NA
Def8	-0.0285078311117619	0.902733153664234
Defa24	-0.0423685023546039	0.809489849624874
Defa5	0.816379861075594	0.22503716232152
Defal1	0.0255564234020556	NA
Defb1	-0.0325065116957557	0.875404600331151
Defb22	-0.0241739188584695	0.874474226861171
Defb24	0.105288756698777	0.451929270853102
Defb4	-0.0298512942254083	0.865426211494514
Degs1	0.177757784712748	0.324567445759388
Degs2	0.405811586706215	0.104837195709086
Dek	0.0883095571372063	0.766906207755746
Dele1	0.153146152856589	0.5500619894142
Dennd10	0.120688034615263	0.66122933567285
Dennd1a	-0.0200201010760113	NA
Dennd1b	-0.183192624832831	0.725690368150555
Dennd1c	0.131029785125027	NA
Dennd2a	0.0418561334361227	0.749266056512229
Dennd2b	-0.00647321228397679	0.990036325725594
Dennd2c	-0.0198280494297709	0.923949063189169
Dennd2d	0.284177614871078	0.041559798902633
Dennd3	-0.182172515846529	0.308790712524624
Dennd4b	-0.0253153364372682	0.88091583032801
Dennd5a	0.108726634688562	0.383724346565387
Dennd6a	0.072842913868632	0.599679724991543
Dennd6b	-0.0268740293891803	0.890475552303184
Denr	-0.00584622495362019	0.97354799955461
Depdc1	-0.189684859065204	0.646871064791757
Depdc1b	-0.0289807429343281	0.917738901144433
Depdc5	0.0672545991378612	0.630827070711066
Depdc7	0.570512180282014	0.0547496025860919
Depp1	-0.968053847487907	0.0366383681238275
Deptor	0.394711988170028	0.441885031408037
Dera	0.0234058120481766	0.898834030373638
Derl1	-0.0951630105270045	0.670847376925772
Derl2	-0.0157615479598689	0.930897334152497
Des	-0.0264282305943713	0.926072325516716
Desi1	-0.0300705720642274	0.861338098310598
Desi2	-0.314488311947736	0.0459799213259938
Det1	0.0602848675013652	0.757641549348131
Deup1	0.115934814659864	NA
Dffa	-0.0989074614743712	0.452683437207066
Dffb	-0.0687858335123206	0.74815859209694
Dgat1	-0.0209207898186659	0.936036396863354
Dgat2	0.224479960068598	0.365428303411257
Dgcr6	-0.112600976891699	0.684986156447011
Dgcr8	0.0428821721208728	0.755458578881427
Dgka	-0.13988922348241	0.39646667557602
Dgkb	0.174876454462654	0.211913566907207
Dgkd	-0.0314418523279372	0.881503260805759
Dgke	0.154426995894846	0.150022656440745
Dgkg	-0.0600891861714405	0.879268591132249
Dgkh	-0.102955886816365	0.377279135699569
Dgki	-0.0701676463584553	0.761190289280182
Dgkk	0.0265276706951711	0.860695434596864
Dgkq	-0.112742794659889	0.60001503549244
Dgkz	-0.0297319198422681	0.915550443051528
Dglucy	0.219735100567963	0.191698184177719
Dguok	0.255749251664033	0.457579466828739
Dhcr7	0.130910395699706	0.604244887196554
Dhdds	0.0650610389454869	0.615007565695897
Dhfr	0.190466843321634	0.254707432282553
Dhh	-0.0442027687307469	0.714955988550188
Dhodh	-0.0658183588571362	0.770227028637183
Dhps	0.170558594306216	0.289691738305085
Dhrs1	0.0177164866912651	0.9293597328502
Dhrs11	0.112551673990714	0.37820195994921
Dhrs13	0.049634204429938	0.709605079791118
Dhrs3	0.0132022540735139	0.975643219923635
Dhrs4	-0.0118350572387698	0.951107987370246
Dhrs7	0.260916098981424	0.0295163473389423
Dhrs7b	-0.0657454072926846	0.690296347245218
Dhrs7c	-0.28604757303369	0.302098013966268
Dhrs9	0.058403034979416	0.663346479485895
Dhrsx	0.227213590246617	0.37480804869307
Dhtkd1	0.48981690228886	0.0555877686389472
Dhx16	0.12265754967978	0.481930946792189
Dhx29	-0.193591919231624	0.266475641157756
Dhx30	0.111434669054358	0.581383818276544
Dhx32	0.0471576051848723	0.840184180243663
Dhx34	0.0478096253279645	0.761140289933021
Dhx35	0.0916954693111727	0.623275813929347
Dhx36	0.0268747164776624	0.982812101789518
Dhx37	0.0100586813083137	0.961301088314472
Dhx38	-0.0238851204760309	0.917500856575781
Dhx40	0.190895534883509	0.246215083995167
Dhx57	0.0192345989607396	0.939414542053979
Dhx58	-0.0662630052896978	NA
Dhx8	0.138101925223272	0.29679671693833
Dhx9	0.0959889442914879	0.781038676122643
Diablo	0.0815235660842824	0.665586475125051
Diaph1	-0.157988599990204	0.353548503101826
Diaph3	-0.340503532352475	0.0899448735680851
Dicer1	0.0722287108582789	NA
Dido1	-0.0448017250296235	0.897081525490046
Dimt1	0.0803319581355302	0.832508993549965
Dio1	-0.0492898396256134	NA
Dio2	0.156241999033536	0.358373129038587
Dio3	0.0601919989569151	0.698758647488143
Dip2a	-0.182798044358832	0.479905527737966
Dip2c	-0.0902470826599275	0.600322573092374
Dipk1a	-0.202937769594506	0.279270034193424
Dipk1b	0.0721192867020681	0.686571125077892
Dipk1c	-0.403899371962603	0.226386654448327
Dipk2a	-0.189402941135243	0.164450905240176
Diras1	-0.0156534598770728	NA
Dis3l	0.102202916871594	0.422481846686178
Dis3l2	-0.0108603152309552	0.969738466704166
Disp1	0.146254886668827	0.551160346793641
Disp2	-0.0191645224478378	0.918463250843199
Disp3	-0.0523441378554148	0.732433868132841
Dixdc1	0.0764216439044194	0.765580478356999
Dkc1	0.250504141119263	0.371807860485083
Dkk2	0.0157020682015458	NA
Dkk3	-0.0879206099754883	0.610758341294491
Dlc1	-0.234407849432568	0.258992547153795
Dld	0.0517476312453997	0.874524819377809
Dlg1	-0.00718481308337715	0.977193103571424
Dlg2	0.0324460136584621	0.873307677675183
Dlg3	-0.00924045283377506	NA
Dlg4	-0.0568171899702241	0.644760188258109
Dlg5	-0.07381448777085	0.784239394006406
Dlgap1	0.121323415694768	NA
Dlgap2	0.0430354650416032	NA
Dlgap3	-0.0319351974840671	NA
Dlgap4	-0.00680728630813299	0.985713877926639
Dlgap5	0.0820647236869725	0.735140783877053
Dlk1	0.0691071562407126	0.701198815420779
Dlk2	-0.129811434242004	0.236523519202279
Dll1	0.128558115674008	0.409950688351327
Dll3	0.0315108660336278	0.866037511917792
Dll4	-0.0650544193114104	0.658750539711382
Dlst	-0.115819835927786	0.555392330523839
Dlx1	0.0105536002420248	NA
Dlx3	-0.0293719186024504	0.8577250851745
Dlx5	0.639337656520308	0.0221169847872052
Dmac1	0.0303496170372686	0.899308105590276
Dmac2	0.0848738311654067	0.578596790747503
Dmac2l	0.209456523408008	0.0735417682324072
Dmap1	0.0991790522558436	0.467662971370071
Dmd	0.0123871678143139	0.959224806590092
Dmgdh	-0.00728357526664869	NA
Dmp1	0.10667586992842	0.801895587929132
Dmpk	0.0200451642218837	0.961014282698682
Dmrt1	0.0144212651727802	NA
Dmrt2	-0.0170171999036972	NA
Dmrta1	0.0257677528989655	NA
Dmrtc1a	-0.0675715615845176	NA
Dmrtc1c1	0.0316894330309498	0.856818462252651
Dmtn	-0.0186000362351004	0.893778351763949
Dmwd	0.0660557575738903	0.534596192177105
Dmxl1	-0.0464516604982883	0.844585973089657
Dnaaf1	-0.00422466317385872	0.984101264220791
Dnaaf3	0.1039894582471	NA
Dnaaf5	-0.141392896822545	0.250558858884377
Dnah1	0.18724518333301	NA
Dnah17	0.0369527980685378	0.833301974406759
Dnah2	-0.0398971410707967	NA
Dnah7	-0.0109253093178037	NA
Dnai1	0.0152042951841196	0.945359835421156
Dnaja1	-0.0293772583027465	0.8974033758585
Dnaja2	0.0261428474857244	0.87868059158739
Dnaja3	0.0887185669393453	0.612556451051327
Dnaja4	-0.0561809002310634	0.689966761023521
Dnajb1	0.0526579667191296	0.67246322132239
Dnajb11	-0.0074774956232595	0.977193103571424
Dnajb12	0.000551933327917808	0.999326198958169
Dnajb13	0.0975061057103348	0.509640455979588
Dnajb14	-0.0936771832201435	NA
Dnajb2	0.00995279154933648	0.961301088314472
Dnajb3	0.0899177090088958	NA
Dnajb4	-0.134213917854881	0.398760208814494
Dnajb5	0.0676672514234395	0.581383818276544
Dnajb6	-0.272109504059829	0.50729652957992
