ID	OA.Subchondral.bone.from.medial.tibialvsNormal.Subchondral.bone.from.medial.tibial_logFC	OA.Subchondral.bone.from.medial.tibialvsNormal.Subchondral.bone.from.medial.tibial_padjFilter
CEP290	0.264145643794707	0.0544643080990033
CEP295	-0.299523030142502	0.00535163723440209
CEP295NL	-0.186675282091067	0.642166994633101
CEP350	-0.125743268188982	0.195958890942217
CEP41	-0.0299086929068917	0.840393833462386
CEP44	0.0744006156977477	0.757444594668672
CEP55	0.314931803926666	0.208795441097506
CEP57	-0.218714684078767	0.016637577671602
CEP57L1	0.14168876677982	0.0708658954154565
CEP63	0.189608102903797	0.0548064945133115
CEP68	0.181652473809667	0.299899077361952
CEP70	-0.0132665087079218	0.913463799088686
CEP72	-0.230616005795561	0.105627686778174
CEP76	-0.0621178047692439	0.489313010639091
CEP78	0.403794552398121	0.00390333286596423
CEP83	0.176331779196722	0.105501468701034
CEP83-DT	-0.0795089511157858	0.418611082155161
CEP85	-0.282161438471284	0.0883900177933596
CEP85L	-0.380620871004884	0.00103242871457704
CEP89	0.175343835939145	0.129624896919934
CEP95	-0.0396170382657797	0.826795776242567
CEP97	-0.13798946321201	0.101406162264349
CEPT1	-0.230264356747153	0.0624416339307286
CER1	0.0554639711417808	0.571032502021163
CERCAM	1.33195849655748	1.44172277421462e-05
CERK	-0.0983311166504315	0.623375740570878
CERKL	-0.0519569263600115	0.704877471871706
CERNA1	-0.182261085512217	0.0663706051106421
CERS1	0.0667609832902567	0.7942270790554
CERS2	-0.0138750374402701	0.925606175027447
CERS3	-0.0164896269440096	0.885453622251012
CERS4	-0.0395106026926086	0.773078825131313
CERS5	0.411062014407301	4.64221855478457e-05
CERS6	-0.563320280253485	7.38960660826046e-06
CERT1	-0.119037993539051	0.564906905569899
CES1	0.424170264089476	0.201511580729779
CES1P1	-0.258909076349926	0.393368055825255
CES2	0.209689426758693	0.0217576447900525
CES3	-0.0642036597980091	0.512825009642094
CES4A	0.000112248863465503	0.999803965088126
CES5A	0.0592625013873116	0.451075752567158
CETN1	0.337707504216953	0.0201915596811207
CETN2	0.0867871234166309	0.546981937020222
CETN3	0.158427086527624	0.309385910712382
CETN4P	0.0382694966240651	0.706907361646148
CETP	-0.948716279997841	2.50910042596271e-05
CFAP100	0.0951597633542773	0.491245738811518
CFAP126	0.0650850802292906	0.626046092343698
CFAP157	0.312106045737528	0.22936862469651
CFAP161	0.402931714867923	0.039325927710501
CFAP20	0.117010594920433	0.499806592997646
CFAP206	0.855343224506703	7.47269472509611e-05
CFAP221	0.179360187823784	0.131956247850253
CFAP298	0.218599962103177	0.0210187045213118
CFAP299	0.0406990577505608	0.796854662463216
CFAP300	0.297152761466245	0.00272648990358578
CFAP36	0.452091396297433	0.000347458167199109
CFAP410	0.0835475192661566	0.46095625655969
CFAP43	-0.210427387502662	0.00737545578427664
CFAP44	0.50014078024583	0.000833640480425931
CFAP45	-0.555878610707113	1.10767767942877e-05
CFAP46	0.0691125130564636	0.498343051594571
CFAP47	-0.0245383477457057	0.757792428806341
CFAP52	-0.12368606931155	0.238055150068262
CFAP53	0.148489927203996	0.215655482147302
CFAP54	0.0628836437723965	0.555634252924409
CFAP57	0.0851057200233347	0.399624541184872
CFAP58	-0.204786423100782	0.00870069738495818
CFAP61	0.327232805428299	0.025894911386929
CFAP65	0.0370189995688923	0.650251518127198
CFAP69	0.213117385690328	0.274375940205198
CFAP70	0.14569695634597	0.317056609888337
CFAP73	-0.567187474156039	5.0936987717129e-05
CFAP74	0.0246014992885986	0.874247529333174
CFAP77	-0.181400430177113	0.155743968589354
CFAP97	0.196663762537682	0.00765441478489558
CFAP97D1	0.272471552777343	0.396756153580484
CFAP99	-0.0182645817256253	0.868392849673175
CFB	1.49145167051679	6.10097660366271e-06
CFC1	0.132814344515959	0.277642561830703
CFD	0.323005488153326	0.584755556206559
CFDP1	0.216535766408668	0.0831553238751494
CFH	0.428241349472456	0.0649807623257182
CFHR1	0.116338425499102	0.795506829546267
CFHR2	-0.150944305982793	0.161818251684121
CFHR3	0.364436810589069	0.145397934691145
CFHR4	-0.124488495450451	0.163296393490823
CFHR5	-0.090702276551573	0.288024975216569
CFI	1.26560297139806	2.18660753993391e-06
CFL1	-0.211697989203008	0.201683173405568
CFL1P1	0.0838037566681686	0.523621102443603
CFL2	0.0472240926122609	0.787635586569637
CFLAR	-0.594456343085612	0.000642889977435865
CFLAR-AS1	-0.0224510293033306	0.896002546813767
CFP	-2.19654252466177	2.51657662839999e-08
CFTR	-0.091976421857173	0.0950470845657915
CGA	-0.189922708610658	0.0897498572763667
CGAS	0.219465112280533	0.095042581196738
CGB2	0.124380226158234	0.785950412901026
CGB3	-0.135651339030728	0.470313909589112
CGGBP1	0.181422551992041	0.142118949553246
CGN	-0.000749813307660219	0.997031433264642
CGNL1	0.87775430181056	0.000611624825341076
CGREF1	1.29878022280245	0.00317315556352153
CGRRF1	-0.116270747242982	0.249781653118278
CH25H	-0.461315331552075	0.568849067825606
CHAC1	-0.177486659927117	0.157008808065922
CHAC2	-0.431853884250522	0.00634349670714779
CHAD	1.31021470142852	0.00478420099984085
CHADL	0.252261884553022	0.352513798714919
CHAF1A	-0.637454891842703	2.16071215418308e-07
CHAF1B	-0.655063137704543	2.24930429641148e-05
CHAMP1	-0.0727832070963927	0.61734446110293
CHAT	0.485660855081889	0.0582127151553679
CHCHD1	-0.0493209959669869	0.6802439351532
CHCHD10	-0.192221808123273	0.161738785546425
CHCHD2	-0.00787832858980764	0.962928575829139
CHCHD3	-0.675265383501346	9.84588815993935e-07
CHCHD4	-0.184043758525629	0.151648151091205
CHCHD5	0.109996358208864	0.49490724662932
CHCHD6	0.0825971048367329	0.594965253613668
CHCHD7	-0.184811297205997	0.14446530631665
CHD1	-0.427335370232559	0.00134906494760674
CHD1L	-0.255008359810992	0.00170200662958971
CHD2	-0.224223366107947	0.129980625120286
CHD3	-0.00580289518437027	0.969328593127511
CHD4	0.0468351658105153	0.725199475996051
CHD5	-0.19970829475508	0.0343906624801602
CHD6	0.0788302193370791	0.459760923563513
CHD7	-0.805036092795286	2.97347798654823e-08
CHD8	0.0623528128614943	0.582433674564926
CHD9	0.373920802718203	8.01875646401732e-05
CHDH	-0.21289339983792	0.0320137267482981
CHEK1	-0.475221751832076	0.0353881847905625
CHEK2	-0.0989199252131518	0.399644822486736
CHERP	-0.00573880970201124	0.973153378592033
CHFR	-0.258430297094904	0.110396426723116
CHGA	-0.191932236122608	0.0460694597877389
CHGB	0.132880347141259	0.214790683140684
CHI3L1	-1.26083426119348	0.0257750288851357
CHI3L2	0.565717446897152	0.408044288750347
CHIA	0.518156484500565	0.00453434254288109
CHIAP2	-0.397845832952125	0.000971230494934637
CHIC1	0.165641183665969	0.0306508577603453
CHIC2	-0.177324627876882	0.076767747384979
CHID1	-0.105711376136465	0.54244928986683
CHIT1	-0.59886688890011	0.00489713987315572
CHKA	-0.261081203368686	0.0918158713262397
CHKB	0.307071393521422	0.148646121034304
CHKB-DT	0.183739107507191	0.0904381986556221
CHL1	0.374745099736436	0.26117124080339
CHM	0.345452038272917	0.00097862928640327
CHML	0.142784136297987	0.324407169659602
CHMP1A	-0.0484501657113423	0.597149045114191
CHMP1B	-0.210265393029751	0.138414986498104
CHMP2A	0.104238861793984	0.265198964314114
CHMP2B	-0.050107462181991	0.616700804075946
CHMP3	0.158596440803526	0.104097756554586
CHMP4A	-0.0130374411404368	0.919332586598284
CHMP4B	-0.282006887081577	0.305725533628536
CHMP4C	1.18251637064661	2.03369832452844e-05
CHMP5	0.233516502912947	0.0499002609865851
CHMP6	0.0214364465706804	0.867819533406279
CHMP7	-0.151230887114522	0.183616759489097
CHN1	0.96124333755755	9.47082521688383e-05
CHN2	-0.353642303133521	0.133558712235893
CHODL	0.232899085163345	0.333999601846659
CHODL-AS1	0.0677302052241	0.467490706491897
CHORDC1	-0.0397116251316483	0.786192307924526
CHP1	-0.220255923736858	0.180151238868576
CHP2	0.183801203038803	0.306425313618947
CHPF	0.865968515666783	0.000118859068718917
CHPF2	0.163369584368541	0.337671564974505
CHPT1	-1.13115720971616	1.92347905826121e-12
CHRAC1	-0.223813510707169	0.0959672598540058
CHRD	0.337260255101867	0.00256886671303921
CHRDL1	-0.56491559437174	0.353764055953064
CHRDL2	-1.2046162033091	0.0959770537285007
CHRFAM7A	-0.282126928715208	0.0219593498417083
CHRM1	-0.0929716794772668	0.623778295326018
CHRM2	0.0406112148049189	0.77850814853124
CHRM3	0.122069518514998	0.641184937054801
CHRM4	-0.144754269920172	0.653306925546172
CHRM5	0.0615266358171676	0.607960636368908
CHRNA1	0.075615858607085	0.452723657565004
CHRNA10	-0.135189387896983	0.324035493240931
CHRNA2	0.0856049819861804	0.419367896349472
CHRNA3	0.0447009374023377	0.773036211759624
CHRNA4	0.174531960676894	0.124231867815874
CHRNA5	-0.290036760315824	0.00737545578427664
CHRNA6	-0.0543744851547032	0.795490266597669
CHRNA7	-0.0748196990163699	0.784438743787821
CHRNA9	0.0106277683397265	0.926931083628103
CHRNB1	0.284104941482477	0.0616651955232703
CHRNB2	0.156819064304068	0.120630966887308
CHRNB3	0.006309478999591	0.970098687142224
CHRNB4	-0.0471806382962496	0.705825773139021
CHRND	-0.0875361965622776	0.618917692465112
CHRNE	0.129827840783479	0.272419907508239
CHRNG	0.0273574615785073	0.77293257249524
CHST1	0.503846077861272	0.00756868317261344
CHST10	0.190964195569562	0.176946493060762
CHST11	-0.737159464446391	8.07663405750747e-07
CHST12	0.461316426413532	0.000894602747727564
CHST13	0.285191725096178	0.0176875724838504
CHST14	0.0908374443872253	0.417891946215352
CHST15	-0.364300592900387	0.024190450852903
CHST2	-0.145789918774229	0.4246609067899
CHST3	0.510597012175415	0.0079685421657914
CHST4	0.00483937385427158	0.973448951291608
CHST5	0.270564552779936	0.0913145468193069
CHST6	1.02429722204841	6.81887304376631e-06
CHST7	-0.129916884071415	0.549594777736982
CHST8	-0.0746058812963479	0.61905664472423
CHST9	0.00125943731440348	0.996344263294598
CHSY1	-0.162892564226624	0.352118926746348
CHSY3	0.650295015606013	6.77683930340145e-05
CHTF18	-0.256970749053517	0.144188109194725
CHTF8	-0.210728969019414	0.206187039854658
CHTOP	0.0336208565734228	0.760403036929381
CHUK	-0.319968294679377	0.00504035392116474
CHURC1	0.365316712934845	0.135674098885944
CIAO1	-0.0119628827727105	0.912993515503369
CIAO2A	-0.260876588481807	0.140452312694613
CIAO2B	-0.0147000461318498	0.89535218311845
CIAO3	0.0150624773603596	0.907633465232559
CIAPIN1	-0.355750061547115	0.00118727275219498
CIART	-0.128378055832989	0.692837263685892
CIB1	-0.0343442674450394	0.792162513684507
CIB2	0.46401207526096	0.0372756988749193
CIB3	-0.0541177566967583	0.64920683638548
CIB4	-0.000304023969697198	0.998314600566907
CIC	0.198340980187339	0.0767222665201783
CIDEB	-0.454404346373355	0.00239030299130948
CIDEC	-1.42237949534462	0.0647014441535081
CIDECP1	-1.47074857476594	0.0267833603330298
CIITA	0.0806760679274987	0.672382678986398
CILP	0.29460703880525	0.695394485669715
CILP2	1.24903045330433	0.0720987011912404
CINP	-0.273680431978759	0.104097756554586
CIP2A	0.0661370879382517	0.485734985939484
CIPC	-0.284221672777662	0.0207920671087556
CIR1	0.161342257968309	0.165469530989215
CIRBP	0.532534032347543	0.00392063964130528
CIRBP-AS1	-0.0226221025899456	0.909475829540848
CISD1	0.239839946538316	0.00973518158285719
CISD2	-0.386520955504658	0.0086071673232595
CISD3	-0.0451014863160193	0.855725769516096
CISH	-0.28631045231422	0.655183012469798
CIT	0.00119342405368883	0.995874346672985
CITED1	-0.358956255616645	0.000269768473518672
CITED2	-0.853569056054907	1.99711338065192e-05
CITED4	-0.87634116530854	0.00121059977311926
CIZ1	0.120936846652949	0.242293953357057
CKAP2	-0.438590317200001	0.00330632238625901
CKAP2L	-1.06756762347131	7.85801916465555e-07
CKAP4	0.59955728017505	0.028935796788769
CKAP5	-0.328842347726532	0.00176979909121438
CKB	1.1184540907955	0.0690279652584052
CKLF	-0.30423671814199	0.0179822458251747
CKM	0.983470391899903	0.184861509068488
CKMT1A	0.0177335077991447	0.911752875785565
CKMT2	0.603279134322869	0.0357332010559389
CKMT2-AS1	-0.226500504877417	0.274410584825555
CKS1B	-0.614334728233002	6.7434735894295e-06
CKS2	-0.621399242899866	0.000974555607532573
CLASP1	-0.150650813888605	0.160959770868833
CLASP2	0.128828361355581	0.177587955877525
CLASRP	-0.199151914065698	0.199952894738129
CLBA1	0.289083415323239	0.0102516511795501
CLC	-4.87122677205094	1.80432776409988e-09
CLCA1	0.100183901189903	0.34463323675343
CLCA2	-0.382195450654458	0.060694104665936
CLCA3P	-0.477536557722398	0.16968251316477
CLCA4	-0.0789165651697346	0.341585131228633
CLCC1	-0.381409726767099	0.0401785666394001
CLCF1	0.0301211814915341	0.896456029695174
CLCN1	0.128561722317214	0.500582602530761
CLCN2	0.0257365799399434	0.824758134942781
CLCN3	0.106799217453156	0.247671101959683
CLCN4	-0.0934351010007557	0.593550127017074
CLCN5	0.0185005708379418	0.8704371554054
CLCN6	0.0741384194291062	0.555247414666298
CLCN7	-0.118181737370906	0.500248915865239
CLCNKA	-0.373349116625162	0.000822691903694282
CLCNKB	-0.236173062890596	0.0759327209760233
CLDN1	0.941637668029797	3.71514269372083e-05
CLDN10	-0.0956141193465063	0.684066291017473
CLDN11	0.674057886394698	0.134912070239852
CLDN12	0.483038697717869	0.00687642634995685
CLDN14	0.462079349906544	0.00777579231464119
CLDN15	0.0398701019451178	0.818685066550363
CLDN16	-0.189792514625767	0.0642703859215079
CLDN17	-0.0127430083790161	0.949992654749015
CLDN18	-0.00359306226652922	0.981074093138655
CLDN19	0.313370792839674	0.0205434719526612
CLDN2	-0.14232246483187	0.38433600520184
CLDN20	0.170389178010668	0.5964528189812
CLDN22	-0.151434169900581	0.160065899108821
CLDN23	-0.151182725007331	0.498744392364091
CLDN25	-0.018058373916924	0.909324687352886
CLDN3	-0.205979508518159	0.137883585702402
CLDN4	0.0693146453140034	0.711286981104906
CLDN5	-0.581137251035221	0.13178147876787
CLDN6	-0.205194026370797	0.158338599567233
CLDN7	0.432736763713178	0.00484469436705283
CLDN8	-0.382274138489614	0.000501374960401809
CLDN9	0.0776203804217745	0.481714018689264
CLDND1	0.187457081150489	0.0402518567415825
CLDND2	-0.0497664532665212	0.834320644637734
CLEC10A	0.124071846067977	0.765783919525441
CLEC11A	1.58214443503226	8.42559152199719e-07
CLEC12A	-1.11204837245414	0.00030460937361902
CLEC12B	-0.361546602674773	0.000342331972185258
CLEC14A	0.0682881545697356	0.764873221599854
CLEC16A	-0.287733122505335	0.000950273948597456
CLEC17A	-0.151777697146928	0.120771538639105
CLEC18B	1.10695648370193	0.00305540344277761
CLEC18C	0.172972461969724	0.234953103459581
CLEC19A	-0.147024589198546	0.1311753788047
CLEC1A	-0.240149082353939	0.220632767569455
CLEC1B	-2.74837357781942	3.48611659556163e-14
CLEC20A	-0.129418318398471	0.112721497962511
CLEC2A	0.0633428482152327	0.722585999918575
CLEC2B	-0.0526565428974752	0.888721586533186
CLEC2D	-0.417915986011302	0.134197134766623
CLEC2L	-0.408983383214473	7.62967420332018e-05
CLEC3A	1.12364743000926	0.0875187610009502
CLEC3B	1.21852721258515	9.46831129515181e-07
CLEC4A	0.495576489937973	0.0666979016545804
CLEC4C	0.433460229604433	0.227872187999558
CLEC4D	-1.87760060938544	4.82631736090275e-12
CLEC4E	-0.714348493244833	0.000282456466819854
CLEC4F	0.0153369157265715	0.900632721911226
CLEC4G	-0.548041677345021	0.102533530906299
CLEC4GP1	1.34381800701532	0.0279356828977884
CLEC4M	-0.0278206834755004	0.754192859502448
CLEC5A	-1.08201925123072	3.54733052020818e-07
CLEC6A	0.0957709394712989	0.688340845964324
CLEC7A	-0.382146662619045	0.0350973064440553
CLEC9A	-0.507241342415846	0.0138761149607592
CLECL1	-0.070740569308521	0.853020042793568
CLGN	-1.10982884560061	7.70652458388262e-08
CLHC1	-0.0691858123387066	0.846213550379589
CLIC1	-0.050223875998153	0.656458003033938
CLIC2	-0.173730954881222	0.342747598191286
CLIC3	1.54187431553255	1.17596046335538e-07
CLIC4	0.440271201352292	0.0282599626169001
CLIC5	1.03415394311947	0.00176958814581956
CLIC6	-0.230711918750474	0.526856605559731
CLINT1	-0.210573884664118	0.128007014444446
CLIP1	0.139626194163949	0.133550407574939
CLIP2	0.687128603194878	2.32402912786849e-08
CLIP3	1.07773551986784	4.34327339167535e-09
CLIP4	-0.0586257809641069	0.776850830841911
CLK1	0.304765453908928	0.105130646163954
CLK2	-0.25887182427007	0.00680867231438673
CLK3	-0.346987989201949	0.00109806334634698
CLK4	0.187318238449587	0.332914374331109
CLLU1	0.287004413208821	0.0228657893439061
CLLU1OS	0.386305421109581	0.00312948653359547
CLMN	-0.365665043707697	0.0585195179323844
CLMP	0.0469761727000417	0.896705892154049
CLN3	0.0238791612116902	0.872435254666315
CLN5	0.572677763120895	3.68347910536108e-06
CLN6	-0.316969231411152	0.0183834207180705
CLN8	0.0601880200408855	0.671885155098201
CLNK	0.0576215078209827	0.684777482845507
CLNS1A	0.00944810920916517	0.916771293699981
CLOCK	0.0402129081717444	0.763173523826269
CLP1	-0.238239167349749	0.0235262143599862
CLPB	-0.629962352943972	3.57306134096095e-05
CLPP	-0.0856074173675534	0.337084107648468
CLPS	-0.137404262343498	0.370847740023328
CLPSL1	-0.150931003579045	0.139050118970242
CLPSL2	0.114184850674665	0.442918962620654
CLPTM1	-0.163926015751784	0.417433634206389
CLPTM1L	-0.153047076260062	0.158331287838758
CLPX	0.0477149309067606	0.742523199606313
CLRN1	0.0335650225196771	0.68788583177408
CLRN1-AS1	0.0258620001134684	0.901030071347405
CLRN2	0.0389464728905651	0.769723233822987
CLRN3	-0.016468599366652	0.890780806293322
CLSPN	-0.460179668146486	0.00830663612715686
CLSTN1	0.62122904640678	6.87305560583451e-06
CLSTN2	-0.65020370857094	0.0627972794963477
CLSTN3	0.249863894911124	0.358744752860975
CLTA	0.216056799354632	0.0503645195063417
CLTB	-0.0514544736439895	0.733792381640443
CLTC	-0.145193463688123	0.0465073799669684
CLTCL1	-0.56342518780027	5.88278296728567e-05
CLTRN	0.0476219951673853	0.661879542746555
CLUAP1	0.282233034759692	0.0013988073771018
CLUH	-0.853761703294264	1.3859949815311e-05
CLUHP3	-0.243647963768124	0.0719163685138081
CLUL1	0.0376470841698495	0.725681038302231
CLVS1	-0.294795597882197	0.0155534952856319
CLVS2	-0.0396612511529471	0.906298116292803
CLYBL	0.032046851931673	0.872569795452771
CMA1	0.531390621778269	0.0175543938924956
CMAHP	-0.503394648061349	0.0101795533801047
CMAS	-0.928461192906157	1.39893320938553e-10
CMBL	0.261548568792805	0.00794646130612456
CMC1	-0.0143469037670734	0.919495877659476
CMC2	-0.395818246370347	0.00341417432447574
CMC4	0.195367772495247	0.0991003120592299
CMIP	-0.669610852257764	0.00395223350674337
CMKLR1	0.847443311006929	0.000310669335688301
CMPK1	0.0559330134038181	0.598932905332843
CMPK2	-0.232684398480161	0.407028523831046
CMSS1	-0.439379786574065	0.000856628097997779
CMTM1	-0.382920523126284	2.27981821121649e-05
CMTM2	-2.14631649485757	4.18329683303849e-09
CMTM3	0.670705835305851	1.33765694740198e-06
CMTM4	0.156926315279494	0.327664064890332
CMTM5	-1.0361231394854	7.09887790394188e-06
CMTM6	0.0303758126022995	0.874605537474163
CMTM7	-0.444862296524397	4.6453126035798e-05
CMTM8	0.494877445784788	0.0221177266453958
CMTR1	-0.206260711051815	0.0254153293338763
CMTR2	0.393324080627363	0.00022165628729219
CMYA5	0.649237143773629	5.28554931468735e-05
CNBD1	0.106431551763747	0.411195655712928
CNBD2	0.123858063919472	0.398158313608744
CNBP	-0.359638573597772	0.000700061388341305
CNDP1	-0.196610896932579	0.070648113665267
CNDP2	0.0103677017304538	0.964797453206546
CNEP1R1	0.0387808513123336	0.707849369173198
CNFN	0.199859106843752	0.186572515359583
CNGA1	-0.0294922632517753	0.887336741450286
CNGA2	0.0171459296626715	0.846152278755544
CNGA3	0.0122301921205112	0.952665956082319
CNGA4	-0.119562491965731	0.511990825009113
CNGB1	-0.16089247341017	0.238582912894009
CNGB3	-0.0698072574919051	0.561859316345365
CNIH1	0.284968978458204	0.0247738577679294
CNIH2	-0.245439050157582	0.113490243398596
CNIH3	0.880841419733182	9.51506096620822e-05
CNIH4	-0.494808638766779	3.64507033619249e-05
CNKSR1	-0.893872019327934	3.17884374598264e-07
CNKSR2	0.0546890538600922	0.511820531312596
CNKSR3	0.0269046440314185	0.916716570795704
CNMD	-0.0855205777434076	0.89307158685568
CNN1	0.645244727814433	0.182207062028438
CNN2	0.527036476555349	0.000277170172933689
CNN3	0.595684452466292	8.74684481020369e-06
CNNM1	-0.0419893697528222	0.719279384377961
CNNM2	-0.0725435550507649	0.424802143184764
CNNM3	0.0894464105837045	0.468952326823837
CNNM4	0.557491260897137	0.000386266626597362
CNOT1	0.0458813257659374	0.742478441770364
CNOT10	-0.0868375869161024	0.198205717625139
CNOT11	-0.017975021999181	0.901224196897675
CNOT2	-0.0479041780868208	0.603394181575857
CNOT3	-0.0445857706988058	0.658215156655035
CNOT4	0.0376600709085633	0.72738534545585
CNOT6	-0.512643235955993	1.04257984953252e-06
CNOT6L	-0.131583187129616	0.108688416507997
CNOT7	-0.0800730585304592	0.254251451675998
CNOT8	-0.230989586306336	0.021122526523487
CNOT9	-0.0919899171129455	0.329325257744546
CNP	0.0756659618573483	0.540640062219887
CNPPD1	-0.621291184736094	8.76387751350505e-07
CNPY1	0.111511819192887	0.403484740116647
CNPY2	0.513678940923956	0.00154663991833455
CNPY3	-0.502856541951049	1.38874468264872e-05
CNPY4	0.819991552204506	3.06096023510902e-06
CNR1	0.171360483103242	0.644701430215481
CNR2	-0.127901401877312	0.254539914106201
CNRIP1	0.0697236417900964	0.555634252924409
CNST	-0.192209607304694	0.0257973105885983
CNTD1	-0.34786002674249	0.0153818639676824
CNTD2	0.062562331631062	0.801081111850537
CNTF	-0.23661391393594	0.0799605126968982
CNTFR	-0.864741871182574	0.0042384645915504
CNTFR-AS1	-0.063184668789912	0.705308415788221
CNTLN	0.326471775781856	0.00578999719818381
CNTN1	0.535133522703306	0.000104693968942612
CNTN2	-0.259628970450088	0.262763922919062
CNTN3	0.0533614216532241	0.751520685047441
CNTN4	0.0903784462010311	0.573142615712431
CNTN5	0.0181856922925112	0.941108423297865
CNTN6	0.135812382830306	0.371541377188083
CNTNAP1	0.0316375227772951	0.831201328740331
CNTNAP2	1.19691806669371	0.00206717388261118
CNTNAP3	-0.117068278852507	0.600332512994193
CNTNAP3P2	-0.170514249285432	0.502874277227312
CNTNAP4	0.33668894301895	0.00169765125347517
CNTNAP5	0.00771048299052612	0.948043576954043
CNTRL	-0.7702612832954	3.69427266637702e-06
CNTROB	-0.0784782287859134	0.556705000707709
COA1	-0.199839799438342	0.0662835107293216
COA3	0.0845936619123826	0.505794254323876
COA4	0.140847571257305	0.34463323675343
COA5	0.471732068697971	5.70005597391429e-05
COA6	0.0965651428470924	0.585375810919638
COA7	-0.26071963647254	0.0387141106976183
COA8	0.344928195912969	0.00291317554770271
COASY	-0.310480757506904	0.00350905778064033
COBL	0.145842287269488	0.227932540722046
COBLL1	-0.0326538747098244	0.908724915450233
COCH	-0.223926539420146	0.503924892412995
COG1	0.0970713991796508	0.310884745557128
COG2	0.0631335741456294	0.474106192399532
COG3	0.0567787465858807	0.566429837934705
COG4	0.11885561749521	0.235818799614453
COG5	0.242680083144839	0.0741042137302094
COG6	0.40651776599638	3.93388172271246e-05
COG7	0.105175365715466	0.590458646073201
COG8	0.328300799580452	0.0260620903837557
COIL	0.0195276094000985	0.852965510440649
COL10A1	2.5523251908699	7.46746274527285e-05
COL11A1	1.32718589983354	0.00398810522582828
COL11A2	0.550047891412339	0.162179252387574
COL12A1	1.85188228061986	5.74110037882069e-06
COL13A1	1.38852901620356	2.00007885801036e-06
COL14A1	1.11535220587913	4.88623278943655e-05
COL15A1	1.70207890777506	2.12623402010694e-09
COL16A1	1.59133744235836	8.15605354828058e-08
COL17A1	-0.985098693214118	0.000277944107416572
COL18A1	1.7213792266049	4.97577663568673e-08
COL18A1-AS1	-0.0256012767872313	0.773642295859442
COL19A1	0.0640288983873001	0.413604486305235
COL1A1	1.58831893374077	0.00028236729970891
COL1A2	1.87352205031365	0.000116527439139489
COL20A1	-0.0633379370387797	0.663916583806397
COL21A1	1.10571599052913	1.66227912105122e-06
COL22A1	1.89237782224316	5.33801218329318e-05
COL23A1	-0.125887567765407	0.392904423892954
COL24A1	1.75144902580573	4.14787306935518e-06
COL25A1	0.0538855901700446	0.71758952909433
COL25A1-DT	0.112611641425366	0.353650887240026
COL26A1	-0.00293558493937152	0.985541439588092
COL27A1	-0.0878344634925003	0.603151935863196
COL28A1	0.210269401214585	0.0757402188053196
COL2A1	3.48890228122595	1.0418932542351e-05
COL3A1	3.90215456949744	6.89937536167837e-10
COL4A1	0.914502125557437	0.000392488257737909
COL4A2	0.534084046345203	0.0352965308368218
COL4A3	-0.00726280354637687	0.946005652349837
COL4A4	-0.138216584881308	0.431214775209937
COL4A5	0.495286460463328	0.132454906900134
COL4A6	-0.251825046563503	0.0410083248801318
COL5A1	1.99030939356979	4.52082164579082e-05
COL5A1-AS1	0.0921065806337538	0.411001550307324
COL5A2	2.12955563664564	2.65859682985457e-06
COL5A3	0.899075493262435	0.000375624084949407
COL6A1	1.94239927354633	3.8536135489732e-09
COL6A2	1.43331005285555	6.79758754871809e-09
COL6A3	2.14553556523981	6.91005144600094e-06
COL6A4P2	0.147117766513744	0.0501423022659819
COL6A5	-0.0309899397126614	0.815740061060884
COL6A6	-0.00639963000369281	0.96264854735122
COL7A1	1.302895333393	2.86202569914453e-05
COL8A1	2.05732856262724	1.76137405030215e-10
COL8A2	1.27888217829657	1.87790418337267e-05
COL9A1	0.715589913702484	0.0739992491321115
COL9A2	0.289396843011989	0.161857129038072
COL9A3	0.562736649359927	0.289751819679969
COLCA1	0.276087149519686	0.0507428782463243
COLCA2	0.520949419785398	0.00839584177702746
COLEC10	0.0187373442968992	0.866703113866521
COLEC11	0.598899628008826	0.129464639053438
COLEC12	1.78953635354045	2.81644476768548e-08
COLGALT1	0.0165316241243758	0.862717543513076
COLGALT2	0.334133321314733	0.0523189599095174
COLQ	0.286653636174303	0.0574848963099913
COMMD1	-0.00532525708036857	0.959533166258036
COMMD10	0.0939990956132899	0.389420689249268
COMMD2	0.21841330537679	0.0666229156727265
COMMD3	0.395259062344087	0.00255098990252366
COMMD4	0.0710809285067366	0.44152664678281
COMMD5	0.454397772337014	0.000247509691574649
COMMD6	0.202999912620692	0.0400857906992125
COMMD7	0.0231777883289404	0.824435276920647
COMMD8	0.404088032150886	0.0292547130689544
COMMD9	-0.0144538601498869	0.920716423542381
COMP	2.35368964123056	6.87445623812255e-05
COMT	0.0185780758209511	0.895929155203365
COMTD1	0.329977470741378	0.0016272636193348
COP1	-0.0463733649851488	0.605866117822265
COPA	0.0226158402436099	0.874247529333174
COPB1	0.350938916456805	0.0206557566676731
COPB2	0.204376995588271	0.0351315769387824
COPE	0.0385487015557384	0.941108423297865
COPG1	0.201439575424184	0.199949354979133
COPG2	-0.0779053495849382	0.601794337819106
COPG2IT1	-1.2780680307577	0.0420867365769852
COPRS	0.357028833586641	0.0143753689902959
COPS2	0.08182443856189	0.433373430239543
COPS3	-0.285830663473394	0.00167020143530716
COPS4	0.131898138788415	0.0641131711147267
COPS5	-0.126226305850139	0.176049841777176
COPS6	0.213391062588796	0.0171527622377932
COPS7A	0.106566979355737	0.478321431144072
COPS7B	0.365398159308871	0.00171731003126858
