ID	OA.Subchondral.bone.from.lateral.tibialvsNormal.Subchondral.bone.from.lateral.tibial_logFC	OA.Subchondral.bone.from.lateral.tibialvsNormal.Subchondral.bone.from.lateral.tibial_padjFilter
CNOT2	0.02347252164064	0.825197987996355
CNOT3	-0.137843355731675	0.13861762282626
CNOT4	0.2200104816112	0.0205138908965668
CNOT6	-0.168338388646344	0.0943512757249829
CNOT6L	-0.0628394168400099	0.503087322265313
CNOT7	-0.033340302492876	0.687025617218123
CNOT8	-0.260613906441787	0.0117950602893969
CNOT9	-0.250000455910573	0.0063807289580922
CNP	0.0595479164184152	0.65992173215981
CNPPD1	-0.179001582163837	0.143226433964168
CNPY1	-0.0115102176159612	0.945442313311213
CNPY2	0.144790589654706	0.430397203335405
CNPY3	-0.276664079267977	0.0142555508196448
CNPY4	0.26004060276458	0.131679631931298
CNR1	0.293987906301966	0.42593442749087
CNR2	-0.159920254418878	0.162194515575148
CNRIP1	0.162992816595841	0.147609059571583
CNST	-0.0962401744159536	0.312397243782355
CNTD1	-0.259450069313688	0.0850943729054895
CNTD2	0.00935908445755196	0.973557983010418
CNTF	-0.110929205748782	0.47118376151484
CNTFR	0.0685474820446235	0.863970226893129
CNTFR-AS1	0.157674100831843	0.318543750011792
CNTLN	0.273145461262787	0.0253938017785522
CNTN1	0.634699315232782	1.4667834558797e-05
CNTN2	0.743598936931608	0.00127658836831081
CNTN3	0.221860759968665	0.140368976805772
CNTN4	-0.117156807974497	0.477608949487785
CNTN5	0.170398947854007	0.425274853553558
CNTN6	0.273508749835083	0.063828820413539
CNTNAP1	-0.226713548093095	0.0728567790909011
CNTNAP2	0.912823028457113	0.0222108561600982
CNTNAP3	0.476509421519162	0.0196375473655866
CNTNAP3P2	0.213645123345144	0.413162388584379
CNTNAP4	0.0907202270112704	0.457907651329507
CNTNAP5	-0.145076485107237	0.128651950649649
CNTRL	-0.186512435056766	0.268768591302436
CNTROB	-0.0570724101707665	0.700032148026605
COA1	-0.079483089775934	0.529871332347406
COA3	-0.0109237986595225	0.944698258020548
COA4	-0.151168059923011	0.328815980645444
COA5	0.45961213907348	0.000133833112104065
COA6	-0.181015966219551	0.29536444998761
COA7	-0.367149626337916	0.00479876395467807
COA8	0.0947961613368715	0.47673155873044
COASY	-0.345102660250033	0.00178281169529461
COBL	0.024422536018915	0.874615774758543
COBLL1	0.911966626331443	0.000141199384715677
COCH	-0.331993446172941	0.323333595139213
COG1	0.317641871367472	0.000796467626974543
COG2	-0.00313916094876632	0.97750889071445
COG3	0.158983742032879	0.0862322390168796
COG4	0.206456875678183	0.0380999589907284
COG5	0.114681394397312	0.457164914009215
COG6	0.294696245924531	0.00271818469864885
COG7	0.268392764846428	0.145387468037494
COG8	0.0205356776227834	0.918354690108611
COIL	0.0133822665225445	0.907487296278304
COL10A1	2.14167634761919	0.00100361823548962
COL11A1	0.478490842915948	0.3518674112431
COL11A2	0.48692220037805	0.240106865676147
COL12A1	0.530528593657159	0.194947797490915
COL13A1	1.06483256564907	0.0001940436745611
COL14A1	0.619374220700079	0.0229459723762643
COL15A1	0.962219144438922	0.000119509778527704
COL16A1	0.502956935570145	0.0639952482104748
COL17A1	-1.57803483453575	2.79738324633402e-07
COL18A1	0.332274711937556	0.267823729726226
COL18A1-AS1	-0.0787167255701036	0.339918877878755
COL19A1	-0.0132164592080537	0.890529623047123
COL1A1	1.28903353993159	0.00368648686065668
COL1A2	0.923505745531248	0.0604372154571449
COL20A1	0.0184241456228049	0.914299089779775
COL21A1	0.446618725160004	0.0422868928031055
COL22A1	0.983980529367431	0.0348368981767159
COL23A1	-0.00183329045148994	0.992409753377417
COL24A1	0.240467897540896	0.565569602412568
COL25A1	0.074696872631252	0.624866080555836
COL25A1-DT	0.110836636707657	0.384951223451265
COL26A1	-0.0158408428526409	0.923232328908475
COL27A1	-0.235860453915096	0.136998051354385
COL28A1	0.163154802721886	0.19491059711038
COL2A1	1.59874748890124	0.0383226975507926
COL3A1	1.21667554379586	0.0210762891975025
COL4A1	0.18483597762404	0.534663491603897
COL4A2	0.073005073121351	0.824917296256092
COL4A3	0.0805514241021887	0.382678390137974
COL4A4	0.157793462983896	0.386062029014294
COL4A5	0.847041217364477	0.0108574447676905
COL4A6	-0.447350290962427	0.000530475405260165
COL5A1	0.487282803619191	0.351173660926427
COL5A1-AS1	-0.0888885865434723	0.453516715587432
COL5A2	0.582837266560809	0.195571323782089
COL5A3	0.236810454201281	0.398149372396214
COL6A1	0.878909765613392	0.00208768706612152
COL6A2	0.494758996135136	0.0212367287358059
COL6A3	0.0479835121910854	0.938222279122746
COL6A4P2	-0.0120324349204397	0.904822611608967
COL6A5	-0.0035313882208392	0.981347531143863
COL6A6	-0.156420347678428	0.155106849365249
COL7A1	0.374022341273736	0.245672289694191
COL8A1	1.15536012703056	2.9038024432054e-05
COL8A2	0.869378593284672	0.00312052636500367
COL9A1	0.0262649536360033	0.9612790103176
COL9A2	0.180389823160988	0.431373777492725
COL9A3	0.0779376343331979	0.908764923342109
COLCA1	0.120489891795737	0.45409956665429
COLCA2	0.310732189487974	0.139074472710544
COLEC10	0.0704378662047489	0.499277865310854
COLEC11	0.66096793583739	0.104401493619069
COLEC12	0.842002686631318	0.00345136097857704
COLGALT1	0.0366704975256393	0.70092863572277
COLGALT2	0.406277216723459	0.021558158932162
COLQ	0.253227531703948	0.109286561529399
COMMD1	0.000578445020529728	0.995959283671134
COMMD10	0.0718494871382305	0.547975860208518
COMMD2	0.0185799328264009	0.906963267757975
COMMD3	0.158842545966049	0.264201222444894
COMMD4	-0.0393145723665196	0.710195641577045
COMMD5	0.0982375827277515	0.483187928037896
COMMD6	0.2236081765696	0.0281098527575561
COMMD7	0.029998845030633	0.78515392279159
COMMD8	0.131543646037654	0.546803720507784
COMMD9	-0.14540717623615	0.240538575590672
COMP	1.09731979452605	0.0652830024242521
COMT	-0.0610583640925988	0.658548693053393
COMTD1	0.0922622980933205	0.436639552805991
COP1	-0.283212891767972	0.000679790743861186
COPA	0.0298367788146052	0.841893684405637
COPB1	-0.00438440657902284	0.983065472600635
COPB2	-0.0839816018544983	0.447783481214013
COPE	-0.140458655761845	0.78435449666771
COPG1	-0.108772984354408	0.542384225321612
COPG2	-0.0162330430302529	0.928202483029638
COPG2IT1	0.828571318925034	0.220229413056324
COPRS	0.334271660495933	0.0267200506968994
COPS2	-0.052214234552018	0.655663765146894
COPS3	-0.597517398479942	3.29674667533772e-08
COPS4	-0.0152127462553828	0.870991664861767
COPS5	-0.107681993263949	0.275881118347949
COPS6	0.0531256536144102	0.621956800473158
COPS7A	0.0457512590168196	0.796296407081365
COPS7B	0.169559546212217	0.170670127874539
COPS8	-0.0720675675924518	0.653266988309071
COPS9	0.136937946170317	0.0562908102078825
COPZ1	-0.248734774150039	0.303360300022622
COPZ2	0.546852600748652	0.0615920542301205
COQ10A	0.141328057222358	0.158020214011185
COQ10B	-0.288046732720958	0.00620845264400724
COQ2	-0.614704225144086	9.04564667904423e-06
COQ3	-0.0322821574541461	0.743295516081139
COQ4	0.266710150528942	0.0179693401514111
COQ5	0.308721545643401	0.003275863383773
COQ6	0.00330426614393176	0.97798154017808
COQ7	0.18953798159532	0.116601443389729
COQ8A	0.0604226436336646	0.778452216981829
COQ8B	0.029054288706674	0.851344495467984
COQ9	-0.0652268004293521	0.576107038077875
CORIN	-0.0143946521961658	0.941701642704776
CORO1A	-1.23089738309323	3.76884939005208e-06
CORO1B	-0.17443490991365	0.217653813376227
CORO1C	0.0849736422797172	0.594495328654572
CORO2A	-1.29268238254213	4.51308047095399e-11
CORO2B	0.00653356669912419	0.978732674397644
CORO6	0.272125183087308	0.386619915284233
CORO7	-0.117366381504841	0.417710386142589
CORT	-0.446298663763354	0.00119759344866235
COTL1	0.117591674070127	0.455960766787075
COX10	-0.188281737185201	0.0557352779562267
COX11	0.37941603423525	0.0235819139078129
COX14	0.477175186739263	0.0124673846750396
COX15	0.144984455373717	0.135209740106304
COX16	-0.0162790384738258	0.912673474368668
COX17	-0.0284518169786683	0.867756342063223
COX18	0.0749188888488872	0.671981147290316
COX19	0.574003201932438	0.000109163331348977
COX20	0.19996358335581	0.0420033564048239
COX4I1	-0.177738045054101	0.166675374991965
COX4I2	0.526661259517683	0.0447378469298582
COX5A	-0.435607031674058	0.00185677463309404
COX5B	-0.0547848317637243	0.726300814954811
COX6A1	-0.0473332625040026	0.749618758610573
COX6A2	-0.177948807200785	0.507069040427183
COX6B1	-0.229170029838121	0.0579491090724549
COX6B2	-0.248936421285359	0.184496625317005
COX6C	0.0743396715304598	0.627339998026781
COX7A1	0.597937650257839	1.72885828275478e-06
COX7A2	-0.183194302709015	0.0889341056010997
COX7A2L	-0.570840992711977	0.000269442878585293
COX7B	-0.307228051530762	0.0236438642914821
COX7B2	-0.184252472116526	0.149016983809735
COX7C	-0.147990411761866	0.176062073801361
COX8A	-0.325023311262632	0.00522958855001251
COX8C	0.036525652056608	0.832064746687514
CP	0.419676761340519	0.180259215663655
CPA1	0.772228250209444	0.0347509015072566
CPA2	-0.241697022242243	0.138823006028055
CPA3	-0.519182264259983	0.200523879174945
CPA4	0.00443804335851983	0.973557983010418
CPA5	0.402530310342906	0.0344300908293809
CPA6	0.163769109422957	0.55896224944096
CPAMD8	0.0804195017729583	0.743964087905354
CPB1	-0.268315858836746	0.0508476875171646
CPB2	-0.115134868918483	0.157224534281808
CPD	0.190453331013819	0.256462348532568
CPE	0.590016838250699	0.0248757461106722
CPEB1	0.335834577602787	0.0775690190740176
CPEB1-AS1	-0.0680391665545246	0.364369183138161
CPEB2	0.203604372638127	0.096856019349509
CPEB2-DT	0.00606453790350514	0.958870225480508
CPEB3	0.238498093657478	0.00144133139261786
CPEB4	-0.454248359682648	0.000462674481322437
CPED1	0.965551416164836	0.000472500476330786
CPLANE1	0.299369363877835	0.00863384079852367
CPLANE2	0.0311520026257428	0.83363504570553
CPLX1	0.809472811271766	0.000676851678995526
CPLX2	0.237635249384632	0.0124587207556208
CPLX3	-0.0938889811120553	0.433516432061312
CPLX4	0.0697348048211888	0.353359913273712
CPN1	-0.12915883066326	0.32628954735405
CPN2	0.115505708907468	0.494424512545716
CPNE1	-0.0649899035352846	0.679688283172198
CPNE2	0.224901380907374	0.0597216657183545
CPNE3	-0.263654807551216	0.0300036335239324
CPNE4	0.408225606986879	0.00409870366413231
CPNE5	-0.409521106542233	0.0566465135184326
CPNE6	0.0327617769525155	0.859195821782545
CPNE7	-0.0920976843327583	0.854912648022001
CPNE8	0.00714167646595776	0.962446074026753
CPNE9	0.196790997704773	0.615696049933521
CPO	0.18729934601331	0.0159627364627267
CPOX	-1.2616737976732	2.95799945181889e-09
CPPED1	-0.134623984937214	0.276159965271341
CPQ	0.473177991327374	0.00367675614727978
CPS1	0.60302029652224	0.001397280261151
CPS1-IT1	0.0623945500129937	0.721395209664405
CPSF1	-0.238006562493583	0.393840778137392
CPSF2	-0.086967493984953	0.481255166024721
CPSF3	-0.471137403583651	6.4291301397165e-07
CPSF4	-0.143473770376037	0.117544888152834
CPSF4L	0.0177169325603987	0.889585268680368
CPSF6	-0.328362223566074	0.00482732426222751
CPSF7	0.22006854933311	0.0340042036238086
CPT1A	0.165467826135611	0.413406036826389
CPT1B	0.501783319528576	0.0515321101189832
CPT1C	0.339471806592688	0.0699586281476742
CPT2	-0.100293043251046	0.481310105209296
CPTP	0.467006162573282	4.28775596035337e-05
CPVL	-0.535743470787525	0.0794599339506385
CPXCR1	-0.0761116582611256	0.379894300935724
CPXM1	-0.602692312236356	0.0194614761421883
CPXM2	0.151894954998507	0.602266111512671
CPZ	-0.0101501109717201	0.989577009257837
CR1	-0.906914126191149	4.05373262880269e-06
CR1L	-1.29664665856286	2.29381578989406e-09
CR2	-0.180959670539182	0.0335045035596812
CRABP1	0.465619728008114	0.50195940068051
CRABP2	0.422491468478231	0.424334200751732
CRACD	-0.133437161935192	0.141983510715647
CRACR2A	-0.0192908027510033	0.921699003200466
CRACR2B	-0.147812810891734	0.249592563236955
CRADD	-0.0561964653414844	0.662823914444747
CRAMP1	0.148774995022564	0.190171893830972
CRAT	0.35381465602449	0.0021453630171049
CRB1	-0.223405922040095	0.0205121837543671
CRB2	0.111145138272383	0.283638007379009
CRB3	0.0747674008024886	0.659513756659909
CRBN	0.306694788614585	0.00539193792146893
CRCP	-0.0940416123359107	0.772729581830773
CRCT1	-0.171801046926813	0.177283106015918
CREB1	0.305165729240457	0.0267562896250451
CREB3	0.186609453290094	0.124095441313903
CREB3L1	0.0732369897535694	0.792082424253149
CREB3L2	-0.0606574193212044	0.567646967920364
CREB3L2-AS1	0.123497876284678	0.673866544164216
CREB3L3	0.0786381703138845	0.351948649640539
CREB3L4	0.155686917664337	0.169661474486142
CREB5	-0.114169851846519	0.619963065390391
CREBBP	0.481517954284786	0.000285214736820194
CREBL2	0.443804939917994	0.0036844517683123
CREBRF	0.401101079093761	0.0452748784165606
CREBZF	-0.0588852116422256	0.614128295391772
CREG1	0.0725804481362893	0.691994097882012
CREG2	0.0528687879540284	0.816304490027024
CRELD1	0.621143275891722	0.00271769027509027
CRELD2	-0.0149026587360375	0.930540651411542
CREM	-0.594658698534399	8.33625673195992e-05
CRH	-0.262505163618351	0.208502213498259
CRHBP	1.05651030799963	0.0115657859929194
CRHR1	0.164918528875656	0.201459758338266
CRHR2	-0.0389756069788909	0.836734325182726
CRIM1	0.336302572472097	0.0229771659237415
CRIM1-DT	0.748449022184314	2.11628152018091e-05
CRIP1	1.43080454853098	1.25491255542071e-08
CRIP2	0.826778431027165	1.16265946802807e-06
CRIP3	0.147025145512682	0.293352153323245
CRIPT	0.318116591602545	0.0108591635550125
CRISP1	0.0430827837477521	0.656454438171423
CRISP2	-0.685697930393681	3.18688688022995e-05
CRISP3	-0.841255781759006	6.6575151416821e-08
CRISPLD1	0.541499258484099	0.17553625274429
CRISPLD2	-1.14868231816338	8.63119442013537e-05
CRK	-0.0115629560551334	0.946920871567453
CRKL	-0.34600983603425	0.00120807471255826
CRLF1	0.974516056657844	0.210685430209323
CRLF2	-0.12391596842016	0.507386890006937
CRLF3	-0.278634154025001	0.0364885534974199
CRLS1	-0.683227369747387	3.21144290069423e-06
CRMP1	0.0445442462638148	0.784720821914635
CRNDE	0.737312007138504	2.12839366169039e-06
CRNKL1	-0.152723872545909	0.0860081587816416
CRNN	-0.143078711908904	0.353893239289075
CROCC	0.632314758983714	3.50238010641109e-06
CROCCP2	-0.113353585241054	0.681267492542755
CROCCP3	0.800247808099682	1.53275236823124e-05
CROT	0.24777037883988	0.183327247929309
CRP	-0.19243516848842	0.0184607737941534
CRPPA	-0.0482955712090449	0.665723778444839
CRTAC1	1.54299573203715	0.015061862453108
CRTAM	1.05010043129217	0.000113177774331596
CRTAP	0.166827428668674	0.10324158560308
CRTC1	0.494766762555546	4.36813206286466e-05
CRTC2	0.100060079166488	0.373409042272029
CRTC3	-0.407588003102196	0.00739949341209112
CRX	0.116984004125619	0.547699662380784
CRY1	-0.234680371230851	0.106565696936251
CRY2	0.75740192005815	0.00066440803083329
CRYAA	-0.361778007524667	0.000933620160064779
CRYAB	0.834329333478328	0.055087523620735
CRYBA1	-0.120180289244556	0.331153983093333
CRYBA4	-0.0350989465649558	0.916765131326131
CRYBB1	0.428240434931078	0.000362671896778884
CRYBB2	-0.008658648342319	0.985236155430519
CRYBB2P1	0.63936682640772	0.0030897192039216
CRYBB3	0.0627855877704953	0.548388174863622
CRYBG1	0.157476818763447	0.545474992150943
CRYBG2	0.0357057157154896	0.782411390873409
CRYBG3	0.623424783840766	0.00193409391027877
CRYGA	0.022422282530524	0.868276225709284
CRYGB	0.0814146122345418	0.660084102583131
CRYGC	0.18573891658418	0.228164476609269
CRYGD	-0.804091974929171	1.18501947440091e-07
CRYGN	0.525615233727244	0.0215056248537126
CRYGS	0.528761709934791	0.00795563233977294
CRYL1	0.208475927240579	0.0628519070182562
CRYM	-0.206836772986765	0.233305605998917
CRYM-AS1	0.0692140401895021	0.657449479792273
CRYZ	0.592453029937999	0.000207067322731668
CRYZL1	0.203339769881378	0.0408484431525088
CRYZL2P	0.191639187821404	0.0667273331279639
CS	-0.179275510915115	0.152484470630799
CSAD	0.64699662135798	0.00180114778686595
CSAG1	0.163776223203529	0.337912675965645
CSAG3	0.0223968820754274	0.868630088985558
CSAG4	0.192987289371542	0.0749712527856787
CSDC2	0.3518357321518	0.0710896642654541
CSDE1	0.0328234325572119	0.810408469669767
CSE1L	-0.438543414881565	3.37898326250561e-06
CSF1	-0.0121640534024294	0.945941806114814
CSF1R	1.12871155146674	7.72172691936738e-06
CSF2	0.0266924852605044	0.78751280129875
CSF2RA	-0.484159488463035	0.0624422331122406
CSF2RB	-0.120495692662093	0.155948630999277
CSF3	0.0932320567029734	0.82502572203932
CSF3R	-1.75695542315301	3.49898590385825e-09
CSGALNACT1	0.388498074768076	0.034185892108689
CSGALNACT2	-0.524203566603745	0.00963782572741693
CSH1	-0.116834603826065	0.363594270985907
CSH2	-0.00618036159598123	0.977311313333333
CSHL1	-0.062033282600118	0.770439145777615
CSK	-0.0903608063395112	0.451669145660294
CSKMT	-0.400230389646147	0.0164586234736591
CSMD1	0.119914878788962	0.122703750872213
CSMD2	-0.0561649419281434	0.655663765146894
CSMD2-AS1	0.00684066425314622	0.962446074026753
CSMD3	-0.0740225579779699	0.508375695846024
CSN1S1	0.455907233334573	0.330574956520288
CSN1S2AP	0.0318419242893118	0.721859259914497
CSN1S2BP	0.0626042932739814	0.646862415162576
CSN2	0.208296366649841	0.245773971954973
CSN3	0.0137608966751577	0.913384855497334
CSNK1A1	-0.219270504185291	0.0426018685434855
CSNK1A1L	-0.0922553925900811	0.550726665806643
CSNK1A1P1	-0.0211620835724675	0.873812664158217
CSNK1D	-0.554484413685024	2.46614329533377e-05
CSNK1E	0.0198213554388271	0.88868844689595
CSNK1G1	-0.0047315032161217	0.961506361576928
CSNK1G2	-0.34430470798806	0.00653860068138855
CSNK1G3	0.218102755296316	0.00882905249601016
CSNK2A1	-0.168019207191501	0.0972342968457351
CSNK2A2	0.0764878545745518	0.693398186931986
CSNK2B	-0.247139683125784	0.00860172479565948
CSPG4	0.509738153879395	0.00805162994005899
CSPG4P1Y	0.155727396726338	0.095560548777852
CSPG4P5	0.148184876550187	0.313216261413202
CSPG5	-0.202526870176851	0.0957635436564484
CSPP1	-0.127829078806485	0.282278938888133
CSRNP1	-0.32308411008605	0.564765063602675
CSRNP2	0.376726780426498	0.00782619158291081
CSRNP3	0.723606607476676	0.000103060880678813
CSRP1	0.109301503011567	0.37264934481085
CSRP2	1.2896641888996	0.00130791709684729
CSRP3	-0.00105270069933727	0.99816241430794
CST1	-0.0329064701822048	0.829726117674997
CST11	0.166751033505178	0.210230817230535
CST13P	0.0682481125508216	0.80541186645461
CST2	-0.345280500948793	0.0517873304709337
CST3	0.180031509203074	0.446031260893535
CST5	0.192807215692243	0.675681692002497
CST6	0.780875805785229	0.00258864390455438
CST7	-2.57844372500915	2.10125233103182e-09
CST8	0.0356674374075538	0.722489889861108
CST9	-0.158352749762878	0.226364380398585
CST9L	-0.149223847749433	0.122709366904176
CSTA	-0.627295066604736	0.0678478979133024
CSTB	0.321063627316676	0.224380837010964
CSTF1	-0.0524611842936515	0.587113814153546
CSTF2	-0.259076207495342	0.0276248263512012
CSTF2T	0.0996769085305242	0.51895550759219
CSTF3	-0.0533734074233969	0.619683020693904
CSTF3-DT	-0.116076849827484	0.53933298678108
CSTL1	-0.154741319284658	0.204737934807941
CT45A1	-0.203066251800704	0.00667127919556916
CT45A5	0.213766152837417	0.121915320776399
CT47A11	0.0513568472301422	0.624079194574031
CT55	-0.270189001199882	0.0915927291833079
CT62	-0.183844877518202	0.117244941167277
CT75	-0.00150181284306061	0.989122628741507
CT83	-0.465712966069783	0.0661844254262983
CTAG1A	0.00582597671273355	0.994256528038183
CTAG2	0.0928885003969224	0.812369943315807
CTAGE1	-0.00166344267945107	0.992399874860778
CTAGE10P	0.06776978181089	0.635758231856086
CTAGE11P	0.123541519206366	0.428783380356874
CTAGE15	0.0281468823757578	0.870162469371839
CTAGE4	0.164301668887115	0.378102278708218
CTBP1	0.0534366108971938	0.671383888306954
CTBP1-DT	0.434973292302313	0.00191988338329704
CTBP2	-0.0206052316441365	0.890029696878144
CTBS	-0.16252081656665	0.138941647007466
CTC1	0.114429612869236	0.264242070083707
CTCF	-0.124715860525631	0.271632781322815
CTCFL	0.00531707687559724	0.957856257203514
CTDNEP1	-0.0256210411640598	0.835479074066197
CTDP1	-0.31695255890191	0.00119759344866235
CTDSP1	0.28142683627517	0.00609557463085194
CTDSP2	0.340256348359947	0.00010934125690453
CTDSPL	0.501042550007424	6.88118174573936e-06
CTDSPL2	0.0335736053306128	0.802424341446656
CTF1	0.72150289224018	0.00510548433001355
CTH	-0.731093929545004	1.63015365788896e-05
CTHRC1	0.0420649114839868	0.945941806114814
CTIF	0.496492269322729	0.0050707836138808
CTLA4	-0.0847329594554713	0.675213492334253
CTNNA1	0.0442959452453024	0.667850646180066
CTNNA2	-0.0370985701322475	0.767667697057502
CTNNA3	-0.15491465113843	0.146647257987121
CTNNAL1	-0.546944383996038	0.00137147753756801
CTNNB1	0.0138075659479338	0.931007139572027
CTNNBIP1	-0.0425586531744244	0.803004319232804
CTNNBL1	-0.107415789762335	0.316099518687718
CTNND1	0.453432514807062	0.019421055151542
CTNND2	0.0267394890243686	0.937287967253907
CTNS	0.165164686687233	0.144754828890568
CTPS1	-1.31755886730337	1.4667834558797e-05
CTPS2	0.244218946157341	0.00395202412313915
CTR9	0.0434569800110882	0.732878878779434
CTRB1	0.070602021089762	0.682757024858119
CTRB2	-0.124834292329261	0.693203830182384
CTRC	-0.101172387308118	0.249072394497708
CTRL	-0.128249594482136	0.403047387757815
CTSA	-0.0504727776812519	0.692338424403938
CTSB	0.0359436670573618	0.8890693508306
CTSC	0.161103044065856	0.336976584038551
CTSD	-0.033192008586342	0.897558228097952
CTSE	-1.20875314054448	6.26172492807593e-09
CTSF	0.678390972845824	3.33790254991672e-05
CTSG	-5.13325847684179	5.46630548345318e-07
CTSH	0.106232630051759	0.694703836548917
CTSK	0.0655884184570965	0.934730674056359
CTSL	-0.825038943067431	5.91486632238144e-05
CTSL3P	0.0038043132990131	0.976460319896432
CTSLP2	-0.553581666775605	4.34084820906197e-05
CTSO	0.883137302818946	1.39542614719221e-08
CTSS	-0.376791021837498	0.150668031459845
CTSV	0.14679494242161	0.553686759007735
CTSW	0.0538112048515043	0.905002158699989
CTSZ	0.0181543148367318	0.949845089517227
CTTN	0.185279991480174	0.260715374120668
CTTNBP2	0.499016953656362	0.00485288631024302
CTTNBP2NL	-0.0128305829038595	0.914379979026266
CTU1	0.244025594394133	0.0946418203541112
CTU2	-0.256348624758109	0.020168109113393
CTXN1	-0.174710863699341	0.202749824722446
CTXN3	-0.186226067305879	0.213388019579635
CUBN	0.461275117752499	0.0178081335923227
CUEDC2	0.0127687872681523	0.932020900542762
CUL1	-0.133367709962863	0.0983849446931544
CUL2	0.174392701194614	0.362766978806887
CUL3	0.270893152154564	0.00975083270431343
CUL4A	-0.217947470486642	0.253895371038229
CUL4B	0.190187235128137	0.01692855308024
CUL5	0.411991102797977	0.000158446291493689
CUL7	0.521025886154552	6.03447999581967e-06
CUL9	0.27190256698589	0.0447999701133552
CUTA	0.0737507087694578	0.446031260893535
CUTALP	0.0331531342529789	0.923210699422912
CUTC	-0.264542066963932	0.020213870140707
CUX1	-0.0754545550921186	0.641154261276944
CUX2	0.116124135919171	0.307970307532156
CUZD1	0.211769755560023	0.335541531227837
CWC15	0.0163796079364129	0.917486954965394
CWC22	0.192638265155587	0.223666973663794
CWC25	-0.195374316629135	0.0908239929479988
CWC27	0.02505411387191	0.876560030672326
CWF19L1	-0.135721922422759	0.425274853553558
CWF19L2	0.265191354067301	0.0205320700398462
CWH43	0.00879396332398841	0.876651536154237
CX3CL1	0.541027512022517	0.0195537988419642
CX3CR1	2.22384845571221	6.595299304917e-09
CXADR	-0.319948963188937	0.115528229123223
CXCL1	-0.197015992659754	0.561149146003496
CXCL10	1.36306784627801	0.0060717529475891
CXCL11	0.871174970864202	0.00682952312420076
CXCL12	0.394502345549787	0.271488065534877
CXCL13	0.0248087547078235	0.93916594206581
CXCL14	2.0786616431971	4.33942047834121e-05
CXCL16	-0.0687424342578407	0.610920664035922
CXCL17	0.480199975743123	0.0255905648213002
CXCL2	0.807902310390173	0.28012133392529
CXCL3	0.0562696155238305	0.857244788096734
CXCL5	-0.110350234145177	0.549629576919262
CXCL6	0.0154698012280887	0.900969264444091
CXCL8	-0.117147533706681	0.845185226857163
CXCL9	1.40700984268933	0.0140086574726028
CXCR1	-1.56861122985961	1.8456281845686e-08
CXCR2	-1.24180906902058	0.000141199384715677
CXCR2P1	-0.653824028675088	0.0940911276104515
CXCR3	0.467114192750881	0.0619014912388131
CXCR4	-1.39475372294039	0.000685135679938076
CXCR5	0.330505032206163	0.0634879310855778
CXCR6	-0.0761136074107585	0.840704244017498
CXorf21	0.156244970623414	0.584075627285551
CXorf38	-0.116658697749568	0.107807699012849
CXorf40B	-0.0157039598042328	0.877872687811062
CXorf49B	0.308382264126243	0.0153656304296741
CXorf51A	-0.0146233788310832	0.904262867307003
CXorf56	0.160082191712589	0.0596784974224569
CXorf58	0.0635780222810931	0.436701868331152
CXorf65	-0.21135349010215	0.503743720275577
CXorf66	-0.166819277386696	0.0239778844310717
CXXC1	-0.0490150070479132	0.700418522779386
CXXC1P1	-0.389495540210233	0.0271103029919892
CXXC4	1.01518595086772	0.000177677170170805
CXXC5	0.516285162808266	0.00023234360556256
CYB561	0.478581717045278	0.00073871438652938
CYB561A3	0.158394099803717	0.272206352678143
CYB561D1	0.612133191052314	0.000134656199775706
CYB561D2	-0.0182868981189284	0.904070919640302
CYB5A	-0.0689043231985984	0.831055160137003
CYB5B	0.431423607346783	0.00392233060864402
CYB5D1	0.251355622940935	0.0303099584961462
CYB5D2	0.301122032755616	0.0135554944969165
CYB5R1	0.157940527508678	0.126791632168711
CYB5R2	-0.0989460116586702	0.686413814452722
CYB5R3	0.258640430324867	0.0712269317802818
CYB5R4	-0.390062903366887	0.000123025610178854
CYB5RL	0.147617779100082	0.126098795206811
CYBA	-0.362279175964463	0.0190849339987748
CYBB	-0.0105899349522574	0.972713838069787
CYBC1	-0.238200535392311	0.0205232337786326
CYBRD1	0.417622220223956	0.00653860068138855
CYC1	-0.627244471746975	1.05608892077659e-05
CYCS	-0.959418206648163	0.000409617276370382
CYCSP52	-0.0247745801974384	0.813482982394438
CYFIP1	0.356196063673954	0.0242827432598444
CYFIP2	-0.00778192004453615	0.982587317519507
CYGB	0.254124738191368	0.0525133175563916
CYHR1	0.372518885207384	0.00581313365389373
CYLC1	0.0251503522080796	0.847196394002439
CYLC2	0.033489063113544	0.782515732252896
CYLD	0.262453991737488	0.0121100646245309
CYMP	0.331387900997281	0.00419267379546961
CYMP-AS1	-0.0408028928893369	0.681694914642738
CYP11A1	0.196455875096362	0.275541395584668
CYP11B1	0.0585567059414105	0.706679803978671
CYP11B2	-0.104075694312772	0.222177208071872
CYP17A1	0.272043282238638	0.178695625163323
CYP19A1	-0.0636999567866372	0.38953710096125
CYP1A1	0.00548028490842078	0.979278186583165
CYP1A2	0.057384721562336	0.711972910196414
CYP1B1	-0.116216322013289	0.633779083991478
CYP1B1-AS1	0.0651120364052638	0.722489889861108
CYP20A1	0.233287911922561	0.0205457467471366
CYP21A2	0.0930534351839327	0.402235839037533
CYP24A1	-0.0388976282672049	0.874752272456906
CYP26A1	-1.17080447523863	0.0336595277483527
CYP26B1	-0.332807106007269	0.103865878620316
CYP26C1	-0.0922967187002524	0.269799663179651
