ID	OA.Subchondral.bone.from.medial.tibialvsOA.Subchondral.bone.from.lateral.tibial_logFC	OA.Subchondral.bone.from.medial.tibialvsOA.Subchondral.bone.from.lateral.tibial_padjFilter
FCN3	0.0661205910381781	0.404015592516263
FCRL1	-0.356832668298707	0.00274684053659863
FCRL2	-0.351161426318807	0.000175480021321201
FCRL3	-0.370188450438127	0.000605347301482746
FCRL4	0.0531767863286712	0.189353437824002
FCRL5	-0.133023283931316	0.274306811760875
FCRL6	-0.533504697046247	6.27353218599762e-05
FCRLA	-0.136322419773512	0.13558638422887
FCRLB	0.127624959863738	0.00422457957066816
FCSK	-0.17150369568672	0.00599038240245695
FDCSP	0.0572162727571666	0.374832345327091
FDFT1	-0.373294894673126	2.56227840230311e-07
FDPS	0.119225758445765	0.00654387760468461
FDPSP2	0.0276473677009914	0.787683635279559
FDX1	-0.413550454631171	9.74654601243321e-06
FDX2	0.155874425232794	0.00611083738785281
FDXACB1	0.0521869158868373	0.584323577583542
FDXR	0.240510341437091	0.0264176519604985
FECH	0.0643511905257412	0.475230305552293
FEM1A	0.0821999143062824	0.525671189261511
FEM1B	0.189352631274078	0.0129242033442768
FEM1C	-0.0639221941453858	0.401923249233045
FEN1	0.415829447817106	0.000183754079930949
FER	-0.31139247420557	1.42478012925172e-06
FER1L4	-0.395527234115447	0.000139841571455363
FER1L5	0.0596679842685273	0.465873084432599
FER1L6	0.0589397759852925	0.439297410570392
FER1L6-AS1	0.045712533934263	0.723036124763236
FER1L6-AS2	-0.881702091087602	1.56560335063993e-08
FERD3L	0.128383191493783	0.0288544282649243
FERMT1	0.225782298208972	0.011383365814344
FERMT2	-0.655553752203414	1.71427454577517e-06
FERMT3	-0.00657926334232073	0.95615045466302
FES	-0.0409385125354547	0.621796076413798
FETUB	0.0212433228663338	0.75163871463692
FEV	0.157001159300244	0.0153175789468979
FEZ1	0.47276178566397	5.98490172161526e-07
FEZ2	-0.025275743766036	0.803495533037172
FEZF1	0.0870266176641721	0.0798969134192575
FEZF1-AS1	0.180447643342584	0.0210703331879863
FEZF2	-0.00257695683928549	0.966002794636751
FFAR1	-0.215351561631683	0.0116272561421153
FFAR2	-0.309964886329457	0.00448420381088768
FFAR3	-0.0566715501333004	0.83248605724001
FFAR4	-0.499975676855664	0.000293540256410332
FGA	0.138957232018331	0.014266482542407
FGB	0.00314693358349771	0.954656865739815
FGD1	0.211353194168916	0.00388828703065074
FGD2	-0.393407475502473	2.13187604013916e-06
FGD3	0.527892793631967	0.000104629932389055
FGD4	-0.964593918434785	4.35030572040257e-08
FGD5	-0.31963791324034	0.000992542190806636
FGD5P1	-0.109569945595138	0.0793647205697969
FGD6	0.244801718569683	0.00632360144550043
FGF1	-0.334723551336824	0.00316414640415035
FGF10	0.126176919751875	0.406076759179839
FGF11	0.669805142512677	1.98929468860257e-09
FGF12	-0.0569113218083146	0.541058997485844
FGF13	-1.31496014774148	7.13306461683725e-11
FGF13-AS1	-1.10503918964775	2.1400149346092e-10
FGF14	-0.076971194371156	0.266167844810544
FGF14-AS2	-0.780617966155212	2.15780621495249e-05
FGF14-IT1	0.0584596348350699	0.599584304148278
FGF16	0.0860905885076422	0.35917894771443
FGF17	-0.00608696106227846	0.976030897236659
FGF18	0.225288668480328	0.000242085841620397
FGF19	-0.00293236752103621	0.972209824230002
FGF2	-0.57308711014086	0.000116426104180229
FGF20	0.0482204410800051	0.35676482108527
FGF21	-0.052623685603252	0.405919263239365
FGF22	0.0193988536186271	0.791554052922024
FGF23	-1.6238013405197	3.16264817934669e-06
FGF3	-0.115425348499269	0.159340523046493
FGF4	8.0386995803039e-05	0.99932648925447
FGF5	0.119803909320137	0.26528033784531
FGF6	-0.0135013576062706	0.821240636243444
FGF7	-0.681831960042024	0.00129530177364358
FGF7P3	0.014319094084815	0.927460745333746
FGF7P6	0.364635345821016	0.0681703021003436
FGF8	-0.137843292591582	0.125292582640142
FGF9	-0.240362284575559	0.0464318782105348
FGFBP1	0.0341149015161255	0.569207551343314
FGFBP2	0.214017804949551	0.491951973659777
FGFBP3	-0.215135838704271	0.00307452498802168
FGFR1	0.214558352588746	0.0263986776874517
FGFR1OP	0.38161923164531	1.19410951608915e-05
FGFR1OP2	0.211312990727595	0.00173641357875778
FGFR2	0.480862331005309	0.0011270915878703
FGFR3	0.90328275743345	7.03567891976918e-08
FGFR4	0.182701194306407	0.0146941795414031
FGFRL1	-0.292439898589803	0.0368302651379852
FGG	-0.0394099075628302	0.615172195440169
FGGY	0.278312816168055	0.0204479115791596
FGL1	0.26101827542521	0.0923666546740847
FGL2	-0.698590594001489	7.0557444843342e-05
FGR	-0.282134542995262	0.080018615274277
FH	0.0924532493567849	0.155695132727995
FHAD1	0.0445078522631919	0.592809119428314
FHDC1	-0.083791434223353	0.371645944109686
FHIT	0.0843438673454502	0.370444249890371
FHL1	-0.655595921371827	3.96737792604091e-06
FHL2	-0.0489713984341549	0.728626468968623
FHL3	0.323331584534717	1.36589973359958e-05
FHL5	0.118767265458994	0.121582634467791
FHOD1	0.409408469432996	3.21467637244795e-07
FHOD3	0.991683860091729	1.39497670789929e-09
FIBCD1	0.113067670968082	0.0447299211602877
FIBIN	0.746968788249267	0.000631172178860907
FIBP	0.481622805462136	1.3926513334666e-06
FICD	-0.100432110826267	0.246551537561066
FIG4	-0.16955702867485	0.0228493603383811
FIGLA	0.039047641619633	0.636443693553097
FIGN	-0.520124281444448	3.12892972926981e-08
FIGNL1	0.203840623363063	0.0394218824798059
FIGNL2	0.158862968496775	0.132004817177134
FILIP1	-0.118190950733444	0.134190125942181
FILIP1L	0.201237558363104	0.00890636587132786
FILNC1	-0.560241445018936	0.000167555514024963
FIP1L1	0.107505181945189	0.0658971860910981
FIRRE	-0.00191040391176145	0.97664426626914
FIS1	-0.0315333009899224	0.678435743558291
FITM1	-0.0259305276307842	0.738481759237238
FITM2	-0.0174570022359966	0.808859321563558
FIZ1	-0.043962249882858	0.574877755718417
FJX1	0.4578690132587	0.000819800084139346
FKBP10	1.73934035124539	1.14104791417988e-07
FKBP11	1.02754999248816	5.4540531825945e-07
FKBP14	0.833351289196578	2.0108449719112e-08
FKBP15	0.101113514542908	0.243876047517272
FKBP1A	-0.0396855502632469	0.640204176579007
FKBP1B	0.416133011552438	5.85327301365817e-06
FKBP2	0.0161622999514588	0.855039804783348
FKBP3	0.112807355924621	0.0722988186486942
FKBP4	0.127891565522097	0.0919591086871403
FKBP5	-0.305565416997698	0.318944588604147
FKBP6	-0.0327704710222916	0.6345627845686
FKBP7	1.38022526323093	1.48747875532016e-10
FKBP8	-0.162596579856702	0.0806903591627964
FKBP9	0.122004565265192	0.00289721362333195
FKBPL	0.203579710275849	0.0029210249681318
FKRP	-0.0380231185571311	0.487131418605268
FKSG29	-0.026123671127344	0.64022611481382
FKTN	-0.023236641956597	0.662568830761132
FLACC1	0.0529545684662116	0.367656020156473
FLAD1	-0.102242235520251	0.0526960599189913
FLCN	-0.212771120150052	0.000432214649613351
FLG	0.0445464844141608	0.324329839858518
FLG-AS1	0.0606750539473477	0.36997938332663
FLG2	-0.0562536026645946	0.332047271482844
FLI1	-0.0961064031957832	0.191978405921632
FLII	-0.247841056546564	2.88967309037525e-05
FLJ12825	0.457166718476989	0.000101805464846857
FLJ13224	0.0696884707571286	0.261266271160512
FLJ16779	-0.0853423923696264	0.414980846196106
FLJ20712	-0.011290164120525	0.836190283933461
FLJ25758	0.0580944892052333	0.402882592450592
FLJ30679	-0.051693312574093	0.421037629444153
FLJ31104	-0.362578180040237	2.15947251384439e-06
FLJ31356	-0.0250764626206683	0.830561023733214
FLJ32255	-0.118808985823732	0.256354099783068
FLJ33534	-0.0325917957336737	0.657401658433433
FLJ34503	-0.549687207012117	1.55640170884696e-07
FLJ36000	0.0546174566826139	0.588874773045949
FLJ37201	-0.0546985171909258	0.347613883154973
FLJ37453	-0.0309154740770747	0.732082761092326
FLJ38576	0.00346813211849639	0.959886789994818
FLJ39095	0.0141019718196107	0.856729927506708
FLJ40194	-0.0600754908759544	0.35847416166701
FLJ40288	-0.0496223010601957	0.600979194273084
FLJ42102	-0.0451338640293901	0.393498886660114
FLJ42351	0.0558992415882313	0.244210306548929
FLJ42393	-0.289663924954683	0.0303390178519428
FLJ42627	-0.053088474610826	0.424078642382803
FLJ42969	-0.164464774499476	0.137962991838439
FLJ43315	-0.674600983668007	1.21219886647083e-09
FLJ44635	0.00514666597684155	0.938143091589027
FLJ46284	-0.0241217384421226	0.756717271537933
FLJ46875	0.0433066402367182	0.744588274020173
FLJ46906	-0.450671800952543	0.00141294788907443
FLNA	0.198180040147813	0.0292463309982082
FLNB	-0.557190322658828	2.32227634027948e-06
FLNC	-0.181172042851123	0.0468773910115843
FLOT1	-0.0180481292229864	0.803531145456714
FLOT2	-0.542061891772859	1.75041669410167e-08
FLRT1	0.069984040659393	0.177937265728073
FLRT2	-0.178486510485552	0.110057319939416
FLRT3	0.760671923210495	0.00390363538926978
FLT1	-0.0322038971047416	0.793389763950176
FLT3	-0.0844312904235762	0.556593852056415
FLT3LG	-0.219006121053178	0.00546830464793354
FLT4	-0.0377283574369827	0.666216010936267
FLVCR1	0.0874119419813244	0.396558118433944
FLVCR1-DT	0.0715197200340425	0.659206694675877
FLVCR2	0.242054860525687	0.00818724967889205
FLYWCH1	-0.578782274818208	1.28388071380981e-09
FLYWCH2	0.264836404506505	0.000995510601597028
FMC1	-0.213507818294881	0.00796634505118656
FMN1	0.0569849393133275	0.434976726645479
FMN2	-0.0265751551473317	0.757297391179615
FMNL1	-0.421874810703954	8.01253073427775e-05
FMNL2	-0.126403996618714	0.0874407391909334
FMNL3	0.275453441963506	1.55473099974177e-05
FMO1	0.0459845824504317	0.738563986894308
FMO2	-2.64462831674279	2.14374357137563e-08
FMO3	-1.16750368073909	6.7212041364098e-05
FMO4	-0.13667891854071	0.196951688734059
FMO5	-0.066123622525204	0.32537625478815
FMO6P	-0.218270386026962	0.0530564405649959
FMO9P	-0.0425934828025714	0.572988672443427
FMOD	0.617636790572604	0.00134142093034655
FMR1	-0.180296361940952	0.000613307338541608
FMR1-AS1	-0.239843911221508	0.00357052925978243
FMR1NB	0.571428713408911	0.0204956517464143
FN1	1.10949493576649	1.98205990450182e-07
FN3K	0.200287648564135	0.00584874869394328
FN3KRP	-0.281997698771287	0.00580248255153769
FNBP1	-0.65665876184616	6.20618244066354e-09
FNBP1L	-0.429625161346699	1.25695908718885e-05
FNBP4	-0.173163701583576	0.08764877809132
FNDC1	1.88339557393873	9.97432948872164e-09
FNDC11	-0.238548060164073	0.0054958943302019
FNDC3A	-0.0332652623796843	0.649473068557201
FNDC3B	0.130596305416214	0.071080341561196
FNDC4	0.360206353140422	0.00228421046134242
FNDC5	0.323499069093169	0.00183735102833084
FNDC7	0.0258059324600168	0.721174535664053
FNDC8	0.00807568495301947	0.85133890188938
FNDC9	-0.0495726467065545	0.555417502043658
FNIP1	-0.134009211563509	0.0845847515457214
FNIP2	-0.445842670097569	4.6241822137663e-07
FNTA	-0.0944527723480455	0.0618470935010642
FNTB	0.0457997032571118	0.577192784809566
FOCAD	0.490073296973916	4.07978680977134e-07
FOLH1	0.447229550342486	0.00102929585230392
FOLH1B	0.65448630308643	0.00341637704163415
FOLR1	0.104396674262723	0.31403684162302
FOLR2	-0.437487761173074	0.002784750609409
FOLR3	-0.0480849532602612	0.847677574995725
FOPNL	-0.053616100120724	0.40002383879833
FOS	-2.92469473965494	1.32909365694049e-05
FOSB	-3.19717502211296	0.000150642521392603
FOSL1	0.211833034636318	0.00992081180229615
FOSL2	0.411957266003251	0.0358687143777359
FOXA1	-0.0740834245774371	0.107828893085684
FOXA2	-0.0197973587636042	0.922132786160827
FOXA3	0.0701947670071847	0.408992534613155
FOXB1	0.100406345871088	0.540117440926583
FOXB2	0.0342830953020563	0.687352091994722
FOXC1	-0.467996043751473	1.10089389675635e-05
FOXC2	0.483047154157606	0.00115713031261269
FOXD1	0.104016614021985	0.333225382060364
FOXD2	-0.263318081572021	0.00565838441850743
FOXD2-AS1	-0.176479102994286	0.0143374330816859
FOXD3	0.139009232679496	0.130195872539686
FOXD4	0.00602330720250688	0.955265080263273
FOXD4L4	0.0483228102849136	0.40329505764319
FOXE1	-0.0154716313955969	0.827356172126795
FOXE3	0.102919145915704	0.110169665146959
FOXF1	0.0474703122909981	0.410628524205032
FOXF2	0.185802362819392	0.00384918757053181
FOXG1	-0.0977110550731135	0.273766990742527
FOXH1	0.28562575268683	0.0103881374386971
FOXI1	-0.0871314776396712	0.44667950977942
FOXI2	0.250836472744988	0.00807624555543562
FOXI3	0.0768825040826453	0.523992066055746
FOXJ1	-0.0636264796411332	0.380918810912339
FOXJ2	-0.231575558800545	0.00217999467391111
FOXJ3	-0.413411669182869	1.69689083755029e-08
FOXK1	-0.258607743983534	0.00443124686542878
FOXK2	0.133473975673931	0.0717395881798119
FOXL1	0.472701566358653	1.55675561611714e-05
FOXL2	0.0526657886737674	0.287977158536825
FOXL2NB	0.0656256669015072	0.191476507561361
FOXM1	0.598456282316922	4.0877480675842e-07
FOXN1	0.00115832722043585	0.984945857871512
FOXN2	-0.519896273059828	1.96577513422599e-06
FOXN3	-0.0607585563994046	0.453072510860873
FOXN3-AS1	-0.169281780933462	0.0623482955225206
FOXN3-AS2	-0.00871005147601434	0.962250613025415
FOXN4	-0.0762803038691429	0.122508400270025
FOXO1	-0.568718327085218	2.15862933721065e-07
FOXO3	-0.500415294547759	9.99861813515306e-07
FOXO4	-0.416701291470333	2.1184274458046e-06
FOXP1	0.212553190886418	0.000912377317455813
FOXP2	-0.593568761347091	1.01349201044458e-05
FOXP3	0.0480463309361969	0.333517541736653
FOXP4	-0.23838285793498	0.000119855193339869
FOXQ1	0.333605950261719	0.0183749463552633
FOXR1	0.0632567670242663	0.132888293637752
FOXR2	0.0345734158937212	0.685501484609727
FOXRED1	-0.194872156858087	0.00892964706474327
FOXRED2	-0.0905456359063983	0.0596408814432295
FOXS1	0.672560111155667	0.00340864147270214
FPGS	0.0188266807766997	0.807131999322178
FPGT	0.162538902074932	0.00745476272429519
FPGT-TNNI3K	-0.142296787307038	0.0140835017966581
FPR1	-0.442145837590425	0.121788440185494
FPR2	-0.0297786654008156	0.819126811030441
FPR3	0.171481676054107	0.226496051214806
FRA10AC1	-0.28735882225943	1.51843206319717e-06
FRAS1	0.39497252798694	0.0140135624587382
FRAT1	-0.171318562381058	0.00756337576763005
FRAT2	0.0786811044707747	0.34306843718245
FREM1	-1.75611553796664	1.73096551671746e-09
FREM2	0.0947677031696701	0.11208857346716
FREM3	0.000458175062009403	0.992580228855978
FRG1	-0.0393082619601248	0.758014961709935
FRG1-DT	0.114432909851526	0.0927428455405796
FRG1BP	-0.145456879829386	0.192377374088889
FRG1CP	0.0167539019451919	0.915796947840398
FRG1JP	-0.322970872009741	0.201022753869908
FRG2	0.102429233531685	0.323413002300615
FRG2B	0.131567097130268	0.0384699019186878
FRG2C	-0.0535222525126429	0.213985358367371
FRG2DP	0.019785019722427	0.827670539410078
FRK	0.0948404107849887	0.0844821392068458
FRMD1	-0.144386060192822	0.256405363882491
FRMD3	-0.1535981281426	0.182356544717349
FRMD4A	-0.458114456652702	3.1429285812937e-08
FRMD4B	0.142519783190224	0.10759167826452
FRMD5	0.0437639648733734	0.45519279846458
FRMD6	1.23078294445536	2.62896612274022e-10
FRMD7	0.49985770835061	0.00275870911277537
FRMD8	0.0254253108049678	0.770149816833415
FRMPD1	0.0536006967286093	0.396460144784317
FRMPD2	0.0268796472653836	0.728835804270242
FRMPD4	0.829779101111193	2.5549596612306e-08
FRRS1	0.352001387136606	0.0013238699835994
FRRS1L	0.0532758431199252	0.353134458477111
FRS2	-0.177855377640183	0.0011378744542198
FRS3	-0.16948704297349	0.0112439553579186
FRY	-0.360660534389031	1.41038438465984e-07
FRYL	-0.0495500166746226	0.522925497641819
FRZB	-1.80285666204922	3.82811629525616e-10
FSBP	0.154743930215098	0.15881806671716
FSCB	0.0379222889899395	0.540027382411263
FSCN1	0.142826067158285	0.219140256624469
FSCN2	0.235707494184267	0.111410109193452
FSCN3	-0.0151566580702545	0.864666512688911
FSD1	0.0774943752006685	0.557646905561977
FSD1L	0.0984105565847599	0.00900835389625643
FSD2	-0.0444118709843	0.604848443086597
FSHB	0.0981435750191668	0.200933520206131
FSHR	-0.0428059270705186	0.316636022695977
FSIP1	0.112425744628795	0.0434815025980841
FSIP2	0.0314210282285448	0.575912080414125
FST	-0.516771660086784	0.00304089747074686
FSTL1	0.373447492579261	1.43212091804225e-05
FSTL3	-0.66522472734734	0.000178266035827286
FSTL4	0.202778684398773	0.00633150249707644
FSTL5	0.181429164990895	0.000656464943790615
FTCD	0.169195582799508	0.0769367590725292
FTCDNL1	0.311551780227628	0.0814569465002439
FTH1	-0.363459119661758	7.10198215261204e-05
FTHL17	-0.277042770717147	0.000408943641111246
FTL	-0.0381597322301204	0.704778848893996
FTLP10	0.0228176760196988	0.721112930734116
FTMT	0.293045796831038	0.0442120201438126
FTO	0.442141937209334	0.0127784439244819
FTSJ1	0.250123770479036	0.000894811419961339
FTSJ3	0.0921183465649928	0.297027627603939
FUBP1	0.222644669238436	0.000638110798771023
FUBP3	-0.0211375582966316	0.750747512183369
FUCA1	0.0148085659199211	0.916429011236953
FUCA2	0.367720613638314	2.75886398470744e-06
FUNDC1	0.383780371322356	9.7708700708854e-07
FUNDC2	-0.0563848002394387	0.446323904202939
FUNDC2P2	0.0321499712816404	0.706940179077977
FUOM	0.0926649445942669	0.35245692765806
FURIN	0.108617810908006	0.324426425000874
FUS	-0.0520209108450072	0.698707657483273
FUT1	-0.339408901146452	0.0662851714665297
FUT10	-0.0996974796609447	0.147877303278154
FUT11	0.26184250013752	5.18196070024467e-06
FUT2	-0.0969641955271294	0.125433135589615
FUT3	-0.0836130686966543	0.103192587449346
FUT4	-0.0132120496877857	0.922581716019991
FUT5	-0.206170890641668	0.0357641358388289
FUT6	-0.0908527583460295	0.062548645533239
FUT7	-0.0502633117600197	0.788008366942701
FUT8	0.531462309173023	2.41867833740392e-08
FUT8-AS1	0.0662043775711938	0.550974499619878
FUT9	0.0339414848033019	0.426781904983079
FUZ	-0.078617258494738	0.270390371311206
FXN	0.115547679481134	0.0441260133195475
FXR1	0.115354294910116	0.024782213809193
FXR2	-0.278233845661573	0.000522869773365648
FXYD1	-0.67980959599163	1.72044970234494e-05
FXYD2	-0.0100184440781472	0.910211265954585
FXYD3	-0.0205004883887252	0.759597802965944
FXYD4	0.126633960116965	0.0138009783555052
FXYD5	0.129330489178423	0.014110823390531
FXYD6	0.702525097147475	2.87954697040487e-06
FXYD7	-0.100389818445032	0.195958866287494
FYB1	-0.41425082268273	0.00530894268835752
FYB2	-0.386149816148797	0.000609719235217469
FYCO1	-0.449631240326253	5.48478973716312e-07
FYN	0.372727804586606	0.000391493431945765
FYTTD1	0.268328805371095	5.90990646522265e-06
FZD1	0.847055602129583	9.9024741899837e-08
FZD10	1.72110800474541	2.24822179724665e-10
FZD2	0.104021934137455	0.290444477325979
FZD3	-0.0683791271753762	0.593518655925354
FZD4	-1.5979059659166	1.04465928639517e-09
FZD5	-0.539076614902653	4.75789125881413e-05
FZD6	0.0942203075976025	0.296855387953989
FZD7	-0.0335489971933072	0.800157236785757
FZD8	-0.671876645938676	0.000187185151156583
FZD9	-0.0850135649740427	0.599304459848588
FZR1	0.127858614189057	0.0252965427191279
G0S2	-2.98521212616091	6.57213611826784e-07
G2E3	0.126631554102608	0.0358763721099864
G3BP1	0.318620004445069	5.87980683593863e-06
G3BP2	0.12029961563892	0.230138499313941
G6PC	0.234915114807878	0.00162797541707776
G6PC2	0.0384227492956901	0.69888823453806
G6PC3	-0.0242726208829076	0.772154082775371
G6PD	-0.286185218584448	0.0177812464178347
GAA	0.0888487774683036	0.386036455082229
GAB1	0.142390929235383	0.0659052425337121
GAB2	-1.00961426428699	1.57004750362554e-11
GAB3	-0.477976374012867	2.09759308806911e-06
GAB4	-0.0785266832219556	0.131774578523301
GABARAP	0.144664251123638	0.0163480079609436
GABARAPL1	-0.348662952379641	2.18435269372988e-05
GABARAPL2	0.0184935094357392	0.841058657847051
GABBR1	0.0702498389182935	0.45879209199468
GABBR2	-0.0898964223381959	0.499908558875583
GABPA	0.168742303922732	0.0204943521046462
GABPB1	0.230843839950317	2.25433497423133e-05
GABPB1-AS1	-0.396912678735834	0.0190345071630174
GABPB1-IT1	-0.387343060529884	1.20596888350738e-07
GABPB2	-0.278346480328468	0.000244733599042883
GABRA1	0.404915629195388	8.38056420135503e-05
GABRA2	-0.586311571342603	6.82463350534612e-05
GABRA3	-0.0110551609003906	0.908536441147787
GABRA4	-0.0314003453044043	0.685036401852026
GABRA5	-0.092636674657526	0.321866881627357
GABRA6	0.242045835887819	1.8297690135344e-06
GABRB1	0.192593509755776	0.0472594466781763
GABRB2	0.86989943245686	6.27983479893318e-07
GABRB3	-0.0540032202525946	0.361344221482884
GABRD	0.450993774964397	1.49980457665329e-05
GABRE	-1.58341707708677	3.0883424586672e-08
GABRG1	-0.119337171736382	0.192211578049615
GABRG2	0.131012388563489	0.248764074100919
GABRG3	0.0112553622270095	0.934955993763454
GABRP	-0.128132867930219	0.562065355142569
GABRQ	0.0979038416706253	0.0485276949139611
GABRR1	0.0503484637634131	0.496118939725711
GABRR2	0.0419999724866198	0.358914047221576
GABRR3	-0.0320580137749022	0.668946199807311
GAD1	-0.00724686576198508	0.943261745627378
GAD2	0.107047453416445	0.0305747120071164
GADD45A	-0.157731711529783	0.331213610770836
GADD45B	-0.661290589383338	0.0478317777604635
GADD45G	-0.0249346021760868	0.913756504263565
GADD45GIP1	0.190478711783999	0.0203941055382733
GADL1	0.425151496226726	0.000205859959665378
GAGE7	-0.0258789293452324	0.743192424826097
GAK	-0.383407454960976	1.48586178648402e-08
GAL	-0.0216110659139748	0.904657098994575
GAL3ST1	-0.300339258259527	0.00913505960246258
GAL3ST2	0.284038219945979	0.0131164448890353
GAL3ST3	-0.00789925564367699	0.94247847064739
GAL3ST4	0.270274403615001	1.61444420390366e-05
GALC	-0.0598802805944594	0.330956694335038
GALE	0.229515032033058	0.0110867593131059
GALK1	0.367554349686953	2.48537107858117e-06
GALK2	0.147916906907735	0.00709684282792735
GALM	0.197588673303029	0.00590765987626927
GALNS	0.495178415580657	7.95625992929934e-07
GALNT1	0.912269927880144	8.13074717367773e-11
GALNT10	0.346251822614564	0.00277710214332619
GALNT11	0.0386195515276224	0.615025428403022
GALNT12	0.0946464157420914	0.344956328932173
GALNT13	-0.0304052272185569	0.650180133094693
GALNT14	1.83947003108212	1.63687805577686e-08
GALNT15	-1.12509223249947	1.88752895338117e-06
GALNT16	-0.0527740122768279	0.774440360877685
GALNT17	0.211114227514395	0.0395973881588026
GALNT18	0.22975478226655	0.0845847515457214
GALNT2	-0.0656682024339403	0.538388053121215
GALNT3	0.547535575856461	6.49210715673511e-05
GALNT4	-0.0723776099991076	0.280316778267849
GALNT5	1.51045414689128	1.93488645027538e-11
GALNT6	0.466380359287687	0.00103226083065243
GALNT7	0.344702253714502	0.000129529301658556
GALNT8	0.185759749125109	0.163478462817192
GALNT9	0.544485956144841	0.000729211105882244
GALNTL5	-0.0738422257533591	0.353356214319306
GALNTL6	-0.0475684001934269	0.232528502137866
GALP	0.0988437247826575	0.44788988170488
GALR1	0.0963870647295302	0.160722642560127
GALR2	-0.169268954982274	0.0949356159630742
GALR3	-0.00981359702037565	0.930827094849729
GALT	-0.26084131029857	0.00346869856375631
GAMT	0.0573581419689759	0.576807415809325
GAN	0.0181650416362711	0.874509253061054
GANAB	0.208508419662987	0.00411067382594632
GANC	-0.180133931795922	0.000471665638276161
GAP43	1.29731716232395	1.25709198975072e-08
GAPDH	0.865663277663977	1.06840432169615e-08
GAPDHS	0.122030436825362	0.0988203511476055
GAPT	-0.115183364642227	0.150949275837896
GAPVD1	-0.103050527155593	0.0859532246776145
GAR1	0.223722423552049	0.000203360197823135
GAREM1	-0.472900266463267	5.70678429802687e-06
GAREM2	0.262299138630933	0.00198206366800902
GARNL3	-0.112934986310393	0.157711499205338
GARS-DT	-0.268598390188258	0.00759354371007409
GARS1	0.667892317788802	3.82955507528015e-07
GART	0.080110005781485	0.150230893621909
GAS1	0.528099094597154	0.000476119234958379
GAS2	-0.3086903498382	8.55943007465684e-05
GAS2L1	0.248352539126786	0.00140195826849376
GAS2L1P2	0.31353445265381	0.00131377130586846
GAS2L2	0.0289354559307391	0.573705812613853
GAS2L3	0.0454646817573865	0.62159156487101
GAS5	0.343260279361379	0.000113702530406658
GAS6	-0.246781090311581	0.0386681065385186
GAS6-AS1	-0.312019121574137	4.16804785033102e-05
GAS7	0.155076383308055	0.166990525526089
GAS8	-0.373447067495345	0.00263514786640362
GAS8-AS1	-0.0577462166586455	0.477433693986863
GASK1A	0.484814556400444	8.261895477456e-05
GASK1B	0.0434038066014146	0.757143478498991
GAST	0.24893786499492	0.313370948635783
GATA1	0.0423315143523189	0.819083932067206
GATA2	-0.0106089836164216	0.945213544017228
GATA2-AS1	-0.565285004378399	0.000233222364883916
GATA3	-0.51379005451758	2.25892904490639e-07
GATA3-AS1	0.122811984505155	0.0255651594960878
GATA4	-0.0040303181373833	0.94303706199997
GATA5	0.0150664762841632	0.817923220778302
GATA6	-0.262052958711558	0.144864254709895
GATA6-AS1	-0.204351381935831	0.00200664568711179
GATAD1	-0.359861825883922	1.01820399167039e-05
GATAD2A	0.0136195385356306	0.846151251878185
GATAD2B	-0.378410385086877	0.000199470218046512
GATB	-0.111001944321917	0.117461777229514
GATC	0.0751799941318234	0.347160081863648
GATD1	-0.139548298793816	0.0477524716009046
GATD3A	-0.0710715626888927	0.223502130669326
GATM	-0.901005291935913	1.15642645874599e-08
GBA	0.313358856508065	0.000169792483946448
GBA2	-0.259921246102731	0.000602239996448081
GBA3	-0.0792949780347145	0.530943415821733
GBAP1	0.23093755688701	0.000875870587814374
GBE1	0.238908370712251	0.0143038292162497
GBF1	-0.114905911925067	0.269194465266931
GBGT1	0.249341127663948	0.00238605754170451
GBP1	-0.44218598278667	0.0140505391941458
GBP1P1	-0.215177035989993	0.0187257219983235
GBP2	-0.165976578475828	0.202190203125116
GBP3	-0.0957590916724147	0.614284633465008
GBP4	-0.587886001873448	0.000107448087661552
GBP5	-0.65448861469253	0.00199074031846786
GBP6	0.188432122621444	0.0658140234677512
GBP7	-0.100487937653642	0.1325779434457
GBX1	0.0453077591613429	0.4709249282832
GBX2	0.0271534092916985	0.749175712932815
GC	-0.131565522780756	0.0709719950487114
GCA	-0.398011386149033	0.00177488629672288
GCAT	0.486750026368016	6.50603735246799e-05
GCC1	-0.34371620508113	0.416095435295725
GCC2	-0.0621678275605326	0.572029933388006
GCC2-AS1	-0.0404049475525348	0.691322027868861
GCDH	-0.345770345277609	1.37565340199842e-05
GCFC2	-0.0674012381515112	0.311023674761396
GCG	0.0392830191544302	0.491055636458223
GCGR	0.124221750413378	0.0274331607100785
GCH1	-0.143508174696463	0.0388291685361144
GCHFR	-0.275507509801503	0.00123280011458665
GCK	0.561649741218474	1.50093131801552e-07
GCKR	0.115390457383397	0.00256451972407507
GCLC	-0.570208402990342	1.20661306238797e-06
GCLM	-0.307937467107344	0.0586643027986928
GCM1	0.258311698254266	0.000422087820715137
GCM2	-0.083583605963363	0.16923221086127
GCN1	-0.167516155594587	0.00580381691608681
GCNA	-0.276765425557151	0.0112921572705001
GCNT1	-0.138726736235167	0.23190240640478
GCNT2	0.00960109999987946	0.862550022983848
GCNT3	0.0526918131545875	0.515311236295601
GCNT4	-0.0686487301975305	0.168085955595875
GCNT7	-0.0341101904453858	0.636443693553097
GCOM1	-0.102766950871393	0.168085955595875
