gene_name	Injured_C57BL_6_2_weeks_post_injuryvsUninjured_C57BL_6_2_weeks_post_injury_log2FoldChange	Injured_C57BL_6_2_weeks_post_injuryvsUninjured_C57BL_6_2_weeks_post_injury_padj
Klk1b11	-0.0088689807925445	NA
Olfr1112	0	NA
2510039O18Rik	-0.0543688599665808	0.900907954228299
Hs3st5	0.0172243296686958	0.998496350208021
Zfp758	-0.0648929103817316	0.854658153426596
Bod1	0.112920152773319	0.821656795107117
Lingo4	0.230297159284365	NA
Gm8385	NA	NA
Foxe3	0	NA
Zfp488	-0.00364928740854632	0.996390067135602
Znrf4	NA	NA
Tram1l1	-0.18220071324326	NA
Rps2	-0.0270990031699082	0.981405675582465
Ackr2	0.70088553630669	0.44521152861746
Olfr779	NA	NA
Obox3-ps8	NA	NA
Prop1	-0.0572522517923798	NA
Dact1	0.432794682200107	0.111204034631127
Tceal3	0.223818564853256	0.622227171673205
9930012K11Rik	-0.160786427061762	0.81982254956009
Tex38	-0.0555986009351273	NA
Olfr1302	NA	NA
Rasip1	0.198090897568688	0.543453288356777
Cage1	0.327810389250476	0.503432311244441
Acp1	-0.174419627961735	0.472434374599042
Garem2	-0.30129540975599	NA
4932415D10Rik	0	NA
Tlr7	-0.131218737029555	0.901178563833701
Serpinb3a	NA	NA
Dnd1	-0.376968496549886	0.612371985967362
Mycs	NA	NA
Smim7	0.125407564842392	0.73924272909358
Gm9294	-0.72972006198834	0.400716269766474
Zbtb39	0.00825738662990299	0.964415028455412
Gm4922	0	NA
Liph	0.0167812574735434	0.994144120703334
Swi5	0.0227470839193358	0.903579008721331
Rnf208	-0.516812335093056	NA
Cnrip1	0.667110359035982	0.00955232402591696
Csrnp2	0.17416606702157	0.561457050708989
Gm11507	0	NA
Pard6b	0.153999605140503	0.91746279112921
Gm7334	0.168128582438096	0.803507539199246
Zbtb7c	0.39857264509908	0.0598712869722602
Csrnp3	0.189955500118399	0.796426913933924
Krtap4-2	NA	NA
Prss42	0.416993877404342	NA
Plppr4	0.654781606468931	0.200967131628134
Fzd1	0.713446887372754	0.0119075948960729
Zfp612	-0.190818236942047	0.694657615796588
Ly6k	-0.714703016558046	NA
Cnpy1	-0.0101645584771556	NA
Gm5479	0	NA
Tmem201	-0.0194579805229302	0.982893541872846
Il27	-0.0778692930066812	0.930233236267378
Palb2	-0.0137649525762792	1
Phf11a	0.46640754573294	0.716556072249362
Olfr670	0.132049419406037	NA
Ccnjl	0.0210604735322688	0.982768379898536
Kcnj10	-0.375182115678789	0.208982393286044
Gemin7	0.0701254956173621	0.772609176085877
Slc38a6	-0.173627181243661	0.45580094870735
Gskip	-0.030487091692215	0.959024863170128
Dok7	0.155566954718195	0.885584101928443
E230025N22Rik	0	NA
Gpr152	-0.271792260020859	NA
Erich5	0.499939515686053	NA
9930104L06Rik	-0.224715861963958	0.568905377730421
Serpinb1a	-0.224476556265698	0.338774831549736
Klk14	-0.464049751404194	0.666131584583901
Defb10	NA	NA
Defb1	0	NA
Abca6	-0.0451068665514969	0.994125389476393
Gm12231	-0.05424557939163	0.988120393946545
Gm6430	-0.0809359520541524	NA
Trmt10c	-0.107604933152542	0.568387776487755
D1Ertd622e	-0.304016853148451	0.0175268820199314
Scml4	0.107599261493398	0.846770381502249
Sntn	NA	NA
Hjurp	-0.219587326915605	0.323250665270624
Zfp36	-0.194413426787058	0.56814027608743
Spata32	0.0131157049585726	NA
Fads6	0.077693247245501	0.899795112136008
Setd2	-0.0452984810522296	0.854698113221001
Isca1	-0.10580674645646	0.81627859252397
Cyb5d1	0.157509930883944	0.776927598549608
Olfr923	NA	NA
Olfr159	-0.00887492180673296	NA
Zfp354c	0.585531739318392	0.111204034631127
Cd300c2	-0.264062767278967	0.620648021499979
Shb	0.0149078619671918	0.996179574610486
Olfr543	-0.656030315852366	NA
D630023F18Rik	0.343354869836297	NA
Oxgr1	0.00578844721688591	NA
AY074887	-0.266517260594482	NA
Olfr545	-0.00654684398813058	0.980694439231927
Tlr1	-0.403433642396838	0.700187781053058
Ankrd45	-0.103690417099004	NA
Lsm11	0.0389839964446099	0.928401169961692
1700056E22Rik	0.244084601341992	NA
Lemd2	0.040564414856705	0.865822669750236
Gm1123	0.730043870049655	NA
Defb36	0	NA
Ankrd50	0.0697385738581705	0.936048585779745
Zfp444	-0.224365096208104	0.780016532805986
Coa4	0.305400391338556	0.24004202680844
Uqcrq	-0.0605706680733605	0.932013668701767
Olfr821	NA	NA
Olfr649	0	NA
Psg22	0	NA
4930503L19Rik	-0.127149175395321	0.704451590957895
Syt16	0.0488406093732196	NA
1700029I15Rik	-0.521987627809163	0.545772080274078
Rassf9	-0.0505296582906722	0.948121676642801
Olfr1030	NA	NA
H1fx	0.37098995953763	0.436530684212465
Sstr3	0.231170562086786	NA
Zfp367	-0.453196442856447	0.00426193046736767
Ttc41	-0.384096171912385	0.584732199441213
Klhl31	0.175579499694044	0.782849338153935
Cfap43	-0.290740351668928	0.10945874008834
Ubtd2	0.413415496523172	0.175885633913701
Pwwp2a	0.0445832087543722	0.885519423023054
Mylk4	0.0669347257220366	0.973929527184488
Kctd21	0.101312700559447	0.830059880812427
Pp2d1	-0.473631376302296	0.517223304955223
Fbxo48	-0.250467507989105	0.612371985967362
Napepld	0.0694312478673703	0.931263386476826
Wdr72	-0.277307988065969	0.864296147252003
Sft2d3	-0.171623007404226	0.611487062917933
Olfr124	0	NA
Tst	-0.122416173720288	0.831661479617169
Ucn3	NA	NA
Shld1	-0.265862559752328	0.470664993733947
Olfr1426	0	NA
Spata21	-0.379783860319941	NA
Fzd5	0.00256776763697775	1
Tubg2	0.721169864565806	0.208982393286044
9030612E09Rik	0.151599219941866	0.910200795835647
Prrt3	-0.313988354414684	NA
Gm4779	-0.207214027372225	NA
Olfr711	NA	NA
Acer1	-0.30792114083596	NA
1700024P04Rik	NA	NA
Prss22	0	NA
Olfr1443	0	NA
Cetn4	0.343853321673098	0.838248498371052
Ankrd34b	-0.258980322827151	NA
Tmem232	-0.0715002151701035	NA
Prkce	-0.0188153834885498	0.984837099736026
Megf8	0.307029593108097	0.111189509633057
Lrfn4	0.439746796993396	0.248662672604101
Gm9795	-0.00951867018628214	NA
Prlhr	0	NA
Kcng3	0	NA
Rpsa-ps2	-0.0693976218674901	0.868237353253691
Pcdhb7	1.04968308356806	0.0119102108991529
Zc2hc1c	0.171546835581938	0.84786694076766
9930022D16Rik	0.470367895578074	NA
E130308A19Rik	-0.409148554801146	0.234886618835493
Rnf216	-0.154613966648466	0.412969150082311
Lingo2	NA	NA
S1pr5	-0.259427488444761	0.714899652362262
Aqp12	-0.00887455588878218	NA
S1pr1	0.0986011502324038	0.637992412688782
Arhgef37	-0.226036191247622	0.563282539105068
Magi1	-0.110370229312562	0.879927633248993
Kmt5b	0.0141216702903665	0.994144120703334
Slc25a26	0.00474779455115758	1
Poln	0.724748665381096	0.512762012777561
Dmd	0.396973479409127	0.297837185783379
Gm5514	0	NA
Ccdc73	0.543496260762147	0.422933490256422
Saysd1	0.329378795823043	0.237569185729528
Krtap4-7	NA	NA
Taar6	NA	NA
Prrt2	0.408013807960865	0.778507417437911
Olfr1445	0	NA
Rpl18a	-0.032299042375304	0.89104730403455
Olfr620	0.685372106265529	0.404765362020832
Tubb2b	0.666074586178824	0.110365701628465
Pigw	-0.236360979844066	0.323405452084288
Olfr1255	NA	NA
Olfr1161	0.0709037057279682	NA
Bola3	-0.0316053689956791	0.948318138382293
AI467606	-0.278218616527012	0.125717923197173
Amer3	0.0426901882967785	NA
Borcs6	0.0410260997600012	0.820286744836692
Sox3	0	NA
Shroom2	-0.310239922010582	0.412969150082311
Cirbp	0.0300194426118313	0.944407853818238
Lrrc3b	-0.025951513946033	0.99224772926672
Olfr123	0	NA
Olfr835	NA	NA
Dpy19l4	0.117562286017464	0.687591608740429
Vcpip1	-0.140448498130256	0.18075363226946
Nudt18	0.072236556403012	0.893959008567042
Asxl3	0.814615655659297	NA
Hs6st1	-0.226571129229241	0.286535960865418
Ppp1r2-ps9	NA	NA
Olfr1152	0.0645553852860933	0.924764371665977
Rln3	-0.16880337604425	NA
Krtap5-4	NA	NA
1110012L19Rik	-0.043114492550745	0.913053892916882
Kcng4	0.174632307778372	0.796271943744444
Med26	-0.182251933301155	0.365838397355108
Zfp688	0.162323994007134	0.794495667525568
Zfp574	0.0178333284050382	0.997710816015367
Morn2	0.0136699065589757	1
Klhdc9	0.182404490159198	NA
Tas2r119	0	NA
Zfp691	0.0716348261907453	0.992065128460991
Cenph	-0.277455017730679	0.307854401725882
Lca5l	0.0891149277522877	0.972042882852333
Gpr20	0.716074136929963	NA
Tmem86b	-0.109756716564252	0.776927598549608
Dcaf12l1	0.130929381427899	0.880361903597475
Rtn4rl1	0.253001700470162	0.440183105778336
Ush1g	0.564050566843745	NA
E330021D16Rik	-0.04236618888719	NA
Insig1	-0.066206211299699	0.808990078571198
Preb	-0.129619076514714	0.447705107219835
Olfr734	-0.609775134078289	NA
Lhfpl2	0.265972554102937	0.24970102646947
Sowahb	0.209200439064275	0.921845199107438
Fahd1	-0.0678725453167305	0.818058472634938
Adra2c	-0.177487552856299	NA
Proser2	-0.43847756487023	0.197453380178493
Tlr9	-0.444142769002971	0.0706082749255417
Fndc7	-0.0548764695211663	NA
6330549D23Rik	0.147785380286909	0.81353503543777
Cenpe	-0.207542426563212	0.435183943639263
4933402E13Rik	0	NA
2310079G19Rik	0	NA
Zfp423	0.451577919158766	0.451454606237532
Hsfy2	NA	NA
Defb11	NA	NA
Vmn1r70	-0.260439923223355	NA
Olfr167	-0.408448135842019	NA
Nyap1	-0.073703983970136	0.898352924183296
Sh2d5	-0.204028446075346	0.677856194541391
Fam186a	0.42577123790361	NA
Tnfrsf26	-0.0642226245164939	0.934781062116937
Ifne	0	NA
Wdr81	-0.185586237543247	0.445525906936336
Tmem88	0.26436723518144	0.563282539105068
Pxt1	-0.178196455291957	NA
Olfr433	0.603951131425358	NA
Cxcr4	-0.353433892132909	0.049522395484447
Olfr1033	1.73016071602814	0.00160844255667821
Epcam	-0.283262513232684	0.690033313557611
Olfr1499	NA	NA
Kcnk13	-0.0199417145999664	0.98405153726527
Trim39	-0.121016597361377	0.400810125344338
Akr1e1	-0.182406633523042	0.839964656544465
2410002F23Rik	0.0446184046605893	0.918920424080911
1190002N15Rik	0.0351243132754051	0.925622334090174
Vmn1r230	-0.644636256757334	NA
Olfr1390	0	NA
Hnrnph2	-0.112264957354368	0.323630051015601
Tmem60	-0.0619878179288742	0.864892310845265
Cox19	-0.0231029672285563	0.942818637583239
Insm2	-0.168986857467952	NA
Gprin3	0.102710869560671	0.744497488435639
Gm9797	-0.46746247436132	NA
Slco6b1	0	NA
Zfp956	0.132960255764114	0.635724418855244
Ttll13	0.286962818608139	NA
Hcrt	0	NA
Olfr1368	0.00609951717400697	NA
Lce3c	NA	NA
Olfr459	-0.160825958077484	NA
Trrap	-0.0718728600213378	0.842859611869279
Bhlhe23	NA	NA
Pcdhb3	0.379574261942412	0.669996435103349
Hcar2	-0.171706821223959	0.77980761217409
Sys1	-0.0908807469411836	0.810129003701518
A930002H24Rik	0.118200683469623	NA
Olfr1367	NA	NA
Gpr150	0.154275369631608	NA
Olfr460	-0.0378099441317922	NA
Pou3f3	0.0345180711722544	0.994990772489543
Onecut3	0.256492391519004	NA
Zfp560	-0.148875154956311	0.831999183046936
Tssk2	0.0405148670326215	NA
Olfr891	NA	NA
C1ql1	-0.717919480547139	NA
Kcna5	0.0603249682165006	0.962519973197575
Ddx28	-0.067272080823558	0.855487790769302
Sprr3	NA	NA
Olfr600	0.241023671716044	NA
Krt14	0.0134026198641193	NA
Fpr1	-0.318008785427463	0.144897069873681
Mettl24	0.840729371569312	0.157829784040623
Olfr827	-0.225951467576106	NA
Sprr4	NA	NA
Mc2r	-0.485088618092741	NA
Penk	0.295741997624835	0.411049127247854
Vmn1r233	NA	NA
St7l	0.126724900106274	0.746697152671582
Olfr710	NA	NA
Olfr610	NA	NA
BC049730	-0.221220801041536	0.868723386596022
Frrs1l	0.382852577460708	NA
Olig3	-0.61511755447258	NA
Glb1	0.150703618050882	0.495477639140663
Zfp553	-0.0754624540821188	0.836829906405866
Dbx2	0.398549649501484	NA
Gm5455	0	NA
Chrm2	-0.0184116036993374	NA
Odf3l1	1.26350175222332	NA
Esf1	0.0488893497863288	0.814453077507591
Pigz	0.655028505232867	0.400810125344338
Sh3tc2	-0.287711253141178	0.432554055335869
Tmprss12	0	NA
Mtus1	-0.0199261441057873	0.960683018659261
Zfp629	0.00883790161454264	0.98132422753891
Vwc2l	0	NA
Fam216b	0	NA
Pcdhb10	-0.0298615500229855	0.986496606013669
Pid1	-0.0204672743146745	0.985703079091541
Plekha7	-0.231950801570282	0.801597510809036
Henmt1	-0.188153504030151	NA
Cdc42ep2	0.0546554943708778	0.828635518708966
Mfsd5	0.0776033678892159	0.766831968466458
Smtnl2	-0.144601326892197	0.82082356615761
Spred2	-0.0698022670263425	0.772029088564664
Col27a1	0.33991278911687	0.379748305717456
Olfr1489	0.298698234742614	0.647057300054883
Pqlc3	-0.084366704887543	0.724105830568129
Tcf21	0.00562157472624442	NA
Lcn6	NA	NA
Pcdhb4	0.335945606184237	0.780686224874108
Wdr89	0.184425025382579	0.768076395219573
Thtpa	0.0593030311429873	0.902378443683122
Nlrp4e	0	NA
Gm4997	0.182362669317146	NA
Gm21411	0.329486133658927	NA
Olfr447	-0.271004439098296	NA
Prr15	-0.026031646925446	0.929658320233372
Adrb2	-0.201864917460802	0.363693701739479
Pnoc	0.33744193004034	NA
Sprn	0.81181806882373	0.235963125337458
Bricd5	0.0447311102332031	NA
Mms22l	-0.385609774006065	0.232516183451714
Tssc4	-0.154399411928838	0.715897504315119
Zfp764	0.264469459250681	0.482276488365556
Togaram2	0.0805484886524965	0.952503617940072
Basp1	-0.0329666752573626	0.977874152821336
B230219D22Rik	-0.0300158072090821	0.81988915541072
Slc16a5	-0.232912752585065	NA
Lrtm1	0.295601070490569	0.73461778675164
Ifitm10	0.331292909315413	0.614584345180492
Olfr624	-0.214850059468831	0.565835447353596
Ccdc149	0.222509050755166	0.655346137419926
Olfr578	0.960992553134746	NA
Lkaaear1	-0.00712029716452534	NA
Whamm	-0.0652716712077246	0.781293264097608
4930402K13Rik	NA	NA
Gm9800	0	NA
Hsf3	-0.347139593354912	NA
Olfr984	-0.268909339733865	NA
Zfp36l2	-0.110408161280303	0.483492767799529
Zswim3	-0.0789110471995206	0.873760644539722
Olfr574	NA	NA
Ptprcap	-0.293320378152749	0.595711699966707
Serpinb9	-0.00826588686627229	0.988676946771105
Hdgfl1	0	NA
Ccdc9b	0.0167205235138719	0.997339014402079
Tgif2-ps2	0	1
Lyrm2	0.166029963417638	0.624605785520709
Cradd	0.184309053768081	0.589728698484968
Gvin1	-0.122208861653406	0.943015826000624
Slitrk6	0.638775646591037	0.0563514089723642
Adra1a	-0.447692862386964	0.65449822937335
Pcdhb8	0.778920280595602	0.43322435844897
4933415A04Rik	-0.879990431966284	NA
Olfr1461	NA	NA
Gm9803	0.84587258281086	0.289499568579935
Paip2b	0.0734591006574995	0.967772729668245
Npas4	-0.146699393703282	0.868448877373591
C2cd4c	-0.0895184896684628	0.955329114120096
Ccdc42	1.01903878690517	NA
Tmem268	-0.0955152877966911	0.934292619398651
Gm20715	-0.03382245043213	NA
Clec14a	0.363447335852626	0.0447393783033725
Ifit2	-0.0431543829670147	0.910229751174428
Mtmr11	0.640304434207218	0.110531020733694
BC049762	-0.318844436686404	NA
Mrps12	-0.0826179059675764	0.868723386596022
Gm5548	NA	NA
Cavin2	-0.0739810321533848	0.721903435749286
Wnk1	0.016594507818344	0.978428180900329
Gpr158	-0.00854497240768726	NA
Teddm2	-0.139229610074212	0.897222341324626
Ing1	-0.116335929127423	0.635253693248448
Slc25a51	-0.272718616513955	0.119919128207835
C2cd2	0.167783260888025	0.745084759980542
Tmem104	-0.184064628149733	0.752554235260118
Eif4g1	0.00473810335377776	0.979499634031278
4930451I11Rik	NA	NA
Onecut2	0.199394661903655	NA
B3gat1	0.844396268606307	NA
Polr2k	0.0511610796816956	0.965658149739021
Naa11	0	NA
Gapt	-0.40005867582601	0.0379436203108222
Pnlip	0	NA
Zfp830	-0.0357036690226486	0.903974454441582
Olfr1364	0	NA
Pofut1	-0.0397608438805391	0.923236054387182
Stard5	-0.107554034143204	0.776659997084947
Calhm6	-0.0636972654380866	0.938654010352706
Snx12	0.243798581124997	0.171248974077101
Otulin	-0.0359455347590749	0.898223268385588
Olfr803	0.0708887530459684	NA
Rp1l1	0.00531233286857877	NA
Sbsn	1.20368949481848	0.00700721272068847
Gm15428	-0.416596303206956	0.801804855244491
Eid2	0.411982901868776	0.199067183882636
Ppp1r15b	-0.213550671121802	0.156335823848333
Igfals	0.183036869244963	0.83675412520317
Lrrc8d	-0.162831706290194	0.405682145945543
Clec9a	-0.329705809198162	0.53178351021621
Tmem174	0	NA
4931422A03Rik	-0.692434672919014	0.512642523271163
Hpcal4	-0.101323492642018	NA
Krt32	NA	NA
Mosmo	0.0201535260436286	0.976236711598019
Mcmdc2	-0.130354807764223	0.96486212274448
Il17c	-0.269335178633903	NA
Serinc4	-0.314350211676615	0.829349826070483
Cep295	-0.33472147281585	0.30896103728067
Vmn1r184	0.338548175065537	NA
C130073F10Rik	-0.00887814136631648	NA
9930021J03Rik	-0.0224299898426271	0.961426420938835
Patl1	-0.079686519561976	0.514066962813086
1700018M17Rik	-0.612307151119561	NA
Olfr918	0.40974404663605	NA
Fut10	0.344731051566229	0.311370471476786
Tmem229b	-0.147326497463836	0.68602282490611
Chrm3	0.0476563358352623	0.946967882931324
Olig1	-0.00887296566796876	NA
Gldn	0.804944255901807	0.171319518701514
Kcnrg	0.128539259498123	0.91227827498882
Adamts6	0.471295222634567	0.261608958660454
Pabpc6	0	NA
Nxph1	-0.0091754805598177	NA
E2f8	-0.307957535432958	0.236835733800454
4930550L24Rik	-0.00154521186468947	NA
Gsg1l	0.284390477142172	0.714982447683653
Zfp84	-0.0731361651930395	0.771114898813129
Cd109	0.29021002489344	0.213816358526641
Pcdhb20	0.271175255092771	0.569773579529352
Iqub	-0.210230638092219	NA
Ttc39d	-0.127632758401171	NA
Scaf8	-0.174878658053209	0.0756571765586487
Sprr2g	NA	NA
Pnma2	0.283982868657416	NA
Pik3r6	-0.254849747663354	0.525242950422325
Olfr735	0.0515373719768119	0.856668214800278
Cym	-0.0246471961059459	NA
Rprml	-0.313009557404436	NA
Plaur	-0.226987138579211	0.392694348266703
Scand1	-0.0599215862434018	0.976236711598019
Vps13a	-0.159495658843503	0.36736567452192
Hepacam	0.434239454730797	NA
Nme9	0.0539309270763346	NA
Pilra	-0.399944471232836	0.136667310792621
Krtap5-3	NA	NA
Adam29	NA	NA
Sprr2h	NA	NA
C87977	0.0033218942543532	NA
Usp27x	0.31610866632164	0.518163472459008
Olfr1444	0	NA
Tusc5	0.503883088957648	0.0852951503984994
She	0.465349291186957	0.0530018534166295
Adam20	0	NA
Pnma3	-0.00887480388178734	NA
Ankle1	-0.287193946550707	0.402635823049096
Olfr1412	NA	NA
Zfp62	-0.381434702044479	0.196779524890701
AI464131	0.201239195938505	0.657617543058256
Stxbp6	0.11328262951093	0.854455218779273
BC107364	0.0775215155271548	NA
Ccbe1	0.43187158894614	0.333112599093819
Hs3st2	0.194829068847528	NA
Dppa3	0.143606809796742	NA
Ermp1	-0.111001735897618	0.529942533424699
Slc25a23	0.102293077052559	0.766900782380358
Rpl37a	0.0259817692129021	0.881942375914802
Gm6195	-0.00157681810185581	NA
Fam178b	0.526830000901695	NA
Gpat2	-0.125734848631403	NA
Gm11223	-0.0473377295188416	1
Smco1	0.187696307570423	0.841670246656217
Zfp322a	0.0454958586362298	0.939004694121929
Gjb2	-0.391284854167438	NA
Defb14	NA	NA
Rpl27a	-0.0185173445295502	1
Mgat4e	0.0131134857248518	NA
Gm5590	2.36905110074788	7.33802817053141e-05
Asphd1	0.434581850567119	NA
Jrk	0.199170581476288	0.75206120788848
Pcdhb17	0.621620924676789	0.0904383788845186
Gm9806	0.0975405889424593	NA
Olfr609	0	NA
Rbp1	0.393958852970838	0.270647725064875
Yod1	-0.180160691514018	0.488841993838373
1700067K01Rik	0.169684997348769	0.918250795484626
Kcnk6	-0.159207940170262	0.547916330220579
Rps4l-ps	0	NA
Lrrc75a	0.29310294215077	0.366483211015235
Olfr518	0.172137253577887	NA
Bex3	0.000829596142291214	0.993249874153838
Hnrnpa1	-0.140877991894877	0.191314810860527
Gm13078	0	NA
Scgb2b24	NA	NA
Gm5564	-0.837625098439154	0.232516183451714
Cmtr2	-0.173178600333514	0.618912802214999
Ppm1e	-0.00610814418386773	1
Camk2n1	0.158390695956606	0.667676013472445
Nexmif	-0.116574901480854	0.960286638235956
Olfr71	-0.182560040024829	NA
Tmem150b	-0.0750931975865312	0.926766785116752
Sh2d7	0.182461322051334	NA
Sox18	0.360363896627909	0.210490990147641
Krtap4-16	NA	NA
Scn4b	0.159116204125776	0.831064477255006
Olfr231	0	NA
Mospd4	0.0902459216590003	NA
Rnf222	0.0769475780610922	NA
C1qtnf2	1.29314760967966	0.00435890117449925
Olfr1352	-0.0887016795769884	NA
Fam19a4	-0.21870438141439	NA
Cox17	-0.198388870714631	0.304773463989808
Ferd3l	0	NA
Golph3l	-0.176757941454048	0.310178799325517
Kctd4	0.0508264562149586	0.968775659096696
Ar	0.251505334770286	0.302120961811146
Zfp526	-0.29195133575594	0.12296481222004
Fam43a	0.0776519488324686	0.757956537228169
Spin2c	-0.321854896306407	NA
Zfp319	-0.00575822235802421	0.994990772489543
Arsj	0.790197840968693	0.202124964813992
Unc119b	0.0352469026969687	0.957964571304782
4930430F08Rik	-0.212691524162625	0.419009886861428
Zfp518b	0.240853558087514	0.307854401725882
Lyrm4	-0.0441861938232848	0.914645655603988
Prr12	0.0307198168314211	0.943851694317323
Gm7862	0.446619997292276	0.809121231471615
Cfap58	0.00579151498439903	NA
Lrrc8e	0.277978938876055	0.849443558088702
Olfr1165-ps	NA	NA
Ticrr	-0.298143703829844	0.226813343748021
Tmem215	-0.427362019351258	NA
Bdh1	-0.198753451001651	0.649895143722102
Tcaim	0.0418331861157497	0.983520529347436
B3gntl1	-0.00529966198781625	0.952977345842338
Hrk	-0.312565474390414	NA
Oacyl	0.0363901804096481	NA
Vwa5b2	-1.07090478082059	NA
Actrt1	NA	NA
Olfml2a	0.322913234825552	0.0435937344522373
Rps11-ps4	-0.0162128234100682	NA
Gjb4	0.0789208216081638	0.928192590090938
Pkd1l1	-0.113668928487463	0.956012999482561
Gm7729	-0.46434780064755	NA
Ttc34	-0.0183289913466063	NA
Olfr218	NA	NA
Olfr1440	0.180999506153845	0.794495667525568
Tas2r143	-0.0128576147601893	NA
Zfp316	-0.114136463042708	0.712689606311653
Rbm12b1	-0.127926984522692	0.863860578298226
Cxxc5	0.207367298827822	0.173661825415413
Mtfr1l	-0.00369529504947698	0.997227549815452
Tmem251	0.059886326680268	0.851042871365571
Lce1l	NA	NA
Olfr981	0.405180437365842	0.596298623632557
C87436	-0.0278770571643865	0.976236711598019
Gm5424	0	NA
Tifa	-0.248060345280955	0.233644696104874
Chtf8	-0.196339330894681	0.343019000600148
Tent5b	-0.0945957350483766	NA
Enpp7	NA	NA
Slitrk4	-0.240523592458653	0.87319866936207
Csnk2a2	-0.19235055268015	0.345057799591333
Mapk10	0.492733420617864	0.601844679137765
Hmga1	-0.135260783369224	0.635973232160526
Foxc2	0.579467995959329	0.12276330035274
Vmn1r67	0.00457373260869171	NA
Igbp1b	NA	NA
Bst2	-0.13662879787644	0.860097404066694
Nxph3	-0.263270235189671	NA
Rpl14-ps1	-0.0760397917392783	0.831753610144976
Cdc42se1	-0.105260695623113	0.606933669385069
Adam24	NA	NA
Cystm1	0.0314457782720704	0.979507251023737
Kctd11	0.29545981660228	0.330988314541737
Gprc5a	0.859337524283871	0.0797109363927642
Fat4	0.482952896040377	0.116854276495981
Gm9812	-0.12688783627943	NA
Tmem45a2	0.0491389337582065	0.950741211345326
Selenov	0.00451896233443141	NA
Ccdc66	0.0351242536663328	0.976648706301014
Kif2b	0	NA
Mrps7	0.100021127283418	0.772609176085877
Fam83h	0.34151407581125	0.640467059189591
Rhoj	0.536381392693995	0.00708408281193853
8030474K03Rik	-0.0866948855982229	NA
Ttc6	0.0295576477270751	NA
Epm2aip1	-0.0461977876232394	0.874834023092945
Olfr1341	-0.215282800913859	NA
Riox1	-0.350793754860958	0.0512190327079643
Zfp787	0.12115706489109	0.640576763894325
Gpr61	0.17456626459439	NA
Ppp1r3b	-0.124486972220752	0.704451590957895
Cldn12	-0.0575019612769951	0.952463368833707
Phgr1	0	NA
Mpeg1	-0.309315977440278	0.0920775444233036
Cyren	-0.0827745164690039	0.878556202692548
Lrrc75b	0.125631151890524	0.938170322703605
Atp10d	-0.0967998945364886	0.813282623607249
Gltpd2	0.762990237238913	NA
Gchfr	0.337700976608158	NA
Ddit4l	0.152946487610335	0.841670246656217
Slc39a3	0.179839739739726	0.691447775533236
Fam187b	0.570810846492322	NA
Mettl21e	0.0731560966041355	0.965318358195091
Krt1	0.0309393143803939	NA
Brox	-0.0948999415355287	0.577501166058581
Ckap4	-0.00986161122223115	0.998767498439932
Vat1l	0.667758010097593	0.341309737997175
Il1f10	0.0057870621133515	NA
Spesp1	0	NA
Pip5kl1	-0.0177968094741117	NA
Gpr1	-0.0274698652938962	0.938524842605805
Hectd3	0.0808277245638856	0.72350059961553
Pramef8	-0.108571286877578	0.830574243814906
Fbl	-0.369491522344155	0.124026132160525
Mbtps2	-0.011466563034	0.990783143294064
Atxn1	0.0750245555964007	0.834263522620207
Irgm1	-0.0852922683782558	0.888154216832785
Olfr374	0.256944213899951	0.617362174434217
Zfp474	0	NA
Zfp740	-0.1976810405282	0.429936041032658
Prl7a2	NA	NA
Ltb4r1	-0.311121648121853	0.199067183882636
Tefm	0.174622127591614	0.719556317958602
Olfr1451	0.00578329304168009	NA
Myct1	0.0717841575214567	0.861062800747663
Gpr6	NA	NA
Vmn1r179	NA	NA
Vmn1r193	-0.0690242357459516	NA
Csl	-0.804429727162644	NA
Mageb16	0.676995987630245	NA
Adck2	0.178707727366299	0.766213211704995
Nqo2	0.0791288113069086	0.718509511595917
Gm5815	0	NA
Spz1	-0.00153936507731397	NA
4930432E11Rik	0.270087147207118	NA
Slc26a1	-0.452161807350239	0.366595439031088
Gpr156	0.00605517384833042	NA
Zbtb21	-0.5252576932944	0.0894902223062062
Pla2g4f	0.403911475891311	NA
BC053393	0.0193403434549563	NA
Olfr1020	-0.00887324254502447	NA
Tshz1	0.0641963476083028	0.802384199995681
Tapt1	-0.21917672030794	0.229370332088514
Wdr27	0.18553064993496	NA
Gm5637	0.220758018564559	NA
Mars2	-0.224643090679797	0.159789037816529
Spsb4	-0.0822404793098303	0.932013668701767
1110032F04Rik	0.159835543930768	NA
Msgn1	-0.00436503736380143	NA
Zfp41	-0.133210568878215	0.829546598624296
Fbxo41	0.457049894699395	NA
Catsperb	-0.042340051666475	NA
Cfap65	0.323536694591804	NA
Mipol1	0.0878174008643532	0.938654010352706
Ccer1	0	NA
Acsm4	0	NA
Spata2	0.0270881845003947	0.930233236267378
Vmn1r68	NA	NA
Pcdhb15	0.171339503700556	0.855207576610588
Ankrd33	0.023810033465518	NA
Zfp445	0.0239477992155286	0.946450373394526
Nipa1	-0.183003756827459	0.534618763010106
Olfr1151	0	NA
Prr15l	0.330692747303491	NA
D030056L22Rik	-0.172713934928471	0.501947282680674
Tmem164	-0.156918839260866	0.326342303641737
Olfr432	-0.415241931794778	NA
Olfr914	-0.16175738503692	NA
Teddm1a	-0.00550949551704085	NA
