gene_name	Injured_STR_ort_1_week_post_injuryvsUninjured_STR_ort_1_week_post_injury_log2FoldChange	Injured_STR_ort_1_week_post_injuryvsUninjured_STR_ort_1_week_post_injury_padj
Sphk1	0.418802222127921	0.0548108808685711
Ccdc62	0.121297863606069	0.884356516441274
Ssbp3	0.124101589122168	0.658628035905541
Zscan20	0.302404867204534	0.473427909407854
Gm14292	0.0575168396624387	0.898157219447664
Rbak	0.406306064274925	0.0327614651649422
Slc25a3	-0.0679334897031552	0.754373444001135
Ugt2b38	0	NA
Myt1l	-0.119234638583905	0.943229201909848
Odf1	0	NA
Dsg1b	0.404848754121484	0.706446656456641
Csn1s2a	NA	NA
Serpina10	-0.555853657100825	NA
Ppp4r1	0.0900143315879093	0.729752675475533
Olfr1377	NA	NA
Gm14851	NA	NA
Ces1e	-0.115030457247775	NA
Olfr815	NA	NA
Gm5581	-0.145360808115821	NA
Olfr99	0.269864335915305	0.794205824347727
Cldn24	NA	NA
Tas2r104	NA	NA
Rcc1l	-0.0456443676421943	0.919192360244374
Flot2	-0.16483508486631	0.0190193405148564
Rps12	0.128432179479109	0.694444264752289
Olfr392	-0.349503901178417	0.725638465497515
Rpl10a-ps2	0.674540067375889	NA
Hist1h2af	-0.733523231830377	0.506501936613964
Gm4953	-0.454832541917143	0.675519169140907
Rpl34	0.0627892325795808	0.609359009127227
Hsh2d	-0.171473447228925	0.664484973777692
Zfp13	0.940535529863261	0.0071263102783717
Gmfb	0.176992705995515	0.623944226728689
Abca14	0	NA
Irgc1	-0.321316655397279	NA
Pgghg	0.0121134018713444	0.97827417691955
4932415M13Rik	0	NA
Olfr285	0.0833086030355506	NA
Gm10108	-0.378112622078781	0.670167169178538
Zfp27	0.213133231522775	0.427630115350314
Olfr294	NA	NA
Lmtk3	-0.0946433207149049	0.947824880164651
Iah1	-0.0260598702441903	0.955994234589449
Obp2a	NA	NA
Slc2a7	NA	NA
Pgk1	-0.18524175387557	0.41774155973733
Gm10109	-0.883700520215856	NA
Wisp3	0.11808364905298	0.927660854805646
Lmnb2	-0.158165059597049	0.391370102835829
Trim54	-0.617691166817082	0.0279393902212006
Qk	-0.0588313799646195	0.814094325546751
Gm6055	-0.374425863954598	0.47612110468073
Cd200r4	0.553057238496977	0.296666479866951
Rpl13a-ps1	0.542190176353758	0.499226471263417
Gm10110	-0.588436216005142	0.405142608709385
Btbd3	0.34162695619069	0.0216543956814002
Zfp119b	-0.0235899122472866	0.948835672772133
Olfr924	NA	NA
Olfr183	-0.00801733870919508	NA
Scfd2	-0.222777144631948	0.636495643262
Rai1	-0.169045899140515	0.632132298956876
Zfp954	-0.211973250158908	0.54628603251807
Olfr149	-0.154949966114671	0.839888323580951
Defb45	0	NA
Cttnbp2nl	0.576635721547802	0.00995650849820616
Olfr20	0.0889740647804207	0.965219174407806
Olfr569	0.323998912768062	NA
Ear6	-0.654966863238665	0.00607712910567789
Unc13c	0.59336863325222	0.449351306245944
Rpl21-ps14	-0.163048573311969	0.786356027490768
Tex33	0	NA
Ifnlr1	-0.733025348451242	5.81669057543791e-05
Mageb1	0	NA
Vmn1r232	-0.00725194662649678	NA
Ppef1	-0.185038538932652	0.838215123015396
Cnih4	0.0912467763265262	0.677313436433651
Fmr1nb	-0.00792259467480109	NA
Tgif2	-0.193734535900423	0.535291486753868
Ces3b	0	NA
Hs6st2	1.04656684149776	0.0209788730581918
Olfr395	-0.478535966999622	0.642985373154766
Lancl2	-0.0242673482041705	0.922658516712415
2700097O09Rik	-0.212308937772151	0.286927282512837
Olfr1465	NA	NA
Vmn2r7	0.365356383710937	0.854463968071198
Prl3d3	NA	NA
Btbd9	-0.00145594231724056	1
Gspt1	0.221145502038592	0.0610469894269963
Olfr1373	0.0074988722104727	NA
Erbb4	0.211229224222914	0.759979693785318
Tnfaip8	-0.221350344078326	0.0720814535476501
Gm10112	NA	NA
Rapgef2	0.0546819356669185	0.830755893461959
Gak	-0.0749627721707446	0.741382932281033
Gm5341	0.0313445454214526	NA
Olfr170	NA	NA
Cks2	-0.351859939597539	0.0100816763071636
Lhfpl5	0.0256812205864107	0.991839730856888
Opcml	0.272115569927735	0.697929263769944
Morf4l1	0.0649950630285942	0.863096899556657
Olfr1129	0.0284589606029984	0.967472085104112
Fbxw24	0	NA
Gm11562	0	NA
Gm10237	0.00608224553848525	NA
Gm6030	-0.257467082578005	NA
Trank1	-0.299277873380224	0.79730907494758
Nectin2	0.377084557036379	0.0916926991869439
Rpp25	-0.277831643656712	NA
Glrp1	-0.540880587123547	0.479052485277099
Erbb2	0.555017674456206	0.0504867391621783
Olfr1505	0.00228767653449829	1
T	-0.011465790564555	NA
Rpl17	0.0311576633660944	0.817290500629576
Cytl1	-1.56332810812111	0.000121267046822851
Serpinb9e	0.00742502468678573	NA
Serpinb2	-0.605552642820173	0.0261933164430088
Itgb1bp1	0.300099248296901	0.0243867737416617
Gm15772	0.224730059727657	0.17647479092648
Gm4968	0.160554399018768	0.912326078797838
Usp17lb	NA	NA
Otof	-0.00813835080693624	0.98638629975692
Tmem65	0.111713159005629	0.668352184734857
Borcs7	0.246907882000444	0.0491546177749005
Tubb3	1.3619185444322	0.0218103946126869
Ftl1-ps1	0.474384321439227	0.153650668424381
Dgkk	0.148328491180607	NA
Zfp706	0.146927139551695	0.455372929816514
Krtap6-5	NA	NA
Hsd3b3	0.0852850806584019	NA
Arf2	0.266429122967303	0.347023446559741
Olfr304	NA	NA
Cyp26c1	-0.507494035903285	NA
Krtap6-2	NA	NA
Olfr516	NA	NA
Adam1b	0.0147359674155943	NA
Ap3b2	0.953900843181375	0.217237545943603
Rpl9-ps6	-0.0863007048143388	0.935985791405073
Gm8623	0	NA
Gm5453	-0.199090598864781	NA
Cyp4f37	0	NA
Gm4945	-0.164654151404093	NA
Hmgb1l	0	NA
Ctrc	0.00356685941068057	NA
Acat3	0.66796187402355	0.403325628729218
Vmn1r171	-0.2660455041943	0.818235654359407
Ifit3b	0.0771923818704346	0.886552293586641
Olfr1411	0	NA
Nsl1	-0.3394756335658	0.271267951256329
4930512M02Rik	-0.299709682710093	0.789089270071578
Fabp4	0.0285064175262109	0.906629780828072
Zfp534	-0.279801428823246	0.798105361824861
Zfp398	0.0755619475492457	0.75003443400578
Ncr1	-0.812671194867034	0.0306410589353437
Mppe1	-0.194614822181405	0.201931585256561
Olfr1408	NA	NA
Tas2r109	NA	NA
Syt9	-0.328929678585137	0.545477213751098
Gsdmcl1	NA	NA
Tlr12	-0.977154251136122	0.0734083867969953
V1ra8	0.0360550372969527	NA
Prl2c1	NA	NA
Olfr709-ps1	0.0997451894718878	0.912909703039766
Gm12751	0.241073342507422	0.67130917450748
Scgb1b2	NA	NA
Gm10118	-0.0172999312022569	0.979174732925281
Cys1	0.687216504934252	0.0601410537293523
Tex28	0.0109408988426211	NA
Timm17a	0.218505434170769	0.386142710825536
Rpl30-ps8	-0.188693554470299	0.896092613927953
Cnr2	-0.386183749169938	0.0318659405884264
Gm6104	-0.152859335576252	0.954960952501748
Armc9	0.334283090675721	0.410134218188615
Tubb4a	-0.0558749430059335	0.92293768386351
Gm49339	-0.192480346376225	0.55392332053943
Vmn1r178	NA	NA
Srpk2	0.0270237130685057	0.841558598071079
Olfr195	NA	NA
Kcnj15	2.03215172210351	8.83590960795699e-06
Rps3a2	0.21066671095872	0.949782167192185
2310039H08Rik	-0.602133214811714	0.19048761925572
Olfr911-ps1	0	NA
Cyp2c67	NA	NA
Mysm1	0.177745858910573	0.563706337113656
Olfr114	NA	NA
Btnl1	0.0868498062806097	NA
Ganc	-0.0944489722916378	0.816145225426848
Rpl7a	0.0423523355205866	0.693010435733547
Olfr44	0.822508235653735	0.522479939421609
H2al2a	NA	NA
Ncs1	1.15014200328007	0.00367619341704404
Atp5g2	0.623659223653305	0.0490735145161974
Cks1brt	-0.080105852636863	0.918926106916981
Cebpzos	0.113771906754528	0.673753141430235
Cav3	-0.27642401462531	0.491049640154642
Tpbpb	0	NA
Olfr531	0	NA
Sim2	-0.305353893567936	0.444075158306556
Hist1h2bk	-0.0212642812643984	0.981549472043162
Ppox	-0.480484195193026	0.0212124022178556
Lypd4	0	NA
Prl3d2	NA	NA
Gm5239	0.272965826019808	0.706503761198623
Zfp677	0.174272525680522	0.537331277085253
Prss1	0	NA
AI413582	0.0768871761767633	0.83900964482944
Olfr1206	0.00469829721852359	NA
Gm16477	0.607829098924469	0.439360011619111
Shisal1	1.61744662614753	0.00226693398457102
Zfp512	-0.361701312842623	0.0630880934758174
Ei24	0.0246533184588268	0.943217818675865
Tex101	0	NA
Chia1	0.442994770505691	0.480272359603064
Olfr527	0	NA
Csprs	-0.329051316815622	0.317866319018344
Kcnc3	-0.427378153964297	0.404636620645214
Gm382	NA	NA
Olfr1158	NA	NA
Zfp599	0.191986007821923	0.743933227635891
Hikeshi	-0.0239823555868919	0.973364556162833
Ssxa1	NA	NA
Vmn1r51	0.893722109095206	0.404132439303288
4833420G17Rik	-0.109581868361722	0.434732315929819
Actg1	0.135087131381261	0.138800117838856
Ces2f	0.666402652783855	0.416473222671472
Sval3	NA	NA
Olfr1458	NA	NA
Gm14176	0.272373636480335	0.159722683881636
Tcp11	0.351909463092266	0.680290132710173
Zfp28	0.069576028072324	0.915074182948869
Phactr2	-0.298434348541598	0.0222674377595513
Impdh2	0.0675035574224354	0.84491192081288
Olfr830	-0.00760687498186474	NA
Olfr1355	NA	NA
Gm4978	0.00792044666393243	NA
Olfr298	NA	NA
Olfr1450	NA	NA
Rpl31-ps11	0.590359591944743	0.423065451918065
Klhl24	-0.233254873800877	0.12532165549008
Vmn1r32	0	NA
Hdac10	-0.118783176121361	0.712131106955266
Acadm	-0.419410113833583	0.14395043536466
Olfr777	0	NA
Cfl2	0.313673873220826	0.23964038782396
Zfp938	0.396318916175274	0.0480878309214964
Gm10123	0.128129942975404	0.635583685528574
Mtap	0.541143339117547	8.4034142096683e-05
Stat4	-0.34895629748918	0.251015923550189
9130023H24Rik	0.0207503345396677	0.974462370654957
Atp11c	0.0982114536420921	0.524971847733365
Tas2r110	NA	NA
Kdr	0.288310711818589	0.0190682515289563
Ccdc177	-0.0913197008199799	NA
Gm6378	-0.222204804743193	NA
Ufc1	0.241495712633774	0.0239669782851469
Cped1	0.402218688939691	0.0139678061120821
Mrpl42	-0.207231787031091	0.482322257328069
Olfr715b	0.521372685670747	0.494041561132684
Nrg1	-0.387190385617868	0.479173957939653
Ica1	-0.357484160200858	0.477545456055373
Rpl35	-0.116860575519386	0.688097771032135
Gm9701	0.669603904522896	0.473186777550948
Msln	1.1110795088187	0.0628294695199225
Ccni	-0.118182532243192	0.410179679014351
Manbal	0.195394218759974	0.325850512729271
Olfr194	NA	NA
Hist1h2ak	-1.17942027608007	0.0625147270490813
Zfp780b	-0.0313181371212089	0.922382761279984
Ing2	-0.0860556253940306	0.765393053364017
Lrrc40	0.325983431724828	0.176200105186573
Prr23a2	NA	NA
Sox7	0.808507126727682	0.00113590148352387
Ctnna2	-0.0868815241255492	NA
Mapk3	-0.0920239325090839	0.460953588227998
Kif1b	-0.191892539761359	0.481642032531011
Klk1b8	-0.00777969617728047	NA
Olfr1510	NA	NA
Zfp26	0.460610857641804	0.367514012650758
Olfr410	-0.17420751972944	0.869617405810419
Olfr480	NA	NA
Aldoart2	-0.0130676603811628	0.989667371770615
Calml3	-0.823187390995547	0.0224732048856454
Klk1b1	0	NA
Olfr177	0.637525951479384	NA
Kcnma1	0.60216630797805	0.0039411605756054
Bbs5	0.359010921708803	0.215574385715736
Clip2	0.510157642707167	0.0446990889644921
Csn2	0	NA
Numbl	0.0769104330655962	0.945402568489752
Speer2	0	NA
Gm5449	0.0544635821634917	0.00611695578141955
Rps4l	0.381874104772719	0.401565555958566
Hspb11	0.343296257548772	0.286643565779844
Olfr811	NA	NA
Olfr955	NA	NA
Klk1b27	-0.248662126413289	0.812261462331492
Pstk	0.086299660753061	0.842786966287222
Olfr107	-0.33442828880343	0.677755325572014
Cd300lb	-0.111687738307596	0.602583617515883
Nol7	-0.234276191519934	0.0164079708091961
Defa34	NA	NA
Olfr1351	0.0736422917900196	NA
Olfr930	NA	NA
Olfr917	NA	NA
Ldha	-0.187698591297454	0.474764920771738
Olfr535	0.0137975591007039	NA
Serpina11	-0.674364061372482	0.420590776045663
Gpr84	-0.628625629925089	0.0679803398259535
1110038F14Rik	0.0689208862859451	0.646187925884427
Grm4	-0.0976018806665514	NA
Olfr133	0.758712630221878	0.421432027706475
Zfp993	0.627777312862668	0.143623608524501
Krtap4-1	NA	NA
Gm4744	NA	NA
Scoc	-0.0227175017671809	0.938976429031175
Syt10	0	NA
Parp10	-0.326464762786872	0.181679313664274
Naa15	0.0331571702258943	0.912549714092338
Hacd1	-0.0241329966854526	0.98737773951715
Gm10128	0	NA
Zfp35	-0.098130625702695	0.576752999925224
Gm8995	-0.546804616391394	0.0287239079447321
Tmem117	0.264464633056775	0.295710172909956
Luzp2	-0.697503601974265	0.34162131647545
Psg20	-0.00657612805160027	NA
Gm12657	0	NA
Rpl27	0.264993363686414	0.387585590151925
Usp31	0.0101916753788921	0.978612114577113
1190007I07Rik	-0.0378499712574402	0.976664742677081
Gm9396	0.0244118778352399	NA
Krr1	0.0499607759381284	0.824041194780702
Olfr874	0.0193735147558286	NA
Slc39a4	-0.236816769180586	0.895516929322769
Mapk1	-0.0868817115918697	0.386502484388958
Alg11	0.14794744598042	0.666367843242984
3300002I08Rik	-0.608624929673947	0.447884149619472
Olfr763	-0.0147597830369209	NA
Ifna13	0	NA
Olfr945	0	NA
Bcl9l	0.469269003926293	0.0108312158327859
Zfp947	-0.288758361185744	0.534807290729225
Olfr1387	0	NA
BC023105	-0.343832741023207	0.448946050555081
Olfr293	0	NA
Tmed5	0.0995525980061482	0.644559816802175
Lrrc43	0.0217316521984087	NA
Stk24	-0.100727523560262	0.527707011056003
Gm10131	0.341900040922798	0.00246152090885394
Cyp26b1	1.01425134241495	0.0162784764329065
Ddo	-0.36136763932058	0.374701807762845
Wscd2	0.00866454750862831	0.997651292700453
Sorcs3	-0.89693521677062	NA
B9d2	0.298871401757398	0.176404089453457
Gm7117	-0.0933561386087558	NA
Nmral1	-0.229880119294529	0.248357455827175
Plppr1	0	NA
Ube2d2b	-0.218949893770231	NA
Syne2	0.0115774602026132	0.968581555898404
D630045J12Rik	0.281319236490982	0.420621361098967
Rps15	0.00590970215821055	0.990939556660224
Lrmda	-0.143227227412214	0.789465859899661
Tas2r114	NA	NA
Snu13	0.0292141330514582	0.881201492667797
Zkscan7	-0.132273008024043	0.870841975549149
Arhgap22	0.380141080782832	0.580411887455737
Gm1330	NA	NA
Snrnp70	-0.0791581230105685	0.689020818321716
Gm6756	0	NA
2010109I03Rik	0.178406582843304	0.728613340387011
Eno1	0.319138213101727	0.025602902491882
Stmnd1	0.826920536818617	0.423330682060215
Sema3e	-0.85406989695946	0.00174246872908706
Zfp773	-0.446548745358006	0.0421788223633841
Gm5616	0.652422949777473	0.370616610205572
Gm4825	-0.157577793075458	NA
Olfr322	0.556825882895391	0.597812792748394
Nup98	0.0794696328277648	0.481642032531011
Gm10132	0.214962067790232	0.93013050418049
Aox1	-0.0480820477149608	0.933283525181055
Col23a1	0.852531704706315	0.0938992587176758
Jazf1	0.346033987008876	0.361799650091507
Klhdc3	0.120389537810274	0.530003734989494
Olfr666	NA	NA
Olfr1410	0.0227085518517006	0.981549472043162
Gm5513	-0.0013320904320763	0.969521488144649
Slc22a28	NA	NA
Gng8	1.03681464663517	0.0192482118704871
Egfem1	0	NA
Ccdc102a	0.720348442596079	0.0139678061120821
Gm10134	-0.0867531258654114	0.894038124979824
Olfr64	-0.244328926988766	0.793132199825422
Unc5d	-0.595628245319841	0.454816334882194
Gm7665	0	NA
Sox11	1.81538499931289	5.11219881318105e-06
Jakmip1	-0.643896711298974	0.0320167956421696
Cnfn	0	NA
Slc22a21	0.536175051972547	0.153303655561157
Gm10135	-0.000808192121381018	0.999664202474406
Zbtb18	-0.294505409000695	0.135198896842355
Olfr98	0	NA
Krt73	0.0439083113033632	NA
Brwd3	0.031790430649391	0.919554586547723
Nkx6-3	-0.116031402864678	NA
Crb1	-0.782753624196214	0.316926123275247
Glyat	-0.0647304740315338	NA
Gm13910	0	1
Pcdhb5	0.64872916086189	0.21010417136137
Hist2h2ab	0.0394585380151377	0.977906070740363
Cycs	-0.298141273377313	0.178700926169464
Gm8730	-0.00368796083351394	0.970075290967943
Sfxn4	-1.08455748190602	6.53532019926254e-07
Mapk15	0.737722273292165	0.358277797069411
Klk1b24	-0.24592680437574	NA
Olfr816	-0.350645523490033	NA
Tnfrsf11b	-0.43353338428005	0.138549757034924
Magea6	NA	NA
Hsd3b2	-0.0553373433378903	0.95311837577552
Gm4963	0	NA
Gm10136	0.0988607982293377	0.805412821645971
Rnf217	0.38837489367854	0.0484757186611676
Tas2r129	NA	NA
Olfr508	NA	NA
Chadl	-0.730000559658164	0.0324666538060447
S100a7a	-0.570213511046774	0.379396297225488
Olfr1469	0.340747112784131	NA
Chil4	-0.696610881162633	0.342074392701599
Olfr282	0	NA
Utp14a	-0.072712203316644	0.52001897086405
Chchd1	0.0354087150064222	0.890323057843458
Slc22a8	0.198765138769043	0.84321221446867
Prpf38a	0.0426654636649336	0.780424796068557
Ap3s2	0.0917963798771606	0.811107045464086
Hspbp1	-0.395980459050543	0.229077424765207
Lin28b	0.211378096514644	NA
Gpatch1	0.159409409440205	0.306347763416707
Alms1	0.0395060535086525	0.933661584173186
Gm4987	0.464381542059289	0.671962060296411
Arl9	-0.48273541447287	NA
Dupd1	0.174985391660496	0.744545862584784
Olfr532	0	NA
Olfr1382	0	NA
Gm6065	0.287631736338239	0.809146912839767
Cdc42ep5	1.09042530298994	0.000335899116004751
Olfr862	-0.532481332851326	NA
Olfr1276	0.429744005062584	0.662049728058559
Gm21731	0	NA
Ppcdc	-0.0411729735245653	0.860596083138893
Rnf183	-0.715094851593886	NA
Gpx1	-0.485367882624195	0.00141545918299868
Olfr1511	0	NA
Chd4	0.0277383112803973	0.876904741976482
Slc24a3	0.424431031910789	0.0215432510170384
Rps6-ps1	-0.273460219040139	0.729094044630524
Olfr376	NA	NA
Uqcrh	-0.129477107081085	0.730652353418884
Ptcd3	-0.16607880303362	0.35383775906055
Gm6498	0	NA
Nlgn1	-0.174025647059135	0.819736869470963
Rpl7l1	0.021251974682145	0.931466738324679
Crem	0.406764458047137	0.0918700434362823
Zkscan8	0.247334119155851	0.0684512777222861
Nupl1	-0.53595036547555	0.534864133120705
CAAA01118383.1	-0.00741802165520965	0.9954457246785
Adam26b	NA	NA
Gm7964	0.417546072511979	0.72535422726598
Klk1	-0.266514152696479	0.760234528080534
Dpp3	0.0954611757355951	0.444865741661413
Gm10139	NA	NA
Tdgf1-ps2	0	NA
Srrm4	1.40501217540851	0.0466737032348992
Cyp4a32	0	NA
Pepd	0.0412466570672869	0.832526823764398
Poteg	0	NA
Zar1	-0.296106586593284	NA
Brpf3	-0.403580631479242	0.106493172422663
Amd2	-0.897952541996602	0.0618279275070462
Hist2h2aa2	0.146421630508304	0.911438783673534
Krt88	0	NA
Nr6a1	0.628769991372844	0.265038631381948
Slco1a5	0.0480610021902275	0.97774654602188
Olfr120	0.814720238170034	NA
Vmn1r211	0	NA
Olfr190	-0.122382809811015	0.931114771017684
Dppa1	0	NA
Gm648	0.00647892378344877	NA
Klk8	-0.234037881205225	0.703047088482235
Pym1	0.0184075806597002	0.966905349145709
Mro	-0.512267640579938	0.445290150289828
Gpn1	-0.000991957508109692	1
Ccr1l1	-1.27221024382148	0.0485118903461091
Olfr319	NA	NA
Gm5089	-0.0195605384855282	NA
Scgb3a1	-0.168967327683177	NA
Dzip3	-0.121735764421087	0.646943010620414
BC048507	0.065245713245393	NA
Ipcef1	-0.0581908716971242	0.914222315863839
Mtx1	0.0792224060136235	0.771694212431796
Fbln2	1.07881875905062	0.00475876496846043
Gm8973	0	NA
Olfr1202	-0.361569694644041	0.75482726603983
Vrk2	0.0077013582394738	1
Cnnm2	0.240994843287991	0.21734130425736
Hcst	-0.706435103133623	0.0197365676797769
Olfr963	NA	NA
Cadm2	0.702931610203211	0.460350922646529
Mocs1	-0.187033142612654	0.286380005737566
Olfr96	0	NA
Prr36	0.190689166968085	0.883212525380987
Med14	-0.124655674085089	0.273999720992564
Cenpj	0.337294854114836	0.21887854472262
Gm14781	NA	NA
Rhox8	-0.371087339753868	0.421292360114146
Fam172a	-0.196056448247142	0.448946050555081
Trim38	-0.448531318578563	NA
Zfp69	0.448461547937373	0.184427285354037
Arih2	-0.273405700934777	0.0905069261341379
Rab44	-0.460128398713784	0.0167327052091259
Prol1	0	NA
Izumo1	-0.0688247429196779	0.984321924562807
Krt39	0	NA
Ghrl	0.141890004835847	0.955257753888766
Tnnt1	-0.328507613408986	0.737950047183838
Rab3ip	0.0221331780871286	0.949782826794501
Gm4735	0.406131689927774	0.694601723272592
Zfp936	-0.0514160334945638	NA
Krt2	0	NA
4430402I18Rik	-0.918368460832048	0.124174593686461
Gm10145	-0.144148982052618	0.702170235990401
Ano6	0.0868438074825012	0.564240586534353
Defa24	NA	NA
Ifi27	0.097988207456747	0.740728295012681
Hist2h2aa1	-0.944400017891272	0.14537684616436
Olfr694	0	NA
Gsdma3	0	NA
Paqr9	-0.567436354428268	0.0120174733437607
Gm5321	0	NA
Gm5414	-0.00761664805313329	NA
Chil1	-0.184348388515232	0.320322499452131
Plcxd1	-0.460564809164043	0.32504222892676
Olfr329-ps	-0.493234260334319	0.573716203687055
Ethe1	-0.471652519478692	0.0015771035292232
Vmn1r13	0.131568019488969	0.903142762124741
Gimap8	0.0369131329379698	0.91332579651653
Zfp428	-0.468436021538742	0.264883647354595
Hvcn1	-0.444572347496733	0.00131043370808738
Gpbar1	-0.106839865520937	NA
Ccdc146	-0.325356598189375	0.646309880039128
Rpl19-ps1	0.76894670187192	0.450660034029321
Cdpf1	0.0812955758527393	0.864872804065705
Hist1h4k	-0.393966677273525	0.697557381491064
Tank	-0.0671058334115781	0.661301008137637
Cntn4	-0.86674847076162	NA
Aox3	-1.07904138142896	0.143085391005242
Clasp1	0.0523499221064368	0.7683249425303
Lrrc51	0.263060627849747	0.719030856987278
2410137M14Rik	0.0847240574317241	NA
Zpld1	0	NA
Gm10146	0	NA
Hhip	-0.290965054346353	0.573005215473216
Siva1	-0.163185698678213	0.412866335107454
Scn1a	-0.156518540185022	0.862111357029457
Pde6h	-0.161406058444612	0.857563752820826
Olfr926	NA	NA
mt-Nd1	-0.321002382411222	0.280892781484314
mt-Nd2	-0.389179279179811	0.211742008887071
mt-Co1	-0.217337885593636	0.512283405972737
mt-Co2	-0.311464397916782	0.492919778634602
mt-Atp8	-0.265945568191773	0.547305107975114
mt-Atp6	-0.323064134777817	0.384617942502942
mt-Co3	-0.223134529829215	0.60770628044617
mt-Nd3	-0.466934323335464	0.525475477230213
mt-Nd4	-0.198606669840508	0.58176631731557
mt-Nd5	-0.190028169099093	0.560993318546207
mt-Nd6	-0.218859182208903	0.542471039846153
mt-Cytb	-0.246992082752542	0.422685531010843
Selenop	-0.0450875396148272	0.780752209039015
mt-Nd4l	-0.396325144142816	0.341511112648734
C330021F23Rik	0.741785509541324	0.51775571937321
Tacc1	-0.137196324728622	0.276055577554794
Defa37	NA	NA
Ifitm7	-0.0843121369732515	0.943217818675865
Cpped1	0.205122143561122	0.203453075277408
Cd209b	-0.205071499795239	0.774574901988801
Aurkaip1	0.0393590448807178	0.791807941996278
Zfp985	0.0143316148531017	0.99700871778037
Zfp979	0.0548018847904204	0.923083440750989
Zfp600	-0.540684277267717	NA
Zfp987	0	NA
Dhrs3	0.434657368953239	0.0461000251928387
Gm10436	0	NA
Oog2	NA	NA
Gm13023	0.00684065851477038	NA
Ubr4	0.109560474989588	0.545530112194436
Hnrnpr	0.079923349279017	0.628974894742155
Med18	-0.0883141775289663	0.797227519119469
Phactr4	0.182654856831644	0.404331869355225
Cldn19	-0.353591151590497	0.654763507380272
Olfr1335	NA	NA
Gm13611	0	NA
Cyp4a12a	NA	NA
Cyp4a10	-0.477734126866002	NA
Insl5	0	NA
Cyp2j11	NA	NA
Krtap5-1	-0.00718210389396226	NA
Gm10153	0	NA
Gm12666	-0.166988572363664	0.814351246094273
Muc5b	-0.466205938225809	0.64063759086956
Adamtsl1	1.20028240464159	0.000578842856105363
Gm10154	-0.168882833969715	0.562514241021959
Olfr45	0.0622873847420437	0.943217818675865
Kndc1	-0.267432465782005	NA
Gm11487	0	NA
Gm11232	NA	NA
Prpf4	-0.108816165538984	0.486688429615066
Cdc26	-0.118194406733436	0.352128006387135
Slc31a1	0.373760065399421	8.11820428684205e-05
Fkbp15	0.0495793635548666	0.784518219005651
Slc31a2	-0.155374598472084	0.224458698762596
Mup21	0	NA
Mup3	-0.173789971791643	NA
6030445D17Rik	0.410995361617338	0.608788300364342
Gm10155	0.116725188207855	0.940177441925266
Cacng3	0.00676771607713836	NA
Anks6	0.501241189582701	0.273816494659834
Spag8	-0.27697224546951	0.815182037741217
Gpr139	NA	NA
Arid3c	0.0221008156431399	NA
Ipo7	0.0508082904843087	0.710697281196187
Tmem42	0.0549262342727991	0.870438380439377
Pomgnt2	0.104172364535526	0.855093012792869
Olfr519	NA	NA
Olfr517	0.00728667729956524	NA
Olfr514	NA	NA
Olfr467	NA	NA
Gm10156	-0.0296772033068764	NA
Olfr206	NA	NA
Trim12a	-0.164406775130894	0.521495047476878
Olfr640	-0.102482421097045	NA
Olfr639	-0.212848927148333	0.520828314330191
Olfr586	0.0427407356861712	NA
Olfr575	-1.39118587114738	0.0453352876271974
Gm10157	0.0379528533157329	0.904639724569765
Olfr559	0.218910668804819	NA
Olfr33	-0.143741646734863	NA
Vps37b	-0.119734876319432	0.835461313019043
Chrna10	-0.0302198871238343	0.99436349577896
Numa1	-0.0915369693572747	0.631552935505382
Gm12918	0	1
Rtp3	0.823312153819403	0.0610188222661958
Impad1	0.195149111677809	0.146324181841592
Wdr6	0.371560523662277	0.00578013276619925
Tcl1b1	NA	NA
Serpina3c	-0.315832085256041	0.420250562393771
Rps13-ps1	-0.192870307975658	0.672590299316897
Serpina3f	0.0659242407183919	0.949782826794501
Serpina3b	-0.070657682560226	0.942807769032682
Serpina1a	-0.648631222488341	0.244258803551845
Actl11	NA	NA
Vmn2r65	-0.412136872205038	0.562894707038373
Gm10160	NA	NA
Iqcf5	0.00676662069589563	NA
Iqcf1	0	NA
Rpl31-ps1	0.385971361333811	0.658628035905541
Nrxn3	-0.254498207902931	NA
Akap13	-0.259421929296456	0.151752475123263
Gm10263	-0.207148678102009	0.805827853753555
Msl2	-0.218824259028987	0.0240856401680087
Plekhd1	0.625819933185619	0.324632720322243
Zfyve26	-0.195998772022988	0.477886013704381
Rdh11	0.261881236050934	0.0766427985311646
Mthfs	-0.357306919934874	0.444348567107593
Gm10163	0.188303873749036	0.30386747547323
Hmgn3	0.467164188892464	0.139533684925207
S100a11-ps	0	NA
Omt2a	NA	NA
Gm10268	-0.941140715128143	0.170679505486547
Gm5745	0.13316898552325	NA
Gm5786	0.737272648176808	1.14690836798616e-40
Rpl26-ps2	0.162091626745877	NA
Cox6c2	0	1
Izumo2	NA	NA
Ankdd1a	-1.28358801749533	0.0781267305500481
Klk1b5	-0.00732165461780117	NA
Klk1b4	0	NA
Klk1b3	0	NA
Klk1b21	-0.309402505587753	NA
Vmn2r57	0.0477721783092055	0.985075321713977
Gm6254	-0.421295317658958	0.628324877960707
Rpl17-ps9	0.000822661465541078	0.976931137937438
Hmgb1	-0.0130082826876001	0.972233405206832
Gm6969	-0.782413109490624	0.306995805356313
Gm10167	0.386594540545445	0.721030232986017
Lsm14a	0.0434790415783156	0.85816936716758
