gene_name	OAvsnonOA_log2FoldChange	OAvsnonOA_padj
FBXO25	-0.308429260425057	0.00327374666855525
FATE1	-0.13473953754843	NA
MAGEA4	NA	NA
NSDHL	-0.0354310539867575	0.818681533877594
ZNF185	-0.624591838298204	0.00120567152611451
CETN2	0.21308358860756	0.125433825681548
RPL10	-0.805824656665296	5.46987412965349e-13
CSGALNACT1	0.486949822106201	0.0109686869580226
ATP6V1B2	-0.646977254014159	6.02374586424607e-07
CCDC25	0.00448536838577472	0.989372178805754
HMBOX1	0.0335685225811029	0.89461505440548
CHRNB3	-0.00302443362111659	NA
CHRNA6	0.00746942320534479	NA
GNRH1	0.122675076538837	0.642836123108581
BIN3	-0.212093519691938	0.188442553973393
DOK2	-0.257601642348386	0.549811634161889
SLC25A37	-1.21193181609064	1.31404762226542e-05
CHMP7	0.257568075816063	0.094882523852648
DOCK5	0.122827872343947	0.519142188388095
STAR	-0.1278044822083	0.901648412337765
PLPBP	-0.609339539051307	2.9918200272298e-05
ERLIN2	0.0267188135005129	0.850270325557637
SNTG1	0.250273288194549	0.394874134628857
PXDNL	-0.181375635408261	0.953304142701962
ST18	1.28129531431012	0.00177753754254873
RGS20	-1.74482535744449	5.67447282457616e-05
TACC1	0.0638353317864148	0.803070557599554
GOLGA7	-0.0763704420984298	0.399770163312135
PLPP5	0.0471974148386307	0.772872586558616
GINS4	-0.263893849316506	0.725651852795464
NSD3	-0.330071021004385	0.00567388787846686
DNAJC5B	-0.7973952701564	0.141459201687867
CRH	0.00248964232505304	NA
TRIM55	-0.0231317747167435	NA
ADHFE1	-0.835274974670319	0.00162117780174498
MRPS28	0.189291843556012	0.156960358675636
PMP2	-0.275491140444438	NA
LACTB2	-0.152891024929246	0.160208029998381
PRDM14	-0.250300380851662	0.764907461247704
TERF1	-0.0641689634670068	0.59452354686522
RPL7	-0.848828541918562	5.0719833191885e-10
SLC26A7	0.120922986153586	0.756705876599671
PSKH2	-0.00302805778584423	NA
ATP6V0D2	0.584154771859556	0.918688011726078
SYBU	0.0156781163013312	0.947456751517635
DPYS	0.902132338452042	0.159760060478848
MTDH	-0.148575385994946	0.319539954125483
LRP12	0.607760573036765	2.99425100469228e-05
EBAG9	-0.285565539710784	0.0239283011210697
RSPO2	0.457404419296197	0.154382892500833
POLR2K	0.0716681090734316	0.665324283707287
MAL2	0.679969837906806	0.223594560551561
EIF3H	-0.707042548861462	2.58142247093182e-09
UTP23	-0.360693179543089	0.00320988056939551
NDUFB9	-0.357900975432559	1.95030364604695e-05
TATDN1	-0.671121887575269	2.92327068373384e-07
FAM83A	0.18996630933728	0.858853844098246
GSDMC	-0.294618402202037	NA
FAM135B	-0.330515890465004	0.658067630467575
ZNF7	-0.186357527384806	0.0227607383605098
ARHGAP39	0.85887754150946	3.1206748855815e-05
SLC39A4	-0.0799170696919384	0.761904512511938
NAPRT	-0.603023785820745	0.0384430182199229
VLDLR	0.483143722112125	0.0166615358538831
AK3	-0.23427988480379	0.134124610085864
UHRF2	-0.0913616726964688	0.542127836262802
NFIB	-0.0760370832029789	0.634602706703271
CER1	NA	NA
PLIN2	-1.20659802462913	6.20545002640213e-24
IFNA5	0.128814529032638	NA
HAUS6	-0.062205153178561	0.733610977459867
CDKN2B	0.574572676180858	0.0351529540953892
IFNA16	NA	NA
CDKN2A	-0.63490315739299	0.110977873546633
C9orf72	-0.937328204596043	5.80399577718854e-06
IFNK	0.00680173194047661	NA
ZCCHC7	-0.415589019697217	3.44604655327528e-05
FBXO10	-0.216410613445312	0.496640065992755
SIGMAR1	-0.180608665723299	0.030908770276067
CBWD5	0.146336018413015	0.643343213840461
CEP78	0.124700234594096	0.526737727424254
NTRK2	0.0212950116333802	0.954006793726172
IDNK	-0.262632623644613	0.168838866791372
SHC3	-0.02517581107796	0.444914148028378
AUH	-0.0132214905884442	0.966285191916133
MFSD14B	0.45746655045525	8.05650768041335e-07
C9orf3	0.184065542021084	0.0950931360913014
PLPPR1	-0.00597123910053842	NA
OR13C4	0.00432830288376492	NA
ZNF462	0.372989869124587	0.0402501760389726
INIP	0.201802058563118	0.157373049748318
UGCG	-0.75368538462117	2.43108176898475e-05
ACTL7B	0.00465473982582667	NA
SNX30	0.247170444516709	0.252324313000335
STOM	-0.691565909695937	3.26788244122942e-12
GSN	0.0300171861631195	0.885092596655092
MRRF	-0.250602954806176	0.0844468529878244
NR6A1	-0.350969368840014	0.633355801538211
CRB2	0.919351496964346	0.0230146840459216
OR5C1	0.00626529490316468	NA
ALAD	0.351962147310017	0.0106876957164276
ASTN2	0.122582674196622	0.462653601722624
WDR31	0.169129023877208	0.416124369736405
POLE3	0.0507575995708887	0.766800209702706
SURF4	0.177412717979232	0.0453010856993429
GBGT1	-0.535405700662539	2.79172630479716e-05
SURF1	-0.559754000777499	7.73281230836509e-06
SURF2	-0.253566779889541	0.08240074156878
SURF6	-0.109265912968892	0.360848417481259
MED22	-0.120691109145128	0.175853490974959
REXO4	-0.516271286418813	2.25861300840901e-10
RPL7A	-0.854513573179492	2.34593887852307e-16
GTF3C5	-0.325098750870204	0.000496209718621637
ASB6	0.0330795591695469	0.771536563747681
PTGES2	0.0381376771699463	0.831383865472088
NTMT1	-0.324789104813741	0.000125290893789871
CIZ1	-0.585664964944176	7.91810287117668e-08
SLC25A25	-0.722480146666319	8.55185620702159e-05
SH3GLB2	-0.363109460999368	0.00163398310169769
MIGA2	-0.0958048566712037	0.686780730647628
PTGES	0.928073343267359	0.00387840382865155
LCN2	-2.26676866311332	4.13744590143395e-09
LRSAM1	-0.00183110200268373	0.98725153941442
HMCN2	0.318811101723076	0.743657590405473
GPR107	0.226449569851434	0.00641028095492307
PAXX	-0.125835895801554	0.556265001773271
IDI2	0.223451656651774	NA
INPP5E	0.00225773519258602	0.975995439263103
LCN9	NA	NA
SEC16A	0.251735078089781	0.0216839207567779
DPH7	-0.136828292217784	0.350921062645437
NOTCH1	-0.656147297916627	0.00832010016543611
CACNA1B	0.168104449107869	0.768292242742297
NACC2	0.302734266616376	0.0259948575483147
PROSER2	-0.327960810011973	0.0914407304568335
USP6NL	0.579760870809575	0.000406690686122889
COMMD3	-0.0309029652425579	0.828267544081339
MSRB2	-0.043699168507301	0.811662666512052
PDSS1	0.0647284871708438	0.839662004502077
FAM171A1	1.00588417785637	7.66132256663686e-06
MINDY3	0.238187759975842	0.083709136674842
SLC39A12	0.00411046220777005	NA
TMEM236	0.015341498219945	0.914660121055563
RSU1	0.0139793847003498	0.93081008520697
ST8SIA6	1.11152636122935	0.0273935611031488
PARD3	-0.315518233736067	0.0259778997134972
ANKRD30A	0.059887118489813	NA
ZEB1	-0.194893584640457	0.283147645227279
FAM13C	0.501456248005657	0.077114221630743
NRBF2	-0.0622160072722269	0.678622972073989
A1CF	0.15283981515513	0.389190348568608
CDHR1	0.842930406703764	0.0168253975146077
LRIT1	-0.025162397312934	NA
RGR	-0.901622604039331	0.0669867496423865
POLR3A	0.0583748725263155	0.663811781293043
HERC4	0.114334093639895	0.387670380317104
LRMDA	0.0315553239406647	0.925385007863822
CAMK2G	0.366665213356435	0.0335606715997644
ADIRF	-0.44687854315062	0.00744741540012729
GLUD1	0.077174001254193	0.699141186620649
ANKRD1	-0.0282065265646531	NA
HTR7	-0.62612243133951	0.762018350728054
RPP30	-0.191420832494835	0.0768505198730768
FRA10AC1	-0.153735119882305	0.335168501757393
ADD3	0.470910576677357	0.0344048873544633
HABP2	-0.0155421325869433	0.684784034435942
VAX1	-0.0907618330456805	NA
DNAJB12	-0.245976985302673	0.00580603916593851
EIF4EBP2	-0.819648074436993	3.22951104695495e-16
NPFFR1	-0.479192802302455	0.109321255322117
PLEKHS1	2.00582906900881	8.33509142321527e-07
TCF7L2	-0.441139485697333	0.00225086532743843
MKI67	-0.282985993682456	0.405654190390946
CYP17A1	-1.30953915136538	0.0134627063001602
INA	-0.0614763290690809	NA
FUOM	-0.244873836505746	0.147868023820322
LRRC27	0.025500800873974	0.903070740031542
MTG1	-0.135563431874721	0.477511806323825
NKX6-2	0.0255830762095558	NA
PAOX	-0.642292705088607	0.00143619731509861
GSTO1	-0.809534906912396	2.74715880569003e-10
TAF5	0.348880803789452	0.00946431916066735
PPRC1	0.165584317444555	0.288301517143686
ITPRIP	-1.12183800222187	5.80399577718854e-06
CNNM2	-0.428490361504906	0.00028939779660643
PDCD11	-0.216653757660184	0.0419231011301337
ADAM12	0.285219397806563	0.114234099732419
RGS10	-1.08663978999897	1.07840431743472e-10
BTBD10	0.167253817380395	0.182490196193347
ADM	-2.21185502865158	1.65706946562742e-13
GAS2	-0.174271921035913	0.603689570963795
SLC5A12	0.764634159483606	0.0264416281868871
LIN7C	0.308040805135335	0.029526647648857
LRRC4C	0.0317814940805446	0.706123822398921
IMMP1L	0.0371146317366151	0.889495981057817
SAA4	-0.568951647089122	NA
PGAP2	-0.0707446959941444	0.667125055963919
TUT1	-0.366075869017823	0.0239470150326663
SCGB1A1	0.000930927860276264	NA
SYT8	2.04462437734916	1.90877693015815e-09
ZNF214	-0.0225045153355256	0.923763448727304
ZNF215	0.281844284435135	0.271226683515576
HSD17B12	0.382197039115085	0.0189929398031541
APIP	0.141166691208452	0.385301703398633
PAMR1	0.704436615604453	0.0609584588113063
DGKZ	-0.00901387181811476	0.987309479990414
EIF3M	-0.801729341097214	5.50130740577498e-12
TNKS1BP1	-0.455656290327766	0.000244323372410393
GLYAT	0.343474685734836	0.541563506350729
SERPING1	-0.686343936822415	1.052280224993e-05
OR5F1	NA	NA
SSRP1	-0.416815978749536	3.02517114926986e-07
SLC43A1	-0.639704888451452	7.10971468404562e-06
PTPRJ	-0.393178796594609	0.285992158839596
C11orf49	0.108937983261298	0.321626331331198
ARFGAP2	-0.48159149317522	1.1963989575088e-08
CELF1	0.0806919255949843	0.641059266850739
HIKESHI	0.0504534836225355	0.762018350728054
CCDC81	-0.125672559833081	0.860190691289253
SESN3	-0.0524931841178904	0.790207761794279
ENDOD1	0.49500874195424	0.000487727646905462
CCDC82	0.288602526952969	0.0860939302951514
KLHL35	0.293278018169801	0.267136526477833
TENM4	-0.512590427196653	0.465532019472745
SERPINH1	0.459713400078195	0.059472501351552
CAPN5	0.0289122456199655	0.840307936693585
INTS4	-0.0521256018223482	0.703108646030777
PAK1	0.157975347969141	0.373404136560031
RPS3	-0.968948310525349	6.28194070536326e-15
ZC3H12C	-0.199867436776413	0.384657643000268
TTC12	-0.331807575745889	0.136528226830345
NCAM1	2.12238788142032	3.35492621034851e-12
DRD2	0.297156746502038	0.7203549591428
C11orf52	-0.518575120018644	0.0802926738594502
HTR3B	0.287899566972807	0.429681192301623
NPAT	0.24010959933541	0.0774965244271231
ATM	0.235818841378668	0.123198911174606
AASDHPPT	0.0571318275940747	0.801204955125719
GLB1L2	-0.433961680035554	0.0718281613069501
SLX4IP	0.399245380028097	0.00594852106664983
LAMTOR1	-0.508996016018121	8.89146546246416e-09
P4HA3	1.09317710621944	0.000570598012299426
GRIK4	0.620782110182903	0.0264295044464502
ST14	-0.610468945301754	0.615015370876349
HYOU1	0.0569404979540886	0.807853244817859
GGTLC1	-0.00302805778584423	NA
ADAM33	-0.509609885088875	0.987610607871882
SLC22A8	-0.0030244336211166	NA
KAT14	0.082100486372648	0.489501474660548
TKFC	-0.036924272203078	0.864622722549944
MTA2	0.222991423977882	0.0102699061044594
TMEM138	0.149972364468481	0.267281416246967
FADS1	0.300690550588085	0.0555794120635923
TMC2	0.200213559676966	0.603689570963795
ROM1	-0.141796352661547	0.397260572368769
EML3	-0.082854201355211	0.666884842906358
INCENP	-0.0764131591284156	0.790400818955549
ZP1	-0.278205198490643	NA
OOSP2	-0.00111458678481834	NA
MS4A3	0.249704463156361	0.366943847133907
PLCH2	-1.28839338630973	0.0121941387754155
FRG1BP	0.148102324843733	0.589682291094638
CPSF7	-0.206920578775639	0.0651839844392502
MS4A2	-0.442613168271025	0.68600824097154
B3GAT3	-0.0939640617147756	0.527203752860036
EI24	0.202756055441349	0.0970285694137614
CCDC15	0.0306236839512328	0.896755877671083
CHEK1	-0.437016126818235	0.0358891390709012
FEZ1	-0.520418338978961	1.20711976757161e-05
ESAM	-0.458314922091043	0.626270881734561
KIRREL3	0.680449883270055	0.111245364014588
MPZL2	0.41744206790931	0.240863378127863
SCN2B	1.10494016355012	1.0575790370846e-07
SIDT2	-0.0351022160881149	0.828267544081339
TMEM25	0.216663001494949	0.237522282558198
TAGLN	0.037300464042159	0.703108646030777
JPH2	-0.451929535306063	0.578567746764517
DUSP15	-0.946545227812821	1.69825779835444e-05
COMMD7	0.157327431502986	0.386409076427975
C20orf144	0.145318720973592	0.624692882347971
KIAA1755	1.52297025289031	1.13332929810722e-11
SPATA25	-0.3713229031361	0.308395458547385
OCSTAMP	0.493346866636115	0.886183171692498
DSN1	-0.437617171640841	0.00519698856946116
SOGA1	0.207112401378339	0.0742545955658694
CNBD2	-1.09945638069758	0.000392827547935758
SPINT4	-0.00477371692760793	NA
CDH22	-0.384618544310437	0.657190701732332
LSM14B	-0.360098682438264	2.38122908560085e-08
YTHDF1	-0.0360549827636801	0.764664933374758
CABLES2	0.0147647267891684	0.942945313159513
LTO1	-0.276007612409097	0.0144272323941243
GPHA2	1.1008352295608	0.00545088822038791
SLC22A9	-0.0674591935034218	NA
TRPT1	-0.469145320808631	0.000438417553080079
NUDT22	-0.195449653006985	0.169727476990454
FERMT3	-0.358470785965395	0.954357599163951
PLCB3	-0.157867482847631	0.528829769225188
MRPL49	-0.451514225839314	2.61122161930899e-05
CDC42EP2	0.76344331161971	0.0428295510464073
FAU	-0.952507640289563	3.87227734488466e-14
TM7SF2	-0.683975312191138	0.0216093354316948
VPS51	-0.659508966820491	2.37358867633464e-10
TBX6	-0.290152056313499	0.297571206709772
PPP4C	0.0056842138515325	0.962123874971785
ALDOA	-0.00881412323633884	0.946598734920783
FAM57B	-0.215638068433926	0.597638327143075
DOC2A	0.158073539594783	0.603603035486912
HIRIP3	-0.0128551981321579	0.956325055711068
TAOK2	0.0545757810921942	0.593994604660736
TMEM219	-0.123039585759152	0.319433545464721
HMGA2	0.129973725874521	0.484569180398276
MMP3	-2.29734429026736	3.55539336209229e-11
CNKSR2	0.273678044633725	0.349453623471023
CNTN5	0.0703732549202231	NA
KLRF1	0.161156901517212	0.708746343851984
CLEC1A	-0.864599278463735	0.126825406437528
MKX	0.623997479365239	0.0120306423028289
MPP7	0.328689790118467	0.12876952423863
ITGB1	0.465181302668169	0.00184598183162667
FRMPD2B	-0.0784494417246326	NA
FXYD4	0.00946629101904091	NA
TRIM48	NA	NA
OR8K1	NA	NA
OR5M9	NA	NA
PCDH15	0.595180371274723	0.187866576660277
PPIAP26	0.000669430998525166	NA
CTF1	-0.495354339747844	0.00841719159784009
CWC15	-0.142471386950332	0.257418964521796
FCGR1A	-1.08084985680941	0.188413401081754
ARID5B	-1.34777020306962	1.76562572807222e-11
KLHL1	0.00439934586290052	NA
CDH8	0.199567803079223	0.843926788361301
DCUN1D2	-0.133439557459874	0.463309472797195
TMCO3	0.0708397658866927	0.591416922513466
TMEM218	0.0735765366309484	0.681011507100422
TIRAP	0.197560829470254	0.0492500519338817
EEF1AKMT1	0.243082688078059	0.0966679960414185
LATS2	-0.381011691724514	0.000788125634727758
SAP18	-0.244361193898616	0.0108020512906959
ADGRL3	-0.591724403163827	0.320532415681862
KIAA1328	0.240001781495302	0.0903232786272479
FAM124A	0.119064599169916	0.655183730965171
MIA2	0.275302529280165	0.035367440724141
HNMT	-0.174377619040975	0.4232435744429
LYPD1	-0.988501724105602	0.666852549539552
LYPD6B	-0.533957004544811	NA
PDCD4	0.070986904376063	0.702540738666185
ADRA2A	0.727769615848323	0.006969564192281
GPM6A	0.109149051646584	0.799325300566051
WDR17	0.375296505736759	0.154591040872944
SPATA4	-0.395770713540529	0.448250231603929
VEGFC	-0.00128485407592517	0.535613169819069
CCDC102B	-0.655022988968072	0.0723570928934546
CD226	-0.271486152846376	0.707958063778166
CNDP1	-0.100593110548007	0.775710161298555
FSIP1	0.770902074039929	0.0214878590753206
DLG2	0.158575308236439	0.605569140469509
CCDC83	-0.116490237612285	0.860091002290325
RGS18	-0.668701897016751	0.286024200931376
PRSS23	0.10525686644709	0.0237837984756237
MTMR12	-0.175457960018864	0.137052492914074
PPP1R1C	-0.187063677689259	0.703108646030777
AL136372.1	NA	NA
C11orf53	-0.336664187956546	NA
CCT5	-0.0190645771689375	0.940710005063851
FAM173B	0.510788728706254	0.00840447038852612
DOCK1	0.0565543940199258	0.643880873453747
DIXDC1	0.564941577692244	0.000465115892332268
DLAT	0.110529408790024	0.385425179816061
PIH1D2	-0.33787418767096	0.123842607980185
NKAPD1	-0.172828472061219	0.195632033976867
TIMM8B	-0.0292117939137513	0.898188117616978
IL18	-0.12787675890027	0.86932835506751
TEX12	-0.364068901245456	0.160790291485236
PTS	0.242162906695154	0.0912887701031854
PIP4K2A	-0.113436562864029	0.549642654721409
C2orf50	-0.232757601834571	0.927772174516785
FREM2	-0.818426472693975	0.161117806996132
FOXO1	0.14010037933528	0.49511297709976
CRIM1	0.241993257339636	0.316206185852918
SEC24D	0.249215683610364	0.0460630636608725
ABCB9	-0.0496393726437285	0.901379416248558
RILPL2	-0.394345696360345	0.000811934281877282
DHX37	-0.72163914067633	1.63337468716339e-07
UBC	-0.954913922311584	1.97788638922905e-10
ITPR1	0.231812562286856	0.220207229070227
TKTL2	-0.00323636049961772	NA
PRSS53	-0.221821157940045	0.838633041911185
SLC7A11	0.317568594776312	0.315760244501822
NOCT	-0.0119284416876099	0.954063231989701
ENKUR	0.570473485836211	0.175135584100664
GPR158	0.784374601800357	0.400778356616871
LYZL2	0.0101121321140006	NA
CACNA2D4	-0.223967380205914	0.636229615677594
DCP1B	0.131993172741278	0.293271184995643
CACNA1C	0.419761076855419	0.0993896670469147
KCNA6	NA	NA
THRB	0.12752304523851	0.577344454350515
NGLY1	0.0106475188600946	0.979867727921519
OXSM	0.097932257066988	0.584000081951717
UEVLD	-0.0394354267337402	0.855136776305433
TMEM86A	-0.498213820772367	0.0276753361929983
C12orf45	-0.728592876511897	8.2887752438721e-05
TMEM263	0.319831073121082	0.000690962642065299
BTBD11	0.641173087065908	0.00267520189826021
UBE3B	-0.0979753254209041	0.532060932660651
ANK3	-0.328946188544208	0.566648676397526
IPMK	-0.292312928486983	0.0833636759725765
RAD9B	-0.141847755238857	0.810660046508134
PLBD2	0.00181370454998032	0.996729406427278
DLG5	-0.174894253140788	0.231324925582253
MAT1A	-0.307490844459613	0.891074247559894
SLC2A13	0.111304642664264	0.710546930439577
GXYLT1	-0.318526819854516	0.0640142750988159
TWF1	0.0915252099138005	0.66085760456773
DIP2C	0.00109539221081883	0.977899800241835
EIF4E	0.18118149938873	0.108376054237048
MAGI1	-0.0908323065352083	0.741997170457396
TEX30	-0.458350397726531	0.00276512300676165
CSNK1G3	0.119812425569647	0.288769752752897
SRFBP1	-0.23311334722037	0.186612017598577
AKAP6	-0.0273645038945013	0.994811282921775
NPAS3	0.165789840079919	0.502417380230862
FAM177A1	0.087574532853692	0.482853513901235
MBIP	-0.104920706143426	0.33698929506126
MIPOL1	0.0807059255828957	0.707156635424089
EXT2	0.476029184175658	9.75469416411316e-07
TMEM18	-0.658158213199589	2.03338287879041e-10
ALLC	-0.0547513310979105	NA
KCTD14	-0.153612927449033	0.355383671684693
THRSP	-0.324250660139349	0.687080465127512
NDUFC2	-0.00852502755472965	0.931584683034422
ME3	-0.351968596899131	0.409082469435186
MSGN1	-0.0159618760358035	NA
ADAMTS12	-0.568918101816791	0.766040879946609
NUBPL	0.086136931903814	0.58972095684685
NEK7	0.423662515561791	0.00380346411575631
ATP6V1G3	-0.027046914344617	NA
FER	-0.337523756552716	0.0603038585675443
VIPAS39	-0.217333887441254	0.0457836896883666
ANKRD50	0.526194442939042	0.0109061564041921
UPF2	-0.438088321221507	1.4156850155422e-07
CDC123	0.113702290568894	0.296002596235466
SCLT1	0.226358271948782	0.276194613327974
CCDC3	0.789909319499812	0.00827754983108602
C4orf33	0.264322174787344	0.196218168762101
FRMD4A	-0.250434711568852	0.951195120048598
SLC25A31	0.0168215650737727	NA
PTPRO	0.300991975858692	0.119166772343513
EPS8	-0.419596326930971	0.0037478452577804
ACAD8	0.408687352712577	0.0435319634451939
THYN1	0.0352840521629886	0.812944732585364
VPS26B	0.0168675182728174	0.877397633951802
NCAPD3	0.107145643185841	0.635503571825511
VTI1A	-0.44910784261054	0.000482604707266487
QDPR	-0.0502162108472244	0.780111773213055
FAM160B1	0.417891944648256	0.000783935769312497
ANO4	-0.0293718740073547	NA
TEX9	0.316539958889037	0.0212642656474779
QTRT2	0.165286216530183	0.394874134628857
DRD3	0.0100084098400797	NA
MMAA	-0.0619299513052036	0.7912514645889
ZNF827	0.645226152210238	0.000523830950424268
POU4F2	0.011890627318831	NA
EDNRA	-0.336455054311531	0.775245808914714
NR3C2	-0.286050822478829	0.19075500945119
AKR1C6P	0.0742872147558496	NA
AKR1C2	0.344882387593908	0.268348965290272
DPYSL4	-0.196742629101748	0.633915040573915
VENTX	-0.0844288558007994	0.776888629336717
ADAM8	-0.418893254265917	0.398240170465205
ITIH2	-0.0641161113183661	0.993101615315891
KIN	0.156435379639427	0.571064599481136
PIGF	-0.0097024012416094	0.951277388458852
ANKAR	-0.145833830147294	0.676561286728198
INPP1	-0.179455855209631	0.156556999517228
MFSD6	0.270172123479348	0.534668890740621
RNF144A	-0.104036614980252	0.830908836957883
ASAP2	0.657950334764403	0.000913230711676456
ADAM17	0.0946471134051772	0.509631843705763
FLI1	-0.398430300791466	0.028417856446534
KCNJ1	-0.207991924652286	NA
TMEM45B	-0.224835125657296	0.558510443870393
WWC2	0.271006263748589	0.0282185655024322
CENPU	-0.53077970586082	0.337962211703623
ACSL1	-0.242191847532773	0.150647416334165
SLC25A4	-0.243480366938316	0.155479338582826
AMN1	-0.0542205824930742	0.773886539617947
BICD1	0.159939754599748	0.589834905193468
SAV1	-0.782042439248128	4.34398933691056e-07
CCDC122	-0.159497319694878	0.456331488791045
SERP2	0.173732011884004	0.381158448100414
NBAS	-0.00781297990689178	0.939420419792193
ZNF385D	-0.333915456759122	0.0971941787651034
TDO2	-0.43063390039627	0.898525166366701
GUF1	0.248714901503725	0.0620996102048009
SLC35F4	-0.502401182479758	0.474793051346296
GABRA2	-0.238411955525738	0.704659245746443
SACS	0.41131394507174	0.00293484780026566
CCDC175	-0.0293937916792468	NA
PABPC3	1.12881768043363	0.0441488713377317
CENPJ	-0.108183714923123	0.717767030191753
FBXO4	-0.215819892240413	0.0872531282007276
TMEM267	0.137965791276694	0.544388205561302
CCL28	-0.125300560056283	0.460460169632614
PARP8	-0.551891168372392	0.00618359277021047
GFRA1	0.362392476338686	0.980096229597949
CACUL1	0.0773057530162933	0.704074865612553
DST	0.802124118375012	1.01928136828504e-13
BEND6	0.79343053543925	0.00309102937060586
TIAL1	-0.214958938530709	0.00682187059998128
BAG3	-0.483080435526405	0.000476450068364687
GLT1D1	-0.5843005853454	0.133642040110676
TMEM132D	0.806449049995264	0.0898232769726048
RBM46	-0.0933176688783817	0.919275009835878
ZNF37CP	-0.379731467330508	NA
SCHIP1	0.173929829006818	0.72384729774761
MCHR2	-0.419183016595197	NA
KCNE4	0.172841355686414	0.383714688866346
AP1S3	0.505173864393425	0.143188876506095
RABGAP1L	-0.0675144273923001	0.683673281456827
CCDC74B	0.224278803539828	0.506239501086933
TMEM56	0.164460563719008	0.684396461223153
MZT2B	-0.714473382201337	1.54140807562586e-06
TUBA3E	0.105049446030427	NA
ASTN1	0.674787868144091	NA
CFC1B	0.0217721170134095	NA
FAM168B	-0.181770006923836	0.145670668475839
PTPN14	0.473424973926306	0.000532406099023749
AC073869.1	-0.488987989452807	0.0152711023952405
MGAT5	0.0774115693333214	0.609579418772541
TMEM163	-0.709406858417914	0.102261937504977
GPATCH11	0.0908629636160667	0.5181623856792
HSPB8	0.54206071445428	0.012746185977166
GEMIN6	0.00446887331273988	0.974037532595207
TMEM178A	0.184081546504906	0.787742146867179
POU4F1	0.692469804969892	0.451257222330714
RNF219	0.124185631980528	0.412999147913116
CYSLTR2	0.479677485275121	0.218179189377913
GRID2	0.000640485302584776	NA
ARL11	-0.246095766207973	0.710883050255566
RIT2	0.21328172225618	NA
SETBP1	0.030784114045277	0.924673198666758
ARL14EP	-0.167722175217085	0.299400188790228
EPG5	0.0641789644653171	0.74876494576051
PSTPIP2	-0.257043458609668	0.0960435724954455
ATP5F1A	0.0301704340086227	0.798180466046186
HAUS1	-0.0972461316334621	0.593863587756513
C18orf25	-0.0469692449844157	0.805727940481878
SPC25	-0.0375677909185224	0.683921583261105
G6PC2	-0.00300206439435456	NA
PDK1	0.263488126829999	0.274329527085146
PTH	-0.027046914344617	NA
PDE3B	0.14556567825566	0.745008347456717
TCF7L1	-0.276907635818165	0.0136213291474528
TGOLN2	0.155609065504877	0.065663332058654
SH2D6	0.272479666677002	0.509100996335387
KCNK13	-0.355661597563674	0.9892489409654
UHMK1	0.211355492929039	0.168241206728042
ATG10	-0.102458110491789	0.643248233958263
POC5	-0.0708057471971957	0.69560812442846
SPOCK1	0.919655481434401	0.000340249760128401
FAM151B	0.258565499255003	0.312404233838574
TADA1	0.0107858186192864	0.971875650842607
GUCY1A2	-0.400460081241438	0.240364052167725
CWF19L2	-0.438828315236584	6.68904289755305e-05
JMY	-0.401226264383734	0.0132387678685318
HOMER1	0.565976101721391	0.104897505554692
XRCC4	-0.21249963533755	0.275832640051083
BOLL	0.0213963546912699	NA
ZNF547	0.475989834299171	0.15498898343436
ZNF773	-0.187682710818536	0.503364978631373
ZNF776	-0.190295318550598	0.324723328279937
ZNF256	-0.349790349871516	0.121114815160178
SUV39H2	0.395031531945401	0.0339675812463696
DCLRE1C	-0.0762148333585465	0.773957985694199
OLAH	-0.562460681585009	0.332513512564812
RPP38	-0.0704925734113903	0.541032064710184
NMT2	0.280812043998179	0.0680844913563611
ZSCAN1	0.632286736388126	0.400578001795975
ZNF837	0.139907528481276	0.546285926994358
USP12	-0.0760742866197513	0.627987856857721
CCDC50	-0.17303443489593	0.152453116604207
CAMK4	-0.0768933485082708	0.901426463726313
TRIM36	0.374871298671878	0.36211825274639
ZFP36L2	-0.646683902484642	0.00308434090830665
PAN3	0.0125608016773312	0.928085259449945
PLEKHH2	0.0892803709742612	0.688326777938611
PFKM	0.0490614405739292	0.663273997192714
TMEM123	-0.250208312908283	0.0432047976730256
GRIA4	-0.761749134608819	0.287751991883818
IGSF10	0.408279813192355	0.336657009551976
SPEF2	0.080715952227136	0.695726283548725
SPARCL1	-0.131161238404045	0.390856745485665
DSPP	-0.000886105961492269	NA
DMP1	1.35381802088161	0.00867008724650893
MEPE	0.790761057072366	0.209436414015049
MBNL1	-0.329481581489846	0.0159083810273129
CAPSL	-0.0443374796537035	NA
NADK2	0.0689710383286611	0.601609489512814
GPD1L	-0.176144996719029	0.628313855533642
GJA1	-0.122892745259571	0.904537651213419
CCNO	-0.377805635668377	0.0666877210427618
DDX4	0.342843158241898	0.703914908015279
CLEC4F	-0.069164363055578	NA
SLC30A6	0.382731411377198	4.15728819164589e-05
PELO	-0.318703435285247	0.0122003274114024
RASGRP3	-0.30450619481498	0.670400140788026
SAR1B	0.327499604891999	0.000776245041684397
CATSPER3	-0.960870377110553	0.00684231732082878
GPR180	0.755839824255676	6.58274337076149e-12
TCTEX1D1	-0.24989491932516	0.996908224671039
WDR78	-0.0236750514710581	0.975635367459661
ANKRD22	-0.256416268447857	0.707958063778166
FARP1	-0.226768584970219	0.109513321198801
IFIT5	-0.0103793456975955	0.936676535338768
SLC16A12	0.70931579286232	0.128388366520658
PANK1	0.0187410459235388	0.993101615315891
