gene_name	Day14vsControl_log2FoldChange	Day14vsControl_padj
ME2	0.0329800642274754	0.939024592202811
SMAD4	0.193820077991081	0.0409894023519074
MBD2	0.444338276840341	0.00106001246611858
POLI	-0.000582371522251743	0.982447932502556
STARD6	0.233548954640463	0.552720832961655
C18orf54	-0.0661512593874129	0.855709894109361
CCDC68	-0.816496533386167	0.0462353550897521
TCF4	0.263583261713489	0.0493103411200032
TXNL1	0.150086035362634	0.209599642299103
WDR7	-0.100679273175535	0.599817885442064
ONECUT2	0.556094517865209	0.423150621778444
FECH	-0.183030910066094	0.0960596428096392
NARS	0.273354142935545	0.0198834744582725
MTFMT	-0.0989982922132775	0.681134597409674
SPG21	0.316808633556613	0.0019759582760525
ANKDD1A	-0.131889486754953	0.728167616531071
PLEKHO2	-0.220731247154581	0.206088738983073
PIF1	0.692679025772041	0.285402879996998
RBPMS2	-0.253168465928215	0.533825887331713
OAZ2	0.0903847791007901	0.45273578756521
ZNF609	-0.260026253985624	0.122056686554084
TRIP4	0.205011718495786	0.141237277441055
PCLAF	0.42987205577082	0.501907847058758
SNX1	0.0380179667481585	0.627959080024279
CSNK1G1	0.357525506349963	0.0148715735283632
HERC1	-0.120593045247825	0.59916122623064
CA12	3.11919691514829	1.89139645640263e-18
LACTB	0.190065070565743	0.205234773419187
TPM1	0.974398589198728	0.00325733832423931
	-0.281962218971568	0.626329066309334
	-0.348478309642908	0.49331757502578
	0.79708042795881	0.105799730478052
RORA	-1.18990865610236	4.25885560208269e-07
ICE2	0.00980401234438568	0.913461912698978
ANXA2	0.422884017795434	0.074863191414237
BNIP2	0.00854351065559428	0.978315742330917
	0.133284105185665	0.295173285123508
GCNT3	-0.0159750517461032	0.994879691750705
FAM81A	0.22886105085406	0.347989663110661
MYO1E	0.457762351389585	0.00311732691352194
CCNB2	0.632021611860746	0.277768962293473
RNF111	0.0892394749809357	0.614847402018707
SLTM	0.237475849719379	0.158586503118457
	-0.195417654600422	NA
ADAM10	0.177585393399159	0.225340973963392
LIPC	-0.676893628384177	0.0746949023759743
AQP9	-0.287599071561519	0.648438936275533
	-0.255409381392398	0.521901429805684
TCF12	0.0892970380355704	0.624886172043646
MNS1	-0.923030062658375	0.0084644790763169
TEX9	0.300998708126363	0.182083881253561
RFX7	-0.115410701365599	0.585527705856152
PYGO1	-1.17385826845213	2.38638070715616e-07
DNAAF4	0.147773547371278	0.594399016761676
CCPG1	-0.416699888721302	0.0854400664287803
RAB27A	0.736274945437076	0.000359919597346691
UNC13C	0.0240985698160999	NA
WDR72	NA	NA
ONECUT1	0.00441362513185783	0.955552722520256
FAM214A	-0.227193523034581	0.288684639871513
MYO5A	0.136159427066043	0.282449871214334
MYO5C	-0.0384344429350761	NA
GNB5	0.349452871906676	0.0328259934938408
	0	NA
	0.810989547283225	5.53318972547854e-07
LEO1	0.163366578516469	0.35120253840025
TMOD3	-0.105150966523278	0.636374561821838
TMOD2	-0.59445249483624	0.02086637357188
LYSMD2	-0.508860881513025	0.128895317760794
SCG3	-0.553522749317391	0.323292872282387
GLDN	-0.0786867957738286	0.954392358462685
AP4E1	-0.522262092668585	0.0723590021693084
SPPL2A	-0.0681172158641862	0.704854296048796
TRPM7	0.00502243386275653	0.958895428159383
USP50	-0.15659130300267	NA
USP8	-0.0934318029458708	0.71702998672564
SLC27A2	0.318071170676324	0.670899584038077
HDC	0.322787598237027	0.375575733633696
GABPB1	0.385653929064313	0.00746518561476342
ATP8B4	-0.733505937153833	0.198583013030671
DTWD1	0.265762801559272	0.169038134062744
FAM227B	0.449013280735312	0.0157726064913869
GALK2	0.767784278005649	0.000154727285069523
COPS2	0.0924980104873965	0.56671686412702
SECISBP2L	-0.393481864914275	0.0362774834755513
EID1	-0.0845553987906427	0.709345611904557
CEP152	0.107400757666673	0.715995023010379
FBN1	0.289187180919631	0.503513254917076
SLC12A1	-0.383040923445882	0.410613524076764
MYEF2	-0.286643647961682	0.384137326362251
SLC24A5	0.241733109567474	0.42853405587957
SEMA6D	-0.0198300832200229	0.925517730348977
	0.0818784589486723	0.666877954238792
SLC30A4	0.0432799619903249	0.817604312223756
C15orf48	0.755521256427315	0.0847890546114237
SPATA5L1	-0.00665630948048426	0.932569537798867
GATM	-0.628457474190305	0.0020572170427255
SLC28A2	-0.370250063273437	0.445886838245084
	0.113254075041515	0.680084211055981
DUOX1	0.801336545515209	0.146024117837389
DUOXA2	0.257025347984794	0.780301745732939
DUOXA1	0.678668665074057	0.214200739716988
DUOX2	0.464550097727423	0.428052863056483
SORD	0.538571745916919	0.0318620637382543
TERB2	-0.334506035329194	0.483831898314212
TRIM69	0.987219422613462	0.113230900858009
SPG11	0.0454680132497392	0.741532110647625
B2M	-0.218549341791024	0.727151707007711
EIF3J	0.365971719915405	0.0232612749147254
FRMD5	-1.07511620931124	0.00809168543592636
WDR76	0.126144853833991	0.628630002542654
SERINC4	-0.0650819154355967	NA
ELL3	-0.129479562861131	0.832962922644448
PDIA3	0.401685598074	0.0329108291587213
CATSPER2	0.51381139053699	0.00455838928195712
STRC	-0.858815469173613	0.126119797147946
	0.350461523911945	0.50391834068236
PPIP5K1	-0.0574314008220443	0.872331839629769
MAP1A	0.466935996693839	0.0138617312383592
TUBGCP4	0.313751586124298	0.00450949331903267
	0.14099634807665	0.449244053249814
ADAL	0.302094012925486	0.0478445527864467
LCMT2	-0.00816920275779288	0.9435415164929
TGM7	0	NA
TGM5	1.01881375371458	0.0741960322317366
EPB42	0.49147298876932	0.00473957019959447
TMEM62	0.1045481078521	0.582568425555361
UBR1	-0.266235878393329	0.168788965310567
TTBK2	-2.03974482563087	1.09941822159361e-11
CDAN1	-0.307064076934814	0.099708945237368
ZNF106	-0.151275189279392	0.536140444728168
LRRC57	0.1067501247857	0.325861264233153
CAPN3	0.0150328178420547	0.910403475429049
	0.244517695542166	0.275415805485495
TMEM87A	0.0699334530699269	0.620706970248394
VPS39	0.249363282220431	0.000397806138344612
PLA2G4F	-0.0446425828149046	NA
PLA2G4D	-0.0353553742004495	NA
SPTBN5	0.064539457214877	0.939277462642708
PLA2G4B	-0.314083178781848	0.13021851283336
MAPKBP1	0.117005422822607	0.444142010772583
MGA	-0.471675995408989	0.0393222631424559
TYRO3	0.053546149494531	0.93238591404376
RPAP1	0.145923881223616	0.278702472248264
ITPKA	-0.400634550057996	0.359670839266347
RTF1	0.0837639465447439	0.317068617527429
NDUFAF1	-0.156539327569768	0.535659270787191
OIP5	0.660201885854099	0.000284291735158208
CHP1	0.25600531207019	0.120774842953247
EXD1	0.224076295053157	0.475928027297853
INO80	0.231303762164217	0.0899567917582447
DLL4	0.489237838600386	0.303740660378361
VPS18	-0.453385473344573	0.000628529278730616
RHOV	0.0708298466552478	0.784611839403751
SPINT1	0.300250643125448	0.64535738921991
	0.00368404482020165	NA
ZFYVE19	-0.0150924284800255	0.988551725174273
DNAJC17	0.0185416686627723	0.958141175163855
RMDN3	-0.271307218110991	0.17442563808306
RAD51	0.364718337465213	0.41316485419922
	-0.00334047280260597	NA
CHST14	-0.791180092168554	0.00185779053203616
BAHD1	-0.120922026611416	0.377262867023929
IVD	-0.199949581183086	0.454506015135131
KNSTRN	0.378957757491061	0.218483334457137
DISP2	-1.44444138232694	0.00451218311683159
PLCB2	0.299038439352417	0.698888214425308
	0.55346563516314	0.371463592627344
BUB1B	0.460176356070541	0.481336043180236
SRP14	0.0939735683592949	0.547905936891079
	NA	NA
GPR176	-0.310008597900657	0.310224201300185
THBS1	0.693189134908148	0.260631685761003
RASGRP1	0.192664499834731	0.383911256763197
FAM98B	0.245397627073407	0.18100592036972
TMCO5A	NA	NA
MEIS2	-0.556659036335896	0.208668796685805
ZNF770	-0.493027181647366	0.00504241214100301
AQR	-0.0587603655521869	0.755655624874338
ACTC1	0.0779483232941458	0.933739944834204
	0.535624269582323	0.148739892747987
SCG5	1.37288816475713	0.000229056635038396
PGPEP1L	0.292961054649996	0.793103237380476
TTC23	0.609926850790557	0.000606089169046797
LRRC28	-0.118126951231893	0.500189601978562
CERS3	-0.0480301878175421	NA
LINS1	0.236338335357387	0.0600241685134585
ASB7	0.106770237653642	0.399437464524751
ALDH1A3	0.245349714825818	0.692944650979157
LRRK1	-0.341824571856294	0.0276842193431236
CHSY1	0.795944882245083	5.1961561916025e-06
SELENOS	0.192350743097182	0.280618693347207
GABRA5	0.26946498772057	0.635784302063273
CACHD1	0.0900435987133367	0.663524246895606
ATP10A	0.973922920118997	0.00448918117278947
	-1.00315284357977	0.163719720367403
UBE3A	-0.0179683757915525	0.972530730280608
NDN	-0.0106298423980499	0.98030471704338
MAGEL2	1.93855220098249	3.60554800427055e-07
MKRN3	-0.914495766999568	NA
	-0.355936350730505	0.447505706734211
OTUD7A	-0.725921382407108	0.0774574878283202
TRPM1	-0.138370580401129	NA
MTMR10	-0.266481636044696	0.155974765453591
FAN1	0.0442530851905884	0.786572360633265
MPHOSPH10	0.188676541839147	0.234856882374292
APBA2	0.279584576880004	0.602620187479677
	-0.680008678256309	0.426873366931168
	0.282079012828351	0.0321415097422167
NFATC1	-0.150959154138083	0.644665949040987
ATP9B	-0.35732187957852	0.0397217666037427
SALL3	-0.0167374708150204	NA
ZNF516	-0.52522790675166	0.000165090137183086
TSHZ1	-0.595199289302756	0.000240599370910464
CNDP1	0.950994468129047	0.083523887200876
CNDP2	0.20296911256037	0.473916202910455
FBXO15	-0.201627167847918	0.727151707007711
C18orf63	NA	NA
CYB5A	-0.723693709739304	0.00190205946165357
TMX3	0.0964196052484589	0.505834430345636
CDH19	-1.43650268682494	0.0798278428845402
CDH7	-1.25513359347369	0.273738277042469
SERPINB8	0.35164385556069	0.140335239772435
SERPINB10	-0.905399425705086	0.0268549156181742
SERPINB2	0.177836330082267	0.852465369936516
SERPINB7	0.0843269265470007	0.754557610654095
VPS4B	-0.0562573239439882	0.813278112759858
SERPINB5	0.805686464162952	0.227039703014883
PHLPP1	-0.451874847357096	0.0379608316968748
ZCCHC2	-0.161781512386272	0.71407609346443
TNFRSF11A	-0.473430620213181	0.0413729369942896
RELCH	0.00956281663184636	0.933739944834204
PIGN	-0.129663262568675	0.523310582972945
RNF152	-1.49512574836462	1.68427676886288e-05
CDH20	-0.389475412444135	0.685941779493533
MC4R	NA	NA
CCBE1	1.87793353361617	6.18100426501441e-06
LMAN1	0.8291650612451	2.00346115344863e-07
CPLX4	-0.0378892412526038	NA
RAX	NA	NA
	-1.63987205632116	0.050909106793724
SEC11C	0.0133939683770578	0.987248115607508
MALT1	-0.0406421783552121	0.945784457302708
ALPK2	0.912375224812565	0.168193151540406
NEDD4L	0.0580566037150122	0.729241132147883
	0.449658068716884	0.015161856982833
SLC51B	1.57893471332931	1.34937331774252e-07
PDCD7	-0.0185519435265262	0.970268907691558
CLPX	0.0514354902396486	0.733248602918818
CILP	-2.09205474663073	0.000197189597784861
PARP16	-0.0696596727887088	0.676290405915987
IGDCC4	-0.807248835763249	0.00624885342694432
IGDCC3	-1.4870002347578	0.0147661025795179
DPP8	-0.0656756626218415	0.673625102306693
HACD3	-0.166637187795769	0.553066770815291
INTS14	0.305711565934279	0.0158494921691308
SLC24A1	-0.26868426960915	0.620863514312405
DENND4A	0.0317905312761137	0.855264421953654
MEGF11	0.697593814121212	0.354781753441474
DIS3L	0.104134081876485	0.491465899839095
TIPIN	0.230363377123821	0.131528470061222
MAP2K1	0.213562481960366	0.11411146321075
	0.102658991792801	0.547075955837761
ZWILCH	0.528752902720839	0.00808733589866309
LCTL	1.3412638072128	0.00584724648354274
SMAD6	-1.48568108420284	3.22662088976383e-05
	-0.0480301878175421	NA
AAGAB	0.308118568046751	0.0438007749591781
SMAD3	-0.228559802315992	0.255200402986776
C15orf61	-0.976862104769493	0.000539100929505363
MAP2K5	-0.0760745288460768	0.551051605990788
SKOR1	-0.213136328725992	0.953699507496681
CLN6	0.033403594610047	0.957030046211839
PIAS1	-0.361767728144497	0.165812350181948
ITGA11	0.259124575075708	0.591523909816825
CORO2B	-0.164464921846792	0.662006644293395
	-0.0598834892333124	0.710119879007889
NOX5	-0.552657549303363	0.620863514312405
PAQR5	-1.22912405064769	0.00831709739831467
	0.525799707823297	0.354698749327715
	-1.3147997069693	6.67831279655177e-07
TLE3	-0.148720657810708	0.352670049876691
UACA	-0.213971975004122	0.200063261463431
LARP6	-0.636144933444182	0.0422847987418889
LRRC49	0.503364961092375	0.0589637121140132
NR2E3	0.059184322283646	NA
MYO9A	-0.744690617256543	0.000806319751036213
THSD4	-0.141126620327917	0.952038292273789
	0.406527116079693	0.0021042195651484
GEMIN2	-0.00365487091276748	0.954392358462685
TRAPPC6B	-0.198086154489207	0.154736288785725
FBXO33	-0.324834239695261	0.104430793225906
LRFN5	0.0548893308386684	0.79553121829682
	NA	NA
KLHL28	-0.0586198837061618	0.800982890105427
PRPF39	0.248393552326891	0.133267908441574
MIS18BP1	0.170560149223629	0.474507064001651
FANCM	0.246391770799364	0.501230362662923
RPL10L	-0.0480250434155324	NA
MDGA2	-0.0528631699304457	NA
LRR1	0.276540668386735	0.179248782224617
RPL36AL	0.148944456562913	0.324597257170482
DNAAF2	-0.390367748251754	0.000255848183484961
POLE2	0.47436754081991	0.196184049108296
KLHDC2	0.333713536333701	0.000276709731963224
NEMF	-0.351474616657305	0.0751512386525849
ARF6	-0.0825486754050768	0.620706970248394
SOS2	0.108315350676783	0.436360523949948
L2HGDH	0.451803535342575	0.156130499128153
ATL1	-0.0713234689571684	0.982266251372436
SAV1	0.129337903184991	0.391939025329888
NIN	-0.745298319946195	0.000741220418221377
ABHD12B	0.63543437595227	0.033672964141468
PYGL	0.13401405885836	0.374216918176137
TRIM9	1.32213200029221	0.035907201007673
FRMD6	0.756941612631621	0.00538650708288333
RTRAF	0.16346913567361	0.301696127803889
NID2	0.320961607618266	0.32539122127606
GPR137C	1.15875468304204	0.00690932965715471
ERO1A	-0.00237118331739023	0.982050591925455
PSMC6	0.140526732677018	0.376739236108955
STYX	0.132365732665819	0.39405515765898
	0.316744370841983	0.129258422577622
FERMT2	-0.0755041517636977	0.861246532512377
DDHD1	-0.152290267328698	0.439581302616594
BMP4	-1.2481039172506	1.13668943953598e-06
CDKN3	0.48839654047874	0.236732436062677
WDHD1	0.277301018712374	0.168726619021784
MAPK1IP1L	0.297209878922244	0.0308445110645177
LGALS3	-0.332676054676992	0.212735352108296
DLGAP5	0.471973643662919	0.264687657715121
FBXO34	0.290230624043303	0.0718791203261728
ATG14	-0.523782998900757	0.00734867724670409
TBPL2	0.516701602766937	0.223864079172905
KTN1	-0.220410414640803	0.194794143282121
TMEM260	0.166656745636661	0.139543209062178
	0.635521718646722	0.438475612884192
AP5M1	-0.0304351105570725	0.986137977826998
EXOC5	0.496231692511158	0.000129755283859633
CCDC198	0.305340939612751	0.509191061806176
SLC35F4	NA	NA
ARMH4	-0.377392251073917	0.384137326362251
PSMA3	0.296301336683543	0.0661312579066178
ARID4A	-0.275788141417722	0.124474021415244
TOMM20L	-0.414373526640314	0.661875994807049
KIAA0586	-0.0371182940170058	0.928154362253783
	0.00732020328490755	0.997731020217457
DAAM1	0.106717664637457	0.51500059665842
LRRC9	-0.853676985389474	0.0416453209463163
PCNX4	-0.0232839749723881	0.939647746957043
DHRS7	-0.438828351550096	0.0183413336756205
PPM1A	-0.0748261544552789	0.6255947195537
C14orf39	-0.953557916557315	0.0126235402670736
SIX6	-0.638309410418418	0.107323591898609
SIX1	-0.361337474679299	0.0276442399909724
SIX4	0.150632249569855	0.479212177933083
MNAT1	-0.255819454598665	0.142797745198168
	0.171057253538445	0.334698592263784
TMEM30B	-1.19634244070357	4.44353663818026e-07
	0.445821804215392	0.0993368137884826
HIF1A	0.789263750929882	8.49770693096231e-07
SNAPC1	0.211040032769244	0.244995553938912
SYT16	0.662965235177855	0.289991005267627
	0	NA
AEN	0.0790172670280904	0.684581179125899
	0.161500742315771	0.201486342062922
MRPL46	-0.121062304272959	0.419846973200054
NTRK3	-1.91227874266015	0.00556170422848658
ESR2	0	NA
SYNE2	-0.100477613055796	0.720844947197257
WDR89	0.155818634825858	0.417507044419811
GPHB5	-0.0447627556381957	NA
	NA	NA
TEK	0.45988605220869	0.0345226746607925
IFT74	0.149821810627996	0.388010314728557
LRRC19	0.354385602605483	0.256474552487502
PLAA	0.325151291312633	0.0283425570546018
CAAP1	0.153928576997681	0.178074305777272
TUSC1	-1.55974875182479	0.00895830788249533
IZUMO3	NA	NA
ELAVL2	0.198405028504074	0.742742429401773
DMRTA1	-0.0234341884686186	NA
P14ARF	-0.601137331918127	0.331963662849583
	0.385739729529032	0.00876211568028864
IFNE	0.94525724913246	0.185280385859774
	-0.211214713687386	0.882291859402199
KLHL9	-0.266484302428887	0.336814751314655
IFN-DELTA-1	-0.27147081043015	0.505046888651607
IFNB1	0	NA
HACD4	0.099590737922331	0.730428382433599
MLLT3	-1.02629706832836	0.066998502203647
SLC24A2	-0.597250745098587	0.202702058456309
RPS6	0.0375364334190719	0.84915260487778
DENND4C	-0.849364909945191	0.00113299665753184
	2.35305449772958	0.000187147771695093
HAUS6	0.402442414194332	0.00886506928874618
RRAGA	0.406292395701207	2.67950839630342e-05
SH3GL2	-1.28638253797482	0.000821523582448687
CNTLN	0.00275361746136535	0.947032891946552
BNC2	0.741632407130916	2.08900336406915e-05
CCDC171	-0.055340583589479	0.976692797091458
PSIP1	-0.14559964706526	0.332716146958248
	0.00579048103637108	0.917557287230694
TTC39B	-0.214900535585956	0.685259404685785
NFIB	0.0992062007490192	0.760119749705771
MPDZ	0.320405974291974	0.120647689890381
TYRP1	-0.0258895622108497	0.8367399036054
PTPRD	1.54955037041876	1.39312327661843e-06
DMAC1	-0.451544849480203	0.101682900929561
KDM4C	-0.0139789679330014	0.953450674925038
GLDC	1.13378560619976	0.0117632492421543
UHRF2	0.311785130252012	0.0203313504553997
IL33	0.409989316987446	0.216091522433477
RANBP6	0.0298521615912157	0.846108568675165
KIAA2026	0.0203845868797194	0.853543777188074
MLANA	0.295724646198394	0.635784302063273
ERMP1	-0.0951378220950811	0.645575225168166
RIC1	-0.0485970620337326	0.750790030389613
	0.479822837413168	NA
CD274	0.200994282231612	0.707448085335579
PLGRKT	0.492753333585656	0.0101572058331091
INSL6	-0.056979276934396	0.89306934912991
JAK2	0.462139113319287	0.0366617456513105
	0.853707580496875	0.126542984001565
RCL1	0.156718153075397	0.304502682400466
CDC37L1	0.246401940098441	0.0491254484345936
PLPP6	-0.643099566568835	0.00462381113188962
SPATA6L	0.22419717778232	0.407317111145276
SLC1A1	-0.449956106563618	0.664704614240967
GLIS3	0.279676296146468	0.298945347430774
RFX3	-0.0302049882205369	0.991125773291977
PUM3	0.13540685881918	0.311193996063026
KCNV2	NA	NA
VLDLR	0.144059076717684	0.699189427497423
SMARCA2	0.280530777835497	0.010675266987005
DMRT2	-0.321304355576764	0.58886209559936
KANK1	-1.18693344472541	1.47683200625923e-06
DMRT1	-0.0123013679638496	NA
DOCK8	-0.198087622750969	0.565849430645897
	0.278037480938591	0.111065712703649
PGM5	-0.611883079283761	0.166284383638458
	0.0600243975870289	0.742742429401773
FAM189A2	-0.153498447944454	0.778013867712314
APBA1	0.634231588994373	0.00367020974215387
PTAR1	-1.70167515160274	1.6196587624814e-06
	-0.0304432621945694	0.907787198029796
	-0.458246144008518	0.695259222278525
TMC1	-0.494576682763348	0.224884405194317
ANXA1	0.334095137464086	0.0516212241439379
RORB	-1.32370773106892	0.00829981251168383
TRPM6	0.291766063946127	0.214200739716988
CARNMT1	0.498130403166857	0.00012344206472118
NMRK1	-0.137501078504037	0.935966354663119
OSTF1	0.0298386125253452	0.900841692371355
	-0.0449171133887375	NA
GCNT1	0.0973288254320226	0.663943515471243
	-0.952158630921396	0.146606640556122
FOXB2	-0.0480299442112852	NA
VPS13A	-0.718719921121419	0.000628467246520201
GNA14	0.216019439881443	0.634541110201979
CEP78	0.112023426546666	0.654736303194815
PSAT1	-2.14447340369405	1.26714612845895e-05
TLE4	-0.778575446218789	0.000455407599084197
TLE1	-0.565482096862502	0.0289137669822382
PHF24	-0.067584676671639	NA
DNAJB5	0.301099207274714	0.137068761116919
C9orf131	0.606757196676037	NA
VCP	0.385208318260363	0.00033654432669813
FAM214B	-0.0178010067609016	0.897436835794917
PIGO	0.0178794294536227	0.93980610572603
UNC13B	-0.130088789982972	0.562919955199991
	-0.0916596334522384	NA
RUSC2	-0.220549912600691	0.155419775536743
FAM166B	0.196435989087408	0.682884792406417
TESK1	-0.756928255428529	0.000242464022671888
	0.255053760569035	0.69546830623203
SIT1	0.297870524417944	0.722693484997065
CCDC107	-0.275254760286887	0.155621977777191
ARHGEF39	0.45608631954465	0.356106931818759
CA9	0.0980138182486758	0.699034333101759
TPM2	0.335963386399256	0.412945031019364
TLN1	-0.385225849403534	0.0424299059419692
CREB3	0.36516386046114	3.56347366454663e-07
GBA2	0.179339847692023	0.172977328888603
RGP1	-0.380266312278351	0.00180850485678282
NPR2	0.176999267402218	0.303971901730815
FAM221B	0.150490812016629	0.640797546181685
TMEM8B	-0.260350170677693	0.390697871980345
	NA	NA
	NA	NA
RECK	-0.527972650570001	0.0190445011076851
CCIN	1.12070479753449	0.0171044709166952
RNF38	0.0600988567259811	0.658302506014501
MELK	0.594832708022867	0.29700748126217
ZCCHC7	0.111115713698253	0.482497568575185
POLR1E	0.273444603851893	0.0075755227744967
GRHPR	-0.806849736340996	6.93159528846555e-06
FBXO10	-0.0487849356436724	0.876680872345767
FRMPD1	-0.737895154928127	0.0469614349686713
TRMT10B	0.0457482310266699	0.815455239529751
EXOSC3	0.132836029930443	0.551847470482702
DCAF10	-0.737740481175622	0.014085232479898
	0.409303781291843	0.274418341741647
IGFBPL1	0.713538432347911	0.32082347559407
ALDH1B1	0.209567285502037	0.210530364062606
TDRD7	0.0667085741046621	0.772791030230702
NCBP1	0.3812915449442	0.0275978876831898
TSTD2	0.148213544133294	0.102320078403201
XPA	0.36344589382007	0.00754623856567444
FOXE1	NA	NA
TRMO	-0.217569448477389	0.105352902227201
HEMGN	0.434169515431093	0.088034530166735
NANS	0.184776520705039	0.191724036501077
CORO2A	0.187326017656852	0.628576213324089
TBC1D2	-0.178054858525917	0.579921805602663
ANKS6	-0.457514372029901	0.0237800623017187
GALNT12	-1.00748734975527	0.000177844745913556
COL15A1	-0.00939283395507583	0.974364927845785
TGFBR1	-0.470063896299793	0.0244468401855155
ALG2	0.39056371311457	0.00044294462447363
NR4A3	0.0462872538192973	0.978649793233341
STX17	0.171965888234856	0.267797625927376
INVS	0.222678168138506	0.0391661166112004
TEX10	0.122340059114173	0.399582025980941
MSANTD3-TMEFF1	0.469543610874235	0.0371082246230141
PLPPR1	0.600738395531514	0.464374305882407
	NA	NA
RNF20	0.0592101855969364	0.674578183005116
GRIN3A	-0.230316691936756	0.588073518199185
	NA	NA
SMC2	0.117474902025122	0.727533540000509
	NA	NA
	NA	NA
	0	NA
ABCA1	-1.23537899207024	0.000741220418221377
NIPSNAP3B	0.299532444858613	0.0625284349145977
SLC44A1	0.30251335524412	0.0495400979121427
FSD1L	-0.0866642127824388	0.81815110928826
FKTN	0.259649058608893	0.129523302906842
	-0.056149301635037	0.812331529078737
	-0.117479880176181	NA
	0.334823023038471	0.000304585614495644
	-1.08756365058482	0.000835625530176095
ACTL7B	-0.0175396120095935	NA
ACTL7A	-0.0122668007298328	NA
	0.299521963774282	0.00922020498935746
ELP1	0.0169281078826439	0.874341431699503
TMEM245	-0.0241616606645872	0.975530528316229
EPB41L4B	-0.0732001343910341	0.833452138977464
PTPN3	0.0361536484223997	0.897816007967893
C9orf152	-0.274204401212608	0.357405314664238
	0.797135095215588	1.75885980059095e-05
TXNDC8	0.00930640106492414	NA
SVEP1	0.670712996536795	0.016651603342258
MUSK	-0.849813584520728	0.428904352179974
	0.752204403557179	0.00031298516593418
OR2K2	0	NA
ECPAS	0.330358967935239	0.0041033368173395
	0.616083560229646	3.36795410873466e-05
C9orf84	0.037074284546417	0.969036489968924
SUSD1	0.418503207217482	0.606420984417854
PTBP3	0.140713570004831	0.623211618895451
HSDL2	-0.184863125762588	0.548847890990747
KIAA1958	-0.928496633336796	0.0706245261648709
SNX30	-0.282975466131243	0.200063261463431
SLC46A2	0.167783998446631	0.73975958699264
	NA	NA
SAL1	0.333892679659049	0.452637983899368
	-0.357914495640528	0.434297054161256
FKBP15	0.00909969888629945	0.995736379026465
POLE3	0.047429472214309	0.802920614195456
	0.172501019791315	0.911032535335898
	0.374046439072474	0.1142650629391
	-0.0328693659102338	0.929151669550043
ZNF618	-0.9148145217144	0.00250859417405661
AMBP	-0.0851398039058079	0.79658632990595
KIF12	0.296990689777599	0.592488387521424
COL27A1	0.270040269638365	0.515916116726684
	0.32279299896854	NA
WHRN	0.339786686460624	0.381806053884946
TNC	1.94682460038594	2.57422459340578e-05
PAPPA	0.385631531883832	0.236760839028479
TRIM32	0.0488403433246606	0.682884792406417
ASTN2	-1.18018325633213	0.00111886544632222
TLR4	-0.127059623049669	0.692684412608128
BRINP1	0.490895324778713	0.454864453591096
MEGF9	0.00124318870221224	0.986982862964377
PSMD5	0.303065377700887	0.0972090903536498
	0.0412565023674792	0.886591924988134
PHF19	-0.037017030931986	0.892399952696726
TRAF1	-0.176883604774451	0.474258607151205
C5	-0.496354713101975	0.280993521293918
RAB14	-0.221563895298327	0.436514820435382
	-0.0162592601712225	0.945141955709653
	0.640228818863145	0.535659270787191
DAB2IP	-0.298350094975424	0.201516500401785
NDUFA8	0.172369756441695	0.259876447090423
MORN5	0.704562991673581	0.0600915183579384
LHX6	-0.603670169429823	0.244365018443662
MRRF	0.464578922204313	0.135058728549319
PTGS1	-0.974599523093125	0.00326066818210523
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
RC3H2	0.184085317055801	0.15086760173439
ZBTB6	-0.445560141404879	0.132647671872118
	-0.0480389472361138	NA
STRBP	0.0644424947602921	0.926992646611703
CRB2	0.155561810194883	0.843722897726473
DENND1A	-0.340598549245517	0.0140372111687784
LHX2	-0.125865417329437	0.901423961960836
NEK6	0.197009120497346	0.443734135610141
NR5A1	0.600787473709566	0.421272198393504
NR6A1	0.619309716446852	0.00915337430018423
PSMB7	0.321308611280344	0.0216069629162319
ADGRD2	NA	NA
OLFML2A	-0.153570702846696	0.862037239511317
WDR38	-0.00317264559660277	NA
ARPC5L	0.484473170700189	0.000498312083292418
GOLGA1	0.24589465608738	0.00157990075665249
SCAI	-1.79481166082953	3.42429340261666e-08
RABEPK	0.163195081406399	0.314240218388252
PPP6C	0.122978998127012	0.269523273444941
HSPA5	0.425491581026002	0.0470567870551545
GAPVD1	0.0378257937351241	0.860084424708029
PBX3	-0.0358460037624802	0.824213742822021
RALGPS1	-0.568705049825736	0.0254795493059871
ANGPTL2	1.05748710714135	2.8444068092667e-05
GARNL3	-0.308754209677356	0.526688423531137
SLC2A8	-0.460424472893038	0.149902242323923
ZNF79	-0.408079549100626	0.108508654327453
	0.204668266206358	NA
LRSAM1	-0.137361467581029	0.58273651550628
FAM129B	0.0808428898089024	0.86329855431176
PTRH1	-0.448485315004059	0.0781751876043917
TTC16	0.0957436464198275	NA
STXBP1	0.158732126034343	0.528556072282093
CFAP157	-0.620586840063832	0.0728660032933003
TOR2A	-0.297559208252393	0.297079331301365
SH2D3C	-0.0609921965281905	0.81212382647821
CDK9	-0.54703209125185	0.00311732691352194
	-0.548687872150393	0.0264363396783361
ENG	-0.189747203603209	0.454864453591096
FPGS	-0.500962798680633	0.00853014886506605
AK1	0.140390401682911	0.700276913086096
ST6GALNAC4	-0.0103876394132495	0.921446685782748
PIP5KL1	-0.143163725170409	0.90093526542539
NAIF1	-0.598984450974325	0.327229060333739
FAM102A	0.455313985707492	0.0923847238337434
