gene_name	Day9vsControl_log2FoldChange	Day9vsControl_padj
PAPPA	0.232389293649833	0.458458257429446
TRIM32	0.01309886683167	0.884743893839531
ASTN2	-1.06344873237329	0.00678451317317872
TLR4	-0.389855632159328	0.229328231531659
BRINP1	0.66484127686748	0.311081633990932
MEGF9	0.161595960339092	0.640974244765056
PSMD5	0.0861778244964799	0.719229936685722
	-0.217360548651881	0.236752857542466
PHF19	-0.277690411269636	0.312333335210995
TRAF1	-0.278661661640842	0.27705798752669
C5	0.215103230944743	0.845461746945859
RAB14	-0.335056433529089	0.230386661776611
	-0.218933018495995	0.303947305320388
	-0.612833756563637	0.32820111373443
DAB2IP	-0.198321966644415	0.458360607479954
NDUFA8	0.0956199971983445	0.596597575017428
MORN5	0.793110070707314	0.0470487125000438
LHX6	0.461599547305858	0.457266508148503
MRRF	-0.139890442351646	0.823070128365218
PTGS1	-0.106296045548028	0.803615983471901
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
RC3H2	0.224618849406336	0.0978324427080438
ZBTB6	-0.365636432498284	0.290274529101382
	-0.0467909159904586	NA
STRBP	0.0361884353782382	0.992326755005679
CRB2	0.496107645727018	0.53730261237328
DENND1A	-0.16756985514179	0.298090737371499
LHX2	-0.127149824446134	0.940725185825425
NEK6	0.11346129166648	0.752983972911576
NR5A1	0.189252817670381	0.869163072628198
NR6A1	0.494433116012659	0.059352039085817
PSMB7	0.067301222634268	0.707256634157558
ADGRD2	NA	NA
OLFML2A	0.148135156634809	0.598689795939361
WDR38	-0.00102591622682738	NA
ARPC5L	0.380800251481948	0.0126497177738971
GOLGA1	0.130366904246132	0.162312524232539
SCAI	-1.4789267813838	2.21041942773375e-05
RABEPK	-0.0028256141655789	0.995011627044135
PPP6C	-0.021509935325931	0.920524605414238
HSPA5	0.0794266199031736	0.77658523498525
GAPVD1	-0.206898946594084	0.285570103268562
PBX3	-0.436879996767097	0.00273260100177288
RALGPS1	-0.537258328765355	0.0601282715798083
ANGPTL2	1.17315335991866	6.06494794784765e-06
GARNL3	0.15724282875994	0.885122560863445
SLC2A8	0.436216165568998	0.286466622250156
ZNF79	-0.156890224854848	0.590094811007323
	0.0777460117574777	NA
LRSAM1	0.0667461996042716	0.835943656083524
FAM129B	0.141545542635759	0.749599644352966
PTRH1	0.153584324243467	0.609658710279005
TTC16	-0.0495840654950799	NA
STXBP1	0.281408523540084	0.277796828833927
CFAP157	-0.0955942815595835	0.751511849817893
TOR2A	0.264596012472015	0.47875908134223
SH2D3C	0.514421982271731	0.319037169039376
CDK9	-0.105046554346726	0.634725001239772
	-0.179570821518796	0.564617607292878
ENG	0.0130220401392427	0.975506504980588
FPGS	-0.570361296290112	0.00431305140626576
AK1	-0.0710870057644117	0.904731688220309
ST6GALNAC4	0.380755739272443	0.298391700007607
PIP5KL1	0.351198292322706	0.581803062483742
NAIF1	-0.117865730957696	0.951370292843377
FAM102A	0.693135376168028	0.00985434531378992
SLC25A25	0.845886525434173	0.000124956705282617
LCN2	2.27198020722067	1.23665957020589e-06
CIZ1	0.174277985281919	0.387247701341309
DNM1	0.226174721096123	0.464802540952061
	0.0560327615954607	0.834883503141336
TRUB2	-0.187473608167683	0.177435747472098
COQ4	-0.050476159189921	0.885527296307817
SLC27A4	0.220644612918937	0.590629145900025
URM1	-0.0259531415961551	0.900925099267207
CERCAM	0.600568866283579	0.010933618516567
ODF2	0.18123834629302	0.340006412347574
GLE1	-0.0644022841486349	0.712033893266096
SPTAN1	0.231404254853824	0.375549934355345
WDR34	0.014539657252842	0.989119580960345
	0.00603809325097387	0.960296856965496
PKN3	0.485015003727714	0.316854794293275
	-0.117123109251043	0.800302006880285
ZER1	-0.443797402340147	0.0262226195445723
TBC1D13	-0.101227043676499	0.373766127843695
ENDOG	-0.573482508476797	0.101393966577266
SPOUT1	-0.558845304580934	0.018234569575163
KYAT1	-0.238546140490381	0.259711933967734
LRRC8A	-0.0496863467993012	0.803669171084161
PHYHD1	-0.522007523620333	0.471340002999382
DOLK	-0.209695160312435	0.399829116139549
NUP188	-0.0585845988739949	0.700447698081093
SH3GLB2	-0.809851738987884	0.00198547205647272
MIGA2	-0.637361259514225	0.0540045478946189
CRAT	-0.762934495796553	0.00491142317947833
PTPA	-0.000645103072545273	0.993292864093621
IER5L	0.204236719305923	0.686356332274302
NTMT1	0.372049411534985	0.340781691822996
ASB6	-0.133127001132951	0.658031654332961
PRRX2	0.437437381007012	0.483757654521057
TOR1B	0.423965503473062	0.00416116030443415
PTGES	-0.347062167705289	0.401171696584862
FNBP1	-0.220271362158089	0.519165009198166
HMCN2	-1.77818993449166	0.00829399867485244
ASS1	0.407264172856629	0.440675158896404
FUBP3	-0.188545668481748	0.150401093951899
PRDM12	-0.00110764142199782	NA
EXOSC2	0.257731359858851	0.134233234963271
QRFP	-0.0387854702822091	NA
ABL1	0.115027910327736	0.722817330598915
FIBCD1	-0.835938156518668	NA
LAMC3	0.391917200763686	0.618140414266026
NUP214	-0.0311527059457765	0.854082780335924
PLPP7	0.0729471701517181	0.767947383351243
PRRC2B	-0.190640398968656	0.196984614963492
POMT1	0.633551960795779	0.101761456919245
UCK1	0.459767947105767	0.198033102677578
RAPGEF1	-0.684073293093556	0.00041688011864678
MED27	-0.0365678969422746	0.819231281016038
NTNG2	-0.195784783295535	0.65986161411131
SETX	0.651042308139648	0.0136278801554711
TTF1	0.123444408679977	0.418727730101367
CFAP77	0.619194716621232	0.216090101629421
DDX31	0.288356911640769	0.0717288122057929
BARHL1	-0.00655739373548549	NA
GTF3C4	0.0457419593936489	0.759368613125426
	-0.502899221691523	0.424437482231861
GFI1B	0.01753645738932	0.841910373151228
	-0.460603989425544	0.096369167229946
SARDH	0.179106244334507	0.742359140823507
DBH	0	NA
VAV2	0.185390885597713	0.45972189243762
BRD3	-0.176567483920823	0.377178534931687
COL5A1	1.42724474503774	0.00243962088217368
CAMSAP1	0.0896452758247664	0.759842537766058
	0	NA
MRPS2	0.18135550831872	0.758610470391069
PPP1R26	-0.399214578865398	0.272858796606684
KCNT1	0.188460495511127	0.981131780416441
SKOR2	NA	NA
	0.590619222726878	2.89948462094818e-07
HDHD2	-0.130400725502753	0.552603469341784
RBFA	-0.231873556478837	0.0930097342758042
TXNL4A	0.139166589942365	0.327292287854432
HSBP1L1	-0.000765411602786508	0.836829826625598
KCNG2	-0.4815113329285	0.970661796453889
TARSL2	0.102772623610621	0.627757179485213
TM2D3	-0.0883135391700152	0.718129894778269
PCSK6	-1.55096917953257	3.32594608211785e-05
SNRPA1	0.256693847946602	0.132046847778302
CTDP1	-0.0943248120460915	0.622213437610494
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
OR8K1	NA	NA
	NA	NA
	NA	NA
	NA	NA
EGFL7	0.239001321043043	0.719949121095411
	-0.255207608124759	0.811429907033129
MAMDC4	-0.0445109670793997	0.884743893839531
	0	NA
	0.0827975242423929	NA
LCN10	0	NA
FAM69B	0.0148669353023903	0.97877841596064
TRAF2	-0.208382435377948	0.663664847221501
FBXW5	-0.188003325759375	0.710999434799185
C8G	-0.707565927141282	0.295685050096203
RABL6	0.0993923342369672	0.778492184928565
TMEM141	-0.237894858098547	0.62531873171656
NRARP	0.0914838790110702	0.777963347632703
TOR4A	-0.907634961222077	0.0629095650413434
NELFB	-0.0550705308327389	0.901106178177581
	0	NA
FAM166A	NA	NA
ENTPD8	-0.472901296438108	0.732856881156434
EXD3	0.198013435585392	0.878713561986702
RNF224	-0.441648587791727	NA
CYSRT1	-0.437051377757373	0.549023846620246
RNF208	NA	NA
NDOR1	0.256599197422164	0.67278920223174
	0	NA
	NA	NA
	NA	NA
	-0.00502523146783373	NA
	NA	NA
	NA	NA
	NA	NA
C8orf33	-0.186542160481259	0.520443576228899
ZNF7	-0.0410694430498421	0.778249596045967
	1.25186498256259	0.108294905856526
ARHGAP39	-0.318926710012698	0.416060294445149
C8orf82	-0.233307178361022	0.353708285483011
LRRC24	-0.26123597482853	0.266329184030939
MFSD3	-0.137076489403835	0.785889607016655
	-0.304069159635006	0.625837894324227
FOXH1	0.763933695687948	0.180668473018381
VPS28	0.0847729770336214	0.801865442886603
SLC39A4	0.00716639936113935	0.864561237368901
CPSF1	0.06332656567444	0.969164263623973
ADCK5	0.200803682994062	0.794694175270763
	0.216454198024558	0.622539093780297
FBXL6	0.0679267698557982	0.831159219718288
TMEM249	0.168905152601337	0.689150350170095
OPLAH	-0.488943523823666	0.555587395677478
GPAA1	-0.0470903828823585	0.894016119244117
SHARPIN	0.0962472094579305	0.900621136655715
MAF1	-0.442134352010334	0.175652337906053
	0.00526385257192703	0.948030871515394
HSF1	-0.221376527697401	0.504660756040683
DGAT1	-0.383043742158679	0.226066122540703
BOP1	-0.253675426331562	0.397640961645619
	-1.08002407111063	0.0497417973892103
SPATC1	-1.09244665197679	NA
MROH1	0.20784356906843	0.771248817600625
EXOSC4	0.122089041310423	0.82622569280653
	NA	NA
SLC45A4	-0.855363034980764	0.00504743644821522
CHRAC1	-0.0736695823529488	0.756796795366012
	-0.0233582209921656	0.90302763364985
AGO2	-0.107003280678545	0.620332124262165
	0	NA
FAM135B	NA	NA
KHDRBS3	-0.334081173073691	0.595190792476654
ST3GAL1	-0.50557193438121	0.0146057255604172
NDRG1	-0.251554023286319	0.209185555796354
WISP1	0.886298141259261	0.102217641871185
TG	2.0072449366934	0.00516824498616452
SLA	0.484394949312991	0.432263416963055
PHF20L1	0.0899547418193332	0.622213437610494
TMEM71	-0.56870064586144	0.0326215689449104
LRRC6	0.378105672136502	0.547449632828955
KCNQ3	0.0590123549980931	0.83897453915834
	NA	NA
EFR3A	-0.0424830522030758	0.850089397871083
	-0.145392692203626	0.717348417152444
	-0.789401566017888	0.322254595698816
	0.297698089331718	0.264234425617261
MYC	-0.182373527136437	0.574816228134271
FAM84B	0.433841422024198	0.21048165454373
WASHC5	-0.0390727210130505	0.846261504568056
SQLE	-0.0534484701523635	0.969406460865296
ZNF572	-0.376876642650072	0.307590995561523
MTSS1	-0.526083526686026	0.127893275921708
NDUFB9	-0.041323333079715	0.882756587373303
ANXA13	-0.23051590302476	0.561974836472997
FBXO32	-0.372923788582444	0.430036046004815
	0.280133388013265	0.0346598794034706
ATAD2	-0.503300774260618	0.201500552643016
ZHX1	-0.287969149160102	0.130965630835587
FAM83A	0.0464176669477465	0.870074137940799
TBC1D31	0.166531519811825	0.295986885575933
SHAS2	-0.305397019838764	0.366399145257289
SNTB1	-0.787450755673315	0.2102291891305
MTBP	0.243544811230333	0.79516052546869
MRPL13	0.26927409225772	0.0914903864758346
COL14A1	-0.049104148836914	0.966970847355237
TAF2	0.0155583241669393	0.908222567538596
ENPP2	-0.0516642907311959	0.94537141187599
NOV	1.01685185993858	0.0737859862941647
MAL2	-2.51277270357652	0.000696059165593589
	-0.11369941512825	NA
EXT1	0.754688441111866	0.00123665706464941
SLC30A8	-0.339699607248635	NA
AARD	-0.40403628671823	0.887924128228865
RAD21	-0.314911484785856	0.0399696969970963
EIF3H	-0.197565621987966	0.106522356308818
TRPS1	-0.646521306096962	0.00383238582237626
KCNV1	0.64525972117723	0.381631214775207
SYBU	0.0718110145434223	0.818405734724338
EBAG9	-0.101126601899001	0.609583021720866
PKHD1L1	0.467137615190323	0.414093594070385
NUDCD1	0.271640472101682	0.0773930214364349
TMEM74	-0.371055665320146	0.699676363781025
EMC2	-0.300442312386913	0.177492009361358
EIF3E	-0.151585373359193	0.435453130783648
RSPO2	-1.99890638942472	2.30868301145821e-06
ANGPT1	-0.102459012526622	0.950700309194632
OXR1	-0.512032733668372	0.00271944829506604
ZFPM2	0.995162209445043	0.048015337038305
LRP12	-0.159281734799519	0.672695969958034
DPYS	0.510084390278876	0.349633330710167
DCSTAMP	0.706784555119179	0.266086808385553
DCAF13	-0.24939054123592	0.12487826440181
	0.373503746810362	0.0196570206888337
	0.011228024644881	NA
CTHRC1	2.45084508838825	6.80598328902948e-14
FZD6	0.554169566960359	0.0617129991185359
BAALC	1.22895862220027	1.42076755126648e-05
ATP6V1C1	0.0944856066987405	0.516530832662901
ODF1	NA	NA
NCALD	-0.0469211928573951	0.971797262629992
GRHL2	0.00194340030271775	NA
ZNF706	-0.274315658161492	0.319756630970772
YWHAZ	0.064700102794189	0.752001635794785
	-0.0546685612982549	0.75898761429366
SNX31	0.140778418932107	NA
ANKRD46	-0.702979407177412	1.64065480088561e-05
RNF19A	0.0264152329327949	0.888530063835419
FBXO43	-0.215629970775659	0.728359106645502
RGS22	-0.150593415165197	0.7742032862852
COX6C	0.0639687660029006	0.686356332274302
VPS13B	-0.687399880236235	0.000346795885415468
OSR2	-0.127502283234268	0.656821322339771
STK3	0.461650856002165	0.000388761083396755
POP1	-0.205613450276803	0.314562808075314
RIDA	0.317484532794313	0.0098511566601644
ERICH5	0.454532157684292	0.452956072877847
RPL30	0.00895319185968791	0.935192493105065
MATN2	0.568696748728967	0.153907292536711
LAPTM4B	-0.336227911369617	0.280269842610847
MTDH	0.104933936582119	0.454131462207101
CPQ	-0.584143723553813	0.340316092766372
SDC2	0.0244801999079446	0.975506504980588
PTDSS1	-0.0252326388311469	0.878633912309137
MTERF3	0.233539710410392	0.283569210564866
NDUFAF6	0.0653223416668826	0.791659524546666
CCNE2	0.272450581379492	0.438773223206749
INTS8	-0.0355434161943789	0.884315517600476
DPY19L4	-0.646405320665418	0.0255776439984989
ESRP1	0.110086749234425	0.815242934241833
VIRMA	0.0477579902142599	0.758851290613204
	0.474468542670541	0.166659715569029
GEM	-0.303105352962408	0.571369249939035
CDH17	0.722957110633756	0.12383336210759
PDP1	-0.205888764110032	0.196984614963492
TMEM67	-0.503312872854828	0.00213512998073086
	-0.135835114457511	0.755980040387702
RBM12B	-0.136980156787764	0.460842257631018
RUNX1T1	-0.0314343341361711	0.978723278397429
SLC26A7	-0.771071176398533	0.156593445191821
OTUD6B	-0.0452886344432327	0.85689727080547
PIP4P2	-0.436965554994068	0.122940852034769
CALB1	-0.45589537421217	0.743733513731851
DECR1	-0.0886749838122036	0.668440744936091
NBN	0.232238502076571	0.332564258993707
MMP16	0.804182835343232	0.0432228049055976
CNGB3	NA	NA
CPNE3	-0.189387813634171	0.093046262938819
RMDN1	0.134171492962686	0.418999324170283
WWP1	0.0706128184330412	0.663957067203349
ATP6V0D2	2.7971993990238	3.38927652335383e-05
CA2	-2.2260488023523	2.56735109301692e-05
CA3	-2.57562644508142	0.00245626477730014
CA13	-0.227544967708773	0.614578236150333
E2F5	0.853398336940523	0.112088780796528
LRRCC1	-0.330245299952676	0.127026668306656
	0	NA
	NA	NA
	NA	NA
SNX16	-0.461050754768114	0.0376234960775429
FABP5	-0.101832125067924	0.92726737818422
ZBTB10	0.153583198810569	0.336485303387322
TPD52	-0.452708585972564	0.0460025542090094
	0.470415197657103	0.00534771075049707
HEY1	1.13754344303353	0.000637227204412668
STMN2	0.49020304440101	0.251701414142084
IL7	-0.32851611189936	0.502470862620396
ZC2HC1A	-0.424121682802097	0.055413281478562
PKIA	-0.0581229363511294	0.987766364047239
WNT8B	0.580537292506265	0.849423174063572
SEC31B	0.335145576807878	0.123009931428585
NDUFB8	0.0045129820773208	0.960706546842191
PEX2	0.00253094005188897	0.964462929767238
ZFHX4	-0.397107210723755	0.569231392901554
CRISPLD1	-0.415708976660489	0.498941718502454
PI15	0.293064189454494	0.627555885046714
GDAP1	-0.654848396845972	0.154939733983484
JPH1	-0.521279964208192	0.320938404040284
LY96	0.207184130855816	0.401278935558583
	0.000998077022692104	0.940310527811555
UBE2W	-0.193213335490058	0.587235897110102
	-0.525453144197147	0.00764307315975227
SBSPON	-0.919426400715881	0.0621316308893414
TERF1	-0.325824952684782	0.0583645850153476
	0.0625606737165782	NA
TRPA1	0.738716729048531	0.146314466413389
MSC	-0.0181888213580457	0.875944475443994
	0.0414141350313826	NA
XKR9	0.271753932722655	NA
LACTB2	-0.580971685859323	0.0158215714043546
TRAM1	-0.145478452828868	0.461373643117738
NCOA2	-0.78203908686562	8.5648542147913e-05
PRDM14	-0.0467864430573595	NA
	-0.00102432900538259	0.965054384238566
SULF1	-0.483000812380382	0.0675415640396797
PREX2	0.0831015181088272	0.791714777802092
CPA6	0.444825888505198	0.175600955694413
ARFGEF1	0.0182998425661891	0.881797056671557
CSPP1	0.0780001976573704	0.746982804837605
COPS5	0.00437833910484543	0.95658849684223
PPP1R42	0.517527332687897	0.715974110490822
MCMDC2	0.57288218617711	0.360308150397101
SGK3	-0.557379254965927	0.0438111534079612
VCPIP1	-0.0609290177724979	0.940292639016468
	-1.50082376417012	0.0183608219676344
RRS1	-0.229241534442117	0.150833365487729
CRH	-0.725533528070125	0.528980848920621
TRIM55	-0.215596709553761	NA
DNAJC5B	-0.164949915457763	NA
PDE7A	-0.376851261991512	0.286087258670331
MTFR1	0.0334014067437415	0.895376884957126
ARMC1	-0.102891883880027	0.550395075289816
BHLHE22	0.0680309785636081	NA
CLVS1	1.32462683559695	0.00543000780035019
CHD7	-0.30327000085236	0.0912979399415547
RAB2A	0.317864623164128	0.00158265231587325
CA8	0.87700689541816	0.126871054731502
TOX	0.580660720046408	0.233438690384788
NSMAF	0.127626416507464	0.439564823424172
SDCBP	0.00308617447424985	0.989119580960345
CYP7A1	1.42417249212167	0.000115159413475518
UBXN2B	0.0650584908001095	0.780406522929824
FAM110B	0.411503791902691	0.274395882458521
PENK	-0.647488949599003	0.441159530442675
SDR16C5	-2.80382224945628	0.00121970416010643
PLAG1	-1.11092614371597	0.0249190723818968
MOS	-0.306349408406598	0.78006007928586
LYN	-0.528390173888042	0.123938782714221
TGS1	-0.161728167209528	0.16873290886586
TMEM68	0.183027699985877	0.242843676068489
	NA	NA
SOX17	0.0686679009088539	0.999145421636128
	0.309225801779248	0.0482756153240577
TCEA1	0.00632407163689074	0.944564651100747
RGS20	0.707702917307805	0.11193464916119
ATP6V1H	-0.00618362457133386	0.965342586783662
OPRK1	0.0965230230152496	NA
ST18	1.10222627330703	0.100812467917677
PCMTD1	-0.313237031511677	0.190692389371116
MCM4	0.223536531080625	0.690781407762093
PRKDC	0.0931871389730591	0.694262139088252
SPIDR	0.92105904635617	6.65562918403708e-06
GORAB	0.388179921948412	0.0710840684816635
METTL11B	-0.329124488311995	0.430208265091176
KIFAP3	0.249590508102903	0.147456046152655
SCYL3	0.0685972169394011	0.66998629208908
C1orf112	0.192593213304075	0.39449587906818
METTL18	0.0676970849587082	0.717348417152444
	0.391829412906676	0.52634105740926
SELL	-0.0921987174769293	0.796008399871077
SELP	0.559227308423788	0.142581200231554
F5	-1.40727218266371	0.000117567095041763
SLC19A2	-0.0221443945327433	0.963945963606934
NME7	-0.397517201197329	0.0992852522290212
ATP1B1	-0.363102485278823	0.228052254538581
XCL1	-0.101794136089786	0.932643705614189
TBX19	1.17631294182449	0.106522356308818
TIPRL	-0.0421488377956274	0.91847771036315
GPR161	0.13775843533666	0.747782345454762
DCAF6	-0.10297162379133	0.479458382261779
MPC2	-0.646199835397301	0.0135330723829491
ADCY10	0.484257396351597	0.519263513020435
MPZL1	0.564673412752525	0.0236159137985077
RCSD1	-0.737386813466203	0.0279125405805728
CREG1	-0.356007846889372	0.125269686950953
CD247	-1.03632658273798	0.0803476963437813
POU2F1	-0.571355375756823	0.0669492539175906
DUSP27	-0.0356502314445616	0.97040369793721
GPA33	-1.06207518187963	0.209838528741016
MAEL	-0.0389471336045766	NA
	NA	NA
TADA1	-0.139343766650049	0.369563402781556
POGK	-0.389831575589917	0.000102068921127067
	-0.00503012418229171	NA
FAM78B	-0.679846144297829	0.010933618516567
	-0.033297143076301	0.996708951271855
MGST3	-0.118492085076753	0.912935940278965
RXRG	-2.2414018646769	0.00449910645504376
LMX1A	0.14016184094032	0.723072413361499
PBX1	0.191278571692707	0.556691438927663
NUF2	0.220819582760421	0.75501444688908
RGS4	0.0240458219233442	0.865033615120771
CCDC190	0.515446734022846	0.350235778950687
HSD17B7	-0.155333985206542	0.641533107187398
DDR2	-1.25768399165028	0.000151239394415863
UAP1	-0.480139978253564	0.153885655862206
UHMK1	-0.49348203347318	0.037078546005569
SPATA46	-0.321566359812997	NA
NOS1AP	-0.162858861393685	0.719229936685722
OLFML2B	1.37734926339486	4.26742000413034e-06
ATF6	-0.526391370209833	0.0043425789400686
DUSP12	-0.0965519907281586	0.565696199740669
FCRLB	-0.0142402834818406	0.972168502458854
	-0.0460938408646198	0.887940930995318
MPZ	0.583324044148807	0.487027359390243
NR1I3	0.276304418551777	0.322254595698816
TOMM40L	0.00966561649737046	0.932643705614189
APOA2	-0.387147254227634	NA
FCER1G	-0.449666955718816	0.256695926665828
NDUFS2	-0.027796437913504	0.880548857430126
ADAMTS4	1.47047897475436	0.000939307699652932
	0.216395806021219	0.138966654767612
PPOX	0.093486681985524	0.606419956738111
USP21	-0.200194415133976	0.287989136480443
	0.266425127508086	0.0377673542332886
DEDD	-0.000214737472245072	0.997131564626912
PFDN2	0.00506015507548932	0.972171632644441
F11R	0.0173754388291242	0.930871822675053
TSTD1	-0.0228324032635119	0.835281116384523
USF1	0.184019386788661	0.243314307440033
ARHGAP30	-0.317786281242411	0.412627961907955
CD244	0.301806863902436	0.683428734902299
LY9	0.510465056504981	0.2793459342425
	2.2111147388837	3.94804449842381e-05
SLAMF7	0.766155337551755	0.205684609696587
CD48	-0.418250271841071	0.373902765690613
	0.413220855388509	0.411687171082734
CD84	-0.146407853458514	0.771370542424656
	1.32941731411574	0.00250703104733437
VANGL2	0.99101997748016	0.00914066321461901
NHLH1	0.43173921305063	0.975279954358183
NCSTN	-0.2493777188879	0.0736507514111141
COPA	0.31590256041247	0.0146460829797915
	-0.163625686074797	0.285305139998542
CASQ1	-0.0392669184114449	0.996858926771078
ATP1A2	0.220760796544325	0.623704576964869
IGSF8	-0.737344598328519	0.0147428260466445
KCNJ9	NA	NA
CFAP45	0.450231852738552	0.0189859936820576
TAGLN2	-0.0929516777733018	0.691287181742321
IGSF9	0.600446981191199	0.123596460102084
	-0.312082895625617	0.749320971658684
SLAMF8	0.820728006602514	0.0623393132524379
VSIG8	0.233778271390122	0.932643705614189
SLAMF9	0.148962844664603	0.641089135586734
CRP	0.241164998211956	0.395242265584181
	0.614821673992909	0.400009357392787
	-0.00502924422851497	NA
FCER1A	-0.504553394453452	0.335592311645166
CADM3	-1.07714756107325	0.288588234455979
	0.37635171642203	0.193293436089507
OR6N2	-0.444454996499034	0.772787946249165
OR6N1	0.167033074134524	0.7465622394231
OR6K6	-0.0467833134603664	NA
	0.166450387558167	NA
	NA	NA
SPTA1	-0.320566013287781	NA
	NA	NA
OR10K2	NA	NA
OR10Z1	NA	NA
CD1E	0.611874259320166	0.536302944259424
CD1D	0.801154737383499	0.0643686073511421
KIRREL1	0.316552912313613	0.186092655138724
	2.46775431641614	6.47534730962992e-06
FCRL1	1.33157762126833	0.00168273135108521
FCRL3	1.80475020313265	0.00013584322107507
FCRL4	0.330034719353494	NA
ETV3L	-0.038928389129964	NA
ARHGEF11	-0.0843852804811586	0.638407585642107
LRRC71	-0.298194118089265	0.681305398646867
PEAR1	0.459682282919696	0.214896596131362
NTRK1	0.75602498766123	0.0226440755694878
INSRR	0.672398929418554	0.2946809280139
SH2D2A	0.278098831785376	0.65986161411131
PRCC	0.130897263457446	0.328183793575982
HDGF	-0.0422475814076186	0.75491833497705
MRPL24	0.0714513994835833	0.700301998690329
RRNAD1	0.0999821018571467	0.670717545067
ISG20L2	0.500255265934969	9.2561684305912e-05
CRABP2	2.87021673195003	7.10224314260204e-08
NES	0.757975777014141	0.0946165086557245
IQGAP3	0.655926246861524	0.338022104577468
BCAN	-0.0100445203199747	NA
HAPLN2	0.40546462433281	0.218326254770684
	-0.196834452025641	0.975279069859401
NAXE	0.211498811434862	0.245555810598782
GPATCH4	0.0120913393763034	0.977897869157771
MEF2D	-0.29617094950507	0.082916106415262
TSACC	0.551772200663617	0.432263416963055
CCT3	0.0218847105112736	0.912311261050784
GLMP	0.0409977241312627	0.880638280995868
TMEM79	0.530896043916268	0.0117829495031518
	-0.212976301990456	0.101594613952818
	-0.621507434377748	0.507278347237272
PMF1	0.103041602680373	0.959268541200807
SLC25A44	-0.177664136567881	0.262401262097771
SEMA4A	0.0669373584678315	0.964850268439297
LMNA	0.172243372864948	0.710748027141414
MEX3A	0.590345884728335	0.688401040955857
LAMTOR2	0.411666055649537	0.0103675209600444
UBQLN4	-0.0426796097368957	0.826115798996604
SSR2	0.42937307212399	0.011431687598574
ARHGEF2	-0.159593052725738	0.166958830010743
RXFP4	-0.109845872893311	0.461599308976546
KHDC4	0.329684225674955	0.0215943773034038
SYT11	0.347886398638418	0.050706988906012
DAP3	0.386144056574584	0.000302733876309422
ASH1L	-0.271570171940863	0.166192007945978
	-0.00850775652014308	0.951928384747936
RUSC1	0.207432453447254	0.246876460115863
FDPS	0.25695653915108	0.479826374743357
HCN3	-0.285474603037795	0.465153213766408
CLK2	0.312322961706966	0.0026714922606279
SCAMP3	0.0435999155620103	0.757884749707221
FAM189B	0.20035779760938	0.332122245952147
GBA	-0.349215592076352	0.0993481800719708
MTX1	0.275992527754307	0.289295184850138
THBS3	1.14047417647557	0.00178932113879334
	1.07661483813246	0.00126508589420568
TRIM46	0.548692799170114	0.263277425960318
KRTCAP2	0.140806812896199	0.418077943640584
DPM3	-0.379870966151093	0.500469541571091
SLC50A1	0.499962674123925	5.06005573021734e-05
EFNA1	0.848814980722853	0.00206236877170179
	-0.187980643563465	0.712792573220848
ADAM15	-0.178279234035693	0.660835989410235
PMVK	-0.630205356397485	0.0304984488936456
CKS1B	0.377775967120419	0.0292511710819223
SHC1	0.502452964941381	0.000272395026862392
PBXIP1	-0.15634479113757	0.278778004566482
KCNN3	-0.805114899061955	0.0157624119328484
ADAR	0.545209014396604	0.0332816462171212
UBE2Q1	0.211686076709646	0.0357824912979514
CHRNB2	0.00401493483381524	NA
TDRD10	0.311149030465196	0.44125494390641
SHE	0.545122176240751	0.140296856647953
ATP8B2	0.104003490861092	0.616795286213416
AQP10	-0.165203066127879	0.75523249946328
HAX1	0.122065885787928	0.512516598467158
UBAP2L	0.297432379706421	0.00625567745910001
C1orf43	0.192507930679747	0.0209943568519173
C1orf189	-0.0933668412021168	0.971811105839128
TPM3	-0.031955137434978	0.894972637632317
	NA	NA
	-0.0939062242370958	0.570859729814922
CREB3L4	0.713089015832942	4.88943102725346e-05
SLC39A1	0.0375735329224433	0.779033251179486
GATAD2B	0.296573755017112	0.1231714468337
	0.29154735699433	0.0202304389174234
CRTC2	-0.219719484416582	0.299131043159648
DENND4B	-0.247057720233539	0.215810079853685
SLC27A3	-1.88199117270907	0.0074158485632562
INTS3	0.100297550869294	0.503998509792507
NPR1	-0.27257167993212	0.566781732206875
S100A5	0.101317204837472	0.797407551874267
S100A4	-0.170396238836163	0.826115798996604
S100A3	-1.44869395490432	0.00391064994820202
S100A2	0.179912248041841	0.87698730299123
	0.313202153406712	0.157732901297818
S100A14	0.0710793290227659	0.73406138702995
PGLYRP4	0.708832988889554	0.0144280569681216
S100A9	1.01132840165785	0.255324852802246
S100A8	0.817018387331812	0.424437482231861
	0	NA
SMCP	NA	NA
IVL	-0.0299419899904619	NA
KPRP	NA	NA
C1orf68	NA	NA
CRNN	0.481679690798152	0.0391701542219551
	0	NA
TCHHL1	-0.00111914384220531	NA
S100A11	0.345009579951314	0.0876103195201191
S100A10	0.217136181877607	0.361520641408294
THEM5	-1.69878222299849	0.00864900648176039
CELF3	1.1596518748734	0.0877832280429609
SNX27	-0.246781437662039	0.111148586731347
TUFT1	0.0130069608524542	0.958914741996643
	0.626207308467781	0.3277776901103
POGZ	-0.0589690482147988	0.710999434799185
SELENBP1	-0.541916647373148	0.236487030254956
