ID	Murine.knee.joint_Operated..DMM._7daysvsMurine.knee.joint_Operated..Sham._7days_logFC	Murine.knee.joint_Operated..DMM._7daysvsMurine.knee.joint_Operated..Sham._7days_padjFilter
Bfsp2	-0.083053455628896	0.693532225807911
Bglap	-1.1038493490971	0.00258434876754964
Bglap3	-0.796499095662721	0.0114755836378692
Bgn	-0.161070034574456	0.258030930404214
Bhlha15	-0.204384370812862	NA
Bhlha9	-0.00361921818302413	NA
Bhlhb9	-0.133569924812752	0.574031277589367
Bhlhe22	-0.152685199206135	NA
Bhlhe23	-0.0835938552657183	0.612350544922177
Bhlhe40	0.0109648816264736	0.970376093109606
Bhlhe41	-0.630139901388103	0.0265174050015427
Bhmt	0.0484384109733749	NA
Bhmt2	0.26791116087211	NA
Bicc1	0.163383291967869	0.355067758734483
Bicd1	0.0293857016406518	NA
Bicd2	0.0190141017204475	0.92240462764224
Bicdl1	-0.0654580439816987	0.711895221914623
Bicdl2	-0.268855016108914	NA
Bicra	0.187812181325869	0.315181989011759
Bicral	0.00735704597351639	0.971566057114782
Bid	0.249486961543291	0.0769230402521652
Bik	0.0791032145980761	0.733440990908757
Bin1	-0.0159467580562165	0.954724801339645
Bin2	0.270424452260821	0.158286099251221
Bin3	-0.0374611016841149	0.872038584980587
Birc2	-0.0357532035219954	0.873106974506698
Birc3	0.654654849883043	0.0119295858894915
Birc5	-0.103770521442481	0.693838703190051
Birc6	0.157762300268595	0.258025355839157
Birc7	-0.0031488139309781	NA
Bivm	0.142181176025195	0.566614144014158
Blcap	-0.0902959585946732	0.568516938450133
Blk	-0.359747513095648	0.0711169481790058
Blm	0.312107873174743	0.116353815725333
Blmh	0.122965999304668	0.505886440445072
Blnk	0.0400256771507195	0.856218074255444
Bloc1s1	-0.27484741362142	0.120395818505318
Bloc1s2	-0.269529474599117	0.108773649606928
Bloc1s3	0.134443674293008	0.573089396704957
Bloc1s4	-0.00152506653254036	0.99516350416494
Bloc1s5	-0.29570332984841	0.184229571877896
Bloc1s6	0.0313815941193774	0.903340320072452
Blvra	0.108496333894903	0.415583230074818
Blvrb	-0.452850957201855	0.0137500261516723
Blzf1	0.137017325168616	0.379958606939051
Bmerb1	-0.0100891053516881	0.972821148823788
Bmf	0.0609066997102845	0.727495192751862
Bmi1	0.0360263677059152	0.898692076551238
Bmp1	-0.259394502607133	0.153011860537946
Bmp10	0.246399876592236	NA
Bmp15	0.257925328100969	NA
Bmp2	-0.374567637563923	0.20000738010728
Bmp2k	0.196126571000173	0.282705653638357
Bmp3	-0.336664286320014	0.31382915154172
Bmp4	-0.0501714868558141	0.824241729580322
Bmp5	-0.0725093418572227	0.807174382748764
Bmp6	-0.092950941644987	0.580907538934423
Bmp7	-0.0052348228073269	0.983406975288627
Bmp8a	0.0859721907661619	0.727240423951043
Bmp8b	0.308810121280977	NA
Bmper	0.0546591449332885	0.845607915966175
Bmpr1a	-0.00569143396295502	0.978077229822453
Bmpr1b	-0.0669789329821828	NA
Bmpr2	0.150835101491666	0.342156619393131
Bms1	0.233234251518676	0.124913791118496
Bmt2	0.00604866209199351	0.979342785166716
Bmx	0.100480496732767	0.701483639990853
Bmyc	0.00642164194707906	0.979107463826798
Bnc1	-0.124320359650018	NA
Bnc2	0.241288896071484	0.222706158567611
Bnip1	0.141915659567742	0.594641188180728
Bnip2	0.0161642680126217	0.93148482239942
Bnip3	0.025862041907911	0.934098463733244
Bnipl	-0.170091633846051	NA
Boc	-0.245930225206409	0.249633675903959
Bod1	-0.200660605036584	0.379496343583646
Bod1l	0.298818956329177	0.0811586332643912
Bok	-0.0272294614090685	0.909556348187946
Bola1	-0.335577459840711	0.133937112252532
Bola2	0.0439669259491149	0.829969491655089
Bola3	-0.482049111728148	0.0688399592236763
Boll	-0.0326854616756584	NA
Bop1	-0.0338490971944223	0.855267270840353
Bora	0.281276548212987	0.31682209769166
Borcs5	-0.0568943975500451	0.81336094936007
Borcs6	0.154128179112681	0.457940315669069
Borcs7	0.180838185246022	NA
Bpgm	-0.0554711927353679	0.798519409163696
Bphl	-0.201986543169339	0.376280520222043
Bpi	-0.0890824464449689	NA
Bpifa1	0.0492293620624955	NA
Bpifa2	-0.256012103660313	NA
Bpifa3	0.0517591459866589	NA
Bpifa5	0.277689264836638	NA
Bpifa6	-0.106167054933912	NA
Bpifb1	0.0418463284657924	NA
Bpifb2	0.175484012239313	NA
Bpifb3	-0.0646741885700375	NA
Bpifb4	0.197861521576505	NA
Bpifb5	-0.134516687518788	NA
Bpifb6	0.0725155875823078	NA
Bpifb9a	-0.0367978468699399	NA
Bpifb9b	-0.182013731026459	NA
Bpifc	-0.280106498264324	NA
Bpnt1	-0.317396250267345	0.0872880124841184
Bptf	0.122254475464737	0.485806430297225
Braf	0.142659326790879	0.423754642325696
Brap	0.169762630393996	0.255262066532694
Brat1	-0.137010131371582	0.40686365188567
Brca1	0.339229626553936	0.176782865722183
Brca2	0.208356882209108	0.264585869817254
Brcc3	-0.0508112832416749	0.799924727319309
Brd1	0.133316188559029	0.395326931945735
Brd2	0.00397515231444068	0.982746087159183
Brd3	0.175396808139626	0.209947742759397
Brd4	0.20597023525787	0.233992534309588
Brd7	0.3792727891372	0.0395731406861565
Brd8	0.0383362837179622	0.809023883303349
Brd8dc	0.0772930927234063	NA
Brd9	-0.327820585346113	0.0471283554747507
Brdt	-0.0696078972211267	NA
Brf1	-0.213619775356295	0.178145363217975
Brf2	-0.468391243228525	0.110143845960295
Bri3	-0.204021205012149	0.284530271550638
Bri3bp	-0.00737758546695577	0.977227673401951
Bricd5	0.00865654409829109	NA
Brinp1	-0.0275115622988333	NA
Brinp2	0.0949629784697601	NA
Brinp3	-0.203532327517205	NA
Brip1	0.202322456649496	0.196662620860143
Brip1os	0.172310708387509	0.332991465901688
Brix1	0.263390874971808	0.1476450891238
Brk1	-0.0237660922938812	0.889487965380533
Brms1	-0.194549774403278	0.271745281835297
Brms1l	-0.1132390641976	0.585211145887975
Brox	0.119163903913112	0.373009815718234
Brpf1	0.153267831914396	0.347800353224574
Brpf3	0.0412401657949646	0.844255507329096
Brs3	-0.0237550078153834	NA
Brsk1	-0.146389678310133	0.4964409047181
Brsk2	0.0248820408462151	NA
Brwd1	-0.00501459363361523	0.982211061189883
Brwd3	0.0370931845234481	NA
Bscl2	-0.113865777541862	0.507509799259018
Bsdc1	-0.0450306473209015	0.868727325404125
Bsg	-0.0552818760125646	0.729365672430618
Bsn	0.0271366916677325	NA
Bsnd	-0.105348962800406	NA
Bsph1	-0.0190644265411881	NA
Bsph2	-0.0960606539479703	NA
Bspry	-0.232664925188523	NA
Bst1	0.900284814801778	0.00759861810877229
Bst2	-0.233494474026623	0.357867832699933
Bsx	-0.119572455401939	NA
Btaf1	0.270592924615841	0.138990034892981
Btbd1	-0.0927078485577288	0.57011346077383
Btbd10	0.0966796155530139	0.561448826747754
Btbd11	0.0215866681245105	0.94643183001408
Btbd16	0.291767538864994	NA
Btbd17	-0.0249194755672937	0.915007126227248
Btbd19	0.151320897231572	NA
Btbd2	-0.0557338468875077	0.778667684396539
Btbd3	-0.0204696284540331	0.93148482239942
Btbd6	0.05585177373775	0.80410256333441
Btbd7	-0.098853512397735	0.575235778451054
Btbd8	0.125555062193327	NA
Btbd9	0.179300193789958	0.223478186832574
Btc	-0.160232511271464	NA
Btd	-0.238606058145686	0.213535557982849
Btf3	-0.11304835692005	0.518170124859325
Btf3l4	0.00648536555173518	0.982035287587622
Btg1	-0.137957941619316	0.414675897833046
Btg1b	-0.0254266173315414	NA
Btg1c	0.0542571381819839	NA
Btg2	-0.0389484013475423	0.894275803030818
Btg4	0.0146383183070258	NA
Btk	0.122567426793691	0.516413180777072
Btla	0.134620068420428	0.582211704830502
Btn1a1	-0.0975598694589075	NA
Btn2a2	0.05396583095989	NA
Btnl1	0.1281346930862	NA
Btnl10	-0.303243422463882	0.114411960601188
Btnl2	0.315065843633938	NA
Btnl5-ps	0.192778631455578	NA
Btnl9	-0.0685943762831069	0.757707237496727
Btrc	0.00451256659901667	0.98253979722554
Bub1	0.453147136033056	0.0178007891886194
Bub1b	0.0745286209453369	0.72354412721093
Bub3	0.0995582031029301	0.555091226377666
Bud13	0.118132809181223	0.496084406845297
Bud23	-0.0873187030811913	0.568475479824688
Bud31	0.369318639525232	0.0411469042976591
Bves	-0.17141005708605	0.438322436073538
Bysl	-0.0232001434807358	0.928512780064516
Bzw1	0.25723133407546	0.0851277365128757
Bzw2	-0.171451167307531	0.345142146014462
C030016D13Rik	0.323951106934306	NA
C030034I22Rik	-0.12245986914464	NA
C130021I20Rik	-0.106728400045927	NA
C130023O10Rik	0.122666574003459	NA
C130026L21Rik	0.324627594586422	NA
C130036L24Rik	0.11844704150465	0.69690492093913
C130050O18Rik	0.0699407981429481	0.738112003948372
C130073F10Rik	-0.044986182031121	NA
C130074G19Rik	-0.363431880116324	0.0364911312097874
C1d	0.149817088915043	0.51945357530218
C1galt1	-0.0344841897497155	0.854649483466447
C1galt1c1	0.428367381382057	0.0395005603312674
C1qa	-0.120376196638899	0.577492756775859
C1qb	0.239851775174197	0.268322777125785
C1qbp	0.241311922148236	0.139212425286489
C1qc	0.073090156781106	0.773890345813458
C1ql1	-0.29898232693304	NA
C1ql2	-0.0666168902614919	0.771562852501931
C1ql3	-0.241879211929841	NA
C1ql4	-0.0265990340912232	NA
C1qtnf1	-0.533515790363738	0.00681833858752687
C1qtnf12	-0.194833367354783	0.32289349801905
C1qtnf2	-0.290600678422098	0.223478186832574
C1qtnf3	-1.2611271194494	0.00298455566640592
C1qtnf4	0.124246959989896	NA
C1qtnf6	-0.24070798521879	0.168329008505391
C1qtnf7	-0.00462818279810939	NA
C1qtnf9	-0.0431721781609413	0.916200637946396
C1ra	-0.528272904140129	0.111172324818907
C1rl	0.0657319590736858	0.76859424488603
C1s1	-0.685831936028639	0.0246718577769442
C1s2	-0.705623294251419	NA
C2	-0.485159568805046	0.0696146389442503
C230012O17Rik	-0.0690670207439092	0.768951058094941
C230029F24Rik	-0.185833237934127	NA
C2cd2	0.124803785820617	0.63158657158296
C2cd2l	0.0935434682035607	0.660699229819917
C2cd3	0.109163175502106	0.529829842826507
C2cd4a	0.00747470915271187	0.982211061189883
C2cd4b	0.00301273968690108	0.987693263159334
C2cd4c	-0.20401453132271	0.346147469565165
C2cd5	0.162889634031802	0.38051214667768
C2cd6	-0.171226680069826	NA
C3	-0.11571289061561	0.605603915550609
C330007P06Rik	0.0629726145761609	0.753778074881116
C330018D20Rik	0.183044924607442	0.462218020603881
C330021F23Rik	0.0353113235870088	NA
C330024D21Rik	-0.224613961796444	NA
C3ar1	0.471310944713068	0.0490049929046872
C4a	-0.178905855609299	0.419250655414541
C4b	-0.566012573847954	0.0537443162007734
C4bp	-0.0059472086859258	NA
C4bp-ps1	-0.0026131679611332	NA
C530005A16Rik	0.0167632229287191	NA
C530008M17Rik	-0.0140491896467676	NA
C530047H08Rik	-0.00876755326723178	NA
C5ar1	0.459165560319455	0.0249365939190639
C5ar2	0.0652158550943476	0.791210285547476
C6	-0.313098313757987	NA
C7	-0.443170068431426	0.146134299972772
C77080	-0.125664103315946	0.568139749245534
C87436	0.033527779620834	0.88012563611903
C87499	0.307048619777831	NA
C8a	0.0184732835062476	NA
C8b	-0.017587797692717	NA
C8g	0.206215415206804	NA
C9	0.254891335119506	NA
C9orf72	0.164773668947349	0.345993505554483
Caap1	0.0556313311227017	0.864055478610511
Cab39	0.270237335772357	0.0903080735313914
Cab39l	0.1196625261796	0.594801865882255
Cabcoco1	-0.00382250553946717	NA
Cabin1	0.0411316113496722	0.878892695767624
Cables1	-0.186118546944839	NA
Cables2	-0.225226526684838	NA
Cabp1	0.10627557485258	NA
Cabp2	-0.182596074242444	0.283624566394973
Cabp4	0.155132671703821	NA
Cabp5	0.136260046867082	NA
Cabp7	-0.0478986897012899	NA
Cabs1	0.00651610546012593	NA
Cabyr	0.0848706151466749	NA
Cacfd1	-0.0524534455834509	0.787712200366638
Cachd1	0.00572976908622369	0.980528000267734
Cacna1a	-0.0883184341596017	NA
Cacna1b	0.112927431013756	NA
Cacna1c	0.00751106211055586	NA
Cacna1d	0.176519275705034	NA
Cacna1e	-0.158475321989532	NA
Cacna1f	0.183461349212356	NA
Cacna1g	-0.00918549492618403	0.971902977472735
Cacna1h	0.0830039393865714	NA
Cacna1i	0.0968488631339031	NA
Cacna1s	-0.235826615289425	0.369837844276053
Cacna2d1	-0.16663448952464	0.320039312155615
Cacna2d2	-0.161582378847263	NA
Cacna2d3	0.000673874818194697	NA
Cacna2d4	-0.134494752661935	NA
Cacnb1	-0.178640312279303	0.371000862198377
Cacnb2	-0.215725194433594	NA
Cacnb3	-0.257844183709255	0.158722679806923
Cacnb4	-0.359164313491894	NA
Cacng1	0.0997475266087182	0.805094056728598
Cacng2	0.145962047332305	NA
Cacng3	0.0552293483932993	NA
Cacng4	-0.043800034041138	0.864347675500191
Cacng5	0.224521341846337	NA
Cacng7	-0.100849402209107	0.729504865728424
Cacng8	0.151562384006789	0.373089102507521
Cactin	-0.0293626315093647	0.901173052996248
Cacul1	0.275686765304798	0.0566960508038426
Cacybp	0.291131158434982	0.136033944000836
Cad	0.00766479007802179	0.97528951904536
Cadm1	-0.33114943914682	0.114038056125323
Cadm2	-0.0316302888261957	NA
Cadm3	-0.216132628499368	0.361271375672014
Cadm4	0.0557973465813912	NA
Cadps	-0.318536441635733	NA
Cadps2	-0.00111140046505831	NA
Cage1	-0.0209415860660758	NA
Calb1	-0.0397277563569247	NA
Calb2	0.0436643385712263	NA
Calca	0.0225442435714061	NA
Calcb	0.0571752420956066	NA
Calcoco1	0.0425909883932878	0.856593896060004
Calcoco2	-0.105605746113241	NA
Calcr	-0.0433895031165923	NA
Calcrl	-0.126326611765357	0.548120024251625
Cald1	0.155249777500278	0.29946982139539
Calhm1	0.0712822382102254	NA
Calhm2	-0.0637482096921422	0.757682691513025
Calhm4	0.00394574797051828	NA
Calhm5	-0.237901133936198	NA
Calhm6	0.251108304868301	NA
Calm1	0.161162730084675	0.31981562645489
Calm2	0.110322165861863	0.4893802094599
Calm3	-0.26612290779495	0.085871452371955
Calm4	-0.214376337613918	NA
Calm5	0.0684627265131645	NA
Calml3	-0.157863562804026	NA
Calml4	0.0824289149072546	NA
Caln1	0.0528639091297434	NA
Calr	0.0336448788688628	0.895236620117267
Calr3	0.0600234507637492	NA
Calr4	0.0872465991942351	NA
Calu	0.0571371678842461	0.790242101818132
Caly	0.068036920457951	NA
Camk1	0.0183005388320598	0.938270915002034
Camk1d	0.132786863799284	0.531471052189228
Camk1g	-0.0315188630794716	NA
Camk2a	-0.162950389100234	0.42678059852744
Camk2b	0.157915227971341	0.33351511754051
Camk2d	0.187755394900837	0.275280275095367
Camk2g	-0.111956725036614	0.511729961713935
Camk2n1	0.0457480024116323	0.856606322824109
Camk2n2	-0.0652540253828322	0.788831535619262
Camk4	-0.0723171373526998	NA
Camkk1	0.211488885949617	NA
Camkk2	0.149895235355249	0.318259011296369
Camkmt	-0.0388315634146297	0.87326513056166
Camkv	0.0603752350512035	NA
Caml	-0.0964123674172148	0.600645558401268
Camp	-0.457659060945348	0.0749324314837365
Camsap1	0.334053174868547	0.121813374689242
Camsap2	0.172183366638987	0.233992534309588
Camsap3	0.0663105123217225	0.720315351806872
Camta1	-0.229755704397737	NA
Camta2	0.14838123685721	0.486629455372022
Cand1	0.220414545760272	0.103999331260735
Cant1	0.0428519693819345	0.808469293197921
Canx	0.272546618384622	0.108178365410182
Cap1	0.222043288422819	0.150056324917979
Cap2	0.274868710852629	0.307514000044233
Capg	-0.074761518934686	0.653703768453686
Capn1	0.242737285685087	0.11321943538355
Capn10	-0.112144608158309	0.614985979598816
Capn11	0.152085768307363	NA
Capn12	-0.105986126003357	NA
Capn13	0.0506210824627691	NA
Capn15	0.0386674439813941	0.871040856724737
Capn2	0.144599983287173	0.450116619273802
Capn5	-0.160081103886198	0.334674874244757
Capn6	-0.666172139690271	0.0212971731498361
Capn7	0.146508196844798	0.289087102474666
Capn8	-0.11362616334174	NA
Capn9	-0.301725521565239	NA
Capns1	-0.116435011852195	0.508948612272684
Capns2	0.0704957012218692	NA
Caprin1	0.241163129807145	0.0945767630531756
Caprin2	-0.0689727573799672	NA
Caps2	0.235911636280411	NA
Capsl	0.0316065732303756	NA
Capza1	0.206158368541081	0.165716239249084
Capza2	0.16394847175815	0.242241208361869
Capza3	-0.150608328429751	NA
Capzb	0.219447872595532	0.150167117145466
Car1	0.292309624527542	0.271493895381146
Car10	0.106270452898759	NA
Car11	0.0330975750558311	0.893990565641195
Car12	-0.316602212352747	0.450116619273802
Car13	0.250722438110086	0.125995032482883
Car14	0.151084292210883	0.720370038769805
Car15	-0.0754589556044785	NA
Car2	-0.114135379762576	0.538724400144083
Car3	-0.380133209597442	0.210274385818101
Car4	0.215558391757338	0.516528837919039
Car5a	0.0812412552493189	NA
Car5b	-0.210720915170113	0.602517632160301
Car6	0.284285593416068	NA
Car7	0.0297998013712508	NA
Car8	-0.558676719201958	0.0384864584856262
Car9	0.0441708072033746	NA
Card10	0.0326161497726938	0.889487965380533
Card11	0.016975276045474	0.925267452024601
Card14	0.139708454608711	0.419250655414541
Card19	-0.00859230935952748	0.971566057114782
Card6	0.0633361421216696	0.784618775630567
Card9	0.205713323926101	0.36648652851225
Carf	0.121816907035641	NA
Carhsp1	-0.381397489770738	0.0222167355008144
Carm1	-0.0373293839597357	0.855730003491826
Carmil1	-0.179587348575809	0.285779893208099
Carmil2	-0.04263772011186	0.856426829069048
Carmil3	0.220217608424916	NA
Carnmt1	-0.314611556241442	0.10516885631903
Carns1	-0.0802280074298221	0.73237647061599
Cars	0.0677410930925495	0.760439439707143
Cars2	-0.194975623080029	0.277930773949816
Cartpt	0.110660907766378	0.584809698419246
Casc1	-0.0624030716987147	NA
Casc3	0.0681021819273857	0.702247142073254
Casc4	-0.118270108481138	0.578779233742716
Casd1	0.372493938102581	0.0438419355684019
Cask	0.10815913555846	0.544288399285469
Caskin1	0.00522658323651104	0.980703199131049
Caskin2	0.0214718215586602	0.915680676001777
Casp1	0.118394229608922	0.63055453230215
Casp12	-0.0343703664712187	0.911121968623683
Casp14	0.0492505108505084	NA
Casp2	-0.199976380035568	0.310705697743436
Casp3	-0.0391876624369978	0.865919608947449
Casp4	0.666923915035567	0.0168666146990482
Casp6	0.146270356229794	0.556114742684177
Casp7	-0.138746954646871	0.529829842826507
Casp8	0.158689593269237	0.286966541351063
Casp8ap2	0.226765318044885	0.378500461209243
Casp9	-0.129572291619999	0.504350308173175
Casq1	-0.501725193316981	0.0737973523797041
Casq2	-0.156641158940031	0.755822377135587
Casr	0.0372615466985193	0.893704361493049
Cass4	0.23920169047564	NA
Cast	0.330070699183552	0.0489395986949661
Castor1	-0.225723648088026	0.267279716020519
Castor2	0.232916700525641	0.196916609651983
Casz1	0.0733188292514795	0.699544578985358
Cat	-0.16539478883217	0.459462057845396
Catip	0.20719544821661	NA
Catsper1	-0.0034703653883934	NA
Catsper2	0.0249358444719907	NA
Catsper3	0.0828766101272558	NA
Catsper4	-0.0670425834604504	NA
Catsperb	-0.128981072998384	NA
Catsperd	-0.0319340366261325	NA
Catsperg1	-0.117718668076265	NA
Catsperz	0.138808723263236	NA
Cav1	-0.189076390229627	0.453667353325366
Cav2	-0.163574762584446	0.469891548860176
Cav3	-0.143445905207177	0.511729961713935
Cavin1	-0.22564604770803	0.213663416259188
Cavin2	0.325468067605598	0.120551714838931
Cavin3	-0.0177390705303226	0.942321704033324
Cavin4	0.0912462541719945	0.825600711129338
Cbarp	0.124409336750213	NA
Cbfa2t2	-0.128727197488674	0.505594538749768
Cbfa2t3	0.0786010126991572	0.785906402793764
Cbfb	-0.123507647366358	0.422834334383339
Cbl	0.20840680988478	0.291070808013289
Cblb	0.196301081197925	0.23939544698189
Cblc	-0.0732262676946682	NA
Cblif	0.126360857918918	NA
Cbll1	-0.0546996469315308	0.82706859861948
Cbln1	-0.00682671989036443	NA
Cbln2	-0.029287388331507	NA
Cbln3	0.184586639964234	NA
Cbln4	-0.022111144539716	NA
Cbr1	-0.389808327758555	0.0621263942313263
Cbr2	-0.113760981887201	0.698987568212265
Cbr3	-0.407885667750604	NA
Cbr4	0.0507136424356256	0.870786916370212
Cbs	0.0669296199007343	NA
Cbwd1	-0.313534265148069	0.125511185583534
Cbx1	-0.000255645734271503	0.999440120030774
Cbx2	0.0252368926227966	0.904886046772343
Cbx3	0.0699541112408424	0.76857982441763
Cbx4	-0.14783662401077	0.381147742269554
Cbx5	0.144646275861447	0.421888351988905
Cbx7	-0.12862671049938	0.557929128630961
Cbx8	-0.319916001870908	0.147830095703747
Cby1	-0.16987370658014	0.34521468341799
Cc2d1a	0.476757750752056	0.0179093067208326
Cc2d1b	0.0111453572635236	0.962622030225056
Cc2d2a	0.147566693350113	NA
Cc2d2b	-0.0978787472211944	NA
Ccar1	0.262702855293497	0.219840544430773
Ccar2	-0.156118466826852	0.414112217664743
Ccbe1	0.187993802939042	0.325650995036209
Ccdc102a	-0.0385724046874278	0.890413209453355
Ccdc105	-0.0404005737151505	NA
Ccdc106	0.330704561446543	NA
Ccdc107	-0.0360204981558079	0.851737878197854
Ccdc110	-0.060485383347392	NA
Ccdc112	-0.156772143860454	0.496946082007866
Ccdc113	0.00301770260178902	NA
Ccdc114	0.0273819157512856	NA
Ccdc115	0.572516262362119	0.0379265312819802
Ccdc116	-0.0256211866228586	NA
Ccdc117	-0.151474618846006	0.423112145400723
Ccdc12	-0.517019904336277	0.0177872558037412
Ccdc120	-0.137285039324432	0.58355747177632
Ccdc121	0.127842773662215	0.62741054543726
Ccdc122	0.311251986194965	NA
Ccdc124	-0.130931712081615	0.397361937335768
Ccdc125	0.102619568369147	0.63055453230215
Ccdc126	-0.246172475589933	0.126212416970358
Ccdc127	0.0890025182070753	0.613767076937986
Ccdc13	0.0459148476724214	NA
Ccdc130	-0.0221770299736459	0.93148482239942
Ccdc134	-0.110932487222963	0.540880549822164
Ccdc136	-0.0604366492688504	NA
Ccdc137	0.185577509194133	0.610109302661635
Ccdc138	-0.0292943684776668	NA
Ccdc14	-0.0874006923234942	NA
Ccdc141	0.0641943420150506	NA
Ccdc144b	0.197882551116149	NA
Ccdc146	0.069296890395171	NA
Ccdc148	0.136484648222279	NA
Ccdc149	-0.163279603720256	NA
Ccdc15	0.176611751395585	NA
Ccdc150	0.0541531416204184	NA
Ccdc151	0.321083114164768	NA
Ccdc152	-0.103680599881587	NA
Ccdc153	-0.117475505440352	0.557736727897549
Ccdc154	-0.0259275182847012	NA
Ccdc155	-0.00789170189194488	NA
Ccdc157	-0.272822037841616	0.235483889781907
Ccdc158	-0.0844853598117146	NA
Ccdc159	-0.0653762556182254	NA
Ccdc160	0.237456946121381	NA
Ccdc162	-0.114803703255306	NA
Ccdc163	0.0435878063936475	NA
Ccdc166	-0.138551142734192	0.535749176943923
Ccdc167	0.046131959469597	0.83296998036751
Ccdc169	-0.0622511391336809	NA
Ccdc17	0.312520272628351	NA
Ccdc170	-0.126351010201776	NA
Ccdc171	-0.00255883322206252	NA
Ccdc172	-0.101828905497225	NA
Ccdc173	0.000414501890563024	NA
Ccdc174	-0.103964945293318	0.71820436487746
Ccdc175	-0.0648916685770229	NA
Ccdc177	0.0700899962384622	NA
Ccdc178	0.0821423821758818	NA
Ccdc18	0.0741651137620489	NA
Ccdc180	-0.0460005069081877	NA
Ccdc181	0.350297788014542	0.0787701482016462
Ccdc182	0.0762980722938584	NA
Ccdc183	-0.143850743151428	NA
Ccdc184	0.0994928620501812	NA
Ccdc185	0.125571771195538	NA
Ccdc186	0.497369077819919	0.0450780633445202
Ccdc187	0.0199055161725861	NA
Ccdc189	-0.154796338206229	NA
Ccdc190	0.08467576877461	NA
Ccdc191	0.163587011626216	NA
Ccdc192	-0.0619681661000855	NA
ccdc198	-0.140017772380963	NA
Ccdc22	0.189722094942065	0.372545090370953
Ccdc25	-0.0700394701213751	0.778667684396539
Ccdc27	0.0906361133200715	NA
Ccdc28a	-0.349971172373736	NA
Ccdc28b	-0.0177035720187586	0.953863999221343
Ccdc3	-0.496532016019706	0.0311381986734513
Ccdc30	-0.130796741674817	NA
Ccdc32	-0.195441376585946	0.233830676874311
Ccdc33	0.166515024648223	NA
Ccdc34	0.127021622295998	0.555781644327501
Ccdc36	-0.0464563925124473	NA
Ccdc38	-0.121395310213473	NA
Ccdc39	-0.282148161879831	NA
Ccdc40	0.0172526693746615	NA
Ccdc42	-0.047112045796152	NA
Ccdc43	0.32182311324565	0.148174098111757
Ccdc50	-0.063903388845568	0.724113984459422
Ccdc51	0.0945328940249839	0.632648179240964
Ccdc54	0.0604578942246485	NA
Ccdc57	0.0364632316377085	NA
Ccdc58	-0.115194195873724	0.529927964463909
Ccdc59	0.0213912398566585	0.914443871829784
Ccdc6	0.188997110823414	0.320179614499284
Ccdc60	0.13604511770163	NA
Ccdc61	-0.135077725031379	0.385745047272741
Ccdc62	0.0313412166192726	NA
Ccdc63	0.265627880901444	NA
Ccdc65	-0.000392028145066892	NA
Ccdc66	-0.269869661526097	NA
Ccdc68	-0.004829960937069	NA
Ccdc69	-0.257743754857286	0.164707151839984
Ccdc70	-0.288954973096316	NA
Ccdc71	-0.241572619126588	0.0841691232872053
Ccdc71l	0.151607695586415	0.379655520897662
Ccdc73	0.0137629283505538	NA
Ccdc74a	-0.199907788649083	NA
Ccdc77	-0.172159383017267	0.32870721223944
Ccdc78	0.183368703043417	NA
Ccdc7a	0.26980593364011	NA
Ccdc8	-0.0999723105816415	0.660909924385268
Ccdc80	-0.0369665116117996	0.866607571020674
Ccdc81	-0.0955356593205656	NA
Ccdc83	0.102079304794576	NA
Ccdc84	-0.190320948587646	0.395934376834345
Ccdc85a	-0.0651391149500995	NA
Ccdc85b	-0.0536619254386679	0.810972003334491
Ccdc85c	-0.34496879034698	0.085871452371955
Ccdc86	0.0989094673257416	0.576436400048198
Ccdc87	-0.0132583076261024	NA
Ccdc88a	0.203757536104933	0.282651987026937
Ccdc88b	0.0172923047713676	0.941211772880943
Ccdc88c	0.0584039568320343	0.789193452550433
Ccdc89	-0.0512394843543613	NA
Ccdc9	-0.0681658936422398	0.770547777446595
Ccdc90b	0.0649570682436886	0.789193452550433
Ccdc91	0.0201397777992778	0.921660999633594
Ccdc92	0.100425615544051	0.577184228029953
Ccdc92b	-0.0390325282816324	0.871748973617939
Ccdc93	-0.0109753536687212	0.957692439882235
Ccdc96	-0.130483525157646	NA
Ccdc97	-0.00410415144477128	0.982607670693447
Ccdc9b	-0.0403213585135607	0.825775203448912
Ccer1	0.255737731234281	NA
Cchcr1	-0.0860570112216035	0.699006598278497
Ccin	-0.154333068885078	NA
Cck	-0.0281059344443007	NA
Cckar	0.137819162351187	NA
Cckbr	0.211799236311954	NA
Ccl1	-0.0821417922068099	NA
Ccl11	-0.344638850423052	0.210282099099588
Ccl12	-0.472159648898499	NA
Ccl17	0.260928358771799	NA
Ccl2	0.870155502844856	0.0108844412920102
Ccl20	0.244298010888576	NA
Ccl22	0.110206456638707	NA
Ccl24	-0.0747953102018588	0.782390743113157
Ccl25	0.0696847501793245	NA
Ccl26	-0.0261780296500129	NA
Ccl28	0.0441072349546978	NA
Ccl3	-0.0689865936674146	0.935081785213986
Ccl4	0.015727097879946	NA
Ccl5	0.177754366409856	0.328624828624828
Ccl6	0.482788749054778	0.0988400391028796
Ccl7	0.656658942974151	0.0581467489953077
Ccl8	-0.573862017355933	0.247192428729355
Ccl9	0.750891457221907	0.00582000816207157
Ccm2	-0.0688152967560107	0.679222748921802
Ccm2l	-0.17412486296074	0.36831114445671
Ccn1	0.255950279902883	0.438123781032455
Ccn2	-0.157098318522946	0.582211704830502
