ID	Murine.knee.joint_Operated..DMM._3dayvsMurine.knee.joint_Operated..Sham._3day_logFC	Murine.knee.joint_Operated..DMM._3dayvsMurine.knee.joint_Operated..Sham._3day_padjFilter
Arfgap3	0.0842610064136453	0.869863196624147
Arfgef1	0.196540119250849	0.632556315859957
Arfgef2	0.14916950323591	0.723642899430066
Arfgef3	0.0907461669891263	NA
Arfip1	-0.0345482973985449	0.972527423375745
Arfip2	0.250208274637611	0.559083502607353
Arfrp1	-0.0583200902004073	0.909875256606514
Arg1	0.842701453059272	0.654644042404815
Arg2	0.423046626433715	NA
Arhgap1	-0.201885036327496	0.500502864219385
Arhgap10	-0.0256015080517766	0.972084355137604
Arhgap11a	0.11025987208491	0.869863196624147
Arhgap12	-0.041018855695258	0.955418583625397
Arhgap15	0.306961518473709	0.483680411909943
Arhgap17	-0.0545535340331069	0.906907308864692
Arhgap18	-0.1779498475775	0.63630632402588
Arhgap19	0.139992057082631	0.732638296667434
Arhgap20	0.0330362690514887	NA
Arhgap20os	0.0187532104616674	NA
Arhgap21	-0.127194843977326	0.758236988800651
Arhgap22	0.22186412874855	NA
Arhgap23	0.117271671990693	0.796070048911367
Arhgap24	-0.0981629755354323	0.833841637099157
Arhgap25	0.291432442399641	0.385961503868919
Arhgap26	0.261496041933191	0.628215741511697
Arhgap27	0.0434913477753414	NA
Arhgap28	0.0483479952436534	NA
Arhgap29	-0.215298775506554	0.732638296667434
Arhgap30	0.119465297178651	0.735245716755511
Arhgap31	-0.131126667146289	0.763925680808093
Arhgap32	-0.273804421337664	NA
Arhgap33	0.0766811231984388	NA
Arhgap33os	-0.129127711486003	NA
Arhgap35	0.0589473010423882	0.910764767488892
Arhgap36	0.010906782309688	NA
Arhgap39	-0.0502277145956018	NA
Arhgap4	0.214107841446021	0.741936792368341
Arhgap40	0.0454204436400745	NA
Arhgap42	0.188812774490987	NA
Arhgap44	-0.12511548591432	NA
Arhgap45	0.153216442275517	0.803863989042747
Arhgap5	-0.0655971247276694	0.910764767488892
Arhgap6	-0.181677279008232	NA
Arhgap8	-0.0252637737794967	NA
Arhgap9	0.13507516121368	0.761827927296713
Arhgdia	-0.0690935161159736	0.893779577861011
Arhgdib	0.232439558038308	0.550093600554923
Arhgdig	0.0920731642569992	NA
Arhgef1	0.174668587699018	0.72609932656864
Arhgef10	-0.171787428332307	0.747062766713481
Arhgef10l	0.070742575736146	0.911869898024412
Arhgef11	-0.148397933860301	0.711299271560862
Arhgef12	-0.0820411972132113	0.890427116933726
Arhgef15	-0.214645868178807	NA
Arhgef16	0.382248700108118	NA
Arhgef17	-0.0383254118681053	0.966873564673363
Arhgef18	0.0491894086907436	0.923971282461
Arhgef19	-0.0671503968156451	NA
Arhgef2	0.157768213729953	0.719287003344633
Arhgef25	-0.0185180801783789	0.983187752220016
Arhgef26	-0.0924985238196085	NA
Arhgef28	-0.0320140116644341	NA
Arhgef3	-0.151268734442572	0.746107962260158
Arhgef33	0.286627511403399	NA
Arhgef37	-0.143284136825826	NA
Arhgef38	-0.148095996270501	NA
Arhgef39	0.321485287434442	0.299016016517468
Arhgef4	-0.00773586559495421	NA
Arhgef40	-0.0119300596574501	0.993104279237024
Arhgef5	0.171388167267349	NA
Arhgef6	0.117612691026771	0.81323847933687
Arhgef7	-0.0164525458636184	0.983187752220016
Arhgef9	-0.208002976349334	NA
Arid1a	0.00833153274154519	0.99795106455513
Arid1b	-0.0686144421455026	0.890427116933726
Arid2	0.0224326828991579	0.982423720382814
Arid3a	0.177531814371956	0.680635430376115
Arid3b	0.185557111115711	NA
Arid3c	0.00363659600341126	NA
Arid4a	0.212037317772892	0.599097021176707
Arid4b	0.182479900173003	0.553036785672445
Arid5a	0.241698271327637	0.517038701357093
Arid5b	0.0555846502269768	0.940105683894391
Arih1	0.0230030868643567	0.972267188461396
Arih2	0.132271893213017	0.711299271560862
Arl1	0.175092773863609	0.785759652341355
Arl10	-0.161147512644519	NA
Arl11	0.32362984268089	0.526118838394476
Arl13a	0.0490520836005168	NA
Arl13b	-0.0218702295604611	0.983187752220016
Arl14	0.0684292201574781	NA
Arl14ep	-0.0740896375253257	NA
Arl14epl	-0.0613646440346987	NA
Arl15	0.0200290699371104	0.987342213837942
Arl16	0.173638102820669	NA
Arl2	-0.141142721915222	0.795739360899027
Arl2bp	-0.0572656984036435	0.908051654706533
Arl3	-0.109012018412123	0.833841637099157
Arl4a	-0.0379998629978777	0.956859866678481
Arl4c	-0.0163932572766896	NA
Arl4d	-0.0811669939988198	NA
Arl5a	-0.251271164258194	0.38415283347108
Arl5b	0.139315458282331	0.79241166133842
Arl5c	-0.119968268973723	0.847035593099302
Arl6	-0.0529572820981636	0.955418583625397
Arl6ip1	-0.0351600233071636	0.949575144205478
Arl6ip4	0.0578216469833137	0.910764767488892
Arl6ip5	0.0140489456351185	0.9878097519012
Arl6ip6	0.0294205858802359	0.978952223429891
Arl8a	0.0372174571801676	0.9676043147438
Arl8b	0.0808932980944563	0.842137894748288
Arl9	0.0837562287606253	NA
Armc1	0.0153410117951642	0.985956012049279
Armc10	-0.0727987049169032	0.910764767488892
Armc12	-0.104108094055282	NA
Armc2	-0.0993438254321526	NA
Armc3	0.16238569334259	NA
Armc4	0.0717707710731017	NA
Armc5	-0.0447927501254792	0.967615239001579
Armc6	0.0721854661349335	NA
Armc7	0.152318490201959	NA
Armc8	0.0533813552438005	0.910764767488892
Armc9	-0.163594538809788	NA
Armcx1	0.262536294085124	NA
Armcx2	-0.0950166685036278	NA
Armcx3	-0.111466369397739	0.794859312361482
Armcx4	0.238162373280603	NA
Armcx5	-0.141445821061029	NA
Armcx6	0.0692965177875839	NA
Armh1	-0.0755583356909653	NA
Armh3	-0.102419126197173	NA
Armh4	0.154200897276116	NA
Armt1	0.132925033387366	NA
Arnt	0.0211680595272243	0.972267188461396
Arnt2	-0.174591747939642	NA
Arntl	0.293541141653624	NA
Arntl2	0.330145241732119	NA
Arpc1a	-0.0097256670323782	0.991210186111928
Arpc1b	0.0462329323053723	0.928796448488554
Arpc2	-0.0230282875484171	0.972267188461396
Arpc3	0.163113628361903	0.718313444776091
Arpc5	0.0853873465784165	0.862351193777175
Arpc5l	-0.0806111073595073	NA
Arpin	-0.0730522700278913	NA
Arpp19	-0.054709695572269	0.943935946170911
Arpp21	-0.120928869401539	NA
Arr3	-0.188116330634425	NA
Arrb1	1.61633548785289e-05	0.999879059290394
Arrb2	0.256987419349609	0.555629976910596
Arrdc1	-0.251571893859256	0.582660861145608
Arrdc2	0.0323780136050402	NA
Arrdc3	-0.0562331672398875	0.935803715551391
Arrdc4	-0.0226769451180422	0.978952223429891
Arrdc5	-0.162726786135249	NA
Arsa	-0.165235249086767	0.778380299268267
Arsb	-0.276011940097282	0.536675009526413
Arsg	-0.105422980961592	NA
Arsi	0.17917647879498	0.726455453205011
Arsj	-0.119137910590633	NA
Arsk	-0.335541345777644	NA
Art1	-0.109722899515302	0.88941330311748
Art2a	-0.31954843938648	NA
Art2b	-0.325251279121497	NA
Art3	-0.546511172397871	0.113232897517453
Art4	-0.123480374440778	NA
Art5	-0.0610246271366544	NA
Artn	0.298136720566865	NA
Arv1	-0.0523936270824175	NA
Arvcf	-0.0162487115409551	NA
Arx	0.106879258565767	NA
Arxes1	-0.232558208509053	NA
Arxes2	-0.912174020827978	NA
As3mt	-0.0874896819454989	0.925468623744946
Asah1	-0.146791758270077	0.736762317626191
Asah2	-0.155289661825917	0.781481498543512
Asap1	0.146905668864791	0.720115322590392
Asap2	0.0304670889484102	NA
Asap3	0.0882914257233098	NA
Asb1	0.0390723698618034	0.965359294243553
Asb10	-0.0296598788174194	NA
Asb11	0.329162394018035	0.570358862106198
Asb12	0.137556353018023	NA
Asb13	0.00200238279666465	0.999328597739256
Asb14	-0.252273465118756	0.660737825949408
Asb15	-0.285201772210154	NA
Asb16	-0.164811276037357	NA
Asb17	0.122268801475043	NA
Asb18	-0.0557196293626356	NA
Asb2	0.84531641181485	0.171362482027912
Asb4	0.0135423355017599	NA
Asb5	0.090956516488375	0.913269317299941
Asb6	-0.0710196139171853	0.874392512107995
Asb7	0.214853554608681	NA
Asb8	-0.0324825309469814	0.972527423375745
Asb9	0.13028840905486	NA
Ascc1	-0.127996188688992	NA
Ascc2	0.256808036273757	0.515661057986269
Ascc3	0.00351394958366136	0.998240797104439
Ascl1	-0.24884049435534	NA
Ascl2	0.113810602554056	NA
Ascl3	-0.112466427132189	NA
Ascl4	-0.0242905267596409	NA
Ascl5	-0.139387016557408	NA
Asf1a	0.0590624733688223	0.925468623744946
Asf1b	-0.00590021069411684	0.998005734520635
Asgr1	-0.018717498562336	NA
Asgr2	0.211296774894778	NA
Ash1l	0.177764714614521	0.687009410870483
Ash2l	-0.0332371992810376	0.949923415091779
Asic1	-0.00566375850763468	NA
Asic2	0.193703358707575	NA
Asic3	-0.108298374805197	NA
Asic4	-0.081745111960525	NA
Asic5	0.041593660604196	NA
Asl	-0.0573829059650102	0.920153276502179
Asna1	-0.00466747690470459	0.998240797104439
Asns	0.390129045413399	0.415199732692198
Asnsd1	-0.131221716762643	0.803863989042747
Aspa	-0.159954941116989	NA
Aspdh	-0.026112079221484	NA
Aspg	0.134932774058345	NA
Asph	0.0569525165132312	0.905685030972012
Asphd1	0.320732542212957	NA
Asphd2	-0.0215192745928192	NA
Aspm	-0.0803937349589594	0.890427116933726
Aspn	0.276363590158875	0.400881818071189
Asprv1	0.164125169115614	0.778380299268267
Aspscr1	-0.200366445469596	0.569711598081226
Asrgl1	-0.202429310309221	0.66341507513471
Aste1	-0.178008375715225	NA
Astl	-0.233400178167873	NA
Astn1	0.00357940297189963	NA
Astn2	-0.0671633589552449	NA
Asxl1	0.0855695176487998	0.898988134443714
Asxl2	0.017486410613877	0.986558653590144
Asxl3	-0.180769340231498	NA
Asz1	-0.144627190843487	NA
Atad1	0.0223457052377922	0.982503923846932
Atad2	0.0263816979666958	0.974218932407924
Atad2b	0.0473062216409517	0.928796448488554
Atad3a	-0.0580929118242839	0.910764767488892
Atad3aos	-0.260893298114404	NA
Atad5	0.0544238857812207	NA
Atat1	0.077461496123111	NA
Atcay	-0.00726845815755883	NA
Ate1	-0.0657591906163884	0.893779577861011
Atf1	0.0832552657338592	0.900547529382241
Atf2	-0.0173788774929244	0.983976543604458
Atf3	-0.127961079121859	0.86093929563722
Atf4	0.173024071138679	0.731035638999569
Atf5	0.00925776859103156	0.994864077593484
Atf6	0.000266627257500929	0.999693558286793
Atf6b	0.0174265561148266	0.983187752220016
Atf7	-0.0622010609810815	0.905928569937605
Atf7ip	-0.0347892104419643	0.949923415091779
Atf7ip2	-0.0867554946327096	NA
Atg10	-0.0259962736108603	NA
Atg101	0.158237792908609	0.75165689808459
Atg12	-0.0937771191413042	0.846942964458739
Atg13	0.0427501139280224	0.943935946170911
Atg14	-0.0998373104265475	NA
Atg16l1	0.0181068376323203	0.986558653590144
Atg16l2	0.102555540380609	NA
Atg2a	-0.0759553022012245	0.886411513685411
Atg2b	-0.0209557725338456	0.972267188461396
Atg3	0.15028453536346	0.731035638999569
Atg4a	0.0341238741261689	0.964009127804735
Atg4b	-0.00962591908815735	0.993563777839684
Atg4c	-0.103969721301006	NA
Atg4d	-0.0181251677203411	0.983187752220016
Atg5	0.12984468569483	0.785759652341355
Atg7	0.0657889659909738	0.905928569937605
Atg9a	-0.00104932659470958	0.999693558286793
Atg9b	0.0989785733042519	NA
Atic	0.0593998208309392	0.902449687210515
Atl2	0.143100930760393	0.802516911865028
Atl3	-0.137800749216434	0.744378423098159
Atm	-0.0233161200405707	0.975718876199249
Atmin	0.00332042602709048	0.998593564478246
Atn1	0.152360046629714	0.747062766713481
Atoh1	-0.304318968869656	NA
Atoh7	0.127166749964113	0.844127050199968
Atoh8	0.163188471720146	NA
Atox1	-0.17608421664455	0.766303029034016
Atp10a	0.0486295518054636	0.939201119109596
Atp10b	0.274601867480355	NA
Atp10d	-0.106355666022904	NA
Atp11a	0.170236310686177	0.768784368925723
Atp11b	0.066151594461596	0.893779577861011
Atp11c	0.0192516043734088	0.983187752220016
Atp12a	-0.158624276489147	NA
Atp13a1	0.093365172795516	0.869863196624147
Atp13a2	-0.201469498040407	0.55284394602142
Atp13a3	-0.00165711653248302	0.999328597739256
Atp13a4	-0.130194090754831	NA
Atp13a5	-0.0195418806049483	NA
Atp1a1	0.0620700626398758	0.896987485185388
Atp1a2	-0.423130073855734	0.261898395372722
Atp1a3	-0.0638514776194326	0.916059173906933
Atp1a4	0.0218939084591341	NA
Atp1b1	-0.479993510694345	0.131698823561233
Atp1b2	0.124592401999023	0.81143868098676
Atp1b3	-0.0908950815911442	0.821852526072695
Atp1b4	0.0299559278857329	NA
Atp23	0.075564681838225	NA
Atp2a1	-0.104053815573586	0.852972809764244
Atp2a2	-0.10417928999513	0.815602837636711
Atp2a3	0.0828920966062725	0.905342867044795
Atp2b1	-0.209478934271301	0.521299658373392
Atp2b2	0.0344606405313037	NA
Atp2b3	-0.0834294092648653	NA
Atp2b4	-0.0329879687812351	0.964251163404986
Atp2c1	0.0593357565950807	0.9093523849745
Atp2c2	0.142715530457701	NA
Atp4a	-0.0533333820593231	NA
Atp4b	-0.077568624131211	NA
Atp5a1	-0.135410615850969	0.731035638999569
Atp5b	-0.141434463368151	0.693953325852695
Atp5c1	-0.208300394168221	0.507290061869856
Atp5d	-0.258797827754508	0.517038701357093
Atp5e	-0.292432174857247	0.536675009526413
Atp5g1	-0.345086192112483	0.460626113759928
Atp5g2	-0.21003665114122	0.564055670002578
Atp5g3	-0.502888642188786	0.211413108599207
Atp5h	-0.0896560532125275	0.832697116535442
Atp5j	-0.263962170954704	0.435267182486419
Atp5j2	-0.192899088738743	0.605403365729133
Atp5k	-0.427510432733452	0.306837980721536
Atp5l	-0.156622985262024	0.732638296667434
Atp5md	-0.212292268858942	0.764015753686688
Atp5mpl	-0.285058264796781	0.597927351700216
Atp5o	-0.310104187321278	0.385961503868919
Atp5pb	-0.0479792761251971	0.928770924797843
Atp6ap1	-0.0982332574055711	0.820966743370156
Atp6ap1l	-0.231483384656634	NA
Atp6ap2	-0.0164530308837296	0.989545245748795
Atp6v0a1	0.183605354826083	0.588819753411177
Atp6v0a2	0.133641027503566	0.726455453205011
Atp6v0b	-0.305271549454174	0.385961503868919
Atp6v0d1	0.0494145518548255	0.920294349814582
Atp6v0d2	-0.120825015024042	0.893779577861011
Atp6v0e	-0.248176906260561	0.469440557093892
Atp6v0e2	0.0150793761315056	0.987342213837942
Atp6v1a	0.0478113653167256	0.931904970935806
Atp6v1b1	-0.0337464358226507	NA
Atp6v1b2	0.00346034270484452	0.998240797104439
Atp6v1c1	-0.170932444514489	0.729352256257355
Atp6v1c2	-0.2530382714261	NA
Atp6v1d	-0.108351219347279	0.855444347433746
Atp6v1e1	-0.0480318815919247	0.928968390100885
Atp6v1e2	0.0845531660207044	NA
Atp6v1f	-0.125052366453419	0.751835337762784
Atp6v1g1	-0.0797483935164145	0.858562213396204
Atp6v1g2	0.1721881241714	0.744378423098159
Atp6v1g3	-0.397599477206044	NA
Atp6v1h	0.0517028195317151	0.931904970935806
Atp7a	0.0373952147129542	0.949269766529048
Atp7b	-0.0586794625692635	NA
Atp8a1	-0.0443435029391592	0.942584712510679
Atp8a2	0.0670640835994671	NA
Atp8b1	-0.0086359820363624	0.99795106455513
Atp8b2	-0.197479251501389	0.579097387989712
Atp8b3	-0.129934087767484	NA
Atp8b4	0.336148968838776	0.501315033901089
Atp8b5	0.084005922006984	NA
Atp9a	0.0839043648315689	0.906135577889632
Atp9b	-0.00874735700009133	0.996067038302325
Atpaf1	0.0567191349138163	0.929834990316769
Atpaf2	-0.0083206387663699	0.995107650981951
Atpif1	0.0146273518721163	0.984710307654445
Atpsckmt	-0.0131122443491929	NA
Atr	0.0320368009531204	NA
Atraid	-0.170013066583535	0.741936792368341
Atrip	-0.0247310286759639	NA
Atrn	0.214134599418631	0.628215741511697
Atrnl1	0.0345178575476526	0.966222585576255
Atrx	0.0613809401823788	0.905928569937605
Atxn1	-0.172110556219246	0.687009410870483
Atxn10	0.0556844578380922	0.928968390100885
Atxn1l	0.0590769578643364	0.931904970935806
Atxn2	0.0147722630890188	0.987630472065804
Atxn2l	0.212772827486718	0.553036785672445
Atxn3	-0.0226519749666894	0.978617770898407
Atxn7	0.239481504635172	0.469440557093892
Atxn7l1	0.0604090042208236	0.902970830468513
Atxn7l3	0.133045424739063	0.797514085287163
Atxn7l3b	-0.120005136201864	0.801881886339885
AU015228	-0.246318192315996	NA
AU015836	-0.207651150407091	NA
AU016765	0.0604353775491804	NA
AU018091	-0.23979850063219	NA
AU019990	0.126856736216774	NA
AU021092	-0.116296411360981	NA
AU022252	-0.0312075604556492	0.970870623459466
AU022751	0.0918392081022814	NA
AU040320	0.222012556578773	0.516786343918149
Auh	-0.1691091065597	0.688633406106207
Aunip	0.127293956788236	0.763925680808093
Aup1	-0.0326408290838565	0.960793184292218
Aurka	0.129494519485427	0.840369064058328
Aurkaip1	0.101942784948276	0.874392512107995
Aurkb	0.0613425623317649	0.909456308623326
Aurkc	0.044509176024679	NA
Auts2	0.454920545722121	NA
AV039307	-0.137232193689604	NA
Aven	0.186130542276526	0.61713732534338
Avil	0.0771424600562658	NA
Avl9	0.00509854722158476	0.998172161275776
Avp	0.103828553353366	NA
Avpi1	0.0399757729507115	NA
Avpr1a	-0.123734783996196	NA
Avpr1b	-0.0984273424579203	NA
Avpr2	0.317186734999535	NA
AW112010	-0.509012595805634	0.194554041255134
AW209491	0.0894147890365584	0.832499637755918
AW549877	-0.313235169508612	0.242302245346715
AW551984	-0.297116001091339	NA
AW554918	-0.0912260457159029	NA
AW822252	0.0237659610470553	0.987342213837942
Awat1	-0.0111906951765417	NA
Awat2	-0.164062768304347	NA
Axdnd1	0.016999763171663	NA
Axin1	-0.0950821279294161	0.869863196624147
Axin2	0.0469517180009369	NA
Axl	-0.147642889461397	0.791502297299656
AY074887	-0.214410371596899	NA
AY358078	-0.202520827098285	NA
AY512915	-0.45665106343789	NA
AY512931	-0.104616124560455	NA
AY702102	-0.0746194293555278	NA
AY702103	-0.098498611252209	NA
AY761185	0.195698736077351	NA
Aym1	0.209688347888169	NA
Azgp1	-0.299959068788393	NA
Azi2	0.205070313408775	0.642761461965876
Azin1	-0.0795349054804468	0.872798058724996
Azin2	0.0050067151267319	NA
B020004J07Rik	0.0892261191207604	NA
B130006D01Rik	0.25422692191399	NA
B130016D09Rik	-0.00547396212847007	NA
B130024G19Rik	-0.0167655919215801	NA
B130055M24Rik	0.102003852095661	NA
B230110C06Rik	0.346168720894306	NA
B230118H07Rik	0.0377501112475289	NA
B230206H07Rik	0.218640418335522	NA
B230217C12Rik	-0.104037165006241	NA
B230219D22Rik	-0.138615258227837	0.719507687070713
B230307C23Rik	0.0059971775848755	0.998240797104439
B230317F23Rik	-0.010916198889932	NA
B230319C09Rik	0.0521651660731903	NA
B230325K18Rik	-0.0116749575707118	NA
B230354K17Rik	-0.11200213385124	NA
B2m	-0.168033491610615	0.722737738644347
B330016D10Rik	0.132294349094613	NA
B3galnt1	-0.0636296240139229	NA
B3galnt2	0.232159373870935	0.529972503638634
B3galt1	-0.37639464649665	NA
B3galt2	-0.693125073798084	NA
B3galt4	-0.0708436072947074	NA
B3galt5	-0.411435344864517	NA
B3galt6	0.0620627782627357	NA
B3gat1	-0.211350957398978	NA
B3gat2	-0.156606579589306	NA
B3gat3	0.0491080405351019	0.930625629393837
B3glct	0.162933260589051	0.599097021176707
B3gnt2	0.0328362671789053	0.966222585576255
B3gnt3	0.229351849221078	0.615434772983728
B3gnt4	0.0552840843151312	NA
B3gnt5	-0.255060414926253	NA
B3gnt6	-0.00511340999864496	NA
B3gnt7	0.252036629838449	NA
B3gnt8	0.326271070269308	NA
B3gnt9	-0.159313641034903	0.775504693220698
B3gntl1	-0.202793710209473	NA
B430212C06Rik	0.00758963952501768	NA
B430306N03Rik	0.159193553081755	0.791502297299656
B4galnt1	0.128290769499182	0.749240361082114
B4galnt2	-0.198177405759861	NA
B4galnt3	-0.184934062013824	NA
B4galnt4	0.115987844761683	NA
B4galt1	0.15483802574815	0.705992939182757
B4galt3	-0.0193697309241623	0.979350595825317
B4galt4	-0.199117237953396	NA
B4galt5	0.180674879553105	0.750024162254337
B4galt6	0.258554689807625	0.763740909754454
B4galt7	0.0790632512126619	NA
B4gat1	0.102042453267849	NA
B630019K06Rik	-0.022767324688286	NA
B830017H08Rik	0.0576719172601226	NA
B930095G15Rik	-0.271255085824167	NA
B9d1	-0.0042632832610412	NA
B9d1os	0.145450265401196	NA
B9d2	-0.0438539742609718	NA
Baalc	-0.0615596474147746	NA
Baat	-0.0419705921897555	NA
Babam1	-0.0651492660214075	0.895648674282517
Babam2	-0.0519942043490866	0.909456308623326
Bace1	0.293355574557712	0.329945119658741
Bace2	-0.113135700850871	NA
Bach1	0.0121886259331774	0.989545245748795
Bach2	-0.496741406181189	0.299016016517468
Bad	0.18983102101663	NA
Bag1	0.0185896709209219	0.978324919860968
Bag2	0.138747805027201	NA
Bag3	0.341491333466754	0.305740452834215
Bag4	-0.208238234844059	0.637486706489214
Bag5	0.0367465984939024	0.972267188461396
Bag6	0.0548524502658365	0.910764767488892
Bahcc1	0.031151674406348	NA
Bahd1	-0.0272289626773929	0.972371210536474
Baiap2	-0.0112514274284177	NA
Baiap2l1	-0.280064797317928	NA
Baiap2l2	0.0438175039148163	NA
Baiap3	-0.200091530142577	NA
Bak1	0.144545588682822	0.759774579895697
Bambi	-0.0111271822546222	0.993563777839684
Banf1	-0.0574356234237285	0.913746863149153
Banf2	-0.143869056563178	NA
Bank1	-0.0838839067171753	NA
Banp	0.128231043997756	0.846942964458739
Bap1	-0.0584773924590865	0.911667714395
Bard1	-0.0652600102393075	NA
Barhl1	0.00487378769214875	NA
Barhl2	-0.0245787606965426	NA
Barx1	0.117413437587548	NA
Barx2	0.1564961909556	NA
Basp1	-0.0134836261898128	0.987299180748447
Batf	0.131977050799163	NA
Batf2	-0.193886681193057	NA
Batf3	-0.123481917963277	NA
Bax	-0.158387737399131	NA
Baz1a	0.360296190292265	0.308939134884036
Baz1b	0.120048768957326	0.747062766713481
Baz2a	0.154457501115566	0.723855370393606
Baz2b	-0.00193348024179762	0.999127521314717
BB014433	0.250308452053552	NA
Bbc3	-0.144048523558689	NA
Bbof1	0.364399690373484	NA
Bbox1	-0.183592786970501	NA
Bbs1	-0.161094728125162	NA
Bbs10	-0.375185013604807	NA
Bbs12	0.0309485209033005	NA
Bbs2	-0.0207985751495494	NA
Bbs4	-0.109319365800384	NA
Bbs5	0.05091323685006	NA
Bbs7	-0.042087922521425	NA
Bbs9	-0.227744645954179	0.51603890578266
Bbx	-0.156112587225702	0.765129323671484
BC001981	-0.0128078715192785	0.990255024060324
BC002059	0.12841893260025	NA
BC002189	0.31291258879923	NA
BC003965	0.00428811482696378	0.998240797104439
BC004004	-0.00653993915739459	0.99795106455513
BC005537	0.0297876269134019	0.969395589107815
BC005561	0.0642631340568824	NA
BC005624	0.0673515542730252	0.896866287380007
BC005685	0.17298117699991	NA
BC006965	-0.188012457130142	NA
BC016548	-0.0647371710784861	NA
BC016579	-0.0760111667396317	NA
BC017158	0.13315642756035	0.822369374056498
BC018473	0.0497843273012601	NA
BC022713	-0.0677903754186397	NA
BC024978	0.119640372538209	NA
BC025920	-0.181656288384224	NA
BC025933	0.320708355205198	NA
BC028471	-0.0849770672224839	NA
BC028528	-0.0837650347444372	0.92776488505509
BC028777	0.0574511377460887	0.928796448488554
BC029722	-0.0389403326928655	NA
BC030500	0.44852507593304	NA
BC030867	0.172278832288237	NA
BC031181	0.00126913094720482	0.999693558286793
BC031361	-0.159331371842927	NA
BC034090	-0.0552958798403593	NA
BC035947	-0.110983106931289	NA
BC037156	0.0441028343959551	NA
BC038268	-0.288223210236332	NA
BC040756	-0.0273514215439761	NA
BC043934	-0.26898774757642	NA
BC048403	0.10679294047168	NA
BC048507	0.00660021165922764	NA
BC048559	-0.0791022703597273	NA
BC048562	-0.0785858795489567	NA
BC048644	0.0433440315622216	NA
BC048671	-0.133617825210012	NA
BC048679	-0.187205574795092	NA
BC049688	0.0347493474605995	0.970870623459466
BC049715	-0.281614205000866	NA
BC049762	0.148063766957808	NA
BC051019	-0.121843591827827	NA
BC051076	0.101587591305817	NA
BC051142	0.110709682902976	NA
BC051665	0.033855064642478	NA
BC052040	0.211510614047179	NA
BC053393	0.0965977300083436	NA
BC055324	0.30022479875116	NA
BC061237	0.311013644681663	NA
BC065397	-0.149339948061036	NA
BC067074	0.00632623998012605	NA
BC080695	-0.15747981347566	NA
BC085271	0.0706506352702894	NA
BC106179	0.0780389637790888	NA
BC107364	0.126044714014062	NA
BC147527	-0.0816579852519261	NA
Bcam	-0.173218049438093	0.775128311935328
Bcan	-0.157687115517792	NA
Bcap29	0.12538684971277	0.785759652341355
Bcap31	-0.0297257434835023	0.97061631115783
Bcar1	0.0177322065108587	NA
Bcar3	-0.155320131868098	0.796070048911367
Bcas1	0.0511924712856797	NA
Bcas2	0.0252234805785463	0.972267188461396
Bcas3	0.0278923561477598	0.967529348510864
Bcat1	0.312802154145339	0.654374311325243
Bcat2	-0.136771212983229	0.728217750262987
Bccip	0.207343625832999	0.628215741511697
Bcdin3d	-0.225598366083768	NA
Bche	-0.471734541633432	NA
Bckdha	-0.294511999536778	0.516786343918149
Bckdhb	-0.0309660013591122	NA
Bckdk	-0.175339443946326	0.61713732534338
Bcl10	-0.120755088841916	0.790880842349298
Bcl11a	0.0962304131196827	0.874392512107995
Bcl11b	0.0360765196503516	NA
Bcl2	0.198807807480101	NA
Bcl2a1c	-0.22307439099852	NA
Bcl2l1	-0.0720177842253085	0.892472937297159
Bcl2l10	0.114256570493259	NA
Bcl2l12	-0.0895655396101338	0.867423968128155
Bcl2l13	-0.0174000014468252	0.983187752220016
Bcl2l14	0.227714535276693	NA
Bcl2l15	0.0206883862164942	NA
Bcl2l2	0.152616396050297	NA
Bcl3	0.433723160460141	0.269471717420467
Bcl6	0.413418670116082	0.403358093407108
Bcl6b	0.0995393217241292	NA
Bcl7a	-0.0926284796236558	0.861402406854811
Bcl7b	-0.0931976780047945	0.847927984183105
Bcl7c	0.00541445427985021	0.998240797104439
Bcl9	0.0238783876186108	NA
Bcl9l	0.0260894857557776	0.983187752220016
Bclaf1	0.107430943472147	0.846942964458739
Bclaf3	0.105927612665012	NA
Bco1	-0.104965785771622	NA
Bco2	-0.00395584909988722	NA
Bcor	-0.188522851497618	NA
Bcorl1	0.0953273086086854	0.886434124183466
Bcr	0.0571419927230057	0.906329837447911
Bcs1l	-0.0111692903528837	0.991291529945587
Bdh1	-0.412019604563059	NA
Bdh2	-0.130966936614012	NA
Bdkrb1	0.359278921553027	NA
Bdkrb2	-0.188297137201982	NA
Bdnf	0.0528834587984162	NA
Bdp1	0.189203697480252	0.626857490414843
Bean1	-0.0226285369846932	NA
Becn1	-0.00767214341605271	0.995919594949454
Begain	0.0716451511639828	NA
Bend3	0.349233286360127	NA
Bend4	-0.0229878204633591	NA
Bend5	0.0732214595032925	NA
Bend6	0.167637547371364	NA
Bend7	0.0899916536436089	NA
Best1	0.0833696816107077	NA
Best2	0.0368824849482188	NA
Best3	0.123973292414585	NA
Bet1	-0.00799456183650626	0.99795106455513
Bet1l	0.0856453667691017	0.853598935350602
Bex1	-0.0255903467916951	NA
Bex2	0.0150705803709941	NA
Bex3	-0.263548940679769	0.4059212653819
Bex4	-0.0620110195176791	NA
Bex6	-0.150114465142513	NA
Bfar	0.0441173701726036	0.922647259626719
Bfsp1	-0.0319345221610083	NA
Bfsp2	-0.0986108456452675	NA
Bglap	-0.744409181200226	0.171362482027912
