ID	Murine.knee.joint_Operated..DMM._6hrvsMurine.knee.joint_Operated..Sham._6hr_logFC	Murine.knee.joint_Operated..DMM._6hrvsMurine.knee.joint_Operated..Sham._6hr_padjFilter
Ceacam10	0.0423936511980143	0.929146089213127
Ceacam11	-0.0901212323356759	NA
Ceacam12	-0.0119464652329273	NA
Ceacam13	-0.0677322878315358	NA
Ceacam14	-0.13468043215657	NA
Ceacam15	-0.440063272816484	NA
Ceacam16	-0.246634908102055	0.116628074727595
Ceacam18	0.20689943558787	NA
Ceacam19	0.0393428605784907	NA
Ceacam2	-0.0837368574629425	NA
Ceacam20	-0.126280972546663	0.686223899349225
Ceacam3	-0.122653707570111	NA
Ceacam5	-0.126139708274273	NA
Ceacam9	0.139861681430425	0.706535052734668
Cebpa	0.103965340519632	0.769500381716434
Cebpb	0.5439899839119	0.0400501666089371
Cebpd	-0.0659537892652287	0.859643133740622
Cebpe	0.189864164857888	0.418694112735733
Cebpg	0.0965167022317042	0.638602983277203
Cebpz	0.192871831673688	0.459864320480956
Cebpzos	-0.0981867797706624	0.728065955054861
Cecr2	-0.579746190942005	0.00877075027372719
Cel	0.0924729258202572	NA
Cela1	0.000763207590797954	0.998074136193753
Cela2a	0.231987921905668	0.244489025733621
Cela3a	-0.239933260576966	0.483079865223932
Cela3b	0.123790739695194	0.768638701516645
Celf1	0.0162545049773906	0.95926843598298
Celf2	0.0852532424129748	0.673050815020135
Celf3	0.154877214654194	0.533507605262219
Celf4	0.0915234382982453	0.814553032030328
Celf5	-0.056181556264705	0.856084683681392
Celf6	-0.000710373566133349	0.998206281387744
Celsr1	-0.00637898825100436	0.986959969978327
Celsr2	-0.153265706311734	0.571883789693815
Celsr3	-0.0978919791997983	0.737415646947028
Cemip	-0.0852104230404773	0.850115466388958
Cemip2	0.159569240832583	0.385525749733642
Cend1	0.0600204610365571	0.862665864563655
Cenpa	-0.279230364704509	0.126960993274545
Cenpb	0.0206044398411001	0.949732214331973
Cenpc1	0.0342031548011565	0.908962174883393
Cenpe	-0.173199899565635	0.638613315995652
Cenpf	-0.185698138220569	0.402141709981941
Cenph	-0.0755885565678911	0.780523392046753
Cenpi	-0.245268243009226	0.297888421625142
Cenpj	-0.0661391110587957	0.758634491326253
Cenpk	-0.170745069052703	0.567286268698771
Cenpl	0.0733011789664051	0.869448511933738
Cenpm	0.113455124500997	0.608269848847417
Cenpn	-0.372513877966589	0.0977297590659187
Cenpo	-0.067248037436566	0.850127630852436
Cenpp	-0.384091399444855	0.19194669799479
Cenpq	0.0534243701031878	0.914227463512151
Cenps	0.0907650931780166	0.64609454535063
Cenpt	-0.0484599627075442	0.913403537854526
Cenpu	-0.150257347234281	0.531076289644124
Cenpv	0.192297076293182	0.373159239594546
Cenpw	-0.123500648721658	0.758545833028567
Cenpx	0.0302036012155078	0.899990700856686
Cep104	-0.00108691934083005	0.998074136193753
Cep112	-0.0152239302973149	0.955486409346388
Cep120	-0.0489446144907042	0.817439232414234
Cep126	-0.472787626598639	NA
Cep128	0.0797623777574632	0.714469097843536
Cep131	0.295530642994833	0.29397106105964
Cep135	0.168977889552745	0.597003045304473
Cep152	0.0817830169785587	0.828217576917064
Cep162	0.0495939689323732	0.823936252856344
Cep164	0.0125475224455984	0.962401846518791
Cep170	0.273588960905948	0.127990316749258
Cep170b	0.244110216876472	0.248882359830648
Cep19	0.145495732200136	0.702861227774801
Cep192	0.126445330056478	0.766144483119069
Cep250	0.0163793390578633	0.960481964816805
Cep290	0.130558717635598	NA
Cep295	-0.131846430862265	0.474153344497622
Cep295nl	-0.114463217431946	0.706535052734668
Cep350	0.0932517054708724	0.707158809119638
Cep41	0.108223186720924	0.534544010772859
Cep44	-0.229168830979392	0.398898410027114
Cep55	-0.201698345416257	0.399661312317549
Cep57	-0.189637917393287	0.426907698092706
Cep57l1	-0.0124603688290836	0.970863339420175
Cep63	-0.0892051602215878	0.81412580731339
Cep68	0.0411255540451867	0.897994727797645
Cep70	-0.174940444554879	0.521387116042308
Cep72	-0.0343726090207195	0.931803822193486
Cep76	0.13798990937145	0.542806317842044
Cep78	0.0662751928050529	0.868803651197372
Cep83	0.202142036456785	0.229233645146303
Cep85	-0.107428779637351	0.686223899349225
Cep85l	0.0593113456997481	0.83044995885591
Cep89	-0.0903530055743111	0.705550660048988
Cep95	-0.0320548815387909	0.923263498600724
Cep97	-0.0878594880881076	0.680356372085702
Cept1	-0.00313255766979825	0.9927767968648
Cer1	0.0586660809836492	NA
Cercam	-0.380449596241598	0.0664602498191607
Cerk	-0.016120037361242	0.949404797590686
Cerkl	-0.284040651383592	0.257921247297028
Cers2	0.286770963527745	0.0640920682437112
Cers3	0.0271837051791435	NA
Cers4	-0.0325025972028499	0.934442953501655
Cers5	0.0719740933973609	0.683011549307312
Cers6	0.243829622729538	0.242966165739876
Ces1a	-0.0963244572560624	NA
Ces1b	-0.348507227206275	0.346341904928638
Ces1c	-0.0947307623956015	NA
Ces1d	-1.23707022537039	0.0244061072351862
Ces1e	-0.0689786291670651	NA
Ces1f	-0.509578739647267	0.54946225923956
Ces1g	-0.269707274992169	NA
Ces2a	-0.0880217639959215	NA
Ces2b	-0.425902102082813	NA
Ces2c	0.0949606110559751	NA
Ces2e	-0.388613408068238	NA
Ces2f	-0.104365576990942	NA
Ces2g	-0.308972293075548	0.285272190514848
Ces3a	0.0993781234083522	NA
Ces3b	0.0360986007572794	NA
Ces4a	-0.321639035049132	NA
Ces5a	0.014452432502051	NA
Cetn1	0.0120886568647127	NA
Cetn2	0.146886421171185	0.618479775035408
Cetn3	-0.0286774627947457	0.932964346295483
Cetn4	-0.185310524222955	0.456071080748959
Cfap100	0.107485596469869	NA
Cfap126	0.181337413953608	NA
Cfap157	0.141147089650719	0.514921916896564
Cfap161	0.151047084492969	0.477839562020372
Cfap20	0.00110510907506001	0.997496945931338
Cfap206	-0.198275639940086	NA
Cfap221	-0.0282702903198291	NA
Cfap298	0.0768955124442341	0.791882448462492
Cfap299	-0.0487558231490839	NA
Cfap300	-0.0786663048846505	NA
Cfap36	0.0224139089965059	0.949732214331973
Cfap410	-0.164862087519184	0.386228773574771
Cfap43	-0.126360075014307	NA
Cfap44	0.0424714716656744	NA
Cfap45	0.0780862042652029	0.794894804759916
Cfap46	0.09724605040046	0.551577368783564
Cfap47	-0.275457309939115	NA
Cfap52	-0.0872978198057135	0.792799350875499
Cfap53	-0.0669542987506793	NA
Cfap54	-0.0541987743063235	NA
Cfap57	-0.076497313932796	NA
Cfap58	-0.108809156200523	NA
Cfap61	0.00201219254243856	NA
Cfap65	0.0430642808377737	0.906179777907587
Cfap69	-0.0912652931264595	NA
Cfap70	0.0315286482100738	NA
Cfap74	0.0658545119788161	NA
Cfap77	0.0280362453373497	0.953067951332906
Cfap97	0.0773131461139442	0.708496281404142
Cfap97d1	0.130284810800184	NA
Cfb	0.64998893537475	0.0436012680535272
Cfc1	0.149410232364928	0.66014363588204
Cfd	0.285052290117877	0.641476639178928
Cfdp1	0.370256856914126	0.0235328646012864
Cfh	-0.25373217139721	0.284797737316812
Cfhr1	-0.0200343285501901	NA
Cfhr3	-0.171892747630547	NA
Cfi	0.067801826280419	NA
Cfl1	0.120403895856553	0.524238401781487
Cfl2	0.0138634793130379	0.96362192951256
Cflar	-0.038751929687133	0.839762144124901
Cfp	0.127939318297826	0.514544518691389
Cftr	-0.0757924221992097	NA
Cga	-0.0931404347311982	NA
Cgas	0.0825602544458715	NA
Cggbp1	0.0659163118922343	0.726182786156376
Cgn	0.191511411647799	0.419576181552181
Cgnl1	-0.0730036165484345	0.723974528386722
Cgref1	-0.301117279588072	0.257140474702565
Cgrrf1	-0.0299356877166055	0.937606549334503
Ch25h	0.478809442573976	0.08407053810478
Chac1	0.16745603821494	0.689330562554655
Chac2	-0.154464576357992	0.52129198718151
Chad	-0.0892632930307986	0.831917749178399
Chadl	-0.13689087150651	0.668689448324018
Chaf1a	-0.0576878807924457	0.850784224900578
Chaf1b	-0.0584756980150782	0.794894804759916
Champ1	0.0225426878278094	0.944279338526881
Chat	-0.109778436422135	NA
Chchd1	0.227998771409467	0.359837799145568
Chchd10	0.250203476997296	0.203968356063332
Chchd3	0.243590021046963	0.186891715740207
Chchd4	0.377078228765001	0.138874969798198
Chchd5	0.0327386829037177	0.940731079016081
Chchd6	0.0494607746732685	0.83044995885591
Chchd7	0.136015552886107	0.55859426292936
Chd1	-0.0777411775801644	0.736205235693033
Chd1l	-0.0539576716719496	0.838929703414238
Chd3	-0.194857505011055	0.248882359830648
Chd4	0.0279395891694847	0.91887667192718
Chd5	0.0483768694697426	0.86051989653866
Chd6	-0.160211791519677	0.615966424309466
Chd7	0.231775316126066	0.252834172966446
Chd8	-0.0741010645347844	0.762894043028849
Chd9	-0.124479209725031	0.554267019248132
Chdh	0.19607541456927	0.398960169886997
Chek1	0.0938325577612593	0.716673768572743
Chek2	-0.059132659821473	0.822573647793421
Cherp	0.0829220713963723	0.743089030106083
Chfr	0.0660631510397875	0.720731766424607
Chga	0.0173700016047706	0.966781102521729
Chgb	0.0483846557455143	NA
Chia1	-0.074715042719351	NA
Chic1	-0.121879725120508	NA
Chic2	-0.0272039758817462	0.913579744089633
Chid1	0.482175292775251	0.0299498681516002
Chil1	0.995945876766077	0.00068244002454098
Chil3	0.328604342699247	0.215548239868294
Chil4	-0.0540599426593977	NA
Chil5	0.0980980489727181	NA
Chil6	-0.160647949469082	NA
Chit1	-0.0178037374045545	0.961924640117739
Chka	-0.0783839166771481	0.715960583373281
Chl1	1.31043990931031	0.00462114815316263
Chm	-0.309936625346851	0.0906719726988109
Chml	-0.0350619252831015	0.89603020499921
Chmp1a	0.0620917147010465	0.889367865236967
Chmp1b	-0.228541452465529	0.33106592149068
Chmp2a	0.139123140017656	0.530513320829753
Chmp2b	-0.0494212777313727	0.825050075005208
Chmp3	-0.116593046146656	0.52792368656149
Chmp4b	-0.00752918628645816	0.976523605473171
Chmp4c	0.338732823873997	NA
Chmp5	0.156072636311662	0.379787712592251
Chmp6	0.285435436053893	0.097259974959137
Chmp7	0.192737606949873	0.239111909197373
Chn1	0.0162519961374299	0.964962926724405
Chn2	0.00645110353869249	0.986907679958787
Chodl	-0.0866672056062177	0.784211900626329
Chordc1	0.63233400288791	0.00331444670052361
Chp1	0.0653260665188089	0.829933667490018
Chp2	-0.350352054012482	0.357060707248013
Chpf	-0.158265586056982	0.440240151182438
Chpt1	-0.195324771526486	0.632928676531019
Chrac1	0.100143730136126	0.718764511705743
Chrd	-0.0160205538077367	0.965269501426397
Chrdl1	0.0813933579282029	0.774071888311153
Chrdl2	0.181759175888437	0.53718542139847
Chrm1	-0.0489930715252109	0.856729317459939
Chrm2	0.091779539312304	NA
Chrm3	0.14968976940149	NA
Chrm4	0.157890362110185	0.636999652334568
Chrm5	-0.0883718752452314	NA
Chrna1	-0.236038218686758	0.62290960422969
Chrna10	0.107493050138327	NA
Chrna2	-0.0751157105992397	NA
Chrna3	-0.156737654859432	NA
Chrna4	0.0511757198160741	0.825511355964293
Chrna5	-0.0853867260544501	NA
Chrna6	0.0710297214360738	NA
Chrna7	-0.197243900176122	0.308296936097417
Chrna9	-0.0819174618013605	0.826209740275305
Chrnb1	0.032237967932371	0.929710609539844
Chrnb2	0.0503519113707096	NA
Chrnb3	-0.0746333829235053	NA
Chrnb4	0.109196212225594	0.63452993487825
Chrnd	-0.0440246727001092	0.899296356420488
Chrne	-0.0299374256318403	0.894125383424369
Chrng	0.0267050510365161	0.938570296713797
Chst1	0.0719995577647188	0.847839351046641
Chst10	-0.0471964581700091	0.865615349849179
Chst11	0.0247707567615665	0.957536965518703
Chst12	-0.0568540014958678	0.822573647793421
Chst13	0.0577507310560588	0.808473446590876
Chst14	0.00504356531002514	0.988183984274485
Chst15	-0.385129546986704	0.013076835292797
Chst2	-0.211199223430045	0.368573101628553
Chst3	-0.45466069846644	0.0695580332170706
Chst4	-0.26414876724185	NA
Chst5	-0.0844333634257972	0.757705176899594
Chst7	0.466290896452046	0.0445113093069323
Chst8	-0.121282371260078	0.642749300132576
Chst9	-0.132302927311913	NA
Chsy1	-0.21240444211723	0.19194669799479
Chsy3	0.0887253087268789	0.829933667490018
Chtf18	0.118780886591551	0.650280060597504
Chtf8	0.259957431162196	0.117834834672108
Chtop	0.0348459861204073	0.887755199055773
Chuk	0.106834526048359	0.627473991892102
Churc1	0.139265598940479	0.687277412308904
Ciao1	0.167444926968518	0.440020211582534
Ciao2a	0.197742784998717	0.364888425003597
Ciao2b	0.33514610031394	0.129636164851795
Ciao3	0.210153212735518	0.161934601895351
Ciapin1	0.729806834068152	0.000553058467761446
Ciart	-0.265678451527741	0.398018149888068
Cib1	0.339553890819635	0.150307479007919
Cib2	0.0826393509177752	0.753758649832549
Cib3	0.0141789428034689	NA
Cib4	0.0225082604144431	NA
Cic	0.0712787009999039	0.786259605650372
Cidea	-0.370554683050862	NA
Cideb	-0.110965576801857	0.775171145055006
Cidec	0.0945131083703163	0.91887667192718
Ciita	-0.00586664683823912	0.986738593951208
Cilp	-0.343789228250738	0.230198488441035
Cilp2	-0.394029905832316	0.217461893807334
Cinp	0.52932836500111	0.0245572627459237
Cip2a	-0.131032862365355	0.621530335025826
Cipc	0.0792925515491776	0.708330583979512
Cir1	-0.457480410402349	0.0184801152130085
Cirbp	-0.833004061263955	0.00444753745695773
Cisd1	0.166690243971846	0.475406605385075
Cisd2	0.0463272509007364	0.842193836013396
Cish	0.108261550465916	0.828690126826052
Cit	0.0770013916399268	0.716357806970953
Cited1	0.215098277444638	0.427980287103485
Cited2	-0.103362687531895	0.631146135403727
Cited4	-0.00890361308591281	0.976698716736105
Ciz1	-0.111604483042013	0.559223356810714
CK137956	0.0200190903786366	NA
Ckap2	-0.12808138391052	0.739698572666488
Ckap2l	-0.0333985235214742	0.941434455142082
Ckap4	0.0511620348477075	0.873074501567164
Ckap5	-0.0895641074892239	0.723058935325507
Ckb	-0.025817630565875	0.938570296713797
Cklf	-0.0334587144852785	0.908283715526651
Ckm	-0.103736770049558	0.688147711398585
Ckmt1	-0.00875379631157269	0.982754658542526
Ckmt2	0.2640539066181	0.492143210183782
Cks1b	0.0229237978085468	0.938764871670131
Cks1brt	-0.0581401192749462	NA
Cks2	0.152584753551278	0.618332530495619
Clasp1	0.0678214956412768	0.741869497214027
Clasp2	-0.278021087918197	0.0946792751357854
Clasrp	0.0373365925502593	0.873734188913875
Clba1	0.236194739782865	0.358390992675928
Clca1	0.0563727242229839	0.873846723294722
Clca2	0.0858683637946038	NA
Clca3a1	-0.137122891376507	0.764531457924579
Clca3b	0.0260278101200835	NA
Clca4a	-0.279162062845406	NA
Clca4b	-0.15123650018766	NA
Clcc1	0.0153985703565906	0.951651389719158
Clcn1	-0.500831685831286	0.0931819217384561
Clcn2	0.0664575996440702	0.810504345458644
Clcn3	-0.0185031975763748	0.955086020278199
Clcn4	-0.0243663876153537	0.937133331813062
Clcn5	0.118551112318363	0.612002849455759
Clcn6	0.177203433453032	0.369175821278002
Clcn7	0.183589188951605	0.31264636429402
Clcnka	-0.0945843505938608	0.662451453820523
Clcnkb	-0.0736201086799388	0.696717063872078
Cldn1	-0.238177141578388	0.441746494035212
Cldn10	-0.737542954060602	0.00603816524089703
Cldn11	-0.172805224960464	0.580176958545145
Cldn12	0.0037487129603635	0.994891807928338
Cldn13	-0.231927352655887	0.298947697794327
Cldn14	0.365971966527216	0.0977686714562221
Cldn15	0.379823750716022	0.06793839817568
Cldn16	0.155986776578323	NA
Cldn17	-0.0454209630512339	NA
Cldn18	0.0849602568684666	0.767472850933126
Cldn19	0.0251128578228172	0.93815856293455
Cldn2	-0.0936558376651297	NA
Cldn20	-0.0677884277604139	0.84525810201866
Cldn22	-0.0403720434140382	NA
Cldn23	-0.151943055340384	NA
Cldn24	-0.400441859234144	NA
Cldn3	-0.0803823667638808	0.676771380797651
Cldn34-ps	-0.156973905965997	NA
Cldn34b2	-0.219337070471944	NA
Cldn34b3	-0.249941283190734	NA
Cldn34b4	-0.0672480282044938	NA
Cldn34c4	-0.014122961848277	NA
Cldn4	0.0255434474074336	0.94975870167235
Cldn5	0.287539391400451	0.115208654095168
Cldn6	0.220271783364355	0.282897754891295
Cldn7	0.0386507869301158	0.926180266243749
Cldn8	-0.209798695891436	NA
Cldn9	-0.213910336253476	0.341891182789968
Cldnd1	0.0793779761154711	0.714979438060479
Cldnd2	-0.16464306889785	NA
Clec10a	-0.303649106134076	0.513266945719656
Clec11a	-0.470314968495572	0.00716845331059181
Clec12a	0.102319088017694	0.627473991892102
Clec12b	0.066755717757351	NA
Clec14a	-0.127757004723183	0.467723860162025
Clec16a	0.100146569271669	0.598228673084457
Clec1a	-0.134093924232153	0.659929400768425
Clec1b	-0.435512029000916	0.110889939928779
Clec2d	-0.037999916957415	0.904294846902264
Clec2e	-0.165460476379253	NA
Clec2h	-0.0921278309773723	NA
Clec2i	0.030616087993665	0.946008649314869
Clec2j	-0.102080376646049	NA
Clec2l	-0.101350014845113	0.726942525391831
Clec2m	-0.293062014286469	NA
Clec3a	-0.384837652850285	0.390817818490258
Clec3b	-0.807796141069105	0.0325011412716343
Clec4a1	-0.253874044171812	0.366340389059821
Clec4a2	-0.0312541092265262	0.925091147017158
Clec4a3	-0.087888462240616	0.755771864886557
Clec4a4	-0.128229428698265	NA
Clec4b1	-0.657631631065591	NA
Clec4b2	0.567864115507466	0.103409218355417
Clec4d	0.782421741776022	0.0204155274309673
Clec4e	0.719726222685423	0.0473094557806566
Clec4f	0.17542333803352	0.308208945963787
Clec4g	0.10818509714379	NA
Clec4n	0.64748550165522	0.0741297796350869
Clec5a	0.378688750497203	0.116381393617918
Clec7a	0.190393317863698	0.688638750094059
Clec9a	-0.118235804819852	NA
Clgn	0.0256885668486913	NA
Clhc1	0.00518588802350295	NA
Clic1	0.151236836883727	0.309708291626552
Clic3	-0.00971607057365986	0.974841659398062
Clic4	0.0495684429136691	0.805680211276656
Clic5	0.0634817645863928	0.815561555230898
Clic6	0.0160238546062654	NA
Clint1	-0.138957021315619	0.469751333805417
Clip1	0.256132338877205	0.196564638829547
Clip2	0.0298937069330609	0.917310698966514
Clip3	0.0588525516614373	0.809698388801
Clip4	0.085204612286379	0.787285646061672
Clk1	-0.0726857923596675	0.7560855059098
Clk3	-0.02784458343287	0.932672523244008
Clk4	-0.0728454518931176	0.729242346584922
Clmn	-0.239179004948238	0.292278373814576
Clmp	0.176655636551613	0.40082623196052
Cln3	0.116639086426869	0.571883789693815
Cln5	0.0561322114226597	0.825050075005208
Cln6	-0.140919987649985	0.482496072872974
Cln8	0.0216436669172024	0.938570296713797
Clnk	0.0202108661525155	NA
Clns1a	0.442479823328638	0.020132146318637
Clock	0.262098782182405	0.0767360126692708
Clp1	0.188165989584792	0.369829104757164
Clpb	0.36105721732971	0.128812106426455
Clpp	0.606116479321258	0.00492381306887885
Clps	-0.227363272112499	0.348710759817892
Clpsl2	-0.0561968739545105	0.837846263494171
Clptm1	0.0035502830970664	0.988183984274485
Clptm1l	0.210006209689519	0.243451693062829
Clpx	-0.129535737106752	0.48783802850854
Clrn1	-0.0305952728276817	NA
Clrn2	-0.09856946983653	0.808473446590876
Clrn3	0.062268028354826	NA
Clspn	-0.170483483050555	0.433418550125378
Clstn1	-0.179509179246561	0.300834708481884
Clstn2	0.108059334258575	0.560216463397145
Clstn3	0.143246638188542	0.559204284062017
Clta	0.022834346509879	0.929146089213127
Cltb	0.371250774791121	0.0312196540838069
Cltc	0.0217316955928339	0.93479721410332
Cltrn	0.0214621962588426	NA
Clu	0.44318954986379	0.0250082226650028
Cluap1	-0.113278573559937	0.68514265663513
Cluh	0.19583204912339	0.260722801739285
Clvs1	-0.052968964306622	NA
Clvs2	0.0229926558807825	NA
Clybl	-0.0362530527279858	0.915750338637943
Cma1	0.0657862126651234	NA
Cmah	0.175499338591566	0.368598052986612
Cmas	-0.216014634720551	0.309931782773414
Cmbl	-0.10568618613712	0.802388039854578
Cmc1	0.10016990738376	0.749267654420664
Cmc2	0.340857685552722	0.246152503080545
Cmip	0.184744688975882	0.285961234319151
Cmklr1	0.172643292398106	0.368733958584468
Cmpk1	-0.0656908679282449	0.767846953222315
Cmpk2	0.0832850157629714	0.734609944722212
Cmss1	0.242076399314462	0.282227819081657
Cmtm2b	-0.0931213945770333	NA
Cmtm3	-0.00290287797693978	0.993337132742587
Cmtm4	-0.0918432807146523	0.627473991892102
Cmtm5	-0.104978661906372	0.652026512521342
Cmtm6	0.114011098490877	0.577822151908291
Cmtm7	-0.0307917500136199	0.90721437899872
Cmtm8	-0.0331891665075039	0.922722774059495
Cmtr2	-0.0270168363882477	NA
Cmya5	-0.229465186465762	0.321160775362321
CN725425	0.0172370273113622	NA
Cnbd2	-0.0250945082774066	NA
Cnbp	0.0605684404133218	0.784254945939471
Cndp1	-0.0147190676436582	NA
Cndp2	0.421131748476592	0.0148578619040183
Cnep1r1	-0.252383838776582	0.22442772450894
Cnfn	-0.170975022431562	0.447987320807809
Cnga1	0.0908724337532458	NA
Cnga2	-0.118017899348999	NA
Cnga3	0.13430473556969	NA
Cnga4	0.0105860393331358	NA
Cngb1	-0.0171077251921643	0.955158363609564
Cngb3	-0.125878498968224	NA
Cnih1	0.00884732510851727	0.969718886992643
Cnih2	-0.0287978492759029	0.918162411091597
Cnih3	-0.111395875951664	0.686521989811548
Cnih4	0.170990575143671	0.451876795743
Cnksr1	1.17949614003648	0.00791901657190106
Cnksr2	-0.0309138089446606	NA
Cnksr3	-0.286343381148913	0.150231681253879
Cnmd	0.117834868377688	0.807536696725018
Cnn1	0.219694387419527	0.343775136416696
Cnn2	0.220716837071198	0.314171932079251
Cnn3	-0.171515569989814	0.250922861504677
Cnnm1	-0.113689752875441	0.684414086315962
Cnnm2	0.0495734546919522	0.859831638503634
Cnnm3	-0.0135342034378754	0.960406710317478
Cnnm4	0.14975783796932	0.495953042057635
Cnot1	-0.131686029200067	0.423415687852697
Cnot10	0.155265812995162	0.475796230482818
Cnot11	-0.0513394960353084	0.836800902352512
Cnot2	0.00535220928604119	0.984542619792734
Cnot3	-0.0334564537509738	0.897559877524023
Cnot4	-0.0635111013963465	0.789834016375006
Cnot6	-0.136180379636918	0.444011358062341
Cnot6l	-0.178389157621392	0.279457862634035
Cnot7	0.143297323359493	0.503018975087154
Cnot8	-0.0987890680363925	0.586444611361739
Cnot9	0.0708734663835902	0.730668160780953
Cnp	-0.34035077548924	0.130398837396238
Cnppd1	0.00815664230709778	0.976698716736105
Cnpy1	0.0623111714168139	0.806291608821225
Cnpy2	0.00740513189108771	0.978458991782767
Cnpy3	0.373345205012765	0.0710153636058568
Cnpy4	0.0256720790806586	0.930089879506833
Cnr1	-0.299810592186173	0.0654501346574253
Cnr2	0.0168027503641692	0.956165630829164
Cnrip1	-0.276118884843683	0.28063297162913
Cnst	0.0225866579103293	0.950936320298403
Cntd1	0.177908724866613	NA
Cntfr	0.0428225449916413	0.918213047877205
Cntln	-0.240451459220078	0.158021687669069
Cntn1	-0.148589348143605	NA
Cntn2	-0.0684977363327341	0.797009696354207
Cntn3	-0.0587536584174169	NA
Cntn4	-0.0776707415116542	NA
Cntn5	-0.00494935162254162	NA
Cntn6	0.0303972784900637	NA
Cntnap1	-0.00718529831042636	NA
Cntnap2	-0.190894600775038	0.312315134798854
Cntnap3	-0.00985531990469291	NA
Cntnap4	0.0476628860610164	0.868803651197372
Cntnap5a	-0.0552326201918376	NA
Cntnap5b	-0.0300629355095112	NA
Cntnap5c	0.00767036551760425	NA
Cntrl	-0.157386815471205	0.50096149114534
Cntrob	0.124017003145242	0.48783802850854
Coa3	0.455931791518938	0.0127950215771625
Coa4	-0.158373749114306	0.337518272044001
Coa5	-0.0476695742740443	0.863303742714748
Coa6	0.0826094366183785	0.714866242394695
Coa7	0.469327164741501	0.0465981551278293
Coasy	0.180509370863833	0.328025690939184
Cobl	0.0727854932722298	0.820702930792919
Cobll1	-0.136536037852126	0.675800085195337
Coch	0.00245821306396632	0.995083527789306
Cog1	0.095189536635627	0.675257453197678
Cog2	0.243418662141381	0.221036452255387
Cog3	-0.117931946470677	0.570271761314424
Cog4	0.178395688905319	0.278700752582236
Cog5	0.0233561244567158	0.933454955516921
Cog6	0.163056277752797	0.278438760580686
Cog7	0.152388745767579	0.430986244594936
Coil	-0.128497482931567	0.524295305612947
Col10a1	-0.0387686064363972	0.955158363609564
Col11a1	-0.450762772884842	0.0529620657509892
Col11a2	-0.22009766732751	0.333769521771685
Col12a1	-0.393283026736826	0.0377459908658842
Col13a1	-0.0941721985152313	0.677790797963906
Col14a1	-1.08580964132493	4.0962883302544e-05
Col15a1	-0.302504757110963	0.0623197996650753
Col16a1	-0.334252158593614	0.0691076358891736
Col17a1	-0.0487103211953173	0.812855917060336
Col18a1	-0.154683907164563	0.506259289000498
Col19a1	0.0548900091873712	0.838018992238452
Col1a1	-0.395230330014419	0.018195838880087
Col1a2	-0.419044089509413	0.0130581713533357
Col20a1	0.244589391806446	0.190631539540196
Col22a1	-0.275736317773547	0.0761638949747966
Col23a1	-0.236142703639285	0.431489595488449
Col24a1	-0.060590900140598	0.828319003768186
Col25a1	-0.0875958087122894	0.693018424653314
Col26a1	0.1261626299365	0.514544518691389
Col27a1	-0.0454268993687625	0.813410725554674
Col28a1	0.0509088928833927	0.880462513372662
Col2a1	0.131723728739392	0.770187267969031
Col3a1	-0.549572718069919	0.0174582443427499
Col4a1	0.219347598611118	0.327674331233966
Col4a2	0.163098331149744	0.444092236038087
Col4a3	0.066632675215355	0.822573647793421
Col4a3bp	0.00132694647164122	0.997006926459357
Col4a4	-0.121779455883667	0.634764928682749
Col4a5	0.00148179926224223	0.997006926459357
Col4a6	-0.0533379939557399	0.860860113709004
Col5a1	-0.482897383693192	0.00576270165207683
Col5a2	-0.688989944723206	0.000289647938667691
Col5a3	-0.195915712086546	0.331688010683124
Col6a1	-0.482691104381368	0.00794955552461138
Col6a2	-0.605426412683122	0.000537663899925942
Col6a3	-0.18169630825323	0.285001492740115
Col6a4	-0.215901917044518	0.258896403435997
Col6a5	-0.110180242557789	0.68902680562401
Col6a6	-0.386247208376531	0.0221061882184174
Col8a1	-0.247583767263118	0.341715451627322
Col8a2	-0.0073905471763398	0.984115476236157
Col9a1	-0.0186099969808327	0.965720154755824
Col9a2	-0.0316575848906648	0.925091147017158
Col9a3	-0.102395516118871	0.734365250899487
Colec10	0.0649426227513814	NA
Colec11	0.173270838673105	0.341860172070186
Colec12	-0.317106477718536	0.0677089507165155
Colgalt1	0.182028099570664	0.322112571921441
Colgalt2	-0.223608170203161	0.354851829362267
Colq	0.100815381332342	0.704553869288515
Commd1	-0.0690884179200113	0.821227156209342
Commd10	0.0260265491918714	0.93407210669789
Commd2	0.262779765675741	0.284797737316812
Commd3	0.183744169225794	0.315281479906583
Commd4	0.0533863769398488	0.828217576917064
Commd5	0.0321656169154769	0.88199187805145
Commd6	0.328426537881938	0.0460618529109378
Commd7	0.0549626553972429	0.828719022776737
Commd8	-0.0238983913626232	0.938314557603772
Commd9	0.185514919303559	0.498177672980006
Comp	-0.324354510283783	0.327674331233966
Comt	0.450952387481846	0.0168530689600973
Comtd1	0.178949424064518	0.345377354187358
Cop1	0.000554329548128507	0.998206281387744
Copa	0.127328629918653	0.427003579561686
Copb1	0.0398529676232471	0.869448511933738
Copb2	0.0771009521270365	0.737803704286147
Cope	0.275340925567662	0.0931819217384561
Copg1	0.326033915409052	0.0361068321717272
Copg2	-0.0409254551879776	0.86034378852538
Coprs	0.0674416632148969	0.734609944722212
Cops2	-0.00717463526254303	0.982428887922
Cops3	0.0698496793292245	0.777701554511765
Cops4	0.312207046907706	0.0499926366961638
Cops5	0.272665848617541	0.178325797274169
